Date,AAPL,AMZN,ETH-USD,LTC-USD,MRNA,NFLX,NVDA
2020-02-07,77.83550262451172,103.96399688720703,222.72605895996094,74.35611724853516,23.239999771118164,366.7699890136719,6.263923168182373
2020-02-10,78.20519256591797,106.69550323486328,223.522705078125,74.33509826660156,23.649999618530273,371.07000732421875,6.547255039215088
2020-02-11,77.73334503173828,107.54000091552734,235.8511962890625,76.59739685058594,21.350000381469727,373.69000244140625,6.669749736785889
2020-02-12,79.579345703125,108.0,265.4061279296875,81.29744720458984,19.010000228881836,380.010009765625,6.785523414611816
2020-02-13,79.01264953613281,107.49349975585938,268.0992431640625,80.40342712402344,19.045000076293945,381.3999938964844,6.741703510284424
2020-02-14,79.03211975097656,106.74349975585938,284.2174987792969,82.99034881591797,19.0,380.3999938964844,7.215001106262207
2020-02-18,77.58497619628906,107.78350067138672,281.944580078125,77.0351791381836,18.90999984741211,387.7799987792969,7.383806228637695
2020-02-19,78.70862579345703,108.51100158691406,259.76397705078125,71.13594055175781,18.920000076293945,386.19000244140625,7.835195064544678
2020-02-20,77.90117645263672,107.65499877929688,257.949462890625,69.62484741210938,18.540000915527344,386.0,7.6858110427856445
2020-02-21,76.13787078857422,104.79850006103516,265.6006164550781,73.45092010498047,18.229999542236328,380.07000732421875,7.32156229019165
2020-02-24,72.52129364013672,100.4645004272461,265.2164306640625,75.5356216430664,18.59000015258789,368.70001220703125,6.8039469718933105
2020-02-25,70.06485748291016,98.63700103759766,247.81759643554688,71.18024444580078,23.760000228881836,360.0899963378906,6.524348735809326
2020-02-26,71.17630767822266,98.97949981689453,225.68026733398438,61.01430892944336,29.15999984741211,379.239990234375,6.6637749671936035
2020-02-27,66.52365112304688,94.21499633789062,226.75338745117188,61.50788497924805,26.15999984741211,371.7099914550781,6.292830467224121
2020-02-28,66.4847412109375,94.1875,226.760498046875,59.76395797729492,25.93000030517578,369.0299987792969,6.728047847747803
2020-03-02,72.67451477050781,97.69750213623047,230.5697784423828,60.995548248291016,29.8799991607666,381.04998779296875,6.886490821838379
2020-03-03,70.36642456054688,95.44950103759766,224.47962951660156,61.14447784423828,27.90999984741211,368.7699890136719,6.6239142417907715
2020-03-04,73.63032531738281,98.79149627685547,224.51797485351562,60.38241958618164,27.489999771118164,383.7900085449219,7.087780952453613
2020-03-05,71.24198913574219,96.20149993896484,229.2681884765625,62.04545974731445,28.010000228881836,372.7799987792969,6.808266639709473
2020-03-06,70.2958984375,95.05449676513672,243.52529907226562,63.02560043334961,29.610000610351562,368.9700012207031,6.627651691436768
2020-03-09,64.73603057861328,90.03050231933594,201.986328125,50.168148040771484,24.290000915527344,346.489990234375,6.114459991455078
2020-03-10,69.39842224121094,94.59100341796875,200.76724243164062,50.25638961791992,22.34000015258789,364.1300048828125,6.504086494445801
2020-03-11,66.98819732666016,91.04299926757812,194.8685302734375,48.463783264160156,23.610000610351562,349.9200134277344,6.1401190757751465
2020-03-12,60.372798919677734,83.83049774169922,112.34712219238281,30.930883407592773,22.299999237060547,315.25,5.388766288757324
2020-03-13,67.60597229003906,89.25,133.20181274414062,37.43795394897461,21.299999237060547,336.29998779296875,5.999863624572754
2020-03-16,58.90865707397461,84.4574966430664,110.60587310791016,32.876216888427734,26.489999771118164,298.8399963378906,4.892762660980225
2020-03-17,61.49886703491211,90.39199829101562,113.9427490234375,33.56386947631836,28.18000030517578,319.75,5.41268253326416
2020-03-18,59.99338150024414,91.5,114.84226989746094,33.68417739868164,31.579999923706055,315.4700012207031,5.052699565887451
2020-03-19,59.53371047973633,94.04650115966797,136.59385681152344,39.07376480102539,28.270000457763672,332.0299987792969,5.3055596351623535
2020-03-20,55.754180908203125,92.30449676513672,132.73716735839844,38.131954193115234,28.200000762939453,332.8299865722656,5.1256937980651855
2020-03-23,54.569732666015625,95.1415023803711,134.91160583496094,38.76576614379883,26.56999969482422,360.2699890136719,5.298583984375
2020-03-24,60.04446792602539,97.00499725341797,138.76144409179688,40.49064636230469,25.81999969482422,357.32000732421875,6.2076311111450195
2020-03-25,59.71369171142578,94.29199981689453,136.19589233398438,39.151222229003906,27.1299991607666,342.3900146484375,6.1189446449279785
2020-03-26,62.85601806640625,97.77449798583984,138.36155700683594,40.16059875488281,27.940000534057617,362.989990234375,6.408424377441406
2020-03-27,60.253631591796875,95.00499725341797,133.9379425048828,38.91847610473633,30.049999237060547,357.1199951171875,6.296069622039795
2020-03-30,61.97313690185547,98.19750213623047,132.904541015625,39.13829040527344,30.479999542236328,370.9599914550781,6.61644172668457
2020-03-31,61.84667205810547,97.48600006103516,133.59356689453125,39.299102783203125,29.950000762939453,375.5,6.566865921020508
2020-04-01,58.59246826171875,95.38500213623047,135.63455200195312,39.38081359863281,29.670000076293945,364.0799865722656,6.055417537689209
2020-04-02,59.570194244384766,95.94149780273438,142.02914428710938,39.874168395996094,33.20000076293945,370.0799865722656,6.364329814910889
2020-04-03,58.71408462524414,95.32949829101562,142.09130859375,40.359134674072266,34.84000015258789,361.760009765625,6.076344013214111
2020-04-06,63.836143493652344,99.87950134277344,169.13587951660156,44.39112091064453,34.63999938964844,379.9599914550781,6.686444282531738
2020-04-07,63.09676742553711,100.58000183105469,165.10194396972656,44.667930603027344,32.02000045776367,372.2799987792969,6.45301628112793
2020-04-08,64.71172332763672,102.1500015258789,172.64173889160156,46.31985855102539,32.41999816894531,371.1199951171875,6.650321006774902
2020-04-09,65.1786880493164,102.13800048828125,170.80714416503906,46.384979248046875,31.860000610351562,370.7200012207031,6.550673484802246
2020-04-13,66.4579849243164,108.44349670410156,156.27955627441406,41.204341888427734,32.900001525878906,396.7200012207031,6.722567081451416
2020-04-14,69.81432342529297,114.16600036621094,157.5963897705078,41.05384063720703,34.65999984741211,413.54998779296875,7.073830604553223
2020-04-15,69.1771240234375,115.38400268554688,153.28689575195312,39.58906936645508,37.25,426.75,6.996351718902588
2020-04-16,69.72676849365234,120.40950012207031,172.15737915039062,42.68901824951172,40.599998474121094,439.1700134277344,7.3416361808776855
2020-04-17,68.78067016601562,118.75,171.63858032226562,42.74503707885742,46.849998474121094,422.9599914550781,7.282345771789551
2020-04-20,67.35302734375,119.68049621582031,172.2971649169922,40.82838439941406,51.689998626708984,437.489990234375,7.151057720184326
2020-04-21,65.27111053466797,116.40599822998047,172.73770141601562,41.04014205932617,49.2599983215332,433.8299865722656,6.714097023010254
2020-04-22,67.1511459350586,118.17449951171875,182.59957885742188,41.887413024902344,51.20000076293945,421.4200134277344,7.128635406494141
2020-04-23,66.89089965820312,119.97250366210938,185.02867126464844,42.93721389770508,47.439998626708984,426.70001220703125,7.075324058532715
2020-04-24,68.822021484375,120.51100158691406,189.2369384765625,44.81045150756836,50.5,424.989990234375,7.214334487915039
2020-04-27,68.87065124511719,118.80000305175781,197.22471618652344,44.71006393432617,48.04999923706055,421.3800048828125,7.400927543640137
2020-04-28,67.75432586669922,115.7040023803711,198.41539001464844,46.02870178222656,47.880001068115234,403.8299865722656,7.258430480957031
2020-04-29,69.97972106933594,118.635498046875,216.96823120117188,49.18130111694336,46.369998931884766,411.8900146484375,7.435306072235107
2020-04-30,71.45601654052734,123.69999694824219,207.60205078125,46.714019775390625,45.9900016784668,419.8500061035156,7.2813496589660645
2020-05-01,70.30561828613281,114.302001953125,214.21910095214844,47.79170227050781,47.93000030517578,415.2699890136719,7.04468297958374
2020-05-04,71.30036163330078,115.79949951171875,208.17401123046875,47.47349166870117,50.5,428.1499938964844,7.256685733795166
2020-05-05,72.3705062866211,115.88999938964844,206.77439880371094,46.78725814819336,49.34000015258789,424.67999267578125,7.317720890045166
2020-05-06,73.1171646118164,117.56300354003906,204.0557861328125,45.942867279052734,48.95000076293945,434.260009765625,7.418614864349365
2020-05-07,73.8735580444336,118.38050079345703,212.28941345214844,47.330116271972656,53.189998626708984,436.5299987792969,7.594993591308594
2020-05-08,75.6318588256836,118.98049926757812,212.9915771484375,47.88221740722656,59.25,435.54998779296875,7.785074710845947
2020-05-11,76.82196044921875,120.44999694824219,185.912841796875,41.6999626159668,66.9000015258789,440.5199890136719,8.037188529968262
2020-05-12,75.94402313232422,117.84750366210938,189.3125,42.111881256103516,62.349998474121094,431.82000732421875,7.77510929107666
2020-05-13,75.02705383300781,118.39600372314453,199.1932830810547,43.134559631347656,65.18000030517578,438.2699890136719,7.752687454223633
2020-05-14,75.48799133300781,119.44249725341797,202.9490966796875,43.945335388183594,64.55999755859375,441.95001220703125,8.002310752868652
2020-05-15,75.04170989990234,120.48899841308594,195.62266540527344,42.833980560302734,66.69000244140625,454.19000244140625,8.460943222045898
2020-05-18,76.80976104736328,121.31300354003906,214.52505493164062,45.201072692871094,80.0,452.5799865722656,8.719532012939453
2020-05-19,76.3659439086914,122.46649932861328,213.45111083984375,45.38361358642578,71.66999816894531,451.0400085449219,8.774587631225586
2020-05-20,77.85111999511719,124.89700317382812,210.09674072265625,44.17212677001953,73.47000122070312,447.6700134277344,8.938512802124023
2020-05-21,77.27067565917969,122.33699798583984,199.88360595703125,42.74270248413086,67.05000305175781,436.25,8.744444847106934
2020-05-22,77.76819610595703,121.84400177001953,207.169189453125,44.20758056640625,69.0,429.32000732421875,8.994562149047852
2020-05-26,77.24141693115234,121.09300231933594,201.90231323242188,42.43205642700195,57.709999084472656,414.7699890136719,8.687146186828613
2020-05-27,77.57796478271484,120.51950073242188,208.86343383789062,43.86143112182617,52.18000030517578,419.8900146484375,8.495323181152344
2020-05-28,77.61210632324219,120.05500030517578,219.84042358398438,44.758697509765625,55.540000915527344,413.44000244140625,8.457207679748535
2020-05-29,77.53651428222656,122.11849975585938,220.6751251220703,44.6524658203125,61.5,419.7300109863281,8.844342231750488
2020-06-01,78.49002838134766,123.552001953125,246.99176025390625,48.1252326965332,62.18000030517578,425.9200134277344,8.775336265563965
2020-06-02,78.8534164428711,123.62049865722656,237.21905517578125,45.92351531982422,59.869998931884766,427.30999755859375,8.794268608093262
2020-06-03,79.28750610351562,123.91999816894531,244.1793212890625,47.17289352416992,59.88999938964844,421.9700012207031,8.738714218139648
2020-06-04,78.60466766357422,123.02999877929688,244.4263916015625,47.637596130371094,60.59000015258789,414.3299865722656,8.73971176147461
2020-06-05,80.8434066772461,124.1500015258789,241.22198486328125,47.05314636230469,58.189998626708984,419.6000061035156,8.892744064331055
2020-06-08,81.3213882446289,126.2030029296875,246.30990600585938,46.47397232055664,59.099998474121094,419.489990234375,8.778095245361328
2020-06-09,83.88935089111328,130.04299926757812,244.9114532470703,46.06941223144531,58.22999954223633,434.04998779296875,9.018359184265137
2020-06-10,86.04762268066406,132.37249755859375,247.4449462890625,46.67997741699219,60.06999969482422,434.4800109863281,9.338127136230469
2020-06-11,81.91643524169922,127.89800262451172,231.70266723632812,43.51470947265625,60.20000076293945,425.55999755859375,8.769372940063477
2020-06-12,82.62366485595703,127.2509994506836,237.4932098388672,44.82805252075195,62.0,418.07000732421875,8.905204772949219
2020-06-15,83.64547729492188,128.63400268554688,229.9289093017578,43.9142951965332,66.56999969482422,425.5,9.145718574523926
2020-06-16,85.86226654052734,130.7635040283203,234.41616821289062,43.87725830078125,64.33999633789062,436.1300048828125,9.040788650512695
2020-06-17,85.74278259277344,132.0489959716797,233.0282745361328,44.03235626220703,63.310001373291016,447.7699890136719,9.207778930664062
2020-06-18,85.77693939208984,132.69900512695312,232.10116577148438,43.56013107299805,64.94999694824219,449.8699951171875,9.189833641052246
2020-06-19,85.28675079345703,133.75050354003906,227.13829040527344,42.679832458496094,66.3499984741211,453.7200012207031,9.232949256896973
2020-06-22,87.51818084716797,135.6909942626953,242.53318786621094,44.18800354003906,64.75,468.0400085449219,9.497637748718262
2020-06-23,89.38623046875,138.2205047607422,244.14215087890625,44.17927932739258,62.939998626708984,466.260009765625,9.421121597290039
2020-06-24,87.80836486816406,136.72000122070312,235.7724609375,42.84382629394531,64.83999633789062,457.8500061035156,9.207281112670898
2020-06-25,88.97409057617188,137.72900390625,232.94448852539062,42.56352996826172,62.0,465.9100036621094,9.4610013961792
2020-06-26,86.24028778076172,134.64349365234375,229.6680450439453,43.32078552246094,61.279998779296875,443.3999938964844,9.127025604248047
2020-06-29,88.22785186767578,134.0189971923828,228.1948699951172,41.85103225708008,62.08000183105469,447.239990234375,9.171887397766113
2020-06-30,88.96432495117188,137.9409942626953,226.31500244140625,41.46779251098633,64.20999908447266,455.0400085449219,9.468727111816406
2020-07-01,88.79603576660156,143.93499755859375,231.11341857910156,41.69924545288086,61.59000015258789,485.6400146484375,9.500876426696777
2020-07-02,88.79603576660156,144.51499938964844,229.39219665527344,41.48573303222656,58.56999969482422,476.8900146484375,9.582876205444336
2020-07-06,91.17135620117188,152.8520050048828,241.51022338867188,43.96349334716797,59.150001525878906,493.80999755859375,9.809185028076172
2020-07-07,90.88848114013672,150.00599670410156,239.07553100585938,43.3182487487793,61.09000015258789,493.1600036621094,9.841585159301758
2020-07-08,93.00527954101562,154.0554962158203,246.67001342773438,45.20074462890625,61.58000183105469,502.7799987792969,10.184782981872559
2020-07-09,93.40522003173828,159.13150024414062,243.01596069335938,44.53745651245117,64.95999908447266,507.760009765625,10.476888656616211
2020-07-10,93.5686264038086,160.0,240.9849853515625,44.246116638183594,62.61000061035156,548.72998046875,10.44722843170166
2020-07-13,93.13695526123047,155.1999969482422,239.60458374023438,43.919795989990234,71.77999877929688,525.5,10.021533966064453
2020-07-14,94.6782455444336,154.1999969482422,240.21148681640625,43.80286407470703,75.04000091552734,524.8800048828125,10.345290184020996
2020-07-15,95.32937622070312,150.44349670410156,238.42352294921875,43.278953552246094,80.22000122070312,523.260009765625,10.196000099182129
2020-07-16,94.15634155273438,149.9949951171875,233.64088439941406,42.035438537597656,81.80999755859375,527.3900146484375,10.103779792785645
2020-07-17,93.96612548828125,148.09849548339844,232.77308654785156,41.91281509399414,94.8499984741211,492.989990234375,10.170326232910156
2020-07-20,95.94636535644531,159.8419952392578,236.15316772460938,41.97581100463867,82.68000030517578,502.4100036621094,10.478631019592285
2020-07-21,94.62214660644531,156.9145050048828,245.0167236328125,43.61614990234375,80.86000061035156,490.1000061035156,10.296937942504883
2020-07-22,94.88796997070312,154.99549865722656,262.1906433105469,44.93611526489258,83.2249984741211,489.82000732421875,10.406852722167969
2020-07-23,90.5689926147461,149.32749938964844,274.6890563964844,44.85007858276367,75.33000183105469,477.5799865722656,10.098796844482422
2020-07-24,90.34463500976562,150.44549560546875,279.2154235839844,44.18254089355469,73.20999908447266,480.45001220703125,10.163349151611328
2020-07-27,92.48583221435547,152.760498046875,321.51409912109375,52.95002746582031,79.91000366210938,495.6499938964844,10.389654159545898
2020-07-28,90.96651458740234,150.01649475097656,316.6572570800781,55.5752067565918,81.48999786376953,488.510009765625,10.184284210205078
2020-07-29,92.71018981933594,151.67649841308594,318.1908874511719,55.17200469970703,79.51000213623047,484.4800109863281,10.43352222442627
2020-07-30,93.83199310302734,152.593994140625,334.5866394042969,56.64311218261719,77.62999725341797,485.79998779296875,10.581565856933594
2020-07-31,103.65513610839844,158.23399353027344,345.5546569824219,57.998138427734375,74.0999984741211,488.8800048828125,10.582313537597656
2020-08-03,106.26701354980469,155.59449768066406,386.295166015625,58.468902587890625,77.9800033569336,498.6199951171875,10.976607322692871
2020-08-04,106.97667694091797,156.94149780273438,389.87548828125,57.53305435180664,78.45999908447266,509.6400146484375,11.193441390991211
2020-08-05,107.36441802978516,160.25149536132812,401.590576171875,59.01070785522461,75.80000305175781,502.1099853515625,11.2522611618042
2020-08-06,111.11030578613281,161.25,394.9619445800781,59.16426467895508,73.76000213623047,509.0799865722656,11.300862312316895
2020-08-07,108.58412170410156,158.3730010986328,379.5128479003906,57.24553298950195,74.0999984741211,494.7300109863281,11.165277481079102
2020-08-10,110.16236877441406,157.4080047607422,395.8875732421875,58.28884506225586,72.01000213623047,483.3800048828125,11.130884170532227
2020-08-11,106.88615417480469,154.0334930419922,380.3840637207031,54.386844635009766,68.97000122070312,466.92999267578125,10.81684398651123
2020-08-12,110.43843078613281,158.11199951171875,391.024169921875,54.96858596801758,69.5199966430664,475.4700012207031,11.405291557312012
2020-08-13,112.39293670654297,158.05099487304688,428.7417907714844,57.74131774902344,67.83000183105469,481.3299865722656,11.408032417297363
2020-08-14,112.29277801513672,157.4010009765625,437.3978271484375,56.75312423706055,69.1500015258789,482.67999267578125,11.528664588928223
2020-08-17,111.99959564208984,159.12049865722656,429.53125,67.02803802490234,69.76000213623047,482.3500061035156,12.299302101135254
2020-08-18,112.932861328125,165.62449645996094,423.6693115234375,65.52753448486328,67.02999877929688,491.8699951171875,12.223284721374512
2020-08-19,113.0745620727539,163.0240020751953,406.4637756347656,62.0046272277832,68.0,484.5299987792969,12.101408958435059
2020-08-20,115.58363342285156,164.86849975585938,416.4397888183594,62.96675491333008,67.80999755859375,497.8999938964844,12.103898048400879
2020-08-21,121.53994750976562,164.23599243164062,389.1263427734375,59.37902069091797,66.44999694824219,492.30999755859375,12.644743919372559
2020-08-24,122.99359130859375,165.3730010986328,408.1441955566406,62.199424743652344,64.87999725341797,488.80999755859375,12.681380271911621
2020-08-25,121.98457336425781,167.32449340820312,384.00103759765625,58.580665588378906,66.25,490.5799865722656,12.711039543151855
2020-08-26,123.64346313476562,172.09249877929688,386.46612548828125,58.35817337036133,70.5,547.530029296875,12.733969688415527
2020-08-27,122.16537475585938,170.0,382.63262939453125,56.041015625,68.02999877929688,526.27001953125,12.589661598205566
2020-08-28,121.96748352050781,170.08999633789062,395.8746643066406,57.35440444946289,67.48999786376953,523.8900146484375,13.107573509216309
2020-08-31,126.10366821289062,172.54800415039062,435.0797424316406,61.11379623413086,64.88999938964844,529.5599975585938,13.333630561828613
2020-09-01,131.12672424316406,174.95599365234375,477.0519104003906,62.882789611816406,63.31999969482422,556.5499877929688,13.782890319824219
2020-09-02,128.4099578857422,176.57249450683594,440.0404968261719,58.099647521972656,64.72000122070312,552.8400268554688,14.306940078735352
2020-09-03,118.1293716430664,168.39999389648438,385.67193603515625,47.774112701416016,64.83999633789062,525.75,12.979610443115234
2020-09-04,118.20753479003906,164.7310028076172,388.24114990234375,50.611976623535156,62.599998474121094,516.0499877929688,12.58769416809082
2020-09-08,110.25274658203125,157.49200439453125,337.60211181640625,47.3838005065918,54.34000015258789,507.0199890136719,11.88015079498291
2020-09-09,114.65037536621094,163.4304962158203,351.1100158691406,47.89769744873047,56.900001525878906,500.19000244140625,12.679939270019531
2020-09-10,110.90750885009766,158.7554931640625,368.1018981933594,48.716854095458984,57.560001373291016,480.6700134277344,12.277801513671875
2020-09-11,109.45142364501953,155.81100463867188,374.6955871582031,49.089752197265625,59.34000015258789,482.0299987792969,12.13095760345459
2020-09-14,112.73495483398438,155.14849853515625,377.26885986328125,49.09012222290039,63.66999816894531,476.260009765625,12.836753845214844
2020-09-15,112.91087341308594,157.80650329589844,364.8392028808594,48.390098571777344,66.87999725341797,495.989990234375,12.95517635345459
2020-09-16,109.5784683227539,153.90499877929688,365.8122863769531,47.933433532714844,68.83999633789062,483.8599853515625,12.479991912841797
2020-09-17,107.8292007446289,150.43649291992188,389.01922607421875,48.87706756591797,67.88999938964844,470.20001220703125,12.4291353225708
2020-09-18,104.40882873535156,147.74549865722656,384.3645324707031,48.46281433105469,69.87000274658203,469.9599914550781,12.155638694763184
2020-09-21,107.57510375976562,148.02349853515625,341.78607177734375,43.390220642089844,69.26000213623047,487.3500061035156,12.482733726501465
2020-09-22,109.26573944091797,156.44949340820312,344.503173828125,44.545047760009766,68.72000122070312,491.1700134277344,12.602901458740234
2020-09-23,104.68244934082031,149.9929962158203,321.1163024902344,43.05768966674805,67.16000366210938,470.6099853515625,12.09031867980957
2020-09-24,105.75743103027344,150.989501953125,349.3555908203125,45.03985595703125,65.16999816894531,473.0799865722656,12.313952445983887
2020-09-25,109.72505950927734,154.75650024414062,352.1832580566406,46.08631134033203,69.47000122070312,482.8800048828125,12.838251113891602
2020-09-28,112.34405517578125,158.70249938964844,355.159423828125,45.35554122924805,70.55000305175781,490.6499938964844,12.999054908752441
2020-09-29,111.49386596679688,157.24400329589844,359.75738525390625,45.79656219482422,70.5199966430664,493.4800109863281,13.18928050994873
2020-09-30,113.17472839355469,157.43649291992188,359.9378662109375,46.3714599609375,70.75,500.0299987792969,13.493191719055176
2020-10-01,114.13241577148438,161.06300354003906,353.2059020996094,46.313507080078125,70.02999877929688,527.510009765625,13.576957702636719
2020-10-02,110.44820404052734,156.25,346.2389221191406,44.923973083496094,68.80999755859375,503.05999755859375,13.026230812072754
2020-10-05,113.84902954101562,159.9600067138672,353.956787109375,46.36322784423828,71.94999694824219,520.6500244140625,13.604883193969727
2020-10-06,110.58503723144531,154.9980010986328,340.81585693359375,45.985530853271484,71.04000091552734,505.8699951171875,13.69862174987793
2020-10-07,112.4613265991211,159.7845001220703,341.80865478515625,46.66048049926758,72.37000274658203,534.6599731445312,13.925494194030762
2020-10-08,112.35384368896484,159.52749633789062,350.7661437988281,47.218379974365234,72.93000030517578,531.7899780273438,13.800590515136719
2020-10-09,114.3083267211914,164.33250427246094,365.5904846191406,47.83295440673828,73.0,539.4400024414062,13.724798202514648
2020-10-12,121.56925201416016,172.14649963378906,387.73126220703125,50.74381637573242,75.30999755859375,539.8099975585938,14.186771392822266
2020-10-13,118.3443374633789,172.18150329589844,381.1907653808594,49.94063949584961,78.29000091552734,554.0900268554688,14.208959579467773
2020-10-14,118.43229675292969,168.1855010986328,379.4840393066406,49.84648895263672,76.55999755859375,541.4500122070312,14.05638313293457
2020-10-15,117.96321105957031,166.9324951171875,377.44183349609375,49.49037170410156,75.58000183105469,541.9400024414062,13.931479454040527
2020-10-16,116.31166076660156,163.635498046875,366.22900390625,47.692874908447266,73.94000244140625,530.7899780273438,13.773415565490723
2020-10-19,113.34085083007812,160.36050415039062,379.93560791015625,48.098915100097656,70.95999908447266,530.719970703125,13.460530281066895
2020-10-20,114.83605194091797,160.85049438476562,369.13690185546875,47.051029205322266,71.30999755859375,525.4199829101562,13.60787582397461
2020-10-21,114.21060943603516,159.2469940185547,392.1899719238281,53.04533004760742,68.37000274658203,489.04998779296875,13.487456321716309
2020-10-22,113.11609649658203,158.82000732421875,413.7729797363281,54.267276763916016,70.83999633789062,485.2300109863281,13.324156761169434
2020-10-23,112.42225646972656,160.22000122070312,409.7666931152344,55.23868942260742,70.52999877929688,488.2799987792969,13.552777290344238
2020-10-26,112.43202209472656,160.3520050048828,393.8883056640625,56.74577713012695,70.23999786376953,488.239990234375,13.105012893676758
2020-10-27,113.94674682617188,164.31649780273438,403.9970397949219,57.8160514831543,70.66999816894531,488.92999267578125,13.359810829162598
2020-10-28,108.66962432861328,158.13900756835938,388.6507568359375,55.74251174926758,65.73999786376953,486.239990234375,12.592183113098145
2020-10-29,112.69587707519531,160.55050659179688,386.7301025390625,54.76585388183594,71.27999877929688,504.2099914550781,12.98808479309082
2020-10-30,106.38286590576172,151.8074951171875,382.8199768066406,53.83503341674805,67.47000122070312,475.739990234375,12.499439239501953
2020-11-02,106.29490661621094,150.2239990234375,383.15673828125,53.817481994628906,67.11000061035156,484.1199951171875,12.546060562133789
2020-11-03,107.92691802978516,152.42050170898438,387.6021728515625,53.81962203979492,69.08000183105469,487.2200012207031,12.983601570129395
2020-11-04,112.33429718017578,162.05799865722656,402.1419982910156,54.49910354614258,69.80999755859375,496.95001220703125,13.756213188171387
2020-11-05,116.3214340209961,166.10000610351562,414.0673522949219,58.678497314453125,71.4800033569336,513.760009765625,14.120956420898438
2020-11-06,116.18932342529297,165.56849670410156,454.71929931640625,63.13111114501953,72.44999694824219,514.72998046875,14.521845817565918
2020-11-09,113.86924743652344,157.18699645996094,444.1630554199219,59.36388397216797,77.73999786376953,470.5,13.593164443969727
2020-11-10,113.52659606933594,151.75100708007812,449.67962646484375,58.237342834472656,76.05000305175781,480.239990234375,12.734787940979004
2020-11-11,116.97245025634766,156.8695068359375,462.9605407714844,59.51502990722656,82.44000244140625,490.760009765625,13.381000518798828
2020-11-12,116.69834899902344,155.51400756835938,461.0052795410156,60.365379333496094,87.80999755859375,486.7699890136719,13.419641494750977
2020-11-13,116.7472915649414,156.4405059814453,474.6264343261719,65.45719909667969,89.38999938964844,482.8399963378906,13.260334014892578
2020-11-16,117.765380859375,156.55299377441406,459.9403076171875,71.32624816894531,97.94999694824219,479.1000061035156,13.477981567382812
2020-11-17,116.87454223632812,156.7830047607422,480.3600769042969,75.85234069824219,93.1500015258789,480.6300048828125,13.385239601135254
2020-11-18,115.54320526123047,155.2729949951172,479.48406982421875,73.69493865966797,88.88999938964844,481.7900085449219,13.391721725463867
