Date,AAPL,ETH-USD,INTC,SLB,TSLA,V,XRP-USD
2023-03-07,150.416748046875,1561.93310546875,24.91798210144043,52.28752899169922,187.7100067138672,220.58114624023438,0.38054800033569336
2023-03-08,151.6768341064453,1534.0882568359375,25.357192993164062,51.80374526977539,182.0,219.6125030517578,0.3891879916191101
2023-03-09,149.41464233398438,1438.6607666015625,25.80616569519043,50.497520446777344,172.9199981689453,217.45779418945312,0.37213000655174255
2023-03-10,147.3409423828125,1429.1580810546875,26.567466735839844,49.34611511230469,173.44000244140625,213.6326904296875,0.37062200903892517
2023-03-13,149.2955780029297,1680.3089599609375,26.303939819335938,47.256160736083984,174.47999572753906,211.9820556640625,0.37378600239753723
2023-03-14,151.39901733398438,1703.507080078125,27.338529586791992,47.75929641723633,183.25999450683594,216.12344360351562,0.3742789924144745
2023-03-15,151.7958984375,1656.1805419921875,27.728939056396484,43.85030746459961,180.4499969482422,213.86001586914062,0.36055800318717957
2023-03-16,154.6335906982422,1677.2154541015625,29.45650863647461,44.68241882324219,184.1300048828125,214.92747497558594,0.36602500081062317
2023-03-17,153.79019165039062,1792.485107421875,29.09537696838379,43.23106384277344,180.1300048828125,214.86819458007812,0.3803820013999939
2023-03-20,156.1714630126953,1735.3212890625,28.46095848083496,44.72112274169922,183.25,215.61935424804688,0.3746280074119568
2023-03-21,158.0367889404297,1806.7607421875,27.777740478515625,46.71432113647461,197.5800018310547,219.37527465820312,0.46970999240875244
2023-03-22,156.59811401367188,1737.717041015625,27.45564842224121,45.862857818603516,191.14999389648438,217.4874267578125,0.4224799871444702
2023-03-23,157.68951416015625,1816.4051513671875,28.334075927734375,44.0051155090332,192.22000122070312,220.0078582763672,0.44484999775886536
2023-03-24,158.99923706054688,1752.0447998046875,28.656166076660156,43.1246337890625,190.41000366210938,218.475830078125,0.42590200901031494
2023-03-27,157.04458618164062,1715.4608154296875,28.480480194091797,45.25328826904297,191.80999755859375,219.23690795898438,0.47999098896980286
2023-03-28,156.41952514648438,1772.78564453125,28.587844848632812,46.095069885253906,189.19000244140625,217.77407836914062,0.5150579810142517
2023-03-29,159.51516723632812,1793.0018310546875,30.764385223388672,47.120704650878906,193.8800048828125,220.70962524414062,0.5435770153999329
2023-03-30,161.09275817871094,1792.7371826171875,31.32071876525879,47.15940475463867,195.27999877929688,219.780517578125,0.5342490077018738
2023-03-31,163.61293029785156,1822.0220947265625,31.88681411743164,47.507728576660156,207.4600067138672,222.84458923339844,0.5384920239448547
2023-04-03,164.8730010986328,1810.297119140625,32.10154342651367,50.63298034667969,194.77000427246094,226.343505859375,0.49696001410484314
2023-04-04,164.33724975585938,1871.005126953125,32.30650329589844,48.82362365722656,192.5800018310547,225.01904296875,0.50347900390625
2023-04-05,162.48182678222656,1909.114013671875,32.04298400878906,49.05583953857422,185.52000427246094,225.52313232421875,0.5062350034713745
2023-04-06,163.37481689453125,1872.922607421875,32.02346420288086,48.010860443115234,185.05999755859375,223.36842346191406,0.5032979846000671
2023-04-10,160.7653350830078,1911.20751953125,31.74040985107422,48.4172477722168,184.50999450683594,223.80331420898438,0.5183179974555969
2023-04-11,159.544921875,1892.189697265625,31.574481964111328,49.481571197509766,186.7899932861328,225.7998809814453,0.5175179839134216
2023-04-12,158.8504180908203,1920.68212890625,31.252399444580078,50.29433059692383,180.5399932861328,225.16729736328125,0.5061150193214417
2023-04-13,164.2677764892578,2012.6346435546875,31.35976219177246,50.20724868774414,185.89999389648438,229.99069213867188,0.5132920145988464
2023-04-14,163.92051696777344,2101.635498046875,31.125511169433594,50.778114318847656,185.0,231.30526733398438,0.5239930152893066
2023-04-17,163.9403533935547,2076.242919921875,31.36952018737793,50.371734619140625,187.0399932861328,230.7715301513672,0.5111269950866699
2023-04-18,165.17068481445312,2104.537353515625,31.06695556640625,50.478172302246094,184.30999755859375,230.89013671875,0.532263994216919
2023-04-19,166.32162475585938,1936.4034423828125,30.40325355529785,50.92325210571289,180.58999633789062,229.87210083007812,0.4915989935398102
2023-04-20,165.34927368164062,1943.09765625,30.120208740234375,50.28466033935547,162.99000549316406,231.87855529785156,0.47485798597335815
2023-04-21,163.7320098876953,1849.9998779296875,29.573631286621094,48.18502426147461,165.0800018310547,231.33493041992188,0.449396014213562
2023-04-24,164.03956604003906,1842.7574462890625,28.948972702026367,48.59141159057617,162.5500030517578,230.05987548828125,0.4612730145454407
2023-04-25,162.49176025390625,1866.753662109375,28.187671661376953,47.37226486206055,160.6699981689453,226.92665100097656,0.46999499201774597
2023-04-26,162.48182678222656,1866.564208984375,28.35359764099121,46.230533599853516,153.75,225.50335693359375,0.46203699707984924
2023-04-27,167.0955352783203,1908.786376953125,29.144180297851562,46.404693603515625,160.19000244140625,226.35336303710938,0.46686801314353943
2023-04-28,168.3556365966797,1892.5128173828125,30.315412521362305,47.7496223449707,164.30999755859375,230.03021240234375,0.48027101159095764
2023-05-01,168.26634216308594,1831.954833984375,29.573631286621094,47.55610656738281,161.8300018310547,229.81277465820312,0.4649659991264343
2023-05-02,167.22451782226562,1870.789306640625,29.05633544921875,44.68241882324219,160.30999755859375,224.346923828125,0.4649510085582733
2023-05-03,166.1430206298828,1904.65185546875,29.915241241455078,43.801937103271484,160.61000061035156,223.3585205078125,0.4634940028190613
2023-05-04,164.49600219726562,1877.7041015625,30.61595916748047,43.608421325683594,161.1999969482422,222.98294067382812,0.4615730047225952
2023-05-05,172.2152557373047,1995.0609130859375,30.370952606201172,44.26636505126953,170.05999755859375,229.09124755859375,0.46779999136924744
2023-05-08,172.1457977294922,1849.042724609375,30.15534782409668,45.09847640991211,171.7899932861328,229.53602600097656,0.42891499400138855
2023-05-09,170.4293212890625,1848.6031494140625,29.49873161315918,45.64031219482422,169.14999389648438,230.5540771484375,0.4298880100250244
2023-05-10,172.20533752441406,1842.4014892578125,29.37132453918457,44.372798919677734,168.5399932861328,228.58717346191406,0.43087300658226013
2023-05-11,172.3938446044922,1796.4906005859375,28.28350257873535,42.70857620239258,172.0800018310547,228.7753448486328,0.42187899351119995
2023-05-12,171.45989990234375,1808.019775390625,28.3717041015625,42.640846252441406,167.97999572753906,229.1417694091797,0.43071800470352173
2023-05-15,170.963134765625,1817.5499267578125,29.204721450805664,43.153656005859375,166.35000610351562,230.5579071044922,0.42756199836730957
2023-05-16,170.963134765625,1824.1214599609375,28.636308670043945,41.847434997558594,166.52000427246094,228.24053955078125,0.4414219856262207
2023-05-17,171.5791473388672,1821.859619140625,28.29330062866211,43.05690002441406,173.86000061035156,230.3994598388672,0.4485889971256256
2023-05-18,173.92393493652344,1801.728515625,29.087121963500977,43.39554977416992,176.88999938964844,231.3402862548828,0.46029898524284363
2023-05-19,174.0332489013672,1812.5894775390625,29.33212661743164,43.801937103271484,180.13999938964844,231.05308532714844,0.4679819941520691
2023-05-22,173.0794219970703,1817.5347900390625,29.67513656616211,44.50825500488281,188.8699951171875,229.042724609375,0.46160098910331726
2023-05-23,170.45639038085938,1854.380615234375,28.920516967773438,44.56631851196289,185.77000427246094,222.4075469970703,0.46542999148368835
2023-05-24,170.73458862304688,1800.0999755859375,28.420703887939453,44.73080062866211,182.89999389648438,220.10008239746094,0.45360898971557617
2023-05-25,171.87721252441406,1805.9537353515625,26.8526668548584,43.695499420166016,184.47000122070312,221.21913146972656,0.45373401045799255
2023-05-26,174.301513671875,1828.689697265625,28.420703887939453,43.03755187988281,193.1699981689453,222.8333740234375,0.4691399931907654
2023-05-30,176.1594696044922,1901.026611328125,29.390928268432617,42.87306594848633,201.16000366210938,219.4959716796875,0.5219380259513855
2023-05-31,176.10980224609375,1874.1304931640625,30.811965942382812,41.441062927246094,203.92999267578125,218.89187622070312,0.5173860192298889
2023-06-01,178.9315185546875,1862.201416015625,30.508153915405273,43.52133560180664,207.52000427246094,224.3089599609375,0.5073170065879822
2023-06-02,179.78599548339844,1907.256591796875,30.684558868408203,45.25328826904297,213.97000122070312,226.57681274414062,0.5253869891166687
2023-06-05,178.4248046875,1811.828369140625,29.263526916503906,44.72112274169922,217.61000061035156,224.5763702392578,0.5103939771652222
2023-06-06,178.0572052001953,1884.494873046875,30.341550827026367,45.674503326416016,221.30999755859375,226.0123291015625,0.5304639935493469
2023-06-07,176.67613220214844,1832.39599609375,30.655160903930664,46.82244873046875,224.57000732421875,223.09083557128906,0.5196279883384705
2023-06-08,179.408447265625,1846.3018798828125,31.18437385559082,46.160919189453125,234.86000061035156,220.892333984375,0.5245460271835327
2023-06-09,179.79592895507812,1840.2252197265625,30.71396255493164,46.23874282836914,244.39999389648438,221.39739990234375,0.5379170179367065
2023-06-12,182.6077117919922,1742.5286865234375,32.409400939941406,45.74260330200195,249.8300018310547,223.98216247558594,0.52572101354599
2023-06-13,182.13079833984375,1739.03759765625,33.23262405395508,46.65705871582031,258.7099914550781,221.23895263671875,0.5200859904289246
2023-06-14,182.76669311523438,1650.519287109375,34.869266510009766,45.985809326171875,256.7900085449219,221.278564453125,0.4802199900150299
2023-06-15,184.81346130371094,1665.519775390625,35.10446548461914,46.598690032958984,255.89999389648438,223.98216247558594,0.4801180064678192
2023-06-16,183.73043823242188,1716.6688232421875,35.64347839355469,46.48195266723633,260.5400085449219,226.69564819335938,0.47574299573898315
2023-06-20,183.8198699951172,1792.1199951171875,34.30085372924805,45.976078033447266,274.45001220703125,224.2792510986328,0.4928700029850006
2023-06-21,182.77662658691406,1891.0072021484375,32.2427978515625,46.46249771118164,259.4599914550781,225.0517120361328,0.500694990158081
2023-06-22,185.7970733642578,1872.9429931640625,32.05659484863281,45.56748580932617,264.6099853515625,226.18067932128906,0.4949750006198883
2023-06-23,185.4791259765625,1892.862060546875,32.34080505371094,45.32427978515625,256.6000061035156,227.32945251464844,0.4965659976005554
2023-06-26,184.0782012939453,1859.432861328125,32.67401123046875,46.073360443115234,241.0500030517578,224.11090087890625,0.47933200001716614
2023-06-27,186.85023498535156,1889.703369140625,33.418827056884766,46.83217239379883,250.2100067138672,225.14083862304688,0.4838399887084961
2023-06-28,188.03260803222656,1827.97119140625,32.899417877197266,47.26995086669922,256.239990234375,225.75485229492188,0.46522200107574463
2023-06-29,188.3704071044922,1852.227294921875,32.25259780883789,47.15320587158203,257.5,232.05331420898438,0.4747219979763031
2023-06-30,192.72222900390625,1933.18896484375,32.772010803222656,47.78554916381836,261.7699890136719,235.1827392578125,0.4740369915962219
2023-07-03,191.2219696044922,1955.38916015625,32.94841384887695,48.126041412353516,279.82000732421875,235.66799926757812,0.4895470142364502
2023-07-05,190.09922790527344,1910.5880126953125,31.8605899810791,47.96065902709961,282.4800109863281,237.13368225097656,0.4782719910144806
2023-07-06,190.5761260986328,1848.636474609375,31.331375122070312,47.78554916381836,276.5400085449219,236.56919860839844,0.4637390077114105
2023-07-07,189.45338439941406,1870.6025390625,31.213775634765625,51.900634765625,274.42999267578125,234.16268920898438,0.468764990568161
2023-07-10,187.396728515625,1880.556396484375,32.08599853515625,52.16329574584961,269.6099853515625,235.85617065429688,0.4776639938354492
2023-07-11,186.87013244628906,1878.3360595703125,32.63480758666992,54.527278900146484,269.7900085449219,238.22305297851562,0.47571900486946106
2023-07-12,188.54925537109375,1872.11376953125,33.30122756958008,55.14016342163086,271.989990234375,239.86700439453125,0.47110500931739807
2023-07-13,189.31430053710938,2006.511474609375,33.19342041015625,55.86006164550781,277.8999938964844,240.9563446044922,0.8153650164604187
2023-07-14,189.46334838867188,1939.3470458984375,32.48780822753906,55.57793426513672,281.3800048828125,240.8078155517578,0.7191569805145264
2023-07-17,192.74209594726562,1911.6461181640625,33.683433532714844,54.97478103637695,290.3800048828125,241.62977600097656,0.739205002784729
2023-07-18,192.4837646484375,1897.5992431640625,33.81083679199219,55.432010650634766,293.3399963378906,238.44091796875,0.7795400023460388
2023-07-19,193.844970703125,1889.0079345703125,33.77163314819336,55.801692962646484,291.260009765625,239.08460998535156,0.8206940293312073
2023-07-20,191.8876495361328,1890.9691162109375,32.703407287597656,55.70440673828125,262.8999938964844,237.30203247070312,0.7940580248832703
2023-07-21,190.70530700683594,1892.080078125,33.34042739868164,54.48836898803711,260.0199890136719,236.93563842773438,0.7725020051002502
2023-07-24,191.5100860595703,1850.0020751953125,32.95821762084961,55.47092819213867,269.05999755859375,238.4112091064453,0.7027649879455566
2023-07-25,192.3744659423828,1857.741943359375,33.418827056884766,56.30756759643555,265.2799987792969,236.38104248046875,0.7095999717712402
2023-07-26,193.2488250732422,1872.159912109375,33.67363739013672,56.103267669677734,264.3500061035156,234.8064422607422,0.7157989740371704
2023-07-27,191.97708129882812,1860.357177734375,33.85983657836914,55.47092819213867,255.7100067138672,232.1721649169922,0.7136459946632385
2023-07-28,194.57029724121094,1874.744873046875,36.09429931640625,55.59739303588867,266.44000244140625,233.469482421875,0.7125679850578308
2023-07-31,195.18629455566406,1856.162353515625,35.05546951293945,56.755069732666016,267.42999267578125,235.43032836914062,0.6985210180282593
2023-08-01,194.3516845703125,1871.7921142578125,35.08486557006836,56.044898986816406,261.07000732421875,237.46051025390625,0.7072110176086426
2023-08-02,191.3411865234375,1839.0897216796875,33.70303726196289,55.90870666503906,254.11000061035156,235.261962890625,0.6851950287818909
2023-08-03,189.94024658203125,1835.136474609375,34.17344665527344,56.40484619140625,259.32000732421875,236.4503631591797,0.6641349792480469
2023-08-04,180.81932067871094,1827.712890625,34.561946868896484,56.103267669677734,253.86000061035156,236.6781463623047,0.6355389952659607
2023-08-07,177.6995086669922,1826.9388427734375,34.65046691894531,56.395118713378906,251.4499969482422,239.17373657226562,0.6219310164451599
2023-08-08,178.6433868408203,1855.807373046875,34.44392395019531,56.920448303222656,249.6999969482422,236.97523498535156,0.6424059867858887
2023-08-09,177.04376220703125,1854.297607421875,33.716094970703125,57.893280029296875,242.19000244140625,237.440673828125,0.6433650255203247
2023-08-10,176.82516479492188,1850.75341796875,34.10951614379883,57.319305419921875,245.33999633789062,238.28407287597656,0.6329860091209412
2023-08-11,176.88485717773438,1847.1243896484375,34.31605911254883,58.02947998046875,242.64999389648438,238.16497802734375,0.6316750049591064
2023-08-14,178.54637145996094,1844.185791015625,35.09306335449219,57.90300750732422,239.75999450683594,241.0026397705078,0.6342819929122925
2023-08-15,176.54660034179688,1826.9327392578125,34.198036193847656,56.745338439941406,232.9600067138672,237.95664978027344,0.6095989942550659
2023-08-16,175.67108154296875,1805.6590576171875,32.978431701660156,56.20055389404297,225.60000610351562,237.4208526611328,0.5883280038833618
2023-08-17,173.11415100097656,1684.9334716796875,32.044063568115234,56.317291259765625,219.22000122070312,235.5158233642578,0.5071420073509216
2023-08-18,173.60165405273438,1660.945068359375,32.21126174926758,56.4534912109375,215.49000549316406,236.30960083007812,0.5060999989509583
2023-08-21,174.9447784423828,1667.26904296875,32.594852447509766,55.8795166015625,231.27999877929688,237.5895233154297,0.524537980556488
2023-08-22,176.32769775390625,1633.892578125,32.348960876464844,54.87749481201172,233.19000244140625,238.69085693359375,0.5209299921989441
2023-08-23,180.19790649414062,1679.2744140625,33.4210319519043,56.317291259765625,236.86000061035156,240.4073486328125,0.5299019813537598
2023-08-24,175.48202514648438,1659.944580078125,32.05389404296875,55.24717712402344,230.0399932861328,237.5994415283203,0.5184130072593689
2023-08-25,177.70069885253906,1652.93505859375,32.703041076660156,54.92613983154297,238.58999633789062,240.6752166748047,0.5262460112571716
2023-08-28,179.2726593017578,1652.4573974609375,33.06695556640625,56.25892639160156,238.82000732421875,241.92538452148438,0.523248016834259
2023-08-29,183.18263244628906,1729.7257080078125,33.74560546875,56.638328552246094,257.17999267578125,243.423583984375,0.5400649905204773
2023-08-30,186.6946563720703,1705.1121826171875,33.96198272705078,57.39713668823242,256.8999938964844,244.306640625,0.528194010257721
2023-08-31,186.91354370117188,1645.63916015625,34.561946868896484,57.358219146728516,258.0799865722656,243.7609405517578,0.510798990726471
2023-09-01,188.49546813964844,1628.4912109375,36.00777053833008,58.4867057800293,245.00999450683594,246.1719512939453,0.498075008392334
2023-09-05,188.73423767089844,1633.62939453125,36.10612487792969,58.81885528564453,256.489990234375,243.423583984375,0.5054110288619995
2023-09-06,181.9788055419922,1632.2523193359375,36.37167739868164,59.59060287475586,251.9199981689453,244.2371826171875,0.5032430291175842
2023-09-07,176.65603637695312,1647.5982666015625,37.55194091796875,59.42453384399414,251.49000549316406,245.20953369140625,0.5048570036888123
2023-09-08,177.27285766601562,1636.1378173828125,37.384735107421875,58.7797737121582,248.5,245.3583526611328,0.5048499703407288
2023-09-11,178.4468536376953,1551.6376953125,37.955196380615234,59.36591720581055,273.5799865722656,245.28890991210938,0.474373996257782
2023-09-12,175.40245056152344,1592.429443359375,38.22075653076172,60.66518783569336,267.4800109863281,245.3682861328125,0.4807380139827728
2023-09-13,173.32308959960938,1607.988525390625,38.07322311401367,59.219383239746094,271.29998779296875,245.89414978027344,0.48377498984336853
2023-09-14,174.84530639648438,1626.974365234375,38.033878326416016,60.17673873901367,276.0400085449219,239.61358642578125,0.48945701122283936
2023-09-15,174.11900329589844,1641.640380859375,37.25687789916992,59.1803092956543,274.3900146484375,239.18695068359375,0.5008749961853027
2023-09-18,177.06393432617188,1637.3470458984375,37.36506652832031,59.79574966430664,265.2799987792969,242.7489013671875,0.5032029747962952
2023-09-19,178.15834045410156,1643.544677734375,35.742210388183594,59.033775329589844,266.5,241.65750122070312,0.5141509771347046
2023-09-20,174.59657287597656,1622.890625,34.119346618652344,58.40856170654297,262.5899963378906,239.97079467773438,0.5213549733161926
2023-09-21,173.04452514648438,1584.3070068359375,34.08000946044922,57.46097183227539,255.6999969482422,234.76177978515625,0.5071790218353271
2023-09-22,173.90011596679688,1593.268310546875,33.61774444580078,57.6758918762207,244.8800048828125,233.2437286376953,0.5125100016593933
2023-09-25,175.18356323242188,1588.3228759765625,33.72593307495117,58.4574089050293,246.99000549316406,231.53717041015625,0.5054609775543213
2023-09-26,171.08453369140625,1593.417236328125,33.27349853515625,57.7638053894043,244.1199951171875,227.85614013671875,0.5017079710960388
2023-09-27,169.56231689453125,1597.4912109375,34.040672302246094,59.39522171020508,240.5,227.7073211669922,0.4995970129966736
2023-09-28,169.82101440429688,1652.8826904296875,34.60129165649414,59.531986236572266,246.3800048828125,229.85044860839844,0.5095250010490417
2023-09-29,170.33836364746094,1667.94384765625,34.965206146240234,56.95298767089844,250.22000122070312,228.2133331298828,0.5217189788818359
2023-10-02,172.8654327392578,1663.6275634765625,34.87668228149414,56.60129928588867,251.60000610351562,229.4635009765625,0.51283198595047
2023-10-03,171.5222930908203,1656.6856689453125,35.10289764404297,57.25582504272461,246.52999877929688,227.022705078125,0.5383870005607605
2023-10-04,172.77589416503906,1647.838134765625,35.338951110839844,54.54005432128906,261.1600036621094,229.41387939453125,0.5329310297966003
2023-10-05,174.01953125,1611.4764404296875,35.29961013793945,54.119991302490234,260.04998779296875,231.65623474121094,0.5233659744262695
2023-10-06,176.58641052246094,1645.83154296875,35.59467697143555,54.413055419921875,260.5299987792969,233.20404052734375,0.5261930227279663
2023-10-09,178.07875061035156,1579.806640625,35.46681594848633,56.89437484741211,259.6700134277344,232.60874938964844,0.5032269954681396
2023-10-10,177.4818115234375,1567.7130126953125,35.83073043823242,57.26559066772461,263.6199951171875,234.75186157226562,0.497435986995697
2023-10-11,178.88462829589844,1566.2547607421875,36.27332305908203,57.4023551940918,262.989990234375,233.8390350341797,0.48883798718452454
2023-10-12,179.79000854492188,1539.6124267578125,36.233985900878906,57.021366119384766,258.8699951171875,234.93045043945312,0.48304998874664307
2023-10-13,177.93946838378906,1552.0894775390625,35.3782958984375,57.59773254394531,251.1199951171875,235.81350708007812,0.48569899797439575
2023-10-16,177.8101348876953,1600.5343017578125,35.95859146118164,58.076412200927734,253.9199981689453,238.19476318359375,0.49797698855400085
2023-10-17,176.24810791015625,1565.4395751953125,35.46681594848633,58.84816360473633,254.85000610351562,239.31591796875,0.49169400334358215
2023-10-18,174.9447784423828,1563.7498779296875,35.0537223815918,59.19007110595703,242.67999267578125,235.61505126953125,0.4883190095424652
2023-10-19,174.56674194335938,1567.45703125,35.08323287963867,58.58440017700195,220.11000061035156,231.98365783691406,0.52012699842453
2023-10-20,171.99986267089844,1604.6668701171875,34.34556579589844,56.86506271362305,211.99000549316406,231.5570068359375,0.5160040259361267
2023-10-23,172.11924743652344,1765.3826904296875,33.29316711425781,57.480506896972656,212.0800018310547,229.72146606445312,0.5468699932098389
2023-10-24,172.55702209472656,1784.4375,34.02099609375,55.68302536010742,216.52000427246094,232.81707763671875,0.5585319995880127
2023-10-25,170.2289276123047,1787.3975830078125,32.28995132446289,55.311805725097656,212.4199981689453,234.9999237060547,0.5553060173988342
2023-10-26,166.04037475585938,1804.039306640625,31.98504638671875,54.57912826538086,205.75999450683594,229.47341918945312,0.5536829829216003
2023-10-27,167.36358642578125,1780.0452880859375,34.95536804199219,54.54005432128906,207.3000030517578,227.47911071777344,0.5461069941520691
2023-10-30,169.42303466796875,1810.088623046875,35.10289764404297,55.096885681152344,197.36000061035156,231.25936889648438,0.5789440274238586
2023-10-31,169.90060424804688,1816.458984375,35.899574279785156,54.37398147583008,200.83999633789062,233.26358032226562,0.6002820134162903
2023-11-01,173.08432006835938,1847.0897216796875,36.67658233642578,54.569366455078125,205.66000366210938,236.71640014648438,0.6095380187034607
2023-11-02,176.66600036621094,1800.6209716796875,37.079837799072266,56.034706115722656,218.50999450683594,241.34991455078125,0.6064389944076538
2023-11-03,175.7506561279297,1832.795166015625,37.512596130371094,55.55602264404297,219.9600067138672,241.6971893310547,0.6130020022392273
2023-11-06,178.31753540039062,1899.83740234375,37.44845962524414,55.1750373840332,219.27000427246094,241.58804321289062,0.715516984462738
2023-11-07,180.89434814453125,1888.124267578125,38.25762176513672,52.09782028198242,222.17999267578125,242.85806274414062,0.6864020228385925
2023-11-08,181.95887756347656,1889.3223876953125,37.418853759765625,51.707061767578125,222.11000061035156,242.51998901367188,0.6880760192871094
2023-11-09,181.48133850097656,2120.56103515625,37.30044174194336,51.52145004272461,209.97999572753906,240.26290893554688,0.6674749851226807
2023-11-10,185.69534301757812,2078.289794921875,38.346431732177734,52.068504333496094,214.64999389648438,243.8523406982422,0.6605749726295471
