Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-07-06,190.5761260986328,128.36000061035156,119.81331634521484,338.0118408203125,276.5400085449219
2023-07-07,189.45339965820312,129.77999877929688,119.18488311767578,334.00048828125,274.42999267578125
2023-07-10,187.396728515625,127.12999725341797,116.16236114501953,328.6619873046875,269.6099853515625
2023-07-11,186.8701171875,128.77999877929688,116.85065460205078,329.29583740234375,269.7900085449219
2023-07-12,188.54925537109375,130.8000030517578,118.63623809814453,333.98077392578125,271.989990234375
2023-07-13,189.31430053710938,134.3000030517578,124.23238372802734,339.3885803222656,277.8999938964844
2023-07-14,189.46334838867188,134.67999267578125,125.1102066040039,341.9439392089844,281.3800048828125
2023-07-17,192.7421417236328,133.55999755859375,124.34210968017578,342.4293212890625,290.3800048828125
2023-07-18,192.48377990722656,132.8300018310547,123.45430755615234,356.0578918457031,293.3399963378906
2023-07-19,193.844970703125,135.36000061035156,121.72857666015625,351.69000244140625,291.260009765625
2023-07-20,191.88766479492188,129.9600067138672,118.90557098388672,343.558349609375,262.8999938964844
2023-07-21,190.70530700683594,130.0,119.72354125976562,340.4879455566406,260.0199890136719
2023-07-24,191.5100860595703,128.8000030517578,121.22981262207031,341.815185546875,269.05999755859375
2023-07-25,192.3744659423828,129.1300048828125,121.90813446044922,347.629150390625,265.2799987792969
2023-07-26,193.2488250732422,128.14999389648438,128.95069885253906,334.54522705078125,264.3500061035156
2023-07-27,191.97708129882812,128.25,129.0803680419922,327.56256103515625,255.7100067138672
2023-07-28,194.57028198242188,132.2100067138672,132.25253295898438,335.1395263671875,266.44000244140625
2023-07-31,195.186279296875,133.67999267578125,132.39218139648438,332.71295166015625,267.42999267578125
2023-08-01,194.3516845703125,131.69000244140625,131.22506713867188,333.12890625,261.07000732421875
2023-08-02,191.3411865234375,128.2100067138672,128.06289672851562,324.3733215332031,254.11000061035156
2023-08-03,189.94024658203125,128.91000366210938,128.13270568847656,323.54132080078125,259.32000732421875
2023-08-04,180.81930541992188,139.57000732421875,127.79356384277344,324.650634765625,253.86000061035156
2023-08-07,177.69952392578125,142.22000122070312,131.20510864257812,326.9583435058594,251.4499969482422
2023-08-08,178.6433868408203,139.94000244140625,131.07542419433594,322.9371643066406,249.6999969482422
2023-08-09,177.04376220703125,137.85000610351562,129.33973693847656,319.15362548828125,242.19000244140625
2023-08-10,176.82516479492188,138.55999755859375,129.36965942382812,319.8469543457031,245.33999633789062
2023-08-11,176.88487243652344,138.41000366210938,129.23997497558594,317.9452819824219,242.64999389648438
2023-08-14,178.54637145996094,140.57000732421875,131.00559997558594,320.94635009765625,239.75999450683594
2023-08-15,176.54660034179688,137.6699981689453,129.45944213867188,318.78717041015625,232.9600067138672
2023-08-16,175.67108154296875,135.07000732421875,128.38211059570312,318.0129699707031,225.60000610351562
