Date,KO,PEP,PG,V,WMT
2023-06-27,58.79084396362305,179.33934020996094,145.39694213867188,225.14083862304688,50.630767822265625
2023-06-28,58.24230194091797,176.91244506835938,145.36788940429688,225.75485229492188,50.906063079833984
2023-06-29,57.761112213134766,177.08580017089844,144.7766876220703,232.05332946777344,50.56194305419922
2023-06-30,57.953590393066406,178.3762969970703,147.06394958496094,235.18275451660156,51.51236343383789
2023-07-03,58.30004119873047,178.7422637939453,147.80052185058594,235.6680145263672,51.846641540527344
2023-07-05,58.73310089111328,179.68605041503906,147.54855346679688,237.13368225097656,51.81714630126953
2023-07-06,58.28079605102539,179.70529174804688,147.30624389648438,236.5692138671875,51.48941421508789
2023-07-07,57.51089859008789,176.31536865234375,144.21453857421875,234.16270446777344,50.303043365478516
2023-07-10,57.07783889770508,177.4903106689453,144.27272033691406,235.85618591308594,50.75858688354492
2023-07-11,57.279930114746094,177.18209838867188,143.51673889160156,238.22303771972656,50.68320846557617
2023-07-12,57.587886810302734,176.4020233154297,144.2630157470703,239.8669891357422,50.8110237121582
2023-07-13,58.078697204589844,180.60093688964844,144.3599090576172,240.95632934570312,50.512786865234375
2023-07-14,58.60799789428711,181.2558135986328,145.42601013183594,240.8078155517578,50.68648147583008
2023-07-17,58.52138137817383,178.77114868164062,144.39871215820312,241.62979125976562,50.748756408691406
2023-07-18,58.2904167175293,177.63473510742188,144.67005920410156,238.44093322753906,50.656986236572266
2023-07-19,59.32014465332031,179.37786865234375,145.6586151123047,239.08462524414062,50.673370361328125
2023-07-20,60.04191970825195,182.30555725097656,146.83970642089844,237.3020477294922,51.61067581176758
2023-07-21,60.09003448486328,183.1337432861328,149.15113830566406,236.93563842773438,51.9023551940918
2023-07-24,60.10928726196289,183.8656768798828,149.62904357910156,238.4112091064453,52.2071418762207
2023-07-25,59.907188415527344,184.2894287109375,149.98013305664062,236.38104248046875,52.16453552246094
2023-07-26,60.67707824707031,184.5205535888672,150.1361846923828,234.80642700195312,52.351341247558594
2023-07-27,60.09003448486328,181.5640106201172,148.35140991210938,232.17214965820312,52.161258697509766
2023-07-28,60.12853240966797,183.27821350097656,152.54515075683594,233.469482421875,52.40705490112305
