Date,ETH-USD,JNJ,MMM,T,V
2023-03-28,1772.78564453125,145.0084686279297,78.97428894042969,16.97238540649414,217.77407836914062
2023-03-29,1793.0018310546875,146.4315948486328,80.09983825683594,17.226245880126953,220.70962524414062
2023-03-30,1792.7371826171875,146.54623413085938,79.78158569335938,17.298776626586914,219.78053283691406
2023-03-31,1822.0220947265625,148.04579162597656,81.5902099609375,17.45290756225586,222.84457397460938
2023-04-03,1810.297119140625,149.8127899169922,81.1710433959961,17.579837799072266,226.343505859375
2023-04-04,1871.005126953125,151.37921142578125,79.37017059326172,17.80649757385254,225.01905822753906
2023-04-05,1909.114013671875,158.17974853515625,79.4012222290039,18.024093627929688,225.52313232421875
2023-04-06,1872.922607421875,157.7404022216797,78.8345718383789,18.06822967529297,223.368408203125
2023-04-10,1911.20751953125,156.94764709472656,79.76604461669922,17.994667053222656,223.80331420898438
2023-04-11,1892.189697265625,156.89987182617188,81.16327667236328,18.105012893676758,225.7998809814453
2023-04-12,1920.68212890625,156.5655975341797,81.01578521728516,18.178571701049805,225.16729736328125
2023-04-13,2012.6346435546875,158.65731811523438,82.3974838256836,18.353275299072266,229.99069213867188
2023-04-14,2101.635498046875,158.39942932128906,82.10253143310547,18.32569122314453,231.30526733398438
2023-04-17,2076.242919921875,158.237060546875,82.88652801513672,18.19696044921875,230.7715301513672
2023-04-18,2104.537353515625,153.7861328125,82.49063110351562,18.224544525146484,230.89015197753906
2023-04-19,1936.4034423828125,155.23794555664062,82.3431625366211,18.11420440673828,229.87210083007812
2023-04-20,1943.09765625,156.2408447265625,81.29523468017578,16.229223251342773,231.87852478027344
2023-04-21,1849.9998779296875,155.39076232910156,81.10116577148438,16.753341674804688,231.3349151611328
2023-04-24,1842.7574462890625,156.3363494873047,81.5513916015625,16.118885040283203,230.0598907470703
2023-04-25,1866.753662109375,157.76904296875,81.01578521728516,16.100494384765625,226.92665100097656
2023-04-26,1866.564208984375,155.3238983154297,79.89025115966797,15.815448760986328,225.5033416748047
2023-04-27,1908.786376953125,155.68685913085938,81.76097869873047,16.19244384765625,226.35337829589844
2023-04-28,1892.5128173828125,156.35545349121094,82.45182800292969,16.24761390686035,230.03021240234375
2023-05-01,1831.954833984375,156.2599334716797,82.16461944580078,16.091297149658203,229.81277465820312
2023-05-02,1870.789306640625,157.62576293945312,79.93682098388672,15.695911407470703,224.346923828125
2023-05-03,1904.65185546875,155.5626678466797,79.82038879394531,15.714302062988281,223.35853576660156
2023-05-04,1877.7041015625,154.85589599609375,79.05192565917969,15.548789978027344,222.98294067382812
2023-05-05,1995.0609130859375,155.38119506835938,80.22403717041016,15.751081466674805,229.0912322998047
2023-05-08,1849.042724609375,155.02780151367188,79.44003295898438,15.741888046264648,229.5360107421875
2023-05-09,1848.6031494140625,153.8243408203125,78.24462127685547,15.649938583374023,230.5540771484375
2023-05-10,1842.4014892578125,154.39743041992188,78.322265625,15.668329238891602,228.58717346191406
2023-05-11,1796.4906005859375,153.7670440673828,78.2291030883789,15.594766616821289,228.77532958984375
2023-05-12,1808.019775390625,153.5664520263672,77.83322143554688,15.659132957458496,229.14175415039062
2023-05-15,1817.5499267578125,152.3916473388672,78.00399780273438,15.5855712890625,230.55792236328125
2023-05-16,1824.1214599609375,152.19105529785156,76.07892608642578,15.199380874633789,228.24053955078125
2023-05-17,1821.859619140625,151.85678100585938,77.76335906982422,15.318916320800781,230.3994598388672
2023-05-18,1801.728515625,151.36965942382812,78.5198745727539,15.217767715454102,231.3402862548828
2023-05-19,1812.5894775390625,151.78036499023438,78.0391845703125,14.997089385986328,231.05307006835938
2023-05-22,1817.5347900390625,150.9623565673828,80.15111541748047,15.061453819274902,229.04270935058594
2023-05-23,1854.380615234375,150.90463256835938,79.35519409179688,14.803994178771973,222.40753173828125
2023-05-24,1800.0999755859375,150.76026916503906,76.43158721923828,14.666069030761719,220.10006713867188
2023-05-25,1805.9537353515625,148.59503173828125,76.4788589477539,13.93046760559082,221.21914672851562
2023-05-26,1828.689697265625,148.5372772216797,76.39217376708984,14.25229263305664,222.83335876464844
2023-05-30,1901.026611328125,148.55650329589844,75.69869995117188,14.381023406982422,219.4959716796875
2023-05-31,1874.1304931640625,149.22052001953125,73.53160858154297,14.463778495788574,218.89186096191406
2023-06-01,1862.201416015625,148.72010803222656,74.29601287841797,14.537339210510254,224.3089599609375
2023-06-02,1907.256591796875,151.05859375,80.79729461669922,13.985636711120605,226.57679748535156
2023-06-05,1811.828369140625,152.35777282714844,77.21173095703125,14.15114688873291,224.5763702392578
2023-06-06,1884.494873046875,152.2230224609375,77.4560317993164,14.408609390258789,226.0123291015625
2023-06-07,1832.39599609375,152.55023193359375,79.59160614013672,14.803994178771973,223.0908660888672
2023-06-08,1846.3018798828125,154.22470092773438,79.40247344970703,14.776409149169922,220.89234924316406
2023-06-09,1840.2252197265625,153.98410034179688,78.72476959228516,14.666069030761719,221.39739990234375
2023-06-12,1742.5286865234375,153.8782501220703,79.79649353027344,14.647679328918457,223.98214721679688
2023-06-13,1739.03759765625,154.6866455078125,80.9627914428711,14.54653263092041,221.23895263671875
2023-06-14,1650.519287109375,155.4757537841797,80.34024810791016,14.564923286437988,221.278564453125
2023-06-15,1665.519775390625,157.56402587890625,81.80598449707031,14.739630699157715,223.98214721679688
2023-06-16,1716.6688232421875,158.04518127441406,82.3812484741211,14.767213821411133,226.69566345214844
2023-06-20,1792.1199951171875,157.94895935058594,80.61605834960938,14.509753227233887,224.27923583984375
2023-06-21,1891.0072021484375,157.70838928222656,79.96198272705078,14.353438377380371,225.0517120361328
2023-06-22,1872.9429931640625,159.38284301757812,79.14242553710938,14.32585334777832,226.18067932128906
2023-06-23,1892.862060546875,159.2481231689453,79.37095642089844,14.206317901611328,227.32945251464844
2023-06-26,1859.432861328125,157.46780395507812,79.12666320800781,14.371828079223633,224.1108856201172
2023-06-27,1889.703369140625,157.14059448242188,77.43238830566406,14.564923286437988,225.1408233642578
2023-06-28,1827.97119140625,156.82301330566406,77.67668151855469,14.509753227233887,225.75485229492188
2023-06-29,1852.227294921875,157.92010498046875,78.20466613769531,14.693653106689453,232.05331420898438
2023-06-30,1933.18896484375,159.28662109375,78.8744888305664,14.666069030761719,235.1827392578125
2023-07-03,1955.38916015625,157.19834899902344,79.70193481445312,14.82238483428955,235.6680145263672
2023-07-05,1910.5880126953125,156.6786651611328,77.72396087646484,14.776409149169922,237.13368225097656
2023-07-06,1848.636474609375,155.5142364501953,75.89571380615234,14.592508316040039,236.5692138671875
2023-07-07,1870.6025390625,153.25274658203125,76.66799926757812,14.609354019165039,234.16270446777344
2023-07-10,1880.556396484375,153.50294494628906,76.58918762207031,14.29115104675293,235.85618591308594
2023-07-11,1878.3360595703125,152.65609741210938,80.31658935546875,14.253713607788086,238.22303771972656
2023-07-12,1872.11376953125,152.12681579589844,80.04078674316406,14.150765419006348,239.86700439453125
2023-07-13,2006.511474609375,152.8292999267578,81.05735778808594,14.150765419006348,240.9563446044922
2023-07-14,1939.3470458984375,153.84938049316406,80.61605834960938,13.570508003234863,240.8078155517578
2023-07-17,1911.6461181640625,153.0795135498047,80.14322662353516,12.662690162658691,241.62977600097656
2023-07-18,1897.5992431640625,153.0698699951172,81.1755599975586,12.587817192077637,238.44091796875
2023-07-19,1889.0079345703125,152.76194763183594,81.54592895507812,13.654739379882812,239.08462524414062
2023-07-20,1890.9691162109375,162.03890991210938,82.18424987792969,13.72025203704834,237.30203247070312
2023-07-21,1892.080078125,163.78076171875,82.21577453613281,13.8138427734375,236.9356231689453
2023-07-24,1850.0020751953125,164.63722229003906,82.16848754882812,13.991663932800293,238.41122436523438
2023-07-25,1857.741943359375,165.89788818359375,86.54995727539062,13.851279258728027,236.38104248046875
2023-07-26,1872.159912109375,166.21546936035156,88.76434326171875,13.93550968170166,234.80642700195312
2023-07-27,1860.357177734375,167.14894104003906,87.6216812133789,13.57986831665039,232.1721649169922
2023-07-28,1874.744873046875,167.90916442871094,88.16543579101562,13.523715019226074,233.46946716308594
2023-07-31,1856.162353515625,161.22091674804688,87.86597442626953,13.589227676391602,235.43031311035156
2023-08-01,1871.7921142578125,162.5297088623047,87.12522888183594,13.383329391479492,237.4604949951172
2023-08-02,1839.0897216796875,163.51129150390625,85.8249740600586,13.43012523651123,235.261962890625
2023-08-03,1835.136474609375,164.2137908935547,84.46955108642578,13.186792373657227,236.45034790039062
2023-08-04,1827.712890625,162.6740264892578,83.14563751220703,13.102560043334961,236.67813110351562
2023-08-07,1826.9388427734375,166.58116149902344,82.92498779296875,13.111919403076172,239.17373657226562
2023-08-08,1855.807373046875,166.65814208984375,82.0502700805664,13.27102279663086,236.9752197265625
2023-08-09,1854.297607421875,166.55227661132812,81.72718048095703,13.355253219604492,237.44068908691406
2023-08-10,1850.75341796875,165.68617248535156,81.87690734863281,13.261662483215332,238.28404235839844
2023-08-11,1847.1243896484375,167.30291748046875,82.38912963867188,13.44884204864502,238.16497802734375
2023-08-14,1844.185791015625,166.90835571289062,81.49864959716797,13.345893859863281,241.00265502929688
2023-08-15,1826.9327392578125,166.42718505859375,79.70193481445312,13.233586311340332,237.95663452148438
2023-08-16,1805.6590576171875,165.89788818359375,79.42610931396484,13.196150779724121,237.42083740234375
2023-08-17,1684.9334716796875,167.45687866210938,80.22203826904297,13.111919403076172,235.51585388183594
2023-08-18,1660.945068359375,165.99412536621094,79.9900894165039,13.1493558883667,236.30960083007812
2023-08-21,1667.26904296875,161.04769897460938,79.33423614501953,13.196150779724121,237.58953857421875
2023-08-22,1633.892578125,159.7677764892578,78.79035949707031,13.345893859863281,238.69085693359375
2023-08-23,1679.2744140625,158.3339080810547,79.70215606689453,13.252304077148438,240.40733337402344
2023-08-24,1659.944580078125,158.872802734375,78.78235626220703,13.242944717407227,237.5994415283203
2023-08-25,1652.93505859375,161.1507110595703,79.14228057861328,13.205509185791016,240.67523193359375
2023-08-28,1652.4573974609375,159.25082397460938,83.27734375,13.29909896850586,241.92538452148438
2023-08-29,1729.7257080078125,159.2702178955078,84.43709564208984,13.823201179504395,243.423583984375
2023-08-30,1705.1121826171875,158.70802307128906,83.54129791259766,13.785765647888184,244.30662536621094
2023-08-31,1645.63916015625,156.72088623046875,85.31689453125,13.841919898986816,243.76092529296875
2023-09-01,1628.4912109375,155.55770874023438,85.54084014892578,13.710893630981445,246.1719512939453
2023-09-05,1633.62939453125,155.75155639648438,85.46086120605469,13.551790237426758,243.423583984375
2023-09-06,1632.2523193359375,153.16346740722656,85.07695007324219,13.673457145690918,244.2371826171875
2023-09-07,1647.5982666015625,155.12147521972656,84.74102020263672,13.673457145690918,245.20953369140625
2023-09-08,1636.1378173828125,155.63525390625,84.97296905517578,13.476920127868652,245.3583526611328
2023-09-11,1551.6376953125,157.6708526611328,86.29267883300781,13.589227676391602,245.2888946533203
2023-09-12,1592.429443359375,158.5626220703125,85.70880889892578,13.533073425292969,245.3682861328125
2023-09-13,1607.988525390625,158.9600372314453,80.8218994140625,13.682817459106445,245.89413452148438
2023-09-14,1626.974365234375,158.7177276611328,81.83768463134766,14.094612121582031,239.61358642578125
2023-09-15,1641.640380859375,156.49794006347656,80.82990264892578,14.253713607788086,239.18695068359375
2023-09-18,1637.3470458984375,157.48666381835938,80.81390380859375,14.122688293457031,242.7489013671875
2023-09-19,1643.544677734375,157.22494506835938,80.16605377197266,14.23499584197998,241.65748596191406
2023-09-20,1622.890625,157.9131622314453,79.17427825927734,14.553202629089355,239.9707794189453
2023-09-21,1584.3070068359375,156.70150756835938,77.97453308105469,14.32858657836914,234.7617950439453
2023-09-22,1593.268310546875,155.5770721435547,77.61461639404297,14.150765419006348,233.24374389648438
2023-09-25,1588.3228759765625,155.34445190429688,75.81501770019531,14.094612121582031,231.53717041015625
2023-09-26,1593.417236328125,154.14248657226562,75.0871810913086,14.057175636291504,227.8561553955078
2023-09-27,1597.4912109375,152.2910614013672,74.75126647949219,13.916790962219238,227.70733642578125
2023-09-28,1652.8826904296875,152.06813049316406,74.59129333496094,14.04781723022461,229.85044860839844
2023-09-29,1667.94384765625,150.9727783203125,74.87923431396484,14.057175636291504,228.2133331298828
2023-10-02,1663.6275634765625,150.3911895751953,72.15984344482422,13.72961139678955,229.4635009765625
2023-10-03,1656.6856689453125,150.5753631591797,71.0160903930664,13.832560539245605,227.02272033691406
2023-10-04,1647.838134765625,150.74984741210938,70.40023040771484,13.710893630981445,229.41387939453125
2023-10-05,1611.4764404296875,152.32015991210938,70.24827575683594,13.879356384277344,231.65621948242188
2023-10-06,1645.83154296875,152.80479431152344,70.70416259765625,13.78207015991211,233.20404052734375
2023-10-09,1579.806640625,153.6772003173828,71.22404479980469,14.049127578735352,232.60874938964844
2023-10-10,1567.7130126953125,153.50271606445312,72.49577331542969,14.2684965133667,234.75186157226562
2023-10-11,1566.2547607421875,151.3895721435547,72.29580688476562,14.087278366088867,233.8390350341797
2023-10-12,1539.6124267578125,151.5349884033203,71.2000503540039,13.78207015991211,234.93045043945312
2023-10-13,1552.0894775390625,152.03904724121094,70.92811584472656,13.696229934692383,235.81349182128906
2023-10-16,1600.5343017578125,152.69818115234375,71.93588256835938,13.743919372558594,238.19476318359375
2023-10-17,1565.4395751953125,151.30235290527344,72.42378234863281,13.906061172485352,239.31593322753906
2023-10-18,1563.7498779296875,148.04541015625,70.70416259765625,13.65807819366455,235.6150665283203
2023-10-19,1567.45703125,147.64801025390625,69.63240814208984,14.554628372192383,231.98365783691406
2023-10-20,1604.6668701171875,148.30712890625,69.22449493408203,14.669082641601562,231.5570068359375
2023-10-23,1765.3826904296875,146.74652099609375,68.46466827392578,14.25895881652832,229.72146606445312
2023-10-24,1784.4375,146.59141540527344,72.07986450195312,14.812148094177246,232.81707763671875
2023-10-25,1787.3975830078125,146.92100524902344,71.4959945678711,14.48786449432373,234.9999237060547
2023-10-26,1804.039306640625,144.42982482910156,70.90411376953125,14.421100616455078,229.4734344482422
2023-10-27,1780.0452880859375,141.13409423828125,70.00032806396484,14.134966850280762,227.47914123535156
2023-10-30,1810.088623046875,142.52024841308594,71.59996032714844,14.554628372192383,231.2593536376953
2023-10-31,1816.458984375,143.79005432128906,72.74370574951172,14.688157081604004,233.26358032226562
2023-11-01,1847.0897216796875,144.12933349609375,72.4317855834961,14.85983657836914,236.7163848876953
2023-11-02,1800.6209716796875,145.6317901611328,73.83146667480469,15.002903938293457,241.34991455078125
2023-11-03,1832.795166015625,146.6980438232422,75.07119750976562,15.145971298217773,241.69717407226562
2023-11-06,1899.83740234375,147.0469970703125,74.79924774169922,15.021978378295898,241.5880584716797
2023-11-07,1888.124267578125,146.2715301513672,74.50331115722656,15.107819557189941,242.85806274414062
2023-11-08,1889.3223876953125,145.73841857910156,73.83946228027344,14.92660140991211,242.51998901367188
2023-11-09,2120.56103515625,142.8982696533203,73.34357452392578,14.907526016235352,240.26290893554688
2023-11-10,2078.289794921875,142.73350524902344,74.23137664794922,14.91706371307373,243.8523406982422
2023-11-13,2055.265380859375,143.1018524169922,74.1353988647461,14.85983657836914,243.27565002441406
2023-11-14,1979.0526123046875,143.13092041015625,75.958984375,14.907526016235352,245.53269958496094
2023-11-15,2060.408447265625,144.23593139648438,77.43866729736328,15.031517028808594,246.696044921875
2023-11-16,1960.881591796875,145.49607849121094,77.75550079345703,15.145971298217773,247.15342712402344
2023-11-17,1961.28076171875,145.19558715820312,77.45490264892578,15.165045738220215,248.1377716064453
2023-11-20,2022.2391357421875,146.4755859375,77.16244506835938,15.355801582336426,248.5454559326172
2023-11-21,1937.0667724609375,147.6578369140625,76.35816192626953,15.441641807556152,250.79254150390625
2023-11-22,2064.42529296875,147.36473083496094,77.47928619384766,15.422565460205078,252.27407836914062
2023-11-24,2081.152099609375,149.00624084472656,77.95046997070312,15.460716247558594,252.85076904296875
2023-11-27,2027.4173583984375,147.81419372558594,78.8603744506836,15.460716247558594,252.69168090820312
2023-11-28,2049.338134765625,148.15615844726562,80.03023529052734,15.432103157043457,251.49851989746094
2023-11-29,2029.92919921875,148.6251678466797,79.99774932861328,15.54655647277832,252.78115844726562
2023-11-30,2052.55615234375,151.1167449951172,80.48518371582031,15.80407428741455,255.21719360351562
2023-12-01,2087.139892578125,154.7515411376953,81.11886596679688,15.9852933883667,254.988525390625
2023-12-04,2243.2158203125,155.24008178710938,84.03540802001953,15.88991641998291,252.98997497558594
2023-12-05,2293.841796875,154.91763305664062,82.61369323730469,16.424030303955078,253.15899658203125
2023-12-06,2231.661376953125,153.03184509277344,83.50733947753906,16.15697479248047,252.8408203125
2023-12-07,2357.57958984375,151.8397979736328,83.90542602539062,16.300039291381836,254.3621063232422
2023-12-08,2358.73193359375,150.8822479248047,83.9785385131836,16.137897491455078,254.28256225585938
2023-12-11,2224.578857421875,151.50759887695312,83.80793762207031,15.851766586303711,255.05810546875
2023-12-12,2202.0380859375,151.51736450195312,83.32048797607422,15.651472091674805,258.080810546875
2023-12-13,2260.648681640625,152.2208709716797,84.64471435546875,15.689623832702637,260.8847351074219
2023-12-14,2316.5791015625,153.276123046875,86.96007537841797,15.880377769470215,257.2555236816406
2023-12-15,2219.33740234375,151.6053009033203,86.91133117675781,15.756387710571289,256.55950927734375
2023-12-18,2217.2734375,151.87887573242188,86.00955200195312,15.699159622192383,256.8975830078125
2023-12-19,2177.87255859375,152.87551879882812,86.31827545166016,15.842227935791016,258.50830078125
2023-12-20,2201.911376953125,149.75860595703125,84.22225952148438,15.641932487487793,255.64474487304688
2023-12-21,2239.54248046875,151.29263305664062,85.7577133178711,15.727774620056152,258.0609130859375
2023-12-22,2326.52490234375,151.8984375,86.38325500488281,15.784998893737793,256.95721435546875
2023-12-26,2231.46533203125,152.56285095214844,87.829345703125,15.80407428741455,257.6830749511719
2023-12-27,2378.739990234375,152.76805114746094,88.3411636352539,15.813612937927246,257.4543762207031
2023-12-28,2347.566162109375,152.99278259277344,89.11296081542969,15.966217041015625,258.91595458984375
2023-12-29,2300.690673828125,153.14910888671875,88.8123550415039,16.004369735717773,258.8663024902344
