Date,BTC-USD,COST,ETH-USD,LTC-USD,MRNA,PFE,TSLA
2020-03-06,9122.5458984375,287.1150817871094,243.52529907226562,63.02560043334961,29.610000610351562,27.517423629760742,46.89866638183594
2020-03-09,7923.64453125,278.48345947265625,201.986328125,50.168148040771484,24.290000915527344,26.527359008789062,40.53333282470703
2020-03-10,7909.7294921875,285.3261413574219,200.76724243164062,50.25638961791992,22.34000015258789,27.17954444885254,43.02199935913086
2020-03-11,7911.43017578125,274.2874755859375,194.8685302734375,48.463783264160156,23.610000610351562,25.277997970581055,42.28200149536133
2020-03-12,4970.7880859375,258.07537841796875,112.34712219238281,30.930883407592773,22.299999237060547,23.588603973388672,37.369998931884766
2020-03-13,5563.70703125,278.7508850097656,133.20181274414062,37.43795394897461,21.299999237060547,25.702308654785156,36.44133377075195
2020-03-16,5014.47998046875,261.146240234375,110.60587310791016,32.876216888427734,26.489999771118164,23.714330673217773,29.67133331298828
2020-03-17,5225.62939453125,283.1036071777344,113.9427490234375,33.56386947631836,28.18000030517578,25.270139694213867,28.68000030517578
2020-03-18,5238.4384765625,283.5739440917969,114.84226989746094,33.68417739868164,31.579999923706055,25.42729377746582,24.08133316040039
2020-03-19,6191.19287109375,281.4714050292969,136.59385681152344,39.07376480102539,28.270000457763672,23.902910232543945,28.50933265686035
2020-03-20,6198.7783203125,267.8229064941406,132.73716735839844,38.131954193115234,28.200000762939453,22.79498863220215,28.50200080871582
2020-03-23,6416.31494140625,263.31341552734375,134.91160583496094,38.76576614379883,26.56999969482422,22.386388778686523,28.952667236328125
2020-03-24,6734.8037109375,262.769287109375,138.76144409179688,40.49064636230469,25.81999969482422,23.337160110473633,33.66666793823242
2020-03-25,6681.06298828125,259.0067443847656,136.19589233398438,39.151222229003906,27.1299991607666,23.376445770263672,35.95000076293945
2020-03-26,6716.4404296875,269.556640625,138.36155700683594,40.16059875488281,27.940000534057617,24.947975158691406,35.21066665649414
2020-03-27,6469.79833984375,262.2068176269531,133.9379425048828,38.91847610473633,30.049999237060547,24.280075073242188,34.29066848754883
2020-03-30,6429.841796875,268.46844482421875,132.904541015625,39.13829040527344,30.479999542236328,25.67087745666504,33.47533416748047
2020-03-31,6438.64453125,262.944580078125,133.59356689453125,39.299102783203125,29.950000762939453,25.64730453491211,34.93333435058594
2020-04-01,6606.7763671875,264.4662170410156,135.63455200195312,39.38081359863281,29.670000076293945,24.947975158691406,32.104000091552734
2020-04-02,6793.62451171875,268.80047607421875,142.02914428710938,39.874168395996094,33.20000076293945,25.828025817871094,30.29800033569336
2020-04-03,6733.38720703125,266.1906433105469,142.09130859375,40.359134674072266,34.84000015258789,26.433067321777344,32.000667572021484
2020-04-06,7271.78125,281.379150390625,169.13587951660156,44.39112091064453,34.63999938964844,27.163827896118164,34.41600036621094
2020-04-07,7176.41455078125,280.0050048828125,165.10194396972656,44.667930603027344,32.02000045776367,26.40949821472168,36.36333465576172
2020-04-08,7334.0986328125,282.16302490234375,172.64173889160156,46.31985855102539,32.41999816894531,27.18739891052246,36.589332580566406
2020-04-09,7302.08935546875,276.666748046875,170.80714416503906,46.384979248046875,31.860000610351562,27.808156967163086,38.20000076293945
2020-04-13,6845.03759765625,276.3070983886719,156.27955627441406,41.204341888427734,32.900001525878906,27.61171531677246,43.39666748046875
2020-04-14,6842.427734375,289.6973571777344,157.5963897705078,41.05384063720703,34.65999984741211,28.633209228515625,47.32600021362305
2020-04-15,6642.10986328125,286.12841796875,153.28689575195312,39.58906936645508,37.25,28.263896942138672,48.65533447265625
2020-04-16,7116.80419921875,296.5400085449219,172.15737915039062,42.68901824951172,40.599998474121094,28.193178176879883,49.680667877197266
2020-04-17,7096.1845703125,293.1832580566406,171.63858032226562,42.74503707885742,46.849998474121094,29.002513885498047,50.259334564208984
2020-04-20,6881.95849609375,287.797607421875,172.2971649169922,40.82838439941406,51.689998626708984,28.350330352783203,49.75733184814453
2020-04-21,6880.3232421875,277.884033203125,172.73770141601562,41.04014205932617,49.2599983215332,27.988874435424805,45.781333923339844
2020-04-22,7117.20751953125,285.3445739746094,182.59957885742188,41.887413024902344,51.20000076293945,28.483909606933594,48.807334899902344
2020-04-23,7429.724609375,281.63739013671875,185.02867126464844,42.93721389770508,47.439998626708984,28.829648971557617,47.04199981689453
2020-04-24,7550.90087890625,286.3866271972656,189.2369384765625,44.81045150756836,50.5,29.371826171875,48.34333419799805
2020-04-27,7795.60107421875,284.75433349609375,197.22471618652344,44.71006393432617,48.04999923706055,30.1182918548584,53.25
2020-04-28,7807.05859375,281.222412109375,198.41539001464844,46.02870178222656,47.880001068115234,29.788284301757812,51.27466583251953
2020-04-29,8801.0380859375,283.19586181640625,216.96823120117188,49.18130111694336,46.369998931884766,29.95328712463379,53.367332458496094
2020-04-30,8658.5537109375,280.0625,207.60205078125,46.714019775390625,45.9900016784668,30.141870498657227,52.12533187866211
2020-05-01,8864.7666015625,279.064208984375,214.21910095214844,47.79170227050781,47.93000030517578,29.576120376586914,46.75466537475586
2020-05-04,8912.654296875,281.439697265625,208.17401123046875,47.47349166870117,50.5,29.560407638549805,50.74599838256836
2020-05-05,9003.0703125,284.61004638671875,206.77439880371094,46.78725814819336,49.34000015258789,30.259729385375977,51.2140007019043
2020-05-06,9268.76171875,285.5066833496094,204.0557861328125,45.942867279052734,48.95000076293945,30.259729385375977,52.172000885009766
2020-05-07,9951.5185546875,281.9110412597656,212.28941345214844,47.330116271972656,53.189998626708984,29.331233978271484,52.00266647338867
2020-05-08,9842.666015625,282.7798767089844,212.9915771484375,47.88221740722656,59.25,29.537561416625977,54.62799835205078
2020-05-11,8601.7958984375,286.8375549316406,185.912841796875,41.6999626159668,66.9000015258789,30.235925674438477,54.08599853515625
2020-05-12,8804.4775390625,281.7632141113281,189.3125,42.111881256103516,62.349998474121094,29.648670196533203,53.96066665649414
2020-05-13,9269.9873046875,279.267578125,199.1932830810547,43.134559631347656,65.18000030517578,29.402652740478516,52.73066711425781
2020-05-14,9733.7216796875,277.04925537109375,202.9490966796875,43.945335388183594,64.55999755859375,30.09308433532715,53.55533218383789
2020-05-15,9328.197265625,276.5594177246094,195.62266540527344,42.833980560302734,66.69000244140625,29.966108322143555,53.27799987792969
2020-05-18,9726.5751953125,279.8406677246094,214.52505493164062,45.201072692871094,80.0,30.21211814880371,54.242000579833984
2020-05-19,9729.0380859375,281.5691223144531,213.45111083984375,45.38361358642578,71.66999816894531,29.902618408203125,53.867332458496094
2020-05-20,9522.9814453125,281.8279113769531,210.09674072265625,44.17212677001953,73.47000122070312,29.862937927246094,54.37066650390625
2020-05-21,9081.76171875,279.1103820800781,199.88360595703125,42.74270248413086,67.05000305175781,29.56930923461914,55.17333221435547
2020-05-22,9182.5771484375,279.5356750488281,207.169189453125,44.20758056640625,69.0,29.759765625,54.45866775512695
2020-05-26,8835.052734375,281.7261962890625,201.90231323242188,42.43205642700195,57.709999084472656,29.751834869384766,54.591331481933594
2020-05-27,9181.017578125,282.8446350097656,208.86343383789062,43.86143112182617,52.18000030517578,29.68834686279297,54.68199920654297
2020-05-28,9525.7509765625,286.1258544921875,219.84042358398438,44.758697509765625,55.540000915527344,30.29941177368164,53.72066879272461
2020-05-29,9439.1240234375,285.1183776855469,220.6751251220703,44.6524658203125,61.5,30.307350158691406,55.66666793823242
2020-06-01,10167.2685546875,284.9519958496094,246.99176025390625,48.1252326965332,62.18000030517578,28.140836715698242,59.87333297729492
2020-06-02,9529.8037109375,283.8428649902344,237.21905517578125,45.92351531982422,59.869998931884766,28.696353912353516,58.770668029785156
2020-06-03,9656.7177734375,283.4268798828125,244.1793212890625,47.17289352416992,59.88999938964844,28.696353912353516,58.86399841308594
2020-06-04,9800.63671875,287.2257995605469,244.4263916015625,47.637596130371094,60.59000015258789,28.577316284179688,57.62533187866211
2020-06-05,9665.533203125,288.4181213378906,241.22198486328125,47.05314636230469,58.189998626708984,28.561445236206055,59.04399871826172
2020-06-08,9771.4892578125,283.935302734375,246.30990600585938,46.47397232055664,59.099998474121094,29.037599563598633,63.327999114990234
2020-06-09,9795.7001953125,282.4194641113281,244.9114532470703,46.06941223144531,58.22999954223633,28.736040115356445,62.711334228515625
2020-06-10,9870.0947265625,284.0646667480469,247.4449462890625,46.67997741699219,60.06999969482422,28.505887985229492,68.336669921875
2020-06-11,9321.78125,278.0567321777344,231.70266723632812,43.51470947265625,60.20000076293945,26.42667579650879,64.85600280761719
2020-06-12,9480.84375,276.08807373046875,237.4932098388672,44.82805252075195,62.0,26.78379249572754,62.35200119018555
2020-06-15,9450.7021484375,274.6830139160156,229.9289093017578,43.9142951965332,66.56999969482422,26.47429084777832,66.05999755859375
2020-06-16,9538.0244140625,278.5465393066406,234.41616821289062,43.87725830078125,64.33999633789062,26.50603485107422,65.47533416748047
2020-06-17,9480.2548828125,276.9290771484375,233.0282745361328,44.03235626220703,63.310001373291016,26.633010864257812,66.11933135986328
2020-06-18,9411.8408203125,276.8921203613281,232.10116577148438,43.56013107299805,64.94999694824219,26.379058837890625,66.9306640625
2020-06-19,9288.0185546875,277.1971740722656,227.13829040527344,42.679832458496094,66.3499984741211,26.521909713745117,66.72666931152344
2020-06-22,9648.7177734375,277.7055358886719,242.53318786621094,44.18800354003906,64.75,26.27589225769043,66.28800201416016
2020-06-23,9629.658203125,278.48187255859375,244.14215087890625,44.17927932739258,62.939998626708984,26.006067276000977,66.78533172607422
2020-06-24,9313.6103515625,275.4594421386719,235.7724609375,42.84382629394531,64.83999633789062,25.54578399658203,64.0566635131836
2020-06-25,9264.8134765625,277.77947998046875,232.94448852539062,42.56352996826172,62.0,25.64895248413086,65.73200225830078
2020-06-26,9162.91796875,274.10992431640625,229.6680450439453,43.32078552246094,61.279998779296875,25.42674446105957,63.982666015625
2020-06-29,9190.8544921875,278.7591857910156,228.1948699951172,41.85103225708008,62.08000183105469,25.902902603149414,67.29000091552734
2020-06-30,9137.9931640625,280.2565612792969,226.31500244140625,41.46779251098633,64.20999908447266,25.950517654418945,71.98733520507812
2020-07-01,9228.3251953125,281.67999267578125,231.11341857910156,41.69924545288086,61.59000015258789,26.775856018066406,74.64199829101562
2020-07-02,9123.41015625,282.59503173828125,229.39219665527344,41.48573303222656,58.56999969482422,27.38692283630371,80.57733154296875
2020-07-06,9375.474609375,287.9097595214844,241.51022338867188,43.96349334716797,59.150001525878906,27.38692283630371,91.43866729736328
2020-07-07,9252.27734375,292.2910461425781,239.07553100585938,43.3182487487793,61.09000015258789,27.00600242614746,92.65733337402344
2020-07-08,9428.3330078125,292.3741760253906,246.67001342773438,45.20074462890625,61.58000183105469,26.78379249572754,91.05867004394531
2020-07-09,9277.9677734375,300.8961486816406,243.01596069335938,44.53745651245117,64.95999908447266,26.55364990234375,92.9520034790039
2020-07-10,9278.8076171875,301.533935546875,240.9849853515625,44.246116638183594,62.61000061035156,26.847278594970703,102.97666931152344
2020-07-13,9243.6142578125,298.47442626953125,239.60458374023438,43.919795989990234,71.77999877929688,27.942441940307617,99.80400085449219
2020-07-14,9243.2138671875,303.16998291015625,240.21148681640625,43.80286407470703,75.04000091552734,27.958311080932617,101.12000274658203
2020-07-15,9192.8369140625,301.9683837890625,238.42352294921875,43.278953552246094,80.22000122070312,28.347171783447266,103.06732940673828
2020-07-16,9132.2275390625,301.5709228515625,233.64088439941406,42.035438537597656,81.80999755859375,28.251941680908203,100.04266357421875
2020-07-17,9151.392578125,300.202880859375,232.77308654785156,41.91281509399414,94.8499984741211,28.767780303955078,100.05599975585938
2020-07-20,9164.2314453125,301.792724609375,236.15316772460938,41.97581100463867,82.68000030517578,28.96617889404297,109.53333282470703
2020-07-21,9374.8876953125,302.9295959472656,245.0167236328125,43.61614990234375,80.86000061035156,29.116960525512695,104.55733489990234
2020-07-22,9525.36328125,303.447265625,262.1906433105469,44.93611526489258,83.2249984741211,30.600982666015625,106.15533447265625
2020-07-23,9581.072265625,301.42303466796875,274.6890563964844,44.85007858276367,75.33000183105469,30.4819393157959,100.87133026123047
2020-07-24,9536.892578125,301.11798095703125,279.2154235839844,44.18254089355469,73.20999908447266,29.886743545532227,94.46666717529297
2020-07-27,10990.873046875,302.80023193359375,321.51409912109375,52.95002746582031,79.91000366210938,29.791513442993164,102.63999938964844
2020-07-28,10912.8232421875,302.7724609375,316.6572570800781,55.5752067565918,81.48999786376953,30.966033935546875,98.43267059326172
2020-07-29,11100.4677734375,301.4507751464844,318.1908874511719,55.17200469970703,79.51000213623047,31.156496047973633,99.94066619873047
2020-07-30,11111.2138671875,300.8764953613281,334.5866394042969,56.64311218261719,77.62999725341797,31.0443058013916,99.16600036621094
2020-07-31,11323.466796875,301.53411865234375,345.5546569824219,57.998138427734375,74.0999984741211,30.835954666137695,95.38400268554688
2020-08-03,11246.3486328125,305.0447692871094,386.295166015625,58.468902587890625,77.9800033569336,30.731781005859375,99.0
2020-08-04,11205.892578125,314.742919921875,389.87548828125,57.53305435180664,78.45999908447266,30.76383399963379,99.13333129882812
2020-08-05,11747.0224609375,314.9096984863281,401.590576171875,59.01070785522461,75.80000305175781,30.811918258666992,99.00133514404297
2020-08-06,11779.7734375,318.0034484863281,394.9619445800781,59.16426467895508,73.76000213623047,30.66767120361328,99.30533599853516
2020-08-07,11601.47265625,315.7804260253906,379.5128479003906,57.24553298950195,74.0999984741211,30.811918258666992,96.84733581542969
2020-08-10,11878.111328125,314.9375,395.8875732421875,58.28884506225586,72.01000213623047,30.76383399963379,94.57133483886719
2020-08-11,11410.525390625,307.92547607421875,380.3840637207031,54.386844635009766,68.97000122070312,30.28302574157715,91.6259994506836
2020-08-12,11584.9345703125,311.93634033203125,391.024169921875,54.96858596801758,69.5199966430664,30.71575355529785,103.65066528320312
2020-08-13,11784.1376953125,310.9544372558594,428.7417907714844,57.74131774902344,67.83000183105469,30.58753776550293,108.06666564941406
2020-08-14,11768.87109375,311.49169921875,437.3978271484375,56.75312423706055,69.1500015258789,30.499385833740234,110.04733276367188
2020-08-17,12254.40234375,314.9004211425781,429.53125,67.02803802490234,69.76000213623047,30.731781005859375,122.3759994506836
2020-08-18,11991.2333984375,315.6322021484375,423.6693115234375,65.52753448486328,67.02999877929688,30.739795684814453,125.80599975585938
2020-08-19,11758.283203125,315.7710876464844,406.4637756347656,62.0046272277832,68.0,30.659652709960938,125.23533630371094
2020-08-20,11878.3720703125,315.74334716796875,416.4397888183594,62.96675491333008,67.80999755859375,31.028276443481445,133.45533752441406
2020-08-21,11592.4892578125,319.2076721191406,389.1263427734375,59.37902069091797,66.44999694824219,31.1564998626709,136.6653289794922
2020-08-24,11774.595703125,318.76300048828125,408.1441955566406,62.199424743652344,64.87999725341797,31.124439239501953,134.27999877929688
2020-08-25,11366.134765625,319.3003234863281,384.00103759765625,58.580665588378906,66.25,30.779857635498047,134.8893280029297
2020-08-26,11488.36328125,318.8927307128906,386.46612548828125,58.35817337036133,70.5,30.491369247436523,143.54466247558594
2020-08-27,11323.3974609375,320.8287048339844,382.63262939453125,56.041015625,68.02999877929688,30.33911895751953,149.25
2020-08-28,11542.5,322.69049072265625,395.8746643066406,57.35440444946289,67.48999786376953,30.379192352294922,147.55999755859375
2020-08-31,11680.8203125,322.0328369140625,435.0797424316406,61.11379623413086,64.88999938964844,30.28302574157715,166.10667419433594
2020-09-01,11970.478515625,325.4786071777344,477.0519104003906,62.882789611816406,63.31999969482422,29.55379867553711,158.35000610351562
2020-09-02,11414.0341796875,332.4072265625,440.0404968261719,58.099647521972656,64.72000122070312,29.81022834777832,149.1233367919922
2020-09-03,10245.296875,322.6256103515625,385.67193603515625,47.774112701416016,64.83999633789062,29.169143676757812,135.6666717529297
2020-09-04,10511.8134765625,321.0232238769531,388.24114990234375,50.611976623535156,62.599998474121094,29.137088775634766,139.44000244140625
2020-09-08,10131.5166015625,313.8814697265625,337.60211181640625,47.3838005065918,54.34000015258789,28.79251480102539,110.06999969482422
2020-09-09,10242.34765625,320.8935241699219,351.1100158691406,47.89769744873047,56.900001525878906,28.99285316467285,122.09333038330078
2020-09-10,10363.138671875,314.5021667480469,368.1018981933594,48.716854095458984,57.560001373291016,28.568134307861328,123.77999877929688
2020-09-11,10400.9150390625,314.131591796875,374.6955871582031,49.089752197265625,59.34000015258789,28.90470314025879,124.23999786376953
2020-09-14,10680.837890625,317.6422424316406,377.26885986328125,49.09012222290039,63.66999816894531,29.657970428466797,139.8733367919922
2020-09-15,10796.951171875,318.5592346191406,364.8392028808594,48.390098571777344,66.87999725341797,29.61790657043457,149.9199981689453
2020-09-16,10974.9052734375,318.39251708984375,365.8122863769531,47.933433532714844,68.83999633789062,29.473657608032227,147.25332641601562
2020-09-17,10948.990234375,313.9000549316406,389.01922607421875,48.87706756591797,67.88999938964844,29.505708694458008,141.14332580566406
2020-09-18,10944.5859375,311.1953125,384.3645324707031,48.46281433105469,69.87000274658203,29.35345458984375,147.38333129882812
2020-09-21,10462.259765625,314.5391540527344,341.78607177734375,43.390220642089844,69.26000213623047,28.8646297454834,149.79666137695312
2020-09-22,10538.4599609375,319.0594787597656,344.503173828125,44.545047760009766,68.72000122070312,29.048946380615234,141.41000366210938
2020-09-23,10246.1865234375,319.2261657714844,321.1163024902344,43.05768966674805,67.16000366210938,28.84860610961914,126.78666687011719
2020-09-24,10760.06640625,321.4214782714844,349.3555908203125,45.03985595703125,65.16999816894531,28.65628433227539,129.26333618164062
2020-09-25,10692.716796875,317.3272399902344,352.1832580566406,46.08631134033203,69.47000122070312,28.888673782348633,135.77999877929688
2020-09-28,10709.65234375,323.8482971191406,355.159423828125,45.35554122924805,70.55000305175781,29.1611385345459,140.39999389648438
2020-09-29,10844.640625,326.1826171875,359.75738525390625,45.79656219482422,70.5199966430664,28.984832763671875,139.69000244140625
2020-09-30,10784.4912109375,328.831787109375,359.9378662109375,46.3714599609375,70.75,29.4095458984375,143.00332641601562
2020-10-01,10619.4521484375,332.0367431640625,353.2059020996094,46.313507080078125,70.02999877929688,29.14510726928711,149.3866729736328
2020-10-02,10575.974609375,328.84100341796875,346.2389221191406,44.923973083496094,68.80999755859375,29.153120040893555,138.3633270263672
2020-10-05,10793.33984375,332.14788818359375,353.956787109375,46.36322784423828,71.94999694824219,29.44961929321289,141.89332580566406
2020-10-06,10604.40625,331.93487548828125,340.81585693359375,45.985530853271484,71.04000091552734,28.984832763671875,137.9933319091797
2020-10-07,10668.96875,336.2606201171875,341.80865478515625,46.66048049926758,72.37000274658203,29.225236892700195,141.76666259765625
2020-10-08,10915.685546875,338.1780090332031,350.7661437988281,47.218379974365234,72.93000030517578,29.56180763244629,141.97332763671875
2020-10-09,11064.4580078125,342.225830078125,365.5904846191406,47.83295440673828,73.0,29.48166847229004,144.6666717529297
2020-10-12,11555.36328125,348.72845458984375,387.73126220703125,50.74381637573242,75.30999755859375,29.505708694458008,147.43333435058594
2020-10-13,11425.8994140625,352.6188049316406,381.1907653808594,49.94063949584961,78.29000091552734,29.569822311401367,148.88333129882812
2020-10-14,11429.5068359375,350.4513244628906,379.4840393066406,49.84648895263672,76.55999755859375,29.537769317626953,153.76666259765625
2020-10-15,11495.349609375,348.8210144042969,377.44183349609375,49.49037170410156,75.58000183105469,29.289352416992188,149.6266632080078
2020-10-16,11322.123046875,353.4154357910156,366.22900390625,47.692874908447266,73.94000244140625,30.41124153137207,146.55667114257812
2020-10-19,11742.037109375,347.8763122558594,379.93560791015625,48.098915100097656,70.95999908447266,30.291044235229492,143.61000061035156
2020-10-20,11916.3349609375,350.42352294921875,369.13690185546875,47.051029205322266,71.30999755859375,30.042619705200195,140.64666748046875
2020-10-21,12823.689453125,349.9696350097656,392.1899719238281,53.04533004760742,68.37000274658203,29.714061737060547,140.8800048828125
2020-10-22,12965.8916015625,348.0522155761719,413.7729797363281,54.267276763916016,70.83999633789062,29.994531631469727,141.92999267578125
2020-10-23,12931.5390625,346.9869689941406,409.7666931152344,55.23868942260742,70.52999877929688,30.595548629760742,140.2100067138672
2020-10-26,13075.248046875,343.3837890625,393.8883056640625,56.74577713012695,70.23999786376953,30.387203216552734,140.0933380126953
2020-10-27,13654.21875,345.24560546875,403.9970397949219,57.8160514831543,70.66999816894531,29.994531631469727,141.55999755859375
2020-10-28,13271.28515625,338.0576171875,388.6507568359375,55.74251174926758,65.73999786376953,28.407865524291992,135.33999633789062
2020-10-29,13437.8828125,338.6144104003906,386.7301025390625,54.76585388183594,71.27999877929688,28.271635055541992,136.94332885742188
2020-10-30,13546.5224609375,331.89520263671875,382.8199768066406,53.83503341674805,67.47000122070312,28.43190574645996,129.34666442871094
2020-11-02,13550.4892578125,338.17822265625,383.15673828125,53.817481994628906,67.11000061035156,29.03291130065918,133.50332641601562
2020-11-03,13950.30078125,345.2036437988281,387.6021728515625,53.81962203979492,69.08000183105469,29.00086212158203,141.3000030517578
2020-11-04,14133.70703125,349.1108703613281,402.1419982910156,54.49910354614258,69.80999755859375,29.91440773010254,140.32666015625
2020-11-05,15579.8486328125,357.5191650390625,414.0673522949219,58.678497314453125,71.4800033569336,29.461034774780273,146.02999877929688
2020-11-06,15565.880859375,357.918212890625,454.71929931640625,63.13111114501953,72.44999694824219,29.469125747680664,143.31666564941406
2020-11-09,15332.3154296875,338.74432373046875,444.1630554199219,59.36388397216797,77.73999786376953,31.73598289489746,140.4199981689453
2020-11-10,15290.90234375,340.2478332519531,449.67962646484375,58.237342834472656,76.05000305175781,31.314992904663086,136.7866668701172
2020-11-11,15701.33984375,346.0946044921875,462.9605407714844,59.51502990722656,82.44000244140625,31.169269561767578,139.0433349609375
2020-11-12,16276.34375,348.6838684082031,461.0052795410156,60.365379333496094,87.80999755859375,30.400157928466797,137.25332641601562
2020-11-13,16317.80859375,351.5887451171875,474.6264343261719,65.45719909667969,89.38999938964844,31.266416549682617,136.1666717529297
2020-11-16,16716.111328125,352.4704284667969,459.9403076171875,71.32624816894531,97.94999694824219,30.2220458984375,136.02999877929688
2020-11-17,17645.40625,354.447265625,480.3600769042969,75.85234069824219,93.1500015258789,30.753271102905273,147.20333862304688
2020-11-18,17804.005859375,354.7350158691406,479.48406982421875,73.69493865966797,88.88999938964844,30.9921932220459,162.2133331298828
2020-11-19,17817.08984375,355.95074462890625,471.63043212890625,81.68367004394531,92.7699966430664,30.881263732910156,166.42333984375
