Date,BTC-USD,MRNA,PFE,V,WMT
2021-02-24,49705.33203125,144.7899932861328,29.11248779296875,213.85531616210938,41.97610855102539
2021-02-25,47093.8515625,148.3800048828125,29.17286491394043,208.31961059570312,41.579078674316406
2021-02-26,46339.76171875,154.80999755859375,28.88821792602539,206.9941864013672,40.939388275146484
2021-03-01,49631.2421875,157.39999389648438,29.06072998046875,211.12646484375,41.39630126953125
2021-03-02,48378.98828125,146.80999755859375,28.905460357666016,210.2882843017578,40.9992561340332
2021-03-03,50538.2421875,131.22000122070312,29.6645450592041,209.3916778564453,40.20518493652344
2021-03-04,48561.16796875,132.3000030517578,29.500654220581055,206.1267547607422,40.186275482177734
2021-03-05,48927.3046875,132.19000244140625,29.6645450592041,209.93743896484375,40.68730163574219
2021-03-08,52246.5234375,123.47000122070312,29.630041122436523,214.6739959716797,40.29655456542969
2021-03-09,54824.1171875,130.8699951171875,29.716299057006836,214.76168823242188,40.61482620239258
2021-03-10,56008.55078125,129.75,30.130348205566406,217.50033569335938,41.65154266357422
2021-03-11,57805.12109375,140.47000122070312,29.940576553344727,220.40460205078125,41.63578414916992
2021-03-12,57332.08984375,136.99000549316406,30.13897132873535,218.66006469726562,42.26286697387695
2021-03-15,55907.19921875,143.66000366210938,30.544389724731445,217.59776306152344,42.04543685913086
2021-03-16,56804.90234375,156.02000427246094,30.906679153442383,218.99142456054688,42.032833099365234
2021-03-17,58870.89453125,147.5500030517578,30.872177124023438,217.35411071777344,41.68305969238281
2021-03-18,57858.921875,141.4600067138672,30.85492706298828,215.0540771484375,41.13880157470703
2021-03-19,58346.65234375,143.74000549316406,30.64790153503418,201.64366149902344,41.68621826171875
2021-03-22,54529.14453125,145.60000610351562,31.053325653076172,202.71572875976562,41.88556671142578
2021-03-23,54738.9453125,136.52000427246094,30.501262664794922,202.8618927001953,42.38235855102539
2021-03-24,52774.265625,131.61000061035156,30.716909408569336,202.78390502929688,42.11972427368164
2021-03-25,51704.16015625,133.3300018310547,30.768665313720703,202.68649291992188,42.40451431274414
2021-03-26,55137.3125,133.27999877929688,31.268966674804688,208.10520935058594,42.7589111328125
2021-03-29,57750.19921875,123.41999816894531,31.588125228881836,209.06031799316406,43.246212005615234
2021-03-30,58917.69140625,118.48999786376953,31.14820671081543,206.5166015625,42.951934814453125
2021-03-31,58918.83203125,130.9499969482422,31.2517147064209,206.35093688964844,42.98041534423828
2021-04-01,59095.80859375,132.5500030517578,31.31209373474121,211.35060119628906,42.913963317871094
2021-04-05,59057.87890625,129.91000366210938,31.294843673706055,213.47523498535156,44.11954879760742
2021-04-06,58192.359375,133.52999877929688,31.096450805664062,213.09512329101562,44.33156204223633
2021-04-07,56048.9375,131.47000122070312,30.975688934326172,213.69937133789062,44.236637115478516
2021-04-08,58323.953125,133.8800048828125,31.01881980895996,215.0930633544922,44.20815658569336
2021-04-09,58245.00390625,140.9199981689453,31.570871353149414,216.86680603027344,44.23030090332031
2021-04-12,59893.453125,139.39999389648438,31.890031814575195,215.843505859375,44.236637115478516
2021-04-13,63503.45703125,149.7100067138672,32.053924560546875,215.4049530029297,44.100563049316406
2021-04-14,63109.6953125,160.02999877929688,32.06255340576172,216.3405303955078,44.084739685058594
2021-04-15,63314.01171875,159.8699951171875,32.433467864990234,220.53126525878906,44.350547790527344
2021-04-16,61572.7890625,170.80999755859375,33.270179748535156,220.65797424316406,44.4929313659668
2021-04-19,55724.265625,161.91000366210938,33.58070755004883,220.0537109375,44.20815658569336
2021-04-20,56473.03125,156.77999877929688,33.66697311401367,217.6074981689453,44.54989242553711
2021-04-21,53906.08984375,169.5,34.09827423095703,221.6715545654297,44.679622650146484
2021-04-22,51762.2734375,168.10000610351562,33.3305549621582,221.78851318359375,44.195491790771484
2021-04-23,51093.65234375,173.6300048828125,33.34781265258789,224.15675354003906,44.268272399902344
2021-04-26,54021.75390625,177.61000061035156,33.36507034301758,224.48814392089844,43.638580322265625
2021-04-27,55033.1171875,183.41000366210938,33.16666793823242,224.06907653808594,43.787296295166016
2021-04-28,54824.703125,178.67999267578125,33.47720718383789,227.51913452148438,43.63225555419922
2021-04-29,53555.109375,175.6699981689453,33.29605484008789,230.8424835205078,44.182838439941406
2021-04-30,57750.17578125,178.82000732421875,33.33918762207031,227.6263427734375,44.27143096923828
2021-05-03,57200.29296875,186.02000427246094,34.357051849365234,226.7004852294922,44.970741271972656
2021-05-04,53333.5390625,173.58999633789062,34.46056365966797,226.1352081298828,44.52775192260742
2021-05-05,57424.0078125,162.83999633789062,34.477813720703125,223.38687133789062,44.48976516723633
2021-05-06,56396.515625,160.5,34.13808822631836,225.44326782226562,44.80743408203125
2021-05-07,57356.40234375,163.14999389648438,34.477813720703125,226.22293090820312,44.537418365478516
2021-05-10,55859.796875,158.5500030517578,34.72172164916992,220.2291717529297,44.734375
2021-05-11,56704.57421875,158.99000549316406,34.27745819091797,219.7516326904297,44.330928802490234
2021-05-12,49150.53515625,152.67999267578125,34.57363510131836,215.02484130859375,43.18414306640625
2021-05-13,49716.19140625,149.8699951171875,34.93077850341797,218.37254333496094,43.914794921875
2021-05-14,49880.53515625,161.3800048828125,34.86109161376953,221.49578857421875,44.32140350341797
2021-05-17,43537.51171875,160.42999267578125,34.93949508666992,221.00779724121094,44.12127685546875
2021-05-18,42909.40234375,159.52999877929688,34.887229919433594,220.15867614746094,45.080631256103516
2021-05-19,37002.44140625,157.99000549316406,34.695587158203125,219.2021484375,45.08382034301758
2021-05-20,40782.73828125,165.97000122070312,34.94819641113281,221.00779724121094,45.242645263671875
2021-05-21,37304.69140625,161.4499969482422,34.80012130737305,221.3298797607422,45.02980422973633
2021-05-24,38705.98046875,164.1699981689453,34.67816162109375,223.81871032714844,45.03298568725586
2021-05-25,38402.22265625,169.25999450683594,34.260040283203125,223.52590942382812,45.21723937988281
2021-05-26,39294.19921875,175.58999633789062,33.902889251708984,221.62269592285156,45.163238525390625
2021-05-27,38436.96875,179.5399932861328,33.66769790649414,221.41770935058594,45.01074981689453
2021-05-28,35697.60546875,185.00999450683594,33.73738479614258,221.84715270996094,45.11875534057617
2021-06-01,36684.92578125,184.66000366210938,33.53702926635742,221.19322204589844,45.001220703125
2021-06-02,37575.1796875,191.60000610351562,33.78965377807617,224.15054321289062,44.90274429321289
2021-06-03,39208.765625,195.22000122070312,33.946449279785156,222.63771057128906,44.98215866088867
2021-06-04,36894.40625,206.07000732421875,34.10324478149414,224.61903381347656,45.061580657958984
2021-06-07,33560.70703125,219.57000732421875,33.963871002197266,225.77073669433594,44.759788513183594
2021-06-08,33472.6328125,213.0,33.8419075012207,226.48318481445312,44.419883728027344
2021-06-09,37345.12109375,217.44000244140625,34.67816162109375,226.7369384765625,44.181636810302734
2021-06-10,36702.59765625,217.0,35.43601608276367,228.33763122558594,44.435768127441406
2021-06-11,37334.3984375,218.85000610351562,34.974334716796875,229.3234100341797,44.71214294433594
2021-06-14,40218.4765625,207.41000366210938,34.5213737487793,228.4644775390625,44.65178298950195
2021-06-15,40406.26953125,201.58999633789062,34.48652267456055,227.39089965820312,44.47388458251953
2021-06-16,38347.0625,197.83999633789062,34.23390579223633,224.0919952392578,43.56852340698242
2021-06-17,38053.50390625,202.47000122070312,34.39070510864258,226.58078002929688,43.749603271484375
2021-06-18,35787.24609375,199.19000244140625,33.807071685791016,224.88255310058594,42.939537048339844
2021-06-21,31676.693359375,208.24000549316406,34.33843994140625,228.69873046875,43.33027648925781
2021-06-22,32505.66015625,221.36000061035156,34.50394821166992,230.27008056640625,43.5304069519043
2021-06-23,33723.02734375,212.0399932861328,34.0161247253418,229.05010986328125,43.190494537353516
2021-06-24,34662.4375,220.13999938964844,34.13808822631836,230.57269287109375,43.49229049682617
2021-06-25,31637.779296875,219.94000244140625,33.95515441894531,231.62680053710938,44.00691223144531
2021-06-28,34434.3359375,222.94000244140625,34.077110290527344,228.47425842285156,43.87030792236328
2021-06-29,35867.77734375,234.4600067138672,34.059688568115234,230.2896270751953,43.61617660522461
2021-06-30,35040.8359375,234.97999572753906,34.1119499206543,228.21070861816406,44.797916412353516
2021-07-01,33572.1171875,235.11000061035156,34.46038818359375,229.50885009765625,44.257869720458984
2021-07-02,33897.046875,234.3000030517578,34.60847473144531,232.90538024902344,44.50883102416992
2021-07-06,34235.1953125,233.33999633789062,34.225189208984375,233.85208129882812,44.454830169677734
2021-07-07,33855.328125,221.89999389648438,34.27745819091797,234.24246215820312,44.38175582885742
2021-07-08,32877.37109375,232.7899932861328,34.190345764160156,230.93380737304688,44.34364318847656
2021-07-09,33798.01171875,232.80999755859375,34.50394821166992,232.74920654296875,44.56918716430664
2021-07-12,33155.84765625,239.33999633789062,34.63460922241211,232.16355895996094,44.489768981933594
2021-07-13,32702.025390625,235.14999389648438,34.53879165649414,236.53610229492188,44.65814208984375
2021-07-14,32822.34765625,246.66000366210938,34.80012130737305,240.0887908935547,44.96628189086914
2021-07-15,31780.73046875,259.67498779296875,34.922061920166016,242.58740234375,45.001220703125
2021-07-16,31421.5390625,286.42999267578125,35.14854431152344,242.16769409179688,44.96946334838867
2021-07-19,30817.83203125,313.5899963378906,34.974334716796875,234.64266967773438,44.8646240234375
2021-07-20,29807.34765625,307.3299865722656,35.75831604003906,236.87770080566406,45.067928314208984
2021-07-21,32110.693359375,321.1099853515625,35.73218536376953,237.81466674804688,44.84557342529297
2021-07-22,32313.10546875,323.4800109863281,36.124176025390625,238.28317260742188,44.8773307800293
2021-07-23,33581.55078125,348.8299865722656,36.307106018066406,243.04608154296875,45.24583053588867
2021-07-26,37337.53515625,335.8699951171875,36.42034149169922,244.24659729003906,45.30936050415039
2021-07-27,39406.94140625,328.5,36.67296600341797,244.91026306152344,45.312538146972656
2021-07-28,39995.90625,349.32000732421875,37.84893798828125,241.01597595214844,45.12828826904297
2021-07-29,40008.421875,345.6400146484375,37.61161804199219,241.9724578857422,45.185482025146484
2021-07-30,42235.546875,353.6000061035156,37.62919235229492,240.47918701171875,45.2839469909668
2021-08-02,39201.9453125,346.6099853515625,38.640018463134766,234.0277862548828,45.179115295410156
2021-08-03,38152.98046875,386.510009765625,40.15187072753906,231.40228271484375,45.68739318847656
2021-08-04,39747.50390625,419.04998779296875,39.721160888671875,230.9923553466797,45.376075744628906
2021-08-05,40869.5546875,416.260009765625,39.606903076171875,234.44744873046875,46.217891693115234
2021-08-06,42816.5,413.7200012207031,39.61568832397461,235.60888671875,46.13530349731445
2021-08-09,46365.40234375,484.4700012207031,40.415565490722656,234.24246215820312,46.24649429321289
2021-08-10,45585.03125,456.760009765625,42.358116149902344,232.35879516601562,47.23127365112305
2021-08-11,45593.63671875,385.3299865722656,40.70562744140625,229.4209747314453,47.65377426147461
2021-08-12,44428.2890625,391.4200134277344,41.5230827331543,226.537841796875,47.52623748779297
2021-08-13,47793.3203125,389.7799987792969,42.61301803588867,227.3783416748047,47.67609405517578
2021-08-16,46004.484375,373.8599853515625,42.9909782409668,230.02694702148438,48.0650749206543
2021-08-17,44695.359375,401.8599853515625,44.318241119384766,229.21575927734375,48.049137115478516
2021-08-18,44801.1875,398.79998779296875,43.34257888793945,226.3814697265625,47.53899383544922
2021-08-19,46717.578125,375.5299987792969,42.894290924072266,226.3228302001953,47.86102294921875
2021-08-20,49339.17578125,382.9800109863281,42.823970794677734,226.11758422851562,48.28825378417969
2021-08-23,49546.1484375,411.8900146484375,43.88753890991211,228.8345947265625,47.969417572021484
2021-08-24,47706.1171875,394.94000244140625,42.52511978149414,228.93234252929688,47.475215911865234
2021-08-25,48960.7890625,397.8699951171875,41.760398864746094,227.31971740722656,47.494346618652344
2021-08-26,46942.21875,400.29998779296875,41.646141052246094,225.29661560058594,46.98102951049805
2021-08-27,49058.66796875,382.2200012207031,40.96052932739258,227.4174346923828,46.71638107299805
2021-08-30,47054.984375,370.69000244140625,41.10116958618164,225.99050903320312,47.09260940551758
2021-08-31,47166.6875,376.69000244140625,40.49467086791992,223.90882873535156,47.220157623291016
2021-09-01,48847.02734375,389.94000244140625,40.468299865722656,224.90567016601562,47.11811828613281
2021-09-02,49327.72265625,397.6600036621094,41.17148971557617,219.10028076171875,47.36681365966797
2021-09-03,50025.375,416.70001220703125,41.17148971557617,220.0092010498047,47.586814880371094
2021-09-07,46811.12890625,436.3900146484375,41.092376708984375,221.1428985595703,46.95550537109375
2021-09-08,46091.390625,422.8999938964844,40.88142395019531,223.8990020751953,47.01609420776367
2021-09-09,46391.421875,455.9200134277344,40.45950698852539,222.33526611328125,46.68450164794922
2021-09-10,44883.91015625,449.3800048828125,40.0727653503418,219.81375122070312,46.5155143737793
2021-09-13,44963.07421875,419.7200012207031,39.18498992919922,219.54006958007812,46.250877380371094
2021-09-14,47092.4921875,427.7099914550781,39.299259185791016,217.97634887695312,46.0085563659668
2021-09-15,48176.34765625,434.4599914550781,39.35199737548828,218.73866271972656,46.08827209472656
2021-09-16,47783.359375,440.6499938964844,39.08830261230469,219.24688720703125,46.241310119628906
2021-09-17,47267.51953125,430.04998779296875,38.5784912109375,216.72532653808594,46.145652770996094
2021-09-20,42843.80078125,423.3299865722656,38.850975036621094,215.06387329101562,45.511165618896484
2021-09-21,40693.67578125,434.0400085449219,38.604862213134766,215.18113708496094,45.600440979003906
2021-09-22,43574.5078125,440.7200012207031,38.631229400634766,217.70269775390625,45.4952278137207
2021-09-23,44895.09765625,454.6000061035156,38.84218215942383,223.13670349121094,45.520729064941406
2021-09-24,42839.75,430.1400146484375,38.6224365234375,226.3423614501953,45.64826583862305
2021-09-27,42235.73046875,408.8399963378906,38.297218322753906,224.39749145507812,45.35493469238281
2021-09-28,41034.54296875,384.2099914550781,37.83135223388672,220.44898986816406,44.796958923339844
2021-09-29,41564.36328125,378.8999938964844,38.262062072753906,221.54360961914062,44.77783966064453
2021-09-30,43790.89453125,384.8599853515625,37.80498504638672,217.70269775390625,44.43986511230469
2021-10-01,48116.94140625,341.0899963378906,37.73467254638672,225.23797607421875,43.69696807861328
2021-10-04,49112.90234375,325.8399963378906,37.28639602661133,219.63778686523438,43.276100158691406
2021-10-05,51514.8125,332.1099853515625,37.198486328125,219.197998046875,43.559871673583984
2021-10-06,55361.44921875,302.4200134277344,36.93479919433594,221.37750244140625,43.87870788574219
2021-10-07,53805.984375,309.3599853515625,37.56766891479492,225.32594299316406,44.395233154296875
2021-10-08,53967.84765625,304.9100036621094,37.31275939941406,225.05227661132812,44.52914047241211
2021-10-11,57484.7890625,305.1000061035156,36.96995544433594,220.0092010498047,44.48768997192383
2021-10-12,56041.05859375,311.1300048828125,36.785377502441406,218.97320556640625,44.43986511230469
2021-10-13,57401.09765625,321.5,36.407405853271484,217.41925048828125,44.117835998535156
2021-10-14,57321.5234375,331.8800048828125,36.62715148925781,220.0775909423828,44.596099853515625
2021-10-15,61593.94921875,324.2099914550781,36.46893310546875,225.75596618652344,44.81290054321289
2021-10-18,62026.078125,334.8399963378906,36.31951141357422,225.4236602783203,45.173194885253906
2021-10-19,64261.9921875,333.6099853515625,36.99633026123047,228.22866821289062,46.13290023803711
2021-10-20,65992.8359375,333.010009765625,37.62039566040039,226.17620849609375,46.55057907104492
2021-10-21,62210.171875,339.57000732421875,37.67314147949219,225.02296447753906,46.808837890625
2021-10-22,60692.265625,326.5400085449219,37.93683624267578,225.99050903320312,47.296669006347656
2021-10-25,63039.82421875,349.55999755859375,37.928043365478516,228.58047485351562,47.84507369995117
2021-10-26,60363.79296875,345.739990234375,38.28843307495117,226.567138671875,47.42739486694336
2021-10-27,58482.38671875,340.8800048828125,37.76982879638672,210.8905792236328,47.03840637207031
2021-10-28,60622.13671875,347.9200134277344,37.95441436767578,205.08518981933594,47.33174514770508
2021-10-29,62227.96484375,345.2099914550781,38.446651458740234,206.97146606445312,47.641021728515625
2021-11-01,61004.40625,337.1700134277344,38.35874557495117,207.6458740234375,47.75899124145508
2021-11-02,63226.40234375,348.6400146484375,39.949703216552734,204.4010467529297,47.73666763305664
2021-11-03,62970.046875,345.9200134277344,39.39595031738281,203.38465881347656,47.88333511352539
2021-11-04,61452.23046875,284.0199890136719,38.881656646728516,204.04925537109375,48.23405838012695
2021-11-05,61125.67578125,236.99000549316406,43.10234451293945,211.76043701171875,47.89927673339844
2021-11-08,67566.828125,244.67999267578125,42.85406494140625,215.49391174316406,47.593196868896484
2021-11-09,66971.828125,236.85000610351562,41.94076919555664,208.55479431152344,47.75899124145508
2021-11-10,64995.23046875,228.9600067138672,43.465877532958984,211.04647827148438,47.32855224609375
2021-11-11,64949.9609375,225.82000732421875,44.49445343017578,206.01409912109375,47.347679138183594
2021-11-12,64155.94140625,231.19000244140625,44.09543228149414,207.6491241455078,47.11174774169922
2021-11-15,63557.87109375,235.07000732421875,44.024505615234375,207.854736328125,46.84072494506836
2021-11-16,60161.24609375,234.27999877929688,43.98016357421875,210.67442321777344,45.64826583862305
2021-11-17,60368.01171875,242.22999572753906,45.10627365112305,200.7663116455078,45.256103515625
2021-11-18,56942.13671875,251.41000366210938,45.585086822509766,199.0725555419922,45.64508056640625
2021-11-19,58119.578125,263.7799987792969,45.04420471191406,196.65426635742188,45.399574279785156
2021-11-22,56289.2890625,282.69000244140625,45.39888000488281,191.48480224609375,46.16159439086914
2021-11-23,57569.07421875,276.3800048828125,45.292476654052734,194.3339385986328,46.4900016784668
2021-11-24,56280.42578125,273.3900146484375,45.12400817871094,198.9942169189453,46.722755432128906
2021-11-26,53569.765625,329.6300048828125,47.88163375854492,193.51145935058594,46.199859619140625
2021-11-29,57806.56640625,368.510009765625,46.46292495727539,192.17994689941406,45.47609329223633
2021-11-30,57005.42578125,352.42999267578125,47.64221954345703,189.7127227783203,44.83842086791992
2021-12-01,57229.828125,310.6099853515625,48.484588623046875,186.1782989501953,43.725669860839844
2021-12-02,56477.81640625,301.489990234375,47.030399322509766,194.13809204101562,43.193199157714844
2021-12-03,53598.24609375,306.7200012207031,48.12104034423828,192.20932006835938,43.84364318847656
2021-12-06,50582.625,265.3299865722656,45.647159576416016,198.43614196777344,44.31869888305664
2021-12-07,50700.0859375,282.3500061035156,45.859962463378906,203.02793884277344,44.175228118896484
2021-12-08,50504.796875,283.3999938964844,45.57622146606445,204.61404418945312,43.728851318359375
2021-12-09,47672.12109375,272.2099914550781,46.17917251586914,206.96380615234375,44.33708953857422
2021-12-10,47243.3046875,257.05999755859375,46.79985809326172,208.93170166015625,45.14699935913086
2021-12-13,46737.48046875,271.989990234375,48.9456672668457,206.60153198242188,45.960113525390625
2021-12-14,46612.6328125,277.1600036621094,49.24714660644531,205.5832977294922,46.398681640625
2021-12-15,48896.72265625,283.2799987792969,52.137779235839844,207.86451721191406,46.66438293457031
2021-12-16,47665.42578125,282.0199890136719,54.3101921081543,209.88140869140625,45.8864860534668
2021-12-17,46202.14453125,294.79998779296875,52.74073028564453,207.44354248046875,44.4171142578125
2021-12-20,46880.27734375,276.3800048828125,54.10624694824219,204.3692626953125,44.56117248535156
2021-12-21,48936.61328125,268.1400146484375,52.270782470703125,210.87026977539062,44.69562911987305
2021-12-22,48628.51171875,251.36000061035156,52.802799224853516,213.39620971679688,44.75324630737305
2021-12-23,50784.5390625,249.99000549316406,52.057979583740234,212.0842742919922,44.65401077270508
2021-12-27,50640.41796875,246.8800048828125,52.49245834350586,213.07313537597656,45.06056594848633
2021-12-28,47588.85546875,241.44000244140625,51.43728256225586,213.4843292236328,45.70722198486328
2021-12-29,46444.7109375,247.8800048828125,51.05601119995117,213.6018524169922,45.6848030090332
2021-12-30,47178.125,251.60000610351562,51.78309631347656,213.30812072753906,45.832061767578125
