Date,JNJ,KO,LMT,PEP,PFE,PG,WMT
2022-03-08,156.90408325195312,54.001487731933594,420.5650329589844,147.02154541015625,42.38472366333008,137.83642578125,44.41391372680664
2022-03-09,157.499267578125,54.27766036987305,420.3121337890625,146.58383178710938,43.55513000488281,139.69566345214844,44.6444091796875
2022-03-10,157.77825927734375,53.2834358215332,416.2281494140625,143.89239501953125,43.95718002319336,136.0993194580078,45.659202575683594
2022-03-11,157.48995971679688,53.320255279541016,411.2450256347656,143.166015625,44.91315460205078,134.48419189453125,45.47992706298828
2022-03-14,159.66607666015625,54.30353927612305,416.3124694824219,145.17759704589844,46.68216323852539,136.2025909423828,46.113773345947266
2022-03-15,163.80442810058594,55.305381774902344,420.26531982421875,148.07386779785156,46.646427154541016,141.1041717529297,46.66758728027344
2022-03-16,162.29786682128906,55.15696334838867,394.6654968261719,148.72579956054688,47.2807731628418,140.6253204345703,46.52992630004883
2022-03-17,164.41819763183594,55.741371154785156,401.45660400390625,149.88058471679688,48.46010971069336,141.06663513183594,46.60063171386719
2022-03-18,162.59547424316406,55.75064468383789,399.1990966796875,151.6034393310547,48.70133590698242,140.99151611328125,46.73881530761719
2022-03-21,163.51612854003906,56.1959114074707,412.1441955566406,151.3892364501953,48.415435791015625,141.52671813964844,46.349971771240234
2022-03-22,162.74427795410156,56.39999008178711,412.69683837890625,153.0469207763672,47.38798522949219,142.61598205566406,46.2117919921875
2022-03-23,162.13047790527344,56.02893829345703,417.0618591308594,152.24603271484375,46.628562927246094,141.62066650390625,45.61726379394531
2022-03-24,162.9674530029297,56.56696701049805,421.2582092285156,153.1680145263672,46.985939025878906,141.86477661132812,45.90006637573242
2022-03-25,164.52981567382812,57.077152252197266,424.93939208984375,153.8850860595703,47.15568923950195,143.50804138183594,46.099308013916016
2022-03-28,165.3760528564453,57.43893814086914,416.8089294433594,154.3414306640625,47.60240936279297,144.49400329589844,46.91878128051758
2022-03-29,165.2923583984375,57.66156768798828,409.474609375,156.6323699951172,47.11995315551758,145.9776153564453,47.314056396484375
2022-03-30,167.01278686523438,57.70794677734375,417.717529296875,156.41818237304688,46.85192108154297,144.97291564941406,48.16245651245117
2022-03-31,164.81808471679688,57.51314926147461,413.45556640625,155.87803649902344,46.253318786621094,143.47988891601562,47.85715103149414
2022-04-01,165.7108612060547,58.320186614990234,417.74566650390625,158.094482421875,46.07463073730469,145.63015747070312,48.5287971496582
2022-04-04,164.11131286621094,58.01407241821289,415.9003601074219,157.68472290039062,45.51176071166992,144.6818084716797,48.538448333740234
2022-04-05,165.17147827148438,57.94913864135742,418.92584228515625,157.85235595703125,45.77979278564453,145.1888427734375,48.6766242980957
2022-04-06,169.46792602539062,58.53354263305664,425.8011474609375,160.54373168945312,47.2360954284668,147.26405334472656,49.80781936645508
2022-04-07,169.0308380126953,58.848941802978516,436.03924560546875,160.69273376464844,49.28207015991211,149.17022705078125,50.30592727661133
2022-04-08,169.36563110351562,59.21071243286133,432.3017883300781,161.23289489746094,49.29100799560547,150.33460998535156,50.58551788330078
2022-04-11,167.2453155517578,59.19216537475586,434.85894775390625,160.73931884765625,48.183143615722656,149.76181030273438,49.58287048339844
2022-04-12,167.3010711669922,59.88787841796875,437.9500427246094,161.39120483398438,47.45052719116211,149.31106567382812,49.24223327636719
2022-04-13,168.00787353515625,60.04558563232422,439.4862060546875,161.11181640625,47.441593170166016,149.733642578125,50.52445602416992
2022-04-14,167.3010711669922,60.31460189819336,438.0530700683594,160.08740234375,47.45946502685547,148.8979034423828,50.47946548461914
2022-04-18,165.2179718017578,59.77656555175781,437.8470458984375,158.70913696289062,46.31585693359375,147.4800262451172,50.09383010864258
2022-04-19,170.25843811035156,60.36098098754883,430.78436279296875,161.01870727539062,44.8327522277832,149.68667602539062,50.66263961791992
2022-04-20,171.01165771484375,61.18656921386719,425.1361083984375,163.412109375,44.448570251464844,153.66802978515625,51.29893493652344
2022-04-21,170.518798828125,61.418479919433594,411.7133483886719,162.8253631591797,43.876773834228516,153.5481414794922,51.376068115234375
2022-04-22,168.82623291015625,60.527957916259766,417.56768798828125,160.32022094726562,43.00120544433594,152.263916015625,50.40876770019531
2022-04-25,172.98318481445312,61.16801834106445,414.8513488769531,161.80096435546875,43.733821868896484,153.4915008544922,50.434478759765625
2022-04-26,171.746337890625,60.34242630004883,417.8486328125,161.39120483398438,43.805301666259766,150.88528442382812,49.90744400024414
2022-04-27,169.34706115722656,60.81551742553711,416.8089294433594,162.834716796875,44.439640045166016,150.47923278808594,49.56679916381836
2022-04-28,170.61178588867188,61.39992141723633,413.7459411621094,165.3026123046875,45.12757873535156,154.30355834960938,50.19988250732422
2022-04-29,167.82188415527344,59.93426513671875,404.7630615234375,159.9104766845703,43.84103012084961,151.60296630859375,49.165096282958984
2022-05-02,166.1293487548828,58.848941802978516,403.5360412597656,156.23193359375,43.188819885253906,149.55386352539062,48.84052658081055
2022-05-03,165.8038330078125,58.514991760253906,407.2453308105469,156.44610595703125,44.037593841552734,147.5048065185547,49.01084518432617
2022-05-04,167.580078125,60.32386779785156,417.520751953125,161.9127197265625,44.368160247802734,148.5906982421875,49.68891525268555
2022-05-05,164.38099670410156,59.84150695800781,415.0947570800781,158.68118286132812,43.28710174560547,145.8523406982422,49.263179779052734
2022-05-06,164.018310546875,60.05485534667969,420.9772033691406,158.69979858398438,43.814231872558594,147.3065185546875,48.23753356933594
2022-05-09,164.91107177734375,59.93426513671875,411.0575866699219,159.9011688232422,43.45685958862305,146.93824768066406,48.80196762084961
2022-05-10,164.6878662109375,59.377689361572266,411.3292541503906,159.7056121826172,44.21627426147461,146.16390991210938,48.1149787902832
2022-05-11,163.7951202392578,59.655975341796875,412.5282897949219,158.9326171875,44.180545806884766,144.1054229736328,47.61182403564453
2022-05-12,165.4132537841797,59.84150695800781,407.0766906738281,158.6905059814453,45.38750457763672,143.51995849609375,47.56666946411133
2022-05-13,164.46469116210938,60.963932037353516,407.62005615234375,161.78236389160156,44.964176177978516,145.05911254882812,47.75051498413086
2022-05-16,165.6085662841797,61.18656921386719,409.84930419921875,163.412109375,45.63970947265625,146.4755096435547,47.80211639404297
2022-05-17,166.29673767089844,61.01959228515625,413.0809326171875,162.4714813232422,46.24319839477539,146.06004333496094,42.3642692565918
2022-05-18,163.209228515625,56.77104949951172,406.8331604003906,152.40435791015625,45.39651870727539,136.95726013183594,39.48731231689453
2022-05-19,161.75851440429688,55.65788650512695,398.6745910644531,150.12271118164062,45.621700286865234,133.80340576171875,38.403602600097656
2022-05-20,164.5856170654297,56.56696701049805,397.2975769042969,151.0632781982422,47.261024475097656,133.88836669921875,38.445533752441406
2022-05-23,167.94561767578125,58.310916900634766,405.61541748046875,154.2203369140625,47.630313873291016,136.9667205810547,39.542137145996094
2022-05-24,169.7800750732422,59.38695526123047,414.74822998046875,156.2877655029297,48.10770034790039,139.40293884277344,40.035606384277344
2022-05-25,168.11410522460938,59.433345794677734,419.2068786621094,157.35877990722656,48.37791442871094,137.11781311035156,39.790489196777344
2022-05-26,167.96434020996094,59.646705627441406,419.6283874511719,158.42041015625,48.63011932373047,138.31703186035156,40.63874053955078
2022-05-27,169.48992919921875,59.99919509887695,422.0356750488281,159.9663543701172,48.55806350708008,140.43218994140625,41.43861389160156
2022-05-31,168.0298614501953,58.793277740478516,414.82513427734375,156.2225799560547,47.77442932128906,139.6390380859375,41.48699188232422
2022-06-01,166.32647705078125,58.505714416503906,414.06170654296875,155.04920959472656,47.17094039916992,137.52383422851562,40.461341857910156
2022-06-02,165.80230712890625,59.11794662475586,415.7677307128906,156.3057861328125,47.450172424316406,139.00636291503906,41.12575149536133
2022-06-03,165.11907958984375,58.4129524230957,417.2569580078125,154.58969116210938,47.91855239868164,137.75990295410156,40.4194221496582
2022-06-06,165.100341796875,58.320186614990234,417.9355773925781,155.23670959472656,47.97259521484375,137.2216796875,40.27427673339844
2022-06-07,166.9160919189453,58.67268753051758,430.08502197265625,156.19326782226562,48.60309600830078,138.7513885498047,39.790489196777344
2022-06-08,165.92398071289062,58.33873748779297,417.9355773925781,155.41493225097656,48.161739349365234,137.0233612060547,39.445377349853516
2022-06-09,162.5826873779297,57.32762145996094,407.8597412109375,152.64852905273438,46.6395149230957,134.5493927001953,39.032535552978516
2022-06-10,161.49700927734375,56.965850830078125,405.47509765625,152.4047393798828,45.00920867919922,134.03944396972656,39.251861572265625
2022-06-13,159.8684539794922,56.900909423828125,399.5747375488281,149.79774475097656,43.15372085571289,130.4512176513672,38.513267517089844
2022-06-14,157.41627502441406,55.340572357177734,392.2605895996094,146.40306091308594,43.1627197265625,126.38141632080078,38.529396057128906
2022-06-15,159.10096740722656,55.751670837402344,390.30950927734375,147.96913146972656,43.69414520263672,125.12553405761719,38.50358581542969
2022-06-16,159.1852264404297,55.19107437133789,381.5343322753906,147.2563934326172,42.76640701293945,125.89041137695312,38.90353012084961
2022-06-17,158.6049041748047,55.52743911743164,380.7991638183594,147.2845458984375,41.91071319580078,124.98390197753906,38.152034759521484
2022-06-21,161.9275360107422,56.714046478271484,394.8902587890625,150.7073516845703,43.3338623046875,128.7704315185547,39.40345001220703
2022-06-22,164.48263549804688,57.134498596191406,391.58197021484375,151.9451904296875,44.19855499267578,130.78172302246094,38.92610549926758
2022-06-23,168.1515350341797,57.816558837890625,387.0294189453125,153.88636779785156,45.11729431152344,134.36997985839844,39.871116638183594
2022-06-24,170.61306762695312,58.900386810302734,394.9656677246094,155.79002380371094,46.4683837890625,136.3057403564453,39.903377532958984
2022-06-27,170.45396423339844,58.77892303466797,395.16357421875,155.996337890625,46.729591369628906,135.2670135498047,40.032379150390625
2022-06-28,165.6057891845703,58.19028854370117,396.5397033691406,153.8019561767578,45.630706787109375,133.06687927246094,39.46795654296875
2022-06-29,165.65255737304688,58.61074447631836,394.8243103027344,156.35264587402344,45.88290786743164,134.27554321289062,39.32281494140625
2022-06-30,166.1392822265625,58.77892303466797,405.25830078125,156.2870330810547,47.2249870300293,135.7769012451172,39.21315383911133
2022-07-01,168.02052307128906,60.15238952636719,408.6138000488281,158.84710693359375,47.116905212402344,137.96763610839844,39.55180740356445
2022-07-05,166.72889709472656,59.1246223449707,391.3934020996094,158.49075317382812,46.51340866088867,136.63621520996094,40.07431411743164
2022-07-06,166.878662109375,59.24608612060547,401.4221496582031,160.07559204101562,47.513221740722656,137.91099548339844,40.35813903808594
2022-07-07,167.0658416748047,58.77892303466797,397.9347229003906,159.75674438476562,48.11670684814453,137.86376953125,40.4194221496582
2022-07-08,166.85995483398438,58.99382019042969,396.2004089355469,161.18215942382812,47.89152145385742,136.9384002685547,40.44521713256836
2022-07-11,166.92547607421875,58.806949615478516,394.9939270019531,159.85987854003906,47.639320373535156,137.9015350341797,40.461341857910156
2022-07-12,164.5856170654297,58.55467987060547,390.2057800292969,158.95028686523438,46.87370681762695,136.68341064453125,40.338783264160156
2022-07-13,164.20187377929688,58.28372573852539,384.5599060058594,159.51292419433594,46.648521423339844,137.58047485351562,40.435550689697266
2022-07-14,164.42648315429688,58.09684753417969,377.3116760253906,160.33815002441406,46.28823471069336,137.17445373535156,41.225746154785156
2022-07-15,166.8131561279297,58.39584732055664,375.49261474609375,160.46942138671875,46.61249542236328,136.98561096191406,41.628902435302734
2022-07-18,163.06935119628906,57.601661682128906,365.0302734375,157.78746032714844,45.71177291870117,135.3236846923828,41.532142639160156
2022-07-19,160.69207763671875,58.42387771606445,367.95220947265625,159.47540283203125,46.270225524902344,136.01300048828125,41.78694534301758
2022-07-20,159.77487182617188,57.46150588989258,372.5141296386719,157.78746032714844,45.77482223510742,133.66177368164062,42.135276794433594
2022-07-21,160.33642578125,57.33070373535156,372.49530029296875,158.0218963623047,46.04503631591797,133.78814697265625,42.75130844116211
2022-07-22,161.0945281982422,57.54559326171875,372.0617370605469,159.05340576171875,46.14412307739258,135.92657470703125,42.64164733886719
2022-07-25,161.41275024414062,58.106197357177734,376.8310241699219,159.2785186767578,46.63051223754883,136.84848022460938,42.58036422729492
2022-07-26,162.5546112060547,59.05922317504883,374.0127868652344,161.13525390625,47.10789489746094,137.1145782470703,39.3421630859375
2022-07-27,162.10533142089844,58.87235641479492,375.64349365234375,160.91018676757812,46.792640686035156,138.4166259765625,40.82902526855469
2022-07-28,163.04129028320312,59.8534049987793,382.750244140625,163.9578857421875,46.03923797607422,140.71658325195312,41.84822082519531
2022-07-29,163.3407745361328,59.9561767578125,390.0361022949219,164.07044982910156,45.84861755371094,132.02044677734375,42.59004211425781
2022-08-01,162.76986694335938,60.28319549560547,395.19189453125,165.93658447265625,45.93939208984375,135.8125,42.74808120727539
2022-08-02,161.84329223632812,59.46098709106445,404.14605712890625,164.56747436523438,45.104286193847656,134.90960693359375,42.79323196411133
2022-08-03,163.4063262939453,59.72260284423828,404.6362609863281,165.82406616210938,45.258602142333984,137.69432067871094,42.090118408203125
2022-08-04,160.78565979003906,59.489013671875,403.5334777832031,164.92381286621094,45.258602142333984,137.47572326660156,40.50004959106445
2022-08-05,160.1492156982422,59.218055725097656,401.9122314453125,163.6859588623047,44.723052978515625,137.54225158691406,40.8258056640625
2022-08-08,159.29750061035156,58.834983825683594,399.5086975097656,163.0294952392578,44.99536895751953,138.06497192382812,41.15800857543945
2022-08-09,159.27879333496094,58.90972900390625,403.9293212890625,163.63906860351562,45.18598937988281,137.74183654785156,41.564395904541016
2022-08-10,159.73741149902344,59.4703254699707,405.28656005859375,164.9894256591797,45.340301513671875,139.0438995361328,41.6514778137207
2022-08-11,156.4335174560547,59.068565368652344,404.2120666503906,164.14544677734375,43.83349609375,138.0554656982422,42.053157806396484
2022-08-12,154.71139526367188,59.51704406738281,409.29241943359375,166.29293823242188,45.48553466796875,139.3955535888672,42.83060073852539
2022-08-15,155.45082092285156,60.2645149230957,412.8458251953125,168.12156677246094,45.15876007080078,141.19178771972656,42.95369338989258
2022-08-16,156.8360137939453,60.759708404541016,414.8722839355469,169.0968475341797,45.258602142333984,142.49383544921875,45.14673614501953
2022-08-17,156.84535217285156,60.61955642700195,416.2201843261719,169.0030517578125,44.723052978515625,141.83807373046875,45.19532012939453
2022-08-18,156.0872344970703,60.937232971191406,414.1088562011719,169.17185974121094,44.096736907958984,142.341796875,45.04955291748047
2022-08-19,158.4645538330078,60.8905143737793,414.749755859375,168.9561767578125,44.61412811279297,142.3037872314453,44.3854866027832
2022-08-22,157.90859985351562,59.98420715332031,407.4921569824219,167.34320068359375,44.387203216552734,141.9236297607422,43.59184646606445
2022-08-23,156.53298950195312,60.04960632324219,408.23675537109375,167.2681884765625,43.57933044433594,139.18643188476562,43.40720748901367
2022-08-24,156.0147247314453,60.133705139160156,408.7928771972656,168.10279846191406,43.052860260009766,138.58770751953125,43.72142028808594
2022-08-25,157.47518920898438,60.423343658447266,413.4396057128906,168.11219787597656,43.479488372802734,138.4736328125,44.01296615600586
2022-08-26,154.78042602539062,58.96578598022461,406.361083984375,164.14544677734375,42.4991569519043,135.23275756835938,42.629764556884766
2022-08-29,153.58375549316406,58.61074447631836,404.99432373046875,163.62969970703125,41.96360397338867,134.6625518798828,43.04439926147461
2022-08-30,153.04669189453125,58.068824768066406,400.6869201660156,162.22303771972656,41.61867141723633,133.2274169921875,42.914825439453125
2022-08-31,152.0196533203125,57.657718658447266,398.599609375,161.5478515625,41.05589294433594,131.09854125976562,42.937496185302734
2022-09-01,155.78860473632812,57.928680419921875,400.9715270996094,163.18109130859375,42.326690673828125,132.7142333984375,43.56269836425781
2022-09-02,153.33880615234375,57.134498596191406,397.1383972167969,161.1135711669922,41.482513427734375,130.35720825195312,43.08327102661133
2022-09-06,153.7533721923828,57.16252517700195,396.388916015625,160.02793884277344,41.53697967529297,128.90309143066406,42.869476318359375
2022-09-07,154.5919647216797,58.21832275390625,398.6280822753906,163.55870056152344,41.87283706665039,130.85140991210938,43.970848083496094
2022-09-08,155.8357391357422,58.040794372558594,398.1631774902344,163.01116943359375,42.735164642333984,131.02247619628906,44.19436264038086
2022-09-09,156.13722229003906,58.2276611328125,399.9468994140625,163.5303955078125,43.425025939941406,133.0183563232422,44.32717514038086
2022-09-12,156.07125854492188,58.39584732055664,397.2048645019531,164.17234802246094,43.35240936279297,134.101806640625,44.725616455078125
2022-09-13,152.01025390625,56.499149322509766,388.37152099609375,158.04539489746094,41.92729568481445,131.3266143798828,43.802398681640625
2022-09-14,155.14788818359375,56.79813766479492,395.2977600097656,159.2443389892578,41.8909912109375,131.64024353027344,43.70521926879883
2022-09-15,155.5436248779297,56.026397705078125,392.4134216308594,156.60096740722656,41.70037078857422,130.62332153320312,43.23551940917969
2022-09-16,157.91807556152344,56.035804748535156,393.07763671875,157.62998962402344,41.78205871582031,131.42166137695312,43.14481735229492
2022-09-19,156.67428588867188,56.459320068359375,395.193359375,159.2915496826172,41.24650955200195,131.1460723876953,43.514102935791016
2022-09-20,155.4399871826172,56.3746223449707,399.0455322265625,159.470947265625,40.63834762573242,130.68035888671875,43.26144027709961
2022-09-21,153.8476104736328,55.90404510498047,398.68499755859375,159.01779174804688,39.866783142089844,128.9981231689453,43.65663146972656
2022-09-22,156.58004760742188,55.77228546142578,400.4687194824219,159.16880798339844,40.4567985534668,129.454345703125,43.20960998535156
2022-09-23,157.08888244628906,55.151126861572266,391.9200744628906,159.0933074951172,40.012020111083984,128.8555908203125,42.13090133666992
2022-09-26,156.1278076171875,54.46409225463867,386.7776184082031,159.02719116210938,39.78509521484375,128.97914123535156,42.535823822021484
2022-09-27,155.4116973876953,53.061790466308594,379.2725524902344,156.7236785888672,40.021095275878906,125.43412780761719,42.4192008972168
2022-09-28,156.74966430664062,53.62647247314453,379.51922607421875,159.2349090576172,40.32971954345703,125.43412780761719,43.11890411376953
2022-09-29,155.02536010742188,53.24060821533203,369.8320617675781,157.29013061523438,40.08464050292969,122.31681060791016,42.8403205871582
2022-09-30,153.9229736328125,52.72297286987305,366.5111999511719,154.12753295898438,39.721553802490234,119.98831939697266,42.014286041259766
2022-10-03,153.772216796875,53.315895080566406,379.2725524902344,156.00621032714844,40.06648254394531,122.13622283935547,42.9310188293457
2022-10-04,156.0524139404297,53.43824768066406,385.3164367675781,157.76217651367188,40.35694885253906,123.64737701416016,43.48818588256836
2022-10-05,155.57188415527344,52.93002700805664,381.9007873535156,156.71424865722656,40.0483283996582,122.79199981689453,43.05735778808594
2022-10-06,152.5567626953125,51.79124069213867,379.14923095703125,153.69325256347656,39.11338424682617,120.20690155029297,42.655677795410156
2022-10-07,150.9455108642578,51.30184555053711,383.2764892578125,152.56979370117188,38.41444396972656,118.10652923583984,41.644996643066406
2022-10-10,151.14340209960938,51.18890380859375,388.9977722167969,152.76809692382812,37.89705276489258,117.621826171875,41.89118957519531
2022-10-11,153.32937622070312,51.27360916137695,390.012939453125,153.49501037597656,38.051361083984375,118.0685043334961,42.97637176513672
2022-10-12,153.29168701171875,51.894771575927734,377.0713806152344,159.9146270751953,38.151206970214844,118.25859069824219,42.4904670715332
2022-10-13,155.6095733642578,52.58180236816406,385.1740417480469,164.84263610839844,39.01353073120117,120.04533386230469,42.850040435791016
2022-10-14,154.95944213867188,51.744178771972656,369.47149658203125,160.66986083984375,38.90461349487305,118.87635040283203,42.250755310058594
2022-10-17,156.96636962890625,52.41239547729492,376.967041015625,163.06777954101562,39.6217041015625,121.02424621582031,42.55525207519531
2022-10-18,156.41989135742188,53.118255615234375,409.7289733886719,165.26742553710938,40.021095275878906,122.003173828125,43.45255661010742
2022-10-19,155.17613220214844,52.666507720947266,417.4331970214844,163.6625518798828,39.13153839111328,123.13414764404297,43.3294563293457
2022-10-20,155.57188415527344,51.83829879760742,421.5889892578125,161.86883544921875,38.94999694824219,121.54815673828125,43.43635940551758
2022-10-21,158.96392822265625,52.666507720947266,431.3330993652344,163.37933349609375,40.80173110961914,123.07003021240234,44.314212799072266
2022-10-24,161.10276794433594,54.1817512512207,434.0372009277344,167.74090576171875,41.3372802734375,123.826171875,45.159690856933594
2022-10-25,160.84840393066406,55.48052978515625,436.5895080566406,168.2978973388672,41.382667541503906,125.25232696533203,45.37348175048828
2022-10-26,162.26173400878906,55.89463806152344,438.8761291503906,169.0531768798828,41.80929183959961,126.13289642333984,45.720096588134766
2022-10-27,162.35595703125,56.026397705078125,447.76629638671875,168.87379455566406,41.518829345703125,126.22862243652344,45.587284088134766
2022-10-28,164.76803588867188,57.18400573730469,460.0437316894531,172.036376953125,43.052860260009766,129.42547607421875,46.16388702392578
2022-10-31,163.92005920410156,56.32756042480469,461.7611389160156,171.4227294921875,42.25407409667969,128.89906311035156,46.10557556152344
2022-11-01,163.09088134765625,56.129920959472656,460.7648620605469,170.6486053466797,43.57933044433594,129.1000518798828,45.898258209228516
2022-11-02,160.5845489501953,55.34877395629883,457.3776550292969,168.2695770263672,42.72608184814453,127.24320220947266,45.59376525878906
2022-11-03,160.85781860351562,55.32053756713867,459.9963073730469,167.83529663085938,42.63452911376953,126.37218475341797,45.58404541015625
2022-11-04,161.5738983154297,55.77228546142578,457.00762939453125,168.77935791015625,43.2296028137207,128.6789093017578,45.66502380371094
2022-11-07,162.9872589111328,55.98875427246094,463.6112365722656,170.12939453125,43.11058807373047,130.65065002441406,46.144447326660156
2022-11-08,163.7975616455078,56.0922737121582,468.8201599121094,170.60142517089844,43.34861755371094,130.94735717773438,46.25458908081055
2022-11-09,162.48785400390625,55.31112289428711,460.337890625,168.562255859375,42.77185821533203,130.63150024414062,45.17912673950195
2022-11-10,164.3911895751953,57.29693603515625,465.64166259765625,171.53604125976562,43.3760871887207,135.13006591796875,46.115291595458984
2022-11-11,159.47271728515625,57.71104049682617,440.10955810546875,168.0902099609375,43.57749557495117,134.92909240722656,46.18656539916992
2022-11-14,161.9790496826172,57.155765533447266,438.3826599121094,166.8440399169922,45.07890701293945,134.9386444091797,44.82927703857422
2022-11-15,162.4313201904297,57.06165313720703,443.325927734375,167.2783203125,44.46552658081055,134.46963500976562,47.76087951660156
2022-11-16,163.43951416015625,56.958126068115234,442.36761474609375,168.35458374023438,43.98945999145508,135.66607666015625,48.104251861572266
2022-11-17,164.75863647460938,57.13694763183594,448.56329345703125,169.95945739746094,44.24580383300781,134.8333740234375,47.942283630371094
