Date,CAT,CVX,KO,PEP,SLB,WMT,XOM
2022-03-03,185.1647491455078,141.98948669433594,57.508914947509766,152.05044555664062,36.66545867919922,44.589988708496094,74.30165100097656
2022-03-04,185.93447875976562,144.19813537597656,57.60097122192383,154.36001586914062,37.06523513793945,45.72002029418945,77.09805297851562
2022-03-07,186.92276000976562,147.2793426513672,56.229305267333984,151.28680419921875,40.07310104370117,45.35187530517578,79.8761215209961
2022-03-08,199.56167602539062,154.9959259033203,54.00149154663086,147.0215301513672,42.90962600708008,44.41391372680664,80.48123931884766
2022-03-09,199.35263061523438,151.12400817871094,54.27766418457031,146.5838165283203,40.51095199584961,44.644405364990234,75.90614318847656
2022-03-10,201.26271057128906,155.25953674316406,53.2834358215332,143.8924102783203,41.310516357421875,45.659202575683594,78.262451171875
2022-03-11,204.15158081054688,155.332275390625,53.320247650146484,143.16603088378906,40.83458709716797,45.47993469238281,77.8590316772461
2022-03-14,204.7312774658203,151.53302001953125,54.30354690551758,145.17759704589844,39.5495719909668,46.113773345947266,75.0718002319336
2022-03-15,205.7006072998047,143.86181640625,55.30538558959961,148.07388305664062,37.369834899902344,46.66758346557617,70.79927062988281
2022-03-16,205.33946228027344,143.34376525878906,55.156959533691406,148.7257537841797,36.056270599365234,46.52993392944336,70.53339385986328
2022-03-17,210.6800994873047,145.82510375976562,55.74137496948242,149.8805694580078,37.607791900634766,46.60063552856445,72.41294860839844
2022-03-18,209.92938232421875,146.99757385253906,55.75064468383789,151.6034393310547,37.81719970703125,46.73881530761719,72.12871551513672
2022-03-21,212.5902099609375,149.64247131347656,56.19591522216797,151.38926696777344,39.2069091796875,46.349971771240234,75.36519622802734
2022-03-22,211.63990783691406,149.14256286621094,56.39999008178711,153.04693603515625,39.2164306640625,46.211788177490234,75.03512573242188
2022-03-23,211.1267547607422,150.75135803222656,56.028934478759766,152.24600219726562,40.36817169189453,45.61727523803711,76.21786499023438
2022-03-24,211.16476440429688,151.15126037597656,56.56696319580078,153.1680145263672,40.58709716796875,45.90007019042969,76.44709014892578
2022-03-25,212.25762939453125,153.8870849609375,57.07715606689453,153.88510131835938,41.57703399658203,46.09931182861328,78.11575317382812
2022-03-28,210.82266235351562,151.1967315673828,57.43893814086914,154.34141540527344,39.72091293334961,46.91878128051758,75.92446899414062
2022-03-29,210.0529327392578,149.35165405273438,57.66156768798828,156.6323699951172,40.577579498291016,47.31405258178711,75.52106475830078
2022-03-30,211.9915313720703,150.40597534179688,57.707950592041016,156.4181671142578,40.17780303955078,48.162452697753906,76.81382751464844
2022-03-31,211.74447631835938,147.99737548828125,57.513145446777344,155.87803649902344,39.321136474609375,47.857154846191406,75.72277069091797
2022-04-01,208.84603881835938,149.26077270507812,58.320186614990234,158.09446716308594,39.682838439941406,48.52880096435547,76.20870971679688
2022-04-04,209.8343505859375,149.39706420898438,58.014076232910156,157.68470764160156,39.5495719909668,48.538448333740234,76.2453842163086
2022-04-05,205.282470703125,148.47906494140625,57.949134826660156,157.85232543945312,38.512062072753906,48.67662811279297,75.85112762451172
2022-04-06,205.46299743652344,149.79696655273438,58.53354263305664,160.54376220703125,38.816646575927734,49.80782699584961,76.69464111328125
2022-04-07,205.16839599609375,151.87838745117188,58.848941802978516,160.6927490234375,38.997501373291016,50.305931091308594,77.97822570800781
2022-04-08,206.24224853515625,154.4505615234375,59.21072006225586,161.23289489746094,40.50143814086914,50.585514068603516,79.61937713623047
2022-04-11,205.31097412109375,150.4786834716797,59.192161560058594,160.73931884765625,39.34017562866211,49.58287048339844,76.87801361083984
2022-04-12,205.9286346435547,153.61441040039062,59.887882232666016,161.39122009277344,39.530540466308594,49.242225646972656,78.48249816894531
2022-04-13,207.4206085205078,156.0321044921875,60.04557800292969,161.11183166503906,40.52047348022461,50.52445602416992,79.59188079833984
2022-04-14,216.48641967773438,155.95938110351562,60.31459426879883,160.08740234375,41.167728424072266,50.479461669921875,80.5270767211914
2022-04-18,218.49151611328125,158.04986572265625,59.77656555175781,158.7091064453125,41.57703399658203,50.09382629394531,81.18720245361328
2022-04-19,220.6201934814453,156.1775360107422,60.360984802246094,161.01870727539062,41.33906936645508,50.66264724731445,80.462890625
2022-04-20,223.39503479003906,156.8137664794922,61.18656921386719,163.412109375,40.62517547607422,51.2989387512207,80.64625549316406
2022-04-21,221.00982666015625,149.5879669189453,61.41847610473633,162.825439453125,38.69291305541992,51.37606430053711,79.79359436035156
2022-04-22,206.53428649902344,146.28860473632812,60.527950286865234,160.3202362060547,39.64476776123047,50.40876388549805,78.05156707763672
2022-04-25,206.91619873046875,143.143798828125,61.168025970458984,161.80099487304688,36.827274322509766,50.434478759765625,75.42021942138672
2022-04-26,200.80516052246094,142.27125549316406,60.34242630004883,161.39122009277344,37.6363525390625,49.907440185546875,75.44772338867188
2022-04-27,204.2999267578125,142.00767517089844,60.81551742553711,162.83470153808594,38.026615142822266,49.56679916381836,77.60233306884766
2022-04-28,202.84857177734375,147.05209350585938,61.399932861328125,165.30262756347656,38.17890548706055,50.199886322021484,79.94944763183594
2022-04-29,201.03431701660156,142.3985137939453,59.934268951416016,159.91050720214844,37.13187026977539,49.165096282958984,78.1615982055664
2022-05-02,202.4952850341797,145.1979217529297,58.848941802978516,156.23191833496094,37.22705078125,48.84052276611328,79.22515106201172
2022-05-03,203.97528076171875,147.68833923339844,58.51499557495117,156.44610595703125,38.21698760986328,49.01084518432617,80.85713958740234
2022-05-04,212.54029846191406,152.32374572753906,60.3238639831543,161.91275024414062,40.54903030395508,49.68891906738281,84.07527923583984
2022-05-05,206.1809844970703,151.1149444580078,59.84151077270508,158.68116760253906,40.05406188964844,49.263187408447266,82.80086517333984
2022-05-06,204.95875549316406,155.141357421875,60.05485534667969,158.69981384277344,40.95832443237305,48.23753356933594,84.06611633300781
2022-05-09,196.97622680664062,144.74346923828125,59.934268951416016,159.90113830566406,36.20856857299805,48.801963806152344,77.43728637695312
2022-05-10,193.8251953125,146.1341094970703,59.377685546875,159.70559692382812,36.0657844543457,48.11497497558594,77.95072174072266
2022-05-11,195.94500732421875,148.2972869873047,59.65597152709961,158.93263244628906,36.522682189941406,47.6118278503418,79.57355499267578
2022-05-12,193.8634033203125,149.7061004638672,59.84151077270508,158.69049072265625,37.150909423828125,47.566673278808594,79.93477630615234
2022-05-13,195.10472106933594,152.5782470703125,60.96393966674805,161.7823944091797,38.7785758972168,47.750511169433594,82.30596160888672
2022-05-16,197.83560180664062,157.25001525878906,61.18656921386719,163.412109375,40.11117172241211,47.802120208740234,84.24180603027344
2022-05-17,203.4691925048828,158.1771240234375,61.01960372924805,162.4715118408203,40.88217544555664,42.36426544189453,85.31625366210938
2022-05-18,198.5517120361328,154.007568359375,56.77104187011719,152.40435791015625,39.149803161621094,39.487308502197266,83.96393585205078
2022-05-19,197.4250030517578,152.9079132080078,55.65788650512695,150.12269592285156,38.88327407836914,38.40359878540039,84.41780090332031
2022-05-20,188.88865661621094,153.78762817382812,56.56696319580078,151.0633087158203,39.14028549194336,38.445533752441406,85.08470153808594
2022-05-23,194.93283081054688,157.36155700683594,58.310909271240234,154.22036743164062,41.700775146484375,39.54213333129883,86.9649658203125
2022-05-24,196.3651123046875,158.20460510253906,59.386959075927734,156.2877960205078,41.786441802978516,40.03560256958008,87.43734741210938
2022-05-25,199.85987854003906,160.74301147460938,59.433345794677734,157.35874938964844,42.881072998046875,39.79048538208008,89.19721984863281
2022-05-26,203.37371826171875,161.82432556152344,59.64670181274414,158.42041015625,44.442115783691406,40.638736724853516,89.51213836669922
2022-05-27,207.33633422851562,163.37301635742188,59.99920654296875,159.9663543701172,45.88893127441406,41.43861389160156,90.3920669555664
2022-05-31,206.10459899902344,160.0557098388672,58.79328536987305,156.22259521484375,43.906639099121094,41.486995697021484,88.9193344116211
2022-06-01,207.7469482421875,161.57691955566406,58.50571060180664,155.0491943359375,44.59446334838867,40.46134567260742,90.62362670898438
2022-06-02,210.0672149658203,161.28366088867188,59.11795425415039,156.3057861328125,44.2314453125,41.12575149536133,90.4661636352539
2022-06-03,212.83628845214844,162.74989318847656,58.4129524230957,154.58970642089844,45.34917449951172,40.41941452026367,91.78141784667969
2022-06-06,213.53330993652344,162.0442657470703,58.320186614990234,155.2367401123047,45.11034393310547,40.27427673339844,91.54988098144531
2022-06-07,216.84666442871094,165.1324920654297,58.67268753051758,156.19325256347656,46.74394607543945,39.79048538208008,95.74575805664062
2022-06-08,219.4247589111328,165.9846954345703,58.33873748779297,155.41490173339844,47.355350494384766,39.44537353515625,96.87577819824219
2022-06-09,213.57150268554688,162.67657470703125,57.32762145996094,152.64854431152344,45.98924255371094,39.03254318237305,94.78246307373047
2022-06-10,205.46481323242188,160.73382568359375,56.96585464477539,152.4047088623047,45.100791931152344,39.25185775756836,93.05038452148438
2022-06-13,197.53958129882812,153.33860778808594,56.90091323852539,149.79774475097656,42.33991241455078,38.513267517089844,88.7803955078125
2022-06-14,197.358154296875,153.54022216796875,55.340572357177734,146.4030303955078,41.2890510559082,38.529396057128906,89.011962890625
2022-06-15,196.6992950439453,150.52529907226562,55.75167465209961,147.96910095214844,39.66500473022461,38.50358963012695,87.89122009277344
2022-06-16,185.99542236328125,142.4794464111328,55.19108200073242,147.2563934326172,36.76081848144531,38.90353012084961,84.64936065673828
2022-06-17,183.94248962402344,135.97312927246094,55.52743911743164,147.28453063964844,35.003028869628906,38.15202713012695,79.76806640625
2022-06-21,187.5040740966797,141.66384887695312,56.714046478271484,150.70738220214844,37.08563232421875,39.40345001220703,84.73272705078125
2022-06-22,179.34967041015625,135.5057830810547,57.134490966796875,151.94522094726562,35.84371566772461,38.92610549926758,81.37973022460938
2022-06-23,170.60324096679688,130.5206298828125,57.816558837890625,153.88636779785156,33.41719055175781,39.87112045288086,78.92517852783203
2022-06-24,177.11532592773438,132.66497802734375,58.900390625,155.7900390625,33.493621826171875,39.90337371826172,80.49053192138672
2022-06-27,179.12049865722656,135.23086547851562,58.7789192199707,155.996337890625,34.28654098510742,40.032379150390625,82.46342468261719
2022-06-28,178.97727966308594,137.40269470214844,58.19028854370117,153.8019561767578,35.31828689575195,39.46795654296875,84.75125885009766
2022-06-29,175.19607543945312,134.69015502929688,58.61074447631836,156.3526611328125,34.56358337402344,39.322818756103516,81.62055206298828
2022-06-30,170.6891632080078,132.67413330078125,58.7789192199707,156.28704833984375,34.1623420715332,39.21316146850586,79.32347106933594
2022-07-01,170.24038696289062,134.25946044921875,60.15239334106445,158.84710693359375,34.05725860595703,39.55181121826172,81.09259796142578
2022-07-05,165.91490173339844,130.7313995361328,59.12462615966797,158.4907684326172,31.84090805053711,40.07430648803711,78.55467224121094
2022-07-06,164.5303955078125,129.0085906982422,59.2460823059082,160.0755615234375,31.26771354675293,40.358131408691406,77.13752746582031
2022-07-07,172.14053344726562,131.51950073242188,58.7789192199707,159.7567138671875,32.843997955322266,40.41941452026367,79.60133361816406
2022-07-08,171.0138397216797,130.83221435546875,58.99381637573242,161.18214416503906,32.78667449951172,40.445220947265625,79.73100280761719
2022-07-11,167.11802673339844,129.6775665283203,58.80695343017578,159.8599090576172,31.879117965698242,40.46134567260742,79.32347106933594
2022-07-12,166.6119842529297,127.30412292480469,58.5546760559082,158.95025634765625,31.26771354675293,40.338783264160156,78.26753234863281
2022-07-13,166.0199432373047,126.4518814086914,58.283721923828125,159.51290893554688,30.847373962402344,40.435546875,78.58247375488281
2022-07-14,162.2673797607422,124.57328796386719,58.09685516357422,160.33815002441406,29.93026351928711,41.225746154785156,77.00785064697266
2022-07-15,165.55209350585938,126.14031982421875,58.395843505859375,160.46942138671875,30.8569278717041,41.628902435302734,78.30459594726562
2022-07-18,165.65711975097656,127.9089584350586,57.60165786743164,157.78746032714844,31.649850845336914,41.53214645385742,79.7495346069336
2022-07-19,172.5799102783203,132.5183563232422,58.42387390136719,159.4754180908203,32.69114685058594,41.78694534301758,81.75948333740234
2022-07-20,173.04144287109375,134.26866149902344,57.46150588989258,157.78746032714844,32.614723205566406,42.135276794433594,82.65792846679688
2022-07-21,174.0221710205078,133.2423095703125,57.33070373535156,158.02186584472656,32.12751007080078,42.75130844116211,81.27783203125
2022-07-22,171.743408203125,132.1334991455078,57.54560089111328,159.05340576171875,33.50316619873047,42.64164733886719,80.65725708007812
2022-07-25,174.81060791015625,136.0647735595703,58.106197357177734,159.27850341796875,34.55402374267578,42.58036804199219,83.34335327148438
2022-07-26,174.25291442871094,135.00177001953125,59.05921936035156,161.13525390625,34.009490966796875,39.3421630859375,83.01917266845703
2022-07-27,178.11814880371094,136.77955627441406,58.872352600097656,160.9102020263672,34.70688247680664,40.82902908325195,84.81608581542969
2022-07-28,180.6084442138672,137.8150634765625,59.8534049987793,163.9579315185547,34.11457824707031,41.84822463989258,85.80716705322266
2022-07-29,190.61769104003906,150.08546447753906,59.956180572509766,164.07044982910156,35.375606536865234,42.59004211425781,89.78073120117188
2022-08-01,187.35816955566406,147.0888671875,60.28319549560547,165.9365692138672,34.77375411987305,42.748077392578125,87.5114517211914
2022-08-02,176.4451446533203,145.8334197998047,59.46098327636719,164.5674591064453,35.05078887939453,42.793235778808594,87.13169860839844
2022-08-03,175.8297882080078,142.36949157714844,59.72259521484375,165.82403564453125,33.95216751098633,42.09011459350586,84.306640625
2022-08-04,176.5701446533203,138.50233459472656,59.489013671875,164.9237823486328,32.43321228027344,40.50004959106445,80.75914001464844
2022-08-05,178.2527618408203,140.79330444335938,59.21805953979492,163.68597412109375,33.11149215698242,40.8258056640625,81.92619323730469
2022-08-08,178.65658569335938,140.58255004882812,58.83498001098633,163.02952575683594,33.1019401550293,41.15800476074219,82.38932800292969
2022-08-09,178.8681182861328,142.41529846191406,58.909732818603516,163.63905334472656,33.4267463684082,41.56439971923828,83.90835571289062
2022-08-10,183.37757873535156,142.79104614257812,59.47032928466797,164.98944091796875,33.35987091064453,41.6514778137207,84.70492553710938
2022-08-11,186.5312957763672,146.2732696533203,59.06856918334961,164.14544677734375,35.241859436035156,42.05316162109375,87.1552734375
2022-08-12,189.26197814941406,146.48403930664062,59.51704406738281,166.29293823242188,35.48068618774414,42.830604553222656,87.91281127929688
2022-08-15,188.40621948242188,143.6982421875,60.26450729370117,168.12155151367188,34.1623420715332,42.953697204589844,86.34160614013672
2022-08-16,189.91580200195312,143.33169555664062,60.75970458984375,169.09683227539062,33.99039077758789,45.146728515625,85.53731536865234
2022-08-17,188.38699340820312,144.51380920410156,60.61956024169922,169.0030517578125,33.81843185424805,45.19532012939453,86.22938537597656
2022-08-18,189.75234985351562,147.04754638671875,60.93724060058594,169.17184448242188,35.47113800048828,45.0495491027832,88.26820373535156
2022-08-19,188.06971740722656,145.8176727294922,60.89052200317383,168.95616149902344,35.46158218383789,44.38547897338867,87.98763275146484
2022-08-22,184.37753295898438,145.08714294433594,59.98420715332031,167.3432159423828,35.2705192565918,43.59184646606445,87.92217254638672
2022-08-23,189.61773681640625,149.79393005371094,60.04961013793945,167.26820373535156,37.60150909423828,43.407203674316406,91.65377807617188
2022-08-24,186.68516540527344,150.90359497070312,60.13370132446289,168.10279846191406,38.126930236816406,43.72142028808594,92.19623565673828
2022-08-25,191.2234344482422,152.22592163085938,60.42334747314453,168.11221313476562,38.37531661987305,44.01295852661133,92.6731948852539
2022-08-26,184.53140258789062,151.1070098876953,58.965789794921875,164.14544677734375,37.65882110595703,42.629764556884766,91.53221130371094
2022-08-29,184.39675903320312,152.2351837158203,58.61074447631836,163.62969970703125,38.5759391784668,43.044395446777344,93.63650512695312
2022-08-30,179.7431182861328,148.52703857421875,58.06883239746094,162.22308349609375,36.95188903808594,42.91482162475586,90.0732192993164
2022-08-31,177.5989532470703,146.15980529785156,57.6577262878418,161.54788208007812,36.445560455322266,42.9375,89.39986419677734
2022-09-01,175.4163360595703,143.82952880859375,57.928672790527344,163.1810760498047,35.203643798828125,43.56269454956055,87.7912368774414
2022-09-02,173.86831665039062,145.96559143066406,57.134490966796875,161.11358642578125,36.369136810302734,43.08326721191406,89.39986419677734
2022-09-06,173.7048797607422,145.29058837890625,57.16252899169922,160.0279083251953,35.855682373046875,42.86947250366211,88.8012924194336
2022-09-07,173.89715576171875,143.43191528320312,58.218326568603516,163.5587158203125,35.56775665283203,43.970848083496094,88.04375457763672
2022-09-08,176.09901428222656,144.20864868164062,58.040794372558594,163.0111541748047,36.63306427001953,44.19437026977539,88.76390075683594
2022-09-09,182.1949462890625,147.92599487304688,58.22766876220703,163.53038024902344,38.053470611572266,44.32717514038086,90.25093078613281
2022-09-12,184.99288940429688,150.26551818847656,58.395843505859375,164.17233276367188,38.53334426879883,44.72562026977539,91.28903198242188
2022-09-13,177.21435546875,147.40817260742188,56.499141693115234,158.04541015625,36.920989990234375,43.802406311035156,89.15668487548828
2022-09-14,177.541259765625,150.97755432128906,56.79814147949219,159.2443389892578,38.619720458984375,43.705223083496094,91.34515380859375
2022-09-15,175.46441650390625,148.52703857421875,56.02639389038086,156.6009979248047,38.034278869628906,43.23551559448242,88.68907928466797
2022-09-16,172.5606689453125,144.6710205078125,56.03580856323242,157.6300048828125,36.82501220703125,43.144813537597656,87.1739730834961
2022-09-19,175.09902954101562,145.08714294433594,56.45932388305664,159.29156494140625,37.400856018066406,43.51410675048828,87.16461944580078
2022-09-20,171.13766479492188,144.51380920410156,56.3746223449707,159.4709014892578,36.94977569580078,43.261436462402344,86.45384216308594
2022-09-21,165.33018493652344,143.33944702148438,55.9040412902832,159.01776123046875,36.06682205200195,43.6566276550293,85.06031799316406
2022-09-22,163.98410034179688,143.2284698486328,55.772281646728516,159.16885375976562,36.69065475463867,43.2096061706543,84.7049331665039
2022-09-23,157.91700744628906,133.8704071044922,55.151126861572266,159.0933074951172,33.5907096862793,42.130897521972656,80.19706726074219
2022-09-26,156.359375,130.34727478027344,54.464088439941406,159.02720642089844,32.496612548828125,42.53582000732422,78.54169464111328
2022-09-27,156.18630981445312,130.40272521972656,53.06178665161133,156.7236785888672,32.611778259277344,42.41920471191406,80.18770599365234
2022-09-28,161.301513671875,134.80433654785156,53.6264762878418,159.2349090576172,34.01299285888672,43.118896484375,83.10565948486328
2022-09-29,159.5131072998047,133.8704071044922,53.240604400634766,157.29013061523438,34.52165222167969,42.84031677246094,82.93733215332031
2022-09-30,157.76316833496094,132.8532257080078,52.72297286987305,154.12754821777344,34.45447540283203,42.014286041259766,81.65603637695312
2022-10-03,164.63792419433594,140.306396484375,53.31589889526367,156.00621032714844,36.75783157348633,42.9310188293457,85.96752166748047
2022-10-04,172.7145233154297,145.76220703125,53.43824005126953,157.76219177246094,37.54481506347656,43.488189697265625,89.1005630493164
2022-10-05,171.5126495361328,146.59442138671875,52.930030822753906,156.7142791748047,39.89616394042969,43.05735778808594,92.70126342773438
2022-10-06,171.9261016845703,149.26683044433594,51.791236877441406,153.69326782226562,40.77912139892578,42.65567398071289,95.45086669921875
2022-10-07,170.71458435058594,147.98147583007812,51.30183792114258,152.56985473632812,40.875091552734375,41.644996643066406,94.48758697509766
2022-10-10,171.79148864746094,145.30909729003906,51.18889617919922,152.76808166503906,40.43361282348633,41.89118576049805,92.43939208984375
2022-10-11,172.82989501953125,145.33682250976562,51.27360534667969,153.49501037597656,40.078514099121094,42.97636413574219,91.65377807617188
2022-10-12,172.58953857421875,145.7714385986328,51.8947639465332,159.91464233398438,40.32804489135742,42.49046325683594,92.05593872070312
2022-10-13,176.0894012451172,152.8362274169922,52.5817985534668,164.84262084960938,42.41067123413086,42.850040435791016,95.27318572998047
2022-10-14,171.32997131347656,148.0832061767578,51.74418258666992,160.66990661621094,40.462406158447266,42.250755310058594,92.76673126220703
2022-10-17,173.83949279785156,149.16513061523438,52.41239929199219,163.06777954101562,41.13422393798828,42.555259704589844,94.10411834716797
2022-10-18,176.48361206054688,150.46897888183594,53.11825180053711,165.26744079589844,41.61408996582031,43.452552795410156,94.27246856689453
2022-10-19,177.3105010986328,155.35142517089844,52.666507720947266,163.6625518798828,43.63912582397461,43.32946014404297,97.06884002685547
2022-10-20,173.5894775390625,156.23915100097656,51.838294982910156,161.8688507080078,43.85026550292969,43.43635940551758,97.19978332519531
2022-10-21,184.12063598632812,160.15069580078125,52.666507720947266,163.37933349609375,48.38021469116211,44.31421661376953,99.00479888916016
2022-10-24,185.16600036621094,160.09518432617188,54.1817512512207,167.7408905029297,50.05015563964844,45.159690856933594,99.69688415527344
2022-10-25,188.5924835205078,161.75967407226562,55.48052978515625,168.2978973388672,50.35727310180664,45.37348556518555,99.02349853515625
2022-10-26,190.64451599121094,163.75706481933594,55.8946418762207,169.0531463623047,50.07894515991211,45.720096588134766,100.20191192626953
2022-10-27,205.3377685546875,164.5060577392578,56.02639389038086,168.87376403808594,49.59907913208008,45.587284088134766,100.58535766601562
2022-10-28,212.306884765625,166.42945861816406,57.18400192260742,172.03639221191406,48.418609619140625,46.16388702392578,103.5313720703125
2022-10-31,209.51927185058594,167.28018188476562,56.32755661010742,171.42274475097656,49.93498992919922,46.10557174682617,103.63423919677734
2022-11-01,211.49383544921875,168.5008087158203,56.12991714477539,170.6486053466797,49.47431182861328,45.898258209228516,104.66301727294922
2022-11-02,207.66079711914062,165.06089782714844,55.34877395629883,168.2695770263672,49.0808219909668,45.5937614440918,102.51197052001953
2022-11-03,212.22947692871094,167.49288940429688,55.320533752441406,167.83529663085938,49.7142448425293,45.584049224853516,103.90547180175781
2022-11-04,220.54403686523438,169.61045837402344,55.772281646728516,168.77938842773438,50.9619026184082,45.6650276184082,105.03710174560547
2022-11-07,221.27964782714844,171.63558959960938,55.98875427246094,170.12939453125,52.603050231933594,46.14445495605469,106.2809829711914
2022-11-08,222.441162109375,171.38592529296875,56.09227752685547,170.60140991210938,52.487876892089844,46.25458526611328,106.61767578125
2022-11-09,218.30810546875,164.5338134765625,55.31112289428711,168.56224060058594,50.933109283447266,45.17912673950195,101.84793090820312
2022-11-10,224.99652099609375,167.6501007080078,57.296939849853516,171.53604125976562,50.9619026184082,46.115299224853516,103.34432220458984
2022-11-11,228.90699768066406,172.4215850830078,57.7110481262207,168.0902099609375,52.61264419555664,46.18655776977539,106.57090759277344
2022-11-14,228.9166717529297,172.5048370361328,57.15576934814453,166.84405517578125,51.892845153808594,44.82927322387695,106.88203430175781
2022-11-15,227.06793212890625,173.8919219970703,57.0616569519043,167.27830505371094,52.46868133544922,47.76087951660156,107.59852600097656
2022-11-16,224.9674835205078,171.06227111816406,56.9581298828125,168.35455322265625,50.85633087158203,48.104251861572266,106.4483413696289
2022-11-17,223.05099487304688,171.54684448242188,57.13694381713867,169.95945739746094,50.70277404785156,47.942283630371094,106.58976745605469
