Date,AAPL,CAT,KO,MSFT,PEP,PG,V
2022-03-08,155.27059936523438,199.56167602539062,54.00149154663086,269.9719543457031,147.0215301513672,137.83642578125,188.00123596191406
2022-03-09,160.7046356201172,199.35263061523438,54.27766418457031,282.3524169921875,146.5838165283203,139.69564819335938,195.8955078125
2022-03-10,156.33570861816406,201.26271057128906,53.2834358215332,279.5043640136719,143.8924102783203,136.0993194580078,194.14010620117188
2022-03-11,152.597900390625,204.15158081054688,53.320247650146484,274.10198974609375,143.16603088378906,134.48422241210938,192.9044952392578
2022-03-14,148.5445556640625,204.7312774658203,54.30354690551758,270.54937744140625,145.17759704589844,136.20257568359375,196.4544677734375
2022-03-15,152.9529571533203,205.7006072998047,55.30538558959961,281.0311584472656,148.07388305664062,141.1041717529297,202.15206909179688
2022-03-16,157.39093017578125,205.33946228027344,55.156959533691406,288.1167907714844,148.7257537841797,140.62530517578125,207.7711944580078
2022-03-17,158.40676879882812,210.6800994873047,55.74137496948242,288.9292297363281,149.8805694580078,141.06661987304688,209.3206329345703
2022-03-18,161.72044372558594,209.92938232421875,55.75064468383789,294.02813720703125,151.6034393310547,140.99148559570312,214.87115478515625
2022-03-21,163.1011962890625,212.5902099609375,56.19591522216797,292.7852478027344,151.38926696777344,141.5267333984375,212.84117126464844
2022-03-22,166.4937744140625,211.63990783691406,56.39999008178711,297.5808410644531,153.04693603515625,142.61595153808594,214.2435302734375
2022-03-23,167.8646240234375,211.1267547607422,56.028934478759766,293.10821533203125,152.24600219726562,141.6206512451172,210.52685546875
2022-03-24,171.67144775390625,211.16476440429688,56.56696319580078,297.6199645996094,153.1680145263672,141.86476135253906,213.10595703125
2022-03-25,172.31248474121094,212.25762939453125,57.07715606689453,297.20892333984375,153.88510131835938,143.508056640625,214.20431518554688
2022-03-28,173.1803436279297,210.82266235351562,57.43893814086914,304.0793151855469,154.34141540527344,144.49398803710938,216.49903869628906
2022-03-29,176.49403381347656,210.0529327392578,57.66156768798828,308.6889953613281,156.6323699951172,145.9776153564453,223.70681762695312
2022-03-30,175.32041931152344,211.9915313720703,57.707950592041016,307.1719970703125,156.4181671142578,144.97288513183594,219.6175079345703
2022-03-31,172.2039794921875,211.74447631835938,57.513145446777344,301.7402648925781,155.87803649902344,143.47987365722656,217.47970581054688
2022-04-01,171.90809631347656,208.84603881835938,58.320186614990234,302.82659912109375,158.09446716308594,145.6301727294922,221.9808807373047
2022-04-04,175.98121643066406,209.8343505859375,58.014076232910156,308.25836181640625,157.68470764160156,144.68177795410156,223.334228515625
2022-04-05,172.6477508544922,205.282470703125,57.949134826660156,304.2555236816406,157.85232543945312,145.18887329101562,221.7161102294922
2022-04-06,169.46231079101562,205.46299743652344,58.53354263305664,293.11798095703125,160.54376220703125,147.26405334472656,214.77308654785156
2022-04-07,169.7680206298828,205.16839599609375,58.848941802978516,294.9480895996094,160.6927490234375,149.17022705078125,211.96841430664062
2022-04-08,167.74627685546875,206.24224853515625,59.21072006225586,290.64190673828125,161.23289489746094,150.33460998535156,212.7823486328125
2022-04-11,163.46607971191406,205.31097412109375,59.192161560058594,279.1814270019531,160.73931884765625,149.76181030273438,210.5955047607422
2022-04-12,165.34976196289062,205.9286346435547,59.887882232666016,276.0495910644531,161.39122009277344,149.3110809326172,207.310302734375
2022-04-13,168.05201721191406,207.4206085205078,60.04557800292969,281.4911804199219,161.11183166503906,149.733642578125,209.14414978027344
2022-04-14,163.01239013671875,216.48641967773438,60.31459426879883,273.8670959472656,160.08740234375,148.89791870117188,208.6734161376953
2022-04-18,162.7954559326172,218.49151611328125,59.77656555175781,274.5424499511719,158.7091064453125,147.47999572753906,209.0460662841797
2022-04-19,165.0933380126953,220.6201934814453,60.360984802246094,279.2205505371094,161.01870727539062,149.68670654296875,211.5271453857422
2022-04-20,164.92567443847656,223.39503479003906,61.18656921386719,280.2579345703125,163.412109375,153.66806030273438,213.57667541503906
2022-04-21,164.1268310546875,221.00982666015625,61.41847610473633,274.8262939453125,162.825439453125,153.5481414794922,212.26260375976562
2022-04-22,159.5606231689453,206.53428649902344,60.527950286865234,268.1907653808594,160.3202362060547,152.263916015625,204.14280700683594
2022-04-25,160.6356201171875,206.91619873046875,61.168025970458984,274.7381591796875,161.80099487304688,153.4915008544922,205.88836669921875
2022-04-26,154.63938903808594,200.80516052246094,60.34242630004883,264.4619140625,161.39122009277344,150.88531494140625,197.2095489501953
2022-04-27,154.41256713867188,204.2999267578125,60.81551742553711,277.1849060058594,162.83470153808594,150.479248046875,209.96786499023438
2022-04-28,161.3851318359375,202.84857177734375,61.399932861328125,283.4582824707031,165.30262756347656,154.30355834960938,216.39117431640625
2022-04-29,155.4776611328125,201.03431701660156,59.934268951416016,271.6064147949219,159.91050720214844,151.6029510498047,209.0068359375
2022-05-02,155.7834014892578,202.4952850341797,58.848941802978516,278.4082946777344,156.23191833496094,149.5538787841797,207.4378204345703
2022-05-03,157.282470703125,203.97528076171875,58.51499557495117,275.7756042480469,156.44610595703125,147.50482177734375,204.52525329589844
2022-05-04,163.7323455810547,212.54029846191406,60.3238639831543,283.8009033203125,161.91275024414062,148.5906982421875,210.3699493408203
2022-05-05,154.6098175048828,206.1809844970703,59.84151077270508,271.44000244140625,158.68116760253906,145.85231018066406,201.2694854736328
2022-05-06,155.3406982421875,204.95875549316406,60.05485534667969,268.87579345703125,158.69981384277344,147.30650329589844,198.8963165283203
2022-05-09,150.18504333496094,196.97622680664062,59.934268951416016,258.94207763671875,159.90113830566406,146.93824768066406,189.2662811279297
2022-05-10,152.60482788085938,193.8251953125,59.377685546875,263.7572326660156,159.70559692382812,146.16390991210938,189.83506774902344
2022-05-11,144.69358825683594,195.94500732421875,59.65597152709961,254.99795532226562,158.93263244628906,144.10540771484375,192.91429138183594
2022-05-12,140.80218505859375,193.8634033203125,59.84151077270508,249.90878295898438,158.69049072265625,143.5199737548828,190.580810546875
2022-05-13,145.2960662841797,195.10472106933594,60.96393966674805,255.55580139160156,161.7823944091797,145.05911254882812,195.74887084960938
2022-05-16,143.7454376220703,197.83560180664062,61.18656921386719,255.9276580810547,163.412109375,146.47552490234375,194.35372924804688
2022-05-17,147.39981079101562,203.4691925048828,61.01960372924805,261.1343994140625,162.4715118408203,146.06005859375,200.43553161621094
2022-05-18,139.08364868164062,198.5517120361328,56.77104187011719,249.2449951171875,152.40435791015625,136.95726013183594,196.4956512451172
2022-05-19,135.65646362304688,197.4250030517578,55.65788650512695,248.3228759765625,150.12269592285156,133.8034210205078,193.92138671875
2022-05-20,135.89346313476562,188.88865661621094,56.56696319580078,247.75392150878906,151.0633087158203,133.8883819580078,195.5523681640625
2022-05-23,141.34539794921875,194.93283081054688,58.310909271240234,255.68997192382812,154.22036743164062,136.9667205810547,203.93338012695312
2022-05-24,138.62930297851562,196.3651123046875,59.386959075927734,254.6795654296875,156.2877960205078,139.40296936035156,199.08949279785156
2022-05-25,138.78733825683594,199.85987854003906,59.433345794677734,257.5243835449219,157.35874938964844,137.11781311035156,200.27835083007812
2022-05-26,142.00714111328125,203.37371826171875,59.64670181274414,260.8400573730469,158.42041015625,138.31703186035156,204.9060516357422
2022-05-27,147.7948760986328,207.33633422851562,59.99920654296875,268.04034423828125,159.9663543701172,140.4322052001953,209.16041564941406
2022-05-31,147.00473022460938,206.10459899902344,58.79328536987305,266.6964111328125,156.22259521484375,139.63900756835938,208.46279907226562
2022-06-01,146.87635803222656,207.7469482421875,58.50571060180664,267.2359924316406,155.0491943359375,137.52381896972656,206.26194763183594
2022-06-02,149.3455352783203,210.0672149658203,59.11795425415039,269.3548889160156,156.3057861328125,139.00634765625,211.29249572753906
2022-06-03,143.58743286132812,212.83628845214844,58.4129524230957,264.881591796875,154.58970642089844,137.7598876953125,208.93441772460938
2022-06-06,144.33802795410156,213.53330993652344,58.320186614990234,263.6358337402344,155.2367401123047,137.22169494628906,209.21934509277344
2022-06-07,146.87635803222656,216.84666442871094,58.67268753051758,267.31451416015625,156.19325256347656,138.7513885498047,210.75209045410156
2022-06-08,146.13560485839844,219.4247589111328,58.33873748779297,265.2642822265625,155.41490173339844,137.0233612060547,209.76959228515625
2022-06-09,140.8811798095703,213.57150268554688,57.32762145996094,259.7511901855469,152.64854431152344,134.54940795898438,202.50869750976562
2022-06-10,135.4391326904297,205.46481323242188,56.96585464477539,248.17575073242188,152.4047088623047,134.03945922851562,196.0240020751953
2022-06-13,130.25389099121094,197.53958129882812,56.90091323852539,237.64993286132812,149.79774475097656,130.4512176513672,188.90069580078125
2022-06-14,131.12303161621094,197.358154296875,55.340572357177734,239.83750915527344,146.4030303955078,126.38141632080078,190.138671875
2022-06-15,133.76010131835938,196.6992950439453,55.75167465209961,246.96913146972656,147.96910095214844,125.12551879882812,192.73252868652344
2022-06-16,128.45632934570312,185.99542236328125,55.19108200073242,240.30836486816406,147.2563934326172,125.89041137695312,185.74676513671875
2022-06-17,129.9377899169922,183.94248962402344,55.52743911743164,242.93736267089844,147.28453063964844,124.98390197753906,186.69000244140625
2022-06-21,134.19467163085938,187.5040740966797,56.714046478271484,248.9114990234375,150.70738220214844,128.77041625976562,190.9934539794922
2022-06-22,133.6810760498047,179.34967041015625,57.134490966796875,248.31307983398438,151.94522094726562,130.78170776367188,190.43344116210938
2022-06-23,136.56507873535156,170.60324096679688,57.816558837890625,253.93402099609375,153.88636779785156,134.36996459960938,193.20416259765625
2022-06-24,139.91329956054688,177.11532592773438,58.900390625,262.6058349609375,155.7900390625,136.3057403564453,201.91915893554688
2022-06-27,139.91329956054688,179.12049865722656,58.7789192199707,259.8492736816406,155.996337890625,135.2670135498047,200.0032196044922
2022-06-28,135.74533081054688,178.97727966308594,58.19028854370117,251.59933471679688,153.8019561767578,133.06687927246094,194.6583251953125
2022-06-29,137.5132293701172,175.19607543945312,58.61074447631836,255.30740356445312,156.3526611328125,134.27552795410156,196.01417541503906
2022-06-30,135.0341796875,170.6891632080078,58.7789192199707,251.94265747070312,156.28704833984375,135.7769317626953,193.44976806640625
2022-07-01,137.21694946289062,170.24038696289062,60.15239334106445,254.64031982421875,158.84710693359375,137.9676513671875,195.6997528076172
2022-07-05,139.8144989013672,165.91490173339844,59.12462615966797,257.84808349609375,158.4907684326172,136.63619995117188,197.03598022460938
2022-07-06,141.15777587890625,164.5303955078125,59.2460823059082,261.1441650390625,160.0755615234375,137.91099548339844,197.6058807373047
2022-07-07,144.5454559326172,172.14053344726562,58.7789192199707,263.29254150390625,159.7567138671875,137.86376953125,199.25650024414062
2022-07-08,145.2269287109375,171.0138397216797,58.99381637573242,262.5665588378906,161.18214416503906,136.93841552734375,200.01307678222656
2022-07-11,143.0836639404297,167.11802673339844,58.80695343017578,259.4765625,159.8599090576172,137.9015350341797,201.4770050048828
2022-07-12,144.06150817871094,166.6119842529297,58.5546760559082,248.8428192138672,158.95025634765625,136.68344116210938,201.24124145507812
2022-07-13,143.69607543945312,166.0199432373047,58.283721923828125,247.91087341308594,159.51290893554688,137.58047485351562,200.5829315185547
2022-07-14,146.63929748535156,162.2673797607422,58.09685516357422,249.2449951171875,160.33815002441406,137.17446899414062,202.3121795654297
2022-07-15,148.318359375,165.55209350585938,58.395843505859375,251.83474731445312,160.46942138671875,136.98561096191406,206.3699951171875
2022-07-18,145.25657653808594,165.65711975097656,57.60165786743164,249.41175842285156,157.78746032714844,135.32366943359375,203.58946228027344
2022-07-19,149.1381072998047,172.5799102783203,58.42387390136719,254.59129333496094,159.4754180908203,136.01300048828125,209.9267578125
2022-07-20,151.15296936035156,173.04144287109375,57.46150588989258,257.2791748046875,157.78746032714844,133.66175842285156,209.64183044433594
2022-07-21,153.43450927734375,174.0221710205078,57.33070373535156,259.8002624511719,158.02186584472656,133.7881622314453,212.41256713867188
2022-07-22,152.19000244140625,171.743408203125,57.54560089111328,255.40550231933594,159.05340576171875,135.92657470703125,209.96604919433594
2022-07-25,151.06407165527344,174.81060791015625,58.106197357177734,253.90463256835938,159.27850341796875,136.84848022460938,210.526123046875
2022-07-26,149.73074340820312,174.25291442871094,59.05921936035156,247.10647583007812,161.13525390625,137.1145782470703,208.7772216796875
2022-07-27,154.85671997070312,178.11814880371094,58.872352600097656,263.62603759765625,160.9102020263672,138.41661071777344,206.79251098632812
2022-07-28,155.4098358154297,180.6084442138672,59.8534049987793,271.15008544921875,163.9579315185547,140.71658325195312,207.6571502685547
2022-07-29,160.50616455078125,190.61769104003906,59.956180572509766,275.3976745605469,164.07044982910156,132.0204315185547,208.4038543701172
2022-08-01,159.51852416992188,187.35816955566406,60.28319549560547,272.7196350097656,165.9365692138672,135.81251525878906,207.66697692871094
2022-08-02,158.03701782226562,176.4451446533203,59.46098327636719,269.59033203125,164.5674591064453,134.9096221923828,202.6560821533203
2022-08-03,164.0815887451172,175.8297882080078,59.72259521484375,277.0947265625,165.82403564453125,137.6943359375,204.83726501464844
2022-08-04,163.7655029296875,176.5701446533203,59.489013671875,278.2523498535156,164.9237823486328,137.4757080078125,209.7400665283203
2022-08-05,163.5380096435547,178.2527618408203,59.21805953979492,277.5263671875,163.68597412109375,137.54225158691406,212.09814453125
2022-08-08,163.0632781982422,178.65658569335938,58.83498001098633,274.98565673828125,163.02952575683594,138.0649871826172,209.59271240234375
2022-08-09,163.1127471923828,178.8681182861328,58.909732818603516,276.9279479980469,163.63905334472656,137.7418212890625,206.58616638183594
2022-08-10,167.38539123535156,183.37757873535156,59.47032928466797,283.6574401855469,164.98944091796875,139.0438995361328,208.39404296875
2022-08-11,166.64364624023438,186.5312957763672,59.06856918334961,281.55816650390625,164.14544677734375,138.05548095703125,207.75918579101562
2022-08-12,170.21405029296875,189.26197814941406,59.51704406738281,286.3551025390625,166.29293823242188,139.39553833007812,208.00526428222656
2022-08-15,171.29209899902344,188.40621948242188,60.26450729370117,287.88543701171875,168.12155151367188,141.19178771972656,213.01515197753906
2022-08-16,171.1338653564453,189.91580200195312,60.75970458984375,287.1398620605469,169.09683227539062,142.4938201904297,213.7238311767578
2022-08-17,172.63720703125,188.38699340820312,60.61956024169922,286.3829345703125,169.0030517578125,141.8380889892578,211.1450653076172
2022-08-18,172.24160766601562,189.75234985351562,60.93724060058594,285.25244140625,169.17184448242188,142.34181213378906,211.8635711669922
2022-08-19,169.64041137695312,188.06971740722656,60.89052200317383,281.3005676269531,168.95616149902344,142.30377197265625,209.47183227539062
2022-08-22,165.73370361328125,184.37753295898438,59.98420715332031,273.04296875,167.3432159423828,141.92359924316406,205.32803344726562
2022-08-23,165.39743041992188,189.61773681640625,60.04961013793945,271.7550964355469,167.26820373535156,139.1864471435547,203.5465087890625
2022-08-24,165.6941375732422,186.68516540527344,60.13370132446289,271.1161193847656,168.10279846191406,138.5876922607422,203.41854858398438
2022-08-25,168.166748046875,191.2234344482422,60.42334747314453,274.1242370605469,168.11221313476562,138.4736328125,206.51901245117188
2022-08-26,161.82699584960938,184.53140258789062,58.965789794921875,263.546630859375,164.14544677734375,135.23275756835938,199.69802856445312
2022-08-29,159.61155700683594,184.39675903320312,58.61074447631836,260.7350769042969,163.62969970703125,134.6625518798828,199.14683532714844
2022-08-30,157.16860961914062,179.7431182861328,58.06883239746094,258.51336669921875,162.22308349609375,133.2274169921875,198.21177673339844
2022-08-31,155.4971160888672,177.5989532470703,57.6577262878418,257.038818359375,161.54788208007812,131.09852600097656,195.5837860107422
2022-09-01,156.22901916503906,175.4163360595703,57.928672790527344,255.9869384765625,163.1810760498047,132.71421813964844,196.98146057128906
2022-09-02,154.10256958007812,173.86831665039062,57.134490966796875,251.72048950195312,161.11358642578125,130.35720825195312,194.6487274169922
2022-09-06,152.83657836914062,173.7048797607422,57.16252899169922,248.9581298828125,160.0279083251953,128.90310668945312,195.51487731933594
2022-09-07,154.25091552734375,173.89715576171875,58.218326568603516,253.71609497070312,163.5587158203125,130.85140991210938,197.26687622070312
2022-09-08,152.76736450195312,176.09901428222656,58.040794372558594,254.13880920410156,163.0111541748047,131.02249145507812,197.5523223876953
2022-09-09,155.64547729492188,182.1949462890625,58.22766876220703,259.9781188964844,163.53038024902344,133.0183563232422,201.97169494628906
2022-09-12,161.63906860351562,184.99288940429688,58.395843505859375,262.13104248046875,164.17233276367188,134.10182189941406,203.37921142578125
2022-09-13,152.15414428710938,177.21435546875,56.499141693115234,247.719482421875,158.04541015625,131.3266143798828,196.52867126464844
2022-09-14,153.60806274414062,177.541259765625,56.79814147949219,247.94557189941406,159.2443389892578,131.64024353027344,196.2727813720703
2022-09-15,150.7002410888672,175.46441650390625,56.02639389038086,241.22149658203125,156.6009979248047,130.6233367919922,192.2963104248047
2022-09-16,149.04855346679688,172.5606689453125,56.03580856323242,240.5923309326172,157.6300048828125,131.42166137695312,190.25888061523438
2022-09-19,152.7871551513672,175.09902954101562,56.45932388305664,240.37606811523438,159.29156494140625,131.14605712890625,190.09156799316406
2022-09-20,155.18063354492188,171.13766479492188,56.3746223449707,238.34115600585938,159.4709014892578,130.68035888671875,189.04824829101562
2022-09-21,152.0354766845703,165.33018493652344,55.9040412902832,234.9004669189453,159.01776123046875,128.99810791015625,184.0777130126953
2022-09-22,151.0662078857422,163.98410034179688,55.772281646728516,236.89605712890625,159.16885375976562,129.45433044433594,182.8670654296875
2022-09-23,148.78152465820312,157.91700744628906,55.151126861572266,233.887939453125,159.0933074951172,128.85557556152344,181.0658416748047
2022-09-26,149.1177978515625,156.359375,54.464088439941406,233.42588806152344,159.02720642089844,128.97914123535156,177.74884033203125
2022-09-27,150.09695434570312,156.18630981445312,53.06178665161133,232.4034881591797,156.7236785888672,125.43412780761719,175.07164001464844
2022-09-28,148.19796752929688,161.301513671875,53.6264762878418,236.98452758789062,159.2349090576172,125.43412780761719,176.36102294921875
2022-09-29,140.9186553955078,159.5131072998047,53.240604400634766,233.4750518798828,157.29013061523438,122.31680297851562,177.22718811035156
2022-09-30,136.68556213378906,157.76316833496094,52.72297286987305,228.95297241210938,154.12754821777344,119.98831939697266,174.8551025390625
2022-10-03,140.88897705078125,164.63792419433594,53.31589889526367,236.66014099121094,156.00621032714844,122.13622283935547,178.7921905517578
2022-10-04,144.4989776611328,172.7145233154297,53.43824005126953,244.6621856689453,157.76219177246094,123.64736938476562,182.729248046875
2022-10-05,144.79568481445312,171.5126495361328,52.930030822753906,244.9767608642578,156.7142791748047,122.7919921875,184.71746826171875
2022-10-06,143.83631896972656,171.9261016845703,51.791236877441406,242.60757446289062,153.69326782226562,120.2069091796875,182.67018127441406
2022-10-07,138.55482482910156,170.71458435058594,51.30183792114258,230.27029418945312,152.56985473632812,118.10652160644531,180.93789672851562
2022-10-10,138.8812255859375,171.79148864746094,51.18889617919922,225.36483764648438,152.76808166503906,117.62181854248047,179.3138427734375
2022-10-11,137.4569854736328,172.82989501953125,51.27360534667969,221.58995056152344,153.49501037597656,118.06851959228516,176.32167053222656
2022-10-12,136.82398986816406,172.58953857421875,51.8947639465332,221.92416381835938,159.91464233398438,118.25859832763672,175.4358367919922
2022-10-13,141.42306518554688,176.0894012451172,52.5817985534668,230.27029418945312,164.84262084960938,120.04534149169922,181.75485229492188
2022-10-14,136.86358642578125,171.32997131347656,51.74418258666992,224.68653869628906,160.66990661621094,118.8763427734375,179.74693298339844
2022-10-17,140.8494110107422,173.83949279785156,52.41239929199219,233.50450134277344,163.06777954101562,121.02425384521484,182.33554077148438
2022-10-18,142.1747283935547,176.48361206054688,53.11825180053711,234.4580841064453,165.26744079589844,122.003173828125,184.22532653808594
2022-10-19,142.28353881835938,177.3105010986328,52.666507720947266,232.47232055664062,163.6625518798828,123.1341552734375,183.47731018066406
2022-10-20,141.8186492919922,173.5894775390625,51.838294982910156,232.1479034423828,161.8688507080078,121.54816436767578,184.27455139160156
2022-10-21,145.65615844726562,184.12063598632812,52.666507720947266,238.01673889160156,163.37933349609375,123.07003021240234,187.375
2022-10-24,147.81227111816406,185.16600036621094,54.1817512512207,243.05979919433594,167.7408905029297,123.826171875,187.7096405029297
2022-10-25,150.6706085205078,188.5924835205078,55.48052978515625,246.41201782226562,168.2978973388672,125.25233459472656,191.32191467285156
2022-10-26,147.71336364746094,190.64451599121094,55.8946418762207,227.39976501464844,169.0531463623047,126.1329116821289,200.131103515625
2022-10-27,143.2132110595703,205.3377685546875,56.02639389038086,222.90721130371094,168.87376403808594,126.22860717773438,201.0759735107422
2022-10-28,154.03334045410156,212.306884765625,57.18400192260742,231.87265014648438,172.03639221191406,129.42547607421875,206.04652404785156
2022-10-31,151.6596221923828,209.51927185058594,56.32755661010742,228.196044921875,171.42274475097656,128.8990478515625,203.90086364746094
2022-11-01,148.99911499023438,211.49383544921875,56.12991714477539,224.30316162109375,170.6486053466797,129.1000518798828,203.67445373535156
2022-11-02,143.44070434570312,207.66079711914062,55.34877395629883,216.36993408203125,168.2695770263672,127.24320220947266,197.78854370117188
2022-11-03,137.3581085205078,212.22947692871094,55.320533752441406,210.6190643310547,167.83529663085938,126.37220001220703,191.68609619140625
2022-11-04,137.09063720703125,220.54403686523438,55.772281646728516,217.6380615234375,168.77938842773438,128.6789093017578,193.8809814453125
2022-11-07,137.6255645751953,221.27964782714844,55.98875427246094,224.00823974609375,170.12939453125,130.65065002441406,196.95188903808594
2022-11-08,138.2001953125,222.441162109375,56.09227752685547,224.99127197265625,170.60140991210938,130.9473419189453,198.6055145263672
2022-11-09,133.61331176757812,218.30810546875,55.31112289428711,220.7051544189453,168.56224060058594,130.63150024414062,191.30563354492188
2022-11-10,145.50148010253906,224.99652099609375,57.296939849853516,238.86216735839844,171.53604125976562,135.13006591796875,202.78811645507812
2022-11-11,148.30514526367188,228.90699768066406,57.7110481262207,242.9221649169922,168.0902099609375,134.92909240722656,202.225830078125
2022-11-14,146.89837646484375,228.9166717529297,57.15576934814453,237.4564208984375,166.84405517578125,134.93865966796875,204.06065368652344
2022-11-15,148.6419677734375,227.06793212890625,57.0616569519043,237.86927795410156,167.27830505371094,134.46963500976562,207.1483154296875
2022-11-16,147.4036102294922,224.9674835205078,56.9581298828125,238.3030242919922,168.35455322265625,135.66607666015625,207.2962646484375
2022-11-17,149.31564331054688,223.05099487304688,57.13694381713867,238.2537384033203,169.95945739746094,134.8333740234375,208.134765625
2022-11-18,149.88031005859375,224.00921630859375,57.5416374206543,237.80023193359375,171.18673706054688,136.46051025390625,207.9473419189453
