Date,BA,GOOGL,KO,MSFT,UPS,V,WMT
2021-03-09,230.61000061035156,101.76600646972656,45.389957427978516,226.94979858398438,144.60403442382812,214.76168823242188,40.61482620239258
2021-03-10,245.33999633789062,101.55802917480469,45.90757369995117,225.6295166015625,146.33998107910156,217.50030517578125,41.65154266357422
2021-03-11,252.0,104.767578125,45.40781021118164,230.20191955566406,148.1201629638672,220.4045867919922,41.63578796386719
2021-03-12,269.19000244140625,102.24681854248047,45.31781005859375,228.8622283935547,148.51870727539062,218.6600799560547,42.26287078857422
2021-03-15,265.6300048828125,102.46827697753906,45.92072677612305,227.94967651367188,144.0460662841797,217.59776306152344,42.045440673828125
2021-03-16,255.2100067138672,103.93714141845703,46.091712951660156,230.76498413085938,144.2054901123047,218.99142456054688,42.03282165527344
2021-03-17,263.5899963378906,103.85383605957031,46.10971450805664,230.11456298828125,142.28353881835938,217.35411071777344,41.68305587768555
2021-03-18,256.05999755859375,100.8173599243164,45.50679016113281,223.9792022705078,141.88502502441406,215.0540771484375,41.138797760009766
2021-03-19,255.82000732421875,101.09766387939453,45.7227668762207,223.62001037597656,141.07904052734375,201.6436309814453,41.68621826171875
2021-03-22,251.22999572753906,101.28370666503906,45.89372634887695,229.09523010253906,142.6466827392578,202.71571350097656,41.88557052612305
2021-03-23,241.25,101.81439208984375,46.24468994140625,230.63877868652344,141.58387756347656,202.86187744140625,42.38235855102539
2021-03-24,239.24000549316406,101.37548065185547,46.361671447753906,228.58071899414062,141.62818908691406,202.78396606445312,42.11973190307617
2021-03-25,247.19000244140625,101.37199401855469,46.81161117553711,225.55186462402344,144.58631896972656,202.6864776611328,42.404510498046875
2021-03-26,244.8699951171875,100.9864501953125,47.729488372802734,229.57090759277344,148.77554321289062,208.10520935058594,42.758907318115234
2021-03-29,250.52000427246094,102.0368423461914,48.4583854675293,228.36715698242188,148.91726684570312,209.060302734375,43.246212005615234
2021-03-30,252.00999450683594,102.07075500488281,47.82847595214844,225.076171875,149.360107421875,206.5166015625,42.95193099975586
2021-03-31,254.72000122070312,102.87126922607422,47.432525634765625,228.88165283203125,150.55577087402344,206.35092163085938,42.980411529541016
2021-04-01,252.9600067138672,106.22595977783203,47.25254821777344,235.26943969726562,151.69827270507812,211.3506317138672,42.913963317871094
2021-04-05,259.3599853515625,110.6739501953125,47.522518157958984,241.79310607910156,152.29168701171875,213.47523498535156,44.11955261230469
2021-04-06,255.1699981689453,110.19014739990234,47.86446762084961,240.61842346191406,153.19508361816406,213.09510803222656,44.33155822753906
2021-04-07,252.5800018310547,111.67498016357422,47.94546127319336,242.59881591796875,152.29168701171875,213.6994171142578,44.23663330078125
2021-04-08,254.9499969482422,112.24356842041016,47.801483154296875,245.85093688964844,153.23934936523438,215.09304809570312,44.20814895629883
2021-04-09,252.36000061035156,113.25306701660156,47.85546875,248.375,155.82550048828125,216.86680603027344,44.23030090332031
2021-04-12,249.52000427246094,111.95378875732422,48.00844955444336,248.43325805664062,158.16368103027344,215.84349060058594,44.23663330078125
2021-04-13,253.27000427246094,112.44306945800781,47.77448272705078,250.9378662109375,158.9076690673828,215.40492248535156,44.10057067871094
2021-04-14,252.42999267578125,111.81861877441406,47.76548767089844,248.12258911132812,156.0646514892578,216.34054565429688,44.08474349975586
2021-04-15,251.11000061035156,113.98026275634766,47.990455627441406,251.91836547851562,159.10252380371094,220.53128051757812,44.35054397583008
2021-04-16,248.17999267578125,113.85557556152344,48.3054084777832,253.12213134765625,159.1645050048828,220.65802001953125,44.49293518066406
2021-04-19,244.14999389648438,114.20520782470703,48.593379974365234,251.18055725097656,157.703125,220.05369567871094,44.20814895629883
2021-04-20,234.05999755859375,113.66903686523438,48.74635314941406,250.71456909179688,159.14678955078125,217.60751342773438,44.549896240234375
2021-04-21,235.9199981689453,113.63612365722656,49.142295837402344,252.96678161621094,158.1548614501953,221.67156982421875,44.67962646484375
2021-04-22,234.3300018310547,112.3478012084961,48.98929977416992,249.65643310546875,157.2160186767578,221.78851318359375,44.19550323486328
2021-04-23,238.3800048828125,114.71245574951172,49.01630783081055,253.52017211914062,158.500244140625,224.1567840576172,44.26826477050781
2021-04-26,241.44000244140625,115.21121978759766,48.28740310668945,253.90841674804688,155.71035766601562,224.4881591796875,43.638580322265625
2021-04-27,242.47000122070312,114.26605987548828,48.215423583984375,254.31617736816406,171.93592834472656,224.069091796875,43.78730392456055
2021-04-28,235.4600067138672,117.66065216064453,48.22441482543945,247.12271118164062,175.69119262695312,227.51910400390625,43.63224792480469
2021-04-29,235.94000244140625,119.34248352050781,48.82733917236328,245.1326141357422,180.42955017089844,230.84251403808594,44.182830810546875
2021-04-30,234.30999755859375,117.38433837890625,48.575374603271484,244.81222534179688,180.5535430908203,227.62632751464844,44.27143859863281
2021-05-03,235.19000244140625,116.8646240234375,49.02531051635742,244.50160217285156,187.9400634765625,226.7004852294922,44.970741271972656
2021-05-04,233.6300048828125,115.05660247802734,48.719356536865234,240.5504913330078,189.80886840820312,226.13519287109375,44.52773666381836
2021-05-05,228.17999267578125,115.45262145996094,48.593379974365234,239.26904296875,189.9947967529297,223.38685607910156,44.489776611328125
2021-05-06,229.80999755859375,116.5788345336914,49.07929992675781,242.43377685546875,190.22511291503906,225.44326782226562,44.80744171142578
2021-05-07,235.47000122070312,117.3060302734375,49.052303314208984,245.0840606689453,192.63412475585938,226.22291564941406,44.53742218017578
2021-05-10,232.92999267578125,114.3044662475586,49.41225814819336,239.95831298828125,191.42079162597656,220.2291717529297,44.734371185302734
2021-05-11,228.8800048828125,113.22264099121094,48.88132858276367,239.03607177734375,189.82655334472656,219.75161743164062,44.330936431884766
2021-05-12,220.77999877929688,109.74076080322266,48.629371643066406,232.0172882080078,186.611572265625,215.0248565673828,43.184139251708984
2021-05-13,222.63999938964844,111.17671203613281,49.052303314208984,235.92955017089844,191.0133514404297,218.37255859375,43.91478729248047
2021-05-14,228.47000122070312,113.63761138916016,49.250282287597656,240.89996337890625,191.64219665527344,221.49578857421875,44.321407318115234
2021-05-17,227.97999572753906,114.1633071899414,49.169288635253906,238.0167236328125,191.56248474121094,221.00778198242188,44.121273040771484
2021-05-18,227.5500030517578,112.84407806396484,48.899322509765625,235.97811889648438,189.52540588378906,220.15866088867188,45.08063888549805
2021-05-19,224.4199981689453,113.29446411132812,48.74635314941406,236.56192016601562,189.84425354003906,219.2021484375,45.08381652832031
2021-05-20,227.64999389648438,115.06259155273438,49.17829513549805,239.8312530517578,189.4811248779297,221.00778198242188,45.24264907836914
2021-05-21,234.82000732421875,114.42316436767578,49.15129089355469,238.55662536621094,188.5467529296875,221.3298797607422,45.029815673828125
2021-05-24,237.44000244140625,117.76040649414062,49.313270568847656,244.01524353027344,189.93499755859375,223.81871032714844,45.03299331665039
2021-05-25,240.74000549316406,117.8516845703125,49.30427551269531,244.92990112304688,188.20855712890625,223.52590942382812,45.21723556518555
2021-05-26,241.3699951171875,118.7215347290039,49.52023696899414,244.7061309814453,190.27316284179688,221.6226806640625,45.16323471069336
2021-05-27,250.6999969482422,117.84220886230469,49.93418884277344,242.58493041992188,189.37435913085938,221.41770935058594,45.0107536315918
2021-05-28,247.02000427246094,117.55142211914062,49.75421142578125,242.9449462890625,190.97618103027344,221.84713745117188,45.11876678466797
2021-06-01,254.72999572753906,118.7649154663086,49.745208740234375,240.72642517089844,189.8104248046875,221.19320678710938,45.001220703125
2021-06-02,255.6199951171875,118.23673248291016,49.94318771362305,240.62916564941406,188.58230590820312,224.15052795410156,44.902748107910156
2021-06-03,250.32000732421875,117.08906555175781,50.06916809082031,239.08201599121094,188.64462280273438,222.63772583007812,44.982154846191406
2021-06-04,249.9199981689453,119.38288116455078,50.609092712402344,244.0250244140625,187.4432373046875,224.61903381347656,45.06157684326172
2021-06-07,252.66000366210938,119.81831359863281,50.42912673950195,246.9635467529297,189.48114013671875,225.77073669433594,44.759788513183594
2021-06-08,252.75999450683594,119.62578582763672,50.07816696166992,245.7570037841797,186.66900634765625,226.48318481445312,44.419883728027344
2021-06-09,248.05999755859375,120.09961700439453,49.92518997192383,246.74945068359375,178.9267578125,226.73696899414062,44.1816291809082
2021-06-10,248.33999633789062,121.45574951171875,50.312137603759766,250.301025390625,180.8311309814453,228.33761596679688,44.435760498046875
2021-06-11,247.27999877929688,121.2098617553711,50.5370979309082,250.9335174560547,180.8311309814453,229.3234100341797,44.712135314941406
2021-06-14,245.13999938964844,122.14305877685547,50.36484146118164,252.87957763671875,178.95343017578125,228.46450805664062,44.65177917480469
2021-06-15,246.5399932861328,121.11959075927734,50.23790740966797,251.39080810546875,180.06582641601562,227.39088439941406,44.47389221191406
2021-06-16,242.27000427246094,120.47418212890625,49.566978454589844,250.43724060058594,178.35719299316406,224.0919952392578,43.56853103637695
2021-06-17,239.22000122070312,121.44278717041016,49.82085037231445,253.86227416992188,176.2480926513672,226.58079528808594,43.74959182739258
2021-06-18,237.35000610351562,119.81431579589844,48.75098419189453,252.4319305419922,175.99888610839844,224.88255310058594,42.939537048339844
2021-06-21,245.27999877929688,121.5116195678711,49.285911560058594,255.54562377929688,180.9379425048828,228.69871520996094,43.33028030395508
2021-06-22,243.77999877929688,122.02833557128906,49.467254638671875,258.34796142578125,182.78895568847656,230.27011108398438,43.5304069519043
2021-06-23,243.57000732421875,121.8253402709961,49.06832504272461,258.1144104003906,181.56088256835938,229.05010986328125,43.190494537353516
2021-06-24,250.57000732421875,122.19741821289062,49.31311798095703,259.49615478515625,183.4119110107422,230.57269287109375,43.49228286743164
2021-06-25,248.3800048828125,122.20590209960938,49.24964904785156,257.8711853027344,182.97584533691406,231.62677001953125,44.00690841674805
2021-06-28,239.9600067138672,122.23332977294922,49.195255279541016,261.4713439941406,182.6376495361328,228.47425842285156,43.87031173706055
2021-06-29,235.75999450683594,121.9704818725586,48.83259582519531,264.0791320800781,184.7556610107422,230.2896270751953,43.61616897583008
2021-06-30,239.55999755859375,121.78793334960938,49.05925750732422,263.5925598144531,185.0760498046875,228.21075439453125,44.79791259765625
2021-07-01,239.72999572753906,122.14205932617188,48.923255920410156,264.2737121582031,187.07835388183594,229.50885009765625,44.257869720458984
2021-07-02,236.67999267578125,124.94810485839844,49.122718811035156,270.1605224609375,188.244140625,232.9053497314453,44.50883102416992
2021-07-06,236.13999938964844,125.87830352783203,48.8507194519043,270.17022705078125,188.0305938720703,233.85206604003906,44.454833984375
2021-07-07,231.77999877929688,126.1615982055664,49.24964904785156,272.37896728515625,190.67361450195312,234.24246215820312,44.38175964355469
2021-07-08,236.77000427246094,124.7351303100586,49.077388763427734,269.9366760253906,188.7247314453125,230.9337921142578,44.34364318847656
2021-07-09,239.58999633789062,125.20846557617188,49.37657928466797,270.442626953125,190.37107849121094,232.74920654296875,44.569190979003906
2021-07-12,238.2899932861328,126.661865234375,49.39471435546875,269.8393859863281,189.84600830078125,232.16358947753906,44.489776611328125
2021-07-13,228.1999969482422,127.0269546508789,49.88431167602539,273.40069580078125,188.01278686523438,236.53610229492188,44.65814208984375
2021-07-14,224.4499969482422,127.92024993896484,51.00856399536133,274.8893737792969,188.244140625,240.08876037597656,44.966278076171875
2021-07-15,222.75999450683594,126.69129180908203,51.1717643737793,273.4493103027344,189.427734375,242.58737182617188,45.001220703125
2021-07-16,217.74000549316406,126.65637969970703,51.135498046875,273.17681884765625,187.38983154296875,242.16770935058594,44.969459533691406
2021-07-19,206.99000549316406,124.2702865600586,50.52803039550781,269.5376892089844,188.1373748779297,234.64263916015625,44.864627838134766
2021-07-20,217.14999389648438,125.89775848388672,50.61870193481445,271.7854309082031,189.07180786132812,236.87770080566406,45.067928314208984
2021-07-21,222.5399932861328,127.23394775390625,51.27149963378906,273.8092956542969,189.06285095214844,237.81468200683594,44.84556579589844
2021-07-22,220.8699951171875,128.1042938232422,51.198970794677734,278.42144775390625,189.7570037841797,238.28314208984375,44.8773307800293
2021-07-23,221.52000427246094,132.6864471435547,51.68856430053711,281.8562927246094,188.3420867919922,243.0460968017578,45.245826721191406
2021-07-26,225.85000610351562,133.70391845703125,51.733890533447266,281.2529296875,186.7580108642578,244.24658203125,45.309364318847656
2021-07-27,222.27000427246094,131.57420349121094,51.915225982666016,278.8106689453125,173.7029571533203,244.91026306152344,45.31252670288086
2021-07-28,231.57000732421875,135.75784301757812,51.44376754760742,278.49932861328125,170.899658203125,241.0159912109375,45.1282844543457
2021-07-29,231.6300048828125,135.44212341308594,51.72481918334961,278.7717590332031,170.69500732421875,241.97247314453125,45.18546676635742
2021-07-30,226.47999572753906,134.3937225341797,51.706687927246094,277.2246398925781,170.2945098876953,240.47918701171875,45.2839469909668
2021-08-02,225.33999633789062,134.5214080810547,51.570701599121094,277.1370849609375,170.81068420410156,234.02774047851562,45.17911148071289
2021-08-03,229.08999633789062,135.2949981689453,51.606964111328125,279.375,172.7773895263672,231.4022979736328,45.68738555908203
2021-08-04,226.6300048828125,134.791748046875,50.86349868774414,278.78143310546875,169.7872772216797,230.99237060546875,45.376068115234375
2021-08-05,229.94000244140625,135.91494750976562,51.226165771484375,281.71026611328125,169.4580078125,234.44744873046875,46.21790313720703
2021-08-06,231.3300018310547,135.40321350097656,51.35308837890625,281.6518859863281,171.3980255126953,235.60888671875,46.13530731201172
2021-08-09,232.27000427246094,136.57481384277344,51.362159729003906,280.55230712890625,169.95635986328125,234.24246215820312,46.246490478515625
2021-08-10,235.77999877929688,136.46908569335938,51.49816131591797,278.71337890625,169.6270751953125,232.3588104248047,47.23127365112305
2021-08-11,239.49000549316406,135.9423828125,51.4346923828125,279.2096252441406,171.22003173828125,229.4209747314453,47.653770446777344
2021-08-12,238.17999267578125,136.85511779785156,51.534423828125,281.9924621582031,172.3235321044922,226.53782653808594,47.52622985839844
2021-08-13,234.4600067138672,137.38729858398438,51.888023376464844,284.95050048828125,172.62611389160156,227.37835693359375,47.67608642578125
2021-08-16,229.05999755859375,137.96786499023438,52.11468505859375,286.65325927734375,175.37594604492188,230.0269317626953,48.0650749206543
2021-08-17,222.22000122070312,136.3239288330078,51.93335723876953,285.1742858886719,175.989990234375,229.21575927734375,48.04913330078125
2021-08-18,219.0,135.11444091796875,51.226165771484375,283.42926025390625,173.35586547851562,226.38148498535156,47.53898620605469
2021-08-19,212.16000366210938,135.34486389160156,51.55256271362305,289.3175048828125,172.69729614257812,226.32284545898438,47.86101531982422
2021-08-20,212.6699981689453,137.09005737304688,51.35308837890625,296.7169189453125,172.87623596191406,226.1175994873047,48.28826141357422
2021-08-23,219.39999389648438,139.6956024169922,51.1717643737793,296.99957275390625,172.66151428222656,228.83457946777344,47.969425201416016
2021-08-24,221.42999267578125,140.91258239746094,50.781898498535156,295.0205993652344,172.903076171875,228.9323272705078,47.475223541259766
2021-08-25,221.02999877929688,141.72805786132812,50.83631134033203,294.4259033203125,172.54522705078125,227.31971740722656,47.49435806274414
2021-08-26,216.5,141.0911407470703,50.355777740478516,291.5792541503906,172.08897399902344,225.29661560058594,46.981021881103516
2021-08-27,221.75,143.64830017089844,50.45550537109375,292.19342041015625,172.92991638183594,227.41746520996094,46.71638870239258
2021-08-30,217.66000366210938,144.2333526611328,50.93603515625,295.9662780761719,173.56507873535156,225.99053955078125,47.09261703491211
2021-08-31,219.5,144.34007263183594,51.05390930175781,294.29925537109375,175.014404296875,223.90879821777344,47.220157623291016
2021-09-01,218.1199951171875,144.8568115234375,51.39842987060547,294.25048828125,175.70321655273438,224.9056854248047,47.118125915527344
2021-09-02,220.8300018310547,142.93307495117188,51.47097396850586,293.5875549316406,177.3046112060547,219.1002655029297,47.36681365966797
2021-09-03,218.1699981689453,143.38446044921875,51.4346923828125,293.5777893066406,176.54415893554688,220.0092010498047,47.58681106567383
2021-09-07,214.24000549316406,143.92413330078125,50.47364044189453,292.6418762207031,174.95175170898438,221.1429443359375,46.95550537109375
2021-09-08,211.3800048828125,143.33607482910156,51.15363311767578,292.6711120605469,174.06605529785156,223.89901733398438,47.01609420776367
2021-09-09,213.94000244140625,143.1864471435547,50.645904541015625,289.78546142578125,169.0919952392578,222.3352813720703,46.68449401855469
2021-09-10,210.3000030517578,140.5280303955078,50.41924285888672,288.28411865234375,172.89410400390625,219.81373596191406,46.51552200317383
2021-09-13,214.47999572753906,141.98094177246094,50.83631134033203,289.531982421875,173.905029296875,219.5400848388672,46.25087356567383
2021-09-14,211.57000732421875,142.19239807128906,50.872840881347656,292.26177978515625,170.88119506835938,217.976318359375,46.00855255126953
2021-09-15,214.22000122070312,144.07276916503906,51.046409606933594,297.1653747558594,172.97463989257812,218.73866271972656,46.0882682800293
2021-09-16,213.36000061035156,143.25527954101562,50.56224822998047,297.55535888671875,172.63467407226562,219.2468719482422,46.24131393432617
2021-09-17,213.36000061035156,140.4522247314453,49.730953216552734,292.3396301269531,170.00448608398438,216.725341796875,46.14565658569336
2021-09-20,209.5,138.37686157226562,49.38384246826172,286.9095764160156,169.43194580078125,215.0638427734375,45.51116943359375
2021-09-21,208.50999450683594,138.6895751953125,49.37470626831055,287.3970031738281,169.73611450195312,215.18115234375,45.60043716430664
2021-09-22,216.97999572753906,139.93699645996094,49.447784423828125,291.0821228027344,165.77296447753906,217.70269775390625,45.49522018432617
2021-09-23,221.10000610351562,140.86720275878906,49.365570068359375,292.0374450683594,167.10592651367188,223.1366729736328,45.52073287963867
2021-09-24,221.38999938964844,141.8637237548828,49.22854232788086,291.8327331542969,168.206298828125,226.34234619140625,45.64826583862305
2021-09-27,224.16000366210938,140.72354125976562,48.97276306152344,286.7828369140625,167.15065002441406,224.3975067138672,45.35493469238281
2021-09-28,218.41000366210938,135.49449157714844,48.08666229248047,276.4002685546875,167.0791015625,220.4490203857422,44.796966552734375
2021-09-29,225.36000061035156,134.0216522216797,48.37898254394531,276.86822509765625,165.27198791503906,221.54360961914062,44.77783203125
2021-09-30,219.94000244140625,133.34580993652344,47.93136978149414,274.8404846191406,162.91018676757812,217.70269775390625,44.43986129760742
2021-10-01,226.0,136.2057342529297,48.43379211425781,281.8401794433594,162.3644561767578,225.2379608154297,43.696964263916016
2021-10-04,223.7899932861328,133.32936096191406,48.40639114379883,276.00054931640625,159.61798095703125,219.63778686523438,43.276100158691406
2021-10-05,224.4199981689453,135.68701171875,48.48861312866211,281.50872802734375,160.7362823486328,219.19798278808594,43.55986785888672
2021-10-06,224.99000549316406,137.2252197265625,49.064109802246094,285.7494201660156,161.65768432617188,221.3774871826172,43.87871170043945
2021-10-07,226.47999572753906,138.88111877441406,49.21940231323242,287.44573974609375,162.462890625,225.32594299316406,44.39522933959961
2021-10-08,226.38999938964844,139.4402313232422,49.43864822387695,287.44573974609375,164.15371704101562,225.0522918701172,44.529144287109375
2021-10-11,226.4499969482422,138.5708770751953,49.539127349853516,286.84130859375,162.588134765625,220.0092010498047,44.487693786621094
2021-10-12,223.57000732421875,136.11196899414062,49.539127349853516,285.5252380371094,162.81178283691406,218.97320556640625,44.43986129760742
2021-10-13,221.77999877929688,137.24215698242188,49.54825973510742,288.86907958984375,164.6636199951172,217.41925048828125,44.117835998535156
2021-10-14,217.44000244140625,140.80235290527344,49.88626480102539,295.1473083496094,171.24801635742188,220.07762145996094,44.59610366821289
2021-10-15,217.0399932861328,141.01881408691406,49.76750564575195,296.57061767578125,173.33248901367188,225.75596618652344,44.81291198730469
2021-10-18,216.97999572753906,142.42532348632812,49.27421951293945,299.5733337402344,173.0104217529297,225.42364501953125,45.17319869995117
2021-10-19,215.97000122070312,142.88319396972656,49.466060638427734,300.4897155761719,173.36825561523438,228.22865295410156,46.13290786743164
2021-10-20,216.1699981689453,141.4188232421875,49.90453338623047,299.6903076171875,174.69232177734375,226.1762237548828,46.550575256347656
2021-10-21,214.33999633789062,141.53553771972656,49.648746490478516,302.9562072753906,178.42288208007812,225.02296447753906,46.80885314941406
2021-10-22,212.97000122070312,137.22669982910156,49.74010467529297,301.39642333984375,182.33233642578125,225.99053955078125,47.29666519165039
2021-10-25,212.8699951171875,137.1074981689453,49.539127349853516,300.3922424316406,182.41287231445312,228.58047485351562,47.84507369995117
2021-10-26,209.80999755859375,138.9644012451172,49.758365631103516,302.3225402832031,195.08966064453125,226.5671844482422,47.427391052246094
2021-10-27,206.61000061035156,145.8563232421875,50.71754837036133,315.0545654296875,189.84719848632812,210.89059448242188,47.03840255737305
2021-10-28,207.85000610351562,145.48873901367188,51.19257354736328,316.2049560546875,191.3590545654297,205.08522033691406,47.33173751831055
2021-10-29,207.02999877929688,147.68032836914062,51.49402618408203,323.2923583984375,190.97438049316406,206.9714813232422,47.641014099121094
2021-11-01,214.5800018310547,143.14256286621094,51.311317443847656,321.0989074707031,188.67520141601562,207.64585876464844,47.75898742675781
2021-11-02,212.77000427246094,145.07327270507812,51.247371673583984,324.7644958496094,187.1006622314453,204.4010467529297,47.73666000366211
2021-11-03,213.3800048828125,146.23590087890625,51.42094421386719,325.6126403808594,190.3213348388672,203.38462829589844,47.883331298828125
2021-11-04,213.02999877929688,147.90127563476562,51.704124450683594,327.9913635253906,188.51417541503906,204.04922485351562,48.23405456542969
2021-11-05,224.4600067138672,148.48434448242188,51.923362731933594,327.62091064453125,186.2776336669922,211.7604217529297,47.8992805480957
2021-11-08,222.67999267578125,148.6628875732422,51.45749282836914,328.5274963378906,187.24383544921875,215.493896484375,47.59318923950195
2021-11-09,220.7899932861328,148.55067443847656,51.60364532470703,327.5136413574219,187.8342742919922,208.55477905273438,47.75898742675781
2021-11-10,218.5,145.5331268310547,51.81374740600586,322.492919921875,189.33726501464844,211.04647827148438,47.32855987548828
2021-11-11,219.3800048828125,145.4064483642578,51.8320198059082,324.0820007324219,190.81336975097656,206.0141143798828,47.34769058227539
2021-11-12,220.9600067138672,148.31076049804688,51.71326446533203,328.2643127441406,190.72390747070312,207.6491241455078,47.11174392700195
2021-11-15,233.08999633789062,148.08531188964844,51.72239303588867,327.6306457519531,189.22987365722656,207.854736328125,46.84072494506836
2021-11-16,225.8000030517578,147.5107421875,51.356998443603516,330.98431396484375,189.54299926757812,210.67440795898438,45.64826583862305
2021-11-17,226.6199951171875,147.68130493164062,51.07381057739258,331.20892333984375,185.94664001464844,200.76632690429688,45.25609588623047
2021-11-18,227.25,149.46839904785156,50.61705780029297,333.3087158203125,185.60667419433594,199.07254028320312,45.645076751708984
