Date,AAPL,AMZN,CAT,GOOGL,MSFT,TSLA,UPS
2020-03-06,70.2958984375,95.05449676513672,109.94540405273438,64.6269760131836,155.2716064453125,46.89866638183594,80.85957336425781
2020-03-09,64.73603820800781,90.03050231933594,94.24278259277344,60.63935089111328,144.74850463867188,40.53333282470703,74.9929428100586
2020-03-10,69.39845275878906,94.59100341796875,96.43426513671875,63.60101318359375,154.64698791503906,43.02199935913086,79.84449768066406
2020-03-11,66.98820495605469,91.04299926757812,91.18194580078125,60.39544677734375,147.6411895751953,42.28200149536133,75.689697265625
2020-03-12,60.372798919677734,83.83049774169922,83.54800415039062,55.44021987915039,133.63914489746094,37.369998931884766,74.12413787841797
2020-03-13,67.60596466064453,89.25,90.23108673095703,60.56353759765625,152.6384735107422,36.44133377075195,81.05741882324219
2020-03-16,58.90864944458008,84.4574966430664,84.58940124511719,53.51748275756836,130.14105224609375,29.67133331298828,74.88971710205078
2020-03-17,61.498870849609375,90.39199829101562,90.73822021484375,55.764915466308594,140.8563995361328,28.68000030517578,83.2595443725586
2020-03-18,59.993377685546875,91.5,90.66577911376953,54.42473602294922,134.92689514160156,24.08133316040039,85.38426208496094
2020-03-19,59.53371047973633,94.04650115966797,93.28289031982422,55.446205139160156,137.14686584472656,28.50933265686035,82.7950439453125
2020-03-20,55.75417709350586,92.30449676513672,86.4820556640625,53.27857208251953,131.99578857421875,28.50200080871582,80.39505004882812
2020-03-23,54.569725036621094,95.1415023803711,83.17670440673828,52.57631301879883,130.67919921875,28.952667236328125,79.05313873291016
2020-03-24,60.044456481933594,97.00499725341797,91.77056121826172,56.36094284057617,142.55734252929688,33.66666793823242,81.94342803955078
2020-03-25,59.713687896728516,94.29199981689453,94.78612518310547,54.9449462890625,141.19273376464844,35.95000076293945,81.28966522216797
2020-03-26,62.855995178222656,97.77449798583984,100.06561279296875,58.002376556396484,150.0244598388672,35.21066665649414,85.83157348632812
2020-03-27,60.25362014770508,95.00499725341797,95.48341369628906,55.375877380371094,143.86434936523438,34.29066848754883,83.88749694824219
2020-03-30,61.973140716552734,98.19750213623047,101.16134643554688,57.173927307128906,153.98387145996094,33.47533416748047,84.1627426147461
2020-03-31,61.846675872802734,97.48600006103516,105.08247375488281,57.95399856567383,151.56210327148438,34.93333435058594,80.36064910888672
2020-04-01,58.59247970581055,95.38500213623047,100.83534240722656,54.96888732910156,146.18040466308594,32.104000091552734,77.75421905517578
2020-04-02,59.570186614990234,95.94149780273438,105.71636962890625,55.71354675292969,149.2075958251953,30.29800033569336,80.03375244140625
2020-04-03,58.714073181152344,95.32949829101562,103.84182739257812,54.50004577636719,147.83335876464844,32.000667572021484,77.41873168945312
2020-04-06,63.83613967895508,99.87950134277344,109.05791473388672,59.01337432861328,158.827392578125,34.41600036621094,82.3047103881836
2020-04-07,63.09678649902344,100.58000183105469,110.4072265625,58.98194885253906,157.1167755126953,36.36333465576172,79.92194366455078
2020-04-08,64.71171569824219,102.1500015258789,115.36973571777344,60.200931549072266,158.69287109375,36.589332580566406,84.9799575805664
2020-04-09,65.1786880493164,102.13800048828125,113.22354125976562,60.179481506347656,158.70245361328125,38.20000076293945,84.89393615722656
2020-04-13,66.45797729492188,108.44349670410156,103.36187744140625,60.37101364135742,159.0580291748047,43.39666748046875,84.66167449951172
2020-04-14,69.8143310546875,114.16600036621094,105.48092651367188,63.10524368286133,166.92877197265625,47.32600021362305,87.22511291503906
2020-04-15,69.17710876464844,115.38400268554688,100.99834442138672,62.709720611572266,165.1797637939453,48.65533447265625,85.95198059082031
2020-04-16,69.72676849365234,120.40950012207031,102.52876281738281,62.71620178222656,170.1385498046875,49.680667877197266,87.93047332763672
2020-04-17,68.78067016601562,118.75,106.28482055664062,63.79204177856445,171.6377716064453,50.259334564208984,88.38638305664062
2020-04-20,67.35301971435547,119.68049621582031,104.7312240600586,62.9017448425293,168.23573303222656,49.75733184814453,87.05305480957031
2020-04-21,65.27112579345703,116.40599822998047,100.39026641845703,60.45829391479492,161.2779998779297,45.781333923339844,86.55414581298828
2020-04-22,67.1511459350586,118.17449951171875,101.11223602294922,62.76508331298828,166.7558135986328,48.807334899902344,83.96491241455078
2020-04-23,66.89089965820312,119.97250366210938,103.186767578125,63.40150833129883,164.73768615722656,47.04199981689453,85.54769897460938
2020-04-24,68.82200622558594,120.51100158691406,104.21944427490234,63.67233657836914,167.74563598632812,48.34333419799805,86.17564392089844
2020-04-27,68.87066650390625,118.80000305175781,105.27954864501953,63.386043548583984,167.26513671875,53.25,88.21434020996094
2020-04-28,67.75431060791016,115.7040023803711,105.51715850830078,61.477272033691406,163.19041442871094,51.27466583251953,82.94985961914062
2020-04-29,69.97972106933594,118.635498046875,109.72103118896484,66.9432373046875,170.5133819580078,53.367332458496094,82.67460632324219
2020-04-30,71.45602416992188,123.69999694824219,106.35794830322266,67.1686782836914,172.2239990234375,52.12533187866211,81.42730712890625
2020-05-01,70.30561828613281,114.302001953125,101.33155822753906,65.70330810546875,167.764892578125,46.75466537475586,79.05313873291016
2020-05-04,71.30036163330078,115.79949951171875,98.44371032714844,65.98161315917969,171.86837768554688,50.74599838256836,77.7972183227539
2020-05-05,72.37049102783203,115.88999938964844,99.53121948242188,67.28439331054688,173.71356201171875,51.2140007019043,79.74991607666016
2020-05-06,73.11717224121094,117.56300354003906,98.39799499511719,67.10533905029297,175.4241485595703,52.172000885009766,79.93915557861328
2020-05-07,73.87356567382812,118.38050079345703,98.05071258544922,68.29489135742188,176.44287109375,52.00266647338867,79.85311889648438
2020-05-08,75.63187408447266,118.98049926757812,102.45564270019531,69.04603576660156,177.4807891845703,54.62799835205078,81.57354736328125
2020-05-11,76.82196807861328,120.44999694824219,99.25706481933594,70.00614929199219,179.46046447753906,54.08599853515625,80.78215026855469
2020-05-12,75.94402313232422,117.84750366210938,95.95791625976562,68.58916473388672,175.3953399658203,53.96066665649414,79.87031555175781
2020-05-13,75.0270767211914,118.39600372314453,95.48270416259766,67.24996948242188,172.74293518066406,52.73066711425781,78.05526733398438
2020-05-14,75.48799133300781,119.44249725341797,97.04545593261719,67.67542266845703,173.49252319335938,53.55533218383789,78.87248992919922
2020-05-15,75.04170227050781,120.48899841308594,98.62647247314453,68.4834213256836,176.01998901367188,53.27799987792969,78.30475616455078
2020-05-18,76.80976867675781,121.31300354003906,105.11504364013672,69.08792877197266,177.70181274414062,54.242000579833984,82.66600036621094
2020-05-19,76.36592102050781,122.46649932861328,102.42823028564453,68.55025482177734,176.47166442871094,53.867332458496094,82.94985961914062
2020-05-20,77.85111236572266,124.89700317382812,105.72735595703125,70.28396606445312,178.91949462890625,54.37066650390625,83.59503173828125
2020-05-21,77.27069091796875,122.33699798583984,104.23772430419922,70.16376495361328,176.77040100097656,55.17333221435547,83.70684051513672
2020-05-22,77.7681884765625,121.84400177001953,102.78463745117188,70.48745727539062,176.84751892089844,54.45866775512695,84.07192993164062
2020-05-26,77.2414321899414,121.09300231933594,107.29924774169922,70.89295196533203,174.9779815673828,54.591331481933594,84.37616729736328
2020-05-27,77.57795715332031,120.51950073242188,111.8778076171875,70.83859252929688,175.20925903320312,54.68199920654297,86.59270477294922
2020-05-28,77.61211395263672,120.05500030517578,110.34247589111328,70.73684692382812,174.8141326904297,53.72066879272461,86.67961120605469
2020-05-29,77.53650665283203,122.11849975585938,109.78498840332031,71.49895477294922,176.5969696044922,55.66666793823242,86.6709213256836
2020-06-01,78.49004364013672,123.552001953125,110.12315368652344,71.56629180908203,176.1922149658203,59.87333297729492,86.29716491699219
2020-06-02,78.8534164428711,123.62049865722656,112.70027923583984,71.93737030029297,178.1967010498047,58.770668029785156,87.94000244140625
2020-06-03,79.28750610351562,123.91999816894531,116.14563751220703,71.78475189208984,178.63034057617188,58.86399841308594,90.095703125
2020-06-04,78.60466766357422,123.02999877929688,117.85459899902344,70.54032897949219,176.27894592285156,57.62533187866211,89.70452880859375
2020-06-05,80.84341430664062,124.1500015258789,123.48413848876953,71.82315063476562,180.403564453125,59.04399871826172,92.70338439941406
2020-06-08,81.32138061523438,126.2030029296875,125.86026000976562,72.2231674194336,181.5214385986328,63.327999114990234,96.00646209716797
2020-06-09,83.88935089111328,130.04299926757812,122.63423156738281,72.4246597290039,182.90919494628906,62.711334228515625,93.72906494140625
2020-06-10,86.0476303100586,132.37249755859375,121.03492736816406,73.05410766601562,189.69361877441406,68.336669921875,92.6860122680664
2020-06-11,81.91643524169922,127.89800262451172,111.08272552490234,69.92186737060547,179.50732421875,64.85600280761719,87.33155059814453
2020-06-12,82.6236572265625,127.2509994506836,112.5449447631836,70.47150421142578,180.92398071289062,62.35200119018555,88.20946502685547
2020-06-15,83.64549255371094,128.63400268554688,112.96532440185547,70.86153411865234,182.08041381835938,66.05999755859375,91.8254623413086
2020-06-16,85.86227416992188,130.7635040283203,118.90557098388672,72.14485931396484,186.54229736328125,65.47533416748047,91.99061584472656
2020-06-17,85.74278259277344,132.0489959716797,117.18746948242188,72.44760131835938,187.18800354003906,66.11933135986328,92.99893188476562
2020-06-18,85.77693176269531,132.69900512695312,116.60256958007812,71.52888488769531,189.19244384765625,66.9306640625,93.51177215576172
2020-06-19,85.2867431640625,133.75050354003906,116.48377990722656,71.05606079101562,188.06492614746094,66.72666931152344,93.67692565917969
2020-06-22,87.51817321777344,135.6909942626953,114.95760345458984,72.35383605957031,193.2882080078125,66.28800201416016,92.92070007324219
2020-06-23,89.38623046875,138.2205047607422,115.37797546386719,73.0181884765625,194.57952880859375,66.78533172607422,96.1455307006836
2020-06-24,87.80838012695312,136.72000122070312,111.54881286621094,71.45806121826172,190.6572723388672,64.0566635131836,95.18067932128906
2020-06-25,88.97409057617188,137.72900390625,113.9706039428711,71.87702178955078,193.06651306152344,65.73200225830078,96.06731414794922
2020-06-26,86.24028015136719,134.64349365234375,111.85037994384766,67.9587173461914,189.20211791992188,63.982666015625,93.28575897216797
2020-06-29,88.22783660888672,134.0189971923828,114.46408081054688,69.68594360351562,191.23550415039062,67.29000091552734,95.16332244873047
2020-06-30,88.96430969238281,137.9409942626953,115.6064453125,70.72736358642578,196.12142944335938,71.98733520507812,96.6409912109375
2020-07-01,88.79605102539062,143.93499755859375,115.20433807373047,71.92190551757812,197.26820373535156,74.64199829101562,99.45730590820312
2020-07-02,88.79605102539062,144.51499938964844,116.72138977050781,73.3149642944336,198.77157592773438,80.57733154296875,99.40514373779297
2020-07-06,91.17135620117188,152.8520050048828,118.28411102294922,74.79728698730469,203.05035400390625,91.43866729736328,100.2743911743164
2020-07-07,90.88847351074219,150.00599670410156,116.24617004394531,74.3119888305664,200.68936157226562,92.65733337402344,99.48339080810547
2020-07-08,93.00527954101562,154.0554962158203,117.09607696533203,74.99430847167969,205.10308837890625,91.05867004394531,99.50076293945312
2020-07-09,93.40523529052734,159.13150024414062,114.90277862548828,75.74543762207031,206.5389404296875,92.9520034790039,99.48339080810547
2020-07-10,93.56861877441406,160.0,116.9864273071289,76.76042938232422,205.9125213623047,102.97666931152344,100.0223159790039
2020-07-13,93.1369857788086,155.1999969482422,119.32597351074219,75.42474365234375,199.55218505859375,99.80400085449219,98.88360595703125
2020-07-14,94.6782455444336,154.1999969482422,125.09259796142578,75.85517120361328,200.7857208251953,101.12000274658203,100.2483139038086
2020-07-15,95.3293685913086,150.44349670410156,126.44512176513672,75.65666198730469,200.48692321777344,103.06732940673828,103.62091827392578
2020-07-16,94.1563491821289,149.9949951171875,126.62793731689453,75.55890655517578,196.51651000976562,100.04266357421875,104.08160400390625
2020-07-17,93.96611785888672,148.09849548339844,126.04784393310547,75.65516662597656,195.51429748535156,100.05599975585938,103.04722595214844
2020-07-20,95.94635772705078,159.8419952392578,123.95779418945312,77.99886322021484,203.91770935058594,109.53333282470703,102.8733901977539
2020-07-21,94.62214660644531,156.9145050048828,125.0994873046875,77.60384368896484,201.1711883544922,104.55733489990234,103.47314453125
2020-07-22,94.88795471191406,154.99549865722656,126.12149810791016,78.04923248291016,204.062255859375,106.15533447265625,103.19498443603516
2020-07-23,90.5689926147461,149.32749938964844,125.77162170410156,75.65017700195312,195.18661499023438,100.87133026123047,102.69084167480469
2020-07-24,90.3446273803711,150.44549560546875,126.67394256591797,75.22423553466797,193.99163818359375,94.46666717529297,102.8733901977539
2020-07-27,92.48583221435547,152.760498046875,128.80079650878906,76.28260803222656,196.4490966796875,102.63999938964844,105.185546875
2020-07-28,90.96649932861328,150.01649475097656,127.08829498291016,74.99679565429688,194.68553161621094,98.43267059326172,103.97728729248047
2020-07-29,92.71022033691406,151.67649841308594,129.3900909423828,75.98734283447266,196.65145874023438,99.94066619873047,107.50636291503906
2020-07-30,93.8320083618164,152.593994140625,125.89131164550781,76.72850799560547,196.4972686767578,99.16600036621094,122.9613037109375
2020-07-31,103.65515899658203,158.23399353027344,122.34651947021484,74.21372985839844,197.5669708251953,95.38400268554688,124.09127807617188
2020-08-03,106.26701354980469,155.59449768066406,121.33370971679688,73.95487213134766,208.67832946777344,99.0,123.58712768554688
2020-08-04,106.9766845703125,156.94149780273438,121.09432983398438,73.48303985595703,205.5463409423828,99.13333129882812,125.79496002197266
2020-08-05,107.36443328857422,160.25149536132812,124.27082061767578,73.7718276977539,205.2091064453125,99.00133514404297,126.10789489746094
2020-08-06,111.11029815673828,161.25,123.73681640625,75.06163024902344,208.49526977539062,99.30533599853516,126.44691467285156
2020-08-07,108.58412170410156,158.3730010986328,124.22482299804688,74.73345184326172,204.76577758789062,96.84733581542969,136.3822021484375
2020-08-10,110.16236114501953,157.4080047607422,130.76197814941406,74.65614318847656,200.68936157226562,94.57133483886719,138.72039794921875
2020-08-11,106.88616180419922,154.0334930419922,131.23155212402344,73.84415435791016,195.9961395263672,91.6259994506836,135.46946716308594
2020-08-12,110.43843078613281,158.11199951171875,131.2683868408203,75.17584991455078,201.59523010253906,103.65066528320312,137.15582275390625
2020-08-13,112.3929214477539,158.05099487304688,129.5189971923828,75.64518737792969,201.1229705810547,108.06666564941406,138.45965576171875
2020-08-14,112.29276275634766,157.4010009765625,128.8652801513672,75.0456771850586,201.3157196044922,110.04733276367188,139.72003173828125
2020-08-17,111.99958801269531,159.12049865722656,127.72357940673828,75.62474060058594,202.6456298828125,122.3759994506836,139.3375701904297
2020-08-18,112.9328384399414,165.62449645996094,127.40130615234375,77.59686279296875,203.81170654296875,125.80599975585938,139.06813049316406
2020-08-19,113.07454681396484,163.0240020751953,127.07907104492188,77.03974151611328,202.57518005371094,125.23533630371094,139.37232971191406
2020-08-20,115.5836410522461,164.86849975585938,126.58186340332031,78.61782836914062,207.28939819335938,133.45533752441406,138.68565368652344
2020-08-21,121.53994750976562,164.23599243164062,127.45655822753906,78.58391571044922,205.7823944091797,136.6653289794922,139.1143035888672
2020-08-24,122.99358367919922,165.3730010986328,130.44891357421875,79.06172943115234,206.4296112060547,134.27999877929688,140.26901245117188
2020-08-25,121.98458099365234,167.32449340820312,129.9609375,80.09417724609375,209.1151580810547,134.8893280029297,139.12303161621094
2020-08-26,123.6434555053711,172.09249877929688,130.5870361328125,82.0034408569336,213.63616943359375,143.54466247558594,139.0005645751953
2020-08-27,122.16537475585938,170.0,132.00497436523438,81.2248764038086,218.8816680908203,149.25,140.1465301513672
2020-08-28,121.96748352050781,170.08999633789062,132.24435424804688,81.7690200805664,221.1325225830078,147.55999755859375,142.0272979736328
2020-08-31,126.10366821289062,172.54800415039062,131.0289764404297,81.27525329589844,217.8673553466797,166.10667419433594,143.1294708251953
2020-09-01,131.12672424316406,174.95599365234375,134.47251892089844,82.54959106445312,219.5482635498047,158.35000610351562,142.28094482421875
2020-09-02,128.40994262695312,176.57249450683594,137.4373016357422,85.65739440917969,223.7794189453125,149.1233367919922,145.0189971923828
2020-09-03,118.12935638427734,168.39999389648438,135.126220703125,81.27425384521484,209.91700744628906,135.6666717529297,138.23080444335938
2020-09-04,118.20753479003906,164.7310028076172,136.4336700439453,78.86521911621094,206.97061157226562,139.44000244140625,140.6451416015625
2020-09-08,110.25276947021484,157.49200439453125,136.74671936035156,75.99182891845703,195.7744140625,110.06999969482422,136.85739135742188
2020-09-09,114.65037536621094,163.4304962158203,140.58616638183594,77.17041778564453,204.11119079589844,122.09333038330078,139.78787231445312
2020-09-10,110.90752410888672,158.7554931640625,137.98052978515625,76.11402893066406,198.392333984375,123.77999877929688,138.11705017089844
2020-09-11,109.45142364501953,155.81100463867188,141.63577270507812,75.60079956054688,197.09783935546875,124.23999786376953,138.9743194580078
2020-09-14,112.7349624633789,155.14849853515625,141.3411407470703,75.2551498413086,198.4309539794922,139.8733367919922,140.08526611328125
2020-09-15,112.91087341308594,157.80650329589844,136.8203582763672,76.56640625,201.6864471435547,149.9199981689453,141.30120849609375
2020-09-16,109.57846069335938,153.90499877929688,139.13140869140625,75.41775512695312,198.08316040039062,147.25332641601562,139.84910583496094
2020-09-17,107.8292007446289,150.43649291992188,141.672607421875,74.16834259033203,196.01589965820312,141.14332580566406,139.74412536621094
2020-09-18,104.40882110595703,147.74549865722656,140.30992126464844,72.37528228759766,193.58152770996094,147.38333129882812,139.6654052734375
2020-09-21,107.57511138916016,148.02349853515625,133.8095703125,71.33038330078125,195.6584930419922,149.79666137695312,140.89007568359375
2020-09-22,109.2657470703125,156.44949340820312,135.48532104492188,72.81070709228516,200.37265014648438,141.41000366210938,141.6161346435547
2020-09-23,104.68246459960938,149.9929962158203,132.93487548828125,70.2954330444336,193.7747344970703,126.78666687011719,141.31869506835938
2020-09-24,105.75743103027344,150.989501953125,133.63462829589844,70.96726989746094,196.286376953125,129.26333618164062,140.3214874267578
2020-09-25,109.72504425048828,154.75650024414062,134.3435821533203,71.7752685546875,200.75906372070312,135.77999877929688,145.31637573242188
2020-09-28,112.34407043457031,158.70249938964844,135.9733123779297,72.75284576416016,202.32403564453125,140.39999389648438,147.7482452392578
