Date,JPM,KO,PEP,PG,UPS,V,WMT
2022-08-12,115.50532531738281,59.51704406738281,166.29293823242188,139.39553833007812,188.53663635253906,208.00526428222656,42.830604553222656
2022-08-15,115.81743621826172,60.26450729370117,168.12155151367188,141.19178771972656,189.44764709472656,213.01515197753906,42.953697204589844
2022-08-16,116.9239730834961,60.75970458984375,169.09683227539062,142.4938201904297,189.8800811767578,213.7238311767578,45.146728515625
2022-08-17,115.94038391113281,60.61956024169922,169.0030517578125,141.8380889892578,188.61944580078125,211.1450653076172,45.19532012939453
2022-08-18,115.04190063476562,60.93724060058594,169.17184448242188,142.34181213378906,191.4444122314453,211.8635711669922,45.0495491027832
2022-08-19,112.19518280029297,60.89052200317383,168.95616149902344,142.30377197265625,191.79408264160156,209.47183227539062,44.38547897338867
2022-08-22,110.34149932861328,59.98420715332031,167.3432159423828,141.92359924316406,189.9261016845703,205.32803344726562,43.59184646606445
2022-08-23,109.2538833618164,60.04961013793945,167.26820373535156,139.1864471435547,188.88632202148438,203.5465087890625,43.407203674316406
2022-08-24,109.51869201660156,60.13370132446289,168.10279846191406,138.5876922607422,186.8343048095703,203.41854858398438,43.72142028808594
2022-08-25,112.11952209472656,60.42334747314453,168.11221313476562,138.4736328125,188.63784790039062,206.51901245117188,44.01295852661133
2022-08-26,108.44998168945312,58.965789794921875,164.14544677734375,135.23275756835938,183.0523223876953,199.69802856445312,42.629764556884766
2022-08-29,108.18517303466797,58.61074447631836,163.62969970703125,134.6625518798828,181.5248260498047,199.14683532714844,43.044395446777344
2022-08-30,108.20409393310547,58.06883239746094,162.22308349609375,133.2274169921875,179.48202514648438,198.21177673339844,42.91482162475586
2022-08-31,107.56096649169922,57.6577262878418,161.54788208007812,131.09852600097656,178.985107421875,195.5837860107422,42.9375
2022-09-01,108.29866790771484,57.928672790527344,163.1810760498047,132.71421813964844,180.91751098632812,196.98146057128906,43.56269454956055
2022-09-02,107.54206085205078,57.134490966796875,161.11358642578125,130.35720825195312,180.40219116210938,194.6487274169922,43.08326721191406
2022-09-06,107.5704345703125,57.16252899169922,160.0279083251953,128.90310668945312,180.31939697265625,195.51487731933594,42.86947250366211
2022-09-07,109.61327362060547,58.218326568603516,163.5587158203125,130.85140991210938,180.623046875,197.26687622070312,43.970848083496094
2022-09-08,112.16680908203125,58.040794372558594,163.0111541748047,131.02249145507812,180.475830078125,197.5523223876953,44.19437026977539
2022-09-09,112.70590209960938,58.22766876220703,163.53038024902344,133.0183563232422,182.8314971923828,201.97169494628906,44.32717514038086
2022-09-12,114.03941345214844,58.395843505859375,164.17233276367188,134.10182189941406,184.193359375,203.37921142578125,44.72562026977539
2022-09-13,110.07669067382812,56.499141693115234,158.04541015625,131.3266143798828,177.32879638671875,196.52867126464844,43.802406311035156
2022-09-14,109.82134246826172,56.79814147949219,159.2443389892578,131.64024353027344,175.7184600830078,196.2727813720703,43.705223083496094
2022-09-15,111.47640228271484,56.02639389038086,156.6009979248047,130.6233367919922,170.23414611816406,192.2963104248047,43.23551559448242
2022-09-16,110.72926330566406,56.03580856323242,157.6300048828125,131.42166137695312,162.60585021972656,190.25888061523438,43.144813537597656
2022-09-19,111.75068664550781,56.45932388305664,159.29156494140625,131.14605712890625,165.6608428955078,190.09156799316406,43.51410675048828
2022-09-20,109.54706573486328,56.3746223449707,159.4709014892578,130.68035888671875,161.6580352783203,189.04824829101562,43.261436462402344
2022-09-21,106.38823699951172,55.9040412902832,159.01776123046875,128.99810791015625,159.95570373535156,184.0777130126953,43.6566276550293
2022-09-22,105.17766571044922,55.772281646728516,159.16885375976562,129.45433044433594,154.4622039794922,182.8670654296875,43.2096061706543
2022-09-23,103.2199478149414,55.151126861572266,159.0933074951172,128.85557556152344,151.21397399902344,181.0658416748047,42.130897521972656
2022-09-26,100.99742126464844,54.464088439941406,159.02720642089844,128.97914123535156,148.83985900878906,177.74884033203125,42.53582000732422
2022-09-27,100.10841369628906,53.06178665161133,156.7236785888672,125.43412780761719,151.61883544921875,175.07164001464844,42.41920471191406
2022-09-28,102.13233184814453,53.6264762878418,159.2349090576172,125.43412780761719,153.78125,176.36102294921875,43.118896484375
2022-09-29,100.40159606933594,53.240604400634766,157.29013061523438,122.31680297851562,152.12493896484375,177.22718811035156,42.84031677246094
2022-09-30,98.83163452148438,52.72297286987305,154.12754821777344,119.98831939697266,148.64662170410156,174.8551025390625,42.014286041259766
2022-10-03,101.88644409179688,53.31589889526367,156.00621032714844,122.13622283935547,150.0729217529297,178.7921905517578,42.9310188293457
2022-10-04,106.6530532836914,53.43824005126953,157.76219177246094,123.64736938476562,155.40997314453125,182.729248046875,43.488189697265625
2022-10-05,105.33623504638672,52.930030822753906,156.7142791748047,122.7919921875,154.52659606933594,184.71746826171875,43.05735778808594
2022-10-06,103.18923950195312,51.791236877441406,153.69326782226562,120.2069091796875,152.382568359375,182.67018127441406,42.65567398071289
2022-10-07,101.12813568115234,51.30183792114258,152.56985473632812,118.10652160644531,146.4381866455078,180.93789672851562,41.644996643066406
2022-10-10,100.18343353271484,51.18889617919922,152.76808166503906,117.62181854248047,146.9903106689453,179.3138427734375,41.89118576049805
2022-10-11,97.29216766357422,51.27360534667969,153.49501037597656,118.06851959228516,146.68663024902344,176.32167053222656,42.97636413574219
2022-10-12,98.86662292480469,51.8947639465332,159.91464233398438,118.25859832763672,146.7510528564453,175.4358367919922,42.49046325683594
2022-10-13,104.36292266845703,52.5817985534668,164.84262084960938,120.04534149169922,150.59742736816406,181.75485229492188,42.850040435791016
2022-10-14,106.099609375,51.74418258666992,160.66990661621094,118.8763427734375,148.7754669189453,179.74693298339844,42.250755310058594
2022-10-17,110.5558090209961,52.41239929199219,163.06777954101562,121.02425384521484,151.5728302001953,182.33554077148438,42.555259704589844
2022-10-18,113.39938354492188,53.11825180053711,165.26744079589844,122.003173828125,153.66162109375,184.22532653808594,43.452552795410156
2022-10-19,111.1760482788086,52.666507720947266,163.6625518798828,123.1341552734375,152.55740356445312,183.47731018066406,43.32946014404297
2022-10-20,110.81344604492188,51.838294982910156,161.8688507080078,121.54816436767578,148.13133239746094,184.27455139160156,43.43635940551758
2022-10-21,116.63418579101562,52.666507720947266,163.37933349609375,123.07003021240234,152.33656311035156,187.375,44.31421661376953
2022-10-24,116.77731323242188,54.1817512512207,167.7408905029297,123.826171875,154.1769256591797,187.7096405029297,45.159690856933594
2022-10-25,117.08267211914062,55.48052978515625,168.2978973388672,125.25233459472656,153.6708526611328,191.32191467285156,45.37348556518555
2022-10-26,118.42811584472656,55.8946418762207,169.0531463623047,126.1329116821289,155.5019989013672,200.131103515625,45.720096588134766
2022-10-27,118.89567565917969,56.02639389038086,168.87376403808594,126.22860717773438,153.2015380859375,201.0759735107422,45.587284088134766
2022-10-28,120.30792236328125,57.18400192260742,172.03639221191406,129.42547607421875,153.82725524902344,206.04652404785156,46.16388702392578
2022-10-31,120.11707305908203,56.32755661010742,171.42274475097656,128.8990478515625,154.37937927246094,203.90086364746094,46.10557174682617
2022-11-01,122.28315734863281,56.12991714477539,170.6486053466797,129.1000518798828,154.03890991210938,203.67445373535156,45.898258209228516
2022-11-02,121.15718841552734,55.34877395629883,168.2695770263672,127.24320220947266,151.44400024414062,197.78854370117188,45.5937614440918
2022-11-03,121.37664794921875,55.320533752441406,167.83529663085938,126.37220001220703,150.9194793701172,191.68609619140625,45.584049224853516
2022-11-04,124.69731140136719,55.772281646728516,168.77938842773438,128.6789093017578,152.4654083251953,193.8809814453125,45.6650276184082
2022-11-07,125.3557357788086,55.98875427246094,170.12939453125,130.65065002441406,155.63084411621094,196.95188903808594,46.14445495605469
2022-11-08,125.43209075927734,56.09227752685547,170.60140991210938,130.9473419189453,155.31796264648438,198.6055145263672,46.25458526611328
2022-11-09,123.80036163330078,55.31112289428711,168.56224060058594,130.63150024414062,150.9194793701172,191.30563354492188,45.17912673950195
2022-11-10,128.89590454101562,57.296939849853516,171.53604125976562,135.13006591796875,160.0495147705078,202.78811645507812,46.115299224853516
2022-11-11,129.10581970214844,57.7110481262207,168.0902099609375,134.92909240722656,165.50152587890625,202.225830078125,46.18655776977539
2022-11-14,127.77947235107422,57.15576934814453,166.84405517578125,134.93865966796875,165.1300048828125,204.06065368652344,44.82927322387695
2022-11-15,126.8538589477539,57.0616569519043,167.27830505371094,134.46963500976562,168.54798889160156,207.1483154296875,47.76087951660156
