Date,BAC,CVX,GOOGL,MSFT,SLB,TSLA,XOM
2021-04-26,36.112728118896484,87.99227905273438,115.21121978759766,253.90841674804688,24.707904815673828,246.06666564941406,48.37347412109375
2021-04-27,36.54341506958008,89.01502990722656,114.26605987548828,254.31617736816406,24.529884338378906,234.913330078125,49.00767135620117
2021-04-28,36.68086242675781,91.19924926757812,117.66065216064453,247.12271118164062,25.63550567626953,231.46665954589844,50.484596252441406
2021-04-29,37.670501708984375,92.65538787841797,119.34248352050781,245.1326141357422,26.066511154174805,225.6666717529297,51.2056770324707
2021-04-30,37.13902282714844,89.33573913574219,117.38433837890625,244.81222534179688,25.345043182373047,236.47999572753906,49.728763580322266
2021-05-03,37.1665153503418,91.46794891357422,116.8646240234375,244.50160217285156,26.441299438476562,228.3000030517578,51.10142135620117
2021-05-04,37.569705963134766,91.97064971923828,115.05660247802734,240.5504913330078,26.6005802154541,224.53334045410156,51.42286682128906
2021-05-05,37.92707824707031,94.44088745117188,115.45262145996094,239.26904296875,28.427677154541016,223.64666748046875,52.96928787231445
2021-05-06,38.495201110839844,94.49291229248047,116.5788345336914,242.43377685546875,28.793092727661133,221.17999267578125,53.47317886352539
2021-05-07,38.650978088378906,95.35964965820312,117.3060302734375,245.0840606689453,29.87997817993164,224.1233367919922,54.237701416015625
2021-05-10,38.53185272216797,94.96961212158203,114.3044662475586,239.95831298828125,29.636363983154297,209.67999267578125,54.36802673339844
2021-05-11,38.09201431274414,92.48204040527344,113.22264099121094,239.03607177734375,29.289690017700195,205.73333740234375,52.639156341552734
2021-05-12,37.734642028808594,93.0627670288086,109.74076080322266,232.0172882080078,30.076744079589844,196.6300048828125,52.92121887207031
2021-05-13,38.33943176269531,92.46470642089844,111.17671203613281,235.92955017089844,29.758174896240234,190.56333923339844,52.26895523071289
2021-05-14,38.815921783447266,94.8829345703125,113.63761138916016,240.89996337890625,30.74199676513672,196.5800018310547,53.564659118652344
2021-05-17,39.164127349853516,96.04437255859375,114.1633071899414,238.0167236328125,31.90383529663086,192.27667236328125,54.81629180908203
2021-05-18,38.632652282714844,93.15787506103516,112.84407806396484,235.97811889648438,30.98560333251953,192.6233367919922,53.26497268676758
2021-05-19,38.458553314208984,90.54332733154297,113.29446411132812,236.56192016601562,29.98304557800293,187.82000732421875,51.986900329589844
2021-05-20,38.366912841796875,90.85918426513672,115.06259155273438,239.8312530517578,29.76754379272461,195.5933380126953,51.86349868774414
