Date,JNJ,KO,LMT,PEP,PG
2022-03-29,165.2923583984375,57.661563873291016,409.4746398925781,156.63233947753906,145.97763061523438
2022-03-30,167.01280212402344,57.70794677734375,417.7174987792969,156.4181671142578,144.97286987304688
2022-03-31,164.81808471679688,57.513145446777344,413.45562744140625,155.87802124023438,143.47987365722656
2022-04-01,165.7108612060547,58.320186614990234,417.74566650390625,158.094482421875,145.6302032470703
2022-04-04,164.111328125,58.01407241821289,415.9003601074219,157.68472290039062,144.68179321289062
2022-04-05,165.1714630126953,57.949134826660156,418.92584228515625,157.8523712158203,145.18885803222656
2022-04-06,169.46791076660156,58.533538818359375,425.8011169433594,160.54373168945312,147.26406860351562
2022-04-07,169.03085327148438,58.848934173583984,436.0392150878906,160.6927490234375,149.1702117919922
2022-04-08,169.3656463623047,59.21070861816406,432.3017883300781,161.23289489746094,150.33457946777344
2022-04-11,167.2453155517578,59.19216537475586,434.8589782714844,160.73931884765625,149.76182556152344
2022-04-12,167.3011016845703,59.887882232666016,437.9500732421875,161.39120483398438,149.3110809326172
2022-04-13,168.0078887939453,60.045589447021484,439.4862365722656,161.11183166503906,149.73367309570312
2022-04-14,167.3011016845703,60.31459045410156,438.0531005859375,160.08740234375,148.89793395996094
2022-04-18,165.21798706054688,59.776573181152344,437.8470458984375,158.70912170410156,147.48001098632812
2022-04-19,170.25840759277344,60.36098098754883,430.7843322753906,161.01869201660156,149.6866912841797
2022-04-20,171.0116729736328,61.186561584472656,425.1360778808594,163.412109375,153.66806030273438
2022-04-21,170.51881408691406,61.41847229003906,411.71331787109375,162.8253631591797,153.5481414794922
2022-04-22,168.82626342773438,60.527950286865234,417.567626953125,160.32025146484375,152.263916015625
2022-04-25,172.9832000732422,61.16801452636719,414.851318359375,161.8009796142578,153.49148559570312
2022-04-26,171.74632263183594,60.34242248535156,417.8486328125,161.39120483398438,150.88526916503906
2022-04-27,169.34701538085938,60.81550979614258,416.8089294433594,162.834716796875,150.47926330566406
2022-04-28,170.61180114746094,61.39992141723633,413.7459411621094,165.30259704589844,154.30355834960938
2022-04-29,167.82188415527344,59.93426513671875,404.7630920410156,159.91050720214844,151.6029510498047
2022-05-02,166.1293182373047,58.848934173583984,403.5360107421875,156.23190307617188,149.5538787841797
2022-05-03,165.80384826660156,58.51499557495117,407.2452697753906,156.44610595703125,147.50482177734375
2022-05-04,167.58010864257812,60.32386779785156,417.52081298828125,161.91275024414062,148.59072875976562
2022-05-05,164.38101196289062,59.84149932861328,415.09478759765625,158.68116760253906,145.85232543945312
2022-05-06,164.018310546875,60.05485534667969,420.97723388671875,158.69981384277344,147.3065185546875
2022-05-09,164.9110870361328,59.93426513671875,411.0576477050781,159.9011688232422,146.93821716308594
2022-05-10,164.68789672851562,59.377689361572266,411.3293151855469,159.7056121826172,146.16390991210938
2022-05-11,163.7951202392578,59.655975341796875,412.52825927734375,158.93263244628906,144.10545349121094
2022-05-12,165.41323852539062,59.84149932861328,407.07672119140625,158.6904754638672,143.5199737548828
2022-05-13,164.4647216796875,60.96393585205078,407.6200256347656,161.7823486328125,145.05914306640625
2022-05-16,165.6085662841797,61.186561584472656,409.84930419921875,163.412109375,146.4755401611328
2022-05-17,166.29676818847656,61.019588470458984,413.0809020996094,162.47152709960938,146.06005859375
2022-05-18,163.20925903320312,56.77104568481445,406.8331298828125,152.4043731689453,136.957275390625
2022-05-19,161.75848388671875,55.65788650512695,398.67462158203125,150.12269592285156,133.80337524414062
2022-05-20,164.58560180664062,56.566959381103516,397.29766845703125,151.06332397460938,133.8883819580078
2022-05-23,167.9456329345703,58.3109130859375,405.615478515625,154.22035217285156,136.96673583984375
2022-05-24,169.78009033203125,59.386962890625,414.7481994628906,156.2877960205078,139.4029541015625
2022-05-25,168.11412048339844,59.433345794677734,419.2068176269531,157.35879516601562,137.11782836914062
2022-05-26,167.96435546875,59.64670944213867,419.62835693359375,158.42041015625,138.3170166015625
2022-05-27,169.4899444580078,59.999202728271484,422.0356750488281,159.9663543701172,140.43218994140625
2022-05-31,168.0298614501953,58.79328155517578,414.8251647949219,156.22259521484375,139.63902282714844
2022-06-01,166.32644653320312,58.50571823120117,414.06170654296875,155.04917907714844,137.52383422851562
2022-06-02,165.8023223876953,59.11794662475586,415.7677001953125,156.3057861328125,139.00631713867188
2022-06-03,165.11907958984375,58.41294860839844,417.2569274902344,154.58969116210938,137.75990295410156
2022-06-06,165.10035705566406,58.320186614990234,417.9356689453125,155.2367401123047,137.2216796875
2022-06-07,166.9160919189453,58.67268371582031,430.08502197265625,156.19325256347656,138.7513885498047
2022-06-08,165.9239959716797,58.3387336730957,417.9356689453125,155.41493225097656,137.0233612060547
2022-06-09,162.58270263671875,57.3276252746582,407.8597412109375,152.6485137939453,134.54937744140625
2022-06-10,161.4969940185547,56.96584701538086,405.4751281738281,152.40469360351562,134.0394744873047
2022-06-13,159.86843872070312,56.90091323852539,399.5747375488281,149.7977294921875,130.4512481689453
2022-06-14,157.41627502441406,55.340576171875,392.2605895996094,146.4030303955078,126.38142395019531
2022-06-15,159.10098266601562,55.75167465209961,390.3094482421875,147.96908569335938,125.12553405761719
2022-06-16,159.1852264404297,55.19108581542969,381.53436279296875,147.2563934326172,125.89039611816406
2022-06-17,158.6049346923828,55.527442932128906,380.79913330078125,147.28453063964844,124.9839096069336
2022-06-21,161.9275360107422,56.71404266357422,394.8902282714844,150.70736694335938,128.77041625976562
2022-06-22,164.482666015625,57.134498596191406,391.5819396972656,151.94517517089844,130.78173828125
2022-06-23,168.1515350341797,57.81656265258789,387.0294189453125,153.8863525390625,134.36997985839844
2022-06-24,170.61305236816406,58.900390625,394.9656982421875,155.79002380371094,136.3057098388672
2022-06-27,170.45396423339844,58.7789192199707,395.1636047363281,155.996337890625,135.2670440673828
2022-06-28,165.60577392578125,58.190284729003906,396.53973388671875,153.8019561767578,133.06687927246094
2022-06-29,165.65257263183594,58.610748291015625,394.8243408203125,156.3526611328125,134.27552795410156
2022-06-30,166.13926696777344,58.7789192199707,405.25830078125,156.28704833984375,135.7769317626953
2022-07-01,168.0205078125,60.15239334106445,408.61376953125,158.8471221923828,137.96763610839844
2022-07-05,166.72889709472656,59.1246223449707,391.3934020996094,158.4907684326172,136.63621520996094
2022-07-06,166.87864685058594,59.2460823059082,401.4221496582031,160.07557678222656,137.91099548339844
2022-07-07,167.0658416748047,58.7789192199707,397.9346923828125,159.7567596435547,137.86378479003906
2022-07-08,166.8599395751953,58.99382019042969,396.2004699707031,161.18215942382812,136.93838500976562
2022-07-11,166.92547607421875,58.806949615478516,394.9939880371094,159.85989379882812,137.90155029296875
2022-07-12,164.5856170654297,58.55467987060547,390.205810546875,158.95028686523438,136.68344116210938
2022-07-13,164.2018585205078,58.283729553222656,384.5599670410156,159.51290893554688,137.5804901123047
2022-07-14,164.4264678955078,58.096858978271484,377.3117370605469,160.33815002441406,137.1744384765625
2022-07-15,166.81314086914062,58.395843505859375,375.4926452636719,160.46942138671875,136.98561096191406
2022-07-18,163.0693817138672,57.60166549682617,365.03033447265625,157.7874298095703,135.32366943359375
2022-07-19,160.69207763671875,58.42387390136719,367.9521789550781,159.4754180908203,136.01300048828125
2022-07-20,159.77484130859375,57.46150588989258,372.5141906738281,157.7874298095703,133.66175842285156
2022-07-21,160.33644104003906,57.33070373535156,372.49530029296875,158.02191162109375,133.78817749023438
2022-07-22,161.09454345703125,57.54560470581055,372.061767578125,159.05340576171875,135.9265899658203
2022-07-25,161.41275024414062,58.106201171875,376.8310241699219,159.27847290039062,136.84844970703125
2022-07-26,162.55459594726562,59.05922317504883,374.0128173828125,161.13523864746094,137.1145782470703
2022-07-27,162.1053466796875,58.87235641479492,375.6434326171875,160.91017150878906,138.41664123535156
2022-07-28,163.04129028320312,59.85340118408203,382.7502746582031,163.95790100097656,140.7165985107422
2022-07-29,163.34080505371094,59.956180572509766,390.0361022949219,164.0704345703125,132.02041625976562
2022-08-01,162.76986694335938,60.28319549560547,395.1918640136719,165.9365997314453,135.81251525878906
2022-08-02,161.84329223632812,59.46098327636719,404.14605712890625,164.5674591064453,134.90965270996094
2022-08-03,163.4062957763672,59.722599029541016,404.63616943359375,165.8240509033203,137.69435119628906
2022-08-04,160.78567504882812,59.489013671875,403.5334167480469,164.92379760742188,137.47572326660156
2022-08-05,160.14920043945312,59.21805953979492,401.9122619628906,163.68594360351562,137.542236328125
2022-08-08,159.29751586914062,58.83498001098633,399.5087585449219,163.02951049804688,138.06495666503906
2022-08-09,159.27880859375,58.90972900390625,403.9293518066406,163.63906860351562,137.74183654785156
2022-08-10,159.73741149902344,59.47032928466797,405.28662109375,164.98944091796875,139.04388427734375
2022-08-11,156.43353271484375,59.068565368652344,404.21209716796875,164.14544677734375,138.05548095703125
2022-08-12,154.71139526367188,59.51704406738281,409.29241943359375,166.29290771484375,139.39553833007812
2022-08-15,155.45079040527344,60.26450729370117,412.8458251953125,168.12155151367188,141.1917724609375
2022-08-16,156.8359832763672,60.75970458984375,414.872314453125,169.0968475341797,142.4938201904297
2022-08-17,156.84535217285156,60.61956024169922,416.2201232910156,169.0030517578125,141.8380584716797
2022-08-18,156.0872344970703,60.93723678588867,414.10882568359375,169.17184448242188,142.34178161621094
2022-08-19,158.4645233154297,60.8905143737793,414.749755859375,168.95616149902344,142.3037567138672
2022-08-22,157.9086151123047,59.98421096801758,407.49212646484375,167.34320068359375,141.92361450195312
2022-08-23,156.53297424316406,60.04960632324219,408.2367858886719,167.26820373535156,139.1864471435547
2022-08-24,156.0147247314453,60.133705139160156,408.7928161621094,168.10279846191406,138.58770751953125
2022-08-25,157.47520446777344,60.42335510253906,413.4396667480469,168.11219787597656,138.47364807128906
2022-08-26,154.78042602539062,58.965789794921875,406.361083984375,164.14544677734375,135.2327880859375
2022-08-29,153.58375549316406,58.610748291015625,404.994384765625,163.6296844482422,134.66253662109375
2022-08-30,153.0467071533203,58.06883239746094,400.68695068359375,162.22308349609375,133.2274169921875
2022-08-31,152.01966857910156,57.65772247314453,398.599609375,161.5478515625,131.0985107421875
2022-09-01,155.78858947753906,57.92867660522461,400.9715576171875,163.1810760498047,132.71420288085938
2022-09-02,153.33880615234375,57.134498596191406,397.138427734375,161.11358642578125,130.35720825195312
2022-09-06,153.75335693359375,57.16252136230469,396.38885498046875,160.02792358398438,128.903076171875
2022-09-07,154.59197998046875,58.21832275390625,398.6280517578125,163.55873107910156,130.85140991210938
2022-09-08,155.83570861816406,58.040794372558594,398.16314697265625,163.0111541748047,131.0225067138672
2022-09-09,156.13723754882812,58.2276611328125,399.9468994140625,163.53038024902344,133.01832580566406
2022-09-12,156.07127380371094,58.395843505859375,397.20489501953125,164.17233276367188,134.101806640625
2022-09-13,152.01025390625,56.499149322509766,388.37152099609375,158.04539489746094,131.3266143798828
2022-09-14,155.14788818359375,56.79813766479492,395.2978210449219,159.2443389892578,131.64024353027344
2022-09-15,155.5436248779297,56.026397705078125,392.4134521484375,156.60098266601562,130.62330627441406
2022-09-16,157.91807556152344,56.035804748535156,393.0775451660156,157.62998962402344,131.42166137695312
2022-09-19,156.67428588867188,56.45933151245117,395.19342041015625,159.2915496826172,131.1460418701172
2022-09-20,155.43995666503906,56.37461853027344,399.0455017089844,159.470947265625,130.6803436279297
2022-09-21,153.8476104736328,55.904048919677734,398.6850280761719,159.0177764892578,128.9981231689453
2022-09-22,156.580078125,55.772281646728516,400.4686584472656,159.1688232421875,129.454345703125
2022-09-23,157.08888244628906,55.15113067626953,391.9200439453125,159.0933074951172,128.8555908203125
2022-09-26,156.1278076171875,54.46409225463867,386.777587890625,159.02720642089844,128.9791259765625
2022-09-27,155.41171264648438,53.061790466308594,379.2725524902344,156.7236785888672,125.43414306640625
2022-09-28,156.74966430664062,53.62647247314453,379.5192565917969,159.23489379882812,125.43414306640625
2022-09-29,155.02537536621094,53.240604400634766,369.83209228515625,157.29014587402344,122.31681060791016
2022-09-30,153.92298889160156,52.72297286987305,366.5112609863281,154.12753295898438,119.98831939697266
2022-10-03,153.77220153808594,53.315895080566406,379.2725524902344,156.00621032714844,122.13621520996094
2022-10-04,156.0524139404297,53.4382438659668,385.31634521484375,157.7621612548828,123.64737701416016
2022-10-05,155.57186889648438,52.93002700805664,381.9007263183594,156.71426391601562,122.79200744628906
2022-10-06,152.5567626953125,51.79124069213867,379.1492004394531,153.69325256347656,120.20691680908203
2022-10-07,150.94552612304688,51.301841735839844,383.2764587402344,152.56982421875,118.10651397705078
2022-10-10,151.1433868408203,51.18890380859375,388.9977722167969,152.76808166503906,117.62181854248047
2022-10-11,153.32937622070312,51.27361297607422,390.01300048828125,153.49501037597656,118.0685043334961
2022-10-12,153.2916717529297,51.8947639465332,377.07135009765625,159.9146270751953,118.25859069824219
2022-10-13,155.6095428466797,52.58179473876953,385.17413330078125,164.84262084960938,120.04533386230469
2022-10-14,154.95947265625,51.74418258666992,369.47149658203125,160.66989135742188,118.8763427734375
2022-10-17,156.96636962890625,52.41239547729492,376.967041015625,163.06777954101562,121.02425384521484
2022-10-18,156.4198760986328,53.118255615234375,409.72900390625,165.26744079589844,122.00315856933594
2022-10-19,155.1761474609375,52.66650390625,417.4331970214844,163.6625518798828,123.13414764404297
2022-10-20,155.57186889648438,51.838294982910156,421.5889587402344,161.8688507080078,121.54815673828125
2022-10-21,158.96392822265625,52.66650390625,431.3331298828125,163.37933349609375,123.07002258300781
2022-10-24,161.10279846191406,54.18174743652344,434.03717041015625,167.7408905029297,123.826171875
2022-10-25,160.84835815429688,55.480525970458984,436.5895080566406,168.2978973388672,125.25230407714844
2022-10-26,162.26171875,55.894630432128906,438.87603759765625,169.05316162109375,126.13289642333984
2022-10-27,162.35594177246094,56.026397705078125,447.766357421875,168.87379455566406,126.22860717773438
2022-10-28,164.76805114746094,57.18400192260742,460.0437316894531,172.03636169433594,129.4254913330078
2022-10-31,163.9200439453125,56.327552795410156,461.7611083984375,171.42274475097656,128.8990478515625
2022-11-01,163.0908966064453,56.12991714477539,460.7648620605469,170.64859008789062,129.10006713867188
2022-11-02,160.5845489501953,55.34877395629883,457.37762451171875,168.26956176757812,127.24319458007812
2022-11-03,160.8577880859375,55.32052993774414,459.996337890625,167.83531188964844,126.37218475341797
2022-11-04,161.5738983154297,55.772281646728516,457.0075988769531,168.77935791015625,128.67892456054688
2022-11-07,162.9872283935547,55.98875045776367,463.61126708984375,170.12940979003906,130.65065002441406
2022-11-08,163.7975616455078,56.092281341552734,468.8201599121094,170.60142517089844,130.9473419189453
2022-11-09,162.4878692626953,55.311119079589844,460.337890625,168.56224060058594,130.63148498535156
2022-11-10,164.39117431640625,57.29694366455078,465.6416931152344,171.53602600097656,135.1300811767578
2022-11-11,159.47271728515625,57.7110481262207,440.1094665527344,168.09019470214844,134.92909240722656
2022-11-14,161.97906494140625,57.155765533447266,438.3826904296875,166.8440399169922,134.93865966796875
2022-11-15,162.43133544921875,57.06165313720703,443.325927734375,167.2783203125,134.4696807861328
2022-11-16,163.4395294189453,56.958133697509766,442.3676452636719,168.35455322265625,135.6660919189453
2022-11-17,164.75863647460938,57.13694763183594,448.56329345703125,169.9594268798828,134.83334350585938
2022-11-18,166.02122497558594,57.5416374206543,452.4059753417969,171.18673706054688,136.4605255126953
2022-11-21,166.87472534179688,58.42631530761719,456.3149719238281,174.4815216064453,138.19297790527344
2022-11-22,167.68077087402344,58.680419921875,454.94866943359375,174.50038146972656,139.3798065185547
2022-11-23,167.86094665527344,58.943946838378906,456.4383544921875,174.72695922851562,140.1742401123047
2022-11-25,168.07908630371094,59.00040817260742,458.7059326171875,173.81121826171875,140.4326934814453
2022-11-28,168.16441345214844,59.009822845458984,458.46875,173.60353088378906,140.31781005859375
2022-11-29,166.98851013183594,58.802772521972656,459.3132019042969,172.3762664794922,139.2458038330078
2022-11-30,168.79978942871094,60.29085159301758,463.2180480957031,175.13290405273438,142.76812744140625
2022-12-01,169.50155639648438,60.46146011352539,461.785888671875,176.5958251953125,142.854248046875
2022-12-02,169.6343231201172,60.99223709106445,473.758056640625,176.39633178710938,144.1559600830078
2022-12-05,169.53948974609375,60.15815353393555,468.4498291015625,173.95497131347656,142.70111083984375
2022-12-06,166.99798583984375,60.12971878051758,462.0818786621094,172.53955078125,142.8829803466797
2022-12-07,168.01268005371094,60.22450256347656,459.4086608886719,173.06202697753906,143.80184936523438
2022-12-08,168.04112243652344,60.48041534423828,463.3993835449219,174.58193969726562,144.8355712890625
2022-12-09,166.65663146972656,59.845375061035156,461.680908203125,173.9359893798828,144.45269775390625
2022-12-12,168.6480712890625,60.6320686340332,464.2968444824219,174.76242065429688,145.936279296875
2022-12-13,169.947265625,60.65102767944336,458.4730224609375,174.66741943359375,145.71612548828125
2022-12-14,170.46881103515625,60.65102767944336,463.2180480957031,174.18295288085938,146.29042053222656
2022-12-15,168.31614685058594,59.81694412231445,457.1077880859375,171.22860717773438,144.63455200195312
2022-12-16,166.5902099609375,59.47572326660156,459.9719543457031,171.31410217285156,143.99327087402344
2022-12-19,166.41001892089844,59.56102752685547,459.9719543457031,172.2640838623047,143.95497131347656
2022-12-20,166.5902099609375,59.51363754272461,464.1344909667969,172.15956115722656,144.01242065429688
2022-12-21,168.49632263183594,60.4709358215332,465.5665588378906,173.36598205566406,145.33326721191406
2022-12-22,167.87994384765625,60.03493881225586,457.5947265625,172.0265655517578,145.66827392578125
2022-12-23,168.30665588378906,60.489891052246094,461.4040222167969,173.13800048828125,146.07986450195312
2022-12-27,168.2592315673828,60.85954284667969,463.51397705078125,173.90748596191406,147.3528594970703
2022-12-28,167.529052734375,60.25293731689453,461.3371887207031,172.65354919433594,145.44813537597656
2022-12-29,168.38253784179688,60.61311340332031,464.99371337890625,172.8720245361328,146.05113220214844
2022-12-30,167.51956176757812,60.29085159301758,464.4590759277344,171.61807250976562,145.0652618408203
