Date,ETH-USD,LTC-USD,MRNA,MSFT,NVDA
2020-04-08,172.64173889160156,46.31985855102539,32.41999816894531,158.69288635253906,6.650321960449219
2020-04-09,170.80714416503906,46.384979248046875,31.860000610351562,158.70248413085938,6.550673484802246
2020-04-13,156.27955627441406,41.204341888427734,32.900001525878906,159.05807495117188,6.722568035125732
2020-04-14,157.5963897705078,41.05384063720703,34.65999984741211,166.92874145507812,7.073829650878906
2020-04-15,153.28689575195312,39.58906936645508,37.25,165.17974853515625,6.996353626251221
2020-04-16,172.15737915039062,42.68901824951172,40.599998474121094,170.1385955810547,7.341637134552002
2020-04-17,171.63858032226562,42.74503707885742,46.849998474121094,171.6377716064453,7.282345771789551
2020-04-20,172.2971649169922,40.82838439941406,51.689998626708984,168.23573303222656,7.151058197021484
2020-04-21,172.73770141601562,41.04014205932617,49.2599983215332,161.2779998779297,6.71409797668457
2020-04-22,182.59957885742188,41.887413024902344,51.20000076293945,166.7558135986328,7.128637313842773
2020-04-23,185.02867126464844,42.93721389770508,47.439998626708984,164.7376708984375,7.075324535369873
2020-04-24,189.2369384765625,44.81045150756836,50.5,167.7456512451172,7.214334964752197
2020-04-27,197.22471618652344,44.71006393432617,48.04999923706055,167.26516723632812,7.400928497314453
2020-04-28,198.41539001464844,46.02870178222656,47.880001068115234,163.19041442871094,7.258428573608398
2020-04-29,216.96823120117188,49.18130111694336,46.369998931884766,170.51333618164062,7.435307025909424
2020-04-30,207.60205078125,46.714019775390625,45.9900016784668,172.2239990234375,7.281348705291748
2020-05-01,214.21910095214844,47.79170227050781,47.93000030517578,167.764892578125,7.044683456420898
2020-05-04,208.17401123046875,47.47349166870117,50.5,171.868408203125,7.256685256958008
2020-05-05,206.77439880371094,46.78725814819336,49.34000015258789,173.71356201171875,7.317721366882324
2020-05-06,204.0557861328125,45.942867279052734,48.95000076293945,175.4241943359375,7.418614864349365
2020-05-07,212.28941345214844,47.330116271972656,53.189998626708984,176.44287109375,7.594993591308594
2020-05-08,212.9915771484375,47.88221740722656,59.25,177.4807586669922,7.785074234008789
2020-05-11,185.912841796875,41.6999626159668,66.9000015258789,179.46046447753906,8.037187576293945
2020-05-12,189.3125,42.111881256103516,62.349998474121094,175.3953399658203,7.775109767913818
2020-05-13,199.1932830810547,43.134559631347656,65.18000030517578,172.74295043945312,7.752688884735107
2020-05-14,202.9490966796875,43.945335388183594,64.55999755859375,173.49252319335938,8.002309799194336
2020-05-15,195.62266540527344,42.833980560302734,66.69000244140625,176.02003479003906,8.460943222045898
2020-05-18,214.52505493164062,45.201072692871094,80.0,177.7017822265625,8.719532012939453
2020-05-19,213.45111083984375,45.38361358642578,71.66999816894531,176.4716796875,8.774587631225586
2020-05-20,210.09674072265625,44.17212677001953,73.47000122070312,178.9194793701172,8.938509941101074
2020-05-21,199.88360595703125,42.74270248413086,67.05000305175781,176.7704620361328,8.74444580078125
2020-05-22,207.169189453125,44.20758056640625,69.0,176.84754943847656,8.994562149047852
2020-05-26,201.90231323242188,42.43205642700195,57.709999084472656,174.97801208496094,8.687146186828613
2020-05-27,208.86343383789062,43.86143112182617,52.18000030517578,175.20924377441406,8.495321273803711
2020-05-28,219.84042358398438,44.758697509765625,55.540000915527344,174.8141326904297,8.457205772399902
2020-05-29,220.6751251220703,44.6524658203125,61.5,176.59698486328125,8.844345092773438
2020-06-01,246.99176025390625,48.1252326965332,62.18000030517578,176.1922149658203,8.775334358215332
2020-06-02,237.21905517578125,45.92351531982422,59.869998931884766,178.1967010498047,8.794267654418945
2020-06-03,244.1793212890625,47.17289352416992,59.88999938964844,178.63037109375,8.738713264465332
2020-06-04,244.4263916015625,47.637596130371094,60.59000015258789,176.27890014648438,8.739713668823242
2020-06-05,241.22198486328125,47.05314636230469,58.189998626708984,180.40354919433594,8.892744064331055
2020-06-08,246.30990600585938,46.47397232055664,59.099998474121094,181.52142333984375,8.778094291687012
2020-06-09,244.9114532470703,46.06941223144531,58.22999954223633,182.9091796875,9.01835823059082
2020-06-10,247.4449462890625,46.67997741699219,60.06999969482422,189.693603515625,9.338129043579102
2020-06-11,231.70266723632812,43.51470947265625,60.20000076293945,179.50732421875,8.769371032714844
2020-06-12,237.4932098388672,44.82805252075195,62.0,180.92398071289062,8.905204772949219
2020-06-15,229.9289093017578,43.9142951965332,66.56999969482422,182.0803985595703,9.145718574523926
2020-06-16,234.41616821289062,43.87725830078125,64.33999633789062,186.54232788085938,9.040790557861328
2020-06-17,233.0282745361328,44.03235626220703,63.310001373291016,187.18797302246094,9.207778930664062
2020-06-18,232.10116577148438,43.56013107299805,64.94999694824219,189.19244384765625,9.189833641052246
2020-06-19,227.13829040527344,42.679832458496094,66.3499984741211,188.06491088867188,9.232950210571289
2020-06-22,242.53318786621094,44.18800354003906,64.75,193.28817749023438,9.497637748718262
2020-06-23,244.14215087890625,44.17927932739258,62.939998626708984,194.57948303222656,9.421124458312988
2020-06-24,235.7724609375,42.84382629394531,64.83999633789062,190.6572723388672,9.207279205322266
2020-06-25,232.94448852539062,42.56352996826172,62.0,193.0665283203125,9.4610013961792
2020-06-26,229.6680450439453,43.32078552246094,61.279998779296875,189.20211791992188,9.12702465057373
2020-06-29,228.1948699951172,41.85103225708008,62.08000183105469,191.23548889160156,9.171886444091797
2020-06-30,226.31500244140625,41.46779251098633,64.20999908447266,196.12139892578125,9.468728065490723
2020-07-01,231.11341857910156,41.69924545288086,61.59000015258789,197.26821899414062,9.50087833404541
2020-07-02,229.39219665527344,41.48573303222656,58.56999969482422,198.77154541015625,9.582878112792969
2020-07-06,241.51022338867188,43.96349334716797,59.150001525878906,203.05038452148438,9.809184074401855
2020-07-07,239.07553100585938,43.3182487487793,61.09000015258789,200.68931579589844,9.841583251953125
2020-07-08,246.67001342773438,45.20074462890625,61.58000183105469,205.10305786132812,10.184781074523926
2020-07-09,243.01596069335938,44.53745651245117,64.95999908447266,206.53892517089844,10.476888656616211
2020-07-10,240.9849853515625,44.246116638183594,62.61000061035156,205.9125518798828,10.44722843170166
2020-07-13,239.60458374023438,43.919795989990234,71.77999877929688,199.55218505859375,10.021533012390137
2020-07-14,240.21148681640625,43.80286407470703,75.04000091552734,200.7857208251953,10.34528923034668
2020-07-15,238.42352294921875,43.278953552246094,80.22000122070312,200.48692321777344,10.19599723815918
2020-07-16,233.64088439941406,42.035438537597656,81.80999755859375,196.5165557861328,10.103780746459961
2020-07-17,232.77308654785156,41.91281509399414,94.8499984741211,195.51429748535156,10.170326232910156
2020-07-20,236.15316772460938,41.97581100463867,82.68000030517578,203.91770935058594,10.478632926940918
2020-07-21,245.0167236328125,43.61614990234375,80.86000061035156,201.1711883544922,10.296936988830566
2020-07-22,262.1906433105469,44.93611526489258,83.2249984741211,204.06222534179688,10.406852722167969
2020-07-23,274.6890563964844,44.85007858276367,75.33000183105469,195.1865997314453,10.098797798156738
2020-07-24,279.2154235839844,44.18254089355469,73.20999908447266,193.9916534423828,10.163347244262695
2020-07-27,321.51409912109375,52.95002746582031,79.91000366210938,196.44906616210938,10.389654159545898
2020-07-28,316.6572570800781,55.5752067565918,81.48999786376953,194.68553161621094,10.184285163879395
2020-07-29,318.1908874511719,55.17200469970703,79.51000213623047,196.65145874023438,10.433520317077637
2020-07-30,334.5866394042969,56.64311218261719,77.62999725341797,196.49725341796875,10.58156681060791
2020-07-31,345.5546569824219,57.998138427734375,74.0999984741211,197.5669403076172,10.582313537597656
2020-08-03,386.295166015625,58.468902587890625,77.9800033569336,208.67837524414062,10.976607322692871
2020-08-04,389.87548828125,57.53305435180664,78.45999908447266,205.54635620117188,11.193442344665527
2020-08-05,401.590576171875,59.01070785522461,75.80000305175781,205.2090301513672,11.2522611618042
2020-08-06,394.9619445800781,59.16426467895508,73.76000213623047,208.49526977539062,11.300863265991211
2020-08-07,379.5128479003906,57.24553298950195,74.0999984741211,204.7657470703125,11.165276527404785
2020-08-10,395.8875732421875,58.28884506225586,72.01000213623047,200.68931579589844,11.130881309509277
2020-08-11,380.3840637207031,54.386844635009766,68.97000122070312,195.9961700439453,10.816845893859863
2020-08-12,391.024169921875,54.96858596801758,69.5199966430664,201.59519958496094,11.405291557312012
2020-08-13,428.7417907714844,57.74131774902344,67.83000183105469,201.12298583984375,11.40803337097168
2020-08-14,437.3978271484375,56.75312423706055,69.1500015258789,201.31570434570312,11.52866268157959
2020-08-17,429.53125,67.02803802490234,69.76000213623047,202.64564514160156,12.299302101135254
2020-08-18,423.6693115234375,65.52753448486328,67.02999877929688,203.81170654296875,12.223284721374512
2020-08-19,406.4637756347656,62.0046272277832,68.0,202.57516479492188,12.101408004760742
2020-08-20,416.4397888183594,62.96675491333008,67.80999755859375,207.28941345214844,12.103902816772461
2020-08-21,389.1263427734375,59.37902069091797,66.44999694824219,205.78240966796875,12.644744873046875
2020-08-24,408.1441955566406,62.199424743652344,64.87999725341797,206.42962646484375,12.681378364562988
2020-08-25,384.00103759765625,58.580665588378906,66.25,209.11517333984375,12.711041450500488
2020-08-26,386.46612548828125,58.35817337036133,70.5,213.6361541748047,12.733970642089844
2020-08-27,382.63262939453125,56.041015625,68.02999877929688,218.88168334960938,12.589662551879883
2020-08-28,395.8746643066406,57.35440444946289,67.48999786376953,221.13246154785156,13.107572555541992
2020-08-31,435.0797424316406,61.11379623413086,64.88999938964844,217.86734008789062,13.333632469177246
2020-09-01,477.0519104003906,62.882789611816406,63.31999969482422,219.54820251464844,13.782891273498535
2020-09-02,440.0404968261719,58.099647521972656,64.72000122070312,223.77943420410156,14.306940078735352
2020-09-03,385.67193603515625,47.774112701416016,64.83999633789062,209.91697692871094,12.979612350463867
2020-09-04,388.24114990234375,50.611976623535156,62.599998474121094,206.97059631347656,12.58769416809082
2020-09-08,337.60211181640625,47.3838005065918,54.34000015258789,195.77439880371094,11.880149841308594
2020-09-09,351.1100158691406,47.89769744873047,56.900001525878906,204.11114501953125,12.679938316345215
2020-09-10,368.1018981933594,48.716854095458984,57.560001373291016,198.39231872558594,12.277802467346191
2020-09-11,374.6955871582031,49.089752197265625,59.34000015258789,197.09780883789062,12.13095760345459
2020-09-14,377.26885986328125,49.09012222290039,63.66999816894531,198.43096923828125,12.83675479888916
2020-09-15,364.8392028808594,48.390098571777344,66.87999725341797,201.68646240234375,12.955177307128906
2020-09-16,365.8122863769531,47.933433532714844,68.83999633789062,198.0831756591797,12.479989051818848
2020-09-17,389.01922607421875,48.87706756591797,67.88999938964844,196.01589965820312,12.429131507873535
2020-09-18,384.3645324707031,48.46281433105469,69.87000274658203,193.5814971923828,12.155637741088867
2020-09-21,341.78607177734375,43.390220642089844,69.26000213623047,195.65843200683594,12.482733726501465
2020-09-22,344.503173828125,44.545047760009766,68.72000122070312,200.3726806640625,12.60290241241455
2020-09-23,321.1163024902344,43.05768966674805,67.16000366210938,193.77474975585938,12.090319633483887
2020-09-24,349.3555908203125,45.03985595703125,65.16999816894531,196.2864227294922,12.313950538635254
2020-09-25,352.1832580566406,46.08631134033203,69.47000122070312,200.75909423828125,12.838250160217285
2020-09-28,355.159423828125,45.35554122924805,70.55000305175781,202.3240509033203,12.999055862426758
2020-09-29,359.75738525390625,45.79656219482422,70.5199966430664,200.2180938720703,13.189281463623047
2020-09-30,359.9378662109375,46.3714599609375,70.75,203.18380737304688,13.493189811706543
2020-10-01,353.2059020996094,46.313507080078125,70.02999877929688,205.24142456054688,13.576957702636719
2020-10-02,346.2389221191406,44.923973083496094,68.80999755859375,199.18446350097656,13.026230812072754
2020-10-05,353.956787109375,46.36322784423828,71.94999694824219,203.2321014404297,13.604881286621094
2020-10-06,340.81585693359375,45.985530853271484,71.04000091552734,198.91395568847656,13.698622703552246
2020-10-07,341.80865478515625,46.66048049926758,72.37000274658203,202.70079040527344,13.925494194030762
2020-10-08,350.7661437988281,47.218379974365234,72.93000030517578,203.42527770996094,13.800588607788086
2020-10-09,365.5904846191406,47.83295440673828,73.0,208.4776153564453,13.724801063537598
2020-10-12,387.73126220703125,50.74381637573242,75.30999755859375,213.877685546875,14.186772346496582
2020-10-13,381.1907653808594,49.94063949584961,78.29000091552734,215.28805541992188,14.208959579467773
2020-10-14,379.4840393066406,49.84648895263672,76.55999755859375,213.35604858398438,14.056384086608887
2020-10-15,377.44183349609375,49.49037170410156,75.58000183105469,212.19679260253906,13.931479454040527
2020-10-16,366.22900390625,47.692874908447266,73.94000244140625,212.19679260253906,13.773415565490723
2020-10-19,379.93560791015625,48.098915100097656,70.95999908447266,206.941650390625,13.460530281066895
2020-10-20,369.13690185546875,47.051029205322266,71.30999755859375,207.35702514648438,13.607874870300293
2020-10-21,392.1899719238281,53.04533004760742,68.37000274658203,207.5019073486328,13.487457275390625
2020-10-22,413.7729797363281,54.267276763916016,70.83999633789062,207.58888244628906,13.324158668518066
2020-10-23,409.7666931152344,55.23868942260742,70.52999877929688,208.8833465576172,13.552776336669922
2020-10-26,393.8883056640625,56.74577713012695,70.23999786376953,202.94227600097656,13.105013847351074
2020-10-27,403.9970397949219,57.8160514831543,70.66999816894531,206.00460815429688,13.359809875488281
2020-10-28,388.6507568359375,55.74251174926758,65.73999786376953,195.79367065429688,12.592182159423828
2020-10-29,386.7301025390625,54.76585388183594,71.27999877929688,197.7643585205078,12.988086700439453
2020-10-30,382.8199768066406,53.83503341674805,67.47000122070312,195.5908203125,12.49943733215332
2020-11-02,383.15673828125,53.817481994628906,67.11000061035156,195.4556121826172,12.546058654785156
2020-11-03,387.6021728515625,53.81962203979492,69.08000183105469,199.416259765625,12.983599662780762
2020-11-04,402.1419982910156,54.49910354614258,69.80999755859375,209.0379180908203,13.756211280822754
2020-11-05,414.0673522949219,58.678497314453125,71.4800033569336,215.70343017578125,14.120954513549805
2020-11-06,454.71929931640625,63.13111114501953,72.44999694824219,216.11883544921875,14.52184772491455
2020-11-09,444.1630554199219,59.36388397216797,77.73999786376953,210.96994018554688,13.593162536621094
2020-11-10,449.67962646484375,58.237342834472656,76.05000305175781,203.84066772460938,12.73478889465332
2020-11-11,462.9605407714844,59.51502990722656,82.44000244140625,209.19241333007812,13.380999565124512
2020-11-12,461.0052795410156,60.365379333496094,87.80999755859375,208.1201629638672,13.419642448425293
2020-11-13,474.6264343261719,65.45719909667969,89.38999938964844,209.15383911132812,13.260334014892578
2020-11-16,459.9403076171875,71.32624816894531,97.94999694824219,209.84933471679688,13.477983474731445
2020-11-17,480.3600769042969,75.85234069824219,93.1500015258789,207.17349243164062,13.385238647460938
2020-11-18,479.48406982421875,73.69493865966797,88.88999938964844,204.44216918945312,13.391721725463867
2020-11-19,471.63043212890625,81.68367004394531,92.7699966430664,205.739990234375,13.403188705444336
2020-11-20,509.74456787109375,82.5831527709961,97.61000061035156,203.77386474609375,13.051661491394043
2020-11-23,608.4540405273438,89.03931427001953,101.02999877929688,203.50262451171875,13.103767395019531
2020-11-24,603.8977661132812,89.20537567138672,98.55999755859375,207.1347198486328,12.922019958496094
2020-11-25,570.6866455078125,81.880126953125,109.18000030517578,207.1444091796875,13.198256492614746
2020-11-27,517.4937133789062,69.12387084960938,127.02999877929688,208.46163940429688,13.22468376159668
2020-11-30,614.842529296875,87.57463073730469,152.74000549316406,207.338134765625,13.364545822143555
2020-12-01,587.3241577148438,85.4357681274414,141.00999450683594,209.4108123779297,13.353076934814453
2020-12-02,598.3523559570312,88.85651397705078,143.0,208.5972442626953,13.50715160369873
2020-12-03,616.708740234375,89.09896850585938,157.25999450683594,207.5028076171875,13.363009452819824
2020-12-04,569.3541870117188,80.01707458496094,152.52000427246094,207.61898803710938,13.524858474731445
2020-12-07,591.8433837890625,83.62406158447266,159.52000427246094,207.5511932373047,13.573237419128418
2020-12-08,554.8277587890625,76.7486572265625,169.86000061035156,209.2170867919922,13.317121505737305
2020-12-09,573.4791259765625,77.41098022460938,156.58999633789062,205.13951110839844,12.898903846740723
2020-12-10,559.6785278320312,74.82955932617188,155.69000244140625,203.89974975585938,12.940301895141602
2020-12-11,545.79736328125,72.08733367919922,156.92999267578125,206.55357360839844,12.981200218200684
2020-12-14,586.0111694335938,82.3631591796875,155.07000732421875,207.4639892578125,13.275972366333008
2020-12-15,589.3555908203125,81.40067291259766,147.22000122070312,207.396240234375,13.327594757080078
2020-12-16,636.1818237304688,92.78968811035156,137.02999877929688,212.38427734375,13.209885597229004
2020-12-17,642.8689575195312,100.9595718383789,144.0,212.5198974609375,13.308392524719238
2020-12-18,654.8119506835938,109.38450622558594,140.22999572753906,211.7159881591797,13.239314079284668
2020-12-21,609.81787109375,105.0053939819336,138.3000030517578,215.59017944335938,13.299413681030273
2020-12-22,634.8541870117188,113.68036651611328,125.87999725341797,216.89772033691406,13.2455472946167
2020-12-23,583.714599609375,101.81706237792969,130.33999633789062,214.06956481933594,12.977210998535156
2020-12-24,611.607177734375,111.56539916992188,123.38999938964844,215.74514770507812,12.961747169494629
2020-12-28,730.3973388671875,130.0503387451172,111.4000015258789,217.8856658935547,12.868228912353516
2020-12-29,731.5201416015625,129.04080200195312,114.38999938964844,217.1011505126953,12.911372184753418
2020-12-30,751.6189575195312,129.46607971191406,111.12999725341797,214.7088165283203,13.113374710083008
