Date,JNJ,KO,PEP,PG,WMT
2021-03-30,149.6543731689453,47.82847595214844,129.1570587158203,124.14559936523438,42.951927185058594
2021-03-31,149.05580139160156,47.432525634765625,128.16940307617188,124.12727355957031,42.98040771484375
2021-04-01,147.67724609375,47.2525520324707,128.015380859375,123.07327270507812,42.91395950317383
2021-04-05,148.2213897705078,47.52251052856445,129.71890258789062,125.06217956542969,44.11955261230469
2021-04-06,148.18515014648438,47.86446762084961,130.1809844970703,125.10798645019531,44.33155822753906
2021-04-07,148.38465881347656,47.94545364379883,129.94540405273438,125.32795715332031,44.23662185668945
2021-04-08,147.80426025390625,47.801475524902344,129.1570587158203,125.80455017089844,44.208160400390625
2021-04-09,146.24427795410156,47.85547637939453,129.18431091308594,124.98884582519531,44.23030471801758
2021-04-12,146.59796142578125,48.00844955444336,129.592041015625,125.4929428100586,44.23662185668945
2021-04-13,144.63900756835938,47.77448272705078,129.6192169189453,123.83399200439453,44.10057067871094
2021-04-14,145.03802490234375,47.76548767089844,128.7674560546875,124.28311920166016,44.084739685058594
2021-04-15,145.46429443359375,47.990455627441406,128.9486846923828,125.78622436523438,44.350547790527344
2021-04-16,147.1421356201172,48.3054084777832,130.62496948242188,125.79540252685547,44.49292755126953
2021-04-19,147.55026245117188,48.59336853027344,131.15960693359375,125.20880126953125,44.208160400390625
2021-04-20,150.98757934570312,48.746341705322266,132.0294647216797,126.253662109375,44.54989242553711
2021-04-21,151.0873565673828,49.14229965209961,133.18019104003906,125.42879486083984,44.67962646484375
2021-04-22,149.80853271484375,48.989315032958984,132.35569763183594,124.18352508544922,44.195491790771484
2021-04-23,150.1168975830078,49.01631164550781,132.13819885253906,123.54707336425781,44.26826858520508
2021-04-26,148.8472137451172,48.28740692138672,129.90008544921875,121.07501983642578,43.63858413696289
2021-04-27,147.99462890625,48.21541976928711,129.47422790527344,121.00120544433594,43.78730010986328
2021-04-28,146.9063262939453,48.22441482543945,128.51376342773438,121.20413970947266,43.63225173950195
2021-04-29,148.91973876953125,48.827335357666016,130.4256591796875,122.22801971435547,44.182830810546875
2021-04-30,147.58656311035156,48.57536697387695,130.62496948242188,123.0674057006836,44.27143478393555
2021-05-03,149.8357696533203,49.025306701660156,132.1019287109375,124.52481079101562,44.970741271972656
2021-05-04,152.1575469970703,48.71935272216797,130.44375610351562,124.10049438476562,44.52774429321289
2021-05-05,151.52267456054688,48.59336853027344,130.3803253173828,123.10430908203125,44.48977279663086
2021-05-06,152.13034057617188,49.07930374145508,131.8935546875,124.65396881103516,44.80743408203125
2021-05-07,152.819580078125,49.05230712890625,131.8935546875,124.6631851196289,44.53742599487305
2021-05-10,154.4248809814453,49.41225814819336,132.9446258544922,126.98764038085938,44.734378814697266
2021-05-11,153.1642303466797,48.88132858276367,131.97508239746094,126.36041259765625,44.330936431884766
2021-05-12,152.54750061035156,48.62936782836914,130.6884002685547,125.0229263305664,43.18413543701172
2021-05-13,154.1437530517578,49.05230712890625,132.62747192382812,127.03377532958984,43.914791107177734
2021-05-14,154.37954711914062,49.25027847290039,132.8268280029297,127.30128479003906,44.32140350341797
2021-05-17,154.53369140625,49.16929244995117,132.44622802734375,127.04298400878906,44.12127685546875
