Date,BA,BTC-USD,ETH-USD,LTC-USD,NVDA,TSLA,XRP-USD
2023-06-07,211.92999267578125,26345.998046875,1832.39599609375,88.848388671875,37.460575103759766,224.57000732421875,0.5196279883384705
2023-06-08,218.11000061035156,26508.216796875,1846.3018798828125,88.46656036376953,38.495182037353516,234.86000061035156,0.5245460271835327
2023-06-09,217.30999755859375,26480.375,1840.2252197265625,89.2320327758789,38.75508117675781,244.39999389648438,0.5379170179367065
2023-06-12,221.55999755859375,25902.5,1742.5286865234375,77.548095703125,39.4668083190918,249.8300018310547,0.52572101354599
2023-06-13,220.3800048828125,25918.728515625,1739.03759765625,77.4438247680664,41.0062141418457,258.7099914550781,0.5200859904289246
2023-06-14,216.89999389648438,25124.67578125,1650.519287109375,73.16329193115234,42.9804573059082,256.7900085449219,0.4802199900150299
2023-06-15,219.41000366210938,25576.39453125,1665.519775390625,74.52643585205078,42.63658905029297,255.89999389648438,0.4801180064678192
2023-06-16,219.99000549316406,26327.462890625,1716.6688232421875,76.04912567138672,42.67557144165039,260.5400085449219,0.47574299573898315
2023-06-20,212.3699951171875,28327.48828125,1792.1199951171875,80.30889892578125,43.791141510009766,274.45001220703125,0.4928700029850006
2023-06-21,212.0800018310547,30027.296875,1891.0072021484375,85.14774322509766,43.02843475341797,259.4599914550781,0.500694990158081
2023-06-22,205.61000061035156,29912.28125,1872.9429931640625,86.07022094726562,43.008445739746094,264.6099853515625,0.4949750006198883
2023-06-23,205.41000366210938,30695.46875,1892.862060546875,91.20945739746094,42.19275665283203,256.6000061035156,0.4965659976005554
2023-06-26,205.5800018310547,30271.130859375,1859.432861328125,87.27570343017578,40.616363525390625,241.0500030517578,0.47933200001716614
2023-06-27,209.42999267578125,30688.1640625,1889.703369140625,87.99827575683594,41.859886169433594,250.2100067138672,0.4838399887084961
2023-06-28,210.72000122070312,30086.24609375,1827.97119140625,83.06114959716797,41.10118103027344,256.239990234375,0.46522200107574463
2023-06-29,211.8300018310547,30445.3515625,1852.227294921875,84.77587127685547,40.80628967285156,257.5,0.4747219979763031
2023-06-30,211.16000366210938,30477.251953125,1933.18896484375,108.16532897949219,42.28572082519531,261.7699890136719,0.4740369915962219
2023-07-03,210.9199981689453,31156.439453125,1955.38916015625,106.94577026367188,42.39667892456055,279.82000732421875,0.4895470142364502
2023-07-05,213.30999755859375,30514.166015625,1910.5880126953125,102.6939926147461,42.300716400146484,282.4800109863281,0.4782719910144806
2023-07-06,212.6199951171875,29909.337890625,1848.636474609375,95.66722869873047,42.08679962158203,276.5400085449219,0.4637390077114105
2023-07-07,212.10000610351562,30342.265625,1870.6025390625,98.24247741699219,42.48664093017578,274.42999267578125,0.468764990568161
2023-07-10,213.30999755859375,30414.470703125,1880.556396484375,96.7313461303711,42.16376495361328,269.6099853515625,0.4776639938354492
2023-07-11,218.75999450683594,30620.951171875,1878.3360595703125,96.78643798828125,42.38867950439453,269.7900085449219,0.47571900486946106
