Date,AMZN,COST,GOOGL,MSFT,NFLX,NVDA,UPS
2020-03-06,95.05449676513672,287.11517333984375,64.6269760131836,155.2716522216797,368.9700012207031,6.627651691436768,80.85957336425781
2020-03-09,90.03050231933594,278.4834899902344,60.639347076416016,144.74851989746094,346.489990234375,6.114459991455078,74.99292755126953
2020-03-10,94.59100341796875,285.3260803222656,63.60101318359375,154.6469268798828,364.1300048828125,6.504086494445801,79.84452056884766
2020-03-11,91.04299926757812,274.2874755859375,60.39544677734375,147.64114379882812,349.9200134277344,6.1401190757751465,75.68972778320312
2020-03-12,83.83049774169922,258.0753479003906,55.44021987915039,133.63914489746094,315.25,5.388766288757324,74.1241226196289
2020-03-13,89.25,278.75079345703125,60.56353759765625,152.63844299316406,336.29998779296875,5.999863624572754,81.05741882324219
2020-03-16,84.4574966430664,261.14617919921875,53.51748275756836,130.14102172851562,298.8399963378906,4.892762660980225,74.88973236083984
2020-03-17,90.39199829101562,283.1036071777344,55.76491928100586,140.85635375976562,319.75,5.41268253326416,83.25955200195312
2020-03-18,91.5,283.573974609375,54.424739837646484,134.92686462402344,315.4700012207031,5.052699565887451,85.38426208496094
2020-03-19,94.04650115966797,281.47137451171875,55.446205139160156,137.1468505859375,332.0299987792969,5.3055596351623535,82.79502868652344
2020-03-20,92.30449676513672,267.82293701171875,53.2785758972168,131.9958038330078,332.8299865722656,5.1256937980651855,80.3950424194336
2020-03-23,95.1415023803711,263.3133850097656,52.57631301879883,130.67918395996094,360.2699890136719,5.298583984375,79.05311584472656
2020-03-24,97.00499725341797,262.7692565917969,56.360939025878906,142.557373046875,357.32000732421875,6.2076311111450195,81.94342041015625
2020-03-25,94.29199981689453,259.0067443847656,54.9449462890625,141.1927032470703,342.3900146484375,6.1189446449279785,81.2896728515625
2020-03-26,97.77449798583984,269.5566101074219,58.002376556396484,150.02450561523438,362.989990234375,6.408424377441406,85.83155822753906
2020-03-27,95.00499725341797,262.206787109375,55.37588119506836,143.86434936523438,357.1199951171875,6.296069622039795,83.88749694824219
2020-03-30,98.19750213623047,268.46844482421875,57.173927307128906,153.98388671875,370.9599914550781,6.61644172668457,84.16276550292969
2020-03-31,97.48600006103516,262.9445495605469,57.95399475097656,151.56211853027344,375.5,6.566865921020508,80.36064147949219
2020-04-01,95.38500213623047,264.4661560058594,54.96888732910156,146.18043518066406,364.0799865722656,6.055417537689209,77.75421905517578
2020-04-02,95.94149780273438,268.80035400390625,55.71354675292969,149.20762634277344,370.0799865722656,6.364329814910889,80.03377532958984
2020-04-03,95.32949829101562,266.1905822753906,54.50004577636719,147.83338928222656,361.760009765625,6.076344013214111,77.41873931884766
2020-04-06,99.87950134277344,281.3791198730469,59.01337432861328,158.82740783691406,379.9599914550781,6.686444282531738,82.30472564697266
2020-04-07,100.58000183105469,280.0050964355469,58.98194885253906,157.11680603027344,372.2799987792969,6.45301628112793,79.92195129394531
2020-04-08,102.1500015258789,282.16302490234375,60.200931549072266,158.69285583496094,371.1199951171875,6.650321006774902,84.9799575805664
2020-04-09,102.13800048828125,276.666748046875,60.179481506347656,158.70248413085938,370.7200012207031,6.550673484802246,84.89393615722656
2020-04-13,108.44349670410156,276.3070373535156,60.37101364135742,159.0580596923828,396.7200012207031,6.722567081451416,84.66169738769531
2020-04-14,114.16600036621094,289.6972961425781,63.10524368286133,166.9287872314453,413.54998779296875,7.073830604553223,87.2251205444336
2020-04-15,115.38400268554688,286.12841796875,62.709720611572266,165.1797332763672,426.75,6.996351718902588,85.9520034790039
2020-04-16,120.40950012207031,296.53997802734375,62.71620178222656,170.13858032226562,439.1700134277344,7.3416361808776855,87.93045043945312
2020-04-17,118.75,293.18316650390625,63.79203796386719,171.63775634765625,422.9599914550781,7.282345771789551,88.38639831542969
2020-04-20,119.68049621582031,287.7975769042969,62.90174102783203,168.23577880859375,437.489990234375,7.151057720184326,87.0530776977539
2020-04-21,116.40599822998047,277.88397216796875,60.45829391479492,161.27798461914062,433.8299865722656,6.714097023010254,86.55415344238281
2020-04-22,118.17449951171875,285.3445129394531,62.76508331298828,166.7558135986328,421.4200134277344,7.128635406494141,83.96492767333984
2020-04-23,119.97250366210938,281.6373596191406,63.40150451660156,164.73768615722656,426.70001220703125,7.075324058532715,85.54769134521484
2020-04-24,120.51100158691406,286.3866271972656,63.672340393066406,167.7456512451172,424.989990234375,7.214334487915039,86.1756362915039
2020-04-27,118.80000305175781,284.75439453125,63.38604736328125,167.2651824951172,421.3800048828125,7.400927543640137,88.21434783935547
2020-04-28,115.7040023803711,281.22235107421875,61.477272033691406,163.19041442871094,403.8299865722656,7.258430480957031,82.94986724853516
2020-04-29,118.635498046875,283.19586181640625,66.9432373046875,170.51336669921875,411.8900146484375,7.435306072235107,82.67460632324219
2020-04-30,123.69999694824219,280.06243896484375,67.1686782836914,172.2239990234375,419.8500061035156,7.2813496589660645,81.42729187011719
2020-05-01,114.302001953125,279.0642395019531,65.70330047607422,167.76487731933594,415.2699890136719,7.04468297958374,79.05311584472656
2020-05-04,115.79949951171875,281.439697265625,65.98161315917969,171.86842346191406,428.1499938964844,7.256685733795166,77.79723358154297
2020-05-05,115.88999938964844,284.6100769042969,67.28438568115234,173.71359252929688,424.67999267578125,7.317720890045166,79.74989318847656
2020-05-06,117.56300354003906,285.506591796875,67.10533142089844,175.42416381835938,434.260009765625,7.418614864349365,79.93914794921875
2020-05-07,118.38050079345703,281.9111022949219,68.29488372802734,176.44287109375,436.5299987792969,7.594993591308594,79.85311126708984
2020-05-08,118.98049926757812,282.7799072265625,69.04602813720703,177.4807586669922,435.54998779296875,7.785074710845947,81.57351684570312
2020-05-11,120.44999694824219,286.8374938964844,70.00614929199219,179.46047973632812,440.5199890136719,8.037188529968262,80.78215789794922
2020-05-12,117.84750366210938,281.76318359375,68.58916473388672,175.3953399658203,431.82000732421875,7.77510929107666,79.87033081054688
2020-05-13,118.39600372314453,279.2676086425781,67.2499771118164,172.74295043945312,438.2699890136719,7.752687454223633,78.05529022216797
2020-05-14,119.44249725341797,277.04925537109375,67.67543029785156,173.49252319335938,441.95001220703125,8.002310752868652,78.87249755859375
2020-05-15,120.48899841308594,276.55926513671875,68.4834213256836,176.02000427246094,454.19000244140625,8.460943222045898,78.30473327636719
2020-05-18,121.31300354003906,279.8406982421875,69.08792877197266,177.7017822265625,452.5799865722656,8.719532012939453,82.66600036621094
2020-05-19,122.46649932861328,281.569091796875,68.55026245117188,176.47166442871094,451.0400085449219,8.774587631225586,82.94986724853516
2020-05-20,124.89700317382812,281.827880859375,70.28396606445312,178.91949462890625,447.6700134277344,8.938512802124023,83.59503173828125
2020-05-21,122.33699798583984,279.1104431152344,70.16376495361328,176.7704315185547,436.25,8.744444847106934,83.70684814453125
2020-05-22,121.84400177001953,279.5356140136719,70.48746490478516,176.84750366210938,429.32000732421875,8.994562149047852,84.07194519042969
2020-05-26,121.09300231933594,281.7261962890625,70.89295959472656,174.97796630859375,414.7699890136719,8.687146186828613,84.37616729736328
2020-05-27,120.51950073242188,282.8446350097656,70.83859252929688,175.20925903320312,419.8900146484375,8.495323181152344,86.59269714355469
2020-05-28,120.05500030517578,286.1258544921875,70.73684692382812,174.81414794921875,413.44000244140625,8.457207679748535,86.67961883544922
2020-05-29,122.11849975585938,285.1183776855469,71.49895477294922,176.59698486328125,419.7300109863281,8.844342231750488,86.67092895507812
2020-06-01,123.552001953125,284.9520568847656,71.5662841796875,176.1922149658203,425.9200134277344,8.775336265563965,86.29716491699219
2020-06-02,123.62049865722656,283.8428649902344,71.93737030029297,178.19671630859375,427.30999755859375,8.794268608093262,87.94000244140625
2020-06-03,123.91999816894531,283.4269104003906,71.78474426269531,178.63037109375,421.9700012207031,8.738714218139648,90.09569549560547
2020-06-04,123.02999877929688,287.2257385253906,70.54032897949219,176.2789306640625,414.3299865722656,8.73971176147461,89.70452880859375
2020-06-05,124.1500015258789,288.41815185546875,71.82315826416016,180.40357971191406,419.6000061035156,8.892744064331055,92.7033920288086
2020-06-08,126.2030029296875,283.9353332519531,72.22315979003906,181.5214385986328,419.489990234375,8.778095245361328,96.0064697265625
2020-06-09,130.04299926757812,282.4194030761719,72.4246597290039,182.90919494628906,434.04998779296875,9.018359184265137,93.72909545898438
2020-06-10,132.37249755859375,284.0646667480469,73.0541000366211,189.69357299804688,434.4800109863281,9.338127136230469,92.68598937988281
2020-06-11,127.89800262451172,278.0566711425781,69.92186737060547,179.50733947753906,425.55999755859375,8.769372940063477,87.33154296875
2020-06-12,127.2509994506836,276.0880126953125,70.47150421142578,180.92398071289062,418.07000732421875,8.905204772949219,88.20946502685547
2020-06-15,128.63400268554688,274.6829833984375,70.86153411865234,182.08038330078125,425.5,9.145718574523926,91.82546997070312
2020-06-16,130.7635040283203,278.5466003417969,72.14485931396484,186.54229736328125,436.1300048828125,9.040788650512695,91.9906234741211
2020-06-17,132.0489959716797,276.9290466308594,72.4476089477539,187.18800354003906,447.7699890136719,9.207778930664062,92.9989242553711
2020-06-18,132.69900512695312,276.89215087890625,71.52888488769531,189.19247436523438,449.8699951171875,9.189833641052246,93.51177215576172
2020-06-19,133.75050354003906,277.19708251953125,71.0560531616211,188.06491088867188,453.7200012207031,9.232949256896973,93.67693328857422
2020-06-22,135.6909942626953,277.7055969238281,72.35383605957031,193.2881622314453,468.0400085449219,9.497637748718262,92.9206771850586
2020-06-23,138.2205047607422,278.48193359375,73.01819610595703,194.57949829101562,466.260009765625,9.421121597290039,96.14553833007812
2020-06-24,136.72000122070312,275.45947265625,71.45806121826172,190.6573028564453,457.8500061035156,9.207281112670898,95.1806869506836
2020-06-25,137.72900390625,277.7794189453125,71.87702178955078,193.06649780273438,465.9100036621094,9.4610013961792,96.06729125976562
2020-06-26,134.64349365234375,274.1100769042969,67.95872497558594,189.2021026611328,443.3999938964844,9.127025604248047,93.28575897216797
2020-06-29,134.0189971923828,278.75921630859375,69.68594360351562,191.2354736328125,447.239990234375,9.171887397766113,95.1633071899414
2020-06-30,137.9409942626953,280.2566223144531,70.72736358642578,196.1213836669922,455.0400085449219,9.468727111816406,96.64100646972656
2020-07-01,143.93499755859375,281.67999267578125,71.92191314697266,197.26820373535156,485.6400146484375,9.500876426696777,99.4572982788086
2020-07-02,144.51499938964844,282.5950622558594,73.31495666503906,198.77157592773438,476.8900146484375,9.582876205444336,99.40513610839844
2020-07-06,152.8520050048828,287.9097900390625,74.79728698730469,203.05038452148438,493.80999755859375,9.809185028076172,100.27436828613281
2020-07-07,150.00599670410156,292.291015625,74.3119888305664,200.6893310546875,493.1600036621094,9.841585159301758,99.4833755493164
2020-07-08,154.0554962158203,292.3741455078125,74.99430847167969,205.1030731201172,502.7799987792969,10.184782981872559,99.5007553100586
2020-07-09,159.13150024414062,300.89617919921875,75.74544525146484,206.5389404296875,507.760009765625,10.476888656616211,99.4833755493164
2020-07-10,160.0,301.5339660644531,76.76042938232422,205.9125213623047,548.72998046875,10.44722843170166,100.02230834960938
2020-07-13,155.1999969482422,298.4745178222656,75.42474365234375,199.5522003173828,525.5,10.021533966064453,98.88360595703125
2020-07-14,154.1999969482422,303.1699523925781,75.85517120361328,200.7856903076172,524.8800048828125,10.345290184020996,100.24829864501953
2020-07-15,150.44349670410156,301.9683837890625,75.65666198730469,200.48695373535156,523.260009765625,10.196000099182129,103.62091827392578
2020-07-16,149.9949951171875,301.5709228515625,75.55890655517578,196.5165252685547,527.3900146484375,10.103779792785645,104.08160400390625
2020-07-17,148.09849548339844,300.2029113769531,75.65516662597656,195.51425170898438,492.989990234375,10.170326232910156,103.0472183227539
2020-07-20,159.8419952392578,301.7927551269531,77.99886322021484,203.91770935058594,502.4100036621094,10.478631019592285,102.87339782714844
2020-07-21,156.9145050048828,302.9295959472656,77.60383605957031,201.1712188720703,490.1000061035156,10.296937942504883,103.47314453125
2020-07-22,154.99549865722656,303.447265625,78.04924011230469,204.06224060058594,489.82000732421875,10.406852722167969,103.19498443603516
2020-07-23,149.32749938964844,301.4229736328125,75.65017700195312,195.18663024902344,477.5799865722656,10.098796844482422,102.69084167480469
2020-07-24,150.44549560546875,301.11798095703125,75.22423553466797,193.99163818359375,480.45001220703125,10.163349151611328,102.87339782714844
2020-07-27,152.760498046875,302.80029296875,76.28260803222656,196.44906616210938,495.6499938964844,10.389654159545898,105.1855239868164
2020-07-28,150.01649475097656,302.7724304199219,74.99679565429688,194.685546875,488.510009765625,10.184284210205078,103.977294921875
2020-07-29,151.67649841308594,301.45074462890625,75.98734283447266,196.65145874023438,484.4800109863281,10.43352222442627,107.5063705444336
2020-07-30,152.593994140625,300.8764343261719,76.728515625,196.49725341796875,485.79998779296875,10.581565856933594,122.96127319335938
2020-07-31,158.23399353027344,301.5340881347656,74.21373748779297,197.5669403076172,488.8800048828125,10.582313537597656,124.09126281738281
2020-08-03,155.59449768066406,305.0447692871094,73.95487976074219,208.6783905029297,498.6199951171875,10.976607322692871,123.58712768554688
2020-08-04,156.94149780273438,314.74298095703125,73.48304748535156,205.54635620117188,509.6400146484375,11.193441390991211,125.79498291015625
2020-08-05,160.25149536132812,314.9096984863281,73.77182006835938,205.2090301513672,502.1099853515625,11.2522611618042,126.10789489746094
2020-08-06,161.25,318.0035095214844,75.06163024902344,208.4952392578125,509.0799865722656,11.300862312316895,126.44689178466797
2020-08-07,158.3730010986328,315.78033447265625,74.73345184326172,204.76577758789062,494.7300109863281,11.165277481079102,136.38223266601562
2020-08-10,157.4080047607422,314.9374694824219,74.65613555908203,200.6893310546875,483.3800048828125,11.130884170532227,138.7204132080078
2020-08-11,154.0334930419922,307.92547607421875,73.84415435791016,195.9961395263672,466.92999267578125,10.81684398651123,135.46951293945312
2020-08-12,158.11199951171875,311.936279296875,75.17584991455078,201.59519958496094,475.4700012207031,11.405291557312012,137.1558074951172
2020-08-13,158.05099487304688,310.9544372558594,75.64518737792969,201.1229705810547,481.3299865722656,11.408032417297363,138.45965576171875
2020-08-14,157.4010009765625,311.4916687011719,75.0456771850586,201.31573486328125,482.67999267578125,11.528664588928223,139.7200469970703
2020-08-17,159.12049865722656,314.90045166015625,75.62474060058594,202.6456298828125,482.3500061035156,12.299302101135254,139.33758544921875
2020-08-18,165.62449645996094,315.6322326660156,77.59685516357422,203.8116912841797,491.8699951171875,12.223284721374512,139.06813049316406
2020-08-19,163.0240020751953,315.7711486816406,77.03973388671875,202.57521057128906,484.5299987792969,12.101408958435059,139.3723602294922
2020-08-20,164.86849975585938,315.7433166503906,78.61782836914062,207.2893829345703,497.8999938964844,12.103898048400879,138.6856689453125
2020-08-21,164.23599243164062,319.2076721191406,78.58392333984375,205.7823944091797,492.30999755859375,12.644743919372559,139.11428833007812
2020-08-24,165.3730010986328,318.7630310058594,79.06172943115234,206.42967224121094,488.80999755859375,12.681380271911621,140.2689971923828
2020-08-25,167.32449340820312,319.3002624511719,80.09417724609375,209.11517333984375,490.5799865722656,12.711039543151855,139.12303161621094
2020-08-26,172.09249877929688,318.8927307128906,82.0034408569336,213.63616943359375,547.530029296875,12.733969688415527,139.0005645751953
2020-08-27,170.0,320.8286437988281,81.2248764038086,218.88165283203125,526.27001953125,12.589661598205566,140.14649963378906
2020-08-28,170.08999633789062,322.6904296875,81.7690200805664,221.1325225830078,523.8900146484375,13.107573509216309,142.02725219726562
2020-08-31,172.54800415039062,322.0328674316406,81.27525329589844,217.8673553466797,529.5599975585938,13.333630561828613,143.1294403076172
2020-09-01,174.95599365234375,325.4786376953125,82.54959106445312,219.54823303222656,556.5499877929688,13.782890319824219,142.2809600830078
2020-09-02,176.57249450683594,332.4072570800781,85.65740203857422,223.7794189453125,552.8400268554688,14.306940078735352,145.0189666748047
2020-09-03,168.39999389648438,322.62567138671875,81.27425384521484,209.91696166992188,525.75,12.979610443115234,138.2307891845703
2020-09-04,164.7310028076172,321.0231018066406,78.86521911621094,206.97061157226562,516.0499877929688,12.58769416809082,140.64512634277344
2020-09-08,157.49200439453125,313.88153076171875,75.99183654785156,195.77439880371094,507.0199890136719,11.88015079498291,136.85736083984375
2020-09-09,163.4304962158203,320.8935546875,77.17041778564453,204.1111602783203,500.19000244140625,12.679939270019531,139.78787231445312
2020-09-10,158.7554931640625,314.5021667480469,76.11402893066406,198.39230346679688,480.6700134277344,12.277801513671875,138.11703491210938
2020-09-11,155.81100463867188,314.1316223144531,75.60079956054688,197.0978240966797,482.0299987792969,12.13095760345459,138.97430419921875
2020-09-14,155.14849853515625,317.6422424316406,75.2551498413086,198.43092346191406,476.260009765625,12.836753845214844,140.0852813720703
2020-09-15,157.80650329589844,318.5592041015625,76.56640625,201.68646240234375,495.989990234375,12.95517635345459,141.3011932373047
2020-09-16,153.90499877929688,318.39251708984375,75.41775512695312,198.08319091796875,483.8599853515625,12.479991912841797,139.84906005859375
2020-09-17,150.43649291992188,313.9000244140625,74.16834259033203,196.015869140625,470.20001220703125,12.4291353225708,139.74411010742188
2020-09-18,147.74549865722656,311.19525146484375,72.37528991699219,193.58148193359375,469.9599914550781,12.155638694763184,139.66539001464844
2020-09-21,148.02349853515625,314.53924560546875,71.33038330078125,195.658447265625,487.3500061035156,12.482733726501465,140.89004516601562
2020-09-22,156.44949340820312,319.05950927734375,72.81070709228516,200.37269592285156,491.1700134277344,12.602901458740234,141.6161346435547
2020-09-23,149.9929962158203,319.2261962890625,70.2954330444336,193.77471923828125,470.6099853515625,12.09031867980957,141.31869506835938
2020-09-24,150.989501953125,321.42144775390625,70.96726989746094,196.28639221191406,473.0799865722656,12.313952445983887,140.3214874267578
2020-09-25,154.75650024414062,317.3272705078125,71.77527618408203,200.7590789794922,482.8800048828125,12.838251113891602,145.31642150878906
2020-09-28,158.70249938964844,323.8482971191406,72.75285339355469,202.32403564453125,490.6499938964844,12.999054908752441,147.7482147216797
2020-09-29,157.24400329589844,326.1826477050781,73.11994934082031,200.2180938720703,493.4800109863281,13.18928050994873,147.39834594726562
2020-09-30,157.43649291992188,328.8318176269531,73.0989990234375,203.18377685546875,500.0299987792969,13.493191719055176,145.76251220703125
2020-10-01,161.06300354003906,332.0366516113281,74.21123504638672,205.24142456054688,527.510009765625,13.576957702636719,146.65476989746094
2020-10-02,156.25,328.8409729003906,72.60022735595703,199.18447875976562,503.05999755859375,13.026230812072754,146.0512237548828
2020-10-05,159.9600067138672,332.1478576660156,73.95836639404297,203.23211669921875,520.6500244140625,13.604883193969727,147.97567749023438
2020-10-06,154.9980010986328,331.93487548828125,72.37179565429688,198.9139862060547,505.8699951171875,13.69862174987793,148.1418914794922
2020-10-07,159.7845001220703,336.2605895996094,72.77679443359375,202.70079040527344,534.6599731445312,13.925494194030762,153.07554626464844
2020-10-08,159.52749633789062,338.1779479980469,73.98829650878906,203.42530822753906,531.7899780273438,13.800590515136719,152.39328002929688
2020-10-09,164.33250427246094,342.22589111328125,75.33595275878906,208.4775848388672,539.4400024414062,13.724798202514648,152.8131561279297
2020-10-12,172.14649963378906,348.7283630371094,78.03627014160156,213.877685546875,539.8099975585938,14.186771392822266,154.4314727783203
2020-10-13,172.18150329589844,352.6188659667969,78.15995788574219,215.28807067871094,554.0900268554688,14.208959579467773,153.37298583984375
2020-10-14,168.1855010986328,350.4512939453125,77.97891235351562,213.35604858398438,541.4500122070312,14.05638313293457,152.54197692871094
2020-10-15,166.9324951171875,348.82098388671875,77.58139038085938,212.1968231201172,541.9400024414062,13.931479454040527,152.2445526123047
2020-10-16,163.635498046875,353.41546630859375,78.19139099121094,212.1968231201172,530.7899780273438,13.773415565490723,152.59446716308594
2020-10-19,160.36050415039062,347.8762512207031,76.30854797363281,206.94163513183594,530.719970703125,13.460530281066895,150.54751586914062
2020-10-20,160.85049438476562,350.42352294921875,77.36243438720703,207.35702514648438,525.4199829101562,13.60787582397461,152.97938537597656
2020-10-21,159.2469940185547,349.9696960449219,79.10362243652344,207.50192260742188,489.04998779296875,13.487456321716309,151.09861755371094
2020-10-22,158.82000732421875,348.05224609375,80.13457489013672,207.58883666992188,485.2300109863281,13.324156761169434,151.32603454589844
2020-10-23,160.22000122070312,346.987060546875,81.44732666015625,208.8833770751953,488.2799987792969,13.552777290344238,150.37254333496094
2020-10-26,160.3520050048828,343.3836975097656,79.01883697509766,202.94229125976562,488.239990234375,13.105012893676758,146.96096801757812
2020-10-27,164.31649780273438,345.2455749511719,79.74653625488281,206.0045928955078,488.92999267578125,13.359810829162598,149.44529724121094
2020-10-28,158.13900756835938,338.0575866699219,75.3534164428711,195.79368591308594,486.239990234375,12.592183113098145,136.27125549316406
2020-10-29,160.55050659179688,338.6143798828125,77.65172576904297,197.764404296875,504.2099914550781,12.98808479309082,141.15249633789062
2020-10-30,151.8074951171875,331.895263671875,80.60589599609375,195.59085083007812,475.739990234375,12.499439239501953,137.4347381591797
2020-11-02,150.2239990234375,338.17822265625,81.01539611816406,195.4556121826172,484.1199951171875,12.546060562133789,139.56918334960938
2020-11-03,152.42050170898438,345.2037353515625,82.07975769042969,199.416259765625,487.2200012207031,12.983601570129395,143.0070343017578
2020-11-04,162.05799865722656,349.11083984375,87.07688903808594,209.0378875732422,496.95001220703125,13.756213188171387,142.2197265625
2020-11-05,166.10000610351562,357.5191345214844,87.9073257446289,215.70347595214844,513.760009765625,14.120956420898438,143.0769805908203
2020-11-06,165.56849670410156,357.9183044433594,87.76917266845703,216.1188507080078,514.72998046875,14.521845817565918,146.68104553222656
2020-11-09,157.18699645996094,338.744384765625,87.85345458984375,210.96994018554688,470.5,13.593164443969727,142.77957153320312
2020-11-10,151.75100708007812,340.24786376953125,86.67138671875,203.84068298339844,480.239990234375,12.734787940979004,144.10044860839844
2020-11-11,156.8695068359375,346.09466552734375,87.14572143554688,209.1924591064453,490.760009765625,13.381000518798828,145.77125549316406
2020-11-12,155.51400756835938,348.6839599609375,86.9257583618164,208.12017822265625,486.7699890136719,13.419641494750977,143.55340576171875
2020-11-13,156.4405059814453,351.5887756347656,88.39411926269531,209.15379333496094,482.8399963378906,13.260334014892578,144.04624938964844
2020-11-16,156.55299377441406,352.4705505371094,88.48240661621094,209.84933471679688,479.1000061035156,13.477981567382812,148.24435424804688
2020-11-17,156.7830047607422,354.4472961425781,87.86542510986328,207.1734619140625,480.6300048828125,13.385239601135254,148.63162231445312
