Date,AAPL,INTC,SLB,TSLA,V,WMT,XRP-USD
2023-03-07,150.41676330566406,24.917978286743164,52.287532806396484,187.7100067138672,220.5811309814453,45.27790451049805,0.38054800033569336
2023-03-08,151.6768341064453,25.357192993164062,51.80374526977539,182.0,219.61248779296875,44.90397262573242,0.3891879916191101
2023-03-09,149.4146270751953,25.80616569519043,50.497520446777344,172.9199981689453,217.457763671875,44.601585388183594,0.37213000655174255
2023-03-10,147.3409423828125,26.567466735839844,49.34611511230469,173.44000244140625,213.63267517089844,44.53654861450195,0.37062200903892517
2023-03-13,149.29556274414062,26.303939819335938,47.256160736083984,174.47999572753906,211.98204040527344,44.6666145324707,0.37378600239753723
2023-03-14,151.3990020751953,27.33852767944336,47.75929641723633,183.25999450683594,216.12344360351562,44.90397262573242,0.3742789924144745
2023-03-15,151.7958984375,27.728940963745117,43.850311279296875,180.4499969482422,213.86001586914062,45.40471649169922,0.36055800318717957
2023-03-16,154.6335906982422,29.45650863647461,44.68241882324219,184.1300048828125,214.92745971679688,45.14678955078125,0.36602500081062317
2023-03-17,153.7902069091797,29.09537696838379,43.23106002807617,180.1300048828125,214.86817932128906,45.51245880126953,0.3803820013999939
2023-03-20,156.17147827148438,28.460956573486328,44.72112274169922,183.25,215.6193389892578,46.002193450927734,0.3746280074119568
2023-03-21,158.0367889404297,27.777740478515625,46.71432113647461,197.5800018310547,219.37527465820312,45.845481872558594,0.46970999240875244
2023-03-22,156.59811401367188,27.455650329589844,45.862857818603516,191.14999389648438,217.4874267578125,45.5516357421875,0.4224799871444702
2023-03-23,157.6895294189453,28.334075927734375,44.005123138427734,192.22000122070312,220.0078582763672,45.92056655883789,0.44484999775886536
2023-03-24,158.9992218017578,28.656166076660156,43.124629974365234,190.41000366210938,218.47584533691406,46.29602813720703,0.42590200901031494
2023-03-27,157.04461669921875,28.480480194091797,45.2532844543457,191.80999755859375,219.23690795898438,47.06980895996094,0.47999098896980286
2023-03-28,156.41952514648438,28.587844848632812,46.09507369995117,189.19000244140625,217.77407836914062,46.88697814941406,0.5150579810142517
2023-03-29,159.51516723632812,30.764385223388672,47.120697021484375,193.8800048828125,220.70962524414062,47.08939743041992,0.5435770153999329
2023-03-30,161.09275817871094,31.32071876525879,47.15940475463867,195.27999877929688,219.78054809570312,47.559539794921875,0.5342490077018738
2023-03-31,163.61294555664062,31.88681411743164,47.50772476196289,207.4600067138672,222.84458923339844,48.14068603515625,0.5384920239448547
2023-04-03,164.87303161621094,32.10154342651367,50.63298416137695,194.77000427246094,226.343505859375,48.545528411865234,0.49696001410484314
2023-04-04,164.33726501464844,32.30650329589844,48.8236198425293,192.5800018310547,225.01904296875,48.06886672973633,0.50347900390625
2023-04-05,162.48182678222656,32.04297637939453,49.055843353271484,185.52000427246094,225.5231170654297,48.8654899597168,0.5062350034713745
2023-04-06,163.3748016357422,32.02346420288086,48.010860443115234,185.05999755859375,223.36842346191406,49.23442459106445,0.5032979846000671
2023-04-10,160.76531982421875,31.74040985107422,48.4172477722168,184.50999450683594,223.8032989501953,49.139739990234375,0.5183179974555969
2023-04-11,159.54495239257812,31.574481964111328,49.481571197509766,186.7899932861328,225.7998809814453,48.996089935302734,0.5175179839134216
2023-04-12,158.8503875732422,31.252399444580078,50.29433059692383,180.5399932861328,225.1673126220703,48.75774383544922,0.5061150193214417
2023-04-13,164.26779174804688,31.359764099121094,50.20724868774414,185.89999389648438,229.99069213867188,48.806724548339844,0.5132920145988464
2023-04-14,163.9205322265625,31.125511169433594,50.77811813354492,185.0,231.30526733398438,48.47697067260742,0.5239930152893066
2023-04-17,163.9403533935547,31.36952018737793,50.371734619140625,187.0399932861328,230.77154541015625,48.8165168762207,0.5111269950866699
2023-04-18,165.1707000732422,31.066953659057617,50.47816848754883,184.30999755859375,230.89015197753906,48.92426300048828,0.532263994216919
2023-04-19,166.32162475585938,30.40325355529785,50.923255920410156,180.58999633789062,229.87210083007812,48.97649383544922,0.4915989935398102
2023-04-20,165.3492889404297,30.120206832885742,50.2846565246582,162.99000549316406,231.8785400390625,49.28992462158203,0.47485798597335815
2023-04-21,163.7320098876953,29.57362937927246,48.185028076171875,165.0800018310547,231.3349151611328,49.53805923461914,0.449396014213562
2023-04-24,164.03958129882812,28.948972702026367,48.591407775878906,162.5500030517578,230.05987548828125,49.87433624267578,0.4612730145454407
2023-04-25,162.4917449951172,28.187671661376953,47.37226867675781,160.6699981689453,226.92665100097656,49.48581314086914,0.46999499201774597
2023-04-26,162.48182678222656,28.35359764099121,46.230533599853516,153.75,225.5033721923828,49.27033615112305,0.46203699707984924
2023-04-27,167.09555053710938,29.144180297851562,46.404693603515625,160.19000244140625,226.35336303710938,49.42378616333008,0.46686801314353943
2023-04-28,168.35562133789062,30.315412521362305,47.7496223449707,164.30999755859375,230.03021240234375,49.28992462158203,0.48027101159095764
2023-05-01,168.2663116455078,29.57362937927246,47.55610656738281,161.8300018310547,229.8127899169922,49.492347717285156,0.4649659991264343
2023-05-02,167.22451782226562,29.056337356567383,44.68241882324219,160.30999755859375,224.34693908691406,49.358489990234375,0.4649510085582733
2023-05-03,166.1430206298828,29.915239334106445,43.80193328857422,160.61000061035156,223.3585205078125,49.175655364990234,0.4634940028190613
2023-05-04,164.4959716796875,30.61595916748047,43.60841751098633,161.1999969482422,222.98294067382812,49.31330108642578,0.4615730047225952
2023-05-05,172.2152862548828,30.370952606201172,44.266361236572266,170.05999755859375,229.09124755859375,49.739349365234375,0.46779999136924744
2023-05-08,172.14581298828125,30.15534782409668,45.098480224609375,171.7899932861328,229.53602600097656,50.05068588256836,0.42891499400138855
2023-05-09,170.42933654785156,29.49873161315918,45.64031219482422,169.14999389648438,230.5540771484375,50.135894775390625,0.4298880100250244
2023-05-10,172.20533752441406,29.371326446533203,44.372798919677734,168.5399932861328,228.587158203125,49.994972229003906,0.43087300658226013
2023-05-11,172.3938751220703,28.28350257873535,42.70857620239258,172.0800018310547,228.7753448486328,50.18178176879883,0.42187899351119995
2023-05-12,171.45989990234375,28.3717041015625,42.64085006713867,167.97999572753906,229.14175415039062,50.1653938293457,0.43071800470352173
2023-05-15,170.963134765625,29.204721450805664,43.153656005859375,166.35000610351562,230.55792236328125,49.7754020690918,0.42756199836730957
2023-05-16,170.963134765625,28.636308670043945,41.847434997558594,166.52000427246094,228.24053955078125,49.087162017822266,0.4414219856262207
2023-05-17,171.57913208007812,28.29330062866211,43.05690002441406,173.86000061035156,230.39944458007812,49.0052375793457,0.4485889971256256
2023-05-18,173.9239501953125,29.087121963500977,43.39554977416992,176.88999938964844,231.34030151367188,49.641029357910156,0.46029898524284363
2023-05-19,174.0332489013672,29.33212661743164,43.80193328857422,180.13999938964844,231.05307006835938,49.12977600097656,0.4679819941520691
2023-05-22,173.0794219970703,29.67513656616211,44.50825881958008,188.8699951171875,229.04270935058594,48.69717025756836,0.46160098910331726
2023-05-23,170.45640563964844,28.920516967773438,44.566307067871094,185.77000427246094,222.4075469970703,48.605411529541016,0.46542999148368835
2023-05-24,170.73458862304688,28.420705795288086,44.73080062866211,182.89999389648438,220.10008239746094,48.38254928588867,0.45360898971557617
2023-05-25,171.877197265625,26.852664947509766,43.69549560546875,184.47000122070312,221.21913146972656,47.900794982910156,0.45373401045799255
2023-05-26,174.30149841308594,28.420705795288086,43.03755187988281,193.1699981689453,222.83335876464844,47.98600387573242,0.4691399931907654
2023-05-30,176.1594696044922,29.390928268432617,42.87306594848633,201.16000366210938,219.4959716796875,47.868019104003906,0.5219380259513855
2023-05-31,176.10980224609375,30.81196403503418,41.44105911254883,203.92999267578125,218.89187622070312,48.133480072021484,0.5173860192298889
2023-06-01,178.93153381347656,30.508155822753906,43.52133560180664,207.52000427246094,224.30894470214844,48.31045150756836,0.5073170065879822
2023-06-02,179.78599548339844,30.684558868408203,45.2532844543457,213.97000122070312,226.57679748535156,48.77254867553711,0.5253869891166687
2023-06-05,178.42481994628906,29.263526916503906,44.72112274169922,217.61000061035156,224.57635498046875,49.093727111816406,0.5103939771652222
2023-06-06,178.0572052001953,30.341550827026367,45.674495697021484,221.30999755859375,226.0123291015625,49.087162017822266,0.5304639935493469
2023-06-07,176.67616271972656,30.655160903930664,46.822444915771484,224.57000732421875,223.09085083007812,49.159271240234375,0.5196279883384705
2023-06-08,179.408447265625,31.184371948242188,46.160919189453125,234.86000061035156,220.89234924316406,49.87043380737305,0.5245460271835327
2023-06-09,179.79592895507812,30.713960647583008,46.23874282836914,244.39999389648438,221.3973846435547,50.17194747924805,0.5379170179367065
2023-06-12,182.60772705078125,32.40940475463867,45.74259948730469,249.8300018310547,223.98214721679688,50.502952575683594,0.52572101354599
2023-06-13,182.1308135986328,33.23262405395508,46.65705871582031,258.7099914550781,221.23895263671875,50.8962287902832,0.5200859904289246
2023-06-14,182.76669311523438,34.8692626953125,45.985809326171875,256.7900085449219,221.278564453125,51.4107666015625,0.4802199900150299
2023-06-15,184.81344604492188,35.10447311401367,46.59869384765625,255.89999389648438,223.98214721679688,51.69261169433594,0.4801180064678192
2023-06-16,183.73048400878906,35.64348220825195,46.48195266723633,260.5400085449219,226.69566345214844,50.97161102294922,0.47574299573898315
2023-06-20,183.81988525390625,34.30084991455078,45.976078033447266,274.45001220703125,224.2792510986328,50.52261734008789,0.4928700029850006
2023-06-21,182.77664184570312,32.2427978515625,46.462493896484375,259.4599914550781,225.05169677734375,50.620933532714844,0.500694990158081
2023-06-22,185.7970733642578,32.05659484863281,45.56748962402344,264.6099853515625,226.1806640625,51.04370880126953,0.4949750006198883
2023-06-23,185.47914123535156,32.34080123901367,45.324275970458984,256.6000061035156,227.32945251464844,50.948665618896484,0.4965659976005554
2023-06-26,184.07821655273438,32.67401123046875,46.073368072509766,241.0500030517578,224.1108856201172,50.814292907714844,0.47933200001716614
2023-06-27,186.85025024414062,33.418827056884766,46.83217239379883,250.2100067138672,225.1408233642578,50.630767822265625,0.4838399887084961
2023-06-28,188.03260803222656,32.8994140625,47.26995086669922,256.239990234375,225.75485229492188,50.906063079833984,0.46522200107574463
2023-06-29,188.37042236328125,32.25259780883789,47.15320587158203,257.5,232.05331420898438,50.56194305419922,0.4747219979763031
2023-06-30,192.7222442626953,32.772010803222656,47.78554916381836,261.7699890136719,235.1827392578125,51.512359619140625,0.4740369915962219
2023-07-03,191.2219696044922,32.94841766357422,48.12604522705078,279.82000732421875,235.6680145263672,51.846641540527344,0.4895470142364502
2023-07-05,190.09922790527344,31.8605899810791,47.960655212402344,282.4800109863281,237.13369750976562,51.81714630126953,0.4782719910144806
2023-07-06,190.5761260986328,31.331375122070312,47.78554916381836,276.5400085449219,236.56919860839844,51.489418029785156,0.4637390077114105
2023-07-07,189.45339965820312,31.213773727416992,51.90062713623047,274.42999267578125,234.16268920898438,50.303043365478516,0.468764990568161
2023-07-10,187.39669799804688,32.085994720458984,52.16329574584961,269.6099853515625,235.85617065429688,50.758583068847656,0.4776639938354492
2023-07-11,186.87013244628906,32.634803771972656,54.52727508544922,269.7900085449219,238.22305297851562,50.683204650878906,0.47571900486946106
2023-07-12,188.5492706298828,33.30122756958008,55.14016342163086,271.989990234375,239.86700439453125,50.81101608276367,0.47110500931739807
2023-07-13,189.31430053710938,33.19342041015625,55.86005401611328,277.8999938964844,240.9563446044922,50.51279067993164,0.8153650164604187
2023-07-14,189.46334838867188,32.4878044128418,55.577938079833984,281.3800048828125,240.80780029296875,50.686485290527344,0.7191569805145264
2023-07-17,192.74212646484375,33.68343734741211,54.97477722167969,290.3800048828125,241.62977600097656,50.748756408691406,0.739205002784729
2023-07-18,192.48379516601562,33.81084060668945,55.432010650634766,293.3399963378906,238.44093322753906,50.656986236572266,0.7795400023460388
2023-07-19,193.84495544433594,33.77163314819336,55.80168914794922,291.260009765625,239.08462524414062,50.67337417602539,0.8206940293312073
2023-07-20,191.8876495361328,32.70341110229492,55.704410552978516,262.8999938964844,237.30203247070312,51.61067581176758,0.7940580248832703
2023-07-21,190.70529174804688,33.340423583984375,54.48836898803711,260.0199890136719,236.9356231689453,51.90235900878906,0.7725020051002502
2023-07-24,191.5100860595703,32.95821762084961,55.47092819213867,269.05999755859375,238.41119384765625,52.2071418762207,0.7027649879455566
2023-07-25,192.37448120117188,33.418827056884766,56.30756378173828,265.2799987792969,236.38104248046875,52.16454315185547,0.7095999717712402
2023-07-26,193.2488250732422,33.67363739013672,56.103267669677734,264.3500061035156,234.80642700195312,52.351341247558594,0.7157989740371704
2023-07-27,191.97706604003906,33.85983657836914,55.47092819213867,255.7100067138672,232.1721649169922,52.16126251220703,0.7136459946632385
2023-07-28,194.57028198242188,36.094295501708984,55.5974006652832,266.44000244140625,233.469482421875,52.40705108642578,0.7125679850578308
2023-07-31,195.18629455566406,35.05546951293945,56.75506591796875,267.42999267578125,235.43031311035156,52.39067077636719,0.6985210180282593
2023-08-01,194.35169982910156,35.084869384765625,56.04490280151367,261.07000732421875,237.4604949951172,52.144874572753906,0.7072110176086426
2023-08-02,191.3411865234375,33.70303726196289,55.90870666503906,254.11000061035156,235.26197814941406,52.18092346191406,0.6851950287818909
2023-08-03,189.94027709960938,34.17344665527344,56.404850006103516,259.32000732421875,236.45034790039062,52.194034576416016,0.6641349792480469
2023-08-04,180.81930541992188,34.56195068359375,56.103267669677734,253.86000061035156,236.67813110351562,51.89252471923828,0.6355389952659607
2023-08-07,177.6995086669922,34.65047073364258,56.395118713378906,251.4499969482422,239.1737518310547,52.597137451171875,0.6219310164451599
2023-08-08,178.6433868408203,34.44392395019531,56.92045211791992,249.6999969482422,236.97523498535156,52.649574279785156,0.6424059867858887
2023-08-09,177.04376220703125,33.716094970703125,57.89327621459961,242.19000244140625,237.44068908691406,52.73478698730469,0.6433650255203247
2023-08-10,176.8251495361328,34.10951614379883,57.31930923461914,245.33999633789062,238.2840576171875,52.708473205566406,0.6329860091209412
2023-08-11,176.88485717773438,34.31605911254883,58.029483795166016,242.64999389648438,238.16497802734375,53.017635345458984,0.6316750049591064
2023-08-14,178.54637145996094,35.09306335449219,57.903011322021484,239.75999450683594,241.00265502929688,52.62295913696289,0.6342819929122925
2023-08-15,176.5465850830078,34.198036193847656,56.74534225463867,232.9600067138672,237.95663452148438,52.353267669677734,0.6095989942550659
2023-08-16,175.67108154296875,32.978431701660156,56.20055389404297,225.60000610351562,237.4208526611328,52.379581451416016,0.5883280038833618
2023-08-17,173.11416625976562,32.044063568115234,56.31728744506836,219.22000122070312,235.51583862304688,51.20542907714844,0.5071420073509216
2023-08-18,173.60166931152344,32.21126174926758,56.453487396240234,215.49000549316406,236.3096160888672,51.9421501159668,0.5060999989509583
2023-08-21,174.94479370117188,32.5948486328125,55.8795166015625,231.27999877929688,237.58953857421875,51.804019927978516,0.524537980556488
2023-08-22,176.3277130126953,32.34896469116211,54.87749481201172,233.19000244140625,238.69085693359375,51.63957595825195,0.5209299921989441
2023-08-23,180.19790649414062,33.4210319519043,56.31728744506836,236.86000061035156,240.4073486328125,51.998069763183594,0.5299019813537598
2023-08-24,175.4820556640625,32.05389404296875,55.24717712402344,230.0399932861328,237.5994415283203,51.600101470947266,0.5184130072593689
2023-08-25,177.70068359375,32.703041076660156,54.92613983154297,238.58999633789062,240.6752166748047,51.905975341796875,0.5262460112571716
2023-08-28,179.27264404296875,33.066951751708984,56.25892639160156,238.82000732421875,241.92538452148438,52.20197677612305,0.523248016834259
2023-08-29,183.1826171875,33.74560546875,56.63833236694336,257.17999267578125,243.42359924316406,52.639404296875,0.5400649905204773
2023-08-30,186.69467163085938,33.96198272705078,57.39713668823242,256.8999938964844,244.30662536621094,53.017635345458984,0.528194010257721
2023-08-31,186.9135284423828,34.56195068359375,57.358219146728516,258.0799865722656,243.76092529296875,53.48137664794922,0.510798990726471
2023-09-01,188.49545288085938,36.00776672363281,58.48670959472656,245.00999450683594,246.17196655273438,53.13932418823242,0.498075008392334
2023-09-05,188.73422241210938,36.10612106323242,58.81885528564453,256.489990234375,243.42359924316406,52.711761474609375,0.5054110288619995
2023-09-06,181.9788055419922,36.37167739868164,59.59060287475586,251.9199981689453,244.23719787597656,53.10643768310547,0.5032430291175842
2023-09-07,176.65602111816406,37.551944732666016,59.424530029296875,251.49000549316406,245.2095184326172,53.764225006103516,0.5048570036888123
2023-09-08,177.27285766601562,37.384735107421875,58.77977752685547,248.5,245.3583526611328,53.86289596557617,0.5048499703407288
2023-09-11,178.44686889648438,37.955196380615234,59.36591720581055,273.5799865722656,245.28890991210938,54.050357818603516,0.474373996257782
2023-09-12,175.4024658203125,38.22075271606445,60.665184020996094,267.4800109863281,245.3682861328125,54.109561920166016,0.4807380139827728
2023-09-13,173.32308959960938,38.07322311401367,59.21937942504883,271.29998779296875,245.89414978027344,54.122718811035156,0.48377498984336853
2023-09-14,174.84530639648438,38.033878326416016,60.17673873901367,276.0400085449219,239.61358642578125,54.34965515136719,0.48945701122283936
2023-09-15,174.11900329589844,37.256874084472656,59.18030548095703,274.3900146484375,239.18695068359375,54.14902877807617,0.5008749961853027
2023-09-18,177.06393432617188,37.36506652832031,59.79574966430664,265.2799987792969,242.7489013671875,53.747772216796875,0.5032029747962952
2023-09-19,178.15835571289062,35.742210388183594,59.033775329589844,266.5,241.65750122070312,53.734622955322266,0.5141509771347046
2023-09-20,174.59657287597656,34.11935043334961,58.4085578918457,262.5899963378906,239.9707794189453,53.908931732177734,0.5213549733161926
2023-09-21,173.04449462890625,34.08000946044922,57.46097183227539,255.6999969482422,234.7617950439453,53.25444030761719,0.5071790218353271
2023-09-22,173.90013122558594,33.61774444580078,57.6758918762207,244.8800048828125,233.24374389648438,53.39586639404297,0.5125100016593933
2023-09-25,175.18357849121094,33.72593307495117,58.45740509033203,246.99000549316406,231.53717041015625,53.63266372680664,0.5054609775543213
2023-09-26,171.0845489501953,33.273502349853516,57.7638053894043,244.1199951171875,227.8561553955078,53.4452018737793,0.5017079710960388
2023-09-27,169.5623321533203,34.040672302246094,59.39522171020508,240.5,227.7073211669922,53.18865966796875,0.4995970129966736
2023-09-28,169.82101440429688,34.601287841796875,59.53199005126953,246.3800048828125,229.85043334960938,53.45835494995117,0.5095250010490417
2023-09-29,170.33837890625,34.965206146240234,56.95298385620117,250.22000122070312,228.21334838867188,52.59994125366211,0.5217189788818359
2023-10-02,172.8654327392578,34.87668228149414,56.60130310058594,251.60000610351562,229.4635009765625,52.655853271484375,0.51283198595047
2023-10-03,171.5222930908203,35.102901458740234,57.25582504272461,246.52999877929688,227.022705078125,52.323673248291016,0.5383870005607605
2023-10-04,172.77590942382812,35.33895492553711,54.54005813598633,261.1600036621094,229.41387939453125,52.95185852050781,0.5329310297966003
2023-10-05,174.01953125,35.29960632324219,54.119991302490234,260.04998779296875,231.65621948242188,52.32038497924805,0.5233659744262695
2023-10-06,176.58641052246094,35.59467697143555,54.41305923461914,260.5299987792969,233.20404052734375,51.44223403930664,0.5261930227279663
2023-10-09,178.07876586914062,35.46681594848633,56.89437484741211,259.6700134277344,232.60874938964844,51.254764556884766,0.5032269954681396
2023-10-10,177.4818115234375,35.83073425292969,57.265586853027344,263.6199951171875,234.75186157226562,51.8336181640625,0.497435986995697
2023-10-11,178.88462829589844,36.27332305908203,57.4023551940918,262.989990234375,233.8390350341797,52.04082107543945,0.48883798718452454
2023-10-12,179.7899932861328,36.233985900878906,57.02136993408203,258.8699951171875,234.93045043945312,52.277626037597656,0.48304998874664307
2023-10-13,177.93948364257812,35.3782958984375,57.59773635864258,251.1199951171875,235.81349182128906,52.567054748535156,0.48569899797439575
2023-10-16,177.8101348876953,35.95859146118164,58.076412200927734,253.9199981689453,238.19476318359375,53.02092361450195,0.49797698855400085
2023-10-17,176.24813842773438,35.46681594848633,58.84816360473633,254.85000610351562,239.31593322753906,53.08999252319336,0.49169400334358215
2023-10-18,174.94479370117188,35.0537223815918,59.1900749206543,242.67999267578125,235.6150665283203,53.129459381103516,0.4883190095424652
2023-10-19,174.5667266845703,35.083229064941406,58.58440399169922,220.11000061035156,231.98365783691406,52.8762092590332,0.52012699842453
2023-10-20,171.9998779296875,34.3455696105957,56.86506271362305,211.99000549316406,231.5570068359375,52.21513366699219,0.5160040259361267
2023-10-23,172.11924743652344,33.29317092895508,57.480506896972656,212.0800018310547,229.72145080566406,52.955142974853516,0.5468699932098389
2023-10-24,172.55699157714844,34.020999908447266,55.68302536010742,216.52000427246094,232.81707763671875,53.69186782836914,0.5585319995880127
2023-10-25,170.22891235351562,32.289947509765625,55.31180191040039,212.4199981689453,234.9999237060547,53.53070831298828,0.5553060173988342
2023-10-26,166.04034423828125,31.985048294067383,54.57912826538086,205.75999450683594,229.47341918945312,53.20510482788086,0.5536829829216003
2023-10-27,167.3635711669922,34.95536422729492,54.54005813598633,207.3000030517578,227.4791259765625,53.00776672363281,0.5461069941520691
2023-10-30,169.42303466796875,35.102901458740234,55.096885681152344,197.36000061035156,231.2593536376953,53.6162223815918,0.5789440274238586
2023-10-31,169.90060424804688,35.899574279785156,54.37398147583008,200.83999633789062,233.26358032226562,53.74449157714844,0.6002820134162903
2023-11-01,173.0843048095703,36.67658233642578,54.56936264038086,205.66000366210938,236.71640014648438,54.224674224853516,0.6095380187034607
2023-11-02,176.66598510742188,37.07984161376953,56.03470230102539,218.50999450683594,241.34991455078125,54.43845748901367,0.6064389944076538
2023-11-03,175.7506561279297,37.512596130371094,55.55602264404297,219.9600067138672,241.69717407226562,54.15560531616211,0.6130020022392273
2023-11-06,178.31752014160156,37.44845962524414,55.17503356933594,219.27000427246094,241.5880584716797,54.227962493896484,0.715516984462738
2023-11-07,180.89434814453125,38.25762176513672,52.097816467285156,222.17999267578125,242.85806274414062,54.4812126159668,0.6864020228385925
2023-11-08,181.95889282226562,37.418853759765625,51.707061767578125,222.11000061035156,242.51998901367188,54.03720474243164,0.6880760192871094
2023-11-09,181.48133850097656,37.30044174194336,51.52145004272461,209.97999572753906,240.26290893554688,53.912227630615234,0.6674749851226807
2023-11-10,185.6953582763672,38.346431732177734,52.06850814819336,214.64999389648438,243.8523406982422,54.658817291259766,0.6605749726295471
2023-11-13,184.10140991210938,37.72475814819336,52.75233840942383,223.7100067138672,243.27565002441406,55.148860931396484,0.6715239882469177
2023-11-14,186.73141479492188,38.889163970947266,53.09424591064453,237.41000366210938,245.53269958496094,55.13899230957031,0.6296730041503906
