Date,COST,JNJ,KO,LMT,PFE,PG,WMT
2020-03-06,287.1150817871094,125.42119598388672,47.684913635253906,338.82086181640625,27.517423629760742,108.80908203125,36.33407974243164
2020-03-09,278.48345947265625,120.48491668701172,44.75099182128906,311.8548278808594,26.527359008789062,103.80061340332031,36.31238555908203
2020-03-10,285.3261413574219,125.0768051147461,46.30424499511719,325.26690673828125,27.17954444885254,107.81631469726562,37.12752151489258
2020-03-11,274.2874755859375,116.38751983642578,45.053016662597656,316.195556640625,25.277997970581055,99.8027572631836,35.466251373291016
2020-03-12,258.07537841796875,110.7447280883789,40.695274353027344,275.84393310546875,23.588603973388672,91.0826416015625,32.24909210205078
2020-03-13,278.7508850097656,118.58631896972656,42.19251251220703,291.08990478515625,25.702308654785156,102.02079772949219,35.36396408081055
2020-03-16,261.146240234375,112.26361083984375,39.398258209228516,255.07904052734375,23.714330673217773,97.03914642333984,33.08902359008789
2020-03-17,283.1036071777344,120.61735534667969,41.0695915222168,282.4436950683594,25.270139694213867,105.75032806396484,36.963253021240234
2020-03-18,283.5739440917969,119.1779556274414,39.041343688964844,295.35986328125,25.42729377746582,105.04377746582031,37.99224853515625
2020-03-19,281.4714050292969,112.19294738769531,36.4124755859375,278.3420715332031,23.902910232543945,99.12303161621094,37.18595886230469
2020-03-20,267.8229064941406,105.87023162841797,33.33966064453125,257.9847106933594,22.79498863220215,91.61032104492188,35.479976654052734
2020-03-23,263.31341552734375,98.1434326171875,32.695499420166016,245.2104034423828,22.386388778686523,87.37995910644531,35.576473236083984
2020-03-24,262.769287109375,105.24324035644531,34.34071731567383,255.93832397460938,23.337160110473633,92.36161041259766,35.809967041015625
2020-03-25,259.0067443847656,105.43753051757812,36.22097396850586,283.1878662109375,23.376445770263672,90.25981903076172,34.05729293823242
2020-03-26,269.556640625,111.76908111572266,38.55387878417969,310.3487854003906,24.947975158691406,96.0374526977539,34.18803787231445
2020-03-27,262.2068176269531,108.75786590576172,37.26555633544922,308.6213684082031,24.280075073242188,98.53276062011719,34.11333084106445
2020-03-30,268.46844482421875,117.45600891113281,39.17191696166992,309.0376892089844,25.67087745666504,102.8525619506836,35.85977554321289
2020-03-31,262.944580078125,115.79585266113281,38.5190544128418,300.26751708984375,25.64730453491211,98.3807144165039,35.37102127075195
2020-04-01,264.4662170410156,113.74713897705078,36.664913177490234,299.8865966796875,24.947975158691406,97.781494140625,35.532901763916016
2020-04-02,268.80047607421875,117.57963562011719,38.257911682128906,313.5644836425781,25.828025817871094,102.31594848632812,36.93690490722656
2020-04-03,266.1906433105469,118.4803695678711,38.15345001220703,310.4993896484375,26.433067321777344,102.92411041259766,37.19529342651367
2020-04-06,281.379150390625,123.41665649414062,40.62562942504883,325.95794677734375,27.163827896118164,105.3657455444336,39.24681854248047
2020-04-07,280.0050048828125,121.40327453613281,40.486351013183594,314.73382568359375,26.40949821472168,100.85811614990234,37.97667694091797
2020-04-08,282.16302490234375,126.50736999511719,41.62668991088867,320.1642761230469,27.18739891052246,102.94200134277344,37.92998504638672
2020-04-09,276.666748046875,124.71475982666016,42.653865814208984,328.65985107421875,27.808156967163086,102.54847717285156,37.91753387451172
2020-04-13,276.3070983886719,123.42549133300781,40.85196304321289,327.7207946777344,27.61171531677246,103.70220947265625,39.00712203979492
2020-04-14,289.6973571777344,128.95347595214844,42.584232330322266,336.6592712402344,28.633209228515625,108.1830062866211,40.15896224975586
2020-04-15,286.12841796875,130.3928680419922,41.44389724731445,331.65411376953125,28.263896942138672,108.41555786132812,40.08424377441406
2020-04-16,296.5400085449219,132.1678009033203,40.999942779541016,334.7546691894531,28.193178176879883,108.66596984863281,41.19562530517578
2020-04-17,293.1832580566406,134.2429962158203,41.83560562133789,355.6878967285156,29.002513885498047,111.51898956298828,41.130252838134766
2020-04-20,287.797607421875,133.93392944335938,40.50376892089844,339.4764099121094,28.350330352783203,107.86102294921875,40.42357635498047
2020-04-21,277.884033203125,132.17665100097656,39.50270462036133,330.8213806152344,27.988874435424805,107.03822326660156,40.22433853149414
2020-04-22,285.3445739746094,135.0995635986328,39.76385498046875,336.987060546875,28.483909606933594,106.78778076171875,40.96525573730469
2020-04-23,281.63739013671875,137.32489013671875,39.232852935791016,333.73590087890625,28.829648971557617,107.49995422363281,40.01265335083008
2020-04-24,286.3866271972656,136.75086975097656,39.54623794555664,338.20068359375,29.371826171875,106.94175720214844,40.29594421386719
2020-04-27,284.75433349609375,136.24754333496094,40.72138595581055,335.3659362792969,30.1182918548584,105.74430847167969,39.94104766845703
2020-04-28,281.222412109375,133.68667602539062,40.68657302856445,340.8229064941406,29.788284301757812,105.24011993408203,39.84765625
2020-04-29,283.19586181640625,132.671142578125,41.01734924316406,343.6399841308594,29.95328712463379,105.41118621826172,38.47789001464844
2020-04-30,280.0625,132.49453735351562,39.94664764404297,344.65875244140625,30.141870498657227,106.12242889404297,37.83970642089844
2020-05-01,279.064208984375,130.94915771484375,39.69422149658203,339.7066345214844,29.576120376586914,105.17709350585938,38.26619338989258
2020-05-04,281.439697265625,130.93153381347656,39.293785095214844,336.77435302734375,29.560407638549805,104.23173522949219,38.5090217590332
2020-05-05,284.61004638671875,132.01768493652344,39.520118713378906,345.75726318359375,30.259729385375977,104.44783782958984,38.82966995239258
2020-05-06,285.5066833496094,130.76370239257812,38.95429229736328,335.374755859375,30.259729385375977,101.82784271240234,38.38449478149414
2020-05-07,281.9110412597656,130.33102416992188,38.82372283935547,333.56756591796875,29.331233978271484,100.99054718017578,38.11246871948242
2020-05-08,282.7798767089844,131.31121826171875,40.13816452026367,335.2153015136719,29.537561416625977,104.393798828125,38.44077682495117
2020-05-11,286.8375549316406,131.67327880859375,39.64198303222656,333.5853271484375,30.235925674438477,103.81758117675781,38.669036865234375
2020-05-12,281.7632141113281,129.9336700439453,39.01523208618164,328.7572326660156,29.648670196533203,103.13333892822266,38.70342254638672
2020-05-13,279.267578125,129.9248046875,38.24919891357422,322.6181640625,29.402652740478516,102.56612396240234,38.681541442871094
2020-05-14,277.04925537109375,130.37518310546875,38.0402946472168,315.6197509765625,30.09308433532715,102.46707916259766,38.59086227416992
2020-05-15,276.5594177246094,132.8477783203125,37.65727615356445,319.2695617675781,29.966108322143555,103.18734741210938,39.37881851196289
2020-05-18,279.8406677246094,132.9183807373047,39.145809173583984,334.4535217285156,30.21211814880371,104.62788391113281,39.91663360595703
2020-05-19,281.5691223144531,131.59381103515625,38.7714958190918,329.0850830078125,29.902618408203125,101.23363494873047,39.06926727294922
2020-05-20,281.8279113769531,130.41049194335938,39.94664764404297,321.1387634277344,29.862937927246094,101.98992156982422,39.22560119628906
2020-05-21,279.1103820800781,129.55392456054688,39.31990432739258,326.7286682128906,29.56930923461914,100.495361328125,39.08176803588867
2020-05-22,279.5356750488281,128.37130737304688,39.19803237915039,326.8880615234375,29.759765625,101.37767028808594,38.875404357910156
2020-05-26,281.7261962890625,128.54026794433594,40.120750427246094,329.7229919433594,29.751834869384766,100.86449432373047,38.72844696044922
2020-05-27,282.8446350097656,128.83370971679688,40.67787170410156,351.7989501953125,29.68834686279297,102.53910064697266,38.29695510864258
2020-05-28,286.1258544921875,130.68319702148438,40.99123764038086,352.9682922363281,30.29941177368164,104.49283599853516,38.67529296875
2020-05-29,285.1183776855469,132.2659454345703,40.634342193603516,346.19482421875,30.307350158691406,104.36678314208984,38.79098129272461
2020-06-01,284.9519958496094,130.87884521484375,40.90419387817383,346.65826416015625,28.140836715698242,105.56422424316406,38.75971603393555
2020-06-02,283.8428649902344,131.82138061523438,40.82585144042969,347.380126953125,28.696353912353516,106.29351043701172,38.75345230102539
2020-06-03,283.4268798828125,132.17703247070312,41.69633483886719,358.8415222167969,28.696353912353516,106.71665954589844,38.60649871826172
2020-06-04,287.2257995605469,130.4698028564453,41.713741302490234,359.7684631347656,28.577316284179688,104.48383331298828,38.181251525878906
2020-06-05,288.4181213378906,130.9766387939453,42.732215881347656,366.0784606933594,28.561445236206055,106.53660583496094,38.009281158447266
2020-06-08,283.935302734375,130.50535583496094,43.39379119873047,369.2423400878906,29.037599563598633,107.18486022949219,37.90922546386719
2020-06-09,282.4194641113281,129.78514099121094,42.653865814208984,364.1265869140625,28.736040115356445,106.54560089111328,37.94362258911133
2020-06-10,284.0646667480469,131.42123413085938,42.323089599609375,359.8575744628906,28.505887985229492,107.34689331054688,37.88420486450195
2020-06-11,278.0567321777344,125.25920867919922,39.64198303222656,342.13079833984375,26.42667579650879,104.67291259765625,37.54963684082031
2020-06-12,276.08807373046875,126.39734649658203,40.054832458496094,340.3393249511719,26.78379249572754,104.09668731689453,36.814842224121094
2020-06-15,274.6830139160156,125.5970687866211,40.669700622558594,332.68353271484375,26.47429084777832,105.06006622314453,36.92116165161133
2020-06-16,278.5465393066406,128.4513397216797,41.08256149291992,341.1414794921875,26.50603485107422,106.35652160644531,37.41206359863281
2020-06-17,276.9290771484375,128.06011962890625,40.91566467285156,340.55322265625,26.633010864257812,106.17646026611328,37.21820068359375
2020-06-18,276.8921203613281,127.51770782470703,41.27580642700195,337.23785400390625,26.379058837890625,107.39191436767578,36.89301300048828
2020-06-19,277.1971740722656,127.89115142822266,40.423763275146484,331.72100830078125,26.521909713745117,107.06780242919922,37.47460174560547
2020-06-22,277.7055358886719,127.49991607666016,40.17781066894531,335.07208251953125,26.27589225769043,106.01441192626953,38.046810150146484
2020-06-23,278.48187255859375,127.02867126464844,40.0899658203125,331.2754211425781,26.006067276000977,105.99640655517578,37.856075286865234
2020-06-24,275.4594421386719,124.32556915283203,39.22035598754883,320.6874084472656,25.54578399658203,104.81694793701172,37.61529541015625
2020-06-25,277.77947998046875,124.1921615600586,39.46630859375,323.36114501953125,25.64895248413086,106.14045715332031,37.430824279785156
2020-06-26,274.10992431640625,122.53826904296875,38.27168655395508,317.9602355957031,25.42674446105957,103.74555206298828,36.9962043762207
2020-06-29,278.7591857910156,123.63195037841797,38.96562576293945,327.53216552734375,25.902902603149414,105.9333724975586,37.22758865356445
2020-06-30,280.2565612792969,125.04579162597656,39.246707916259766,325.2328186035156,25.950517654418945,107.65300750732422,37.45271301269531
2020-07-01,281.67999267578125,124.82347106933594,39.36967849731445,321.22210693359375,26.775856018066406,108.02215576171875,37.4245719909668
2020-07-02,282.59503173828125,125.34810638427734,39.42238998413086,322.63031005859375,27.38692283630371,108.83246612548828,37.27448272705078
2020-07-06,287.9097595214844,127.13533782958984,39.72982406616211,323.15618896484375,27.38692283630371,109.50767517089844,37.1744270324707
2020-07-07,292.2910461425781,127.01976013183594,39.71225357055664,314.8498229980469,27.00600242614746,110.03890991210938,39.69462203979492
2020-07-08,292.3741760253906,127.39323425292969,39.58927917480469,312.14044189453125,26.78379249572754,110.64212799072266,38.9098014831543
2020-07-09,300.8961486816406,126.69969940185547,38.570350646972656,302.9872741699219,26.55364990234375,110.27297973632812,39.94477081298828
2020-07-10,301.533935546875,126.59295654296875,39.6595573425293,311.26702880859375,26.847278594970703,111.54247283935547,40.86091232299805
2020-07-13,298.47442626953125,129.11827087402344,39.747398376464844,314.6625671386719,27.942441940307617,111.6865234375,40.49820327758789
2020-07-14,303.16998291015625,131.5279083251953,40.2920036315918,316.97979736328125,27.958311080932617,112.62284851074219,41.27678680419922
2020-07-15,301.9683837890625,131.8302764892578,40.757545471191406,324.91192626953125,28.347171783447266,112.09168243408203,41.273651123046875
2020-07-16,301.5709228515625,132.7105255126953,40.5379524230957,326.08843994140625,28.251941680908203,112.32575225830078,41.33620071411133
2020-07-17,300.202880859375,132.7994384765625,41.12646484375,328.4233703613281,28.767780303955078,113.10903930664062,41.192352294921875
2020-07-20,301.792724609375,133.02174377441406,40.5115966796875,325.7763977050781,28.96617889404297,112.75791931152344,41.10792922973633
2020-07-21,302.9295959472656,133.146240234375,41.460269927978516,334.3233642578125,29.116960525512695,112.60486602783203,41.376834869384766
2020-07-22,303.447265625,133.38632202148438,42.58461380004883,351.2213439941406,30.600982666015625,113.5682144165039,41.48002624511719
2020-07-23,301.42303466796875,133.03065490722656,42.40892791748047,345.4640197753906,30.4819393157959,114.30300903320312,41.161094665527344
2020-07-24,301.11798095703125,131.70578002929688,42.5933952331543,344.20733642578125,29.886743545532227,114.12179565429688,41.036014556884766
2020-07-27,302.80023193359375,130.86993408203125,42.58461380004883,340.5353698730469,29.791513442993164,114.44795227050781,41.026634216308594
2020-07-28,302.7724609375,130.55873107910156,42.32109069824219,344.60833740234375,30.966033935546875,115.8613510131836,41.1986083984375
2020-07-29,301.4507751464844,130.30084228515625,42.1805419921875,345.1788024902344,31.156496047973633,116.25092315673828,40.864036560058594
2020-07-30,300.8764953613281,130.5675811767578,41.890682220458984,340.20562744140625,31.0443058013916,119.06863403320312,40.68581771850586
2020-07-31,301.53411865234375,129.60728454589844,41.49540710449219,337.7547302246094,30.835954666137695,118.79681396484375,40.460693359375
2020-08-03,305.0447692871094,131.02108764648438,40.669700622558594,336.088134765625,30.731781005859375,118.95084381103516,40.429420471191406
2020-08-04,314.742919921875,130.9054718017578,41.01227951049805,336.88128662109375,30.76383399963379,121.21587371826172,41.161094665527344
2020-08-05,314.9096984863281,131.95474243164062,41.47783279418945,341.7921142578125,30.811918258666992,120.89879608154297,40.58888626098633
2020-08-06,318.0034484863281,131.19895935058594,41.70621109008789,338.4409484863281,30.66767120361328,120.23741912841797,40.44504928588867
2020-08-07,315.7804260253906,132.1326141357422,41.98729705810547,343.6814270019531,30.811918258666992,120.99844360351562,40.6389274597168
2020-08-10,314.9375,131.625732421875,41.91702651977539,346.9256591796875,30.76383399963379,121.49675750732422,41.23613357543945
2020-08-11,307.92547607421875,130.68319702148438,42.10149383544922,349.33197021484375,30.28302574157715,120.70850372314453,40.71083450317383
2020-08-12,311.93634033203125,133.0751190185547,42.54069137573242,349.75970458984375,30.71575355529785,122.72895812988281,41.23925018310547
2020-08-13,310.9544372558594,131.5990753173828,42.49677276611328,346.9077453613281,30.58753776550293,123.0188980102539,41.396244049072266
2020-08-14,311.49169921875,131.8124542236328,42.55825424194336,348.85076904296875,30.499385833740234,122.40280151367188,41.631710052490234
2020-08-17,314.9004211425781,132.4793701171875,42.34743881225586,346.65826416015625,30.731781005859375,122.76519012451172,42.573612213134766
2020-08-18,315.6322021484375,133.45745849609375,42.53190994262695,347.81689453125,30.739795684814453,123.68023681640625,42.2941780090332
2020-08-19,315.7710876464844,133.7242431640625,41.60960006713867,347.62969970703125,30.659652709960938,123.00981140136719,41.57206344604492
2020-08-20,315.74334716796875,134.6400604248047,41.5920295715332,345.6957092285156,31.028276443481445,123.98831939697266,40.994361877441406
2020-08-21,319.2076721191406,135.83155822753906,41.53053283691406,347.2019348144531,31.1564998626709,124.52285766601562,41.327171325683594
2020-08-24,318.76300048828125,136.18960571289062,42.136627197265625,352.07708740234375,31.124439239501953,125.49227142333984,41.23297882080078
2020-08-25,319.3003234863281,136.1090545654297,42.08392333984375,351.8987121582031,30.779857635498047,125.99060821533203,41.01320266723633
2020-08-26,318.8927307128906,136.3238983154297,42.30352783203125,352.4335632324219,30.491369247436523,125.38359069824219,41.03517532348633
2020-08-27,320.8287048339844,136.93255615234375,42.365013122558594,352.0592041015625,30.33911895751953,125.22051239013672,42.89698028564453
2020-08-28,322.69049072265625,137.52333068847656,43.77044677734375,352.56719970703125,30.379192352294922,125.72786712646484,44.04924011230469
2020-08-31,322.0328369140625,137.31748962402344,43.506927490234375,349.93994140625,30.28302574157715,125.3292007446289,43.593997955322266
2020-09-01,325.4786071777344,135.62571716308594,43.146785736083984,346.84637451171875,29.55379867553711,125.19331359863281,46.33804702758789
2020-09-02,332.4072265625,137.6934051513672,44.96506118774414,356.94293212890625,29.81022834777832,127.30431365966797,46.366294860839844
2020-09-03,322.6256103515625,133.86236572265625,44.34139633178711,346.3800964355469,29.169143676757812,125.26580810546875,45.38044738769531
2020-09-04,321.0232238769531,133.00303649902344,44.83329772949219,345.24127197265625,29.137088775634766,124.99398803710938,44.84357833862305
2020-09-08,313.8814697265625,131.8125762939453,43.752872467041016,340.94622802734375,28.79251480102539,123.16383361816406,43.468406677246094
2020-09-09,320.8935241699219,133.99661254882812,44.086669921875,345.4385681152344,28.99285316467285,125.16610717773438,43.92051696777344
2020-09-10,314.5021667480469,131.499267578125,43.91978073120117,339.94183349609375,28.568134307861328,123.85240936279297,42.95350646972656
2020-09-11,314.131591796875,132.27801513671875,44.85087203979492,349.2135925292969,28.90470314025879,125.15707397460938,42.91897201538086
2020-09-14,317.6422424316406,132.78823852539062,44.90400695800781,353.0693664550781,29.657970428466797,125.6010513305664,43.11363220214844
2020-09-15,318.5592346191406,133.2716064453125,45.205074310302734,351.9933776855469,29.61790657043457,125.6010513305664,43.12618637084961
2020-09-16,318.39251708984375,132.83299255371094,44.97484588623047,354.71026611328125,29.473657608032227,124.75841522216797,42.780826568603516
2020-09-17,313.9000549316406,131.7319793701172,44.7623176574707,355.0330810546875,29.505708694458008,124.59532165527344,42.915828704833984
2020-09-18,311.1953125,133.5311737060547,44.67376708984375,354.3157958984375,29.35345458984375,124.4594497680664,42.47627639770508
2020-09-21,314.5391540527344,129.879150390625,43.469482421875,340.3902282714844,28.8646297454834,123.86148071289062,43.03513717651367
2020-09-22,319.0594787597656,129.08253479003906,43.97421646118164,348.2899475097656,29.048946380615234,124.99398803710938,43.4244499206543
2020-09-23,319.2261657714844,129.28842163085938,42.69023132324219,343.6451721191406,28.84860610961914,123.49906158447266,42.6960563659668
2020-09-24,321.4214782714844,129.4942626953125,43.1241340637207,339.6280822753906,28.65628433227539,124.0517349243164,42.91897201538086
2020-09-25,317.3272399902344,130.3804168701172,43.141841888427734,346.7477111816406,28.888673782348633,124.68592834472656,43.097930908203125
2020-09-28,323.8482971191406,131.67832946777344,43.637725830078125,350.1640625,29.1611385345459,125.03926849365234,43.0916633605957
2020-09-29,326.1826171875,131.633544921875,43.318946838378906,348.5768737792969,28.984832763671875,124.35977935791016,43.05711364746094
2020-09-30,328.831787109375,133.2626495361328,43.71742630004883,343.68096923828125,29.4095458984375,125.92716979980469,43.92679977416992
2020-10-01,332.0367431640625,131.8662872314453,43.549171447753906,341.5379638671875,29.14510726928711,126.1537094116211,44.92206954956055
2020-10-02,328.84100341796875,130.8995361328125,43.70856857299805,341.2599792480469,29.153120040893555,125.1389389038086,44.112037658691406
2020-10-05,332.14788818359375,132.68080139160156,43.726280212402344,344.290771484375,29.44961929321289,126.28960418701172,44.52018356323242
2020-10-06,331.93487548828125,130.91746520996094,43.33665466308594,337.5656433105469,28.984832763671875,126.48889923095703,44.15284729003906
2020-10-07,336.2606201171875,132.36753845214844,43.88566589355469,343.37615966796875,29.225236892700195,127.4764633178711,44.2344856262207
2020-10-08,338.1780090332031,133.2716064453125,44.682621002197266,348.44244384765625,29.56180763244629,128.337158203125,44.382049560546875
2020-10-09,342.225830078125,135.13340759277344,44.9925537109375,346.0572814941406,29.48166847229004,129.48785400390625,44.8278694152832
2020-10-12,348.72845458984375,135.9121551513672,45.24048614501953,348.7384033203125,29.505708694458008,130.9102783203125,45.28940200805664
2020-10-13,352.6188049316406,132.7971954345703,44.4701042175293,348.7652587890625,29.569822311401367,130.65658569335938,45.91105270385742
2020-10-14,350.4513244628906,132.56443786621094,44.381553649902344,350.3524169921875,29.537769317626953,130.5025634765625,45.19207000732422
2020-10-15,348.8210144042969,131.7499237060547,44.26643753051758,346.2275695800781,29.289352416992188,130.3123016357422,45.3773078918457
2020-10-16,353.4154357910156,132.56443786621094,44.30186080932617,346.568359375,30.41124153137207,130.81967163085938,45.43382263183594
2020-10-19,347.8763122558594,129.18096923828125,43.938804626464844,344.06658935546875,30.291044235229492,128.57275390625,44.88124465942383
2020-10-20,350.42352294921875,129.3868408203125,44.49666976928711,333.7547912597656,30.042619705200195,129.0891571044922,45.17951583862305
2020-10-21,349.9696350097656,128.83187866210938,44.26643753051758,329.2085266113281,29.714061737060547,129.78680419921875,45.33649826049805
2020-10-22,348.0522155761719,129.86122131347656,44.87743377685547,330.84051513671875,29.994531631469727,128.8675537109375,45.06962203979492
2020-10-23,346.9869689941406,130.0044708251953,44.73575973510742,335.65570068359375,30.595548629760742,129.71482849121094,45.163818359375
2020-10-26,343.3837890625,128.86770629882812,44.09819030761719,330.472900390625,30.387203216552734,128.7309112548828,44.633209228515625
2020-10-27,345.24560546875,128.13372802734375,44.18673324584961,324.98516845703125,29.994531631469727,129.69662475585938,44.85612869262695
2020-10-28,338.0576171875,123.84618377685547,42.46886444091797,314.6105651855469,28.407865524291992,125.4146957397461,43.96761703491211
2020-10-29,338.6144104003906,122.79891967773438,42.5219841003418,316.02728271484375,28.271635055541992,125.33269500732422,43.92993927001953
2020-10-30,331.89520263671875,122.7273178100586,42.55740737915039,313.9559631347656,28.43190574645996,124.90451049804688,43.56260299682617
2020-11-02,338.17822265625,124.14154815673828,43.05329895019531,316.0094299316406,29.03291130065918,126.18000030517578,44.08063507080078
2020-11-03,345.2036437988281,123.97148895263672,43.6997184753418,325.8908386230469,29.00086212158203,128.6580352783203,44.8278694152832
2020-11-04,349.1108703613281,124.7770767211914,43.540321350097656,333.70989990234375,29.91440773010254,128.129638671875,44.57041549682617
2020-11-05,357.5191650390625,125.09930419921875,43.7794189453125,327.0207214355469,29.461034774780273,129.71482849121094,45.04450607299805
2020-11-06,357.918212890625,127.3281021118164,43.78825759887695,323.94500732421875,29.469125747680664,130.48922729492188,45.76662826538086
2020-11-09,338.74432373046875,130.75633239746094,46.55104064941406,326.34820556640625,31.73598289489746,125.71538543701172,45.066490173339844
2020-11-10,340.2478332519531,132.7255859375,47.79960250854492,332.9208984375,31.314992904663086,127.7834243774414,45.70069122314453
2020-11-11,346.0946044921875,132.29592895507812,47.445404052734375,331.1274719238281,31.169269561767578,129.43240356445312,46.46049499511719
2020-11-12,348.6838684082031,132.74346923828125,46.9406623840332,329.881103515625,30.400157928466797,129.50531005859375,46.53898239135742
2020-11-13,351.5887451171875,134.17564392089844,47.330284118652344,336.3820495605469,31.266416549682617,131.4458465576172,47.264244079589844
2020-11-16,352.4704284667969,135.0260009765625,47.68448257446289,338.16644287109375,30.2220458984375,129.76039123535156,47.86075973510742
