Date,BTC-USD,ETH-USD,LTC-USD,MRNA,NVDA,TSLA,XRP-USD
2020-03-05,9078.7626953125,229.2681884765625,62.04545974731445,28.010000228881836,6.808265209197998,48.30266571044922,0.23958200216293335
2020-03-06,9122.5458984375,243.52529907226562,63.02560043334961,29.610000610351562,6.627653121948242,46.89866638183594,0.24408799409866333
2020-03-09,7923.64453125,201.986328125,50.168148040771484,24.290000915527344,6.11445951461792,40.53333282470703,0.20918099582195282
2020-03-10,7909.7294921875,200.76724243164062,50.25638961791992,22.34000015258789,6.504086971282959,43.02199935913086,0.2122350037097931
2020-03-11,7911.43017578125,194.8685302734375,48.463783264160156,23.610000610351562,6.140119552612305,42.28200149536133,0.2080959975719452
2020-03-12,4970.7880859375,112.34712219238281,30.930883407592773,22.299999237060547,5.388766288757324,37.369998931884766,0.13963499665260315
2020-03-13,5563.70703125,133.20181274414062,37.43795394897461,21.299999237060547,5.999863147735596,36.44133377075195,0.15935200452804565
2020-03-16,5014.47998046875,110.60587310791016,32.876216888427734,26.489999771118164,4.892762184143066,29.67133331298828,0.14106300473213196
2020-03-17,5225.62939453125,113.9427490234375,33.56386947631836,28.18000030517578,5.41268253326416,28.68000030517578,0.1445239931344986
2020-03-18,5238.4384765625,114.84226989746094,33.68417739868164,31.579999923706055,5.052700042724609,24.08133316040039,0.14309999346733093
2020-03-19,6191.19287109375,136.59385681152344,39.07376480102539,28.270000457763672,5.305559158325195,28.50933265686035,0.16503700613975525
2020-03-20,6198.7783203125,132.73716735839844,38.131954193115234,28.200000762939453,5.125693321228027,28.50200080871582,0.15686799585819244
2020-03-23,6416.31494140625,134.91160583496094,38.76576614379883,26.56999969482422,5.298582553863525,28.952667236328125,0.15741899609565735
2020-03-24,6734.8037109375,138.76144409179688,40.49064636230469,25.81999969482422,6.207631587982178,33.66666793823242,0.16225500404834747
2020-03-25,6681.06298828125,136.19589233398438,39.151222229003906,27.1299991607666,6.118943691253662,35.95000076293945,0.16163299977779388
2020-03-26,6716.4404296875,138.36155700683594,40.16059875488281,27.940000534057617,6.4084248542785645,35.21066665649414,0.17501899600028992
2020-03-27,6469.79833984375,133.9379425048828,38.91847610473633,30.049999237060547,6.296070575714111,34.29066848754883,0.17619499564170837
2020-03-30,6429.841796875,132.904541015625,39.13829040527344,30.479999542236328,6.6164422035217285,33.47533416748047,0.1721709966659546
2020-03-31,6438.64453125,133.59356689453125,39.299102783203125,29.950000762939453,6.566865921020508,34.93333435058594,0.17456300556659698
2020-04-01,6606.7763671875,135.63455200195312,39.38081359863281,29.670000076293945,6.055417060852051,32.104000091552734,0.1753229945898056
2020-04-02,6793.62451171875,142.02914428710938,39.874168395996094,33.20000076293945,6.3643293380737305,30.29800033569336,0.1786399930715561
2020-04-03,6733.38720703125,142.09130859375,40.359134674072266,34.84000015258789,6.0763444900512695,32.000667572021484,0.17946699261665344
2020-04-06,7271.78125,169.13587951660156,44.39112091064453,34.63999938964844,6.686445236206055,34.41600036621094,0.1955060064792633
2020-04-07,7176.41455078125,165.10194396972656,44.667930603027344,32.02000045776367,6.453017234802246,36.36333465576172,0.19209299981594086
2020-04-08,7334.0986328125,172.64173889160156,46.31985855102539,32.41999816894531,6.650322437286377,36.589332580566406,0.20086899399757385
2020-04-09,7302.08935546875,170.80714416503906,46.384979248046875,31.860000610351562,6.55067253112793,38.20000076293945,0.19825699925422668
2020-04-13,6845.03759765625,156.27955627441406,41.204341888427734,32.900001525878906,6.722567558288574,43.39666748046875,0.18773199617862701
2020-04-14,6842.427734375,157.5963897705078,41.05384063720703,34.65999984741211,7.0738301277160645,47.32600021362305,0.18533499538898468
2020-04-15,6642.10986328125,153.28689575195312,39.58906936645508,37.25,6.996352672576904,48.65533447265625,0.18127000331878662
2020-04-16,7116.80419921875,172.15737915039062,42.68901824951172,40.599998474121094,7.341635227203369,49.680667877197266,0.19010399281978607
2020-04-17,7096.1845703125,171.63858032226562,42.74503707885742,46.849998474121094,7.282344341278076,50.259334564208984,0.190201997756958
2020-04-20,6881.95849609375,172.2971649169922,40.82838439941406,51.689998626708984,7.151058197021484,49.75733184814453,0.18348999321460724
2020-04-21,6880.3232421875,172.73770141601562,41.04014205932617,49.2599983215332,6.71409797668457,45.781333923339844,0.18432800471782684
2020-04-22,7117.20751953125,182.59957885742188,41.887413024902344,51.20000076293945,7.128637313842773,48.807334899902344,0.18796999752521515
2020-04-23,7429.724609375,185.02867126464844,42.93721389770508,47.439998626708984,7.075324058532715,47.04199981689453,0.19171099364757538
2020-04-24,7550.90087890625,189.2369384765625,44.81045150756836,50.5,7.214335918426514,48.34333419799805,0.19366499781608582
2020-04-27,7795.60107421875,197.22471618652344,44.71006393432617,48.04999923706055,7.4009270668029785,53.25,0.19797800481319427
2020-04-28,7807.05859375,198.41539001464844,46.02870178222656,47.880001068115234,7.258430480957031,51.27466583251953,0.21548399329185486
2020-04-29,8801.0380859375,216.96823120117188,49.18130111694336,46.369998931884766,7.435307025909424,53.367332458496094,0.2274319976568222
2020-04-30,8658.5537109375,207.60205078125,46.714019775390625,45.9900016784668,7.281350135803223,52.12533187866211,0.21276099979877472
2020-05-01,8864.7666015625,214.21910095214844,47.79170227050781,47.93000030517578,7.044683456420898,46.75466537475586,0.2192479968070984
2020-05-04,8912.654296875,208.17401123046875,47.47349166870117,50.5,7.256686210632324,50.74599838256836,0.21896299719810486
2020-05-05,9003.0703125,206.77439880371094,46.78725814819336,49.34000015258789,7.317721366882324,51.2140007019043,0.21646299958229065
2020-05-06,9268.76171875,204.0557861328125,45.942867279052734,48.95000076293945,7.418614864349365,52.172000885009766,0.21521000564098358
2020-05-07,9951.5185546875,212.28941345214844,47.330116271972656,53.189998626708984,7.594993591308594,52.00266647338867,0.21891699731349945
2020-05-08,9842.666015625,212.9915771484375,47.88221740722656,59.25,7.7850751876831055,54.62799835205078,0.21982699632644653
2020-05-11,8601.7958984375,185.912841796875,41.6999626159668,66.9000015258789,8.037187576293945,54.08599853515625,0.19406400620937347
2020-05-12,8804.4775390625,189.3125,42.111881256103516,62.349998474121094,7.775110244750977,53.96066665649414,0.19763700664043427
2020-05-13,9269.9873046875,199.1932830810547,43.134559631347656,65.18000030517578,7.752688884735107,52.73066711425781,0.20148000121116638
2020-05-14,9733.7216796875,202.9490966796875,43.945335388183594,64.55999755859375,8.002312660217285,53.55533218383789,0.20312899351119995
2020-05-15,9328.197265625,195.62266540527344,42.833980560302734,66.69000244140625,8.460944175720215,53.27799987792969,0.19891099631786346
2020-05-18,9726.5751953125,214.52505493164062,45.201072692871094,80.0,8.71953296661377,54.242000579833984,0.2051759958267212
2020-05-19,9729.0380859375,213.45111083984375,45.38361358642578,71.66999816894531,8.774587631225586,53.867332458496094,0.20402799546718597
2020-05-20,9522.9814453125,210.09674072265625,44.17212677001953,73.47000122070312,8.938512802124023,54.37066650390625,0.20170700550079346
2020-05-21,9081.76171875,199.88360595703125,42.74270248413086,67.05000305175781,8.744443893432617,55.17333221435547,0.19550900161266327
2020-05-22,9182.5771484375,207.169189453125,44.20758056640625,69.0,8.9945650100708,54.45866775512695,0.20034299790859222
2020-05-26,8835.052734375,201.90231323242188,42.43205642700195,57.709999084472656,8.687146186828613,54.591331481933594,0.19397500157356262
2020-05-27,9181.017578125,208.86343383789062,43.86143112182617,52.18000030517578,8.495323181152344,54.68199920654297,0.19785700738430023
2020-05-28,9525.7509765625,219.84042358398438,44.758697509765625,55.540000915527344,8.457206726074219,53.72066879272461,0.20059500634670258
2020-05-29,9439.1240234375,220.6751251220703,44.6524658203125,61.5,8.844342231750488,55.66666793823242,0.1983480006456375
2020-06-01,10167.2685546875,246.99176025390625,48.1252326965332,62.18000030517578,8.775336265563965,59.87333297729492,0.21024900674819946
2020-06-02,9529.8037109375,237.21905517578125,45.92351531982422,59.869998931884766,8.794270515441895,58.770668029785156,0.20276400446891785
2020-06-03,9656.7177734375,244.1793212890625,47.17289352416992,59.88999938964844,8.738715171813965,58.86399841308594,0.20366300642490387
2020-06-04,9800.63671875,244.4263916015625,47.637596130371094,60.59000015258789,8.739712715148926,57.62533187866211,0.2049819976091385
2020-06-05,9665.533203125,241.22198486328125,47.05314636230469,58.189998626708984,8.892745018005371,59.04399871826172,0.20409199595451355
2020-06-08,9771.4892578125,246.30990600585938,46.47397232055664,59.099998474121094,8.778094291687012,63.327999114990234,0.20377099514007568
2020-06-09,9795.7001953125,244.9114532470703,46.06941223144531,58.22999954223633,9.01835823059082,62.711334228515625,0.20201300084590912
2020-06-10,9870.0947265625,247.4449462890625,46.67997741699219,60.06999969482422,9.338127136230469,68.336669921875,0.2029380053281784
2020-06-11,9321.78125,231.70266723632812,43.51470947265625,60.20000076293945,8.769370079040527,64.85600280761719,0.1901800036430359
2020-06-12,9480.84375,237.4932098388672,44.82805252075195,62.0,8.905203819274902,62.35200119018555,0.19394299387931824
2020-06-15,9450.7021484375,229.9289093017578,43.9142951965332,66.56999969482422,9.145715713500977,66.05999755859375,0.19307400286197662
2020-06-16,9538.0244140625,234.41616821289062,43.87725830078125,64.33999633789062,9.040789604187012,65.47533416748047,0.19130699336528778
2020-06-17,9480.2548828125,233.0282745361328,44.03235626220703,63.310001373291016,9.207777976989746,66.11933135986328,0.19344300031661987
2020-06-18,9411.8408203125,232.10116577148438,43.56013107299805,64.94999694824219,9.189830780029297,66.9306640625,0.1909569948911667
2020-06-19,9288.0185546875,227.13829040527344,42.679832458496094,66.3499984741211,9.232952117919922,66.72666931152344,0.18679000437259674
2020-06-22,9648.7177734375,242.53318786621094,44.18800354003906,64.75,9.497638702392578,66.28800201416016,0.18927200138568878
2020-06-23,9629.658203125,244.14215087890625,44.17927932739258,62.939998626708984,9.421122550964355,66.78533172607422,0.1886799931526184
2020-06-24,9313.6103515625,235.7724609375,42.84382629394531,64.83999633789062,9.207279205322266,64.0566635131836,0.18427200615406036
2020-06-25,9264.8134765625,232.94448852539062,42.56352996826172,62.0,9.461000442504883,65.73200225830078,0.183569997549057
2020-06-26,9162.91796875,229.6680450439453,43.32078552246094,61.279998779296875,9.127025604248047,63.982666015625,0.18267099559307098
2020-06-29,9190.8544921875,228.1948699951172,41.85103225708008,62.08000183105469,9.17188835144043,67.29000091552734,0.17795899510383606
2020-06-30,9137.9931640625,226.31500244140625,41.46779251098633,64.20999908447266,9.468727111816406,71.98733520507812,0.17587000131607056
2020-07-01,9228.3251953125,231.11341857910156,41.69924545288086,61.59000015258789,9.50087833404541,74.64199829101562,0.17697599530220032
2020-07-02,9123.41015625,229.39219665527344,41.48573303222656,58.56999969482422,9.582877159118652,80.57733154296875,0.17724399268627167
2020-07-06,9375.474609375,241.51022338867188,43.96349334716797,59.150001525878906,9.809183120727539,91.43866729736328,0.18856699764728546
2020-07-07,9252.27734375,239.07553100585938,43.3182487487793,61.09000015258789,9.841586112976074,92.65733337402344,0.18478700518608093
2020-07-08,9428.3330078125,246.67001342773438,45.20074462890625,61.58000183105469,10.184783935546875,91.05867004394531,0.20469200611114502
2020-07-09,9277.9677734375,243.01596069335938,44.53745651245117,64.95999908447266,10.476887702941895,92.9520034790039,0.20291000604629517
2020-07-10,9278.8076171875,240.9849853515625,44.246116638183594,62.61000061035156,10.447227478027344,102.97666931152344,0.1986519992351532
2020-07-13,9243.6142578125,239.60458374023438,43.919795989990234,71.77999877929688,10.021533966064453,99.80400085449219,0.1985750049352646
2020-07-14,9243.2138671875,240.21148681640625,43.80286407470703,75.04000091552734,10.345292091369629,101.12000274658203,0.19880899786949158
2020-07-15,9192.8369140625,238.42352294921875,43.278953552246094,80.22000122070312,10.195999145507812,103.06732940673828,0.19711099565029144
2020-07-16,9132.2275390625,233.64088439941406,42.035438537597656,81.80999755859375,10.103782653808594,100.04266357421875,0.19404800236225128
2020-07-17,9151.392578125,232.77308654785156,41.91281509399414,94.8499984741211,10.170327186584473,100.05599975585938,0.19428099691867828
2020-07-20,9164.2314453125,236.15316772460938,41.97581100463867,82.68000030517578,10.478631973266602,109.53333282470703,0.19506500661373138
2020-07-21,9374.8876953125,245.0167236328125,43.61614990234375,80.86000061035156,10.296939849853516,104.55733489990234,0.19898800551891327
2020-07-22,9525.36328125,262.1906433105469,44.93611526489258,83.2249984741211,10.406852722167969,106.15533447265625,0.203342005610466
2020-07-23,9581.072265625,274.6890563964844,44.85007858276367,75.33000183105469,10.098797798156738,100.87133026123047,0.20757800340652466
2020-07-24,9536.892578125,279.2154235839844,44.18254089355469,73.20999908447266,10.163349151611328,94.46666717529297,0.2040490061044693
2020-07-27,10990.873046875,321.51409912109375,52.95002746582031,79.91000366210938,10.389652252197266,102.63999938964844,0.22367200255393982
2020-07-28,10912.8232421875,316.6572570800781,55.5752067565918,81.48999786376953,10.184285163879395,98.43267059326172,0.23027700185775757
2020-07-29,11100.4677734375,318.1908874511719,55.17200469970703,79.51000213623047,10.433518409729004,99.94066619873047,0.24309900403022766
2020-07-30,11111.2138671875,334.5866394042969,56.64311218261719,77.62999725341797,10.581565856933594,99.16600036621094,0.24452200531959534
2020-07-31,11323.466796875,345.5546569824219,57.998138427734375,74.0999984741211,10.582314491271973,95.38400268554688,0.25890401005744934
2020-08-03,11246.3486328125,386.295166015625,58.468902587890625,77.9800033569336,10.976606369018555,99.0,0.30994001030921936
2020-08-04,11205.892578125,389.87548828125,57.53305435180664,78.45999908447266,11.193442344665527,99.13333129882812,0.3004930019378662
2020-08-05,11747.0224609375,401.590576171875,59.01070785522461,75.80000305175781,11.252262115478516,99.00133514404297,0.30331099033355713
2020-08-06,11779.7734375,394.9619445800781,59.16426467895508,73.76000213623047,11.300862312316895,99.30533599853516,0.3035840094089508
2020-08-07,11601.47265625,379.5128479003906,57.24553298950195,74.0999984741211,11.165276527404785,96.84733581542969,0.2946639955043793
2020-08-10,11878.111328125,395.8875732421875,58.28884506225586,72.01000213623047,11.13088321685791,94.57133483886719,0.29465898871421814
2020-08-11,11410.525390625,380.3840637207031,54.386844635009766,68.97000122070312,10.816844940185547,91.6259994506836,0.2844490110874176
2020-08-12,11584.9345703125,391.024169921875,54.96858596801758,69.5199966430664,11.405291557312012,103.65066528320312,0.2849299907684326
2020-08-13,11784.1376953125,428.7417907714844,57.74131774902344,67.83000183105469,11.40803337097168,108.06666564941406,0.2978070080280304
2020-08-14,11768.87109375,437.3978271484375,56.75312423706055,69.1500015258789,11.528663635253906,110.04733276367188,0.300370991230011
2020-08-17,12254.40234375,429.53125,67.02803802490234,69.76000213623047,12.299300193786621,122.3759994506836,0.3147670030593872
2020-08-18,11991.2333984375,423.6693115234375,65.52753448486328,67.02999877929688,12.223286628723145,125.80599975585938,0.3033069968223572
2020-08-19,11758.283203125,406.4637756347656,62.0046272277832,68.0,12.101408958435059,125.23533630371094,0.29024600982666016
2020-08-20,11878.3720703125,416.4397888183594,62.96675491333008,67.80999755859375,12.103900909423828,133.45533752441406,0.2925730049610138
2020-08-21,11592.4892578125,389.1263427734375,59.37902069091797,66.44999694824219,12.644742965698242,136.6653289794922,0.2806819975376129
2020-08-24,11774.595703125,408.1441955566406,62.199424743652344,64.87999725341797,12.681379318237305,134.27999877929688,0.28921499848365784
2020-08-25,11366.134765625,384.00103759765625,58.580665588378906,66.25,12.711040496826172,134.8893280029297,0.2779270112514496
2020-08-26,11488.36328125,386.46612548828125,58.35817337036133,70.5,12.733968734741211,143.54466247558594,0.2774910032749176
2020-08-27,11323.3974609375,382.63262939453125,56.041015625,68.02999877929688,12.58966064453125,149.25,0.26451098918914795
2020-08-28,11542.5,395.8746643066406,57.35440444946289,67.48999786376953,13.107572555541992,147.55999755859375,0.2720459997653961
2020-08-31,11680.8203125,435.0797424316406,61.11379623413086,64.88999938964844,13.33363151550293,166.10667419433594,0.28176599740982056
2020-09-01,11970.478515625,477.0519104003906,62.882789611816406,63.31999969482422,13.782888412475586,158.35000610351562,0.2956959903240204
2020-09-02,11414.0341796875,440.0404968261719,58.099647521972656,64.72000122070312,14.306939125061035,149.1233367919922,0.27646100521087646
2020-09-03,10245.296875,385.67193603515625,47.774112701416016,64.83999633789062,12.979612350463867,135.6666717529297,0.24658000469207764
2020-09-04,10511.8134765625,388.24114990234375,50.611976623535156,62.599998474121094,12.587693214416504,139.44000244140625,0.25588300824165344
2020-09-08,10131.5166015625,337.60211181640625,47.3838005065918,54.34000015258789,11.880148887634277,110.06999969482422,0.23675300180912018
2020-09-09,10242.34765625,351.1100158691406,47.89769744873047,56.900001525878906,12.679939270019531,122.09333038330078,0.2396090030670166
2020-09-10,10363.138671875,368.1018981933594,48.716854095458984,57.560001373291016,12.277801513671875,123.77999877929688,0.2435300052165985
2020-09-11,10400.9150390625,374.6955871582031,49.089752197265625,59.34000015258789,12.130958557128906,124.23999786376953,0.24329200387001038
2020-09-14,10680.837890625,377.26885986328125,49.09012222290039,63.66999816894531,12.836755752563477,139.8733367919922,0.2463269978761673
2020-09-15,10796.951171875,364.8392028808594,48.390098571777344,66.87999725341797,12.955178260803223,149.9199981689453,0.2438499927520752
2020-09-16,10974.9052734375,365.8122863769531,47.933433532714844,68.83999633789062,12.479991912841797,147.25332641601562,0.24784700572490692
2020-09-17,10948.990234375,389.01922607421875,48.87706756591797,67.88999938964844,12.429132461547852,141.14332580566406,0.25219398736953735
2020-09-18,10944.5859375,384.3645324707031,48.46281433105469,69.87000274658203,12.155640602111816,147.38333129882812,0.2507070004940033
2020-09-21,10462.259765625,341.78607177734375,43.390220642089844,69.26000213623047,12.482734680175781,149.79666137695312,0.232137992978096
2020-09-22,10538.4599609375,344.503173828125,44.545047760009766,68.72000122070312,12.602900505065918,141.41000366210938,0.23341700434684753
2020-09-23,10246.1865234375,321.1163024902344,43.05768966674805,67.16000366210938,12.090317726135254,126.78666687011719,0.22122099995613098
2020-09-24,10760.06640625,349.3555908203125,45.03985595703125,65.16999816894531,12.313949584960938,129.26333618164062,0.23290500044822693
2020-09-25,10692.716796875,352.1832580566406,46.08631134033203,69.47000122070312,12.838252067565918,135.77999877929688,0.24192200601100922
2020-09-28,10709.65234375,355.159423828125,45.35554122924805,70.55000305175781,12.99905776977539,140.39999389648438,0.2418619990348816
2020-09-29,10844.640625,359.75738525390625,45.79656219482422,70.5199966430664,13.189282417297363,139.69000244140625,0.24317699670791626
2020-09-30,10784.4912109375,359.9378662109375,46.3714599609375,70.75,13.493193626403809,143.00332641601562,0.241784006357193
2020-10-01,10619.4521484375,353.2059020996094,46.313507080078125,70.02999877929688,13.576958656311035,149.3866729736328,0.2382490038871765
2020-10-02,10575.974609375,346.2389221191406,44.923973083496094,68.80999755859375,13.026233673095703,138.3633270263672,0.23411700129508972
2020-10-05,10793.33984375,353.956787109375,46.36322784423828,71.94999694824219,13.604881286621094,141.89332580566406,0.2508159875869751
2020-10-06,10604.40625,340.81585693359375,45.985530853271484,71.04000091552734,13.698622703552246,137.9933319091797,0.2453410029411316
2020-10-07,10668.96875,341.80865478515625,46.66048049926758,72.37000274658203,13.925497055053711,141.76666259765625,0.248539000749588
2020-10-08,10915.685546875,350.7661437988281,47.218379974365234,72.93000030517578,13.800590515136719,141.97332763671875,0.2514539957046509
2020-10-09,11064.4580078125,365.5904846191406,47.83295440673828,73.0,13.724801063537598,144.6666717529297,0.25349101424217224
2020-10-12,11555.36328125,387.73126220703125,50.74381637573242,75.30999755859375,14.186772346496582,147.43333435058594,0.2564460039138794
2020-10-13,11425.8994140625,381.1907653808594,49.94063949584961,78.29000091552734,14.208961486816406,148.88333129882812,0.2563230097293854
2020-10-14,11429.5068359375,379.4840393066406,49.84648895263672,76.55999755859375,14.05638313293457,153.76666259765625,0.2494480013847351
2020-10-15,11495.349609375,377.44183349609375,49.49037170410156,75.58000183105469,13.931478500366211,149.6266632080078,0.24593999981880188
2020-10-16,11322.123046875,366.22900390625,47.692874908447266,73.94000244140625,13.773415565490723,146.55667114257812,0.24044300615787506
2020-10-19,11742.037109375,379.93560791015625,48.098915100097656,70.95999908447266,13.460531234741211,143.61000061035156,0.24596400558948517
2020-10-20,11916.3349609375,369.13690185546875,47.051029205322266,71.30999755859375,13.60787296295166,140.64666748046875,0.24357299506664276
2020-10-21,12823.689453125,392.1899719238281,53.04533004760742,68.37000274658203,13.487458229064941,140.8800048828125,0.2516149878501892
2020-10-22,12965.8916015625,413.7729797363281,54.267276763916016,70.83999633789062,13.324156761169434,141.92999267578125,0.25680699944496155
2020-10-23,12931.5390625,409.7666931152344,55.23868942260742,70.52999877929688,13.552774429321289,140.2100067138672,0.2548789978027344
2020-10-26,13075.248046875,393.8883056640625,56.74577713012695,70.23999786376953,13.105012893676758,140.0933380126953,0.2486879974603653
2020-10-27,13654.21875,403.9970397949219,57.8160514831543,70.66999816894531,13.359809875488281,141.55999755859375,0.2528989911079407
2020-10-28,13271.28515625,388.6507568359375,55.74251174926758,65.73999786376953,12.592180252075195,135.33999633789062,0.24586500227451324
2020-10-29,13437.8828125,386.7301025390625,54.76585388183594,71.27999877929688,12.988089561462402,136.94332885742188,0.24229499697685242
2020-10-30,13546.5224609375,382.8199768066406,53.83503341674805,67.47000122070312,12.499436378479004,129.34666442871094,0.23918400704860687
2020-11-02,13550.4892578125,383.15673828125,53.817481994628906,67.11000061035156,12.546060562133789,133.50332641601562,0.23542100191116333
2020-11-03,13950.30078125,387.6021728515625,53.81962203979492,69.08000183105469,12.983597755432129,141.3000030517578,0.23950999975204468
2020-11-04,14133.70703125,402.1419982910156,54.49910354614258,69.80999755859375,13.75621223449707,140.32666015625,0.2377929985523224
2020-11-05,15579.8486328125,414.0673522949219,58.678497314453125,71.4800033569336,14.120955467224121,146.02999877929688,0.2457759976387024
2020-11-06,15565.880859375,454.71929931640625,63.13111114501953,72.44999694824219,14.521846771240234,143.31666564941406,0.25844499468803406
2020-11-09,15332.3154296875,444.1630554199219,59.36388397216797,77.73999786376953,13.593161582946777,140.4199981689453,0.25074800848960876
2020-11-10,15290.90234375,449.67962646484375,58.237342834472656,76.05000305175781,12.734786987304688,136.7866668701172,0.25391098856925964
2020-11-11,15701.33984375,462.9605407714844,59.51502990722656,82.44000244140625,13.380999565124512,139.0433349609375,0.2562589943408966
2020-11-12,16276.34375,461.0052795410156,60.365379333496094,87.80999755859375,13.41964340209961,137.25332641601562,0.25490298867225647
