Date,AAPL,GOOGL,MSFT,PEP,V
2020-03-27,60.25362014770508,55.375877380371094,143.86436462402344,105.9296875,156.47601318359375
2020-03-30,61.9731330871582,57.173927307128906,153.98387145996094,110.34415435791016,160.3598175048828
2020-03-31,61.846675872802734,57.95399856567383,151.56210327148438,105.61309814453125,156.04983520507812
2020-04-01,58.59248352050781,54.96888732910156,146.180419921875,103.87194061279297,148.2918701171875
2020-04-02,59.570186614990234,55.71354675292969,149.2075958251953,108.91956329345703,152.43719482421875
2020-04-03,58.714080810546875,54.50004577636719,147.83335876464844,109.56150817871094,147.07151794433594
2020-04-06,63.836158752441406,59.01337432861328,158.82742309570312,115.33900451660156,164.10806274414062
2020-04-07,63.09677505493164,58.98194885253906,157.11679077148438,114.74102783203125,163.28477478027344
2020-04-08,64.71170806884766,60.200931549072266,158.69285583496094,116.61409759521484,169.4349822998047
2020-04-09,65.17868041992188,60.179481506347656,158.7024688720703,117.5110855102539,168.22430419921875
2020-04-13,66.45797729492188,60.37101364135742,159.05804443359375,115.1015853881836,163.67214965820312
2020-04-14,69.81432342529297,63.10524368286133,166.92880249023438,121.70570373535156,169.12498474121094
2020-04-15,69.1771011352539,62.709720611572266,165.1797332763672,118.74217987060547,160.73753356933594
2020-04-16,69.72676849365234,62.71620178222656,170.13856506347656,119.27863311767578,157.30892944335938
2020-04-17,68.7806625366211,63.79204177856445,171.63775634765625,120.95823669433594,164.20484924316406
2020-04-20,67.35299682617188,62.9017448425293,168.2357177734375,118.32009887695312,159.05227661132812
2020-04-21,65.2710952758789,60.45829391479492,161.27798461914062,115.14553833007812,155.4783935546875
2020-04-22,67.15115356445312,62.76508331298828,166.75579833984375,116.6229019165039,161.3477020263672
2020-04-23,66.89092254638672,63.40150833129883,164.7376708984375,114.54756164550781,161.14431762695312
2020-04-24,68.822021484375,63.67233657836914,167.7456817626953,118.15301513671875,162.05474853515625
2020-04-27,68.87065124511719,63.386043548583984,167.26515197753906,118.24097442626953,166.35499572753906
2020-04-28,67.75431060791016,61.477272033691406,163.1904296875,119.8765869140625,165.86102294921875
2020-04-29,69.97972106933594,66.9432373046875,170.5133514404297,117.27362823486328,176.06936645507812
2020-04-30,71.45601654052734,67.1686782836914,172.22398376464844,116.33268737792969,173.09597778320312
2020-05-01,70.30561828613281,65.70330810546875,167.76487731933594,114.44206237792969,170.0451202392578
2020-05-04,71.30036926269531,65.98161315917969,171.86843872070312,115.12794494628906,170.60687255859375
2020-05-05,72.37049865722656,67.28439331054688,173.7135772705078,115.78748321533203,172.82479858398438
2020-05-06,73.1171646118164,67.10533905029297,175.4241943359375,115.00485229492188,173.154052734375
2020-05-07,73.87354278564453,68.29489135742188,176.44285583496094,115.68197631835938,176.9700927734375
2020-05-08,75.63186645507812,69.04603576660156,177.48074340820312,118.03868103027344,179.26551818847656
2020-05-11,76.82196044921875,70.00614929199219,179.46043395996094,118.17061614990234,177.78366088867188
2020-05-12,75.94400787353516,68.58916473388672,175.39535522460938,116.90428924560547,173.82240295410156
2020-05-13,75.02706146240234,67.24996948242188,172.742919921875,116.9218978881836,171.80442810058594
2020-05-14,75.48799896240234,67.67542266845703,173.4925079345703,117.02740478515625,175.50071716308594
2020-05-15,75.04170227050781,68.4834213256836,176.02001953125,119.55122375488281,178.01344299316406
2020-05-18,76.80976104736328,69.08792877197266,177.70181274414062,119.17310333251953,185.6679229736328
2020-05-19,76.36592102050781,68.55025482177734,176.4716796875,115.84025573730469,183.708251953125
2020-05-20,77.85111236572266,70.28396606445312,178.91946411132812,115.42695617675781,188.07395935058594
2020-05-21,77.27067565917969,70.16376495361328,176.7704315185547,114.50361633300781,184.93063354492188
2020-05-22,77.7681884765625,70.48745727539062,176.84751892089844,114.74102783203125,185.16348266601562
2020-05-26,77.24142456054688,70.89295196533203,174.97796630859375,114.09909057617188,187.45306396484375
2020-05-27,77.57794952392578,70.83859252929688,175.20925903320312,115.03121948242188,187.06500244140625
2020-05-28,77.61210632324219,70.73684692382812,174.8141326904297,116.33268737792969,188.4619903564453
2020-05-29,77.5365219116211,71.49895477294922,176.5969696044922,115.68197631835938,189.41278076171875
2020-06-01,78.49005126953125,71.56629180908203,176.19223022460938,116.94827270507812,188.54933166503906
2020-06-02,78.85340118408203,71.93737030029297,178.1967010498047,116.63170623779297,190.4993438720703
2020-06-03,79.2874984741211,71.78475189208984,178.63035583496094,116.79878997802734,190.99407958984375
2020-06-04,78.60466766357422,70.54032897949219,176.2789306640625,115.7114028930664,187.86050415039062
2020-06-05,80.84339904785156,71.82315063476562,180.40357971191406,117.36862182617188,193.65237426757812
2020-06-08,81.32140350341797,72.2231674194336,181.52145385742188,117.16477966308594,193.64263916015625
2020-06-09,83.88935852050781,72.4246597290039,182.90916442871094,117.83829498291016,193.1381378173828
2020-06-10,86.04762268066406,73.05410766601562,189.69357299804688,118.8663101196289,194.49636840820312
2020-06-11,81.91643524169922,69.92186737060547,179.50732421875,113.29206848144531,183.24256896972656
2020-06-12,82.62367248535156,70.47150421142578,180.9239959716797,114.32006072998047,186.5216522216797
2020-06-15,83.64549255371094,70.86153411865234,182.08041381835938,115.63165283203125,186.03660583496094
2020-06-16,85.86227416992188,72.14485931396484,186.54229736328125,116.68622589111328,187.12319946289062
2020-06-17,85.7427749633789,72.44760131835938,187.18798828125,116.7659683227539,187.78286743164062
2020-06-18,85.77691650390625,71.52888488769531,189.1924591064453,117.66990661621094,188.12245178222656
2020-06-19,85.2867431640625,71.05606079101562,188.06495666503906,116.3405990600586,186.4634552001953
2020-06-22,87.5181655883789,72.35383605957031,193.2881622314453,116.13677978515625,189.14112854003906
2020-06-23,89.38621520996094,73.0181884765625,194.57952880859375,116.41150665283203,192.06126403808594
2020-06-24,87.80836486816406,71.45806121826172,190.6572723388672,114.81632995605469,185.69705200195312
2020-06-25,88.97406768798828,71.87702178955078,193.06649780273438,116.45579528808594,188.19033813476562
2020-06-26,86.24028778076172,67.9587173461914,189.2021026611328,114.2580337524414,183.62091064453125
2020-06-29,88.22785186767578,69.68594360351562,191.23548889160156,116.16336822509766,185.6679229736328
2020-06-30,88.96432495117188,70.72736358642578,196.12139892578125,117.20909118652344,187.40451049804688
2020-07-01,88.79605865478516,71.92190551757812,197.2682342529297,117.2977066040039,187.99632263183594
2020-07-02,88.79605865478516,73.3149642944336,198.77157592773438,117.7319564819336,189.82992553710938
2020-07-06,91.17137908935547,74.79728698730469,203.05038452148438,118.13074493408203,191.85751342773438
2020-07-07,90.88848114013672,74.3119888305664,200.68934631347656,118.37001037597656,188.40380859375
2020-07-08,93.00528717041016,74.99430847167969,205.1030731201172,118.946044921875,189.24783325195312
2020-07-09,93.40523529052734,75.74543762207031,206.53895568847656,117.60787200927734,186.47320556640625
2020-07-10,93.56861877441406,76.76042938232422,205.91253662109375,119.15874481201172,186.80299377441406
2020-07-13,93.13697814941406,75.42474365234375,199.55218505859375,119.5575180053711,183.3783721923828
2020-07-14,94.67823791503906,75.85517120361328,200.7857208251953,120.09812927246094,187.5597381591797
2020-07-15,95.3293685913086,75.65666198730469,200.4869384765625,118.47637939453125,190.6836395263672
2020-07-16,94.15634155273438,75.55890655517578,196.5165557861328,118.64472961425781,187.72471618652344
2020-07-17,93.96612548828125,75.65516662597656,195.51429748535156,119.33599090576172,189.26722717285156
2020-07-20,95.94637298583984,77.99886322021484,203.91770935058594,117.96236419677734,192.54637145996094
2020-07-21,94.62215423583984,77.60384368896484,201.17123413085938,119.13211822509766,190.61573791503906
2020-07-22,94.8879623413086,78.04923248291016,204.062255859375,120.53235626220703,192.9246826171875
2020-07-23,90.5689926147461,75.65017700195312,195.1866455078125,121.4805908203125,191.5373992919922
2020-07-24,90.34465789794922,75.22423553466797,193.9916534423828,120.57666015625,189.32540893554688
2020-07-27,92.48583221435547,76.28260803222656,196.44906616210938,122.00342559814453,191.0328826904297
2020-07-28,90.96650695800781,74.99679565429688,194.68551635742188,121.74645233154297,190.8679962158203
2020-07-29,92.71019744873047,75.98734283447266,196.6514434814453,122.23387145996094,192.65306091308594
2020-07-30,93.83200073242188,76.72850799560547,196.49725341796875,122.02116394042969,188.2680206298828
2020-07-31,103.6551513671875,74.21372985839844,197.56698608398438,121.99461364746094,184.7172088623047
2020-08-03,106.26700592041016,73.95487213134766,208.67835998535156,121.1438217163086,184.99855041503906
2020-08-04,106.97667694091797,73.48303985595703,205.54635620117188,121.8261947631836,186.55081176757812
2020-08-05,107.36444091796875,73.7718276977539,205.20909118652344,120.74506378173828,190.24710083007812
2020-08-06,111.11029815673828,75.06163024902344,208.4952392578125,120.39940643310547,192.83740234375
2020-08-07,108.58412170410156,74.73345184326172,204.7657470703125,121.17929077148438,190.4993438720703
2020-08-10,110.16236114501953,74.65614318847656,200.68934631347656,120.50574493408203,190.91647338867188
2020-08-11,106.88615417480469,73.84415435791016,195.99615478515625,119.74360656738281,191.8672332763672
2020-08-12,110.4384536743164,75.17584991455078,201.59519958496094,122.11864471435547,192.8082733154297
2020-08-13,112.39292907714844,75.64518737792969,201.1229705810547,122.38453674316406,191.97268676757812
2020-08-14,112.29276275634766,75.0456771850586,201.31573486328125,121.90596771240234,191.0593719482422
2020-08-17,111.99959564208984,75.62474060058594,202.64561462402344,122.22499084472656,193.77017211914062
2020-08-18,112.932861328125,77.59686279296875,203.81173706054688,122.39337921142578,193.36212158203125
2020-08-19,113.0745620727539,77.03974151611328,202.5751953125,120.92228698730469,195.285888671875
2020-08-20,115.5836410522461,78.61782836914062,207.28939819335938,121.16155242919922,198.3562469482422
2020-08-21,121.53994750976562,78.58391571044922,205.7823944091797,120.93112182617188,198.3367919921875
2020-08-24,122.99359893798828,79.06172943115234,206.42962646484375,121.97686767578125,200.55210876464844
2020-08-25,121.98458099365234,80.09417724609375,209.1151885986328,121.67554473876953,202.19415283203125
2020-08-26,123.64346313476562,82.0034408569336,213.6361541748047,122.71239471435547,204.2928466796875
2020-08-27,122.16539001464844,81.2248764038086,218.8816680908203,122.65038299560547,205.0409698486328
2020-08-28,121.96749114990234,81.7690200805664,221.13250732421875,124.01512908935547,209.5881805419922
2020-08-31,126.10366821289062,81.27525329589844,217.8673553466797,124.1214370727539,205.9737548828125
2020-09-01,131.126708984375,82.54959106445312,219.5482635498047,123.3504638671875,207.295166015625
2020-09-02,128.4099884033203,85.65739440917969,223.77938842773438,126.98390197753906,210.33631896972656
2020-09-03,118.12936401367188,81.27425384521484,209.91700744628906,124.3980941772461,203.02969360351562
2020-09-04,118.20752716064453,78.86521911621094,206.97061157226562,123.8536376953125,198.8517608642578
2020-09-08,110.25277709960938,75.99182891845703,195.77439880371094,120.98848724365234,194.4405975341797
2020-09-09,114.6503677368164,77.17041778564453,204.1111602783203,122.38088989257812,198.268798828125
2020-09-10,110.90750885009766,76.11402893066406,198.39230346679688,120.28333282470703,195.82029724121094
2020-09-11,109.4514389038086,75.60079956054688,197.0978240966797,121.22054290771484,194.9846954345703
2020-09-14,112.73497772216797,75.2551498413086,198.4309539794922,121.9881362915039,199.1626434326172
2020-09-15,112.9108657836914,76.56640625,201.68646240234375,121.05094909667969,199.56101989746094
2020-09-16,109.57845306396484,75.41775512695312,198.0831756591797,120.47969818115234,199.30844116210938
2020-09-17,107.82918548583984,74.16834259033203,196.01589965820312,118.89091491699219,199.44442749023438
2020-09-18,104.40882873535156,72.37528228759766,193.58151245117188,117.34677124023438,196.85995483398438
2020-09-21,107.57511138916016,71.33038330078125,195.65846252441406,117.1414794921875,191.8463592529297
2020-09-22,109.26573944091797,72.81070709228516,200.37266540527344,117.95372009277344,194.86810302734375
2020-09-23,104.6824951171875,70.2954330444336,193.7747039794922,116.92727661132812,189.82540893554688
2020-09-24,105.75743865966797,70.96726989746094,196.28639221191406,117.4449691772461,189.9711456298828
2020-09-25,109.72505187988281,71.7752685546875,200.7590789794922,119.2033462524414,191.65203857421875
2020-09-28,112.34404754638672,72.75284576416016,202.32403564453125,123.14849853515625,194.63494873046875
2020-09-29,111.49385833740234,73.11994934082031,200.21810913085938,122.4255142211914,193.77989196777344
2020-09-30,113.17472076416016,73.09899139404297,203.18382263183594,123.71083068847656,194.29486083984375
2020-10-01,114.13241577148438,74.21124267578125,205.24142456054688,125.67449188232422,197.57891845703125
2020-10-02,110.4482192993164,72.60022735595703,199.18447875976562,123.22885131835938,195.74258422851562
2020-10-05,113.8490219116211,73.9583740234375,203.23211669921875,123.1128158569336,197.76353454589844
2020-10-06,110.58502960205078,72.3718032836914,198.91397094726562,121.12236022949219,194.76123046875
2020-10-07,112.46134185791016,72.77679443359375,202.70079040527344,122.29163360595703,196.7239227294922
2020-10-08,112.35384368896484,73.98829650878906,203.42529296875,123.04138946533203,197.21942138671875
2020-10-09,114.30833435058594,75.33595275878906,208.47760009765625,123.5680160522461,200.77557373046875
2020-10-12,121.56925964355469,78.03626251220703,213.877685546875,126.86161804199219,200.54237365722656
2020-10-13,118.34435272216797,78.15996551513672,215.2880859375,128.1201171875,198.52139282226562
2020-10-14,118.43230438232422,77.9789047241211,213.3560333251953,127.20972442626953,196.4615936279297
2020-10-15,117.96322631835938,77.5813980102539,212.19677734375,126.23680114746094,193.88674926757812
2020-10-16,116.31167602539062,78.19139099121094,212.19677734375,126.50458526611328,194.57662963867188
2020-10-19,113.34087371826172,76.30854797363281,206.94161987304688,124.6748046875,191.38002014160156
2020-10-20,114.83602905273438,77.36244201660156,207.35704040527344,124.70159912109375,192.0892791748047
2020-10-21,114.21061706542969,79.10363006591797,207.5019073486328,124.6034164428711,192.79855346679688
2020-10-22,113.11609649658203,80.13457489013672,207.58883666992188,124.61235046386719,192.37106323242188
2020-10-23,112.4222640991211,81.44732666015625,208.88331604003906,124.56768035888672,192.3904571533203
2020-10-26,112.4320297241211,79.01883697509766,202.94227600097656,123.22885131835938,187.59071350097656
2020-10-27,113.94673919677734,79.74653625488281,206.00457763671875,124.17497253417969,184.66607666015625
2020-10-28,108.66963195800781,75.3534164428711,195.79371643066406,119.75669860839844,175.7368927001953
2020-10-29,112.69588470458984,77.65171813964844,197.76437377929688,119.59606170654297,179.62338256835938
2020-10-30,106.38288116455078,80.60590362548828,195.59083557128906,118.97124481201172,176.5530548095703
2020-11-02,106.29491424560547,81.01539611816406,195.45558166503906,120.6314468383789,179.49710083007812
2020-11-03,107.92691802978516,82.07975006103516,199.41627502441406,122.31842041015625,182.99490356445312
2020-11-04,112.33429718017578,87.07688903808594,209.0378875732422,123.05032348632812,188.4651336669922
2020-11-05,116.32146453857422,87.90733337402344,215.70346069335938,123.21992492675781,192.03099060058594
2020-11-06,116.1893081665039,87.76917266845703,216.11883544921875,123.51445770263672,192.8374481201172
2020-11-09,113.8692398071289,87.85346221923828,210.9699249267578,123.57697296142578,206.64414978027344
2020-11-10,113.52661895751953,86.67139434814453,203.84066772460938,126.49562072753906,207.25628662109375
2020-11-11,116.9724349975586,87.14571380615234,209.19247436523438,128.4414825439453,206.66355895996094
2020-11-12,116.69835662841797,86.92575073242188,208.1201629638672,128.38792419433594,202.65447998046875
2020-11-13,116.74730682373047,88.39411926269531,209.15380859375,129.1644744873047,204.814697265625
2020-11-16,117.76537322998047,88.48240661621094,209.84933471679688,130.10166931152344,206.97496032714844
2020-11-17,116.87454986572266,87.86543273925781,207.1735076904297,129.63754272460938,205.03854370117188
2020-11-18,115.54320526123047,86.81702423095703,204.4421844482422,127.97733306884766,202.23606872558594
2020-11-19,116.1403579711914,87.71131134033203,205.7400360107422,127.92374420166016,201.9830780029297
2020-11-20,114.86773681640625,86.60455322265625,203.77383422851562,128.0130615234375,198.39239501953125
2020-11-23,111.4512710571289,86.16464233398438,203.5026397705078,127.65601348876953,202.55718994140625
2020-11-24,112.74346923828125,87.97715759277344,207.13473510742188,128.55751037597656,204.03623962402344
2020-11-25,113.58534240722656,87.9886245727539,207.14442443847656,128.6735382080078,205.21368408203125
2020-11-27,114.1335220336914,89.13029479980469,208.46165466308594,129.06629943847656,205.32073974609375
2020-11-30,116.54171752929688,87.50332641601562,207.33811950683594,128.7360382080078,204.68820190429688
2020-12-01,120.13439178466797,89.54627227783203,209.4108428955078,130.3783416748047,205.51536560058594
2020-12-02,120.48680114746094,91.02310943603516,208.5972442626953,129.08412170410156,204.52281188964844
2020-12-03,120.34976959228516,90.86700439453125,207.50277709960938,129.85092163085938,202.45013427734375
2020-12-04,119.6742935180664,90.96276092529297,207.6189727783203,131.1094207763672,206.95550537109375
2020-12-07,121.14269256591797,90.6270980834961,207.55120849609375,130.67791748046875,206.92633056640625
2020-12-08,121.7594223022461,90.3427963256836,209.21710205078125,130.81280517578125,207.04307556152344
2020-12-09,119.21419525146484,88.67342376708984,205.1395263671875,130.96556091308594,203.93896484375
2020-12-10,120.64342498779297,88.16419219970703,203.89976501464844,130.04867553710938,202.02197265625
2020-12-11,119.8309326171875,88.52080535888672,206.55360412597656,130.31837463378906,200.6888427734375
2020-12-14,119.21419525146484,87.3965835571289,207.4640350341797,129.65316772460938,201.67166137695312
2020-12-15,125.1856689453125,87.83650207519531,207.39625549316406,130.13856506347656,202.7517547607422
2020-12-16,125.11714172363281,87.6424789428711,212.38427734375,130.24644470214844,202.66419982910156
2020-12-17,125.98838806152344,86.81053924560547,212.51986694335938,130.9835968017578,205.49588012695312
2020-12-18,123.99138641357422,86.0978012084961,211.71597290039062,132.0802764892578,205.62237548828125
2020-12-21,125.5282974243164,86.5137710571289,215.59017944335938,130.7049102783203,203.38427734375
2020-12-22,129.1013946533203,85.79854583740234,216.8977813720703,129.46435546875,200.29959106445312
2020-12-23,128.20079040527344,86.19805908203125,214.06959533691406,129.81495666503906,199.77413940429688
2020-12-24,129.18951416015625,86.49382019042969,215.7451629638672,130.39926147460938,203.08265686035156
2020-12-28,133.81007385253906,88.4789047241211,217.8856658935547,132.06228637695312,206.90682983398438
2020-12-29,132.02838134765625,87.67091369628906,217.10113525390625,132.52073669433594,208.6000213623047
2020-12-30,130.9026336669922,86.59806823730469,214.7088165283203,132.421875,212.48265075683594
