Date,BTC-USD,ETH-USD,NVDA,TSLA,XRP-USD
2023-03-02,23475.466796875,1647.3193359375,23.298660278320312,190.89999389648438,0.3775799870491028
2023-03-03,22362.6796875,1569.1676025390625,23.874277114868164,197.7899932861328,0.3776710033416748
2023-03-06,22429.7578125,1567.398681640625,23.53850555419922,193.80999755859375,0.3704710006713867
2023-03-07,22219.76953125,1561.93310546875,23.276628494262695,187.7100067138672,0.38054800033569336
2023-03-08,21718.080078125,1534.0882568359375,24.1691951751709,182.0,0.3891879916191101
2023-03-09,20363.021484375,1438.6607666015625,23.424558639526367,172.9199981689453,0.37213000655174255
2023-03-10,20187.244140625,1429.1580810546875,22.953786849975586,173.44000244140625,0.37062200903892517
2023-03-13,24197.533203125,1680.3089599609375,22.954784393310547,174.47999572753906,0.37378600239753723
2023-03-14,24746.07421875,1703.507080078125,24.051250457763672,183.25999450683594,0.3742789924144745
2023-03-15,24375.9609375,1656.1805419921875,24.21617317199707,180.4499969482422,0.36055800318717957
2023-03-16,25052.7890625,1677.2154541015625,25.52853012084961,184.1300048828125,0.36602500081062317
2023-03-17,27423.9296875,1792.485107421875,25.712440490722656,180.1300048828125,0.3803820013999939
2023-03-20,27767.236328125,1735.3212890625,25.88735580444336,183.25,0.3746280074119568
2023-03-21,28175.81640625,1806.7607421875,26.186208724975586,197.5800018310547,0.46970999240875244
2023-03-22,27307.4375,1737.717041015625,26.455076217651367,191.14999389648438,0.4224799871444702
2023-03-23,28333.97265625,1816.4051513671875,27.177722930908203,192.22000122070312,0.44484999775886536
2023-03-24,27493.28515625,1752.0447998046875,26.76592445373535,190.41000366210938,0.42590200901031494
2023-03-27,27139.888671875,1715.4608154296875,26.518047332763672,191.80999755859375,0.47999098896980286
2023-03-28,27268.130859375,1772.78564453125,26.397106170654297,189.19000244140625,0.5150579810142517
2023-03-29,28348.44140625,1793.0018310546875,26.9708251953125,193.8800048828125,0.5435770153999329
2023-03-30,28033.5625,1792.7371826171875,27.369630813598633,195.27999877929688,0.5342490077018738
2023-03-31,28478.484375,1822.0220947265625,27.76344108581543,207.4600067138672,0.5384920239448547
2023-04-03,27790.220703125,1810.297119140625,27.95134735107422,194.77000427246094,0.49696001410484314
2023-04-04,28168.08984375,1871.005126953125,27.43959617614746,192.5800018310547,0.50347900390625
2023-04-05,28177.984375,1909.114013671875,26.867874145507812,185.52000427246094,0.5062350034713745
2023-04-06,28044.140625,1872.922607421875,27.023801803588867,185.05999755859375,0.5032979846000671
2023-04-10,29652.98046875,1911.20751953125,27.565532684326172,184.50999450683594,0.5183179974555969
2023-04-11,30235.05859375,1892.189697265625,27.155736923217773,186.7899932861328,0.5175179839134216
2023-04-12,30139.052734375,1920.68212890625,26.48206329345703,180.5399932861328,0.5061150193214417
2023-04-13,30399.06640625,2012.6346435546875,26.450077056884766,185.89999389648438,0.5132920145988464
2023-04-14,30485.69921875,2101.635498046875,26.744935989379883,185.0,0.5239930152893066
2023-04-17,29445.044921875,2076.242919921875,26.98881721496582,187.0399932861328,0.5111269950866699
2023-04-18,30397.552734375,2104.537353515625,27.653491973876953,184.30999755859375,0.532263994216919
2023-04-19,28822.6796875,1936.4034423828125,27.917362213134766,180.58999633789062,0.4915989935398102
2023-04-20,28245.98828125,1943.09765625,27.09076690673828,162.99000549316406,0.47485798597335815
2023-04-21,27276.91015625,1849.9998779296875,27.105756759643555,165.0800018310547,0.449396014213562
2023-04-24,27525.33984375,1842.7574462890625,27.02879524230957,162.5500030517578,0.4612730145454407
2023-04-25,28307.59765625,1866.753662109375,26.228187561035156,160.6699981689453,0.46999499201774597
2023-04-26,28422.701171875,1866.564208984375,26.94283676147461,153.75,0.46203699707984924
2023-04-27,29473.787109375,1908.786376953125,27.212705612182617,160.19000244140625,0.46686801314353943
2023-04-28,29340.26171875,1892.5128173828125,27.73545265197754,164.30999755859375,0.48027101159095764
2023-05-01,28091.568359375,1831.954833984375,28.895885467529297,161.8300018310547,0.4649659991264343
2023-05-02,28680.537109375,1870.789306640625,28.196224212646484,160.30999755859375,0.4649510085582733
2023-05-03,29006.30859375,1904.65185546875,27.78842544555664,160.61000061035156,0.4634940028190613
2023-05-04,28847.7109375,1877.7041015625,27.548542022705078,161.1999969482422,0.4615730047225952
2023-05-05,29534.384765625,1995.0609130859375,28.666000366210938,170.05999755859375,0.46779999136924744
2023-05-08,27694.2734375,1849.042724609375,29.13676643371582,171.7899932861328,0.42891499400138855
2023-05-09,27658.775390625,1848.6031494140625,28.557048797607422,169.14999389648438,0.4298880100250244
2023-05-10,27621.755859375,1842.4014892578125,28.87089729309082,168.5399932861328,0.43087300658226013
2023-05-11,27000.7890625,1796.4906005859375,28.564044952392578,172.0800018310547,0.42187899351119995
2023-05-12,26804.990234375,1808.019775390625,28.326162338256836,167.97999572753906,0.43071800470352173
2023-05-15,27192.693359375,1817.5499267578125,28.93886375427246,166.35000610351562,0.42756199836730957
2023-05-16,27036.650390625,1824.1214599609375,29.19873809814453,166.52000427246094,0.4414219856262207
2023-05-17,27398.802734375,1821.859619140625,30.163267135620117,173.86000061035156,0.4485889971256256
2023-05-18,26832.208984375,1801.728515625,31.662532806396484,176.88999938964844,0.46029898524284363
2023-05-19,26890.12890625,1812.5894775390625,31.248735427856445,180.13999938964844,0.4679819941520691
2023-05-22,26851.27734375,1817.5347900390625,31.16077995300293,188.8699951171875,0.46160098910331726
2023-05-23,27225.7265625,1854.380615234375,30.673017501831055,185.77000427246094,0.46542999148368835
2023-05-24,26334.818359375,1800.0999755859375,30.523090362548828,182.89999389648438,0.45360898971557617
2023-05-25,26476.20703125,1805.9537353515625,37.961456298828125,184.47000122070312,0.45373401045799255
2023-05-26,26719.291015625,1828.689697265625,38.92698287963867,193.1699981689453,0.4691399931907654
2023-05-30,27702.349609375,1901.026611328125,40.09141540527344,201.16000366210938,0.5219380259513855
2023-05-31,27219.658203125,1874.1304931640625,37.81552505493164,203.92999267578125,0.5173860192298889
2023-06-01,26819.97265625,1862.201416015625,39.75058364868164,207.52000427246094,0.5073170065879822
2023-06-02,27249.58984375,1907.256591796875,39.307796478271484,213.97000122070312,0.5253869891166687
2023-06-05,25760.09765625,1811.828369140625,39.151878356933594,217.61000061035156,0.5103939771652222
2023-06-06,27238.783203125,1884.494873046875,38.635128021240234,221.30999755859375,0.5304639935493469
2023-06-07,26345.998046875,1832.39599609375,37.46057891845703,224.57000732421875,0.5196279883384705
2023-06-08,26508.216796875,1846.3018798828125,38.495182037353516,234.86000061035156,0.5245460271835327
2023-06-09,26480.375,1840.2252197265625,38.75508117675781,244.39999389648438,0.5379170179367065
2023-06-12,25902.5,1742.5286865234375,39.46680450439453,249.8300018310547,0.52572101354599
2023-06-13,25918.728515625,1739.03759765625,41.0062141418457,258.7099914550781,0.5200859904289246
2023-06-14,25124.67578125,1650.519287109375,42.98045349121094,256.7900085449219,0.4802199900150299
2023-06-15,25576.39453125,1665.519775390625,42.63658905029297,255.89999389648438,0.4801180064678192
2023-06-16,26327.462890625,1716.6688232421875,42.67557144165039,260.5400085449219,0.47574299573898315
2023-06-20,28327.48828125,1792.1199951171875,43.791141510009766,274.45001220703125,0.4928700029850006
2023-06-21,30027.296875,1891.0072021484375,43.02843475341797,259.4599914550781,0.500694990158081
2023-06-22,29912.28125,1872.9429931640625,43.008445739746094,264.6099853515625,0.4949750006198883
2023-06-23,30695.46875,1892.862060546875,42.1927604675293,256.6000061035156,0.4965659976005554
2023-06-26,30271.130859375,1859.432861328125,40.616363525390625,241.0500030517578,0.47933200001716614
2023-06-27,30688.1640625,1889.703369140625,41.85988235473633,250.2100067138672,0.4838399887084961
2023-06-28,30086.24609375,1827.97119140625,41.10117721557617,256.239990234375,0.46522200107574463
2023-06-29,30445.3515625,1852.227294921875,40.80628967285156,257.5,0.4747219979763031
2023-06-30,30477.251953125,1933.18896484375,42.28572082519531,261.7699890136719,0.4740369915962219
2023-07-03,31156.439453125,1955.38916015625,42.39667510986328,279.82000732421875,0.4895470142364502
2023-07-05,30514.166015625,1910.5880126953125,42.300716400146484,282.4800109863281,0.4782719910144806
2023-07-06,29909.337890625,1848.636474609375,42.08679962158203,276.5400085449219,0.4637390077114105
2023-07-07,30342.265625,1870.6025390625,42.48664093017578,274.42999267578125,0.468764990568161
2023-07-10,30414.470703125,1880.556396484375,42.16376495361328,269.6099853515625,0.4776639938354492
2023-07-11,30620.951171875,1878.3360595703125,42.3886833190918,269.7900085449219,0.47571900486946106
2023-07-12,30391.646484375,1872.11376953125,43.88510513305664,271.989990234375,0.47110500931739807
2023-07-13,31476.048828125,2006.511474609375,45.95930862426758,277.8999938964844,0.8153650164604187
2023-07-14,30334.068359375,1939.3470458984375,45.45150375366211,281.3800048828125,0.7191569805145264
2023-07-17,30145.888671875,1911.6461181640625,46.44312286376953,290.3800048828125,0.739205002784729
2023-07-18,29856.5625,1897.5992431640625,47.47572326660156,293.3399963378906,0.7795400023460388
2023-07-19,29913.923828125,1889.0079345703125,47.05888366699219,291.260009765625,0.8206940293312073
2023-07-20,29792.015625,1890.9691162109375,45.502479553222656,262.8999938964844,0.7940580248832703
2023-07-21,29908.744140625,1892.080078125,44.29194641113281,260.0199890136719,0.7725020051002502
2023-07-24,29176.916015625,1850.0020751953125,44.59482955932617,269.05999755859375,0.7027649879455566
2023-07-25,29227.390625,1857.741943359375,45.66142654418945,265.2799987792969,0.7095999717712402
2023-07-26,29354.97265625,1872.159912109375,45.43450927734375,264.3500061035156,0.7157989740371704
2023-07-27,29210.689453125,1860.357177734375,45.88233947753906,255.7100067138672,0.7136459946632385
2023-07-28,29319.24609375,1874.744873046875,46.73200988769531,266.44000244140625,0.7125679850578308
2023-07-31,29230.111328125,1856.162353515625,46.71101379394531,267.42999267578125,0.6985210180282593
2023-08-01,29675.732421875,1871.7921142578125,46.48910140991211,261.07000732421875,0.7072110176086426
2023-08-02,29151.958984375,1839.0897216796875,44.25196838378906,254.11000061035156,0.6851950287818909
2023-08-03,29178.6796875,1835.136474609375,44.49787139892578,259.32000732421875,0.6641349792480469
2023-08-04,29074.091796875,1827.712890625,44.66280746459961,253.86000061035156,0.6355389952659607
2023-08-07,29180.578125,1826.9388427734375,45.3995246887207,251.4499969482422,0.6219310164451599
2023-08-08,29765.4921875,1855.807373046875,44.64681625366211,249.6999969482422,0.6424059867858887
2023-08-09,29561.494140625,1854.297607421875,42.537628173828125,242.19000244140625,0.6433650255203247
2023-08-10,29429.591796875,1850.75341796875,42.37168884277344,245.33999633789062,0.6329860091209412
2023-08-11,29397.71484375,1847.1243896484375,40.83927917480469,242.64999389648438,0.6316750049591064
2023-08-14,29408.443359375,1844.185791015625,43.73616027832031,239.75999450683594,0.6342819929122925
2023-08-15,29170.34765625,1826.9327392578125,43.923091888427734,232.9600067138672,0.6095989942550659
2023-08-16,28701.779296875,1805.6590576171875,43.46926498413086,225.60000610351562,0.5883280038833618
2023-08-17,26664.55078125,1684.9334716796875,43.32732009887695,219.22000122070312,0.5071420073509216
2023-08-18,26049.556640625,1660.945068359375,43.2823371887207,215.49000549316406,0.5060999989509583
2023-08-21,26124.140625,1667.26904296875,46.94892501831055,231.27999877929688,0.524537980556488
2023-08-22,26031.65625,1633.892578125,45.65042495727539,233.19000244140625,0.5209299921989441
2023-08-23,26431.640625,1679.2744140625,47.09787368774414,236.86000061035156,0.5299019813537598
2023-08-24,26162.373046875,1659.944580078125,47.14485168457031,230.0399932861328,0.5184130072593689
2023-08-25,26047.66796875,1652.93505859375,46.00029373168945,238.58999633789062,0.5262460112571716
2023-08-28,26106.150390625,1652.4573974609375,46.816978454589844,238.82000732421875,0.523248016834259
2023-08-29,27727.392578125,1729.7257080078125,48.765228271484375,257.17999267578125,0.5400649905204773
2023-08-30,27297.265625,1705.1121826171875,49.24504089355469,256.8999938964844,0.528194010257721
2023-08-31,25931.47265625,1645.63916015625,49.33600616455078,258.0799865722656,0.510798990726471
2023-09-01,25800.724609375,1628.4912109375,48.49032974243164,245.00999450683594,0.498075008392334
2023-09-05,25779.982421875,1633.62939453125,48.529319763183594,256.489990234375,0.5054110288619995
2023-09-06,25753.236328125,1632.2523193359375,47.04676818847656,251.9199981689453,0.5032430291175842
2023-09-07,26240.1953125,1647.5982666015625,46.227012634277344,251.49000549316406,0.5048570036888123
2023-09-08,25905.654296875,1636.1378173828125,45.5582160949707,248.5,0.5048499703407288
2023-09-11,25162.654296875,1551.6376953125,45.16433334350586,273.5799865722656,0.474373996257782
2023-09-12,25833.34375,1592.429443359375,44.85642623901367,267.4800109863281,0.4807380139827728
2023-09-13,26228.32421875,1607.988525390625,45.47124481201172,271.29998779296875,0.48377498984336853
2023-09-14,26539.673828125,1626.974365234375,45.56721496582031,276.0400085449219,0.48945701122283936
2023-09-15,26608.693359375,1641.640380859375,43.886722564697266,274.3900146484375,0.5008749961853027
2023-09-18,26754.28125,1637.3470458984375,43.95269775390625,265.2799987792969,0.5032029747962952
2023-09-19,27211.1171875,1643.544677734375,43.5068359375,266.5,0.5141509771347046
2023-09-20,27132.0078125,1622.890625,42.226226806640625,262.5899963378906,0.5213549733161926
2023-09-21,26567.6328125,1584.3070068359375,41.00459289550781,255.6999969482422,0.5071790218353271
2023-09-22,26579.568359375,1593.268310546875,41.597412109375,244.8800048828125,0.5125100016593933
2023-09-25,26298.48046875,1588.3228759765625,42.209228515625,246.99000549316406,0.5054609775543213
2023-09-26,26217.25,1593.417236328125,41.89832305908203,244.1199951171875,0.5017079710960388
2023-09-27,26352.716796875,1597.4912109375,42.45515441894531,240.5,0.4995970129966736
2023-09-28,27021.546875,1652.8826904296875,43.075965881347656,246.3800048828125,0.5095250010490417
2023-09-29,26911.720703125,1667.94384765625,43.485843658447266,250.22000122070312,0.5217189788818359
2023-10-02,27530.78515625,1663.6275634765625,44.768455505371094,251.60000610351562,0.51283198595047
2023-10-03,27429.978515625,1656.6856689453125,43.50383377075195,246.52999877929688,0.5383870005607605
2023-10-04,27799.39453125,1647.838134765625,44.027679443359375,261.1600036621094,0.5329310297966003
2023-10-05,27415.912109375,1611.4764404296875,44.67448043823242,260.04998779296875,0.5233659744262695
2023-10-06,27946.59765625,1645.83154296875,45.74816131591797,260.5299987792969,0.5261930227279663
2023-10-09,27583.677734375,1579.806640625,45.25930404663086,259.6700134277344,0.5032269954681396
2023-10-10,27391.01953125,1567.7130126953125,45.784149169921875,263.6199951171875,0.497435986995697
2023-10-11,26873.3203125,1566.2547607421875,46.791839599609375,262.989990234375,0.48883798718452454
2023-10-12,26756.798828125,1539.6124267578125,46.93080139160156,258.8699951171875,0.48304998874664307
2023-10-13,26862.375,1552.0894775390625,45.44724655151367,251.1199951171875,0.48569899797439575
2023-10-16,28519.466796875,1600.5343017578125,46.08106231689453,253.9199981689453,0.49797698855400085
2023-10-17,28415.748046875,1565.4395751953125,43.924713134765625,254.85000610351562,0.49169400334358215
2023-10-18,28328.341796875,1563.7498779296875,42.1832389831543,242.67999267578125,0.4883190095424652
2023-10-19,28719.806640625,1567.45703125,42.0882682800293,220.11000061035156,0.52012699842453
2023-10-20,29682.94921875,1604.6668701171875,41.374481201171875,211.99000549316406,0.5160040259361267
2023-10-23,33086.234375,1765.3826904296875,42.962005615234375,212.0800018310547,0.5468699932098389
2023-10-24,33901.52734375,1784.4375,43.6497917175293,216.52000427246094,0.5585319995880127
2023-10-25,34502.8203125,1787.3975830078125,41.766357421875,212.4199981689453,0.5553060173988342
2023-10-26,34156.6484375,1804.039306640625,40.313804626464844,205.75999450683594,0.5536829829216003
2023-10-27,33909.80078125,1780.0452880859375,40.48775100708008,207.3000030517578,0.5461069941520691
2023-10-30,34502.36328125,1810.088623046875,41.14855194091797,197.36000061035156,0.5789440274238586
2023-10-31,34667.78125,1816.458984375,40.76766586303711,200.83999633789062,0.6002820134162903
2023-11-01,35437.25390625,1847.0897216796875,42.31220245361328,205.66000366210938,0.6095380187034607
2023-11-02,34938.2421875,1800.6209716796875,43.49284362792969,218.50999450683594,0.6064389944076538
2023-11-03,34732.32421875,1832.795166015625,44.991390228271484,219.9600067138672,0.6130020022392273
2023-11-06,35037.37109375,1899.83740234375,45.737159729003906,219.27000427246094,0.715516984462738
2023-11-07,35443.5625,1888.124267578125,45.941104888916016,222.17999267578125,0.6864020228385925
2023-11-08,35655.27734375,1889.3223876953125,46.559913635253906,222.11000061035156,0.6880760192871094
2023-11-09,36693.125,2120.56103515625,46.93579864501953,209.97999572753906,0.6674749851226807
2023-11-10,37313.96875,2078.289794921875,48.320377349853516,214.64999389648438,0.6605749726295471
2023-11-13,36502.35546875,2055.265380859375,48.60529327392578,223.7100067138672,0.6715239882469177
2023-11-14,35537.640625,1979.0526123046875,49.6409797668457,237.41000366210938,0.6296730041503906
2023-11-15,37880.58203125,2060.408447265625,48.87321472167969,242.83999633789062,0.6496480107307434
2023-11-16,36154.76953125,1960.881591796875,49.46503829956055,233.58999633789062,0.61216801404953
2023-11-17,36596.68359375,1961.28076171875,49.2830924987793,234.3000030517578,0.6137170195579529
2023-11-20,37476.95703125,2022.2391357421875,50.39375305175781,235.60000610351562,0.6128420233726501
2023-11-21,35813.8125,1937.0667724609375,49.92889404296875,241.1999969482422,0.5804619789123535
2023-11-22,37432.33984375,2064.42529296875,48.701263427734375,234.2100067138672,0.6118990182876587
2023-11-24,37720.28125,2081.152099609375,47.76155090332031,235.4499969482422,0.6218810081481934
2023-11-27,37254.16796875,2027.4173583984375,48.2274055480957,236.0800018310547,0.6041529774665833
2023-11-28,37831.0859375,2049.338134765625,47.80653381347656,246.72000122070312,0.6114220023155212
2023-11-29,37858.4921875,2029.92919921875,48.12544250488281,244.13999938964844,0.609358012676239
2023-11-30,37712.74609375,2052.55615234375,46.75585174560547,240.0800018310547,0.606357991695404
2023-12-01,38688.75,2087.139892578125,46.7508544921875,238.8300018310547,0.6129149794578552
2023-12-04,41980.09765625,2243.2158203125,45.49623107910156,235.5800018310547,0.6243739724159241
2023-12-05,44080.6484375,2293.841796875,46.556007385253906,238.72000122070312,0.6219969987869263
2023-12-06,43746.4453125,2231.661376953125,45.49323272705078,239.3699951171875,0.6403329968452454
2023-12-07,43292.6640625,2357.57958984375,46.586002349853516,242.63999938964844,0.6436319947242737
2023-12-08,44166.6015625,2358.73193359375,47.49580764770508,243.83999633789062,0.6731380224227905
2023-12-11,41243.83203125,2224.578857421875,46.61699676513672,239.74000549316406,0.6202110052108765
2023-12-12,41450.22265625,2202.0380859375,47.64677810668945,237.00999450683594,0.6195489764213562
2023-12-13,42890.7421875,2260.648681640625,48.07768630981445,239.2899932861328,0.6284859776496887
2023-12-14,43023.97265625,2316.5791015625,48.339622497558594,251.0500030517578,0.6324319839477539
2023-12-15,41929.7578125,2219.33740234375,48.87950897216797,253.5,0.6154919862747192
2023-12-18,42623.5390625,2217.2734375,50.066253662109375,252.0800018310547,0.612529993057251
2023-12-19,42270.52734375,2177.87255859375,49.59335708618164,257.2200012207031,0.6054559946060181
2023-12-20,43652.25,2201.911376953125,48.10067367553711,247.13999938964844,0.6173189878463745
2023-12-21,43869.15234375,2239.54248046875,48.9794921875,254.5,0.6239100098609924
2023-12-22,43997.90234375,2326.52490234375,48.81952667236328,252.5399932861328,0.6254019737243652
2023-12-26,42520.40234375,2231.46533203125,49.26842498779297,256.6099853515625,0.6223689913749695
2023-12-27,43442.85546875,2378.739990234375,49.406394958496094,261.44000244140625,0.6348559856414795
2023-12-28,42627.85546875,2347.566162109375,49.511375427246094,253.17999267578125,0.6349980235099792
2023-12-29,42099.40234375,2300.690673828125,49.511375427246094,248.47999572753906,0.6234019994735718
