Date,AAPL,ETH-USD,GOOGL,LTC-USD,MRNA,MSFT,NVDA
2020-03-05,71.24198913574219,229.2681884765625,65.57562255859375,62.04545974731445,28.010000228881836,159.7884521484375,6.8082661628723145
2020-03-06,70.2958984375,243.52529907226562,64.6269760131836,63.02560043334961,29.610000610351562,155.27163696289062,6.627652168273926
2020-03-09,64.73605346679688,201.986328125,60.63935089111328,50.168148040771484,24.290000915527344,144.74850463867188,6.114459991455078
2020-03-10,69.3984375,200.76724243164062,63.60101318359375,50.25638961791992,22.34000015258789,154.64695739746094,6.504088401794434
2020-03-11,66.98819732666016,194.8685302734375,60.39544677734375,48.463783264160156,23.610000610351562,147.64114379882812,6.14011812210083
2020-03-12,60.3727912902832,112.34712219238281,55.44021987915039,30.930883407592773,22.299999237060547,133.63916015625,5.388766288757324
2020-03-13,67.60595703125,133.20181274414062,60.56353759765625,37.43795394897461,21.299999237060547,152.638427734375,5.999863624572754
2020-03-16,58.90866470336914,110.60587310791016,53.51748275756836,32.876216888427734,26.489999771118164,130.14100646972656,4.892763614654541
2020-03-17,61.49887466430664,113.9427490234375,55.764915466308594,33.56386947631836,28.18000030517578,140.85638427734375,5.412680625915527
2020-03-18,59.99338912963867,114.84226989746094,54.42473602294922,33.68417739868164,31.579999923706055,134.92689514160156,5.052700996398926
2020-03-19,59.53370666503906,136.59385681152344,55.446205139160156,39.07376480102539,28.270000457763672,137.1468505859375,5.305560111999512
2020-03-20,55.754173278808594,132.73716735839844,53.27857208251953,38.131954193115234,28.200000762939453,131.99581909179688,5.125694751739502
2020-03-23,54.56973648071289,134.91160583496094,52.57631301879883,38.76576614379883,26.56999969482422,130.67919921875,5.298584461212158
2020-03-24,60.04446029663086,138.76144409179688,56.36094284057617,40.49064636230469,25.81999969482422,142.557373046875,6.207630634307861
2020-03-25,59.71368408203125,136.19589233398438,54.9449462890625,39.151222229003906,27.1299991607666,141.19271850585938,6.1189446449279785
2020-03-26,62.85600662231445,138.36155700683594,58.002376556396484,40.16059875488281,27.940000534057617,150.02447509765625,6.408424377441406
2020-03-27,60.253623962402344,133.9379425048828,55.375877380371094,38.91847610473633,30.049999237060547,143.8643341064453,6.296069622039795
2020-03-30,61.97313690185547,132.904541015625,57.173927307128906,39.13829040527344,30.479999542236328,153.98387145996094,6.6164422035217285
2020-03-31,61.84666061401367,133.59356689453125,57.95399856567383,39.299102783203125,29.950000762939453,151.56216430664062,6.566865921020508
2020-04-01,58.59247970581055,135.63455200195312,54.96888732910156,39.38081359863281,29.670000076293945,146.18043518066406,6.055417537689209
2020-04-02,59.5702018737793,142.02914428710938,55.71354675292969,39.874168395996094,33.20000076293945,149.2075958251953,6.364329814910889
2020-04-03,58.714080810546875,142.09130859375,54.50004577636719,40.359134674072266,34.84000015258789,147.83334350585938,6.0763444900512695
2020-04-06,63.83615493774414,169.13587951660156,59.01337432861328,44.39112091064453,34.63999938964844,158.82742309570312,6.6864447593688965
2020-04-07,63.096797943115234,165.10194396972656,58.98194885253906,44.667930603027344,32.02000045776367,157.11679077148438,6.4530181884765625
2020-04-08,64.71172332763672,172.64173889160156,60.200931549072266,46.31985855102539,32.41999816894531,158.69285583496094,6.6503214836120605
2020-04-09,65.17868041992188,170.80714416503906,60.179481506347656,46.384979248046875,31.860000610351562,158.70249938964844,6.55067253112793
2020-04-13,66.45799255371094,156.27955627441406,60.37101364135742,41.204341888427734,32.900001525878906,159.05804443359375,6.722568988800049
2020-04-14,69.8143310546875,157.5963897705078,63.10524368286133,41.05384063720703,34.65999984741211,166.92880249023438,7.0738301277160645
2020-04-15,69.17710876464844,153.28689575195312,62.709720611572266,39.58906936645508,37.25,165.1797332763672,6.9963531494140625
2020-04-16,69.72679138183594,172.15737915039062,62.71620178222656,42.68901824951172,40.599998474121094,170.13858032226562,7.341636657714844
2020-04-17,68.78067016601562,171.63858032226562,63.79204177856445,42.74503707885742,46.849998474121094,171.63780212402344,7.282346248626709
2020-04-20,67.35299682617188,172.2971649169922,62.9017448425293,40.82838439941406,51.689998626708984,168.2357635498047,7.151057720184326
2020-04-21,65.27110290527344,172.73770141601562,60.45829391479492,41.04014205932617,49.2599983215332,161.27801513671875,6.714097499847412
2020-04-22,67.15115356445312,182.59957885742188,62.76508331298828,41.887413024902344,51.20000076293945,166.7558135986328,7.128636837005615
2020-04-23,66.89091491699219,185.02867126464844,63.40150833129883,42.93721389770508,47.439998626708984,164.7376708984375,7.075324535369873
2020-04-24,68.82201385498047,189.2369384765625,63.67233657836914,44.81045150756836,50.5,167.74562072753906,7.2143354415893555
2020-04-27,68.87066650390625,197.22471618652344,63.386043548583984,44.71006393432617,48.04999923706055,167.26515197753906,7.400927543640137
2020-04-28,67.75432586669922,198.41539001464844,61.477272033691406,46.02870178222656,47.880001068115234,163.19044494628906,7.258429527282715
2020-04-29,69.97972106933594,216.96823120117188,66.9432373046875,49.18130111694336,46.369998931884766,170.51336669921875,7.435307025909424
2020-04-30,71.45601654052734,207.60205078125,67.1686782836914,46.714019775390625,45.9900016784668,172.2239990234375,7.281350135803223
2020-05-01,70.30563354492188,214.21910095214844,65.70330810546875,47.79170227050781,47.93000030517578,167.764892578125,7.04468297958374
2020-05-04,71.30036926269531,208.17401123046875,65.98161315917969,47.47349166870117,50.5,171.86843872070312,7.256684303283691
2020-05-05,72.3705062866211,206.77439880371094,67.28439331054688,46.78725814819336,49.34000015258789,173.7135467529297,7.317720890045166
2020-05-06,73.1171646118164,204.0557861328125,67.10533905029297,45.942867279052734,48.95000076293945,175.42417907714844,7.418615818023682
2020-05-07,73.87355041503906,212.28941345214844,68.29489135742188,47.330116271972656,53.189998626708984,176.44287109375,7.594994068145752
2020-05-08,75.63186645507812,212.9915771484375,69.04603576660156,47.88221740722656,59.25,177.48074340820312,7.785074710845947
2020-05-11,76.82197570800781,185.912841796875,70.00614929199219,41.6999626159668,66.9000015258789,179.46046447753906,8.037186622619629
2020-05-12,75.94403076171875,189.3125,68.58916473388672,42.111881256103516,62.349998474121094,175.39532470703125,7.775108814239502
2020-05-13,75.02706146240234,199.1932830810547,67.24996948242188,43.134559631347656,65.18000030517578,172.74293518066406,7.752689361572266
2020-05-14,75.48797607421875,202.9490966796875,67.67542266845703,43.945335388183594,64.55999755859375,173.49253845214844,8.002306938171387
2020-05-15,75.04169464111328,195.62266540527344,68.4834213256836,42.833980560302734,66.69000244140625,176.02001953125,8.460944175720215
2020-05-18,76.80976867675781,214.52505493164062,69.08792877197266,45.201072692871094,80.0,177.7018280029297,8.71953296661377
2020-05-19,76.36593627929688,213.45111083984375,68.55025482177734,45.38361358642578,71.66999816894531,176.47171020507812,8.774588584899902
2020-05-20,77.8510971069336,210.09674072265625,70.28396606445312,44.17212677001953,73.47000122070312,178.91946411132812,8.938512802124023
2020-05-21,77.27066802978516,199.88360595703125,70.16376495361328,42.74270248413086,67.05000305175781,176.77044677734375,8.744444847106934
2020-05-22,77.76819610595703,207.169189453125,70.48745727539062,44.20758056640625,69.0,176.84750366210938,8.994566917419434
2020-05-26,77.2414321899414,201.90231323242188,70.89295196533203,42.43205642700195,57.709999084472656,174.97796630859375,8.687146186828613
2020-05-27,77.57795715332031,208.86343383789062,70.83859252929688,43.86143112182617,52.18000030517578,175.20925903320312,8.495325088500977
2020-05-28,77.61210632324219,219.84042358398438,70.73684692382812,44.758697509765625,55.540000915527344,174.81411743164062,8.457205772399902
2020-05-29,77.5364990234375,220.6751251220703,71.49895477294922,44.6524658203125,61.5,176.5970001220703,8.844343185424805
2020-06-01,78.49003601074219,246.99176025390625,71.56629180908203,48.1252326965332,62.18000030517578,176.1922149658203,8.775337219238281
2020-06-02,78.85342407226562,237.21905517578125,71.93737030029297,45.92351531982422,59.869998931884766,178.1967315673828,8.794267654418945
2020-06-03,79.28750610351562,244.1793212890625,71.78475189208984,47.17289352416992,59.88999938964844,178.63035583496094,8.738714218139648
2020-06-04,78.60465240478516,244.4263916015625,70.54032897949219,47.637596130371094,60.59000015258789,176.27894592285156,8.739712715148926
2020-06-05,80.84339141845703,241.22198486328125,71.82315063476562,47.05314636230469,58.189998626708984,180.40359497070312,8.892744064331055
2020-06-08,81.3213882446289,246.30990600585938,72.2231674194336,46.47397232055664,59.099998474121094,181.52142333984375,8.778094291687012
2020-06-09,83.88935089111328,244.9114532470703,72.4246597290039,46.06941223144531,58.22999954223633,182.9091796875,9.018355369567871
2020-06-10,86.0476303100586,247.4449462890625,73.05410766601562,46.67997741699219,60.06999969482422,189.69358825683594,9.338127136230469
2020-06-11,81.91644287109375,231.70266723632812,69.92186737060547,43.51470947265625,60.20000076293945,179.50733947753906,8.769371032714844
2020-06-12,82.62366485595703,237.4932098388672,70.47150421142578,44.82805252075195,62.0,180.9239959716797,8.905206680297852
2020-06-15,83.64547729492188,229.9289093017578,70.86153411865234,43.9142951965332,66.56999969482422,182.0803680419922,9.145718574523926
2020-06-16,85.86227416992188,234.41616821289062,72.14485931396484,43.87725830078125,64.33999633789062,186.54229736328125,9.040785789489746
2020-06-17,85.74279022216797,233.0282745361328,72.44760131835938,44.03235626220703,63.310001373291016,187.18800354003906,9.207777976989746
2020-06-18,85.77693176269531,232.10116577148438,71.52888488769531,43.56013107299805,64.94999694824219,189.1924591064453,9.18983268737793
2020-06-19,85.2867431640625,227.13829040527344,71.05606079101562,42.679832458496094,66.3499984741211,188.06491088867188,9.232949256896973
2020-06-22,87.5181655883789,242.53318786621094,72.35383605957031,44.18800354003906,64.75,193.2881317138672,9.497639656066895
2020-06-23,89.38621520996094,244.14215087890625,73.0181884765625,44.17927932739258,62.939998626708984,194.57952880859375,9.421125411987305
2020-06-24,87.80838775634766,235.7724609375,71.45806121826172,42.84382629394531,64.83999633789062,190.65731811523438,9.207280158996582
2020-06-25,88.97408294677734,232.94448852539062,71.87702178955078,42.56352996826172,62.0,193.06646728515625,9.4610013961792
2020-06-26,86.24030303955078,229.6680450439453,67.9587173461914,43.32078552246094,61.279998779296875,189.20208740234375,9.127025604248047
2020-06-29,88.22782897949219,228.1948699951172,69.68594360351562,41.85103225708008,62.08000183105469,191.23548889160156,9.17188835144043
2020-06-30,88.96432495117188,226.31500244140625,70.72736358642578,41.46779251098633,64.20999908447266,196.12144470214844,9.468728065490723
2020-07-01,88.79605102539062,231.11341857910156,71.92190551757812,41.69924545288086,61.59000015258789,197.26821899414062,9.500879287719727
2020-07-02,88.79605102539062,229.39219665527344,73.3149642944336,41.48573303222656,58.56999969482422,198.77159118652344,9.582879066467285
2020-07-06,91.17137145996094,241.51022338867188,74.79728698730469,43.96349334716797,59.150001525878906,203.05038452148438,9.809184074401855
2020-07-07,90.88848114013672,239.07553100585938,74.3119888305664,43.3182487487793,61.09000015258789,200.68930053710938,9.841586112976074
2020-07-08,93.00525665283203,246.67001342773438,74.99430847167969,45.20074462890625,61.58000183105469,205.10305786132812,10.184782981872559
2020-07-09,93.40522003173828,243.01596069335938,75.74543762207031,44.53745651245117,64.95999908447266,206.53895568847656,10.476886749267578
2020-07-10,93.5686264038086,240.9849853515625,76.76042938232422,44.246116638183594,62.61000061035156,205.91256713867188,10.447227478027344
2020-07-13,93.13694763183594,239.60458374023438,75.42474365234375,43.919795989990234,71.77999877929688,199.55218505859375,10.021533012390137
2020-07-14,94.6782455444336,240.21148681640625,75.85517120361328,43.80286407470703,75.04000091552734,200.78565979003906,10.345290184020996
2020-07-15,95.3293685913086,238.42352294921875,75.65666198730469,43.278953552246094,80.22000122070312,200.48695373535156,10.195999145507812
2020-07-16,94.15634155273438,233.64088439941406,75.55890655517578,42.035438537597656,81.80999755859375,196.51654052734375,10.103781700134277
2020-07-17,93.96613311767578,232.77308654785156,75.65516662597656,41.91281509399414,94.8499984741211,195.5142822265625,10.170327186584473
2020-07-20,95.94636535644531,236.15316772460938,77.99886322021484,41.97581100463867,82.68000030517578,203.917724609375,10.478631973266602
2020-07-21,94.62214660644531,245.0167236328125,77.60384368896484,43.61614990234375,80.86000061035156,201.17117309570312,10.29693603515625
2020-07-22,94.88795471191406,262.1906433105469,78.04923248291016,44.93611526489258,83.2249984741211,204.06227111816406,10.406853675842285
2020-07-23,90.56900787353516,274.6890563964844,75.65017700195312,44.85007858276367,75.33000183105469,195.18661499023438,10.098796844482422
2020-07-24,90.34463500976562,279.2154235839844,75.22423553466797,44.18254089355469,73.20999908447266,193.9916534423828,10.163347244262695
2020-07-27,92.48583221435547,321.51409912109375,76.28260803222656,52.95002746582031,79.91000366210938,196.44906616210938,10.389655113220215
2020-07-28,90.96650695800781,316.6572570800781,74.99679565429688,55.5752067565918,81.48999786376953,194.685546875,10.184284210205078
2020-07-29,92.71019744873047,318.1908874511719,75.98734283447266,55.17200469970703,79.51000213623047,196.65145874023438,10.433520317077637
2020-07-30,93.83199310302734,334.5866394042969,76.72850799560547,56.64311218261719,77.62999725341797,196.4972686767578,10.58156681060791
2020-07-31,103.65513610839844,345.5546569824219,74.21372985839844,57.998138427734375,74.0999984741211,197.5669708251953,10.582313537597656
2020-08-03,106.26701354980469,386.295166015625,73.95487213134766,58.468902587890625,77.9800033569336,208.67835998535156,10.976608276367188
2020-08-04,106.97667694091797,389.87548828125,73.48303985595703,57.53305435180664,78.45999908447266,205.54632568359375,11.193440437316895
2020-08-05,107.36444091796875,401.590576171875,73.7718276977539,59.01070785522461,75.80000305175781,205.20909118652344,11.252259254455566
2020-08-06,111.11028289794922,394.9619445800781,75.06163024902344,59.16426467895508,73.76000213623047,208.4952392578125,11.300865173339844
2020-08-07,108.58411407470703,379.5128479003906,74.73345184326172,57.24553298950195,74.0999984741211,204.76573181152344,11.165277481079102
2020-08-10,110.162353515625,395.8875732421875,74.65614318847656,58.28884506225586,72.01000213623047,200.68930053710938,11.130880355834961
2020-08-11,106.88616180419922,380.3840637207031,73.84415435791016,54.386844635009766,68.97000122070312,195.9961395263672,10.816845893859863
2020-08-12,110.43844604492188,391.024169921875,75.17584991455078,54.96858596801758,69.5199966430664,201.59518432617188,11.405290603637695
2020-08-13,112.3929214477539,428.7417907714844,75.64518737792969,57.74131774902344,67.83000183105469,201.12298583984375,11.408034324645996
2020-08-14,112.2927474975586,437.3978271484375,75.0456771850586,56.75312423706055,69.1500015258789,201.31573486328125,11.528663635253906
2020-08-17,111.99959564208984,429.53125,75.62474060058594,67.02803802490234,69.76000213623047,202.64564514160156,12.299302101135254
2020-08-18,112.932861328125,423.6693115234375,77.59686279296875,65.52753448486328,67.02999877929688,203.81166076660156,12.223284721374512
2020-08-19,113.07454681396484,406.4637756347656,77.03974151611328,62.0046272277832,68.0,202.57518005371094,12.101407051086426
2020-08-20,115.5836410522461,416.4397888183594,78.61782836914062,62.96675491333008,67.80999755859375,207.2893829345703,12.103900909423828
2020-08-21,121.5399398803711,389.1263427734375,78.58391571044922,59.37902069091797,66.44999694824219,205.7823944091797,12.644743919372559
2020-08-24,122.99358367919922,408.1441955566406,79.06172943115234,62.199424743652344,64.87999725341797,206.42962646484375,12.681379318237305
2020-08-25,121.98458099365234,384.00103759765625,80.09417724609375,58.580665588378906,66.25,209.11517333984375,12.711039543151855
2020-08-26,123.64346313476562,386.46612548828125,82.0034408569336,58.35817337036133,70.5,213.6361541748047,12.733968734741211
2020-08-27,122.16536712646484,382.63262939453125,81.2248764038086,56.041015625,68.02999877929688,218.8816680908203,12.58966064453125
2020-08-28,121.96748352050781,395.8746643066406,81.7690200805664,57.35440444946289,67.48999786376953,221.1325225830078,13.107575416564941
2020-08-31,126.10367584228516,435.0797424316406,81.27525329589844,61.11379623413086,64.88999938964844,217.86734008789062,13.33363151550293
2020-09-01,131.126708984375,477.0519104003906,82.54959106445312,62.882789611816406,63.31999969482422,219.5482635498047,13.782890319824219
2020-09-02,128.40994262695312,440.0404968261719,85.65739440917969,58.099647521972656,64.72000122070312,223.7794189453125,14.306939125061035
2020-09-03,118.12935638427734,385.67193603515625,81.27425384521484,47.774112701416016,64.83999633789062,209.91697692871094,12.979609489440918
2020-09-04,118.2075424194336,388.24114990234375,78.86521911621094,50.611976623535156,62.599998474121094,206.97061157226562,12.587695121765137
2020-09-08,110.25276184082031,337.60211181640625,75.99182891845703,47.3838005065918,54.34000015258789,195.77438354492188,11.880149841308594
2020-09-09,114.65035247802734,351.1100158691406,77.17041778564453,47.89769744873047,56.900001525878906,204.11114501953125,12.679940223693848
2020-09-10,110.90753173828125,368.1018981933594,76.11402893066406,48.716854095458984,57.560001373291016,198.3922882080078,12.277802467346191
2020-09-11,109.45142364501953,374.6955871582031,75.60079956054688,49.089752197265625,59.34000015258789,197.0978546142578,12.130956649780273
2020-09-14,112.73497009277344,377.26885986328125,75.2551498413086,49.09012222290039,63.66999816894531,198.4309539794922,12.836755752563477
2020-09-15,112.9108657836914,364.8392028808594,76.56640625,48.390098571777344,66.87999725341797,201.68646240234375,12.955178260803223
2020-09-16,109.57846069335938,365.8122863769531,75.41775512695312,47.933433532714844,68.83999633789062,198.08314514160156,12.479992866516113
2020-09-17,107.82919311523438,389.01922607421875,74.16834259033203,48.87706756591797,67.88999938964844,196.015869140625,12.429132461547852
2020-09-18,104.4088363647461,384.3645324707031,72.37528228759766,48.46281433105469,69.87000274658203,193.58155822753906,12.155638694763184
2020-09-21,107.57511901855469,341.78607177734375,71.33038330078125,43.390220642089844,69.26000213623047,195.65843200683594,12.482733726501465
2020-09-22,109.26575469970703,344.503173828125,72.81070709228516,44.545047760009766,68.72000122070312,200.3726348876953,12.602904319763184
2020-09-23,104.6824722290039,321.1163024902344,70.2954330444336,43.05768966674805,67.16000366210938,193.77471923828125,12.09032154083252
2020-09-24,105.7574234008789,349.3555908203125,70.96726989746094,45.03985595703125,65.16999816894531,196.286376953125,12.31395149230957
2020-09-25,109.72505950927734,352.1832580566406,71.7752685546875,46.08631134033203,69.47000122070312,200.7591094970703,12.838250160217285
2020-09-28,112.34406280517578,355.159423828125,72.75284576416016,45.35554122924805,70.55000305175781,202.32403564453125,12.999054908752441
2020-09-29,111.49386596679688,359.75738525390625,73.11994934082031,45.79656219482422,70.5199966430664,200.21810913085938,13.18928050994873
2020-09-30,113.1747055053711,359.9378662109375,73.09899139404297,46.3714599609375,70.75,203.18377685546875,13.493191719055176
2020-10-01,114.13241577148438,353.2059020996094,74.21124267578125,46.313507080078125,70.02999877929688,205.24143981933594,13.576959609985352
2020-10-02,110.44819641113281,346.2389221191406,72.60022735595703,44.923973083496094,68.80999755859375,199.18446350097656,13.026229858398438
2020-10-05,113.8490219116211,353.956787109375,73.9583740234375,46.36322784423828,71.94999694824219,203.2321014404297,13.604881286621094
2020-10-06,110.58502197265625,340.81585693359375,72.3718032836914,45.985530853271484,71.04000091552734,198.9139862060547,13.698623657226562
2020-10-07,112.46133422851562,341.80865478515625,72.77679443359375,46.66048049926758,72.37000274658203,202.7007598876953,13.925496101379395
2020-10-08,112.35384368896484,350.7661437988281,73.98829650878906,47.218379974365234,72.93000030517578,203.42526245117188,13.800589561462402
2020-10-09,114.30831909179688,365.5904846191406,75.33595275878906,47.83295440673828,73.0,208.47760009765625,13.724800109863281
2020-10-12,121.56924438476562,387.73126220703125,78.03626251220703,50.74381637573242,75.30999755859375,213.87767028808594,14.186773300170898
2020-10-13,118.34436798095703,381.1907653808594,78.15996551513672,49.94063949584961,78.29000091552734,215.2880401611328,14.208961486816406
2020-10-14,118.43230438232422,379.4840393066406,77.9789047241211,49.84648895263672,76.55999755859375,213.3560028076172,14.056382179260254
2020-10-15,117.96322631835938,377.44183349609375,77.5813980102539,49.49037170410156,75.58000183105469,212.19679260253906,13.931478500366211
2020-10-16,116.31168365478516,366.22900390625,78.19139099121094,47.692874908447266,73.94000244140625,212.19679260253906,13.773412704467773
2020-10-19,113.34085083007812,379.93560791015625,76.30854797363281,48.098915100097656,70.95999908447266,206.9416046142578,13.460533142089844
2020-10-20,114.8360366821289,369.13690185546875,77.36244201660156,47.051029205322266,71.30999755859375,207.35702514648438,13.607873916625977
2020-10-21,114.21060180664062,392.1899719238281,79.10363006591797,53.04533004760742,68.37000274658203,207.50189208984375,13.487456321716309
2020-10-22,113.11608123779297,413.7729797363281,80.13457489013672,54.267276763916016,70.83999633789062,207.5888671875,13.324156761169434
2020-10-23,112.4222412109375,409.7666931152344,81.44732666015625,55.23868942260742,70.52999877929688,208.88331604003906,13.552777290344238
2020-10-26,112.4320297241211,393.8883056640625,79.01883697509766,56.74577713012695,70.23999786376953,202.94229125976562,13.105011940002441
2020-10-27,113.94674682617188,403.9970397949219,79.74653625488281,57.8160514831543,70.66999816894531,206.0045928955078,13.359809875488281
2020-10-28,108.66960906982422,388.6507568359375,75.3534164428711,55.74251174926758,65.73999786376953,195.793701171875,12.592182159423828
2020-10-29,112.69586944580078,386.7301025390625,77.65171813964844,54.76585388183594,71.27999877929688,197.764404296875,12.988083839416504
2020-10-30,106.38287353515625,382.8199768066406,80.60590362548828,53.83503341674805,67.47000122070312,195.59085083007812,12.499439239501953
2020-11-02,106.29490661621094,383.15673828125,81.01539611816406,53.817481994628906,67.11000061035156,195.45559692382812,12.546060562133789
2020-11-03,107.92691802978516,387.6021728515625,82.07975006103516,53.81962203979492,69.08000183105469,199.41629028320312,12.983599662780762
2020-11-04,112.33430480957031,402.1419982910156,87.07688903808594,54.49910354614258,69.80999755859375,209.03787231445312,13.75621223449707
2020-11-05,116.32146453857422,414.0673522949219,87.90733337402344,58.678497314453125,71.4800033569336,215.7034454345703,14.120952606201172
2020-11-06,116.1893081665039,454.71929931640625,87.76917266845703,63.13111114501953,72.44999694824219,216.1188507080078,14.521846771240234
2020-11-09,113.8692398071289,444.1630554199219,87.85346221923828,59.36388397216797,77.73999786376953,210.96994018554688,13.59316349029541
2020-11-10,113.52659606933594,449.67962646484375,86.67139434814453,58.237342834472656,76.05000305175781,203.84068298339844,12.734786033630371
2020-11-11,116.97244262695312,462.9605407714844,87.14571380615234,59.51502990722656,82.44000244140625,209.19247436523438,13.381002426147461
2020-11-12,116.69832611083984,461.0052795410156,86.92575073242188,60.365379333496094,87.80999755859375,208.12017822265625,13.419645309448242
2020-11-13,116.74728393554688,474.6264343261719,88.39411926269531,65.45719909667969,89.38999938964844,209.15379333496094,13.260334968566895
2020-11-16,117.76537322998047,459.9403076171875,88.48240661621094,71.32624816894531,97.94999694824219,209.84934997558594,13.477983474731445
