Date,AAPL,BAC,CVX,NVDA,PEP,SLB,XRP-USD
2021-03-08,114.07859802246094,34.02349090576172,95.12562561035156,11.564696311950684,119.7244644165039,27.837383270263672,0.47359699010849
2021-03-09,118.71585845947266,33.2812614440918,94.908935546875,12.49372673034668,119.83319854736328,27.500076293945312,0.48598799109458923
2021-03-10,117.62764739990234,34.243412017822266,96.5297622680664,12.441834449768066,121.03833770751953,28.062255859375,0.4631659984588623
2021-03-11,119.56879425048828,34.12428665161133,96.37374114990234,12.965970993041992,120.71212768554688,27.546924591064453,0.4529600143432617
2021-03-12,118.65705871582031,34.765716552734375,96.69445037841797,12.828763961791992,120.54904174804688,27.181507110595703,0.44113099575042725
2021-03-15,121.55901336669922,34.59162139892578,95.55900573730469,13.16330337524414,120.53997802734375,27.284574508666992,0.4375549852848053
2021-03-16,123.1080322265625,34.49082565307617,93.29678344726562,13.263093948364258,121.4279556274414,26.291385650634766,0.4625999927520752
2021-03-17,122.31391143798828,34.774879455566406,93.63481140136719,13.312986373901367,121.0745849609375,26.525630950927734,0.4724169969558716
2021-03-18,118.1668472290039,35.68206024169922,90.2458267211914,12.695547103881836,120.08689880371094,25.532438278198242,0.4729189872741699
2021-03-19,117.63743591308594,35.306358337402344,89.60443115234375,12.818536758422852,121.8719711303711,25.34503936767578,0.47117099165916443
2021-03-22,120.97078704833984,34.50914764404297,88.87637329101562,13.158313751220703,124.86209869384766,25.907222747802734,0.5499420166015625
2021-03-23,120.13743591308594,33.8127326965332,88.38231658935547,13.043061256408691,126.36627197265625,24.98899269104004,0.5565950274467468
2021-03-24,117.7354736328125,33.8127326965332,90.74854278564453,12.61621379852295,125.77726745605469,25.691722869873047,0.48883700370788574
2021-03-25,118.22566223144531,34.50914764404297,91.06922912597656,12.508694648742676,126.52033233642578,25.672983169555664,0.5174980163574219
2021-03-26,118.83351135253906,35.443809509277344,93.15811157226562,12.812047958374023,129.30206298828125,26.525630950927734,0.5670549869537354
2021-03-29,119.0099868774414,35.104766845703125,92.67274475097656,12.920817375183105,131.21395874023438,25.954076766967773,0.5678709745407104
2021-03-30,117.54918670654297,35.72787857055664,91.81464385986328,12.84447956085205,129.15707397460938,25.50432777404785,0.5668590068817139
2021-03-31,119.75509643554688,35.452972412109375,90.8265609741211,13.319971084594727,128.16941833496094,25.476221084594727,0.573868989944458
2021-04-01,120.58843231201172,36.18604278564453,91.65863037109375,13.782490730285645,128.01535034179688,26.3288631439209,0.5792919993400574
2021-04-05,123.43157196044922,36.4701042175293,90.5838623046875,13.957868576049805,129.7188720703125,25.813528060913086,0.9204729795455933
2021-04-06,123.73548126220703,36.369300842285156,89.77777099609375,13.832134246826172,130.18099975585938,25.71046257019043,1.0962660312652588
2021-04-07,125.39234924316406,36.69919204711914,90.30650329589844,14.11353588104248,129.94541931152344,25.626136779785156,0.917576014995575
2021-04-08,127.80413055419922,36.37847137451172,89.29240417480469,14.28666877746582,129.15707397460938,25.354412078857422,1.0527559518814087
2021-04-09,130.39234924316406,36.644203186035156,89.20572662353516,14.36949348449707,129.18429565429688,25.07332420349121,1.0208369493484497
2021-04-12,128.66688537597656,36.70834732055664,88.21764373779297,15.176779747009277,129.592041015625,24.867191314697266,1.4677350521087646
2021-04-13,131.79428100585938,36.03026580810547,88.61634826660156,15.646282196044922,129.61920166015625,24.39870834350586,1.7940009832382202
2021-04-14,129.4413604736328,36.54340744018555,90.3758316040039,15.244636535644531,128.7674560546875,25.58865737915039,1.8392360210418701
2021-04-15,131.8629608154297,35.49879837036133,89.63911437988281,16.10306167602539,128.9486846923828,24.979629516601562,1.7660670280456543
2021-04-16,131.52960205078125,35.874488830566406,89.24039459228516,15.878787994384766,130.62498474121094,24.63294792175293,1.55752694606781
2021-04-19,132.1962890625,35.8928108215332,89.50041961669922,15.329206466674805,131.15960693359375,24.857820510864258,1.3150440454483032
2021-04-20,130.5001983642578,34.894020080566406,87.8276138305664,15.139108657836914,132.0294647216797,23.658496856689453,1.3832989931106567
2021-04-21,130.882568359375,35.48046112060547,89.04105377197266,15.327958106994629,133.18020629882812,24.108243942260742,1.2964979410171509
2021-04-22,129.35313415527344,35.150577545166016,87.49822998046875,14.8187894821167,132.35568237304688,23.658496856689453,1.159682035446167
2021-04-23,131.6864471435547,35.9019775390625,88.01829528808594,15.232911109924316,132.13819885253906,24.089500427246094,1.169659972190857
2021-04-26,132.07864379882812,36.11273193359375,87.99227905273438,15.445210456848145,129.9001007080078,24.70790672302246,1.3685059547424316
2021-04-27,131.7550811767578,36.54340744018555,89.01504516601562,15.349163055419922,129.47422790527344,24.529882431030273,1.4009549617767334
2021-04-28,130.9610137939453,36.68085861206055,91.19926452636719,15.244385719299316,128.51376342773438,25.63550567626953,1.3586009740829468
2021-04-29,130.86294555664062,37.67049026489258,92.65538787841797,15.29228401184082,130.4256591796875,26.066511154174805,1.399359941482544
2021-04-30,128.88258361816406,37.13902282714844,89.33574676513672,14.977701187133789,130.62498474121094,25.34503936767578,1.5916739702224731
2021-05-03,129.94139099121094,37.16651153564453,91.46794128417969,14.805317878723145,132.10194396972656,26.441299438476562,1.555994987487793
2021-05-04,125.34333801269531,37.569698333740234,91.97065734863281,14.320846557617188,130.4437713623047,26.6005859375,1.3923759460449219
2021-05-05,125.58843231201172,37.92707824707031,94.44088745117188,14.427868843078613,130.38034057617188,28.42767906188965,1.6145119667053223
2021-05-06,127.1962890625,38.49520492553711,94.4928970336914,14.492232322692871,131.89353942871094,28.793094635009766,1.6005810499191284
2021-05-07,127.87390899658203,38.65098571777344,95.3596420288086,14.780871391296387,131.89353942871094,29.87997817993164,1.5817550420761108
2021-05-10,124.57416534423828,38.531856536865234,94.9696044921875,14.235527038574219,132.94464111328125,29.63636589050293,1.3890060186386108
2021-05-11,123.65104675292969,38.092018127441406,92.48204040527344,14.275941848754883,131.97508239746094,29.289691925048828,1.4776819944381714
2021-05-12,120.56737518310547,37.73464584350586,93.06275939941406,13.729351043701172,130.6884002685547,30.07674217224121,1.247864007949829
2021-05-13,122.72789764404297,38.33942794799805,92.46471405029297,13.636299133300781,132.62750244140625,29.7581787109375,1.3589099645614624
2021-05-14,125.16340637207031,38.815921783447266,94.8829345703125,14.2128267288208,132.8268280029297,30.741992950439453,1.4029170274734497
2021-05-17,124.00457763671875,39.16412353515625,96.04436492919922,14.13548755645752,132.44625854492188,31.903831481933594,1.4962999820709229
2021-05-18,122.61006164550781,38.632652282714844,93.15787506103516,13.986058235168457,131.84823608398438,30.985599517822266,1.5907340049743652
2021-05-19,122.45292663574219,38.458553314208984,90.54331970214844,14.035951614379883,131.77574157714844,29.983047485351562,1.0703129768371582
2021-05-20,125.02592468261719,38.36690902709961,90.85918426513672,14.581543922424316,133.40675354003906,29.767545700073242,1.1855369806289673
2021-05-21,123.17964935302734,38.852569580078125,91.35050964355469,14.959988594055176,133.28897094726562,29.936199188232422,1.0069760084152222
2021-05-24,124.8197021484375,39.063331604003906,92.64900207519531,15.578927040100098,133.9685821533203,29.70195770263672,0.9928349852561951
2021-05-25,124.62328338623047,38.49520492553711,91.13117980957031,15.614601135253906,134.3762969970703,29.270952224731445,0.976186990737915
2021-05-26,124.57416534423828,38.5226936340332,91.35050964355469,15.666738510131836,134.3762969970703,29.561410903930664,1.0337250232696533
2021-05-27,123.0323486328125,38.99002456665039,90.37664794921875,15.45518970489502,132.75436401367188,29.364646911621094,0.9702349901199341
2021-05-28,122.37437438964844,38.843406677246094,91.06098175048828,16.210086822509766,134.0500946044922,29.35527801513672,0.9001479744911194
2021-06-01,122.05028533935547,39.32906723022461,93.57023620605469,16.230043411254883,133.76919555664062,30.978023529052734,1.0110009908676147
2021-06-02,122.8162841796875,39.34739303588867,94.82485961914062,16.74270248413086,134.3037872314453,33.35804748535156,1.024399995803833
2021-06-03,121.32356262207031,39.79827880859375,94.39495086669922,16.933799743652344,134.78302001953125,34.35521697998047,1.045320987701416
2021-06-04,123.63140106201172,39.81669235229492,95.14946746826172,17.541006088256836,134.9381561279297,34.26114273071289,0.970196008682251
2021-06-07,123.6412124633789,39.67866134643555,94.53533172607422,17.58167266845703,134.8560028076172,33.706119537353516,0.8611549735069275
2021-06-08,124.46614837646484,39.45781326293945,95.39513397216797,17.420019149780273,133.596435546875,33.771976470947266,0.8757879734039307
2021-06-09,124.8491439819336,38.942508697509766,94.56163787841797,17.325443267822266,133.35000610351562,33.64026641845703,0.9200339913368225
2021-06-10,123.84746551513672,38.3627815246582,95.1143798828125,17.392065048217773,134.71913146972656,32.868873596191406,0.8691819906234741
2021-06-11,125.06519317626953,38.51921844482422,94.67570495605469,17.79156494140625,134.80125427246094,32.821842193603516,0.8484500050544739
2021-06-14,128.1390380859375,38.05911636352539,94.72834777832031,17.984695434570312,135.6044464111328,32.03163528442383,0.8928970098495483
2021-06-15,127.31410217285156,38.086734771728516,96.7725830078125,17.754886627197266,135.61358642578125,32.1633415222168,0.8898000121116638
2021-06-16,127.81497955322266,38.29837417602539,96.21984100341797,17.776592254638672,134.2627410888672,32.02223587036133,0.8319079875946045
2021-06-17,129.42550659179688,36.623626708984375,93.938720703125,18.621990203857422,135.55882263183594,30.5452938079834,0.8414379954338074
2021-06-18,128.1194305419922,35.685028076171875,90.3941879272461,18.603527069091797,132.72935485839844,29.435239791870117,0.797648012638092
2021-06-21,129.92637634277344,36.577613830566406,93.04381561279297,18.392423629760742,133.7698516845703,31.156761169433594,0.6103879809379578
2021-06-22,131.5762481689453,36.78005599975586,93.35087585449219,18.851057052612305,133.97068786621094,31.062692642211914,0.5450670123100281
2021-06-23,131.30130004882812,36.99170684814453,93.23683166503906,19.021230697631836,132.20904541015625,30.930988311767578,0.6265349984169006
2021-06-24,131.0164794921875,37.57141876220703,94.0001220703125,19.16920280456543,132.95750427246094,31.28846549987793,0.671999990940094
2021-06-25,130.7218475341797,38.29837417602539,94.1405029296875,18.99503517150879,133.63294982910156,31.37312889099121,0.6133229732513428
2021-06-28,132.36192321777344,38.2431640625,91.2364501953125,19.947233200073242,134.2079620361328,30.12196922302246,0.643746018409729
2021-06-29,133.8840789794922,37.62663269042969,91.03466033935547,19.988906860351562,134.11668395996094,29.99026107788086,0.7017250061035156
2021-06-30,134.50279235839844,37.93949508666992,91.89446258544922,19.96470069885254,135.23936462402344,30.112564086914062,0.7063739895820618
2021-07-01,134.80723571777344,38.224761962890625,93.1841812133789,20.17380142211914,135.2667236328125,31.109724044799805,0.6611800193786621
2021-07-02,137.44895935058594,37.86589050292969,93.06135559082031,20.448284149169922,135.9147491455078,30.84632682800293,0.6567630171775818
2021-07-06,139.4720001220703,36.87207794189453,91.2364501953125,20.659385681152344,136.1155548095703,29.322357177734375,0.6654019951820374
2021-07-07,141.97625732421875,36.577613830566406,90.30645751953125,20.333253860473633,136.71798706054688,28.86139678955078,0.6515750288963318
2021-07-08,140.67013549804688,35.685028076171875,90.01693725585938,19.865137100219727,136.7818603515625,28.72028923034668,0.623058021068573
2021-07-09,142.5065460205078,36.8444709777832,91.30664825439453,20.012359619140625,136.4349822998047,29.341167449951172,0.6368039846420288
2021-07-12,141.9075164794922,37.387386322021484,91.49088287353516,20.473737716674805,136.46241760253906,29.369386672973633,0.6301779747009277
2021-07-13,143.0270538330078,36.678836822509766,91.18379974365234,20.211729049682617,139.61135864257812,28.795549392700195,0.6195229887962341
2021-07-14,146.4740753173828,35.75864028930664,89.46417999267578,19.80400276184082,141.05343627929688,27.79837989807129,0.6203240156173706
2021-07-15,145.8160858154297,35.731040954589844,88.87635803222656,18.93040657043457,141.7014617919922,27.02698516845703,0.5969409942626953
2021-07-16,143.7635955810547,34.8936653137207,86.5250473022461,18.126680374145508,142.2217559814453,26.217967987060547,0.5907739996910095
2021-07-19,139.894287109375,33.98267364501953,84.1912612915039,18.744258880615234,142.20347595214844,25.07028579711914,0.5575559735298157
2021-07-20,143.52789306640625,34.68201446533203,84.69136810302734,18.576826095581055,142.2217559814453,25.62531280517578,0.5293359756469727
2021-07-21,142.79136657714844,35.390560150146484,87.5778579711914,19.373315811157227,141.69236755371094,26.744768142700195,0.569998025894165
2021-07-22,144.16624450683594,34.93047332763672,86.70050811767578,19.55697250366211,141.64674377441406,26.321443557739258,0.5922060012817383
2021-07-23,145.89463806152344,34.691219329833984,86.73560333251953,19.521041870117188,143.46307373046875,26.725955963134766,0.6092240214347839
2021-07-26,146.31692504882812,35.08690643310547,88.56928253173828,19.257535934448242,143.3626708984375,27.713714599609375,0.6256179809570312
2021-07-27,144.13677978515625,34.94887924194336,88.27098846435547,19.17169952392578,144.15673828125,27.45030975341797,0.6446040272712708
2021-07-28,142.37889099121094,35.08690643310547,88.77106475830078,19.466142654418945,142.83328247070312,27.582015991210938,0.7254449725151062
2021-07-29,143.0270538330078,35.59300994873047,89.99061584472656,19.624839782714844,143.12533569335938,27.883045196533203,0.7480170130729675
2021-07-30,143.24313354492188,35.298545837402344,89.32380676269531,19.462148666381836,143.25314331054688,27.121057510375977,0.7521190047264099
2021-08-02,142.90919494628906,34.93047332763672,89.1658935546875,19.712675094604492,142.6781005859375,26.810617446899414,0.7392200231552124
2021-08-03,144.71621704101562,35.473388671875,90.01693725585938,19.777551651000977,142.99757385253906,27.186912536621094,0.7127289772033691
2021-08-04,144.31358337402344,35.215736389160156,87.99900817871094,20.235689163208008,140.60621643066406,25.99219512939453,0.7304880023002625
2021-08-05,144.4215850830078,35.9058837890625,88.81494903564453,20.597999572753906,140.84349060058594,26.265003204345703,0.7331510186195374
2021-08-06,143.73309326171875,36.9456901550293,89.44664001464844,20.327510833740234,140.86178588867188,26.735366821289062,0.7465130090713501
2021-08-09,143.6839599609375,37.424190521240234,87.95513916015625,20.25664520263672,140.8800506591797,26.330852508544922,0.8185529708862305
2021-08-10,143.20204162597656,38.123538970947266,89.56071472167969,19.898326873779297,140.95303344726562,26.735366821289062,0.8512470126152039
2021-08-11,143.45773315429688,38.60203552246094,90.23626708984375,19.661773681640625,141.5098114013672,27.262170791625977,1.0125240087509155
2021-08-12,146.4378204345703,38.78608322143555,90.0520248413086,19.867385864257812,141.53720092773438,26.8576602935791,0.9645490050315857
2021-08-13,146.64437866210938,38.30757522583008,89.45541381835938,20.149845123291016,142.86068725585938,26.669513702392578,1.089959979057312
2021-08-16,148.63108825683594,37.99470520019531,88.54297637939453,19.912302017211914,144.25714111328125,26.13330078125,1.1909929513931274
2021-08-17,147.7164306640625,37.810672760009766,88.37628173828125,19.421228408813477,144.12022399902344,25.578271865844727,1.0981990098953247
2021-08-18,143.94949340820312,37.534610748291016,85.98434448242188,19.004018783569336,142.6416015625,25.22079849243164,1.14609694480896
2021-08-19,144.28387451171875,36.98249816894531,83.84142303466797,19.760583877563477,145.04212951660156,24.872730255126953,1.232841968536377
2021-08-20,145.7493896484375,37.14813995361328,83.85030364990234,20.776660919189453,144.53094482421875,24.891544342041016,1.2632219791412354
2021-08-23,147.24432373046875,37.64503479003906,86.01103210449219,21.916500091552734,144.07460021972656,25.860488891601562,1.2472699880599976
2021-08-24,147.15576171875,38.169551849365234,86.9980239868164,21.751815795898438,142.28565979003906,26.547216415405273,1.1373519897460938
2021-08-25,145.91651916503906,38.78608322143555,87.5937728881836,22.1710205078125,141.65585327148438,26.76358413696289,1.1725289821624756
2021-08-26,145.11007690429688,38.68486022949219,86.44673156738281,22.026296615600586,141.13560485839844,26.462554931640625,1.0752660036087036
2021-08-27,146.15260314941406,39.09893798828125,87.70938110351562,22.59322166442871,141.41856384277344,27.356239318847656,1.1884729862213135
2021-08-30,150.59812927246094,38.335182189941406,87.48707580566406,22.645122528076172,142.38601684570312,26.60365867614746,1.1014349460601807
2021-08-31,149.32937622070312,38.41800308227539,86.04660034179688,22.346637725830078,142.7419891357422,26.494998931884766,1.1875929832458496
2021-09-01,149.9982147216797,37.90269088745117,85.10405731201172,22.40254020690918,144.12936401367188,26.43830108642578,1.234889030456543
2021-09-02,151.11941528320312,37.93968963623047,86.88243103027344,22.357616424560547,144.23504638671875,27.033594131469727,1.256324052810669
2021-09-03,151.7587432861328,37.96743392944336,86.68679809570312,22.803852081298828,144.3637237548828,26.5422420501709,1.2914350032806396
2021-09-07,154.10935974121094,38.2171630859375,86.304443359375,22.62316131591797,142.01109313964844,26.29656982421875,1.1250989437103271
2021-09-08,152.5553741455078,37.717708587646484,85.70870208740234,22.300718307495117,144.02369689941406,25.191036224365234,1.1007200479507446
2021-09-09,151.5325164794922,37.856441497802734,85.36192321777344,22.138994216918945,143.1138916015625,25.153244018554688,1.0894010066986084
2021-09-10,146.51651000976562,37.24601364135742,85.42415618896484,22.439481735229492,142.8657684326172,25.304426193237305,1.0572669506072998
2021-09-13,147.0869598388672,37.86569595336914,87.1136245727539,22.114038467407227,143.1414337158203,26.561138153076172,1.0646779537200928
2021-09-14,145.6804962158203,36.848297119140625,85.53975677490234,22.203880310058594,142.58084106445312,26.145383834838867,1.0965739488601685
2021-09-15,146.5755157470703,37.125770568847656,87.35369110107422,22.30271339416504,143.38038635253906,27.628877639770508,1.121353030204773
2021-09-16,146.33946228027344,37.41249465942383,86.53564453125,22.203880310058594,142.9576416015625,27.269817352294922,1.0914980173110962
2021-09-17,143.65443420410156,37.458736419677734,86.03770446777344,21.862464904785156,141.6434783935547,26.750123977661133,1.0655980110168457
2021-09-20,140.58580017089844,36.173118591308594,84.27711486816406,21.076820373535156,141.16561889648438,25.74852752685547,0.9171519875526428
2021-09-21,141.06771850585938,36.19160842895508,84.33936309814453,21.2095890045166,141.1012725830078,25.4461612701416,0.8763290047645569
2021-09-22,143.44789123535156,37.125770568847656,86.8201904296875,21.903400421142578,141.53321838378906,25.65403938293457,1.0040760040283203
2021-09-23,144.41175842285156,38.55937576293945,88.9720230102539,22.443466186523438,141.6434783935547,27.288711547851562,1.0020400285720825
2021-09-24,144.5002899169922,38.975589752197266,89.4521713256836,22.043155670166016,141.70782470703125,27.41155433654785,0.9459239840507507
2021-09-27,142.97579956054688,40.01148223876953,91.55956268310547,21.622879028320312,140.34771728515625,28.526535034179688,0.9236850142478943
2021-09-28,139.5727996826172,39.91898727416992,91.9063491821289,20.663524627685547,138.81300354003906,29.206863403320312,0.893688976764679
2021-09-29,140.47763061523438,39.835750579833984,91.87965393066406,20.481836318969727,139.9617462158203,28.6588191986084,0.9283490180969238
2021-09-30,139.16952514648438,39.26230239868164,90.2079849243164,20.680496215820312,138.224853515625,28.006837844848633,0.9526360034942627
2021-10-01,140.3005828857422,39.845001220703125,92.76885223388672,20.706457138061523,138.7211151123047,28.687170028686523,1.0426239967346191
2021-10-04,136.84841918945312,40.085472106933594,93.11563110351562,19.698184967041016,138.03189086914062,29.178512573242188,1.043004035949707
2021-10-05,138.78594970703125,40.899391174316406,94.12930297851562,20.415952682495117,138.8497772216797,28.904497146606445,1.0855029821395874
2021-10-06,139.6613311767578,40.91788864135742,93.30236053466797,20.664520263671875,142.40625,28.29030990600586,1.0776560306549072
2021-10-07,140.93002319335938,40.806907653808594,93.96924591064453,21.03887939453125,143.7203826904297,29.310802459716797,1.0680259466171265
2021-10-08,140.54647827148438,41.01038360595703,96.07662200927734,20.795299530029297,143.38955688476562,29.9155330657959,1.0628910064697266
2021-10-11,140.45794677734375,40.492431640625,95.25858306884766,20.659534454345703,143.58255004882812,30.671457290649414,1.137887954711914
2021-10-12,139.17933654785156,40.27045440673828,95.27635192871094,20.635574340820312,144.2166290283203,31.06831169128418,1.1018589735031128
2021-10-13,138.58924865722656,39.90049362182617,95.84542846679688,20.903112411499023,145.19081115722656,30.954923629760742,1.128391981124878
2021-10-14,141.39231872558594,41.68556213378906,96.75239562988281,21.708728790283203,146.35791015625,31.673051834106445,1.132315993309021
2021-10-15,142.4545440673828,42.887943267822266,97.46375274658203,21.82453155517578,145.94435119628906,32.12660598754883,1.1405500173568726
2021-10-18,144.13638305664062,42.80470275878906,97.4192886352539,22.183916091918945,145.28269958496094,32.27779006958008,1.0838420391082764
2021-10-19,146.30995178222656,42.989681243896484,99.32215881347656,22.25179672241211,147.12985229492188,32.6368522644043,1.092079997062683
2021-10-20,146.80174255371094,43.55387496948242,100.62036895751953,22.06511878967285,148.24180603027344,32.82583236694336,1.1423280239105225
2021-10-21,147.0181121826172,43.31339645385742,99.35771942138672,22.653112411499023,146.28436279296875,32.41006851196289,1.0893150568008423
2021-10-22,146.24114990234375,43.99782943725586,100.30026245117188,22.68704605102539,147.01039123535156,32.04156494140625,1.0883740186691284
2021-10-25,146.1919403076172,43.94233322143555,101.2339096069336,23.126296997070312,146.32115173339844,32.466766357421875,1.0951579809188843
2021-10-26,146.86074829101562,44.358543395996094,101.45620727539062,24.674636840820312,148.1132049560547,32.37226867675781,1.108093023300171
2021-10-27,146.3985137939453,43.50762939453125,99.65115356445312,24.40909767150879,147.59852600097656,30.747053146362305,0.9954519867897034
2021-10-28,150.05723571777344,44.192054748535156,100.58480072021484,24.898258209228516,148.52671813964844,31.465173721313477,1.0588200092315674
2021-10-29,147.3328399658203,44.192054748535156,101.802978515625,25.523183822631836,148.50833129882812,30.48247528076172,1.0815030336380005
2021-11-01,146.50668334960938,44.256805419921875,101.83853912353516,25.782737731933594,148.19586181640625,31.465173721313477,1.0928670167922974
2021-11-02,147.54922485351562,44.28455352783203,101.21611785888672,26.35575294494629,149.55596923828125,31.37067985534668,1.1361960172653198
2021-11-03,148.99501037597656,44.73775863647461,100.48699188232422,26.552413940429688,150.98959350585938,31.16280746459961,1.2087960243225098
2021-11-04,148.47372436523438,43.775856018066406,100.93157196044922,29.749927520751953,150.99880981445312,31.32343864440918,1.202003002166748
2021-11-05,149.00563049316406,43.44288635253906,102.0252914428711,29.701011657714844,152.55186462402344,31.663602828979492,1.161532998085022
2021-11-08,148.17822265625,43.78510665893555,102.38986206054688,30.751211166381836,149.27108764648438,32.41006851196289,1.282377004623413
2021-11-09,148.54270935058594,43.359649658203125,103.1456527709961,30.60445785522461,150.26358032226562,32.25889205932617,1.258929967880249
2021-11-10,145.6961212158203,43.68335723876953,101.50066375732422,29.40851402282715,150.75064086914062,30.926578521728516,1.1933729648590088
2021-11-11,145.64686584472656,43.9238395690918,101.50955963134766,30.337915420532227,149.51004028320312,30.973825454711914,1.2183640003204346
