Date,AAPL,GOOGL,KO,MSFT,PEP,PG,V
2020-03-06,70.2958984375,64.6269760131836,47.684913635253906,155.2716064453125,120.70320892333984,108.80907440185547,178.5584716796875
2020-03-09,64.73603820800781,60.63935089111328,44.75099563598633,144.74850463867188,114.45964050292969,103.80059814453125,165.7448272705078
2020-03-10,69.39845275878906,63.60101318359375,46.304256439208984,154.64698791503906,117.95956420898438,107.81632232666016,176.85389709472656
2020-03-11,66.98820495605469,60.39544677734375,45.05301284790039,147.6411895751953,114.09908294677734,99.80276489257812,167.50755310058594
2020-03-12,60.372798919677734,55.44021987915039,40.69527816772461,133.63914489746094,101.42726135253906,91.08264923095703,155.0425567626953
2020-03-13,67.60596466064453,60.56353759765625,42.1925163269043,152.6384735107422,112.07653045654297,102.02079772949219,170.29693603515625
2020-03-16,58.90864944458008,53.51748275756836,39.39824676513672,130.14105224609375,99.44866943359375,97.0391616821289,147.2264862060547
2020-03-17,61.498870849609375,55.764915466308594,41.069580078125,140.8563995361328,112.31395721435547,105.75032806396484,152.92149353027344
2020-03-18,59.993377685546875,54.42473602294922,39.041351318359375,134.92689514160156,106.33419036865234,105.04376220703125,143.80760192871094
2020-03-19,59.53371047973633,55.446205139160156,36.41248321533203,137.14686584472656,103.18605041503906,99.123046875,147.4589385986328
2020-03-20,55.75417709350586,53.27857208251953,33.339656829833984,131.99578857421875,91.39356994628906,91.61034393310547,142.20950317382812
2020-03-23,54.569725036621094,52.57631301879883,32.69550704956055,130.67919921875,92.4928207397461,87.37995910644531,131.468505859375
2020-03-24,60.044456481933594,56.36094284057617,34.34071350097656,142.55734252929688,100.10819244384766,92.3615951538086,149.66717529296875
2020-03-25,59.713687896728516,54.9449462890625,36.220970153808594,141.19273376464844,98.92986297607422,90.25983428955078,156.68905639648438
2020-03-26,62.855995178222656,58.002376556396484,38.55387878417969,150.0244598388672,105.75381469726562,96.03746032714844,163.565673828125
2020-03-27,60.25362014770508,55.375877380371094,37.26554870605469,143.86434936523438,105.9296875,98.53275299072266,156.4759979248047
2020-03-30,61.973140716552734,57.173927307128906,39.171913146972656,153.98387145996094,110.34416961669922,102.85255432128906,160.3598175048828
2020-03-31,61.846675872802734,57.95399856567383,38.51905822753906,151.56210327148438,105.61310577392578,98.38070678710938,156.04978942871094
2020-04-01,58.59247970581055,54.96888732910156,36.664920806884766,146.18040466308594,103.87194061279297,97.78150177001953,148.29188537597656
2020-04-02,59.570186614990234,55.71354675292969,38.257911682128906,149.2075958251953,108.91957092285156,102.31593322753906,152.43719482421875
2020-04-03,58.714073181152344,54.50004577636719,38.15345764160156,147.83335876464844,109.56151580810547,102.92412567138672,147.07151794433594
2020-04-06,63.83613967895508,59.01337432861328,40.62563705444336,158.827392578125,115.33902740478516,105.36573791503906,164.1079864501953
2020-04-07,63.09678649902344,58.98194885253906,40.48636245727539,157.1167755126953,114.74102783203125,100.85810852050781,163.28475952148438
2020-04-08,64.71171569824219,60.200931549072266,41.62668991088867,158.69287109375,116.61410522460938,102.94197845458984,169.4349365234375
2020-04-09,65.1786880493164,60.179481506347656,42.653873443603516,158.70245361328125,117.51109313964844,102.54847717285156,168.22425842285156
2020-04-13,66.45797729492188,60.37101364135742,40.85196304321289,159.0580291748047,115.10159301757812,103.70220184326172,163.6721649169922
2020-04-14,69.8143310546875,63.10524368286133,42.584224700927734,166.92877197265625,121.70569610595703,108.18299865722656,169.125
2020-04-15,69.17710876464844,62.709720611572266,41.44389343261719,165.1797637939453,118.7422103881836,108.41554260253906,160.73751831054688
2020-04-16,69.72676849365234,62.71620178222656,40.99994659423828,170.1385498046875,119.27861785888672,108.66596221923828,157.30889892578125
2020-04-17,68.78067016601562,63.79204177856445,41.83560562133789,171.6377716064453,120.95824432373047,111.5190200805664,164.204833984375
2020-04-20,67.35301971435547,62.9017448425293,40.50376892089844,168.23573303222656,118.3200912475586,107.86104583740234,159.05227661132812
2020-04-21,65.27112579345703,60.45829391479492,39.50270462036133,161.2779998779297,115.14554595947266,107.0382308959961,155.47836303710938
2020-04-22,67.1511459350586,62.76508331298828,39.763851165771484,166.7558135986328,116.62291717529297,106.78777313232422,161.34771728515625
2020-04-23,66.89089965820312,63.40150833129883,39.23285675048828,164.73768615722656,114.54756927490234,107.49994659423828,161.144287109375
2020-04-24,68.82200622558594,63.67233657836914,39.546234130859375,167.74563598632812,118.15303039550781,106.9417495727539,162.0547332763672
2020-04-27,68.87066650390625,63.386043548583984,40.72139358520508,167.26513671875,118.24095153808594,105.74430084228516,166.35499572753906
2020-04-28,67.75431060791016,61.477272033691406,40.68657302856445,163.19041442871094,119.87659454345703,105.24012756347656,165.8610382080078
2020-04-29,69.97972106933594,66.9432373046875,41.01735305786133,170.5133819580078,117.27363586425781,105.41118621826172,176.06935119628906
2020-04-30,71.45602416992188,67.1686782836914,39.94664764404297,172.2239990234375,116.33270263671875,106.12244415283203,173.0959930419922
2020-05-01,70.30561828613281,65.70330810546875,39.69420623779297,167.764892578125,114.44206237792969,105.17708587646484,170.0451202392578
2020-05-04,71.30036163330078,65.98161315917969,39.293785095214844,171.86837768554688,115.12799072265625,104.23174285888672,170.6068115234375
2020-05-05,72.37049102783203,67.28439331054688,39.52012252807617,173.71356201171875,115.78749084472656,104.44780731201172,172.8247833251953
2020-05-06,73.11717224121094,67.10533905029297,38.95429229736328,175.4241485595703,115.00483703613281,101.82786560058594,173.1540985107422
2020-05-07,73.87356567382812,68.29489135742188,38.823734283447266,176.44287109375,115.68196105957031,100.99053192138672,176.97010803222656
2020-05-08,75.63187408447266,69.04603576660156,40.138160705566406,177.4807891845703,118.03868103027344,104.39379119873047,179.2655487060547
2020-05-11,76.82196807861328,70.00614929199219,39.64198303222656,179.46046447753906,118.17058563232422,103.81759643554688,177.78367614746094
2020-05-12,75.94402313232422,68.58916473388672,39.015228271484375,175.3953399658203,116.90430450439453,103.13334655761719,173.8223419189453
2020-05-13,75.0270767211914,67.24996948242188,38.24921417236328,172.74293518066406,116.921875,102.56611633300781,171.80447387695312
2020-05-14,75.48799133300781,67.67542266845703,38.04029083251953,173.49252319335938,117.02742004394531,102.46707153320312,175.50076293945312
2020-05-15,75.04170227050781,68.4834213256836,37.65726852416992,176.01998901367188,119.55122375488281,103.1873550415039,178.01344299316406
2020-05-18,76.80976867675781,69.08792877197266,39.145809173583984,177.70181274414062,119.17312622070312,104.62788391113281,185.66795349121094
2020-05-19,76.36592102050781,68.55025482177734,38.77150344848633,176.47166442871094,115.84026336669922,101.23362731933594,183.70823669433594
2020-05-20,77.85111236572266,70.28396606445312,39.94664764404297,178.91949462890625,115.42693328857422,101.98990631103516,188.07394409179688
2020-05-21,77.27069091796875,70.16376495361328,39.31990432739258,176.77040100097656,114.50361633300781,100.495361328125,184.9306182861328
2020-05-22,77.7681884765625,70.48745727539062,39.198036193847656,176.84751892089844,114.74102783203125,101.37767791748047,185.16346740722656
2020-05-26,77.2414321899414,70.89295196533203,40.120758056640625,174.9779815673828,114.09908294677734,100.864501953125,187.45301818847656
2020-05-27,77.57795715332031,70.83859252929688,40.6778564453125,175.20925903320312,115.0312271118164,102.53910827636719,187.06500244140625
2020-05-28,77.61211395263672,70.73684692382812,40.99123764038086,174.8141326904297,116.33270263671875,104.49282836914062,188.46200561523438
2020-05-29,77.53650665283203,71.49895477294922,40.634334564208984,176.5969696044922,115.68196105957031,104.36679077148438,189.41275024414062
2020-06-01,78.49004364013672,71.56629180908203,40.90419387817383,176.1922149658203,116.9482650756836,105.56423950195312,188.54934692382812
2020-06-02,78.8534164428711,71.93737030029297,40.825843811035156,178.1967010498047,116.6317138671875,106.29348754882812,190.49929809570312
2020-06-03,79.28750610351562,71.78475189208984,41.69633865356445,178.63034057617188,116.79875946044922,106.71665954589844,190.9940643310547
2020-06-04,78.60466766357422,70.54032897949219,41.71373748779297,176.27894592285156,115.71141815185547,104.48384857177734,187.8604736328125
2020-06-05,80.84341430664062,71.82315063476562,42.732215881347656,180.403564453125,117.36861419677734,106.53661346435547,193.65234375
2020-06-08,81.32138061523438,72.2231674194336,43.393775939941406,181.5214385986328,117.16476440429688,107.18482971191406,193.6426544189453
2020-06-09,83.88935089111328,72.4246597290039,42.653873443603516,182.90919494628906,117.83831024169922,106.54560852050781,193.1381378173828
2020-06-10,86.0476303100586,73.05410766601562,42.323081970214844,189.69361877441406,118.86627960205078,107.34690856933594,194.49635314941406
2020-06-11,81.91643524169922,69.92186737060547,39.64198303222656,179.50732421875,113.29206848144531,104.67290496826172,183.24256896972656
2020-06-12,82.6236572265625,70.47150421142578,40.05482864379883,180.92398071289062,114.32007598876953,104.09671783447266,186.5216522216797
2020-06-15,83.64549255371094,70.86153411865234,40.669700622558594,182.08041381835938,115.63164520263672,105.06005859375,186.03659057617188
2020-06-16,85.86227416992188,72.14485931396484,41.082557678222656,186.54229736328125,116.68622589111328,106.35652160644531,187.12318420410156
2020-06-17,85.74278259277344,72.44760131835938,40.9156608581543,187.18800354003906,116.76598358154297,106.17646789550781,187.78286743164062
2020-06-18,85.77693176269531,71.52888488769531,41.27580261230469,189.19244384765625,117.669921875,107.39189910888672,188.12245178222656
2020-06-19,85.2867431640625,71.05606079101562,40.42375564575195,188.06492614746094,116.34060668945312,107.06777954101562,186.46348571777344
2020-06-22,87.51817321777344,72.35383605957031,40.17781448364258,193.2882080078125,116.13677215576172,106.01441192626953,189.14114379882812
2020-06-23,89.38623046875,73.0181884765625,40.089962005615234,194.57952880859375,116.41150665283203,105.99639892578125,192.061279296875
2020-06-24,87.80838012695312,71.45806121826172,39.22035598754883,190.6572723388672,114.81636047363281,104.81696319580078,185.69705200195312
2020-06-25,88.97409057617188,71.87702178955078,39.466312408447266,193.06651306152344,116.45581817626953,106.14045715332031,188.19032287597656
2020-06-26,86.24028015136719,67.9587173461914,38.27168655395508,189.20211791992188,114.25802612304688,103.74556732177734,183.6208953857422
2020-06-29,88.22783660888672,69.68594360351562,38.96562576293945,191.23550415039062,116.16338348388672,105.93338012695312,185.66795349121094
2020-06-30,88.96430969238281,70.72736358642578,39.246707916259766,196.12142944335938,117.20907592773438,107.65302276611328,187.4044952392578
2020-07-01,88.79605102539062,71.92190551757812,39.36967849731445,197.26820373535156,117.29771423339844,108.02216339111328,187.99630737304688
2020-07-02,88.79605102539062,73.3149642944336,39.42238998413086,198.77157592773438,117.73193359375,108.83245086669922,189.8299102783203
2020-07-06,91.17135620117188,74.79728698730469,39.72982406616211,203.05035400390625,118.13074493408203,109.5077133178711,191.8575439453125
2020-07-07,90.88847351074219,74.3119888305664,39.71225357055664,200.68936157226562,118.3700180053711,110.03890228271484,188.40377807617188
2020-07-08,93.00527954101562,74.99430847167969,39.58928680419922,205.10308837890625,118.94607543945312,110.64212799072266,189.24783325195312
2020-07-09,93.40523529052734,75.74543762207031,38.570343017578125,206.5389404296875,117.60786437988281,110.2729721069336,186.47315979003906
2020-07-10,93.56861877441406,76.76042938232422,39.65956115722656,205.9125213623047,119.15872955322266,111.5424575805664,186.80300903320312
2020-07-13,93.1369857788086,75.42474365234375,39.74738693237305,199.55218505859375,119.55754852294922,111.68651580810547,183.37838745117188
2020-07-14,94.6782455444336,75.85517120361328,40.29199981689453,200.7857208251953,120.09814453125,112.62285614013672,187.55975341796875
2020-07-15,95.3293685913086,75.65666198730469,40.757545471191406,200.48692321777344,118.4763412475586,112.09166717529297,190.68362426757812
2020-07-16,94.1563491821289,75.55890655517578,40.53795623779297,196.51651000976562,118.64476013183594,112.32576751708984,187.72467041015625
2020-07-17,93.96611785888672,75.65516662597656,41.12647247314453,195.51429748535156,119.33596801757812,113.10903930664062,189.26722717285156
2020-07-20,95.94635772705078,77.99886322021484,40.5115966796875,203.91770935058594,117.96236419677734,112.7579345703125,192.5463104248047
2020-07-21,94.62214660644531,77.60384368896484,41.460269927978516,201.1711883544922,119.13213348388672,112.60485076904297,190.61573791503906
2020-07-22,94.88795471191406,78.04923248291016,42.5846061706543,204.062255859375,120.5323486328125,113.56820678710938,192.92469787597656
2020-07-23,90.5689926147461,75.65017700195312,42.408935546875,195.18661499023438,121.4805908203125,114.3030014038086,191.537353515625
2020-07-24,90.3446273803711,75.22423553466797,42.5933952331543,193.99163818359375,120.57666778564453,114.12178802490234,189.325439453125
2020-07-27,92.48583221435547,76.28260803222656,42.5846061706543,196.4490966796875,122.00344848632812,114.44795227050781,191.0328826904297
2020-07-28,90.96649932861328,74.99679565429688,42.32109832763672,194.68553161621094,121.74641418457031,115.86133575439453,190.86801147460938
2020-07-29,92.71022033691406,75.98734283447266,42.180545806884766,196.65145874023438,122.23384857177734,116.25093078613281,192.65309143066406
2020-07-30,93.8320083618164,76.72850799560547,41.89067077636719,196.4972686767578,122.02120208740234,119.06863403320312,188.26795959472656
2020-07-31,103.65515899658203,74.21372985839844,41.49540328979492,197.5669708251953,121.99457550048828,118.79682922363281,184.71719360351562
2020-08-03,106.26701354980469,73.95487213134766,40.669700622558594,208.67832946777344,121.14383697509766,118.95084381103516,184.99856567382812
2020-08-04,106.9766845703125,73.48303985595703,41.01228332519531,205.5463409423828,121.82620239257812,121.21590423583984,186.55079650878906
2020-08-05,107.36443328857422,73.7718276977539,41.47783279418945,205.2091064453125,120.74503326416016,120.89879608154297,190.24710083007812
2020-08-06,111.11029815673828,75.06163024902344,41.70621871948242,208.49526977539062,120.39940643310547,120.2374038696289,192.83741760253906
2020-08-07,108.58412170410156,74.73345184326172,41.9873046875,204.76577758789062,121.17928314208984,120.99845886230469,190.49929809570312
2020-08-10,110.16236114501953,74.65614318847656,41.91703414916992,200.68936157226562,120.50574493408203,121.49678039550781,190.91647338867188
2020-08-11,106.88616180419922,73.84415435791016,42.10149002075195,195.9961395263672,119.7436294555664,120.70851135253906,191.8672332763672
2020-08-12,110.43843078613281,75.17584991455078,42.54069137573242,201.59523010253906,122.1186752319336,122.72894287109375,192.8082733154297
2020-08-13,112.3929214477539,75.64518737792969,42.49677276611328,201.1229705810547,122.38452911376953,123.01888275146484,191.97267150878906
2020-08-14,112.29276275634766,75.0456771850586,42.558258056640625,201.3157196044922,121.90595245361328,122.40279388427734,191.0593719482422
2020-08-17,111.99958801269531,75.62474060058594,42.34744644165039,202.6456298828125,122.2249755859375,122.76518249511719,193.77017211914062
2020-08-18,112.9328384399414,77.59686279296875,42.53191375732422,203.81170654296875,122.39337921142578,123.68022155761719,193.36212158203125
2020-08-19,113.07454681396484,77.03974151611328,41.609596252441406,202.57518005371094,120.9222640991211,123.0097885131836,195.28591918945312
2020-08-20,115.5836410522461,78.61782836914062,41.59202575683594,207.28939819335938,121.16153717041016,123.98829650878906,198.35623168945312
2020-08-21,121.53994750976562,78.58391571044922,41.53053283691406,205.7823944091797,120.93113708496094,124.52285766601562,198.3367919921875
2020-08-24,122.99358367919922,79.06172943115234,42.13663101196289,206.4296112060547,121.97685241699219,125.49231719970703,200.55209350585938
2020-08-25,121.98458099365234,80.09417724609375,42.08391571044922,209.1151580810547,121.67554473876953,125.99059295654297,202.19415283203125
2020-08-26,123.6434555053711,82.0034408569336,42.303524017333984,213.63616943359375,122.71240997314453,125.38358306884766,204.29281616210938
2020-08-27,122.16537475585938,81.2248764038086,42.36500930786133,218.8816680908203,122.6503677368164,125.22049713134766,205.0409698486328
2020-08-28,121.96748352050781,81.7690200805664,43.77044677734375,221.1325225830078,124.0151138305664,125.72786712646484,209.5881805419922
2020-08-31,126.10366821289062,81.27525329589844,43.506927490234375,217.8673553466797,124.1214370727539,125.32920837402344,205.9737548828125
2020-09-01,131.12672424316406,82.54959106445312,43.14678192138672,219.5482635498047,123.35047912597656,125.19330596923828,207.29513549804688
2020-09-02,128.40994262695312,85.65739440917969,44.96506118774414,223.7794189453125,126.98389434814453,127.3043441772461,210.3363037109375
2020-09-03,118.12935638427734,81.27425384521484,44.34140396118164,209.91700744628906,124.39812469482422,125.26580810546875,203.0297393798828
2020-09-04,118.20753479003906,78.86521911621094,44.83330154418945,206.97061157226562,123.85362243652344,124.99398040771484,198.8517608642578
2020-09-08,110.25276947021484,75.99182891845703,43.75287628173828,195.7744140625,120.98849487304688,123.1638412475586,194.44058227539062
2020-09-09,114.65037536621094,77.17041778564453,44.086666107177734,204.11119079589844,122.38090515136719,125.16614532470703,198.26878356933594
2020-09-10,110.90752410888672,76.11402893066406,43.919769287109375,198.392333984375,120.2833251953125,123.85240936279297,195.8203125
2020-09-11,109.45142364501953,75.60079956054688,44.850868225097656,197.09783935546875,121.2205581665039,125.1571044921875,194.9846954345703
2020-09-14,112.7349624633789,75.2551498413086,44.90400314331055,198.4309539794922,121.98817443847656,125.60104370117188,199.16268920898438
2020-09-15,112.91087341308594,76.56640625,45.20507049560547,201.6864471435547,121.05096435546875,125.60104370117188,199.56103515625
2020-09-16,109.57846069335938,75.41775512695312,44.97483825683594,198.08316040039062,120.47972869873047,124.75840759277344,199.30845642089844
2020-09-17,107.8292007446289,74.16834259033203,44.762325286865234,196.01589965820312,118.89093017578125,124.59536743164062,199.44447326660156
2020-09-18,104.40882110595703,72.37528228759766,44.673770904541016,193.58152770996094,117.3467788696289,124.45940399169922,196.8599395751953
2020-09-21,107.57511138916016,71.33038330078125,43.469478607177734,195.6584930419922,117.14148712158203,123.86149597167969,191.84637451171875
2020-09-22,109.2657470703125,72.81070709228516,43.974212646484375,200.37265014648438,117.9537353515625,124.99398040771484,194.8680877685547
2020-09-23,104.68246459960938,70.2954330444336,42.69023513793945,193.7747344970703,116.92724609375,123.49907684326172,189.825439453125
2020-09-24,105.75743103027344,70.96726989746094,43.12413787841797,196.286376953125,117.4449462890625,124.0517349243164,189.97117614746094
2020-09-25,109.72504425048828,71.7752685546875,43.141845703125,200.75906372070312,119.20332336425781,124.68592834472656,191.6520233154297
2020-09-28,112.34407043457031,72.75284576416016,43.63772964477539,202.32403564453125,123.14852142333984,125.03929901123047,194.63491821289062
2020-09-29,111.49386596679688,73.11994934082031,43.318939208984375,200.2180938720703,122.42552947998047,124.35978698730469,193.77989196777344
2020-09-30,113.17472076416016,73.09899139404297,43.71742248535156,203.18380737304688,123.71082305908203,125.92720031738281,194.29489135742188
2020-10-01,114.13243103027344,74.21124267578125,43.54917907714844,205.24143981933594,125.67452239990234,126.1537094116211,197.57891845703125
2020-10-02,110.44820404052734,72.60022735595703,43.70856475830078,199.18443298339844,123.22883605957031,125.1389389038086,195.74256896972656
2020-10-05,113.84901428222656,73.9583740234375,43.72627258300781,203.2321014404297,123.11279296875,126.28959655761719,197.7635498046875
2020-10-06,110.58502960205078,72.3718032836914,43.33665084838867,198.91395568847656,121.12236785888672,126.4889144897461,194.76121520996094
2020-10-07,112.4613265991211,72.77679443359375,43.88566207885742,202.70079040527344,122.29161834716797,127.47644805908203,196.72389221191406
2020-10-08,112.35385131835938,73.98829650878906,44.68262481689453,203.42527770996094,123.04139709472656,128.337158203125,197.2194061279297
2020-10-09,114.3083267211914,75.33595275878906,44.992557525634766,208.47760009765625,123.56802368164062,129.48785400390625,200.7755584716797
2020-10-12,121.56925964355469,78.03626251220703,45.2404899597168,213.87765502929688,126.86161804199219,130.91029357910156,200.54237365722656
2020-10-13,118.34435272216797,78.15996551513672,44.47010803222656,215.28805541992188,128.12014770507812,130.65660095214844,198.5214080810547
2020-10-14,118.43229675292969,77.9789047241211,44.381553649902344,213.3560333251953,127.20970916748047,130.50253295898438,196.46156311035156
2020-10-15,117.96321868896484,77.5813980102539,44.26643753051758,212.19679260253906,126.23680114746094,130.3123321533203,193.8867950439453
2020-10-16,116.31167602539062,78.19139099121094,44.301856994628906,212.19679260253906,126.50457763671875,130.8196563720703,194.5766143798828
2020-10-19,113.34085083007812,76.30854797363281,43.93880081176758,206.9416046142578,124.67481231689453,128.57275390625,191.37997436523438
2020-10-20,114.83606719970703,77.36244201660156,44.49666213989258,207.35702514648438,124.70158386230469,129.08920288085938,192.0892791748047
2020-10-21,114.21060180664062,79.10363006591797,44.26643753051758,207.50193786621094,124.60346221923828,129.7868194580078,192.79856872558594
2020-10-22,113.11610412597656,80.13457489013672,44.877437591552734,207.58885192871094,124.61233520507812,128.86756896972656,192.37106323242188
2020-10-23,112.42224884033203,81.44732666015625,44.73575973510742,208.88333129882812,124.56768798828125,129.71484375,192.39048767089844
2020-10-26,112.43202209472656,79.01883697509766,44.09818649291992,202.94232177734375,123.22883605957031,128.7309112548828,187.5906982421875
2020-10-27,113.9467544555664,79.74653625488281,44.18674087524414,206.00457763671875,124.17498016357422,129.69659423828125,184.66607666015625
2020-10-28,108.66960144042969,75.3534164428711,42.46886444091797,195.793701171875,119.75672912597656,125.41470336914062,175.73690795898438
2020-10-29,112.69586944580078,77.65171813964844,42.52198791503906,197.76438903808594,119.5960693359375,125.33273315429688,179.62339782714844
2020-10-30,106.38287353515625,80.60590362548828,42.557411193847656,195.5908203125,118.97124481201172,124.90450286865234,176.55307006835938
2020-11-02,106.294921875,81.01539611816406,43.05329513549805,195.45559692382812,120.6314468383789,126.17999267578125,179.49708557128906
2020-11-03,107.92691802978516,82.07975006103516,43.699710845947266,199.41629028320312,122.31840515136719,128.6580352783203,182.99490356445312
2020-11-04,112.33428955078125,87.07688903808594,43.54032897949219,209.03790283203125,123.05030822753906,128.1295928955078,188.4651336669922
2020-11-05,116.32145690917969,87.90733337402344,43.77940368652344,215.70347595214844,123.21992492675781,129.71484375,192.03094482421875
2020-11-06,116.18930053710938,87.76917266845703,43.78826141357422,216.1188507080078,123.51443481445312,130.48922729492188,192.83740234375
2020-11-09,113.8692398071289,87.85346221923828,46.55104064941406,210.96995544433594,123.57693481445312,125.7153549194336,206.64414978027344
2020-11-10,113.52660369873047,86.67139434814453,47.79960250854492,203.84068298339844,126.49565887451172,127.78340911865234,207.2563018798828
2020-11-11,116.97245788574219,87.14571380615234,47.445404052734375,209.19244384765625,128.44146728515625,129.4324188232422,206.66357421875
2020-11-12,116.69833374023438,86.92575073242188,46.9406623840332,208.1201934814453,128.38792419433594,129.50527954101562,202.65447998046875
2020-11-13,116.74729919433594,88.39411926269531,47.330284118652344,209.15377807617188,129.16445922851562,131.44581604003906,204.81472778320312
2020-11-16,117.76537322998047,88.48240661621094,47.684486389160156,209.849365234375,130.10165405273438,129.7603759765625,206.9749755859375
