Date,BAC,BTC-USD,CVX,MRNA,NVDA,PFE,XRP-USD
2021-03-09,33.2812614440918,54824.1171875,94.908935546875,130.8699951171875,12.49372673034668,29.716299057006836,0.48598799109458923
2021-03-10,34.243412017822266,56008.55078125,96.5297622680664,129.75,12.441834449768066,30.13034439086914,0.4631659984588623
2021-03-11,34.12428665161133,57805.12109375,96.37374114990234,140.47000122070312,12.965970993041992,29.940570831298828,0.4529600143432617
2021-03-12,34.765716552734375,57332.08984375,96.69445037841797,136.99000549316406,12.828763961791992,30.138975143432617,0.44113099575042725
2021-03-15,34.59162139892578,55907.19921875,95.55900573730469,143.66000366210938,13.16330337524414,30.544397354125977,0.4375549852848053
2021-03-16,34.49082565307617,56804.90234375,93.29678344726562,156.02000427246094,13.263093948364258,30.90668487548828,0.4625999927520752
2021-03-17,34.774879455566406,58870.89453125,93.63481140136719,147.5500030517578,13.312986373901367,30.872167587280273,0.4724169969558716
2021-03-18,35.68206024169922,57858.921875,90.2458267211914,141.4600067138672,12.695547103881836,30.854930877685547,0.4729189872741699
2021-03-19,35.306358337402344,58346.65234375,89.60443115234375,143.74000549316406,12.818536758422852,30.64790153503418,0.47117099165916443
2021-03-22,34.50914764404297,54529.14453125,88.87637329101562,145.60000610351562,13.158313751220703,31.053325653076172,0.5499420166015625
2021-03-23,33.8127326965332,54738.9453125,88.38231658935547,136.52000427246094,13.043061256408691,30.50126075744629,0.5565950274467468
2021-03-24,33.8127326965332,52774.265625,90.74854278564453,131.61000061035156,12.61621379852295,30.716915130615234,0.48883700370788574
2021-03-25,34.50914764404297,51704.16015625,91.06922912597656,133.3300018310547,12.508694648742676,30.768661499023438,0.5174980163574219
2021-03-26,35.443809509277344,55137.3125,93.15811157226562,133.27999877929688,12.812047958374023,31.268966674804688,0.5670549869537354
2021-03-29,35.104766845703125,57750.19921875,92.67274475097656,123.41999816894531,12.920817375183105,31.5881290435791,0.5678709745407104
2021-03-30,35.72787857055664,58917.69140625,91.81464385986328,118.48999786376953,12.84447956085205,31.148204803466797,0.5668590068817139
2021-03-31,35.452972412109375,58918.83203125,90.8265609741211,130.9499969482422,13.319971084594727,31.251720428466797,0.573868989944458
2021-04-01,36.18604278564453,59095.80859375,91.65863037109375,132.5500030517578,13.782490730285645,31.31209945678711,0.5792919993400574
2021-04-05,36.4701042175293,59057.87890625,90.5838623046875,129.91000366210938,13.957868576049805,31.294841766357422,0.9204729795455933
2021-04-06,36.369300842285156,58192.359375,89.77777099609375,133.52999877929688,13.832134246826172,31.096446990966797,1.0962660312652588
2021-04-07,36.69919204711914,56048.9375,90.30650329589844,131.47000122070312,14.11353588104248,30.97568130493164,0.917576014995575
2021-04-08,36.37847137451172,58323.953125,89.29240417480469,133.8800048828125,14.28666877746582,31.018808364868164,1.0527559518814087
2021-04-09,36.644203186035156,58245.00390625,89.20572662353516,140.9199981689453,14.36949348449707,31.57086753845215,1.0208369493484497
2021-04-12,36.70834732055664,59893.453125,88.21764373779297,139.39999389648438,15.176779747009277,31.890043258666992,1.4677350521087646
2021-04-13,36.03026580810547,63503.45703125,88.61634826660156,149.7100067138672,15.646282196044922,32.053924560546875,1.7940009832382202
2021-04-14,36.54340744018555,63109.6953125,90.3758316040039,160.02999877929688,15.244636535644531,32.06255340576172,1.8392360210418701
2021-04-15,35.49879837036133,63314.01171875,89.63911437988281,159.8699951171875,16.10306167602539,32.43346405029297,1.7660670280456543
2021-04-16,35.874488830566406,61572.7890625,89.24039459228516,170.80999755859375,15.878787994384766,33.27018737792969,1.55752694606781
2021-04-19,35.8928108215332,55724.265625,89.50041961669922,161.91000366210938,15.329206466674805,33.58072280883789,1.3150440454483032
2021-04-20,34.894020080566406,56473.03125,87.8276138305664,156.77999877929688,15.139108657836914,33.66697692871094,1.3832989931106567
2021-04-21,35.48046112060547,53906.08984375,89.04105377197266,169.5,15.327958106994629,34.098270416259766,1.2964979410171509
2021-04-22,35.150577545166016,51762.2734375,87.49822998046875,168.10000610351562,14.8187894821167,33.33055877685547,1.159682035446167
2021-04-23,35.9019775390625,51093.65234375,88.01829528808594,173.6300048828125,15.232911109924316,33.34781265258789,1.169659972190857
2021-04-26,36.11273193359375,54021.75390625,87.99227905273438,177.61000061035156,15.445210456848145,33.36506652832031,1.3685059547424316
2021-04-27,36.54340744018555,55033.1171875,89.01504516601562,183.41000366210938,15.349163055419922,33.16667556762695,1.4009549617767334
2021-04-28,36.68085861206055,54824.703125,91.19926452636719,178.67999267578125,15.244385719299316,33.47720718383789,1.3586009740829468
2021-04-29,37.67049026489258,53555.109375,92.65538787841797,175.6699981689453,15.29228401184082,33.296058654785156,1.399359941482544
2021-04-30,37.13902282714844,57750.17578125,89.33574676513672,178.82000732421875,14.977701187133789,33.33918762207031,1.5916739702224731
2021-05-03,37.16651153564453,57200.29296875,91.46794128417969,186.02000427246094,14.805317878723145,34.357051849365234,1.555994987487793
2021-05-04,37.569698333740234,53333.5390625,91.97065734863281,173.58999633789062,14.320846557617188,34.460567474365234,1.3923759460449219
2021-05-05,37.92707824707031,57424.0078125,94.44088745117188,162.83999633789062,14.427868843078613,34.47781753540039,1.6145119667053223
2021-05-06,38.49520492553711,56396.515625,94.4928970336914,160.5,14.492232322692871,34.13808059692383,1.6005810499191284
2021-05-07,38.65098571777344,57356.40234375,95.3596420288086,163.14999389648438,14.780871391296387,34.47781753540039,1.5817550420761108
2021-05-10,38.531856536865234,55859.796875,94.9696044921875,158.5500030517578,14.235527038574219,34.72171401977539,1.3890060186386108
2021-05-11,38.092018127441406,56704.57421875,92.48204040527344,158.99000549316406,14.275941848754883,34.2774543762207,1.4776819944381714
2021-05-12,37.73464584350586,49150.53515625,93.06275939941406,152.67999267578125,13.729351043701172,34.573631286621094,1.247864007949829
2021-05-13,38.33942794799805,49716.19140625,92.46471405029297,149.8699951171875,13.636299133300781,34.93077850341797,1.3589099645614624
2021-05-14,38.815921783447266,49880.53515625,94.8829345703125,161.3800048828125,14.2128267288208,34.861083984375,1.4029170274734497
2021-05-17,39.16412353515625,43537.51171875,96.04436492919922,160.42999267578125,14.13548755645752,34.939491271972656,1.4962999820709229
2021-05-18,38.632652282714844,42909.40234375,93.15787506103516,159.52999877929688,13.986058235168457,34.887229919433594,1.5907340049743652
2021-05-19,38.458553314208984,37002.44140625,90.54331970214844,157.99000549316406,14.035951614379883,34.69558334350586,1.0703129768371582
2021-05-20,38.36690902709961,40782.73828125,90.85918426513672,165.97000122070312,14.581543922424316,34.94820022583008,1.1855369806289673
2021-05-21,38.852569580078125,37304.69140625,91.35050964355469,161.4499969482422,14.959988594055176,34.80012130737305,1.0069760084152222
2021-05-24,39.063331604003906,38705.98046875,92.64900207519531,164.1699981689453,15.578927040100098,34.678165435791016,0.9928349852561951
2021-05-25,38.49520492553711,38402.22265625,91.13117980957031,169.25999450683594,15.614601135253906,34.26003646850586,0.976186990737915
2021-05-26,38.5226936340332,39294.19921875,91.35050964355469,175.58999633789062,15.666738510131836,33.90288543701172,1.0337250232696533
2021-05-27,38.99002456665039,38436.96875,90.37664794921875,179.5399932861328,15.45518970489502,33.66769790649414,0.9702349901199341
2021-05-28,38.843406677246094,35697.60546875,91.06098175048828,185.00999450683594,16.210086822509766,33.737388610839844,0.9001479744911194
2021-06-01,39.32906723022461,36684.92578125,93.57023620605469,184.66000366210938,16.230043411254883,33.53703689575195,1.0110009908676147
2021-06-02,39.34739303588867,37575.1796875,94.82485961914062,191.60000610351562,16.74270248413086,33.78964614868164,1.024399995803833
2021-06-03,39.79827880859375,39208.765625,94.39495086669922,195.22000122070312,16.933799743652344,33.946441650390625,1.045320987701416
2021-06-04,39.81669235229492,36894.40625,95.14946746826172,206.07000732421875,17.541006088256836,34.103248596191406,0.970196008682251
2021-06-07,39.67866134643555,33560.70703125,94.53533172607422,219.57000732421875,17.58167266845703,33.9638671875,0.8611549735069275
2021-06-08,39.45781326293945,33472.6328125,95.39513397216797,213.0,17.420019149780273,33.8419075012207,0.8757879734039307
2021-06-09,38.942508697509766,37345.12109375,94.56163787841797,217.44000244140625,17.325443267822266,34.678165435791016,0.9200339913368225
2021-06-10,38.3627815246582,36702.59765625,95.1143798828125,217.0,17.392065048217773,35.43600845336914,0.8691819906234741
2021-06-11,38.51921844482422,37334.3984375,94.67570495605469,218.85000610351562,17.79156494140625,34.974334716796875,0.8484500050544739
2021-06-14,38.05911636352539,40218.4765625,94.72834777832031,207.41000366210938,17.984695434570312,34.52136993408203,0.8928970098495483
2021-06-15,38.086734771728516,40406.26953125,96.7725830078125,201.58999633789062,17.754886627197266,34.48651885986328,0.8898000121116638
2021-06-16,38.29837417602539,38347.0625,96.21984100341797,197.83999633789062,17.776592254638672,34.23390197753906,0.8319079875946045
2021-06-17,36.623626708984375,38053.50390625,93.938720703125,202.47000122070312,18.621990203857422,34.39070129394531,0.8414379954338074
2021-06-18,35.685028076171875,35787.24609375,90.3941879272461,199.19000244140625,18.603527069091797,33.807071685791016,0.797648012638092
2021-06-21,36.577613830566406,31676.693359375,93.04381561279297,208.24000549316406,18.392423629760742,34.33843231201172,0.6103879809379578
2021-06-22,36.78005599975586,32505.66015625,93.35087585449219,221.36000061035156,18.851057052612305,34.50394058227539,0.5450670123100281
2021-06-23,36.99170684814453,33723.02734375,93.23683166503906,212.0399932861328,19.021230697631836,34.01612854003906,0.6265349984169006
2021-06-24,37.57141876220703,34662.4375,94.0001220703125,220.13999938964844,19.16920280456543,34.13808059692383,0.671999990940094
2021-06-25,38.29837417602539,31637.779296875,94.1405029296875,219.94000244140625,18.99503517150879,33.95515823364258,0.6133229732513428
2021-06-28,38.2431640625,34434.3359375,91.2364501953125,222.94000244140625,19.947233200073242,34.077110290527344,0.643746018409729
2021-06-29,37.62663269042969,35867.77734375,91.03466033935547,234.4600067138672,19.988906860351562,34.05968475341797,0.7017250061035156
2021-06-30,37.93949508666992,35040.8359375,91.89446258544922,234.97999572753906,19.96470069885254,34.11195373535156,0.7063739895820618
2021-07-01,38.224761962890625,33572.1171875,93.1841812133789,235.11000061035156,20.17380142211914,34.46039581298828,0.6611800193786621
2021-07-02,37.86589050292969,33897.046875,93.06135559082031,234.3000030517578,20.448284149169922,34.60847854614258,0.6567630171775818
2021-07-06,36.87207794189453,34235.1953125,91.2364501953125,233.33999633789062,20.659385681152344,34.225196838378906,0.6654019951820374
2021-07-07,36.577613830566406,33855.328125,90.30645751953125,221.89999389648438,20.333253860473633,34.2774543762207,0.6515750288963318
2021-07-08,35.685028076171875,32877.37109375,90.01693725585938,232.7899932861328,19.865137100219727,34.19035720825195,0.623058021068573
2021-07-09,36.8444709777832,33798.01171875,91.30664825439453,232.80999755859375,20.012359619140625,34.50394058227539,0.6368039846420288
2021-07-12,37.387386322021484,33155.84765625,91.49088287353516,239.33999633789062,20.473737716674805,34.63460922241211,0.6301779747009277
2021-07-13,36.678836822509766,32702.025390625,91.18379974365234,235.14999389648438,20.211729049682617,34.538795471191406,0.6195229887962341
2021-07-14,35.75864028930664,32822.34765625,89.46417999267578,246.66000366210938,19.80400276184082,34.80012130737305,0.6203240156173706
2021-07-15,35.731040954589844,31780.73046875,88.87635803222656,259.67498779296875,18.93040657043457,34.92207336425781,0.5969409942626953
2021-07-16,34.8936653137207,31421.5390625,86.5250473022461,286.42999267578125,18.126680374145508,35.1485481262207,0.5907739996910095
2021-07-19,33.98267364501953,30817.83203125,84.1912612915039,313.5899963378906,18.744258880615234,34.974334716796875,0.5575559735298157
2021-07-20,34.68201446533203,29807.34765625,84.69136810302734,307.3299865722656,18.576826095581055,35.75831985473633,0.5293359756469727
2021-07-21,35.390560150146484,32110.693359375,87.5778579711914,321.1099853515625,19.373315811157227,35.732181549072266,0.569998025894165
2021-07-22,34.93047332763672,32313.10546875,86.70050811767578,323.4800109863281,19.55697250366211,36.124176025390625,0.5922060012817383
2021-07-23,34.691219329833984,33581.55078125,86.73560333251953,348.8299865722656,19.521041870117188,36.30710220336914,0.6092240214347839
2021-07-26,35.08690643310547,37337.53515625,88.56928253173828,335.8699951171875,19.257535934448242,36.42034912109375,0.6256179809570312
2021-07-27,34.94887924194336,39406.94140625,88.27098846435547,328.5,19.17169952392578,36.6729621887207,0.6446040272712708
2021-07-28,35.08690643310547,39995.90625,88.77106475830078,349.32000732421875,19.466142654418945,37.848941802978516,0.7254449725151062
2021-07-29,35.59300994873047,40008.421875,89.99061584472656,345.6400146484375,19.624839782714844,37.611610412597656,0.7480170130729675
2021-07-30,35.298545837402344,42235.546875,89.32380676269531,353.6000061035156,19.462148666381836,37.62919616699219,0.7521190047264099
2021-08-02,34.93047332763672,39201.9453125,89.1658935546875,346.6099853515625,19.712675094604492,38.6400260925293,0.7392200231552124
2021-08-03,35.473388671875,38152.98046875,90.01693725585938,386.510009765625,19.777551651000977,40.1518669128418,0.7127289772033691
2021-08-04,35.215736389160156,39747.50390625,87.99900817871094,419.04998779296875,20.235689163208008,39.72116470336914,0.7304880023002625
2021-08-05,35.9058837890625,40869.5546875,88.81494903564453,416.260009765625,20.597999572753906,39.606903076171875,0.7331510186195374
2021-08-06,36.9456901550293,42816.5,89.44664001464844,413.7200012207031,20.327510833740234,39.61569595336914,0.7465130090713501
2021-08-09,37.424190521240234,46365.40234375,87.95513916015625,484.4700012207031,20.25664520263672,40.415557861328125,0.8185529708862305
2021-08-10,38.123538970947266,45585.03125,89.56071472167969,456.760009765625,19.898326873779297,42.35811233520508,0.8512470126152039
2021-08-11,38.60203552246094,45593.63671875,90.23626708984375,385.3299865722656,19.661773681640625,40.705631256103516,1.0125240087509155
2021-08-12,38.78608322143555,44428.2890625,90.0520248413086,391.4200134277344,19.867385864257812,41.52307891845703,0.9645490050315857
2021-08-13,38.30757522583008,47793.3203125,89.45541381835938,389.7799987792969,20.149845123291016,42.61301803588867,1.089959979057312
2021-08-16,37.99470520019531,46004.484375,88.54297637939453,373.8599853515625,19.912302017211914,42.9909782409668,1.1909929513931274
2021-08-17,37.810672760009766,44695.359375,88.37628173828125,401.8599853515625,19.421228408813477,44.3182373046875,1.0981990098953247
2021-08-18,37.534610748291016,44801.1875,85.98434448242188,398.79998779296875,19.004018783569336,43.34257507324219,1.14609694480896
2021-08-19,36.98249816894531,46717.578125,83.84142303466797,375.5299987792969,19.760583877563477,42.894287109375,1.232841968536377
2021-08-20,37.14813995361328,49339.17578125,83.85030364990234,382.9800109863281,20.776660919189453,42.823970794677734,1.2632219791412354
2021-08-23,37.64503479003906,49546.1484375,86.01103210449219,411.8900146484375,21.916500091552734,43.88753890991211,1.2472699880599976
2021-08-24,38.169551849365234,47706.1171875,86.9980239868164,394.94000244140625,21.751815795898438,42.52511978149414,1.1373519897460938
2021-08-25,38.78608322143555,48960.7890625,87.5937728881836,397.8699951171875,22.1710205078125,41.76040267944336,1.1725289821624756
2021-08-26,38.68486022949219,46942.21875,86.44673156738281,400.29998779296875,22.026296615600586,41.64613723754883,1.0752660036087036
2021-08-27,39.09893798828125,49058.66796875,87.70938110351562,382.2200012207031,22.59322166442871,40.96052551269531,1.1884729862213135
2021-08-30,38.335182189941406,47054.984375,87.48707580566406,370.69000244140625,22.645122528076172,41.101165771484375,1.1014349460601807
2021-08-31,38.41800308227539,47166.6875,86.04660034179688,376.69000244140625,22.346637725830078,40.49467086791992,1.1875929832458496
2021-09-01,37.90269088745117,48847.02734375,85.10405731201172,389.94000244140625,22.40254020690918,40.46830368041992,1.234889030456543
2021-09-02,37.93968963623047,49327.72265625,86.88243103027344,397.6600036621094,22.357616424560547,41.17149353027344,1.256324052810669
2021-09-03,37.96743392944336,50025.375,86.68679809570312,416.70001220703125,22.803852081298828,41.17149353027344,1.2914350032806396
2021-09-07,38.2171630859375,46811.12890625,86.304443359375,436.3900146484375,22.62316131591797,41.092376708984375,1.1250989437103271
2021-09-08,37.717708587646484,46091.390625,85.70870208740234,422.8999938964844,22.300718307495117,40.88142013549805,1.1007200479507446
2021-09-09,37.856441497802734,46391.421875,85.36192321777344,455.9200134277344,22.138994216918945,40.459510803222656,1.0894010066986084
2021-09-10,37.24601364135742,44883.91015625,85.42415618896484,449.3800048828125,22.439481735229492,40.07276153564453,1.0572669506072998
2021-09-13,37.86569595336914,44963.07421875,87.1136245727539,419.7200012207031,22.114038467407227,39.18498992919922,1.0646779537200928
2021-09-14,36.848297119140625,47092.4921875,85.53975677490234,427.7099914550781,22.203880310058594,39.29925537109375,1.0965739488601685
2021-09-15,37.125770568847656,48176.34765625,87.35369110107422,434.4599914550781,22.30271339416504,39.35199737548828,1.121353030204773
2021-09-16,37.41249465942383,47783.359375,86.53564453125,440.6499938964844,22.203880310058594,39.08830642700195,1.0914980173110962
2021-09-17,37.458736419677734,47267.51953125,86.03770446777344,430.04998779296875,21.862464904785156,38.578495025634766,1.0655980110168457
2021-09-20,36.173118591308594,42843.80078125,84.27711486816406,423.3299865722656,21.076820373535156,38.85097885131836,0.9171519875526428
2021-09-21,36.19160842895508,40693.67578125,84.33936309814453,434.0400085449219,21.2095890045166,38.604862213134766,0.8763290047645569
2021-09-22,37.125770568847656,43574.5078125,86.8201904296875,440.7200012207031,21.903400421142578,38.63123321533203,1.0040760040283203
2021-09-23,38.55937576293945,44895.09765625,88.9720230102539,454.6000061035156,22.443466186523438,38.84218978881836,1.0020400285720825
2021-09-24,38.975589752197266,42839.75,89.4521713256836,430.1400146484375,22.043155670166016,38.622440338134766,0.9459239840507507
2021-09-27,40.01148223876953,42235.73046875,91.55956268310547,408.8399963378906,21.622879028320312,38.29722213745117,0.9236850142478943
2021-09-28,39.91898727416992,41034.54296875,91.9063491821289,384.2099914550781,20.663524627685547,37.83135986328125,0.893688976764679
2021-09-29,39.835750579833984,41564.36328125,91.87965393066406,378.8999938964844,20.481836318969727,38.262062072753906,0.9283490180969238
2021-09-30,39.26230239868164,43790.89453125,90.2079849243164,384.8599853515625,20.680496215820312,37.80498123168945,0.9526360034942627
2021-10-01,39.845001220703125,48116.94140625,92.76885223388672,341.0899963378906,20.706457138061523,37.73467254638672,1.0426239967346191
2021-10-04,40.085472106933594,49112.90234375,93.11563110351562,325.8399963378906,19.698184967041016,37.28638458251953,1.043004035949707
2021-10-05,40.899391174316406,51514.8125,94.12930297851562,332.1099853515625,20.415952682495117,37.19849395751953,1.0855029821395874
2021-10-06,40.91788864135742,55361.44921875,93.30236053466797,302.4200134277344,20.664520263671875,36.93479919433594,1.0776560306549072
2021-10-07,40.806907653808594,53805.984375,93.96924591064453,309.3599853515625,21.03887939453125,37.56766891479492,1.0680259466171265
2021-10-08,41.01038360595703,53967.84765625,96.07662200927734,304.9100036621094,20.795299530029297,37.31275939941406,1.0628910064697266
2021-10-11,40.492431640625,57484.7890625,95.25858306884766,305.1000061035156,20.659534454345703,36.969947814941406,1.137887954711914
2021-10-12,40.27045440673828,56041.05859375,95.27635192871094,311.1300048828125,20.635574340820312,36.785369873046875,1.1018589735031128
2021-10-13,39.90049362182617,57401.09765625,95.84542846679688,321.5,20.903112411499023,36.407405853271484,1.128391981124878
2021-10-14,41.68556213378906,57321.5234375,96.75239562988281,331.8800048828125,21.708728790283203,36.62714767456055,1.132315993309021
2021-10-15,42.887943267822266,61593.94921875,97.46375274658203,324.2099914550781,21.82453155517578,36.46894073486328,1.1405500173568726
2021-10-18,42.80470275878906,62026.078125,97.4192886352539,334.8399963378906,22.183916091918945,36.31951904296875,1.0838420391082764
2021-10-19,42.989681243896484,64261.9921875,99.32215881347656,333.6099853515625,22.25179672241211,36.99632263183594,1.092079997062683
2021-10-20,43.55387496948242,65992.8359375,100.62036895751953,333.010009765625,22.06511878967285,37.620399475097656,1.1423280239105225
2021-10-21,43.31339645385742,62210.171875,99.35771942138672,339.57000732421875,22.653112411499023,37.67314147949219,1.0893150568008423
2021-10-22,43.99782943725586,60692.265625,100.30026245117188,326.5400085449219,22.68704605102539,37.93683624267578,1.0883740186691284
2021-10-25,43.94233322143555,63039.82421875,101.2339096069336,349.55999755859375,23.126296997070312,37.928043365478516,1.0951579809188843
2021-10-26,44.358543395996094,60363.79296875,101.45620727539062,345.739990234375,24.674636840820312,38.28843307495117,1.108093023300171
2021-10-27,43.50762939453125,58482.38671875,99.65115356445312,340.8800048828125,24.40909767150879,37.769832611083984,0.9954519867897034
2021-10-28,44.192054748535156,60622.13671875,100.58480072021484,347.9200134277344,24.898258209228516,37.95441818237305,1.0588200092315674
2021-10-29,44.192054748535156,62227.96484375,101.802978515625,345.2099914550781,25.523183822631836,38.44664764404297,1.0815030336380005
2021-11-01,44.256805419921875,61004.40625,101.83853912353516,337.1700134277344,25.782737731933594,38.35874557495117,1.0928670167922974
2021-11-02,44.28455352783203,63226.40234375,101.21611785888672,348.6400146484375,26.35575294494629,39.94970703125,1.1361960172653198
2021-11-03,44.73775863647461,62970.046875,100.48699188232422,345.9200134277344,26.552413940429688,39.39593505859375,1.2087960243225098
2021-11-04,43.775856018066406,61452.23046875,100.93157196044922,284.0199890136719,29.749927520751953,38.88166046142578,1.202003002166748
2021-11-05,43.44288635253906,61125.67578125,102.0252914428711,236.99000549316406,29.701011657714844,43.102333068847656,1.161532998085022
2021-11-08,43.78510665893555,67566.828125,102.38986206054688,244.67999267578125,30.751211166381836,42.854068756103516,1.282377004623413
2021-11-09,43.359649658203125,66971.828125,103.1456527709961,236.85000610351562,30.60445785522461,41.940765380859375,1.258929967880249
2021-11-10,43.68335723876953,64995.23046875,101.50066375732422,228.9600067138672,29.40851402282715,43.465885162353516,1.1933729648590088
2021-11-11,43.9238395690918,64949.9609375,101.50955963134766,225.82000732421875,30.337915420532227,44.49445343017578,1.2183640003204346
2021-11-12,43.387386322021484,64155.94140625,101.5718002319336,231.19000244140625,30.337915420532227,44.09543991088867,1.1893550157546997
2021-11-15,43.516876220703125,63557.87109375,103.87480163574219,235.07000732421875,29.973541259765625,44.02450180053711,1.1713709831237793
2021-11-16,43.54462814331055,60161.24609375,104.28382110595703,234.27999877929688,30.151233673095703,43.98016357421875,1.0909340381622314
2021-11-17,43.01742935180664,60368.01171875,103.81608581542969,242.22999572753906,29.210853576660156,45.106266021728516,1.096290946006775
2021-11-18,42.84170150756836,56942.13671875,102.94361877441406,251.41000366210938,31.62071418762207,45.585086822509766,1.0419540405273438
