AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,V,PG,KO,WMT,PEP,CVX,XOM,SLB,BA,UPS,CAT,MMM,JNJ,PFE,MRNA,DIS,NFLX,T,NVDA,ORCL,INTC,LMT,GS,COST,BTC-USD,ETH-USD,LTC-USD,XRP-USD
0.012129607351345939,-0.006695809063953284,-0.07770049456784445,-0.005535527655086581,0.08513220757591156,-0.0017267035295411848,0.004725825861551458,-0.5100693209340219,0.012152890553286166,-0.00975563879504493,-0.03555675747174247,2.540792785589943,-0.0027320732294976446,-0.00355342779392831,0.0006128250474946029,-0.00026823920644236665,-0.23797174246095876,-0.025156540514715386,0.03551785339236946,1.9610022980213162,-0.05207585517959057,0.0040606837700545295,-0.003981115534397839,-0.01086308017369797,-0.01251416301067787,-0.01805920866036903,-0.023358634336149486,-0.028534036201899426,-0.5000946700795545,-0.03370693451988982,-0.014828755258079585,0.3138758263606225,0.052561918664029594,-0.015985308183845803,0.0031524273124066138
-0.03965494683608073,-0.00021727090081880007,0.3149217148461749,0.006167512687635712,-0.06987628718458971,-0.0006555740897761231,-0.0036530247612394096,1.527134425999784,-0.10660333947707357,0.023913784240974678,0.03826059412720917,-0.015341254118443004,-0.018159864931941883,-0.0036113450812610415,-0.0009237508206223488,0.0008059792957206824,0.2045585099619207,-0.09825605562994666,0.0025376291653336214,0.37989301690149024,0.0040024409375771786,0.0006297918995059604,0.0017675647011463624,0.026948734834864707,0.023785418652869872,0.03866089125672656,-0.021395449354475238,0.012669035220852942,0.40478228291862384,0.041327946549869266,0.0592565846014268,-0.2082648227829168,-0.03419297110324471,0.0014042238245832728,-0.037323718524831406
-0.023307332449501783,0.005004120042639171,-0.10295585054999146,-0.0007109129881690546,0.07517011183452849,-0.00036305300677741403,-0.005984275834728048,-0.6261349322777279,0.0909026566550648,-0.04805712096663195,0.012252449506994445,1.2668783046770846,0.01419846129840252,0.00378332020606309,0.001571030021336517,0.001481629988324018,-0.26118841546096017,0.016951402969132667,-0.002256867597373091,-0.04190488840388373,0.05882357872147148,3.24136805358588e-05,-0.004931899233781345,-0.013937389456487925,-0.020238475636943587,0.027250283015854526,0.03226641624113835,0.016063519587452113,0.43437560154056,-0.103523623933924,-0.052230707346906824,0.24388732450032125,0.0023594466343948017,-0.019969817488484476,0.0418777492948601
0.04684937701637848,0.03481811677099533,0.018484218162913457,-0.01363264088551952,-0.14801774624071484,-0.0017841175543299448,0.007898049814594188,-0.16623420892410656,-0.22595832243464575,0.011810356401958488,-0.01918333506494263,-0.27912124407590766,0.002520600518153948,0.0024169096742845397,-0.0001457508339345326,-0.00043619912291881224,-0.003406183910563687,-0.10891172115693049,-0.006795247908950364,-0.2806564480718575,-0.02893791146475,-0.002610286153938546,-0.000644131952841076,0.02845255782995193,0.022856009374736308,-0.022061711687431873,-0.005117241188553501,0.006404446459790103,-0.08708154967228965,0.11335827088005757,0.04392561489116131,0.1057691492733035,0.004090028778769739,-0.004445782482238592,-0.006357615681829576
0.024504215975003962,-0.04765917012505716,-0.12283710182056307,-0.012610888865202785,0.05125422958896375,0.00018771333906952847,-0.0024734645939389344,-0.7139153121152721,0.02696602955248073,0.0412138189085145,-0.012957930497642156,-0.008558488223078364,0.0005107798498691363,9.623724286478286e-05,0.0003435205680071274,0.00023805029345291828,0.0014933516218553766,0.020766918579815608,-0.0012535328985200378,-0.4509720554033765,0.06427765819465847,0.0020911703818577987,-0.0018439527477005502,-0.029265080534903398,-0.0009547676679182437,-0.01676609362378545,-0.14360523328260355,-0.029448547502084477,0.0946584731022011,-0.009029079327232181,0.028814120981038194,-0.2797413360203165,-0.0420143865550644,0.042363530043944886,-0.01304882208436442
-0.014997178519829735,-0.005729434007424872,-0.3817714442141421,-0.011475158978579314,0.08294665053266193,0.0008098482571037291,-0.0006807032030629045,-1.0641548275670456,-0.4123007453275578,-0.006015205678764346,0.014752916226229207,-0.2663435533496835,0.0027742363082630117,0.0015276530691226142,-0.0027928259142324663,-0.0005262165393553619,0.1310231695761639,-0.010207975103172617,0.007228545052823998,-0.15880463092959063,0.022130323275407537,0.014291328693289307,-0.012487015672006163,0.0021413202331366232,-0.01867329937471285,0.03674761259318049,-0.17058849599871495,-0.03578688193686075,-0.0011117501373169025,-0.005640647002128851,-0.08007945475225564,0.2524332869736414,0.03678013905263944,-0.08334805166532189,0.00997932524910139
-0.0442740899737063,0.004731983283466468,0.17700646147597432,-0.003010625681389323,-0.05108966256083336,0.004644241484912381,-0.0008059368800018563,-28.3121262063507,1.1867273023434195,0.005877108118422569,0.005199382163234567,0.7315287861631985,-0.0007953705902331576,9.964170946519246e-05,0.0026226215293230215,-0.0007093764276001613,-0.1667931451664606,0.215342864219362,0.0011674039716564888,-0.14481835161902423,-0.04497211319359007,-0.013144084242454723,0.023010464245120543,0.020571510161249362,0.006955019898663428,-0.0009201918713750423,0.12077048962198522,0.021512831782730224,0.001778421700618038,0.017025503819303234,-0.03752231293638919,-0.30666706445155334,-0.02218125639301305,0.08342359056255733,-0.031891189093875894
0.0633242183416205,0.014495722130177802,-0.25608564628035557,0.02673872590222115,-0.05074986070991949,-0.01977575853798008,0.004545801133452931,-3.0257686813286155,-0.04359743051185805,-0.0017058494862803864,0.011145078776839012,-1.0113276847252612,-0.0010184021059440607,-0.00253409012514183,-0.0002766905474784753,0.0006755590280913548,0.17806453828483715,-0.09424298919025775,-0.012119540633132697,0.14631665308628516,0.06297267961733244,-0.0035622758874886973,-0.020023882335937104,0.007708770309900137,-0.01923823848324535,0.0225324069358952,0.1695617433572283,0.005686106185124995,-0.0015453543976277073,-0.02013163198836776,-0.061270488864826445,0.6621619395197043,0.06686492931220767,-1.5187741032541457,-0.025857467855196048
-0.05445890622538063,-0.01832738838514303,-0.3207070760201619,-0.018615626486387593,0.14436223616866295,0.021893380276047036,-0.004577921005162522,0.37236439497870455,-0.6822027119483112,-0.0029983093377169423,0.0167867439011975,92.02805137463432,0.0032561301489766326,0.002574852613309364,-6.765237109507272e-05,-0.0013007605113345422,0.12530717758405308,-0.0732924301559329,0.006533463086881852,-1.3736336059455794,0.026079868701863074,0.001414722256408707,0.009339899113470995,-0.022654066571183296,-0.0027737100638249856,-0.0537094762191167,-0.5532238274473462,0.0031884253649459016,0.0014545931659015743,-0.06201665944948542,0.026891271420812712,0.059660666285321406,0.02105228913599655,1.2081029080961128,0.06671919212732114
-0.04420558923412399,0.010663630852428607,-0.026740367862086445,-0.011379190694396413,-0.018361190488163204,-0.004270616568123442,0.005710873179724629,0.2979408896353841,0.3798917714325196,-0.009256806796955508,-0.04357344184662515,0.05321526951661393,-0.0029187355838740103,-0.0005291895189740714,0.00039222970135766033,-0.0002476641405769753,-0.2013033898597716,0.16220537361843834,0.006309455991201585,3.272541873963072,-0.02799488056671595,0.015158667045939156,0.001301024761026115,-0.0026285030318271563,0.004994360055371239,0.012270492312737247,-0.7750430504693678,0.03409381716081472,-0.004925818046487951,0.07820054121881026,0.010470447753549994,-0.11556002212954619,0.0037130510392717753,0.09485458520067036,-0.037447300489274915
