AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,V,PG,KO,WMT,PEP,CVX,XOM,SLB,BA,UPS,CAT,MMM,JNJ,PFE,MRNA,DIS,NFLX,T,NVDA,ORCL,INTC,LMT,GS,COST,BTC-USD,ETH-USD,LTC-USD,XRP-USD
0.36663274340936924,0.021136834631449775,-0.025821067790696706,0.10217138433157835,2.344803540757057,-0.013894024660779491,-0.006303839213500195,-0.10681881028154128,-0.04049350405251373,0.5372867182183996,0.08246927964449813,0.27314890507841927,-0.016487711072399103,-0.047503776344617,-0.0009863032245051029,0.009010386851081797,0.008017539478958335,0.017927906564419116,0.007999833594945827,0.039862729027160926,0.014132373790090247,0.07552506322871877,0.14146861690745394,0.04268418835560728,0.05104581797294139,0.05676829970137742,-0.0010552229411162628,0.12279123239160983,0.08420825715150349,0.0010443126722752272,0.15615997280586158,0.04371147228581096,0.09373649451744837,4.089205674509671,0.001467413601719203
-0.2485494554864488,-0.003338694827475952,0.008022074677828783,-0.010771696052020996,-0.970877030362848,0.01316951955125889,-0.09896611852578974,0.06787791612598149,-1.0369679597341595,-0.17620533443457254,0.006242697398880281,0.10468696288888468,-0.014473040502314238,0.02822408033898416,-0.06453290490841956,0.17652543007532873,-0.01803354015783043,-0.4120369796299661,-0.018799049315008642,0.008315047486312066,-0.02419577954370611,-0.06309157823639766,0.27368142053713984,-0.03389644291934102,0.3284105100999424,-0.06086697309238942,-0.016022454545480902,-0.04664791286625947,0.0036624511033398477,-0.0711170028624698,0.016482148597084523,-0.057147747241797386,-0.018400814743491423,-0.68087153876379,-0.007636430312462861
0.2874975392249368,0.019584836665278438,0.010551639246448419,0.0570497093785598,-17.470429311140904,0.0021902777286189057,0.10973167943101303,0.09698976420325645,-5.998394488259334,-0.05514632435203759,0.0016136195671601072,-0.028538533130939014,0.02925572235617424,0.01837482641699073,0.07606387762881606,0.08147841856472438,-0.028784391818327593,0.4145214891296116,-0.18719956745634048,0.004988838664702344,0.025982785207039782,0.010730679369094664,-0.06762089028686868,0.05054536048952318,0.04562952231374706,0.06958404017837339,-0.014437828368915828,0.028404165230747402,-0.0025747129218071096,0.07526879243408002,-0.01661638302790025,-0.13648283497234315,0.017995431252249894,-2.5815903836005756,-0.12937758752997974
0.008388404890536272,-0.022741844945175282,0.008878693768970658,-0.0001181835401772302,0.47209682888742033,-0.02846534346219165,-0.014034439020887413,-0.15527210000250424,5.651068431434907,0.231926626547583,0.006191656701948878,-0.026380425055319567,0.0012310797867778334,0.0010632558220016186,0.008144478944782207,0.03508268825646188,0.03834080328738909,0.20138694897145193,0.1521719090003164,-0.012326473172942554,-0.014991095197827708,0.07361426419744221,0.06373589148057923,-0.012525258553058416,-0.1287628823919692,-0.021039813616255287,0.0038355862068939484,-0.026459966006518343,-0.1353905547127876,-0.012501762342082778,0.02357057976726984,-0.11203073641981243,-0.018359517637443812,0.23969620489130206,0.12064233112318146
0.025175466490598764,0.0011091110631438195,0.0002555669438661923,-0.0027827884502822364,-0.1262556288713459,0.028660277121956623,0.022698585175576325,0.08864943950590098,-0.18652621806852032,0.0597816854237887,-0.0040910841229421235,-0.06352957329284836,0.001728790750817888,-0.03599037880622857,-0.03850551395892432,-0.05679434470943656,-0.042858569843053584,-0.012040309532371563,0.09482936089165772,-0.0021576464341970247,-0.20270356282268198,-0.02636370016075884,-0.17251073059572264,0.010654214913679683,-0.0865779770185574,-0.015011171651150623,-0.01731346427915592,0.02280265066735576,0.03997524280597253,-0.005726216953577112,0.0012234320394730602,-0.08873055966201904,-0.11176382245765482,-1.1384483779766628,0.002521704822341375
-0.0019035086829513048,0.0025268718422222225,-0.003113210167587477,0.005416382043972101,0.6601610434658574,0.007375989865882282,0.0034299436368072644,0.07662532367399888,0.05079530638294183,-0.0006871693584645788,0.00862157153865506,0.14040495665247432,4.3556796377020035e-05,-0.0016226260023148864,-0.17127861701939284,0.11798775578365772,0.04477660088958846,-0.012225656818364294,0.0003267442248433561,0.00567964486527095,0.00010774869228913353,0.010301468102416944,-0.657244161877494,-0.06141732149635293,0.17530788374599227,0.012115147092422784,0.019037916832027824,-0.12354982482613752,-0.010145868312052442,-0.012272269201383246,0.001060794008419963,0.45757517212611276,0.1605772647580772,15.920960517082687,0.02719641798783079
-0.01090573185042576,-0.02764938547660012,-0.013762419111845281,-0.0017617704512350452,0.5848461634863129,-0.009687399256879892,-0.034097257532287095,-0.07137468476882691,-0.11234002654222064,0.0002254710933464743,-0.025955580939712397,-0.048526246765147274,-0.0020096350237412963,0.035561099574384025,0.24387778468708698,0.023040268783872664,-0.0030246228443205903,0.013872507409800505,-0.00920227594361378,9.644563214106228e-05,0.2680145312710045,0.006696176199367798,-1.935863426841684,0.03299494569604278,-0.14331979862945254,-0.07318940412024377,0.0061698808954258055,-1.4481342988259693,0.1464173233826871,-0.0008611334281468652,-0.040934653840484114,0.008791447939138441,-0.0012962744700527606,0.49238613525007713,0.0032938714363874855
0.00496137013290876,0.05023219898124354,0.013453468224240206,-0.0010172344042288506,0.04611832227711132,0.007874736180581099,0.02296230430075963,0.07108296724722507,0.276452953365079,-0.06109587668317196,0.022469278159184425,0.03354104583033202,-0.07496077633320608,-0.04578622260283549,-0.009806038327090483,-0.016420414156895102,-0.0010250394101932736,-0.015126697602574346,0.008770149274607286,-0.06725165260141297,0.00199813185337705,0.005602677319541227,1.8911465717810594,0.028072562433700154,-0.14266660172952716,0.07434614742007706,0.015593413120717381,0.7875873620656901,-0.05708564620277479,0.031605481197338525,0.04145588070595907,0.00793845505691082,0.00429115060772256,-0.11357692983083756,-0.00015243093945194186
-0.01869212239125928,-0.0027150887602046536,0.0026398348035918673,-0.02750499264531525,-0.27253471913705984,-0.06632113271612017,0.019318758285479465,-0.0009187689341426664,0.36827351247948137,0.06486191163956545,-0.2229427089887407,-0.034277347386096446,0.07914455742083137,-0.039438688951003775,0.01607695431472611,0.014723559627965788,0.001919937133579852,0.023106749998310416,-0.010943121043644366,0.07923581724841511,-0.01703492385880434,-0.01726899439220142,1.0018308670206033,-0.06018363770437585,0.5493819518670977,-0.0008036343169979254,-0.021721566526103797,0.25349879025567823,0.04977284761602396,3.679429661462841e-05,-0.0006577676393618725,-0.015292807910400441,-0.0015885478601370684,0.06180275458518336,0.00010874956210726872
0.022578369498968742,0.0019183373095912337,-0.007992546471460527,0.0325331010275296,0.4295078170108435,0.06859140155107357,-0.025835375197756583,0.01201370986902095,-0.018882784386446527,-0.010914115033943017,0.21031286452537779,0.05367819417664377,-0.0004859692279448602,0.09664383577649382,-0.17329942658556663,-0.008378904036621448,0.0074444248782707945,-0.021995072304710317,-0.02299727453682865,-0.07500267150301199,0.0046810907909997646,-0.005674793966860325,-0.10831733394155574,-0.5021402631309564,-0.045495253102654454,-0.04085534981598504,0.01247067939069657,0.3555113130905876,-0.04895092928088951,-0.13319040544588157,-0.2623564663924073,0.06189466503822483,-0.06152978140424936,-0.34215874461314866,-0.0005178027477781288
