Date,CAT,CVX,KO,LMT,PEP,T,XOM
2022-05-03,203.9752960205078,147.68832397460938,58.514991760253906,407.24530029296875,156.4461212158203,16.75136947631836,80.85713958740234
2022-05-04,212.54029846191406,152.32376098632812,60.323875427246094,417.5207824707031,161.91275024414062,17.28866195678711,84.07528686523438
2022-05-05,206.1809539794922,151.1149139404297,59.84149932861328,415.0947570800781,158.68118286132812,17.28866195678711,82.80087280273438
2022-05-06,204.95877075195312,155.141357421875,60.05485534667969,420.9772033691406,158.69979858398438,17.357988357543945,84.06612396240234
2022-05-09,196.9761962890625,144.7434844970703,59.934261322021484,411.0576477050781,159.9011688232422,16.9420223236084,77.4372787475586
2022-05-10,193.82518005371094,146.1341094970703,59.377685546875,411.3293151855469,159.70559692382812,16.777366638183594,77.95073699951172
2022-05-11,195.94497680664062,148.29730224609375,59.655975341796875,412.5282287597656,158.93264770507812,16.83802604675293,79.57355499267578
2022-05-12,193.86338806152344,149.7061004638672,59.84149932861328,407.0766906738281,158.69049072265625,17.089340209960938,79.93478393554688
2022-05-13,195.10472106933594,152.5782470703125,60.96394348144531,407.6199951171875,161.78236389160156,17.19333267211914,82.30596160888672
2022-05-16,197.83558654785156,157.25003051757812,61.18656539916992,409.84930419921875,163.41209411621094,17.57463836669922,84.24181365966797
2022-05-17,203.46920776367188,158.17709350585938,61.01960372924805,413.08087158203125,162.4715118408203,17.825950622558594,85.31625366210938
2022-05-18,198.55172729492188,154.00755310058594,56.77104187011719,406.8331298828125,152.4043426513672,17.531307220458984,83.96395111083984
2022-05-19,197.4250030517578,152.90789794921875,55.65788650512695,398.6745910644531,150.1227264404297,17.513975143432617,84.41779327392578
2022-05-20,188.88865661621094,153.7876434326172,56.56696319580078,397.29766845703125,151.06329345703125,17.678627014160156,85.08468627929688
2022-05-23,194.93283081054688,157.36154174804688,58.310916900634766,405.615478515625,154.22032165527344,17.9732723236084,86.9649658203125
2022-05-24,196.3651123046875,158.20460510253906,59.386959075927734,414.74822998046875,156.2877960205078,18.337244033813477,87.43734741210938
2022-05-25,199.85984802246094,160.74298095703125,59.433345794677734,419.2069091796875,157.35874938964844,18.458566665649414,89.19722747802734
2022-05-26,203.3737030029297,161.82432556152344,59.646705627441406,419.6283264160156,158.42042541503906,18.475902557373047,89.51213836669922
2022-05-27,207.3363494873047,163.37301635742188,59.99920654296875,422.0356750488281,159.96636962890625,18.449907302856445,90.3920669555664
2022-05-31,206.10459899902344,160.0557098388672,58.793277740478516,414.8251647949219,156.22259521484375,18.449907302856445,88.91934204101562
2022-06-01,207.74693298339844,161.57691955566406,58.505714416503906,414.0616760253906,155.0491943359375,18.389240264892578,90.62361907958984
2022-06-02,210.06723022460938,161.28366088867188,59.117950439453125,415.7676696777344,156.3057861328125,18.363245010375977,90.46617126464844
2022-06-03,212.8363037109375,162.7498779296875,58.41294860839844,417.2569274902344,154.58969116210938,18.11193084716797,91.78142547607422
2022-06-06,213.5333251953125,162.04429626464844,58.320186614990234,417.9355773925781,155.23672485351562,18.146595001220703,91.54986572265625
2022-06-07,216.8466796875,165.13250732421875,58.67268753051758,430.08502197265625,156.19325256347656,18.319913864135742,95.74575805664062
2022-06-08,219.4247589111328,165.98471069335938,58.33873748779297,417.9355773925781,155.41488647460938,18.241920471191406,96.87576293945312
2022-06-09,213.57150268554688,162.6765594482422,57.32761764526367,407.8597106933594,152.64852905273438,18.09459686279297,94.782470703125
2022-06-10,205.46484375,160.73382568359375,56.965850830078125,405.47503662109375,152.40472412109375,17.92994499206543,93.05038452148438
2022-06-13,197.53955078125,153.33860778808594,56.900909423828125,399.57470703125,149.79771423339844,17.124006271362305,88.78041076660156
2022-06-14,197.358154296875,153.54022216796875,55.340572357177734,392.2606201171875,146.40301513671875,16.85536003112793,89.01195526123047
2022-06-15,196.69931030273438,150.52529907226562,55.75168228149414,390.3094787597656,147.96910095214844,16.846691131591797,87.8912124633789
2022-06-16,185.99545288085938,142.47946166992188,55.191078186035156,381.5343322753906,147.2563934326172,16.43072509765625,84.64936065673828
2022-06-17,183.94252014160156,135.97312927246094,55.527442932128906,380.7991638183594,147.28453063964844,16.794696807861328,79.76805877685547
2022-06-21,187.5041046142578,141.66387939453125,56.714046478271484,394.8902587890625,150.7073516845703,17.297325134277344,84.73272705078125
2022-06-22,179.34967041015625,135.5057830810547,57.134490966796875,391.5819396972656,151.9451904296875,17.609298706054688,81.37973022460938
2022-06-23,170.60321044921875,130.52061462402344,57.816558837890625,387.0293884277344,153.88636779785156,17.860612869262695,78.92518615722656
2022-06-24,177.1153106689453,132.66497802734375,58.900386810302734,394.9656677246094,155.7899932861328,18.189924240112305,80.49053955078125
2022-06-27,179.12049865722656,135.2308807373047,58.77892303466797,395.1636047363281,155.99632263183594,18.007936477661133,82.46342468261719
2022-06-28,178.97726440429688,137.40267944335938,58.19029235839844,396.5397033691406,153.80197143554688,17.860612869262695,84.7512435913086
2022-06-29,175.196044921875,134.690185546875,58.610740661621094,394.8243103027344,156.35269165039062,18.15526008605957,81.62055206298828
2022-06-30,170.6891632080078,132.67416381835938,58.77892303466797,405.25830078125,156.2870330810547,18.163925170898438,79.3234634399414
2022-07-01,170.24041748046875,134.25949096679688,60.15238952636719,408.6138000488281,158.84710693359375,18.46723175048828,81.09258270263672
2022-07-05,165.91490173339844,130.73143005371094,59.12462615966797,391.3934020996094,158.49075317382812,18.34591293334961,78.5546646118164
2022-07-06,164.53036499023438,129.00860595703125,59.24608612060547,401.4221496582031,160.07559204101562,18.27658462524414,77.13751983642578
2022-07-07,172.14056396484375,131.5194854736328,58.77892303466797,397.9347229003906,159.75674438476562,18.32857894897461,79.60132598876953
2022-07-08,171.0138397216797,130.83221435546875,58.99381637573242,396.20037841796875,161.18214416503906,18.265350341796875,79.73101043701172
2022-07-11,167.11802673339844,129.67755126953125,58.80695343017578,394.99395751953125,159.85989379882812,18.142414093017578,79.3234634399414
2022-07-12,166.6119384765625,127.30411529541016,58.55467987060547,390.2058410644531,158.9502716064453,18.089725494384766,78.2675552368164
2022-07-13,166.01995849609375,126.45187377929688,58.283721923828125,384.5599060058594,159.512939453125,17.958005905151367,78.58246612548828
2022-07-14,162.26739501953125,124.57330322265625,58.09685516357422,377.31170654296875,160.338134765625,17.852628707885742,77.00785064697266
2022-07-15,165.55209350585938,126.14031219482422,58.39584732055664,375.49261474609375,160.4694366455078,18.063377380371094,78.3045883178711
2022-07-18,165.6571044921875,127.9089126586914,57.60166931152344,365.0302734375,157.78746032714844,18.02825355529785,79.74952697753906
2022-07-19,172.5799102783203,132.51834106445312,58.42387008666992,367.9522399902344,159.4754180908203,18.265350341796875,81.75948333740234
2022-07-20,173.0414276123047,134.26864624023438,57.461509704589844,372.51416015625,157.78746032714844,17.984346389770508,82.6579360961914
2022-07-21,174.0221710205078,133.24229431152344,57.33070755004883,372.49530029296875,158.02186584472656,16.614442825317383,81.27782440185547
2022-07-22,171.743408203125,132.1334686279297,57.54560089111328,372.06170654296875,159.0534210205078,16.157812118530273,80.65725708007812
2022-07-25,174.8106231689453,136.0647735595703,58.106197357177734,376.8310241699219,159.2784881591797,16.271970748901367,83.34336853027344
2022-07-26,174.25291442871094,135.0017547607422,59.05921936035156,374.0127868652344,161.13525390625,16.069997787475586,83.01918029785156
2022-07-27,178.11817932128906,136.779541015625,58.872344970703125,375.6434326171875,160.91018676757812,16.149030685424805,84.81607818603516
2022-07-28,180.60845947265625,137.81504821777344,59.85340881347656,382.750244140625,163.9578857421875,16.315876007080078,85.80715942382812
2022-07-29,190.61769104003906,150.08544921875,59.9561767578125,390.0361328125,164.07044982910156,16.49150848388672,89.78074645996094
2022-08-01,187.35818481445312,147.0888671875,60.28318786621094,395.19189453125,165.9365692138672,16.44759750366211,87.5114517211914
2022-08-02,176.4451446533203,145.83343505859375,59.46097946166992,404.1461181640625,164.56747436523438,16.1226863861084,87.1316909790039
2022-08-03,175.8297882080078,142.36949157714844,59.722591400146484,404.63623046875,165.82406616210938,16.131465911865234,84.30664825439453
2022-08-04,176.57012939453125,138.50234985351562,59.489017486572266,403.533447265625,164.92379760742188,16.043655395507812,80.75914001464844
2022-08-05,178.25274658203125,140.79330444335938,59.21805953979492,401.9122314453125,163.6859588623047,16.11390495300293,81.92620086669922
2022-08-08,178.65660095214844,140.58253479003906,58.834983825683594,399.5086975097656,163.02951049804688,15.806557655334473,82.38932800292969
2022-08-09,178.86813354492188,142.41531372070312,58.909725189208984,403.9293212890625,163.63906860351562,15.89437198638916,83.90835571289062
2022-08-10,183.3775634765625,142.79103088378906,59.47032928466797,405.2865295410156,164.9894256591797,15.815336227416992,84.70494079589844
2022-08-11,186.53131103515625,146.27330017089844,59.06856155395508,404.2120361328125,164.1454315185547,15.841682434082031,87.15528106689453
2022-08-12,189.26194763183594,146.48403930664062,59.51704788208008,409.2923889160156,166.29290771484375,16.043655395507812,87.91281127929688
2022-08-15,188.40625,143.69821166992188,60.2645149230957,412.8458251953125,168.12156677246094,16.149030685424805,86.34162139892578
2022-08-16,189.91580200195312,143.33169555664062,60.75970458984375,414.872314453125,169.0968475341797,16.307096481323242,85.53729248046875
2022-08-17,188.3870086669922,144.51385498046875,60.61956024169922,416.22015380859375,169.00303649902344,16.175376892089844,86.22938537597656
2022-08-18,189.75234985351562,147.04754638671875,60.937232971191406,414.10888671875,169.17184448242188,16.184158325195312,88.26819610595703
2022-08-19,188.0697021484375,145.8176727294922,60.8905143737793,414.7497863769531,168.9561767578125,16.184158325195312,87.98764038085938
2022-08-22,184.37754821777344,145.08714294433594,59.98420333862305,407.4921875,167.3432159423828,15.920713424682617,87.92217254638672
2022-08-23,189.61773681640625,149.7939453125,60.04961395263672,408.23675537109375,167.2681884765625,15.859245300292969,91.65379333496094
2022-08-24,186.68515014648438,150.90357971191406,60.13370132446289,408.7928161621094,168.10281372070312,15.815336227416992,92.19622039794922
2022-08-25,191.2234344482422,152.2259063720703,60.42334747314453,413.4396667480469,168.11216735839844,15.885590553283691,92.6731948852539
2022-08-26,184.5313720703125,151.10699462890625,58.965789794921875,406.3611145019531,164.1454315185547,15.709959030151367,91.5322036743164
2022-08-29,184.3967742919922,152.23516845703125,58.610740661621094,404.9943542480469,163.6296844482422,15.613365173339844,93.63651275634766
2022-08-30,179.74310302734375,148.5270538330078,58.06882858276367,400.6869812011719,162.22303771972656,15.64848804473877,90.07322692871094
2022-08-31,177.59896850585938,146.15980529785156,57.65771484375,398.5995788574219,161.54786682128906,15.40261173248291,89.39985656738281
2022-09-01,175.4163818359375,143.8295440673828,57.92867660522461,400.9715881347656,163.1811065673828,15.367483139038086,87.7912368774414
2022-09-02,173.86834716796875,145.96563720703125,57.134490966796875,397.1384582519531,161.11361694335938,15.095261573791504,89.39985656738281
2022-09-06,173.70486450195312,145.2905731201172,57.16252136230469,396.3888854980469,160.02793884277344,14.74400520324707,88.80130004882812
2022-09-07,173.89718627929688,143.43190002441406,58.21831512451172,398.6280822753906,163.5587158203125,14.814254760742188,88.04375457763672
2022-09-08,176.09902954101562,144.2086639404297,58.04079818725586,398.16314697265625,163.01116943359375,14.726441383361816,88.7638931274414
2022-09-09,182.1949462890625,147.92599487304688,58.22766876220703,399.9468994140625,163.53038024902344,14.954758644104004,90.25093078613281
2022-09-12,184.99290466308594,150.26553344726562,58.39584732055664,397.20489501953125,164.17237854003906,15.262104988098145,91.28903198242188
2022-09-13,177.21435546875,147.40818786621094,56.4991455078125,388.3715515136719,158.04539489746094,14.779128074645996,89.15670013427734
2022-09-14,177.54124450683594,150.97755432128906,56.79813766479492,395.29779052734375,159.24436950683594,14.726441383361816,91.34516143798828
2022-09-15,175.46441650390625,148.5270538330078,56.026390075683594,392.4134216308594,156.6009979248047,14.717658996582031,88.68907928466797
2022-09-16,172.56068420410156,144.6710205078125,56.035804748535156,393.07757568359375,157.62997436523438,14.700095176696777,87.17396545410156
2022-09-19,175.09902954101562,145.08714294433594,56.45932388305664,395.19342041015625,159.29156494140625,14.717658996582031,87.16461944580078
2022-09-20,171.13768005371094,144.51382446289062,56.3746223449707,399.0455017089844,159.47093200683594,14.542030334472656,86.4538345336914
2022-09-21,165.33018493652344,143.33944702148438,55.904048919677734,398.6849670410156,159.0177764892578,14.269805908203125,85.0603256225586
2022-09-22,163.9840850830078,143.2284698486328,55.77228546142578,400.4687194824219,159.16880798339844,14.261025428771973,84.7049331665039
2022-09-23,157.91705322265625,133.8704071044922,55.151126861572266,391.9200439453125,159.0933074951172,14.059052467346191,80.19706726074219
2022-09-26,156.359375,130.34725952148438,54.46409606933594,386.7775573730469,159.0272216796875,13.760483741760254,78.54167938232422
2022-09-27,156.1863250732422,130.40274047851562,53.06178665161133,379.2726135253906,156.7237091064453,13.813173294067383,80.18770599365234
2022-09-28,161.30148315429688,134.80435180664062,53.62647247314453,379.519287109375,159.2349090576172,13.90098762512207,83.10566711425781
2022-09-29,159.51309204101562,133.8704071044922,53.240604400634766,369.8320617675781,157.29013061523438,13.637544631958008,82.93733215332031
2022-09-30,157.76318359375,132.8531951904297,52.72297286987305,366.51123046875,154.1275177001953,13.470697402954102,81.65604400634766
2022-10-03,164.63792419433594,140.30638122558594,53.315895080566406,379.2726135253906,156.00621032714844,13.962455749511719,85.9675064086914
2022-10-04,172.71453857421875,145.76219177246094,53.43824005126953,385.31640625,157.76219177246094,14.129303932189941,89.10057067871094
2022-10-05,171.51268005371094,146.5944061279297,52.930030822753906,381.9007568359375,156.71424865722656,13.988801002502441,92.70126342773438
2022-10-06,171.92608642578125,149.266845703125,51.791236877441406,379.14923095703125,153.69326782226562,13.692079544067383,95.45088195800781
2022-10-07,170.71461486816406,147.9814910888672,51.301841735839844,383.2764892578125,152.56982421875,13.352458953857422,94.4875717163086
2022-10-10,171.7914581298828,145.30908203125,51.18890380859375,388.9977722167969,152.76809692382812,13.3167085647583,92.43938446044922
2022-10-11,172.8299102783203,145.33680725097656,51.27360534667969,390.012939453125,153.49502563476562,13.236272811889648,91.65379333496094
2022-10-12,172.5895233154297,145.77145385742188,51.8947639465332,377.0714111328125,159.91461181640625,13.07540225982666,92.05593872070312
2022-10-13,176.08938598632812,152.83619689941406,52.58180236816406,385.1741027832031,164.84263610839844,13.51333236694336,95.27318572998047
2022-10-14,171.32997131347656,148.08322143554688,51.74418640136719,369.47149658203125,160.66986083984375,13.397146224975586,92.7667236328125
2022-10-17,173.83950805664062,149.1651153564453,52.41239547729492,376.9670104980469,163.06781005859375,13.68314266204834,94.10411834716797
2022-10-18,176.48358154296875,150.46896362304688,53.118255615234375,409.72900390625,165.26744079589844,13.942328453063965,94.2724838256836
2022-10-19,177.3105010986328,155.35142517089844,52.66650390625,417.4332275390625,163.6625518798828,13.888703346252441,97.06884765625
2022-10-20,173.5894775390625,156.23916625976562,51.838294982910156,421.5889587402344,161.8688507080078,14.961188316345215,97.19976806640625
2022-10-21,184.12062072753906,160.15069580078125,52.66650390625,431.3330993652344,163.3793487548828,15.28293514251709,99.0047836303711
2022-10-24,185.16600036621094,160.09523010253906,54.1817512512207,434.03717041015625,167.7408905029297,15.649369239807129,99.69686889648438
2022-10-25,188.5924835205078,161.75967407226562,55.48052978515625,436.5894470214844,168.2978973388672,15.81024169921875,99.02351379394531
2022-10-26,190.64451599121094,163.75704956054688,55.89463424682617,438.8760681152344,169.05316162109375,16.21242332458496,100.201904296875
2022-10-27,205.3377685546875,164.5060577392578,56.026390075683594,447.7663269042969,168.87379455566406,16.114112854003906,100.58536529541016
2022-10-28,212.30690002441406,166.429443359375,57.18400192260742,460.04376220703125,172.03639221191406,16.516294479370117,103.5313720703125
2022-10-31,209.5192413330078,167.28018188476562,56.32755661010742,461.7610778808594,171.42274475097656,16.292858123779297,103.63424682617188
2022-11-01,211.4938507080078,168.50082397460938,56.12991714477539,460.7648620605469,170.6486053466797,16.400108337402344,104.66301727294922
2022-11-02,207.66082763671875,165.06089782714844,55.34877014160156,457.377685546875,168.2696075439453,16.471607208251953,102.51195526123047
2022-11-03,212.22946166992188,167.49288940429688,55.32053756713867,459.9963073730469,167.83531188964844,16.239238739013672,103.90547180175781
2022-11-04,220.54403686523438,169.6104736328125,55.77228546142578,457.0076599121094,168.7793731689453,16.3732967376709,105.03710174560547
2022-11-07,221.27964782714844,171.63558959960938,55.988746643066406,463.6112365722656,170.12937927246094,16.409046173095703,106.28099060058594
2022-11-08,222.4412078857422,171.3859100341797,56.0922737121582,468.82012939453125,170.6014404296875,16.59673309326172,106.61767578125
2022-11-09,218.30807495117188,164.53379821777344,55.311126708984375,460.3379211425781,168.562255859375,16.426921844482422,101.8479232788086
2022-11-10,224.99652099609375,167.65008544921875,57.29694366455078,465.6416931152344,171.53602600097656,16.838041305541992,103.34432983398438
2022-11-11,228.90699768066406,172.42160034179688,57.71104431152344,440.1094665527344,168.09019470214844,17.025724411010742,106.57090759277344
2022-11-14,228.91668701171875,172.50485229492188,57.15576934814453,438.3826904296875,166.8440399169922,17.0346622467041,106.88203430175781
2022-11-15,227.0679168701172,173.89187622070312,57.06166076660156,443.3258972167969,167.2783203125,16.998912811279297,107.5985336303711
2022-11-16,224.9674835205078,171.06227111816406,56.958133697509766,442.3675842285156,168.3545684814453,16.91847801208496,106.44834899902344
2022-11-17,223.05099487304688,171.54684448242188,57.13694763183594,448.56329345703125,169.95944213867188,16.936355590820312,106.58976745605469
