Date,CAT,CVX,LMT,SLB,XOM
2022-03-29,210.0529022216797,149.35162353515625,409.4746398925781,40.57758331298828,75.52107238769531
2022-03-30,211.99151611328125,150.4059600830078,417.7174987792969,40.17780303955078,76.81381225585938
2022-03-31,211.74444580078125,147.9973602294922,413.45562744140625,39.321136474609375,75.72276306152344
2022-04-01,208.84608459472656,149.26075744628906,417.74566650390625,39.682838439941406,76.2087173461914
2022-04-04,209.83436584472656,149.39707946777344,415.9003601074219,39.54957580566406,76.24539184570312
2022-04-05,205.28244018554688,148.47909545898438,418.92584228515625,38.51205825805664,75.85114288330078
2022-04-06,205.4630126953125,149.79701232910156,425.8011169433594,38.81664276123047,76.69464111328125
2022-04-07,205.1684112548828,151.87840270996094,436.0392150878906,38.99749755859375,77.97821044921875
2022-04-08,206.24224853515625,154.4505615234375,432.3017883300781,40.501434326171875,79.61939239501953
2022-04-11,205.31097412109375,150.4786834716797,434.8589782714844,39.34017562866211,76.87800598144531
2022-04-12,205.92864990234375,153.6143798828125,437.9500732421875,39.530540466308594,78.48248291015625
2022-04-13,207.4206085205078,156.03208923339844,439.4862365722656,40.52046585083008,79.59188079833984
2022-04-14,216.48641967773438,155.9593963623047,438.0531005859375,41.16773223876953,80.52706909179688
2022-04-18,218.4915313720703,158.0498809814453,437.8470458984375,41.5770378112793,81.18719482421875
2022-04-19,220.6201934814453,156.17750549316406,430.7843322753906,41.33906555175781,80.46289825439453
2022-04-20,223.39505004882812,156.81373596191406,425.1360778808594,40.62517547607422,80.6462631225586
2022-04-21,221.0098419189453,149.58795166015625,411.71331787109375,38.69291305541992,79.79359436035156
2022-04-22,206.53427124023438,146.28858947753906,417.567626953125,39.64476776123047,78.05157470703125
2022-04-25,206.9162139892578,143.14378356933594,414.851318359375,36.827274322509766,75.42021179199219
2022-04-26,200.80517578125,142.27122497558594,417.8486328125,37.636348724365234,75.44772338867188
2022-04-27,204.29991149902344,142.00767517089844,416.8089294433594,38.026611328125,77.60231018066406
2022-04-28,202.84854125976562,147.0521240234375,413.7459411621094,38.17891311645508,79.94945526123047
2022-04-29,201.03431701660156,142.3984832763672,404.7630920410156,37.13187026977539,78.1615982055664
2022-05-02,202.49525451660156,145.19793701171875,403.5360107421875,37.227046966552734,79.22514343261719
2022-05-03,203.97528076171875,147.6883544921875,407.2452697753906,38.21697998046875,80.85714721679688
2022-05-04,212.540283203125,152.32376098632812,417.52081298828125,40.54902267456055,84.07527923583984
2022-05-05,206.1809539794922,151.1149139404297,415.09478759765625,40.0540657043457,82.80086517333984
2022-05-06,204.95877075195312,155.141357421875,420.97723388671875,40.95832061767578,84.06613159179688
2022-05-09,196.97621154785156,144.74346923828125,411.0576477050781,36.20856857299805,77.43728637695312
2022-05-10,193.82521057128906,146.1340789794922,411.3293151855469,36.0657844543457,77.95071411132812
2022-05-11,195.94497680664062,148.2973175048828,412.52825927734375,36.52267837524414,79.57354736328125
2022-05-12,193.86338806152344,149.7061004638672,407.07672119140625,37.150901794433594,79.93478393554688
2022-05-13,195.10472106933594,152.5782470703125,407.6200256347656,38.7785758972168,82.30596923828125
2022-05-16,197.83560180664062,157.25003051757812,409.84930419921875,40.11117172241211,84.24180603027344
2022-05-17,203.4691925048828,158.1771240234375,413.0809020996094,40.882171630859375,85.3162612915039
2022-05-18,198.5517120361328,154.00758361816406,406.8331298828125,39.149803161621094,83.9639663696289
2022-05-19,197.42498779296875,152.9079132080078,398.67462158203125,38.88328552246094,84.41780090332031
2022-05-20,188.88861083984375,153.7876434326172,397.29766845703125,39.14028549194336,85.0846939086914
2022-05-23,194.93283081054688,157.36155700683594,405.615478515625,41.700775146484375,86.96497344970703
2022-05-24,196.36508178710938,158.20458984375,414.7481994628906,41.78643798828125,87.4373550415039
2022-05-25,199.85986328125,160.7429962158203,419.2068176269531,42.88106918334961,89.19720458984375
2022-05-26,203.37371826171875,161.82432556152344,419.62835693359375,44.44211196899414,89.51213836669922
2022-05-27,207.33636474609375,163.37301635742188,422.0356750488281,45.88893127441406,90.3920669555664
2022-05-31,206.1046142578125,160.05572509765625,414.8251647949219,43.906639099121094,88.91934204101562
2022-06-01,207.74693298339844,161.576904296875,414.06170654296875,44.59446716308594,90.62362670898438
2022-06-02,210.06723022460938,161.28369140625,415.7677001953125,44.231441497802734,90.4661636352539
2022-06-03,212.83627319335938,162.7498779296875,417.2569274902344,45.34917449951172,91.78143310546875
2022-06-06,213.53334045410156,162.0442657470703,417.9356689453125,45.11034393310547,91.54985809326172
2022-06-07,216.84666442871094,165.13247680664062,430.08502197265625,46.74394989013672,95.74575805664062
2022-06-08,219.42478942871094,165.9847412109375,417.9356689453125,47.35535430908203,96.87577056884766
2022-06-09,213.571533203125,162.6765594482422,407.8597412109375,45.98924255371094,94.78245544433594
2022-06-10,205.46482849121094,160.73382568359375,405.4751281738281,45.10079574584961,93.05038452148438
2022-06-13,197.53958129882812,153.33860778808594,399.5747375488281,42.339908599853516,88.78040313720703
2022-06-14,197.35816955566406,153.5402069091797,392.2605895996094,41.28904724121094,89.01195526123047
2022-06-15,196.69932556152344,150.52528381347656,390.3094482421875,39.665008544921875,87.8912124633789
2022-06-16,185.99545288085938,142.47946166992188,381.53436279296875,36.76081466674805,84.64935302734375
2022-06-17,183.9425048828125,135.97311401367188,380.79913330078125,35.00302505493164,79.76805114746094
2022-06-21,187.5040740966797,141.6638641357422,394.8902282714844,37.08563232421875,84.73272705078125
2022-06-22,179.3496856689453,135.50575256347656,391.5819396972656,35.84371566772461,81.37971496582031
2022-06-23,170.60324096679688,130.5206298828125,387.0294189453125,33.41719436645508,78.9251708984375
2022-06-24,177.11534118652344,132.6649627685547,394.9656982421875,33.49361801147461,80.49053192138672
2022-06-27,179.12049865722656,135.2308807373047,395.1636047363281,34.286537170410156,82.46343231201172
2022-06-28,178.97727966308594,137.40267944335938,396.53973388671875,35.31827926635742,84.7512435913086
2022-06-29,175.19607543945312,134.690185546875,394.8243408203125,34.56357955932617,81.62054443359375
2022-06-30,170.68917846679688,132.67413330078125,405.25830078125,34.16234588623047,79.3234634399414
2022-07-01,170.24037170410156,134.25949096679688,408.61376953125,34.0572624206543,81.09258270263672
2022-07-05,165.91493225097656,130.7313995361328,391.3934020996094,31.840913772583008,78.55467224121094
2022-07-06,164.53038024902344,129.0085906982422,401.4221496582031,31.26771354675293,77.13752746582031
2022-07-07,172.1405487060547,131.51950073242188,397.9346923828125,32.843997955322266,79.60133361816406
2022-07-08,171.01380920410156,130.83221435546875,396.2004699707031,32.786678314208984,79.73101043701172
2022-07-11,167.1180419921875,129.67758178710938,394.9939880371094,31.87912368774414,79.3234634399414
2022-07-12,166.6119842529297,127.30412292480469,390.205810546875,31.26771354675293,78.26754760742188
2022-07-13,166.01995849609375,126.451904296875,384.5599670410156,30.847375869750977,78.58246612548828
2022-07-14,162.26736450195312,124.57330322265625,377.3117370605469,29.93026351928711,77.00785827636719
2022-07-15,165.55206298828125,126.14029693603516,375.4926452636719,30.85692596435547,78.30460357666016
2022-07-18,165.65708923339844,127.90892791748047,365.03033447265625,31.649843215942383,79.7495346069336
2022-07-19,172.5799102783203,132.5183563232422,367.9521789550781,32.69115447998047,81.75949096679688
2022-07-20,173.04141235351562,134.26866149902344,372.5141906738281,32.614723205566406,82.65792846679688
2022-07-21,174.02220153808594,133.2423095703125,372.49530029296875,32.12750244140625,81.27783966064453
2022-07-22,171.74339294433594,132.13348388671875,372.061767578125,33.503173828125,80.65725708007812
2022-07-25,174.81060791015625,136.0647735595703,376.8310241699219,34.55402755737305,83.3433609008789
2022-07-26,174.25291442871094,135.00177001953125,374.0128173828125,34.009490966796875,83.01917266845703
2022-07-27,178.1181640625,136.779541015625,375.6434326171875,34.70688247680664,84.81608581542969
2022-07-28,180.60845947265625,137.81504821777344,382.7502746582031,34.11457824707031,85.80717468261719
2022-07-29,190.61767578125,150.08546447753906,390.0361022949219,35.3755989074707,89.78074645996094
2022-08-01,187.3582000732422,147.0888671875,395.1918640136719,34.77375030517578,87.5114517211914
2022-08-02,176.4451446533203,145.83340454101562,404.14605712890625,35.0507926940918,87.13168334960938
2022-08-03,175.8297882080078,142.36949157714844,404.63616943359375,33.95217514038086,84.30664825439453
2022-08-04,176.57012939453125,138.50234985351562,403.5334167480469,32.4332160949707,80.7591323852539
2022-08-05,178.2527618408203,140.79330444335938,401.9122619628906,33.11149215698242,81.92620849609375
2022-08-08,178.65660095214844,140.58255004882812,399.5087585449219,33.101932525634766,82.38932800292969
2022-08-09,178.86813354492188,142.41529846191406,403.9293518066406,33.42675018310547,83.90836334228516
2022-08-10,183.37759399414062,142.79103088378906,405.28662109375,33.359867095947266,84.7049331665039
2022-08-11,186.53131103515625,146.27328491210938,404.21209716796875,35.24185562133789,87.15528106689453
2022-08-12,189.261962890625,146.4840545654297,409.29241943359375,35.48069381713867,87.91281127929688
2022-08-15,188.40621948242188,143.69822692871094,412.8458251953125,34.16234588623047,86.34161376953125
2022-08-16,189.91578674316406,143.3317108154297,414.872314453125,33.990386962890625,85.53729248046875
2022-08-17,188.3870086669922,144.51382446289062,416.2201232910156,33.81843185424805,86.22938537597656
2022-08-18,189.75233459472656,147.0475311279297,414.10882568359375,35.47113800048828,88.2682113647461
2022-08-19,188.06971740722656,145.8176727294922,414.749755859375,35.461585998535156,87.98764038085938
2022-08-22,184.37753295898438,145.08712768554688,407.49212646484375,35.27051544189453,87.92216491699219
2022-08-23,189.61773681640625,149.79393005371094,408.2367858886719,37.60151290893555,91.6537857055664
2022-08-24,186.6851348876953,150.90357971191406,408.7928161621094,38.12693786621094,92.19624328613281
2022-08-25,191.22344970703125,152.22589111328125,413.4396667480469,38.37531280517578,92.67320251464844
2022-08-26,184.5313720703125,151.10702514648438,406.361083984375,37.65883255004883,91.53221893310547
2022-08-29,184.39678955078125,152.23516845703125,404.994384765625,38.5759391784668,93.63650512695312
2022-08-30,179.7431182861328,148.5270538330078,400.68695068359375,36.95188903808594,90.07323455810547
2022-08-31,177.5989532470703,146.15980529785156,398.599609375,36.4455680847168,89.39984893798828
2022-09-01,175.41635131835938,143.82952880859375,400.9715576171875,35.203643798828125,87.79124450683594
2022-09-02,173.8683319091797,145.9656219482422,397.138427734375,36.369140625,89.39984893798828
2022-09-06,173.70489501953125,145.29058837890625,396.38885498046875,35.855682373046875,88.80130004882812
2022-09-07,173.89718627929688,143.43191528320312,398.6280517578125,35.5677604675293,88.04374694824219
2022-09-08,176.0989990234375,144.2086639404297,398.16314697265625,36.63306427001953,88.7638931274414
2022-09-09,182.19493103027344,147.92599487304688,399.9468994140625,38.053470611572266,90.25093078613281
2022-09-12,184.99290466308594,150.26553344726562,397.20489501953125,38.5333366394043,91.28903198242188
2022-09-13,177.21434020996094,147.40817260742188,388.37152099609375,36.92099380493164,89.15669250488281
2022-09-14,177.54124450683594,150.97755432128906,395.2978210449219,38.619720458984375,91.34515380859375
2022-09-15,175.46441650390625,148.5270538330078,392.4134521484375,38.034278869628906,88.6890640258789
2022-09-16,172.56069946289062,144.67103576660156,393.0775451660156,36.82501220703125,87.17396545410156
2022-09-19,175.0990447998047,145.08712768554688,395.19342041015625,37.40085220336914,87.16462707519531
2022-09-20,171.13766479492188,144.51380920410156,399.0455017089844,36.94977569580078,86.4538345336914
2022-09-21,165.33018493652344,143.3394317626953,398.6850280761719,36.06682586669922,85.0603256225586
2022-09-22,163.98411560058594,143.22848510742188,400.4686584472656,36.690650939941406,84.70494842529297
2022-09-23,157.91702270507812,133.87039184570312,391.9200439453125,33.5907096862793,80.19705963134766
2022-09-26,156.35935974121094,130.34725952148438,386.777587890625,32.496612548828125,78.54168701171875
2022-09-27,156.1863250732422,130.40272521972656,379.2725524902344,32.611785888671875,80.18770599365234
2022-09-28,161.301513671875,134.8043670654297,379.5192565917969,34.01299285888672,83.10567474365234
2022-09-29,159.51309204101562,133.87039184570312,369.83209228515625,34.52165222167969,82.93732452392578
2022-09-30,157.76315307617188,132.8532257080078,366.5112609863281,34.45447540283203,81.65604400634766
2022-10-03,164.63790893554688,140.30638122558594,379.2725524902344,36.757835388183594,85.96751403808594
2022-10-04,172.7145538330078,145.76220703125,385.31634521484375,37.54481887817383,89.1005859375
2022-10-05,171.5126495361328,146.5944366455078,381.9007263183594,39.89616394042969,92.70125579833984
2022-10-06,171.9261016845703,149.26683044433594,379.1492004394531,40.779117584228516,95.45087432861328
2022-10-07,170.71461486816406,147.98150634765625,383.2764587402344,40.875091552734375,94.4875717163086
2022-10-10,171.79147338867188,145.30906677246094,388.9977722167969,40.43362045288086,92.43938446044922
2022-10-11,172.82989501953125,145.33680725097656,390.01300048828125,40.07851028442383,91.6537857055664
2022-10-12,172.5895233154297,145.77145385742188,377.07135009765625,40.328041076660156,92.05593872070312
2022-10-13,176.0894012451172,152.83624267578125,385.17413330078125,42.410667419433594,95.27317810058594
2022-10-14,171.32997131347656,148.08322143554688,369.47149658203125,40.462406158447266,92.7667236328125
2022-10-17,173.83949279785156,149.1651153564453,376.967041015625,41.13422775268555,94.10413360595703
2022-10-18,176.483642578125,150.46896362304688,409.72900390625,41.61408615112305,94.27247619628906
2022-10-19,177.31053161621094,155.3514404296875,417.4331970214844,43.63913345336914,97.06884002685547
2022-10-20,173.5894775390625,156.23916625976562,421.5889587402344,43.85026931762695,97.19979095458984
2022-10-21,184.12063598632812,160.15069580078125,431.3331298828125,48.38022232055664,99.00479125976562
2022-10-24,185.166015625,160.09521484375,434.03717041015625,50.05015563964844,99.6968765258789
2022-10-25,188.59246826171875,161.75965881347656,436.5895080566406,50.35727310180664,99.02349853515625
2022-10-26,190.64453125,163.75704956054688,438.87603759765625,50.07894515991211,100.201904296875
2022-10-27,205.33775329589844,164.5060577392578,447.766357421875,49.599082946777344,100.58536529541016
2022-10-28,212.30691528320312,166.4294891357422,460.0437316894531,48.418609619140625,103.53137969970703
2022-10-31,209.51925659179688,167.28021240234375,461.7611083984375,49.93498611450195,103.63423919677734
2022-11-01,211.4938507080078,168.50082397460938,460.7648620605469,49.474308013916016,104.66301727294922
2022-11-02,207.6608123779297,165.0609130859375,457.37762451171875,49.08081817626953,102.511962890625
2022-11-03,212.22946166992188,167.492919921875,459.996337890625,49.7142448425293,103.90547943115234
2022-11-04,220.54403686523438,169.61045837402344,457.0075988769531,50.96189880371094,105.03710174560547
2022-11-07,221.2796630859375,171.63558959960938,463.61126708984375,52.60305404663086,106.2809829711914
2022-11-08,222.44117736816406,171.38592529296875,468.8201599121094,52.48788070678711,106.61766815185547
2022-11-09,218.30809020996094,164.5338134765625,460.337890625,50.933109283447266,101.84793090820312
2022-11-10,224.99652099609375,167.65008544921875,465.6416931152344,50.96189880371094,103.34432220458984
2022-11-11,228.906982421875,172.42160034179688,440.1094665527344,52.61264419555664,106.57091522216797
2022-11-14,228.9166717529297,172.5048370361328,438.3826904296875,51.89284896850586,106.88201904296875
2022-11-15,227.06790161132812,173.8918914794922,443.325927734375,52.46868133544922,107.59852600097656
2022-11-16,224.9674835205078,171.06228637695312,442.3676452636719,50.85633087158203,106.44834899902344
2022-11-17,223.05099487304688,171.5468292236328,448.56329345703125,50.70277404785156,106.58975982666016
2022-11-18,224.00921630859375,170.5218048095703,452.4059753417969,51.288211822509766,105.66585540771484
2022-11-21,224.72552490234375,168.89102172851562,456.3149719238281,50.16532897949219,104.61937713623047
2022-11-22,229.65231323242188,173.22418212890625,454.94866943359375,51.48016357421875,107.64567565917969
2022-11-23,229.3231964111328,171.68663024902344,456.4383544921875,49.349544525146484,107.1082992553711
2022-11-25,228.14230346679688,171.18338012695312,458.7059326171875,48.7833137512207,106.73118591308594
2022-11-28,224.85133361816406,166.207275390625,458.46875,47.871559143066406,103.52574920654297
2022-11-29,227.58091735839844,168.69534301757812,459.3132019042969,48.99444580078125,104.21398162841797
2022-11-30,228.82957458496094,170.81997680664062,463.2180480957031,49.474308013916016,104.96817779541016
2022-12-01,228.1326446533203,170.05587768554688,461.785888671875,49.67585372924805,104.45909881591797
2022-12-02,228.5585479736328,168.69534301757812,473.758056640625,50.66438674926758,103.57290649414062
2022-12-05,225.11270141601562,164.5299072265625,468.4498291015625,49.311161041259766,100.73515319824219
2022-12-06,220.96990966796875,160.28993225097656,462.0818786621094,48.9981803894043,97.93511962890625
2022-12-07,221.6377716064453,160.7651824951172,459.4086608886719,47.95812225341797,97.71829223632812
2022-12-08,223.51559448242188,161.7156524658203,463.3993835449219,48.07368087768555,98.4442138671875
2022-12-09,220.00196838378906,156.55316162109375,461.680908203125,45.232791900634766,97.61458587646484
2022-12-12,225.58697509765625,158.18392944335938,464.2968444824219,47.28401184082031,100.01864624023438
2022-12-13,227.9390411376953,161.70635986328125,458.4730224609375,49.16189193725586,101.11227416992188
2022-12-14,226.96144104003906,160.58811950683594,463.2180480957031,48.564823150634766,100.36746978759766
2022-12-15,223.263916015625,159.38600158691406,457.1077880859375,48.256656646728516,99.40584564208984
2022-12-16,225.2578887939453,157.22409057617188,459.9719543457031,47.55365753173828,98.70818328857422
2022-12-19,224.8416290283203,158.30506896972656,459.9719543457031,47.98701477050781,99.15129089355469
2022-12-20,227.60028076171875,160.9049530029297,464.1344909667969,49.84562683105469,100.58432006835938
2022-12-21,233.97897338867188,162.79664611816406,465.5665588378906,51.33830642700195,101.87590026855469
2022-12-22,229.92330932617188,160.3551483154297,457.5947265625,49.48931884765625,99.82066345214844
2022-12-23,232.17861938476562,165.3126678466797,461.4040222167969,51.0301399230957,102.4604263305664
2022-12-27,235.34376525878906,167.3907470703125,463.51397705078125,51.52127456665039,103.88401794433594
2022-12-28,231.70433044433594,164.92129516601562,461.3371887207031,50.65456008911133,102.17759704589844
2022-12-29,232.49801635742188,166.1699981689453,464.99371337890625,50.953094482421875,102.9506607055664
2022-12-30,231.8785400390625,167.26028442382812,464.4590759277344,51.482757568359375,103.98772430419922
