Date,BTC-USD,ETH-USD,GOOGL,GS,LTC-USD,MSFT,XRP-USD
2021-04-13,63503.45703125,2299.187744140625,112.44306945800781,299.56121826171875,266.9814758300781,250.9378662109375,1.7940009832382202
2021-04-14,63109.6953125,2435.10498046875,111.81861877441406,306.5730895996094,279.7484130859375,248.12257385253906,1.8392360210418701
2021-04-15,63314.01171875,2519.1162109375,113.98026275634766,309.4984436035156,286.5906066894531,251.91836547851562,1.7660670280456543
2021-04-16,61572.7890625,2431.946533203125,113.85557556152344,312.93585205078125,310.61273193359375,253.12208557128906,1.55752694606781
2021-04-19,55724.265625,2166.188720703125,114.20520782470703,313.64892578125,261.9192199707031,251.18051147460938,1.3150440454483032
2021-04-20,56473.03125,2330.2109375,113.66903686523438,303.4007873535156,260.94134521484375,250.714599609375,1.3832989931106567
2021-04-21,53906.08984375,2364.751708984375,113.63612365722656,306.49993896484375,258.80560302734375,252.96681213378906,1.2964979410171509
2021-04-22,51762.2734375,2403.53515625,112.3478012084961,302.4592590332031,253.07835388183594,249.65643310546875,1.159682035446167
2021-04-23,51093.65234375,2363.586181640625,114.71245574951172,310.2298278808594,241.35877990722656,253.52012634277344,1.169659972190857
2021-04-26,54021.75390625,2534.481689453125,115.21121978759766,314.0419616699219,247.4059295654297,253.908447265625,1.3685059547424316
2021-04-27,55033.1171875,2662.865234375,114.26605987548828,316.8851623535156,259.65228271484375,254.316162109375,1.4009549617767334
2021-04-28,54824.703125,2746.380126953125,117.66065216064453,318.2381286621094,258.5051574707031,247.12271118164062,1.3586009740829468
2021-04-29,53555.109375,2756.876953125,119.34248352050781,322.6810607910156,255.58526611328125,245.13258361816406,1.399359941482544
2021-04-30,57750.17578125,2773.20703125,117.38433837890625,318.5489501953125,271.1670837402344,244.81219482421875,1.5916739702224731
2021-05-03,57200.29296875,3431.086181640625,116.8646240234375,320.1122131347656,294.7040100097656,244.5015869140625,1.555994987487793
2021-05-04,53333.5390625,3253.62939453125,115.05660247802734,319.8196105957031,306.2344970703125,240.5504913330078,1.3923759460449219
2021-05-05,57424.0078125,3522.783203125,115.45262145996094,326.93212890625,356.0370788574219,239.26905822753906,1.6145119667053223
2021-05-06,56396.515625,3490.88037109375,116.5788345336914,334.5655517578125,353.5103454589844,242.43382263183594,1.6005810499191284
2021-05-07,57356.40234375,3484.72900390625,117.3060302734375,339.0633850097656,346.2535705566406,245.0840606689453,1.5817550420761108
2021-05-10,55859.796875,3952.2939453125,114.3044662475586,337.0429992675781,359.3293151855469,239.95831298828125,1.3890060186386108
2021-05-11,56704.57421875,4168.701171875,113.22264099121094,329.0347595214844,377.3887939453125,239.0360565185547,1.4776819944381714
2021-05-12,49150.53515625,3785.8486328125,109.74076080322266,323.9883728027344,303.0848693847656,232.01730346679688,1.247864007949829
2021-05-13,49716.19140625,3715.1484375,111.17671203613281,328.0199279785156,316.9093322753906,235.9295654296875,1.3589099645614624
2021-05-14,49880.53515625,4079.057373046875,113.63761138916016,337.125244140625,326.2338562011719,240.8999786376953,1.4029170274734497
2021-05-17,43537.51171875,3282.397705078125,114.1633071899414,337.5640869140625,281.7693176269531,238.01675415039062,1.4962999820709229
2021-05-18,42909.40234375,3380.070068359375,112.84407806396484,333.2765197753906,294.61932373046875,235.9780731201172,1.5907340049743652
2021-05-19,37002.44140625,2460.67919921875,113.29446411132812,327.6268005371094,189.52017211914062,236.5618896484375,1.0703129768371582
2021-05-20,40782.73828125,2784.294189453125,115.06259155273438,328.9067077636719,212.27613830566406,239.83126831054688,1.1855369806289673
2021-05-21,37304.69140625,2430.621337890625,114.42316436767578,334.8306579589844,180.19703674316406,238.55662536621094,1.0069760084152222
2021-05-24,38705.98046875,2643.591064453125,117.76040649414062,336.68646240234375,183.99412536621094,244.0153045654297,0.9928349852561951
2021-05-25,38402.22265625,2706.62890625,117.8516845703125,333.23077392578125,183.49789428710938,244.929931640625,0.976186990737915
2021-05-26,39294.19921875,2888.69873046875,118.7215347290039,335.872802734375,199.22433471679688,244.7061309814453,1.0337250232696533
2021-05-27,38436.96875,2736.488525390625,117.84220886230469,339.50213623046875,193.12109375,242.58493041992188,0.9702349901199341
2021-05-28,35697.60546875,2419.90625,117.55142211914062,341.24493408203125,177.32066345214844,242.94496154785156,0.9001479744911194
2021-06-01,36684.92578125,2633.518310546875,118.7649154663086,350.8030090332031,182.98069763183594,240.72645568847656,1.0110009908676147
2021-06-02,37575.1796875,2706.125,118.23673248291016,351.7203063964844,187.26397705078125,240.62916564941406,1.024399995803833
2021-06-03,39208.765625,2855.12646484375,117.08906555175781,356.5634765625,193.086181640625,239.0820770263672,1.045320987701416
2021-06-04,36894.40625,2688.195068359375,119.38288116455078,359.0676574707031,178.87200927734375,244.0250244140625,0.970196008682251
2021-06-07,33560.70703125,2590.26318359375,119.81831359863281,356.0497741699219,161.73280334472656,246.9635772705078,0.8611549735069275
2021-06-08,33472.6328125,2517.438720703125,119.62578582763672,352.8759765625,161.16107177734375,245.75704956054688,0.8757879734039307
2021-06-09,37345.12109375,2608.26708984375,120.09961700439453,351.1148681640625,172.13865661621094,246.74949645996094,0.9200339913368225
2021-06-10,36702.59765625,2471.5185546875,121.45574951171875,343.00616455078125,168.20306396484375,250.301025390625,0.8691819906234741
2021-06-11,37334.3984375,2353.768798828125,121.2098617553711,346.776123046875,162.88052368164062,250.93353271484375,0.8484500050544739
2021-06-14,40218.4765625,2537.89111328125,122.14305877685547,342.0705261230469,172.9490966796875,252.87953186035156,0.8928970098495483
2021-06-15,40406.26953125,2610.936767578125,121.11959075927734,340.5845947265625,178.659423828125,251.39080810546875,0.8898000121116638
2021-06-16,38347.0625,2367.66357421875,120.47418212890625,340.3092956542969,166.4589385986328,250.43724060058594,0.8319079875946045
2021-06-17,38053.50390625,2372.001953125,121.44278717041016,331.59521484375,167.05569458007812,253.8623046875,0.8414379954338074
2021-06-18,35787.24609375,2231.733154296875,119.81431579589844,319.973388671875,156.3556365966797,252.4319610595703,0.797648012638092
2021-06-21,31676.693359375,1888.447509765625,121.5116195678711,327.96282958984375,124.78646087646484,255.54559326171875,0.6103879809379578
2021-06-22,32505.66015625,1874.9500732421875,122.02833557128906,327.95367431640625,119.6026840209961,258.347900390625,0.5450670123100281
2021-06-23,33723.02734375,1989.736328125,121.8253402709961,331.1824035644531,128.67498779296875,258.1143798828125,0.6265349984169006
2021-06-24,34662.4375,1988.456298828125,122.19741821289062,338.2454528808594,134.48460388183594,259.4961242675781,0.671999990940094
2021-06-25,31637.779296875,1813.21728515625,122.20590209960938,338.2638244628906,125.687744140625,257.8711853027344,0.6133229732513428
2021-06-28,34434.3359375,2079.657470703125,122.23332977294922,338.20880126953125,137.370849609375,261.4713439941406,0.643746018409729
2021-06-29,35867.77734375,2160.768310546875,121.9704818725586,341.79541015625,143.70291137695312,264.07904052734375,0.7017250061035156
2021-06-30,35040.8359375,2274.547607421875,121.78793334960938,348.13372802734375,144.13583374023438,263.592529296875,0.7063739895820618
2021-07-01,33572.1171875,2113.60546875,122.14205932617188,343.96929931640625,137.57752990722656,264.273681640625,0.6611800193786621
2021-07-02,33897.046875,2150.040283203125,124.94810485839844,343.20794677734375,136.94369506835938,270.1604919433594,0.6567630171775818
