AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,V,PG,KO,WMT,PEP,CVX,XOM,SLB,BA,UPS,CAT,MMM,JNJ,PFE,MRNA,DIS,NFLX,T,NVDA,ORCL,INTC,LMT,GS,COST,BTC-USD,ETH-USD,LTC-USD,XRP-USD
0.04818677415095851,-0.008923474826044941,0.019577631400792495,-0.004267957445688753,0.024747500389825428,0.001332399765045178,0.010212316579659042,0.025769062536721288,-0.03734640667107225,-0.00023852902355070427,-0.019718870425981305,0.08111249116905639,0.00880011748898335,0.9063047360908905,0.18940910871246852,-0.317565450531456,0.20991304665042554,-0.10221752440419973,0.003535323067285212,0.004021753810381057,-0.0016070264279797186,0.0036393675317891727,-0.314032526521012,-0.0070144918440963044,-0.0015243847764230267,0.003202933229724092,0.00027943270308616874,0.02749417505903562,0.015068333818649027,0.09686102188431933,0.0006185999595786917,0.00604295679829292,0.0031471185291149784,-0.030969605125903743,0.00018255673809020045
0.008820056588261682,0.029208711992139147,-0.02108394855805673,-0.0014470661894462333,-0.0055814513366090335,-0.04113759291867858,-0.007511152244248698,-0.010889693439021908,-0.1277139244849903,-0.009942408885193932,-0.00031610649150159986,-0.950244525670508,-0.010989788053758387,-0.46251095905317186,-0.5103611871299844,0.5089967206415473,-0.03332134956471666,0.005747282092400052,-0.003116426148170537,-0.002963747582825582,0.0010009823133163565,0.0007568145713579,-0.4267476602348912,0.007184340822123714,0.008620571538257238,-0.004697470584965613,-0.00039764825574550855,-0.02024261270449501,0.0003316907354444787,-0.2464060730849792,-0.0006695740089573965,-0.006857948681925574,-0.0016809221180652534,0.12271154552811336,0.0017147912157595702
-0.008556671757417589,-0.004936220556432169,0.02851966632252223,0.004089009827667134,-0.00911617110136409,0.024388900537523517,0.0013122238720173485,0.009351160717273821,0.12818087424616786,0.016013249610038693,0.015195573191007172,18.877048676034086,0.013610226042738871,-2.900687840580743,-2.246601784804981,-1.1255769661593225,0.4195779412350096,-0.4149788716314884,-0.0002806042589839075,-0.00016916569413849558,-0.009968740552440014,-0.0017402934627326339,-2.9982147641237638,-0.0053074870167382215,0.00298058487497066,0.0019896051253569524,0.0003341641809591067,-0.022166734699077373,-0.0878617489241732,0.28190562598578794,-0.3525036672763757,0.002143680584196117,0.0027629525069943206,-0.05548791195917846,-0.000981202349497723
0.012527901297323396,-0.007842896081908468,-0.022185493049176608,-0.0061338451204576705,0.012896185318941544,-0.050324178498379224,0.0027707206370239934,0.0007625191553994881,0.07061350146906409,-0.01321884152044217,0.00016138677629151665,-0.1692190054204158,-0.003791400499673192,-0.5948981871978141,0.0676422782758026,-0.275306715791371,0.04075036753317596,0.04687323382872899,0.005017675156586909,-0.002789607932554228,-0.0029925639402625936,-0.00667589182949091,0.47667052788951714,0.005685169800732304,-0.03688009235602163,0.004374199476815388,-0.0006150013987252789,0.034970899566698854,-0.48723398134086326,0.07526015528504848,0.522847279148589,0.004663922555176336,-0.009212831545105993,-1.051468198618407,-0.0374454680241294
-0.0012905600224235592,-0.0010586128316912857,0.0050033697390272636,0.0032765367324680827,0.0009057928377678159,0.02180705656492865,-0.002452767521384014,-0.15164928434584068,-0.09957361613546001,-0.0018623495068743612,-0.035687396241184444,-0.5355715915070713,0.004998394162256892,0.659625304089879,0.2725809223666007,-7.2101377463443495,-0.10697473819837877,-0.38771789059617656,-0.014012608933441473,-0.0005314086619431224,0.003978579986303465,0.005952202484572178,-0.20059404176088458,-0.10084631576766834,0.039466801777523264,-0.007993377806437718,-0.005123626942180826,-0.16437868806210176,0.8391000043866326,-0.021062897940143044,0.0038122389567818438,-0.0018061795752610799,0.00963904970205598,2.6010165996849324,0.03814162266618659
0.0013579676600834478,0.004901886138384048,-0.01507061046542324,-0.05201177882398145,0.00033509409784371336,-0.03234855601385256,0.003202871582726141,0.1624269305768098,-0.4282365546377168,0.0016090326229640795,0.022578537068688398,0.12459896709218787,-0.004954392022478937,0.5848802488308482,0.11093123328157639,-0.07307834773894462,0.09165379889785719,-1.883055552799234,0.006670629734686573,0.0011214356568278738,0.00817605718517056,0.0028440430367302483,0.1896381894880219,0.08898001642174092,-0.002573531124864692,-0.006235363565767149,0.005745230733374074,0.10305597324855054,0.07053852117549098,0.03745796245084776,-0.006316933604104014,0.0017643313988098264,-0.0011585070469727343,2.016733679823684,-0.05034466851258457
-0.000228184100535489,-0.004326819397409198,0.013805088033641999,0.04413948787858146,0.0001705835287402202,0.07378938118116762,0.003746446676380355,-0.05850266481876798,0.0019236420449293412,-0.05724713248542812,-0.024753613420737675,-2.3023559652037813,0.0038861079292475953,0.02666550603650575,-0.18409964517587496,-1.6691571882814087,-0.07181047782445382,0.9806533982678334,-0.0019527382612979372,-0.0037800927681365115,-0.0006013075270677737,-0.00372683454411038,-0.12918537806257813,-0.035622935496161356,0.0016433945243670145,0.010220946890227678,-0.006348299506528932,-0.04313826028183132,-0.10800401041553742,0.0017529942640943652,0.0037192950139279812,-0.1285571704484364,-0.10011338480347298,0.02457381252376356,0.032082879156057675
-0.00638404242800239,-0.028536667511994462,-0.016888506680966753,-0.0038949584213811006,0.00024481518386321177,-0.4723917815813654,-0.09462681318511279,0.005284989792456507,0.5987728218204129,0.02847599875775919,0.018190137027947806,1.0485242534156303,-0.006360902797600709,-0.06018970878583285,0.21197091851869976,2.647843069202003,0.020194501282780886,0.7988512894565307,-0.0022193088681005113,0.003015382396523991,0.002153644324086601,0.002816639511456831,0.2066835493196848,0.05369859194336213,-0.008278440769425743,0.0033945261383530045,-0.006230091266959392,0.043302320509070125,-1.427065727186826,-0.008718148111699131,-0.02082474999386763,0.06308024856513739,0.10409726433615663,0.46878613940230496,0.0159457052965013
0.005503432812478559,0.037441877979798255,0.02470987382547407,0.017944943717982387,-0.002391450102301129,0.6145849214309502,0.09744224896765807,0.06986903880973672,-0.6035773671088152,-0.14181919752405348,0.01277124909596794,-0.10481462439590639,-0.007283979607537017,0.06835219767832545,0.013398880404790203,-1.0019608037883463,0.029931270800315657,-0.3191639117116716,0.013622287572120362,-0.0021601862618997325,-0.010239328949430915,-0.0013035835439445531,-0.033692028362283244,-0.011569202459245753,0.0077836464054881205,0.00017775751773907444,0.008266888159011998,0.05178575626313142,0.5198223676082301,-0.6680500157104381,0.01177984863400705,0.03283992695468596,0.0009571373417593954,0.08082536987647759,-0.0004470974640393699
0.0008847417829029869,6.332991213464645e-05,-0.011946664174254606,-0.005529573684035949,-0.005697127175546046,0.13606747496266292,-0.001967518766442078,-0.007958646546383896,-2.5257597900572444,-0.868507162348568,0.006955390778978332,0.11294174116501132,0.00689551549248324,-0.10597419684865816,-0.08660876537228535,224.88916863237426,-0.0018463396770065366,0.20163145869350485,-0.003986790614804447,-0.003142073973592674,-0.014137565762864512,-0.1867047868563746,0.037646084314579165,0.01703866616871763,-0.00019001313785427243,-0.000892557716582143,-0.00043184970163856473,0.05326535068464722,0.34136429277964075,0.8246493948687348,0.021217891890441543,-0.06995791802335805,-0.08671258497077983,-0.23973519590134007,-0.04602155877771763
