assets,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,V,PG,KO,WMT,PEP,CVX,XOM,SLB,BA,UPS,CAT,MMM,JNJ,PFE,MRNA,DIS,NFLX,T,NVDA,ORCL,INTC,LMT,GS,COST,BTC-USD,ETH-USD,LTC-USD,XRP-USD
WMT,0.0010648161902057447,0.0012532315276404741,0.0008403323604620616,-0.0010660570082930059,0.001132830906989029,0.004744147852376454,-0.0018756452841535878,-0.003711895351192637,0.0005054998826023523,0.0011900658005937381,0.012556647680246053,-0.0026314868441893024,-0.023004705600154225,-0.036893732130330696,0.0055383743452620616,-0.0008328904858922872,0.00014977075291877146,0.0034991308285568863,-0.009202618312303163,0.01514180006515555,0.48660541166028254,0.00484001941289096,0.00935750042262132,0.0008065113251424476,0.003834278040438345,-8.055878055829358e-05,-0.00476905958146268,0.007562603464695548,0.02234537438399667,0.008909671952401488,-0.17628374238430003,0.004751952274081566,0.00036271631147451807,0.005818589891201137,0.040263748219510835
PEP,-0.02274234894024574,0.00858345771504757,-0.016754447204790045,-0.02244655429523256,-0.033352550542870694,-1.1809240072792777,-0.019275919406818786,-0.021747493013162464,-0.045797798258211765,0.15732102207930274,-0.0026314868441893024,12.893602561529338,1.506772677549857,1.2060332171808206,0.16195482989328297,-0.08177366931193306,0.008895770086977338,0.02500218883573413,0.054335534458367835,-0.5755920359020303,-2.139357132231156,0.053814008009310715,-0.3912240244463366,-0.00565311963294349,0.06538892015364574,-0.028599454179212856,-0.11871465174465116,0.04580238705139588,0.26194444786701043,0.29587448270427547,1.2503094408313542,0.257161038417607,-0.0010552365758629337,-24.644541293651,0.31266457330011566
CVX,0.02639988366496556,0.22869289379711927,0.0044491293797827465,-0.055431675479190194,-0.09533274837677623,0.29340052880865874,0.40825720125427667,-0.0002855761109742346,-0.19530866841170244,2.3450949900362477,-0.023004705600154225,1.506772677549857,93.8813009970221,-14.451213355843842,0.9757180835483307,-0.17967487359748358,-0.16377741969364842,0.644933308891495,1.3475871369214183,0.014700633230081226,14.18085724477221,-0.06611430917122478,1.261617008157898,-0.09181744804298833,-0.08455095704838464,-0.11054242440639073,0.08421142022207673,-0.3902883094710378,6.650553882985417,0.8411637839331144,-6.783570745789282,0.9906455243875116,0.013759060508211473,0.6725336537785455,-1.1049486794822665
XOM,0.0190436117482713,0.003883019159261045,-0.03432531965088805,0.2023593683422982,0.1831854190825925,1.1926675288659039,-0.07555005043655669,-0.3211184396838161,0.42887334438478125,0.22267627480189867,-0.03689373213033069,1.2060332171808208,-14.451213355843842,77.55580259057297,5.324162118409483,-0.12170597482628286,0.0531038809980201,0.03214971860886494,-0.5927227552938114,0.24069946221325664,-0.797290838469119,0.13875836244126669,0.30486350012735475,-0.03939429632964433,0.23293251741372864,0.16616397370439684,0.005923408677170231,0.18576592073641715,-4.674348908466676,0.08950769212580964,3.135451227397006,1.6492944116918333,0.0005942269248325276,-0.8873588421744928,0.525741774110446
SLB,0.031089588033892442,0.015173334555657357,0.0018572293382511215,0.1929212530409606,-0.005273667794349825,0.1653709241554741,-0.03319710674621293,0.023229476774252415,-0.026987543371707487,0.06449908518123275,0.0055383743452620616,0.16195482989328294,0.9757180835483307,5.3241621184094825,3.412739125446709,-0.2341713003771194,0.02082210694839957,-0.002933551367154993,0.022599168711734244,-0.10752768908219411,-2.0763572623555007,0.0003999466966965304,-0.07368774730785592,-0.010851877895155319,0.21430815191702918,-0.002069088105728556,-0.03548893863624149,0.017932452844830915,1.7506522262428859,0.16129391521192418,3.4968418891856374,-0.06994772975673101,0.003131951944441442,-0.9463342661333933,0.3491673578612581
BA,0.0020487027382141507,0.0006276595768921404,0.001006834735581235,0.0022398694828941255,0.000587762851323478,0.051215913532468675,-0.0013415978008088484,-0.0008917232024420003,0.0006441818405642707,0.01395471612222037,-0.0008328904858922873,-0.08177366931193306,-0.1796748735974836,-0.12170597482628286,-0.2341713003771194,0.031526266689160753,6.768474278847178e-06,0.005261850079318797,-0.03333144586510698,0.015051068277471737,-0.25899092642317667,-0.021141851894358427,0.031598031159827324,-2.2528006920637988e-06,-0.0743456513638577,0.0006500994371388948,0.006807539632419583,0.005710575798428798,-0.14294195848891655,0.04571488305434582,-0.25498218064487,-0.002152419146079239,0.0005051801468176486,0.34112582777607514,-0.04028253559829775
UPS,0.000787162477958288,0.00223464556300721,0.0010213781151051623,0.00028544427155415496,0.0005210073611926399,0.0017502094551249921,8.085028765656992e-05,-0.005728662533473779,0.003431099460500041,0.0038064967155415474,0.00014977075291877146,0.008895770086977338,-0.16377741969364842,0.05310388099802011,0.02082210694839957,6.768474278847178e-06,0.00488858429609225,0.001095665371243288,-0.010644363909197332,-0.003698177310528774,-0.07692921991488355,0.002169393296011792,-0.012382346450617794,-0.0002881823504465902,0.00475486581856502,-4.525865556218909e-05,0.013278678096108346,0.00594929003958382,-0.025047373837283903,0.004261232049548758,-0.403844490479726,-0.0050946741542704545,-0.0003231086142930094,0.024844555473085728,-0.007772563753181603
CAT,-0.005465730788213996,-0.006422389681925873,0.003943290894291002,-0.0010717280292358862,-0.015529745721547675,0.01519426255147469,0.016948287099940375,0.04156479756678297,0.01205033172340276,-0.010378726765891223,0.0034991308285568863,0.025002188835734126,0.644933308891495,0.03214971860886494,-0.002933551367154993,0.005261850079318798,0.0010956653712432883,0.7334779692178135,0.1365713440943472,-0.007303110266910614,0.3140964476017819,-0.0011062183597332093,0.06954896236326491,-0.011548951289674498,-0.06678828650809465,0.0017489820358271059,-0.02295723793839779,-0.002336159305905169,-0.660766493283535,0.2995546917592573,-2.2219619025276547,0.049326585791568726,0.0014113009314821786,0.15629196583431781,-0.054518117934573736
MMM,-0.0012551512618078347,0.004864275635443218,-0.04624454250035602,0.061576729644003785,-0.0037181906197605694,-0.01215900774593103,0.018653325050744317,0.1679241266764911,-0.051842206655906886,0.004183657067452862,-0.009202618312303163,0.054335534458367835,1.3475871369214183,-0.5927227552938114,0.02259916871173424,-0.03333144586510698,-0.01064436390919733,0.1365713440943472,4.561353073814773,0.11815359968965394,0.6719944885734733,-0.0016878395643178128,-0.20825722158160012,0.0008095807204786926,-0.2167146485963026,0.009409550070835417,-0.04602079411939493,0.003247859393748447,1.896931190918726,0.8568965692130533,-17.832142135867805,0.07504901821515457,-0.007343834242810658,0.09899887678075318,-0.11735342602653787
JNJ,0.007700436527562932,0.04093983796305417,0.0032774494264281384,0.07231908460779593,0.012310194199528295,0.06224085141890289,-0.10008042078857605,-0.12166532291581494,-0.001337236355603083,-0.10333933890248499,0.01514180006515555,-0.5755920359020305,0.014700633230081226,0.24069946221325658,-0.10752768908219411,0.015051068277471736,-0.0036981773105287737,-0.007303110266910615,0.11815359968965394,3.278551572160201,-0.7667639609055328,0.007955206184655707,1.2840580131958772,0.003038072305182145,0.09099088634599468,0.005484109967358091,-0.0833320354023021,-0.05466990320297138,-1.2835066559478092,-0.5158970925432835,2.45156532932218,0.4625972632219544,0.016000573485964408,-0.2025515981624725,-5.4097863371845865
PFE,-0.04774319941586688,-0.18012839716199514,-0.09092285361383964,-0.3539196527477817,0.0004033754495154532,-0.43517985955404875,4.6361938417267305,0.6547127279840705,-0.4802616182735658,1.1467659503747651,0.4866054116602826,-2.139357132231156,14.180857244772207,-0.797290838469119,-2.076357262355501,-0.2589909264231766,-0.07692921991488355,0.3140964476017819,0.6719944885734733,-0.7667639609055328,170.77327524138724,58.05266744519998,-1.2283656296729257,0.04792159233904368,0.3203606847007969,0.5365144357444298,0.800316061901864,0.49155998715169164,9.997217643367751,1.9858200710875427,24.132766323285352,-0.5136248031684568,0.05517758828882998,-2.320999133945423,1.2067266124048106
MRNA,-0.00994772445023038,0.00705314169082428,-0.001321333598551994,-0.011119536498382668,0.0012731623570846485,-0.059803980406121816,0.061961146700155526,0.1358519471396306,1.103913375187608e-05,0.00219001989219774,0.00484001941289096,0.053814008009310715,-0.06611430917122477,0.13875836244126669,0.0003999466966965304,-0.02114185189435843,0.0021693932960117914,-0.0011062183597332093,-0.0016878395643178125,0.007955206184655707,58.05266744519999,2.2566964976129085,-0.06884485187624549,0.0027377321955097743,-0.03394888433986774,-0.003422413450248198,-0.012834724615078582,-0.00955885802446665,0.3584759483093514,0.2646904152192224,0.6539390843678019,0.03850231510164279,0.0012751925263049665,-0.25172731820398186,-0.24185920411461742
DIS,-0.0013891028994494946,-0.017695274773452476,-0.006332570709423368,-0.012516438308867882,-0.0019224754112060936,0.06784982774985543,0.021300564413737573,0.2537300619560858,-0.003331917667057977,-0.048796171173594825,0.00935750042262132,-0.3912240244463366,1.2616170081578981,0.3048635001273547,-0.07368774730785592,0.031598031159827324,-0.012382346450617792,0.06954896236326491,-0.20825722158160012,1.2840580131958772,-1.228365629672926,-0.06884485187624549,4.792492297728817,-0.010785556580803986,0.05177883010303651,-0.0024160136716158496,-0.04661479395318857,-0.05367350831041438,-0.4294373058959188,-0.142091675051942,-0.11016080411057551,-0.17656887192269768,0.00466965145865573,-0.07126104504505927,0.09235713923796114
NFLX,0.000247364326478954,-0.0003458909186842332,0.0008749161561921036,0.0023826187558070415,-0.0003722022450470265,-0.003286731584071724,0.0012537308138056715,0.009230311134023951,-0.000744896318366284,-0.0011457058555762606,0.0008065113251424476,-0.00565311963294349,-0.09181744804298833,-0.039394296329644335,-0.010851877895155319,-2.2528006920637988e-06,-0.0002881823504465902,-0.011548951289674496,0.0008095807204786926,0.003038072305182145,0.04792159233904368,0.0027377321955097743,-0.010785556580803988,0.015306557447734325,-0.027180161976789338,0.0013579317065855372,0.004729090137732541,-0.0030885096459339553,-0.07177405867752842,0.0020517448287711805,-0.02838841713768717,0.003804724600279031,0.0006328798044834118,0.00619069415990519,-0.005774209264206509
T,-0.008864528831103368,-0.011499789721597332,-0.030821735867063403,0.030912272732909554,0.001172903652607529,0.15055587298330944,0.05210470231726065,-0.02650963355525033,-0.006789874046706811,-0.09448191390434887,0.0038342780404383454,0.06538892015364574,-0.08455095704838464,0.23293251741372864,0.21430815191702918,-0.0743456513638577,0.00475486581856502,-0.06678828650809465,-0.2167146485963026,0.09099088634599468,0.32036068470079687,-0.03394888433986774,0.0517788301030365,-0.027180161976789335,23.56484029705227,0.010136751829974252,0.0829499991040338,-0.12134773849150653,-1.9698464640565816,-0.02117738031730108,-0.7956955825463572,0.05839543465810663,0.0008986003047154713,-0.2270736836026326,0.31320555248868237
NVDA,0.0009138580446616325,0.00025884433278427685,0.0003682576201324276,0.0007926867331523781,0.0001870015896333754,0.002063855094797885,0.004092981770467918,0.009630541458704744,-5.911526665007852e-05,0.0014775060417943518,-8.055878055829358e-05,-0.028599454179212853,-0.11054242440639073,0.1661639737043968,-0.002069088105728556,0.0006500994371388948,-4.5258655562189094e-05,0.0017489820358271059,0.009409550070835418,0.005484109967358092,0.5365144357444298,-0.0034224134502481986,-0.00241601367161585,0.001357931706585537,0.010136751829974252,0.004660743882803515,0.003765193032461961,-0.0026502024744525484,-0.08510692475378094,0.051523241858735656,0.3726900327589614,-0.0006950694565092839,0.00010494470537494337,0.02486137488506483,4.4666391512937496e-05
ORCL,0.00219123229845417,0.0049533337017989496,-0.006816432144101489,-0.01686904711931638,-0.0032473826911366055,-0.014504858058715528,0.008223054106948409,0.04259495955931974,0.00215795286793483,0.025000074645660987,-0.00476905958146268,-0.11871465174465119,0.08421142022207674,0.005923408677170231,-0.035488938636241495,0.006807539632419584,0.013278678096108344,-0.022957237938397792,-0.04602079411939492,-0.08333203540230211,0.800316061901864,-0.012834724615078582,-0.04661479395318857,0.0047290901377325415,0.0829499991040338,0.0037651930324619606,0.856429214109664,0.014178557772195616,0.42819745444037755,-1.3134078237794404,0.15711048788872317,-0.23128735786863766,0.004111360524006665,0.042612146972426455,0.365848376173783
INTC,0.0007228787270500642,0.00029508286477222107,0.00975868888476105,0.001245605551227424,0.006177903957834327,0.01125829090232362,0.011034298074849395,-0.09803726339809436,0.030763566591424946,0.026094666470193803,0.007562603464695549,0.04580238705139589,-0.3902883094710378,0.18576592073641715,0.01793245284483091,0.005710575798428798,0.00594929003958382,-0.002336159305905169,0.003247859393748447,-0.05466990320297138,0.49155998715169164,-0.009558858024466649,-0.053673508310414376,-0.0030885096459339558,-0.12134773849150653,-0.002650202474452548,0.014178557772195616,0.2919488660888079,-2.2359881350385096,0.1958613451324378,-2.8736827856584752,-0.007480893423285311,-0.0009386245261034932,0.09976563010671233,-0.13202828564740715
LMT,-0.3632198800891714,-0.5990113377750939,0.09560630992030948,-0.5591275914428683,0.030500735526809746,-0.1659097495940428,0.0444229420536619,-0.13637388767172548,0.8882546882234561,0.8397339786039747,0.022345374383996666,0.26194444786701043,6.650553882985416,-4.674348908466676,1.7506522262428856,-0.14294195848891658,-0.025047373837283903,-0.660766493283535,1.8969311909187259,-1.2835066559478094,9.997217643367751,0.3584759483093515,-0.4294373058959187,-0.07177405867752842,-1.9698464640565814,-0.08510692475378094,0.4281974544403776,-2.2359881350385096,173.0032182004891,0.6593332505866304,-8.273575702123217,0.0854556425179321,0.030160643915211793,1.0207475089541127,2.60125761976331
GS,0.07840792303439445,0.005849967768920047,-0.009362807907651429,0.031562413849554806,0.1045202035641994,0.19924935734195742,0.23420824921346817,0.10402716274897844,0.04004850702041856,0.19186036605288567,0.008909671952401488,0.29587448270427547,0.8411637839331144,0.08950769212580963,0.16129391521192418,0.04571488305434582,0.004261232049548758,0.29955469175925736,0.8568965692130535,-0.5158970925432835,1.9858200710875427,0.2646904152192224,-0.142091675051942,0.0020517448287711805,-0.021177380317301084,0.051523241858735656,-1.3134078237794407,0.1958613451324378,0.6593332505866303,17.94182173556017,3.328573751506151,-1.1176142565296783,0.023803166913373537,-0.29443437449729293,2.011880971285532
COST,0.04873150220127951,0.029908524976303,-0.454837139415356,-0.12516132758773296,1.4692479888715482,-0.44698862267102624,-0.12922956067969027,-0.0023178074870612883,-2.4348456951193276,-0.15467968257630035,-0.17628374238430003,1.2503094408313542,-6.783570745789283,3.1354512273970063,3.4968418891856374,-0.25498218064487,-0.403844490479726,-2.2219619025276547,-17.83214213586781,2.4515653293221806,24.13276632328535,0.6539390843678019,-0.11016080411057551,-0.028388417137687173,-0.7956955825463572,0.3726900327589614,0.15711048788872317,-2.8736827856584752,-8.273575702123217,3.3285737515061515,119.07748673973816,18.891569602395865,3.215004026745209,3.0497985200042,-3.982423582290317
BTC-USD,0.009699659217155477,0.0028250778433927667,-0.0007055362101079358,-0.004525477558361325,-0.00868493844060435,9.894225011823132e-05,-0.010999904943113469,0.07616234352119455,0.010339448295123016,-0.13324357181722382,0.004751952274081567,0.257161038417607,0.9906455243875116,1.6492944116918336,-0.069947729756731,-0.002152419146079239,-0.0050946741542704545,0.049326585791568726,0.07504901821515458,0.4625972632219544,-0.5136248031684567,0.03850231510164279,-0.17656887192269766,0.0038047246002790316,0.05839543465810663,-0.0006950694565092838,-0.2312873578686377,-0.007480893423285311,0.0854556425179321,-1.117614256529678,18.891569602395865,2.5890080877847366,0.019170088552198938,-0.17581152239827394,0.1663552389755477
ETH-USD,-0.0002732828239712746,-0.000511884495522804,0.0003335454094402238,-0.0008357713802850751,0.0007101983192130082,0.00010372454885773369,0.00042791144444750463,-0.0004103439994600782,-0.0017807955356862193,0.00033890039084526213,0.000362716311474518,-0.0010552365758629337,0.013759060508211471,0.0005942269248325276,0.003131951944441442,0.0005051801468176486,-0.0003231086142930093,0.0014113009314821788,-0.007343834242810659,0.016000573485964408,0.05517758828882998,0.0012751925263049667,0.004669651458655731,0.0006328798044834118,0.0008986003047154713,0.00010494470537494338,0.004111360524006665,-0.0009386245261034932,0.030160643915211793,0.023803166913373537,3.215004026745209,0.019170088552198938,0.002536392316772677,0.005537324575984649,-0.009341674342509926
LTC-USD,0.010410622530374202,-0.021623023592863607,0.00582897761477185,-0.045024657827131186,0.25617879563948825,5.311609685750393,0.033429599741920495,0.12972363730041134,0.02914173522683202,-0.7040544408178819,0.005818589891201137,-24.644541293651,0.6725336537785453,-0.8873588421744928,-0.9463342661333933,0.34112582777607514,0.02484455547308573,0.15629196583431781,0.09899887678075318,-0.2025515981624725,-2.3209991339454223,-0.25172731820398186,-0.07126104504505927,0.006190694159905189,-0.2270736836026326,0.024861374885064826,0.042612146972426455,0.09976563010671233,1.0207475089541127,-0.29443437449729293,3.0497985200041997,-0.17581152239827394,0.005537324575984649,7.73407578627034,0.09276441808687952
XRP-USD,0.003928909845183143,-0.014698591274989814,0.025280478799423224,0.004480434149553786,0.014215650456871612,0.010355310038563598,0.08601247993140895,0.26075996614516184,-0.00776385162067286,-0.03872433369270848,0.04026374821951084,0.3126645733001157,-1.1049486794822665,0.5257417741104459,0.3491673578612581,-0.04028253559829776,-0.007772563753181602,-0.05451811793457373,-0.11735342602653787,-5.4097863371845865,1.2067266124048106,-0.24185920411461745,0.09235713923796113,-0.005774209264206509,0.3132055524886824,4.466639151293749e-05,0.3658483761737831,-0.13202828564740715,2.60125761976331,2.011880971285532,-3.9824235822903167,0.16635523897554771,-0.009341674342509928,0.09276441808687952,8.494281341045447
