"","AAPL","MSFT","GOOGL","AMZN","TSLA","JPM","BAC","V","PG","KO","WMT","PEP","CVX","XOM","SLB","BA","UPS","CAT","MMM","JNJ","PFE","MRNA","DIS","NFLX","T","NVDA","ORCL","INTC","LMT","GS","COST","BTC.USD","ETH.USD","LTC.USD","XRP.USD"
"MRNA",0.134429046984899,0.100623100825345,0.0668417980478686,0.0305384804021294,0.17627057760148,-0.149670979100824,-0.0901368016806652,-0.133509116252242,-0.0766523835764518,-0.159169221923388,0.0897934775463029,-0.0831859003529209,-0.192384021569569,-0.158021565025063,-0.124961218541254,-0.0960399325975592,0.0452400298043558,-0.134693906099122,-0.0842304359509162,-0.0318309239098779,0.118874342595002,1,-0.140880608120751,0.0763247059637941,-0.128743430665494,0.152432996319368,-0.0879472035358836,0.0914120062259991,-0.0753254248802754,-0.0474267102650809,0.0979403208056593,0.0660830177388889,0.0687451031617003,0.0523237206190659,-0.00732824086747927
"DIS",0.111744247777218,0.189844497876264,0.250272790236833,0.165633069606596,0.138413866306139,0.426395730109988,0.426582114066308,0.495900646307312,0.161622246439208,0.295386125874891,0.128624923867055,0.169527113199826,0.347111392357639,0.351242622916782,0.385717762934138,0.439568465173059,0.11820159859045,0.43421038328665,0.172219873959257,0.107982118702838,-0.100954539885345,-0.140880608120751,1,0.153496412998231,0.294801671614613,0.153468152107475,0.141229436538036,0.259992371527042,0.220535992745115,0.428448176432329,0.0436780242560478,0.226785678128696,0.155834965638734,0.0923789750290798,0.0788302600355936
"NFLX",0.39290833348971,0.460786833592401,0.464515599475911,0.447233295854693,0.260276585494836,-0.0395670177795425,-0.0499285863986623,0.252312470720538,0.0597218435568849,0.0884828181594832,0.172085133637906,0.170188565117542,-0.0122327175455341,-0.0332265745815102,-0.0712372860415763,0.101736289776437,0.172013318912607,-0.0810357253113878,-0.105456879316057,0.0616647611080733,-0.11942293335841,0.0763247059637941,0.153496412998231,1,-0.0219559518482055,0.381763637655956,0.0719869779865089,0.25804963854398,0.000844463416360531,0.000249205266998769,0.349150200027225,0.11909460642046,0.0719017793006352,0.0690597879266926,0.112227669191317
"T",-0.0475903049214789,-0.0574618703513124,0.0849994518121361,-0.0505914347431196,-0.0253903517038367,0.386160034726856,0.408903249538549,0.235526544042266,0.301428797875489,0.314098241746538,0.171285300380759,0.265096814229629,0.381202391582537,0.335336261680865,0.30746718789565,0.260446297801508,0.18694165619039,0.390906694663001,0.342500932646325,0.274339083415975,0.132000850066719,-0.128743430665494,0.294801671614613,-0.0219559518482055,1,-0.158666739511712,0.113712963002019,0.144252915324646,0.221732019274412,0.32933266509219,0.0856589920803077,0.0778519948123734,0.146326507160407,0.12234752734178,0.0250998427518756
"NVDA",0.533979266739877,0.592825394246505,0.509113285514008,0.561648893726158,0.444898457522372,0.074621640096072,0.0443156089196038,0.24311115334849,0.0020726432328817,0.0485953026379078,0.15178114969573,0.122924274703949,0.0971977046015945,0.1024826372063,0.101439176187312,0.231614021945329,0.203551195938624,0.102926131962629,-0.0936621070730521,-0.0129278360273247,-0.0683276269791564,0.152432996319368,0.153468152107475,0.381763637655956,-0.158666739511712,1,0.0438152227824297,0.38816920543642,-0.0780243799886724,0.158513446716104,0.37819965732124,0.233900185543815,0.159367270651827,0.158758819576577,0.20812800085105
"ORCL",0.216603266438863,0.238001573031389,0.128987212838586,0.0532386203601577,-0.00550782573084587,0.222563699441961,0.186857442287705,0.263890287631885,0.284868378821754,0.385645568831863,0.227491596672389,0.290521299269827,0.220625130652063,0.186435901896825,0.157749285797915,0.0516483517848951,0.255241362463527,0.188546146249951,0.348294318394821,0.230220359006775,0.105423626182177,-0.0879472035358836,0.141229436538036,0.0719869779865089,0.113712963002019,0.0438152227824297,1,0.106942329140589,0.272665982760329,0.181966144588545,0.366216264933817,0.0239483555446299,0.0387719418136095,0.0102501611335325,0.0627269669766527
"INTC",0.336532499376733,0.373225640191773,0.392237949749756,0.365236976539156,0.313609016657048,0.2799776907206,0.246993743327213,0.286932276894041,0.084100456924318,0.201218763439629,0.101067053272909,0.15771934982787,0.250198143082,0.247677560026784,0.229314431423301,0.330490324280229,0.144003709019052,0.310642777922448,0.148655599096348,0.0870578975452621,-0.0595552856952359,0.0914120062259991,0.259992371527042,0.25804963854398,0.144252915324646,0.38816920543642,0.106942329140589,1,0.153914470984759,0.2438782238439,0.254445267669229,0.174664522097412,0.0924355543523191,0.0864206738675439,0.0916071274304633
"LMT",0.100052115042147,0.0361091209525263,0.025853793697536,-0.0256371094269224,-0.00940731300969413,0.246449594880671,0.241865807647587,0.242815419116786,0.185258487107764,0.248191945189176,0.23461486199506,0.171529605763104,0.23305339255738,0.144752500870419,0.190807578204817,0.238457588572235,0.0310057388975383,0.281887885467662,0.372493429951608,0.146211517751745,-0.00325838600109832,-0.0753254248802754,0.220535992745115,0.000844463416360531,0.221732019274412,-0.0780243799886724,0.272665982760329,0.153914470984759,1,0.219541399389584,0.206488328946201,0.0141316863780136,0.0190402645377773,-0.0170105514218822,0.00987024872504733
"GS",0.109705070996404,0.0376312038816446,0.188433536407408,0.0487830493309652,0.0924804688024014,0.812074812789406,0.785264514738742,0.295711536042177,0.104272888752402,0.175385480465344,0.228583361338551,0.0241923933070384,0.576072767497114,0.57017392635178,0.584541019943631,0.509596197521306,0.261409571448651,0.661627465909711,0.307397988546583,0.146765715453028,-0.0210941531819467,-0.0474267102650809,0.428448176432329,0.000249205266998769,0.32933266509219,0.158513446716104,0.181966144588545,0.2438782238439,0.219541399389584,1,0.0958135113438988,0.229486100078712,0.17254555835626,0.149068753391063,0.109032931689975
"COST",0.468641686529594,0.535729135539489,0.379502745628471,0.359628292110528,0.289274803735186,0.0801030997104406,0.0374268060141028,0.200098132058425,0.342285955052464,0.406760234347868,0.522827925282824,0.46756240493379,0.0777850114238134,0.0567214759917647,0.00214885404689515,0.137745607192019,0.274671472991489,0.0671262675440069,0.197234380773712,0.235591787722603,0.0590632979998021,0.0979403208056593,0.0436780242560478,0.349150200027225,0.0856589920803077,0.37819965732124,0.366216264933817,0.254445267669229,0.206488328946201,0.0958135113438988,1,0.1836339752215,0.127024899597724,0.149004016314711,0.0962329134997662
"BTC.USD",0.113546322378746,0.212152957322338,0.203498655031401,0.095971948052787,0.217588423453641,0.196211792221439,0.17206298126594,0.0876970501266641,0.0630445734384778,0.0895097380200265,0.11354126999717,0.0853833264770358,0.166309571823747,0.166558851755155,0.157285957747681,0.2196575281651,-0.0842831086121004,0.196123644654902,-0.0242801908169716,0.072623240775821,-0.0469131849199632,0.0660830177388889,0.226785678128696,0.11909460642046,0.0778519948123734,0.233900185543815,0.0239483555446299,0.174664522097412,0.0141316863780136,0.229486100078712,0.1836339752215,1,0.74085750699465,0.799372308356305,0.554086105464798
"ETH.USD",0.109978280225003,0.175387637693196,0.203627802578716,0.0920520939911637,0.173326579076964,0.121192979665526,0.10055485571626,0.0650146437776934,0.101651267112991,0.131442838778558,0.0934982106373011,0.114653856267039,0.159944369816843,0.147761626601914,0.148381602484648,0.168891066713492,0.015467857395392,0.137528454197301,0.0882749317162862,0.139375691753192,-0.0224135149148473,0.0687451031617003,0.155834965638734,0.0719017793006352,0.146326507160407,0.159367270651827,0.0387719418136095,0.0924355543523191,0.0190402645377773,0.17254555835626,0.127024899597724,0.74085750699465,1,0.806242309198636,0.56334019618297
"LTC.USD",0.0434200585369904,0.142724085796646,0.154466152521677,0.0788971800989132,0.150410056173614,0.122213748162463,0.108261796317288,0.0160708563639779,0.0905935675617621,0.0855646771067518,0.164744026660372,0.114887538365596,0.148676149227259,0.133953631096671,0.09776683066791,0.181255674146609,0.00842886177300916,0.148151858114362,0.0319432694046745,0.0920620384372556,0.0161463100510217,0.0523237206190659,0.0923789750290798,0.0690597879266926,0.12234752734178,0.158758819576577,0.0102501611335325,0.0864206738675439,-0.0170105514218822,0.149068753391063,0.149004016314711,0.799372308356305,0.806242309198636,1,0.647950563539478
"XRP.USD",0.146653918016544,0.20274286062376,0.203824470512238,0.159935407116938,0.238678547718718,0.0828689301119914,0.0819550089418914,0.083830844926196,0.0252580394979208,0.0219110058553548,0.124273857480631,0.070935377220269,0.0201746297845359,0.03079113812516,0.0996588697052798,0.125007826868291,0.013654499279575,0.103247086408746,-0.0330421846007944,-0.0113080862212058,-0.0332422741647944,-0.00732824086747927,0.0788302600355936,0.112227669191317,0.0250998427518756,0.20812800085105,0.0627269669766527,0.0916071274304633,0.00987024872504733,0.109032931689975,0.0962329134997662,0.554086105464798,0.56334019618297,0.647950563539478,1
