Date,BTC-USD,COST,LTC-USD,MRNA,PEP,PG,WMT
2020-03-06,9122.5458984375,287.1151123046875,63.02560043334961,29.610000610351562,120.70319366455078,108.80905151367188,36.33407974243164
2020-03-09,7923.64453125,278.4834899902344,50.168148040771484,24.290000915527344,114.45963287353516,103.80059051513672,36.31238555908203
2020-03-10,7909.7294921875,285.32611083984375,50.25638961791992,22.34000015258789,117.95954895019531,107.81632995605469,37.127525329589844
2020-03-11,7911.43017578125,274.2874450683594,48.463783264160156,23.610000610351562,114.09909057617188,99.8027572631836,35.466251373291016
2020-03-12,4970.7880859375,258.07537841796875,30.930883407592773,22.299999237060547,101.42727661132812,91.08264923095703,32.24909591674805
2020-03-13,5563.70703125,278.7508544921875,37.43795394897461,21.299999237060547,112.07653045654297,102.02079772949219,35.36396789550781
2020-03-16,5014.47998046875,261.14630126953125,32.876216888427734,26.489999771118164,99.44866943359375,97.0391616821289,33.089019775390625
2020-03-17,5225.62939453125,283.1036376953125,33.56386947631836,28.18000030517578,112.31395721435547,105.75032806396484,36.963253021240234
2020-03-18,5238.4384765625,283.5740051269531,33.68417739868164,31.579999923706055,106.33419036865234,105.04377746582031,37.992252349853516
2020-03-19,6191.19287109375,281.4713439941406,39.07376480102539,28.270000457763672,103.18601989746094,99.12303161621094,37.18595504760742
2020-03-20,6198.7783203125,267.8229064941406,38.131954193115234,28.200000762939453,91.39360809326172,91.6103286743164,35.479976654052734
2020-03-23,6416.31494140625,263.3133850097656,38.76576614379883,26.56999969482422,92.49280548095703,87.37995910644531,35.57648849487305
2020-03-24,6734.8037109375,262.7693176269531,40.49064636230469,25.81999969482422,100.10820007324219,92.36158752441406,35.809959411621094
2020-03-25,6681.06298828125,259.0067443847656,39.151222229003906,27.1299991607666,98.92984008789062,90.25983428955078,34.057289123535156
2020-03-26,6716.4404296875,269.556640625,40.16059875488281,27.940000534057617,105.75381469726562,96.03744506835938,34.18803787231445
2020-03-27,6469.79833984375,262.2067565917969,38.91847610473633,30.049999237060547,105.9296875,98.53275299072266,34.11332702636719
2020-03-30,6429.841796875,268.4684753417969,39.13829040527344,30.479999542236328,110.34415435791016,102.8525619506836,35.859771728515625
2020-03-31,6438.64453125,262.9444885253906,39.299102783203125,29.950000762939453,105.61311340332031,98.38070678710938,35.37102508544922
2020-04-01,6606.7763671875,264.4660949707031,39.38081359863281,29.670000076293945,103.87195587158203,97.78147888183594,35.53290557861328
2020-04-02,6793.62451171875,268.8005065917969,39.874168395996094,33.20000076293945,108.9195556640625,102.31592559814453,36.93690872192383
2020-04-03,6733.38720703125,266.19061279296875,40.359134674072266,34.84000015258789,109.56150817871094,102.92411041259766,37.19529724121094
2020-04-06,7271.78125,281.379150390625,44.39112091064453,34.63999938964844,115.3390121459961,105.36573791503906,39.24683380126953
2020-04-07,7176.41455078125,280.0050964355469,44.667930603027344,32.02000045776367,114.74104309082031,100.85812377929688,37.97667694091797
2020-04-08,7334.0986328125,282.16302490234375,46.31985855102539,32.41999816894531,116.61408996582031,102.94200134277344,37.92997741699219
2020-04-09,7302.08935546875,276.66668701171875,46.384979248046875,31.860000610351562,117.5110855102539,102.54847717285156,37.917537689208984
2020-04-13,6845.03759765625,276.30706787109375,41.204341888427734,32.900001525878906,115.1015625,103.70220947265625,39.00711441040039
2020-04-14,6842.427734375,289.69732666015625,41.05384063720703,34.65999984741211,121.70568084716797,108.1830062866211,40.15896224975586
2020-04-15,6642.10986328125,286.12841796875,39.58906936645508,37.25,118.74219512939453,108.41555786132812,40.08424758911133
2020-04-16,7116.80419921875,296.5399169921875,42.68901824951172,40.599998474121094,119.27861022949219,108.66596221923828,41.19562911987305
2020-04-17,7096.1845703125,293.1831359863281,42.74503707885742,46.849998474121094,120.9582290649414,111.51902770996094,41.130245208740234
2020-04-20,6881.95849609375,287.797607421875,40.82838439941406,51.689998626708984,118.32009887695312,107.86102294921875,40.42357635498047
2020-04-21,6880.3232421875,277.884033203125,41.04014205932617,49.2599983215332,115.14552307128906,107.0382080078125,40.224342346191406
2020-04-22,7117.20751953125,285.34454345703125,41.887413024902344,51.20000076293945,116.62289428710938,106.78779602050781,40.96525573730469
2020-04-23,7429.724609375,281.6373291015625,42.93721389770508,47.439998626708984,114.54757690429688,107.4999771118164,40.01264953613281
2020-04-24,7550.90087890625,286.38653564453125,44.81045150756836,50.5,118.15301513671875,106.94175720214844,40.295936584472656
2020-04-27,7795.60107421875,284.75439453125,44.71006393432617,48.04999923706055,118.24097442626953,105.74430847167969,39.94104766845703
2020-04-28,7807.05859375,281.2224426269531,46.02870178222656,47.880001068115234,119.87660217285156,105.24011993408203,39.847660064697266
2020-04-29,8801.0380859375,283.1958312988281,49.18130111694336,46.369998931884766,117.27363586425781,105.41117858886719,38.47788619995117
2020-04-30,8658.5537109375,280.0624694824219,46.714019775390625,45.9900016784668,116.33271789550781,106.12245178222656,37.83971405029297
2020-05-01,8864.7666015625,279.0642395019531,47.79170227050781,47.93000030517578,114.44206237792969,105.17710876464844,38.266197204589844
2020-05-04,8912.654296875,281.4396667480469,47.47349166870117,50.5,115.12796020507812,104.23173522949219,38.5090217590332
2020-05-05,9003.0703125,284.6099853515625,46.78725814819336,49.34000015258789,115.7874984741211,104.44784545898438,38.82966995239258
2020-05-06,9268.76171875,285.506591796875,45.942867279052734,48.95000076293945,115.00485229492188,101.82783508300781,38.384490966796875
2020-05-07,9951.5185546875,281.9111022949219,47.330116271972656,53.189998626708984,115.68196868896484,100.99053955078125,38.11247253417969
2020-05-08,9842.666015625,282.7799072265625,47.88221740722656,59.25,118.0386734008789,104.393798828125,38.44078063964844
2020-05-11,8601.7958984375,286.8375549316406,41.6999626159668,66.9000015258789,118.17060852050781,103.81758880615234,38.669036865234375
2020-05-12,8804.4775390625,281.76318359375,42.111881256103516,62.349998474121094,116.90431213378906,103.13334655761719,38.703426361083984
2020-05-13,9269.9873046875,279.2676086425781,43.134559631347656,65.18000030517578,116.9218978881836,102.56612396240234,38.681541442871094
2020-05-14,9733.7216796875,277.0491943359375,43.945335388183594,64.55999755859375,117.02741241455078,102.46707916259766,38.59086608886719
2020-05-15,9328.197265625,276.5594177246094,42.833980560302734,66.69000244140625,119.55122375488281,103.18737030029297,39.378814697265625
2020-05-18,9726.5751953125,279.8406677246094,45.201072692871094,80.0,119.17313385009766,104.62788391113281,39.9166259765625
2020-05-19,9729.0380859375,281.56903076171875,45.38361358642578,71.66999816894531,115.84024810791016,101.23362731933594,39.06926345825195
2020-05-20,9522.9814453125,281.8278503417969,44.17212677001953,73.47000122070312,115.42694854736328,101.98991394042969,39.22560119628906
2020-05-21,9081.76171875,279.1105041503906,42.74270248413086,67.05000305175781,114.50361633300781,100.49535369873047,39.0817756652832
2020-05-22,9182.5771484375,279.5356140136719,44.20758056640625,69.0,114.74104309082031,101.3776626586914,38.875404357910156
2020-05-26,8835.052734375,281.7261962890625,42.43205642700195,57.709999084472656,114.09909057617188,100.86449432373047,38.72843551635742
2020-05-27,9181.017578125,282.8446044921875,43.86143112182617,52.18000030517578,115.03123474121094,102.53911590576172,38.29694747924805
2020-05-28,9525.7509765625,286.12591552734375,44.758697509765625,55.540000915527344,116.33271789550781,104.49283599853516,38.67529296875
2020-05-29,9439.1240234375,285.1183166503906,44.6524658203125,61.5,115.68196868896484,104.36678314208984,38.790985107421875
2020-06-01,10167.2685546875,284.9519958496094,48.1252326965332,62.18000030517578,116.94825744628906,105.56425476074219,38.75971221923828
2020-06-02,9529.8037109375,283.84283447265625,45.92351531982422,59.869998931884766,116.63167572021484,106.29350280761719,38.75346374511719
2020-06-03,9656.7177734375,283.427001953125,47.17289352416992,59.88999938964844,116.79877471923828,106.71666717529297,38.60649490356445
2020-06-04,9800.63671875,287.2257080078125,47.637596130371094,60.59000015258789,115.7114028930664,104.48384857177734,38.181251525878906
2020-06-05,9665.533203125,288.4181823730469,47.05314636230469,58.189998626708984,117.3686294555664,106.5365982055664,38.0092887878418
2020-06-08,9771.4892578125,283.9352722167969,46.47397232055664,59.099998474121094,117.16477966308594,107.18484497070312,37.90922164916992
2020-06-09,9795.7001953125,282.41943359375,46.06941223144531,58.22999954223633,117.83829498291016,106.54560089111328,37.94361877441406
2020-06-10,9870.0947265625,284.0646667480469,46.67997741699219,60.06999969482422,118.86628723144531,107.3469009399414,37.88420867919922
2020-06-11,9321.78125,278.0567626953125,43.51470947265625,60.20000076293945,113.29207611083984,104.67293548583984,37.549644470214844
2020-06-12,9480.84375,276.0879821777344,44.82805252075195,62.0,114.32006072998047,104.09669494628906,36.81484603881836
2020-06-15,9450.7021484375,274.6830749511719,43.9142951965332,66.56999969482422,115.63165283203125,105.06005096435547,36.9211540222168
2020-06-16,9538.0244140625,278.5466613769531,43.87725830078125,64.33999633789062,116.68624114990234,106.35653686523438,37.41206741333008
2020-06-17,9480.2548828125,276.9291076660156,44.03235626220703,63.310001373291016,116.76597595214844,106.17646789550781,37.218204498291016
2020-06-18,9411.8408203125,276.8921203613281,43.56013107299805,64.94999694824219,117.66989135742188,107.39191436767578,36.89302062988281
2020-06-19,9288.0185546875,277.1971740722656,42.679832458496094,66.3499984741211,116.34061431884766,107.06779479980469,37.47460174560547
2020-06-22,9648.7177734375,277.7055358886719,44.18800354003906,64.75,116.13678741455078,106.01441192626953,38.046810150146484
2020-06-23,9629.658203125,278.48193359375,44.17927932739258,62.939998626708984,116.4114990234375,105.99641418457031,37.8560676574707
2020-06-24,9313.6103515625,275.4594421386719,42.84382629394531,64.83999633789062,114.81634521484375,104.81696319580078,37.61530685424805
2020-06-25,9264.8134765625,277.7794189453125,42.56352996826172,62.0,116.45582580566406,106.14044952392578,37.43082809448242
2020-06-26,9162.91796875,274.11004638671875,43.32078552246094,61.279998779296875,114.25802612304688,103.74555969238281,36.99620056152344
2020-06-29,9190.8544921875,278.7592468261719,41.85103225708008,62.08000183105469,116.16339874267578,105.93339538574219,37.22758483886719
2020-06-30,9137.9931640625,280.25653076171875,41.46779251098633,64.20999908447266,117.20906066894531,107.65300750732422,37.45271682739258
2020-07-01,9228.3251953125,281.6800231933594,41.69924545288086,61.59000015258789,117.29771423339844,108.02217864990234,37.42457580566406
2020-07-02,9123.41015625,282.5950012207031,41.48573303222656,58.56999969482422,117.73196411132812,108.83244323730469,37.27449035644531
2020-07-06,9375.474609375,287.9097595214844,43.96349334716797,59.150001525878906,118.1307373046875,109.50772094726562,37.17443084716797
2020-07-07,9252.27734375,292.29095458984375,43.3182487487793,61.09000015258789,118.3700180053711,110.03890991210938,39.69462585449219
2020-07-08,9428.3330078125,292.37420654296875,45.20074462890625,61.58000183105469,118.94605255126953,110.64213562011719,38.9098014831543
2020-07-09,9277.9677734375,300.896240234375,44.53745651245117,64.95999908447266,117.6078872680664,110.27299499511719,39.94477081298828
2020-07-10,9278.8076171875,301.5339660644531,44.246116638183594,62.61000061035156,119.15875244140625,111.54248046875,40.86091613769531
2020-07-13,9243.6142578125,298.4745788574219,43.919795989990234,71.77999877929688,119.55754089355469,111.68651580810547,40.49821472167969
2020-07-14,9243.2138671875,303.1699523925781,43.80286407470703,75.04000091552734,120.09815216064453,112.62285614013672,41.27678298950195
2020-07-15,9192.8369140625,301.96832275390625,43.278953552246094,80.22000122070312,118.47634887695312,112.09168243408203,41.273658752441406
2020-07-16,9132.2275390625,301.5709228515625,42.035438537597656,81.80999755859375,118.64472961425781,112.32575988769531,41.336185455322266
2020-07-17,9151.392578125,300.2029113769531,41.91281509399414,94.8499984741211,119.3359603881836,113.10904693603516,41.192359924316406
2020-07-20,9164.2314453125,301.792724609375,41.97581100463867,82.68000030517578,117.96237182617188,112.75790405273438,41.107933044433594
2020-07-21,9374.8876953125,302.92962646484375,43.61614990234375,80.86000061035156,119.13214874267578,112.6048583984375,41.37683868408203
2020-07-22,9525.36328125,303.4472351074219,44.93611526489258,83.2249984741211,120.53235626220703,113.56822204589844,41.48002243041992
2020-07-23,9581.072265625,301.4230651855469,44.85007858276367,75.33000183105469,121.4805908203125,114.3030014038086,41.161094665527344
2020-07-24,9536.892578125,301.1180725097656,44.18254089355469,73.20999908447266,120.57667541503906,114.12178802490234,41.0360107421875
2020-07-27,10990.873046875,302.80023193359375,52.95002746582031,79.91000366210938,122.00343322753906,114.44794464111328,41.026641845703125
2020-07-28,10912.8232421875,302.77252197265625,55.5752067565918,81.48999786376953,121.74642944335938,115.86133575439453,41.198612213134766
2020-07-29,11100.4677734375,301.45074462890625,55.17200469970703,79.51000213623047,122.23383331298828,116.25092315673828,40.864051818847656
2020-07-30,11111.2138671875,300.8764343261719,56.64311218261719,77.62999725341797,122.02116394042969,119.06863403320312,40.68581771850586
2020-07-31,11323.466796875,301.53411865234375,57.998138427734375,74.0999984741211,121.99459838867188,118.79685974121094,40.4606819152832
2020-08-03,11246.3486328125,305.04473876953125,58.468902587890625,77.9800033569336,121.14382934570312,118.95085144042969,40.429420471191406
2020-08-04,11205.892578125,314.7429504394531,57.53305435180664,78.45999908447266,121.82620239257812,121.21591186523438,41.161094665527344
2020-08-05,11747.0224609375,314.9096374511719,59.01070785522461,75.80000305175781,120.74503326416016,120.89878845214844,40.58888244628906
2020-08-06,11779.7734375,318.00347900390625,59.16426467895508,73.76000213623047,120.3994140625,120.23741912841797,40.44505310058594
2020-08-07,11601.47265625,315.7804260253906,57.24553298950195,74.0999984741211,121.17928314208984,120.99847412109375,40.638916015625
2020-08-10,11878.111328125,314.9374694824219,58.28884506225586,72.01000213623047,120.50575256347656,121.49676513671875,41.23612976074219
2020-08-11,11410.525390625,307.9255065917969,54.386844635009766,68.97000122070312,119.74361419677734,120.70852661132812,40.71083068847656
2020-08-12,11584.9345703125,311.9363708496094,54.96858596801758,69.5199966430664,122.11864471435547,122.72892761230469,41.239261627197266
2020-08-13,11784.1376953125,310.95440673828125,57.74131774902344,67.83000183105469,122.384521484375,123.01885986328125,41.396236419677734
2020-08-14,11768.87109375,311.4916687011719,56.75312423706055,69.1500015258789,121.90596008300781,122.40278625488281,41.6317138671875
2020-08-17,12254.40234375,314.9004211425781,67.02803802490234,69.76000213623047,122.22498321533203,122.76518249511719,42.5736083984375
2020-08-18,11991.2333984375,315.6322021484375,65.52753448486328,67.02999877929688,122.39336395263672,123.68024444580078,42.2941780090332
2020-08-19,11758.283203125,315.77105712890625,62.0046272277832,68.0,120.92228698730469,123.00981903076172,41.57205581665039
2020-08-20,11878.3720703125,315.74334716796875,62.96675491333008,67.80999755859375,121.16154479980469,123.98831176757812,40.99436950683594
2020-08-21,11592.4892578125,319.20770263671875,59.37902069091797,66.44999694824219,120.93113708496094,124.52285766601562,41.327178955078125
2020-08-24,11774.595703125,318.7630615234375,62.199424743652344,64.87999725341797,121.97686004638672,125.49226379394531,41.23299026489258
2020-08-25,11366.134765625,319.3003234863281,58.580665588378906,66.25,121.67557525634766,125.99059295654297,41.013206481933594
2020-08-26,11488.36328125,318.8927307128906,58.35817337036133,70.5,122.71238708496094,125.38357543945312,41.035179138183594
2020-08-27,11323.3974609375,320.8287048339844,56.041015625,68.02999877929688,122.65036010742188,125.2204818725586,42.89698791503906
2020-08-28,11542.5,322.6904602050781,57.35440444946289,67.48999786376953,124.01510620117188,125.72785949707031,44.04923629760742
2020-08-31,11680.8203125,322.0328063964844,61.11379623413086,64.88999938964844,124.1214828491211,125.32920837402344,43.593994140625
2020-09-01,11970.478515625,325.4786682128906,62.882789611816406,63.31999969482422,123.35047912597656,125.19329833984375,46.33803939819336
2020-09-02,11414.0341796875,332.4072265625,58.099647521972656,64.72000122070312,126.98389434814453,127.30431365966797,46.36630630493164
2020-09-03,10245.296875,322.6255798339844,47.774112701416016,64.83999633789062,124.39812469482422,125.26579284667969,45.38045883178711
2020-09-04,10511.8134765625,321.023193359375,50.611976623535156,62.599998474121094,123.85363006591797,124.99394989013672,44.843570709228516
2020-09-08,10131.5166015625,313.8814392089844,47.3838005065918,54.34000015258789,120.98848724365234,123.16380310058594,43.468406677246094
2020-09-09,10242.34765625,320.8935241699219,47.89769744873047,56.900001525878906,122.38090515136719,125.16613006591797,43.92052459716797
2020-09-10,10363.138671875,314.50213623046875,48.716854095458984,57.560001373291016,120.2833480834961,123.85238647460938,42.95350646972656
2020-09-11,10400.9150390625,314.13165283203125,49.089752197265625,59.34000015258789,121.22054290771484,125.1570816040039,42.918968200683594
2020-09-14,10680.837890625,317.64227294921875,49.09012222290039,63.66999816894531,121.98815155029297,125.60102081298828,43.1136360168457
2020-09-15,10796.951171875,318.55926513671875,48.390098571777344,66.87999725341797,121.05096435546875,125.60102081298828,43.12619400024414
2020-09-16,10974.9052734375,318.3926086425781,47.933433532714844,68.83999633789062,120.47970581054688,124.7584228515625,42.78082275390625
2020-09-17,10948.990234375,313.9000244140625,48.87706756591797,67.88999938964844,118.89091491699219,124.59532928466797,42.91582489013672
2020-09-18,10944.5859375,311.1952819824219,48.46281433105469,69.87000274658203,117.34677124023438,124.45941925048828,42.476287841796875
2020-09-21,10462.259765625,314.53912353515625,43.390220642089844,69.26000213623047,117.1414794921875,123.86145782470703,43.03512954711914
2020-09-22,10538.4599609375,319.05950927734375,44.545047760009766,68.72000122070312,117.95369720458984,124.99394989013672,43.42445755004883
2020-09-23,10246.1865234375,319.2261962890625,43.05768966674805,67.16000366210938,116.9272689819336,123.49907684326172,42.69606018066406
2020-09-24,10760.06640625,321.4214782714844,45.03985595703125,65.16999816894531,117.4449691772461,124.05175018310547,42.918968200683594
2020-09-25,10692.716796875,317.3273010253906,46.08631134033203,69.47000122070312,119.20333862304688,124.68592071533203,43.097923278808594
2020-09-28,10709.65234375,323.848388671875,45.35554122924805,70.55000305175781,123.14850616455078,125.03927612304688,43.09164810180664
2020-09-29,10844.640625,326.1825866699219,45.79656219482422,70.5199966430664,122.42552185058594,124.35974884033203,43.05711364746094
2020-09-30,10784.4912109375,328.831787109375,46.3714599609375,70.75,123.71080017089844,125.92719268798828,43.92679214477539
2020-10-01,10619.4521484375,332.0367736816406,46.313507080078125,70.02999877929688,125.67450714111328,126.15367889404297,44.92205810546875
2020-10-02,10575.974609375,328.8410339355469,44.923973083496094,68.80999755859375,123.22882080078125,125.13896942138672,44.11204147338867
2020-10-05,10793.33984375,332.14788818359375,46.36322784423828,71.94999694824219,123.11278533935547,126.28958892822266,44.52018737792969
2020-10-06,10604.40625,331.93475341796875,45.985530853271484,71.04000091552734,121.12236785888672,126.48887634277344,44.15284729003906
2020-10-07,10668.96875,336.2606201171875,46.66048049926758,72.37000274658203,122.29163360595703,127.47645568847656,44.234474182128906
2020-10-08,10915.685546875,338.1780090332031,47.218379974365234,72.93000030517578,123.04139709472656,128.337158203125,44.382041931152344
2020-10-09,11064.4580078125,342.2259216308594,47.83295440673828,73.0,123.5680160522461,129.48780822753906,44.8278694152832
2020-10-12,11555.36328125,348.72845458984375,50.74381637573242,75.30999755859375,126.8615951538086,130.91026306152344,45.289405822753906
2020-10-13,11425.8994140625,352.6188659667969,49.94063949584961,78.29000091552734,128.12017822265625,130.6566162109375,45.911048889160156
2020-10-14,11429.5068359375,350.4513244628906,49.84648895263672,76.55999755859375,127.20970916748047,130.50254821777344,45.19207763671875
2020-10-15,11495.349609375,348.8210144042969,49.49037170410156,75.58000183105469,126.23681640625,130.3123016357422,45.377315521240234
2020-10-16,11322.123046875,353.4154052734375,47.692874908447266,73.94000244140625,126.50457000732422,130.81967163085938,45.433834075927734
2020-10-19,11742.037109375,347.876220703125,48.098915100097656,70.95999908447266,124.67479705810547,128.57272338867188,44.88125228881836
2020-10-20,11916.3349609375,350.4234924316406,47.051029205322266,71.30999755859375,124.70159912109375,129.0891876220703,45.17951965332031
2020-10-21,12823.689453125,349.96966552734375,53.04533004760742,68.37000274658203,124.60340118408203,129.78680419921875,45.33649444580078
2020-10-22,12965.8916015625,348.05218505859375,54.267276763916016,70.83999633789062,124.61233520507812,128.86753845214844,45.06962585449219
2020-10-23,12931.5390625,346.98699951171875,55.23868942260742,70.52999877929688,124.56771087646484,129.71482849121094,45.163814544677734
2020-10-26,13075.248046875,343.38372802734375,56.74577713012695,70.23999786376953,123.22882080078125,128.73089599609375,44.63321304321289
2020-10-27,13654.21875,345.24560546875,57.8160514831543,70.66999816894531,124.1749496459961,129.69662475585938,44.85613250732422
2020-10-28,13271.28515625,338.0576171875,55.74251174926758,65.73999786376953,119.75672149658203,125.41471099853516,43.967613220214844
2020-10-29,13437.8828125,338.6143493652344,54.76585388183594,71.27999877929688,119.59608459472656,125.33271026611328,43.929931640625
2020-10-30,13546.5224609375,331.89520263671875,53.83503341674805,67.47000122070312,118.97126007080078,124.90450286865234,43.56260299682617
2020-11-02,13550.4892578125,338.17828369140625,53.817481994628906,67.11000061035156,120.63145446777344,126.17994689941406,44.08063507080078
2020-11-03,13950.30078125,345.2036437988281,53.81962203979492,69.08000183105469,122.31842041015625,128.6580047607422,44.8278694152832
2020-11-04,14133.70703125,349.11090087890625,54.49910354614258,69.80999755859375,123.05032348632812,128.12960815429688,44.57041931152344
2020-11-05,15579.8486328125,357.5191955566406,58.678497314453125,71.4800033569336,123.21991729736328,129.71482849121094,45.04451370239258
2020-11-06,15565.880859375,357.918212890625,63.13111114501953,72.44999694824219,123.51445007324219,130.48924255371094,45.76661682128906
2020-11-09,15332.3154296875,338.744384765625,59.36388397216797,77.73999786376953,123.5769271850586,125.71533966064453,45.06649398803711
2020-11-10,15290.90234375,340.2478332519531,58.237342834472656,76.05000305175781,126.49568176269531,127.78340911865234,45.70069885253906
2020-11-11,15701.33984375,346.0946044921875,59.51502990722656,82.44000244140625,128.44149780273438,129.4324188232422,46.46049499511719
2020-11-12,16276.34375,348.6839904785156,60.365379333496094,87.80999755859375,128.38790893554688,129.50527954101562,46.53898239135742
2020-11-13,16317.80859375,351.5888671875,65.45719909667969,89.38999938964844,129.1644744873047,131.44581604003906,47.26424026489258
2020-11-16,16716.111328125,352.4704895019531,71.32624816894531,97.94999694824219,130.10165405273438,129.76039123535156,47.86076736450195
2020-11-17,17645.40625,354.4472351074219,75.85234069824219,93.1500015258789,129.63754272460938,129.25930786132812,46.89689636230469
2020-11-18,17804.005859375,354.7349548339844,73.69493865966797,88.88999938964844,127.97734069824219,127.27326965332031,46.80899429321289
