Date,AAPL,BTC-USD,ETH-USD,LTC-USD,MRNA,MSFT,NVDA
2020-06-01,78.49003601074219,10167.2685546875,246.99176025390625,48.1252326965332,62.18000030517578,176.1922607421875,8.775336265563965
2020-06-02,78.85340881347656,9529.8037109375,237.21905517578125,45.92351531982422,59.869998931884766,178.19668579101562,8.794270515441895
2020-06-03,79.28750610351562,9656.7177734375,244.1793212890625,47.17289352416992,59.88999938964844,178.63035583496094,8.738716125488281
2020-06-04,78.60467529296875,9800.63671875,244.4263916015625,47.637596130371094,60.59000015258789,176.27896118164062,8.739713668823242
2020-06-05,80.84339904785156,9665.533203125,241.22198486328125,47.05314636230469,58.189998626708984,180.403564453125,8.892744064331055
2020-06-08,81.3213882446289,9771.4892578125,246.30990600585938,46.47397232055664,59.099998474121094,181.5214385986328,8.778094291687012
2020-06-09,83.88935089111328,9795.7001953125,244.9114532470703,46.06941223144531,58.22999954223633,182.90919494628906,9.018357276916504
2020-06-10,86.047607421875,9870.0947265625,247.4449462890625,46.67997741699219,60.06999969482422,189.69361877441406,9.338126182556152
2020-06-11,81.91645812988281,9321.78125,231.70266723632812,43.51470947265625,60.20000076293945,179.50735473632812,8.769370079040527
2020-06-12,82.6236572265625,9480.84375,237.4932098388672,44.82805252075195,62.0,180.92396545410156,8.905206680297852
2020-06-15,83.6454849243164,9450.7021484375,229.9289093017578,43.9142951965332,66.56999969482422,182.0803680419922,9.145719528198242
2020-06-16,85.86227416992188,9538.0244140625,234.41616821289062,43.87725830078125,64.33999633789062,186.5423126220703,9.040789604187012
2020-06-17,85.74280548095703,9480.2548828125,233.0282745361328,44.03235626220703,63.310001373291016,187.18800354003906,9.207777976989746
2020-06-18,85.77692413330078,9411.8408203125,232.10116577148438,43.56013107299805,64.94999694824219,189.1925048828125,9.189833641052246
2020-06-19,85.28673553466797,9288.0185546875,227.13829040527344,42.679832458496094,66.3499984741211,188.06497192382812,9.232951164245605
2020-06-22,87.51818084716797,9648.7177734375,242.53318786621094,44.18800354003906,64.75,193.2881622314453,9.497639656066895
2020-06-23,89.38622283935547,9629.658203125,244.14215087890625,44.17927932739258,62.939998626708984,194.57949829101562,9.421121597290039
2020-06-24,87.80836486816406,9313.6103515625,235.7724609375,42.84382629394531,64.83999633789062,190.6572723388672,9.207279205322266
2020-06-25,88.97409057617188,9264.8134765625,232.94448852539062,42.56352996826172,62.0,193.06651306152344,9.4610013961792
2020-06-26,86.24028778076172,9162.91796875,229.6680450439453,43.32078552246094,61.279998779296875,189.20208740234375,9.12702465057373
2020-06-29,88.22782897949219,9190.8544921875,228.1948699951172,41.85103225708008,62.08000183105469,191.23548889160156,9.17188835144043
2020-06-30,88.9643325805664,9137.9931640625,226.31500244140625,41.46779251098633,64.20999908447266,196.12142944335938,9.468728065490723
2020-07-01,88.79605102539062,9228.3251953125,231.11341857910156,41.69924545288086,61.59000015258789,197.26821899414062,9.500876426696777
2020-07-02,88.79605102539062,9123.41015625,229.39219665527344,41.48573303222656,58.56999969482422,198.7715606689453,9.582877159118652
2020-07-06,91.17135620117188,9375.474609375,241.51022338867188,43.96349334716797,59.150001525878906,203.0504150390625,9.809184074401855
2020-07-07,90.88848114013672,9252.27734375,239.07553100585938,43.3182487487793,61.09000015258789,200.68934631347656,9.841584205627441
2020-07-08,93.00528717041016,9428.3330078125,246.67001342773438,45.20074462890625,61.58000183105469,205.10305786132812,10.184782028198242
2020-07-09,93.40522766113281,9277.9677734375,243.01596069335938,44.53745651245117,64.95999908447266,206.53895568847656,10.476885795593262
2020-07-10,93.568603515625,9278.8076171875,240.9849853515625,44.246116638183594,62.61000061035156,205.9125213623047,10.447229385375977
2020-07-13,93.13697814941406,9243.6142578125,239.60458374023438,43.919795989990234,71.77999877929688,199.55221557617188,10.021533012390137
2020-07-14,94.67823028564453,9243.2138671875,240.21148681640625,43.80286407470703,75.04000091552734,200.7857208251953,10.345291137695312
2020-07-15,95.32937622070312,9192.8369140625,238.42352294921875,43.278953552246094,80.22000122070312,200.4869384765625,10.196000099182129
2020-07-16,94.15635681152344,9132.2275390625,233.64088439941406,42.035438537597656,81.80999755859375,196.5165557861328,10.103785514831543
2020-07-17,93.96613311767578,9151.392578125,232.77308654785156,41.91281509399414,94.8499984741211,195.51426696777344,10.170328140258789
2020-07-20,95.94635772705078,9164.2314453125,236.15316772460938,41.97581100463867,82.68000030517578,203.91770935058594,10.478631973266602
2020-07-21,94.62214660644531,9374.8876953125,245.0167236328125,43.61614990234375,80.86000061035156,201.1711883544922,10.296939849853516
2020-07-22,94.88796997070312,9525.36328125,262.1906433105469,44.93611526489258,83.2249984741211,204.06228637695312,10.406853675842285
2020-07-23,90.5689926147461,9581.072265625,274.6890563964844,44.85007858276367,75.33000183105469,195.18666076660156,10.098793029785156
2020-07-24,90.34463500976562,9536.892578125,279.2154235839844,44.18254089355469,73.20999908447266,193.99163818359375,10.163349151611328
2020-07-27,92.48582458496094,10990.873046875,321.51409912109375,52.95002746582031,79.91000366210938,196.44906616210938,10.389655113220215
2020-07-28,90.9665298461914,10912.8232421875,316.6572570800781,55.5752067565918,81.48999786376953,194.68551635742188,10.184284210205078
2020-07-29,92.71018981933594,11100.4677734375,318.1908874511719,55.17200469970703,79.51000213623047,196.65147399902344,10.433520317077637
2020-07-30,93.83201599121094,11111.2138671875,334.5866394042969,56.64311218261719,77.62999725341797,196.49725341796875,10.58156681060791
2020-07-31,103.6551513671875,11323.466796875,345.5546569824219,57.998138427734375,74.0999984741211,197.56695556640625,10.58231258392334
2020-08-03,106.26701354980469,11246.3486328125,386.295166015625,58.468902587890625,77.9800033569336,208.67835998535156,10.976604461669922
2020-08-04,106.97669219970703,11205.892578125,389.87548828125,57.53305435180664,78.45999908447266,205.5463409423828,11.193440437316895
2020-08-05,107.36444091796875,11747.0224609375,401.590576171875,59.01070785522461,75.80000305175781,205.2090606689453,11.252262115478516
2020-08-06,111.11029815673828,11779.7734375,394.9619445800781,59.16426467895508,73.76000213623047,208.4952850341797,11.300859451293945
2020-08-07,108.58412170410156,11601.47265625,379.5128479003906,57.24553298950195,74.0999984741211,204.76576232910156,11.165278434753418
2020-08-10,110.16236114501953,11878.111328125,395.8875732421875,58.28884506225586,72.01000213623047,200.68934631347656,11.130884170532227
2020-08-11,106.88616943359375,11410.525390625,380.3840637207031,54.386844635009766,68.97000122070312,195.99610900878906,10.816845893859863
2020-08-12,110.43844604492188,11584.9345703125,391.024169921875,54.96858596801758,69.5199966430664,201.59518432617188,11.405291557312012
2020-08-13,112.3929214477539,11784.1376953125,428.7417907714844,57.74131774902344,67.83000183105469,201.1230010986328,11.408034324645996
2020-08-14,112.29276275634766,11768.87109375,437.3978271484375,56.75312423706055,69.1500015258789,201.3157196044922,11.52866268157959
2020-08-17,111.99958038330078,12254.40234375,429.53125,67.02803802490234,69.76000213623047,202.6456756591797,12.299301147460938
2020-08-18,112.93286895751953,11991.2333984375,423.6693115234375,65.52753448486328,67.02999877929688,203.8116912841797,12.223284721374512
2020-08-19,113.0745620727539,11758.283203125,406.4637756347656,62.0046272277832,68.0,202.57516479492188,12.101408004760742
2020-08-20,115.5836181640625,11878.3720703125,416.4397888183594,62.96675491333008,67.80999755859375,207.28939819335938,12.103899955749512
2020-08-21,121.5399398803711,11592.4892578125,389.1263427734375,59.37902069091797,66.44999694824219,205.7823944091797,12.644744873046875
2020-08-24,122.99357604980469,11774.595703125,408.1441955566406,62.199424743652344,64.87999725341797,206.4296112060547,12.681381225585938
2020-08-25,121.9845962524414,11366.134765625,384.00103759765625,58.580665588378906,66.25,209.11517333984375,12.711038589477539
2020-08-26,123.64346313476562,11488.36328125,386.46612548828125,58.35817337036133,70.5,213.6361541748047,12.733968734741211
2020-08-27,122.16539001464844,11323.3974609375,382.63262939453125,56.041015625,68.02999877929688,218.8816680908203,12.589661598205566
2020-08-28,121.96748352050781,11542.5,395.8746643066406,57.35440444946289,67.48999786376953,221.1324920654297,13.107572555541992
2020-08-31,126.1036605834961,11680.8203125,435.0797424316406,61.11379623413086,64.88999938964844,217.86734008789062,13.333632469177246
2020-09-01,131.126708984375,11970.478515625,477.0519104003906,62.882789611816406,63.31999969482422,219.54823303222656,13.782889366149902
2020-09-02,128.40997314453125,11414.0341796875,440.0404968261719,58.099647521972656,64.72000122070312,223.77940368652344,14.306940078735352
2020-09-03,118.12935638427734,10245.296875,385.67193603515625,47.774112701416016,64.83999633789062,209.91697692871094,12.97961139678955
2020-09-04,118.20752716064453,10511.8134765625,388.24114990234375,50.611976623535156,62.599998474121094,206.9705810546875,12.587695121765137
2020-09-08,110.25275421142578,10131.5166015625,337.60211181640625,47.3838005065918,54.34000015258789,195.77438354492188,11.88015079498291
2020-09-09,114.6503677368164,10242.34765625,351.1100158691406,47.89769744873047,56.900001525878906,204.11117553710938,12.679939270019531
2020-09-10,110.90750885009766,10363.138671875,368.1018981933594,48.716854095458984,57.560001373291016,198.3922882080078,12.277802467346191
2020-09-11,109.45143127441406,10400.9150390625,374.6955871582031,49.089752197265625,59.34000015258789,197.09783935546875,12.130958557128906
2020-09-14,112.73495483398438,10680.837890625,377.26885986328125,49.09012222290039,63.66999816894531,198.43096923828125,12.836755752563477
2020-09-15,112.91085815429688,10796.951171875,364.8392028808594,48.390098571777344,66.87999725341797,201.6864471435547,12.955179214477539
2020-09-16,109.57847595214844,10974.9052734375,365.8122863769531,47.933433532714844,68.83999633789062,198.08319091796875,12.479991912841797
2020-09-17,107.8292007446289,10948.990234375,389.01922607421875,48.87706756591797,67.88999938964844,196.01589965820312,12.429132461547852
2020-09-18,104.40884399414062,10944.5859375,384.3645324707031,48.46281433105469,69.87000274658203,193.58152770996094,12.155638694763184
2020-09-21,107.57511138916016,10462.259765625,341.78607177734375,43.390220642089844,69.26000213623047,195.658447265625,12.482734680175781
2020-09-22,109.2657470703125,10538.4599609375,344.503173828125,44.545047760009766,68.72000122070312,200.37266540527344,12.60290241241455
2020-09-23,104.68245697021484,10246.1865234375,321.1163024902344,43.05768966674805,67.16000366210938,193.77474975585938,12.090317726135254
2020-09-24,105.7574462890625,10760.06640625,349.3555908203125,45.03985595703125,65.16999816894531,196.28640747070312,12.31395149230957
2020-09-25,109.72503662109375,10692.716796875,352.1832580566406,46.08631134033203,69.47000122070312,200.7590789794922,12.838250160217285
2020-09-28,112.34407043457031,10709.65234375,355.159423828125,45.35554122924805,70.55000305175781,202.3240203857422,12.999056816101074
2020-09-29,111.49385833740234,10844.640625,359.75738525390625,45.79656219482422,70.5199966430664,200.21810913085938,13.189282417297363
2020-09-30,113.17471313476562,10784.4912109375,359.9378662109375,46.3714599609375,70.75,203.18377685546875,13.49319076538086
2020-10-01,114.13243103027344,10619.4521484375,353.2059020996094,46.313507080078125,70.02999877929688,205.24142456054688,13.576957702636719
2020-10-02,110.4482192993164,10575.974609375,346.2389221191406,44.923973083496094,68.80999755859375,199.18446350097656,13.026230812072754
2020-10-05,113.8490219116211,10793.33984375,353.956787109375,46.36322784423828,71.94999694824219,203.2321014404297,13.60488224029541
2020-10-06,110.58505249023438,10604.40625,340.81585693359375,45.985530853271484,71.04000091552734,198.91397094726562,13.698623657226562
2020-10-07,112.46133422851562,10668.96875,341.80865478515625,46.66048049926758,72.37000274658203,202.70079040527344,13.925495147705078
2020-10-08,112.35383605957031,10915.685546875,350.7661437988281,47.218379974365234,72.93000030517578,203.42526245117188,13.800588607788086
2020-10-09,114.3083267211914,11064.4580078125,365.5904846191406,47.83295440673828,73.0,208.4776153564453,13.724802017211914
2020-10-12,121.56925964355469,11555.36328125,387.73126220703125,50.74381637573242,75.30999755859375,213.87762451171875,14.186773300170898
2020-10-13,118.3443374633789,11425.8994140625,381.1907653808594,49.94063949584961,78.29000091552734,215.2880401611328,14.208961486816406
2020-10-14,118.43229675292969,11429.5068359375,379.4840393066406,49.84648895263672,76.55999755859375,213.35601806640625,14.05638313293457
2020-10-15,117.96321868896484,11495.349609375,377.44183349609375,49.49037170410156,75.58000183105469,212.19679260253906,13.931480407714844
2020-10-16,116.3116683959961,11322.123046875,366.22900390625,47.692874908447266,73.94000244140625,212.19679260253906,13.773414611816406
2020-10-19,113.3408432006836,11742.037109375,379.93560791015625,48.098915100097656,70.95999908447266,206.94163513183594,13.460532188415527
2020-10-20,114.83602905273438,11916.3349609375,369.13690185546875,47.051029205322266,71.30999755859375,207.3569793701172,13.60787296295166
2020-10-21,114.21061706542969,12823.689453125,392.1899719238281,53.04533004760742,68.37000274658203,207.5019073486328,13.487457275390625
2020-10-22,113.1160888671875,12965.8916015625,413.7729797363281,54.267276763916016,70.83999633789062,207.58883666992188,13.32415771484375
2020-10-23,112.4222640991211,12931.5390625,409.7666931152344,55.23868942260742,70.52999877929688,208.88328552246094,13.552774429321289
2020-10-26,112.43201446533203,13075.248046875,393.8883056640625,56.74577713012695,70.23999786376953,202.9422607421875,13.105012893676758
2020-10-27,113.94673156738281,13654.21875,403.9970397949219,57.8160514831543,70.66999816894531,206.00454711914062,13.359807968139648
2020-10-28,108.66963958740234,13271.28515625,388.6507568359375,55.74251174926758,65.73999786376953,195.79368591308594,12.592181205749512
2020-10-29,112.69586181640625,13437.8828125,386.7301025390625,54.76585388183594,71.27999877929688,197.76438903808594,12.988086700439453
2020-10-30,106.38287353515625,13546.5224609375,382.8199768066406,53.83503341674805,67.47000122070312,195.5908660888672,12.49944019317627
2020-11-02,106.29493713378906,13550.4892578125,383.15673828125,53.817481994628906,67.11000061035156,195.45558166503906,12.546061515808105
2020-11-03,107.92691802978516,13950.30078125,387.6021728515625,53.81962203979492,69.08000183105469,199.41627502441406,12.983598709106445
2020-11-04,112.33428192138672,14133.70703125,402.1419982910156,54.49910354614258,69.80999755859375,209.0378875732422,13.75621223449707
2020-11-05,116.32147216796875,15579.8486328125,414.0673522949219,58.678497314453125,71.4800033569336,215.70343017578125,14.120952606201172
2020-11-06,116.18930053710938,15565.880859375,454.71929931640625,63.13111114501953,72.44999694824219,216.11880493164062,14.521846771240234
2020-11-09,113.8692398071289,15332.3154296875,444.1630554199219,59.36388397216797,77.73999786376953,210.96994018554688,13.593162536621094
2020-11-10,113.52659606933594,15290.90234375,449.67962646484375,58.237342834472656,76.05000305175781,203.84071350097656,12.734786987304688
2020-11-11,116.97245025634766,15701.33984375,462.9605407714844,59.51502990722656,82.44000244140625,209.1924591064453,13.381000518798828
2020-11-12,116.6983413696289,16276.34375,461.0052795410156,60.365379333496094,87.80999755859375,208.12017822265625,13.419645309448242
2020-11-13,116.74729919433594,16317.80859375,474.6264343261719,65.45719909667969,89.38999938964844,209.15380859375,13.260334014892578
2020-11-16,117.76537322998047,16716.111328125,459.9403076171875,71.32624816894531,97.94999694824219,209.84934997558594,13.477983474731445
2020-11-17,116.87454986572266,17645.40625,480.3600769042969,75.85234069824219,93.1500015258789,207.17347717285156,13.385238647460938
2020-11-18,115.54319763183594,17804.005859375,479.48406982421875,73.69493865966797,88.88999938964844,204.442138671875,13.391721725463867
