Date,BTC-USD,GOOGL,LTC-USD,MRNA,PFE,TSLA,XRP-USD
2021-03-17,58870.89453125,103.85384368896484,206.06793212890625,147.5500030517578,30.87217903137207,233.93666076660156,0.4724169969558716
2021-03-18,57858.921875,100.8173599243164,200.5373077392578,141.4600067138672,30.85492515563965,217.72000122070312,0.4729189872741699
2021-03-19,58346.65234375,101.09767150878906,201.063720703125,143.74000549316406,30.64789581298828,218.2899932861328,0.47117099165916443
2021-03-22,54529.14453125,101.28370666503906,187.0778350830078,145.60000610351562,31.053321838378906,223.3333282470703,0.5499420166015625
2021-03-23,54738.9453125,101.81439208984375,187.3939666748047,136.52000427246094,30.501262664794922,220.72000122070312,0.5565950274467468
2021-03-24,52774.265625,101.37548065185547,177.6549530029297,131.61000061035156,30.716909408569336,210.08999633789062,0.48883700370788574
2021-03-25,51704.16015625,101.37198638916016,173.06118774414062,133.3300018310547,30.768661499023438,213.4633331298828,0.5174980163574219
2021-03-26,55137.3125,100.98644256591797,184.27867126464844,133.27999877929688,31.268970489501953,206.23666381835938,0.5670549869537354
2021-03-29,57750.19921875,102.03683471679688,194.4747772216797,123.41999816894531,31.58812713623047,203.76333618164062,0.5678709745407104
2021-03-30,58917.69140625,102.07075500488281,196.68209838867188,118.48999786376953,31.14820671081543,211.8733367919922,0.5668590068817139
2021-03-31,58918.83203125,102.87127685546875,197.4990997314453,130.9499969482422,31.251718521118164,222.64332580566406,0.573868989944458
2021-04-01,59095.80859375,106.22596740722656,204.11251831054688,132.5500030517578,31.31209373474121,220.5833282470703,0.5792919993400574
2021-04-05,59057.87890625,110.6739501953125,221.0690460205078,129.91000366210938,31.29483985900879,230.35000610351562,0.9204729795455933
2021-04-06,58192.359375,110.19014739990234,237.66490173339844,133.52999877929688,31.096450805664062,230.5399932861328,1.0962660312652588
2021-04-07,56048.9375,111.67497253417969,219.42367553710938,131.47000122070312,30.97568130493164,223.6566619873047,0.917576014995575
2021-04-08,58323.953125,112.24356842041016,227.00302124023438,133.8800048828125,31.018815994262695,227.93333435058594,1.0527559518814087
2021-04-09,58245.00390625,113.25306701660156,221.86236572265625,140.9199981689453,31.570873260498047,225.67333984375,1.0208369493484497
2021-04-12,59893.453125,111.95378112792969,244.49436950683594,139.39999389648438,31.890029907226562,233.9933319091797,1.4677350521087646
2021-04-13,63503.45703125,112.44306945800781,266.9814758300781,149.7100067138672,32.053932189941406,254.10667419433594,1.7940009832382202
2021-04-14,63109.6953125,111.81861877441406,279.7484130859375,160.02999877929688,32.06254959106445,244.07666015625,1.8392360210418701
2021-04-15,63314.01171875,113.98026275634766,286.5906066894531,159.8699951171875,32.4334602355957,246.28334045410156,1.7660670280456543
2021-04-16,61572.7890625,113.85557556152344,310.61273193359375,170.80999755859375,33.270179748535156,246.5933380126953,1.55752694606781
2021-04-19,55724.265625,114.20520782470703,261.9192199707031,161.91000366210938,33.580718994140625,238.2100067138672,1.3150440454483032
2021-04-20,56473.03125,113.66903686523438,260.94134521484375,156.77999877929688,33.666969299316406,239.663330078125,1.3832989931106567
2021-04-21,53906.08984375,113.63612365722656,258.80560302734375,169.5,34.09825897216797,248.0399932861328,1.2964979410171509
2021-04-22,51762.2734375,112.34780883789062,253.07835388183594,168.10000610351562,33.330562591552734,239.89666748046875,1.159682035446167
2021-04-23,51093.65234375,114.71245574951172,241.35877990722656,173.6300048828125,33.347816467285156,243.13333129882812,1.169659972190857
2021-04-26,54021.75390625,115.21121978759766,247.4059295654297,177.61000061035156,33.36507034301758,246.06666564941406,1.3685059547424316
2021-04-27,55033.1171875,114.26605987548828,259.65228271484375,183.41000366210938,33.16667556762695,234.913330078125,1.4009549617767334
2021-04-28,54824.703125,117.66065979003906,258.5051574707031,178.67999267578125,33.477203369140625,231.46665954589844,1.3586009740829468
2021-04-29,53555.109375,119.34248352050781,255.58526611328125,175.6699981689453,33.296058654785156,225.6666717529297,1.399359941482544
2021-04-30,57750.17578125,117.38433837890625,271.1670837402344,178.82000732421875,33.339195251464844,236.47999572753906,1.5916739702224731
2021-05-03,57200.29296875,116.8646240234375,294.7040100097656,186.02000427246094,34.357051849365234,228.3000030517578,1.555994987487793
2021-05-04,53333.5390625,115.05660247802734,306.2344970703125,173.58999633789062,34.460567474365234,224.53334045410156,1.3923759460449219
2021-05-05,57424.0078125,115.45262145996094,356.0370788574219,162.83999633789062,34.477813720703125,223.64666748046875,1.6145119667053223
2021-05-06,56396.515625,116.5788345336914,353.5103454589844,160.5,34.13808059692383,221.17999267578125,1.6005810499191284
2021-05-07,57356.40234375,117.30602264404297,346.2535705566406,163.14999389648438,34.477813720703125,224.1233367919922,1.5817550420761108
2021-05-10,55859.796875,114.3044662475586,359.3293151855469,158.5500030517578,34.72172164916992,209.67999267578125,1.3890060186386108
2021-05-11,56704.57421875,113.22264099121094,377.3887939453125,158.99000549316406,34.2774543762207,205.73333740234375,1.4776819944381714
2021-05-12,49150.53515625,109.74076080322266,303.0848693847656,152.67999267578125,34.57362747192383,196.6300048828125,1.247864007949829
2021-05-13,49716.19140625,111.17671203613281,316.9093322753906,149.8699951171875,34.93077850341797,190.56333923339844,1.3589099645614624
2021-05-14,49880.53515625,113.63761138916016,326.2338562011719,161.3800048828125,34.86109161376953,196.5800018310547,1.4029170274734497
2021-05-17,43537.51171875,114.16331481933594,281.7693176269531,160.42999267578125,34.939491271972656,192.27667236328125,1.4962999820709229
2021-05-18,42909.40234375,112.84407806396484,294.61932373046875,159.52999877929688,34.8872184753418,192.6233367919922,1.5907340049743652
2021-05-19,37002.44140625,113.2944564819336,189.52017211914062,157.99000549316406,34.69558334350586,187.82000732421875,1.0703129768371582
2021-05-20,40782.73828125,115.06259155273438,212.27613830566406,165.97000122070312,34.94820022583008,195.5933380126953,1.1855369806289673
2021-05-21,37304.69140625,114.42316436767578,180.19703674316406,161.4499969482422,34.800113677978516,193.6266632080078,1.0069760084152222
2021-05-24,38705.98046875,117.76040649414062,183.99412536621094,164.1699981689453,34.678157806396484,202.14666748046875,0.9928349852561951
2021-05-25,38402.22265625,117.8516845703125,183.49789428710938,169.25999450683594,34.26004409790039,201.56333923339844,0.976186990737915
2021-05-26,39294.19921875,118.72152709960938,199.22433471679688,175.58999633789062,33.902889251708984,206.3766632080078,1.0337250232696533
2021-05-27,38436.96875,117.84220123291016,193.12109375,179.5399932861328,33.667701721191406,210.28334045410156,0.9702349901199341
2021-05-28,35697.60546875,117.55142211914062,177.32066345214844,185.00999450683594,33.73738479614258,208.4066619873047,0.9001479744911194
2021-06-01,36684.92578125,118.7649154663086,182.98069763183594,184.66000366210938,33.53703308105469,207.96665954589844,1.0110009908676147
2021-06-02,37575.1796875,118.23673248291016,187.26397705078125,191.60000610351562,33.78965377807617,201.7066650390625,1.024399995803833
2021-06-03,39208.765625,117.08906555175781,193.086181640625,195.22000122070312,33.946449279785156,190.94667053222656,1.045320987701416
2021-06-04,36894.40625,119.38288116455078,178.87200927734375,206.07000732421875,34.103240966796875,199.68333435058594,0.970196008682251
2021-06-07,33560.70703125,119.81831359863281,161.73280334472656,219.57000732421875,33.963871002197266,201.7100067138672,0.8611549735069275
2021-06-08,33472.6328125,119.62578582763672,161.16107177734375,213.0,33.84191131591797,201.19667053222656,0.8757879734039307
2021-06-09,37345.12109375,120.09961700439453,172.13865661621094,217.44000244140625,34.678157806396484,199.5933380126953,0.9200339913368225
2021-06-10,36702.59765625,121.45575714111328,168.20306396484375,217.0,35.43600845336914,203.3733367919922,0.8691819906234741
2021-06-11,37334.3984375,121.2098617553711,162.88052368164062,218.85000610351562,34.97433090209961,203.29666137695312,0.8484500050544739
2021-06-14,40218.4765625,122.14305877685547,172.9490966796875,207.41000366210938,34.521366119384766,205.89666748046875,0.8928970098495483
2021-06-15,40406.26953125,121.11959075927734,178.659423828125,201.58999633789062,34.48652267456055,199.7866668701172,0.8898000121116638
2021-06-16,38347.0625,120.47418212890625,166.4589385986328,197.83999633789062,34.23390579223633,201.6233367919922,0.8319079875946045
2021-06-17,38053.50390625,121.44278717041016,167.05569458007812,202.47000122070312,34.39069747924805,205.53334045410156,0.8414379954338074
2021-06-18,35787.24609375,119.81431579589844,156.3556365966797,199.19000244140625,33.807071685791016,207.77000427246094,0.797648012638092
2021-06-21,31676.693359375,121.5116195678711,124.78646087646484,208.24000549316406,34.33843994140625,206.94332885742188,0.6103879809379578
2021-06-22,32505.66015625,122.02833557128906,119.6026840209961,221.36000061035156,34.50394821166992,207.90333557128906,0.5450670123100281
2021-06-23,33723.02734375,121.82533264160156,128.67498779296875,212.0399932861328,34.016136169433594,218.85667419433594,0.6265349984169006
2021-06-24,34662.4375,122.19741821289062,134.48460388183594,220.13999938964844,34.13808059692383,226.60667419433594,0.671999990940094
2021-06-25,31637.779296875,122.20589447021484,125.687744140625,219.94000244140625,33.95515441894531,223.9566650390625,0.6133229732513428
2021-06-28,34434.3359375,122.23332977294922,137.370849609375,222.94000244140625,34.07710266113281,229.57333374023438,0.643746018409729
2021-06-29,35867.77734375,121.9704818725586,143.70291137695312,234.4600067138672,34.0596809387207,226.9199981689453,0.7017250061035156
2021-06-30,35040.8359375,121.78793334960938,144.13583374023438,234.97999572753906,34.11195373535156,226.56666564941406,0.7063739895820618
2021-07-01,33572.1171875,122.14205932617188,137.57752990722656,235.11000061035156,34.460391998291016,225.97332763671875,0.6611800193786621
2021-07-02,33897.046875,124.94810485839844,136.94369506835938,234.3000030517578,34.60847091674805,226.3000030517578,0.6567630171775818
2021-07-06,34235.1953125,125.87831115722656,138.9856414794922,233.33999633789062,34.225196838378906,219.86000061035156,0.6654019951820374
2021-07-07,33855.328125,126.1615982055664,137.3712158203125,221.89999389648438,34.2774543762207,214.88333129882812,0.6515750288963318
2021-07-08,32877.37109375,124.7351303100586,132.30850219726562,232.7899932861328,34.19035720825195,217.60333251953125,0.623058021068573
2021-07-09,33798.01171875,125.20846557617188,134.57159423828125,232.80999755859375,34.50394821166992,218.98333740234375,0.6368039846420288
2021-07-12,33155.84765625,126.661865234375,133.5381317138672,239.33999633789062,34.634605407714844,228.56666564941406,0.6301779747009277
2021-07-13,32702.025390625,127.02696228027344,131.32180786132812,235.14999389648438,34.538787841796875,222.84666442871094,0.6195229887962341
2021-07-14,32822.34765625,127.92024993896484,131.06260681152344,246.66000366210938,34.800113677978516,217.7933349609375,0.6203240156173706
2021-07-15,31780.73046875,126.69129180908203,125.49156188964844,259.67498779296875,34.922061920166016,216.86666870117188,0.5969409942626953
2021-07-16,31421.5390625,126.65637969970703,121.04105377197266,286.42999267578125,35.14855194091797,214.74000549316406,0.5907739996910095
2021-07-19,30817.83203125,124.2702865600586,113.16480255126953,313.5899963378906,34.97433090209961,215.4066619873047,0.5575559735298157
2021-07-20,29807.34765625,125.89775848388672,107.39948272705078,307.3299865722656,35.75831604003906,220.1666717529297,0.5293359756469727
2021-07-21,32110.693359375,127.23395538330078,117.45989227294922,321.1099853515625,35.732181549072266,218.42999267578125,0.569998025894165
2021-07-22,32313.10546875,128.1042938232422,120.73579406738281,323.4800109863281,36.124168395996094,216.4199981689453,0.5922060012817383
2021-07-23,33581.55078125,132.6864471435547,124.2494125366211,348.8299865722656,36.30710983276367,214.4600067138672,0.6092240214347839
2021-07-26,37337.53515625,133.7039337158203,131.36248779296875,335.8699951171875,36.42034149169922,219.2066650390625,0.6256179809570312
2021-07-27,39406.94140625,131.57418823242188,134.6178741455078,328.5,36.6729621887207,214.92666625976562,0.6446040272712708
2021-07-28,39995.90625,135.75782775878906,139.83660888671875,349.32000732421875,37.848941802978516,215.66000366210938,0.7254449725151062
2021-07-29,40008.421875,135.44212341308594,141.3212890625,345.6400146484375,37.61162185668945,225.78334045410156,0.7480170130729675
2021-07-30,42235.546875,134.3937225341797,145.7750244140625,353.6000061035156,37.62919998168945,229.06666564941406,0.7521190047264099
2021-08-02,39201.9453125,134.52142333984375,141.50550842285156,346.6099853515625,38.640018463134766,236.55667114257812,0.7392200231552124
2021-08-03,38152.98046875,135.29498291015625,138.2908477783203,386.510009765625,40.1518669128418,236.5800018310547,0.7127289772033691
2021-08-04,39747.50390625,134.79173278808594,142.623046875,419.04998779296875,39.72117233276367,236.97332763671875,0.7304880023002625
2021-08-05,40869.5546875,135.91494750976562,143.43597412109375,416.260009765625,39.60689926147461,238.2100067138672,0.7331510186195374
2021-08-06,42816.5,135.40321350097656,147.8009490966797,413.7200012207031,39.61568832397461,233.03334045410156,0.7465130090713501
2021-08-09,46365.40234375,136.57481384277344,166.516357421875,484.4700012207031,40.41556167602539,237.9199981689453,0.8185529708862305
2021-08-10,45585.03125,136.46908569335938,165.46041870117188,456.760009765625,42.35811233520508,236.663330078125,0.8512470126152039
2021-08-11,45593.63671875,135.94239807128906,170.93594360351562,385.3299865722656,40.705631256103516,235.94000244140625,1.0125240087509155
2021-08-12,44428.2890625,136.85513305664062,165.1310272216797,391.4200134277344,41.5230827331543,240.75,0.9645490050315857
2021-08-13,47793.3203125,137.38729858398438,183.2860870361328,389.7799987792969,42.61302185058594,239.05667114257812,1.089959979057312
2021-08-16,46004.484375,137.96786499023438,178.8544921875,373.8599853515625,42.9909782409668,228.72332763671875,1.1909929513931274
2021-08-17,44695.359375,136.32394409179688,168.84263610839844,401.8599853515625,44.3182373046875,221.90333557128906,1.0981990098953247
2021-08-18,44801.1875,135.11444091796875,167.3966064453125,398.79998779296875,43.34257507324219,229.663330078125,1.14609694480896
2021-08-19,46717.578125,135.34486389160156,175.493408203125,375.5299987792969,42.894287109375,224.49000549316406,1.232841968536377
2021-08-20,49339.17578125,137.0900421142578,183.62852478027344,382.9800109863281,42.823974609375,226.75332641601562,1.2632219791412354
2021-08-23,49546.1484375,139.6956024169922,187.10643005371094,411.8900146484375,43.887542724609375,235.43333435058594,1.2472699880599976
2021-08-24,47706.1171875,140.91258239746094,173.57681274414062,394.94000244140625,42.52511978149414,236.163330078125,1.1373519897460938
2021-08-25,48960.7890625,141.72805786132812,177.6032257080078,397.8699951171875,41.76040267944336,237.06666564941406,1.1725289821624756
2021-08-26,46942.21875,141.0911407470703,168.08558654785156,400.29998779296875,41.64613342285156,233.72000122070312,1.0752660036087036
2021-08-27,49058.66796875,143.64830017089844,175.98440551757812,382.2200012207031,40.96052932739258,237.30667114257812,1.1884729862213135
2021-08-30,47054.984375,144.2333526611328,167.42466735839844,370.69000244140625,41.101165771484375,243.6366729736328,1.1014349460601807
2021-08-31,47166.6875,144.340087890625,171.6592254638672,376.69000244140625,40.49466323852539,245.24000549316406,1.1875929832458496
2021-09-01,48847.02734375,144.8568115234375,180.97216796875,389.94000244140625,40.468299865722656,244.69667053222656,1.234889030456543
2021-09-02,49327.72265625,142.93307495117188,183.61724853515625,397.6600036621094,41.171485900878906,244.1300048828125,1.256324052810669
2021-09-03,50025.375,143.38446044921875,212.96597290039062,416.70001220703125,41.171485900878906,244.52333068847656,1.2914350032806396
2021-09-07,46811.12890625,143.9241180419922,178.11439514160156,436.3900146484375,41.092384338378906,250.97332763671875,1.1250989437103271
2021-09-08,46091.390625,143.33607482910156,179.72467041015625,422.8999938964844,40.88142776489258,251.2899932861328,1.1007200479507446
2021-09-09,46391.421875,143.1864471435547,180.37680053710938,455.9200134277344,40.45950698852539,251.6199951171875,1.0894010066986084
2021-09-10,44883.91015625,140.5280303955078,174.29603576660156,449.3800048828125,40.072757720947266,245.42333984375,1.0572669506072998
2021-09-13,44963.07421875,141.98094177246094,179.48394775390625,419.7200012207031,39.18498611450195,247.6666717529297,1.0646779537200928
2021-09-14,47092.4921875,142.19241333007812,183.13906860351562,427.7099914550781,39.29925537109375,248.163330078125,1.0965739488601685
2021-09-15,48176.34765625,144.07275390625,189.23941040039062,434.4599914550781,39.35199737548828,251.94332885742188,1.121353030204773
2021-09-16,47783.359375,143.25527954101562,185.53807067871094,440.6499938964844,39.08830642700195,252.3300018310547,1.0914980173110962
2021-09-17,47267.51953125,140.4522247314453,179.68408203125,430.04998779296875,38.5784912109375,253.163330078125,1.0655980110168457
2021-09-20,42843.80078125,138.37684631347656,156.46401977539062,423.3299865722656,38.850975036621094,243.38999938964844,0.9171519875526428
2021-09-21,40693.67578125,138.68959045410156,148.38987731933594,434.0400085449219,38.6048583984375,246.4600067138672,0.8763290047645569
2021-09-22,43574.5078125,139.93699645996094,161.41200256347656,440.7200012207031,38.63123321533203,250.64666748046875,1.0040760040283203
2021-09-23,44895.09765625,140.86720275878906,163.81834411621094,454.6000061035156,38.842185974121094,251.2133331298828,1.0020400285720825
2021-09-24,42839.75,141.8637237548828,152.2317352294922,430.1400146484375,38.62244415283203,258.1300048828125,0.9459239840507507
2021-09-27,42235.73046875,140.72354125976562,145.34957885742188,408.8399963378906,38.29722213745117,263.78668212890625,0.9236850142478943
2021-09-28,41034.54296875,135.49449157714844,140.5971221923828,384.2099914550781,37.83135986328125,259.1866760253906,0.893688976764679
2021-09-29,41564.36328125,134.02163696289062,144.9186248779297,378.8999938964844,38.262062072753906,260.4366760253906,0.9283490180969238
2021-09-30,43790.89453125,133.34580993652344,153.1479949951172,384.8599853515625,37.80498123168945,258.49334716796875,0.9526360034942627
2021-10-01,48116.94140625,136.2057342529297,166.1322021484375,341.0899963378906,37.73466491699219,258.40667724609375,1.0426239967346191
2021-10-04,49112.90234375,133.329345703125,167.54014587402344,325.8399963378906,37.28639221191406,260.510009765625,1.043004035949707
2021-10-05,51514.8125,135.68701171875,173.89108276367188,332.1099853515625,37.198490142822266,260.1966552734375,1.0855029821395874
2021-10-06,55361.44921875,137.22520446777344,178.70567321777344,302.4200134277344,36.93479537963867,260.9166564941406,1.0776560306549072
2021-10-07,53805.984375,138.881103515625,178.771728515625,309.3599853515625,37.56766128540039,264.53668212890625,1.0680259466171265
2021-10-08,53967.84765625,139.4402313232422,175.97238159179688,304.9100036621094,37.3127555847168,261.8299865722656,1.0628910064697266
2021-10-11,57484.7890625,138.5708770751953,179.42605590820312,305.1000061035156,36.96995544433594,263.9800109863281,1.137887954711914
2021-10-12,56041.05859375,136.11196899414062,172.79776000976562,311.1300048828125,36.785362243652344,268.5733337402344,1.1018589735031128
2021-10-13,57401.09765625,137.24217224121094,177.62832641601562,321.5,36.40740966796875,270.3599853515625,1.128391981124878
2021-10-14,57321.5234375,140.80233764648438,180.11839294433594,331.8800048828125,36.62715530395508,272.7733459472656,1.132315993309021
2021-10-15,61593.94921875,141.01881408691406,188.8141326904297,324.2099914550781,36.46894454956055,281.010009765625,1.1405500173568726
2021-10-18,62026.078125,142.42532348632812,185.55674743652344,334.8399963378906,36.319515228271484,290.03668212890625,1.0838420391082764
2021-10-19,64261.9921875,142.88319396972656,188.9398193359375,333.6099853515625,36.99633026123047,288.0899963378906,1.092079997062683
2021-10-20,65992.8359375,141.4188232421875,206.87078857421875,333.010009765625,37.62040328979492,288.6000061035156,1.1423280239105225
2021-10-21,62210.171875,141.53553771972656,196.8691864013672,339.57000732421875,37.67314529418945,298.0,1.0893150568008423
2021-10-22,60692.265625,137.22669982910156,190.82228088378906,326.5400085449219,37.93684005737305,303.2266540527344,1.0883740186691284
2021-10-25,63039.82421875,137.10751342773438,195.299560546875,349.55999755859375,37.928043365478516,341.6199951171875,1.0951579809188843
2021-10-26,60363.79296875,138.9644012451172,197.4688720703125,345.739990234375,38.288429260253906,339.4766540527344,1.108093023300171
2021-10-27,58482.38671875,145.85633850097656,179.33412170410156,340.8800048828125,37.76982879638672,345.9533386230469,0.9954519867897034
2021-10-28,60622.13671875,145.48875427246094,189.97763061523438,347.9200134277344,37.95442199707031,359.0133361816406,1.0588200092315674
2021-10-29,62227.96484375,147.68031311035156,196.34471130371094,345.2099914550781,38.446651458740234,371.3333435058594,1.0815030336380005
2021-11-01,61004.40625,143.14254760742188,197.55499267578125,337.1700134277344,38.3587532043457,402.86334228515625,1.0928670167922974
2021-11-02,63226.40234375,145.07327270507812,200.7246856689453,348.6400146484375,39.94970703125,390.6666564941406,1.1361960172653198
2021-11-03,62970.046875,146.23590087890625,207.11013793945312,345.9200134277344,39.39594268798828,404.6199951171875,1.2087960243225098
2021-11-04,61452.23046875,147.90127563476562,202.96798706054688,284.0199890136719,38.88165283203125,409.9700012207031,1.202003002166748
2021-11-05,61125.67578125,148.4843292236328,199.53793334960938,236.99000549316406,43.10234069824219,407.36334228515625,1.161532998085022
2021-11-08,67566.828125,148.6628875732422,228.69619750976562,244.67999267578125,42.854061126708984,387.64666748046875,1.282377004623413
2021-11-09,66971.828125,148.55067443847656,262.9067077636719,236.85000610351562,41.940765380859375,341.1666564941406,1.258929967880249
2021-11-10,64995.23046875,145.5331268310547,261.2629699707031,228.9600067138672,43.465885162353516,355.98333740234375,1.1933729648590088
2021-11-11,64949.9609375,145.4064483642578,263.0867004394531,225.82000732421875,44.49445343017578,354.5033264160156,1.2183640003204346
2021-11-12,64155.94140625,148.3107452392578,251.55836486816406,231.19000244140625,44.095436096191406,344.47332763671875,1.1893550157546997
2021-11-15,63557.87109375,148.08531188964844,262.7633972167969,235.07000732421875,44.024505615234375,337.7966613769531,1.1713709831237793
2021-11-16,60161.24609375,147.5107421875,230.59942626953125,234.27999877929688,43.98017120361328,351.57666015625,1.0909340381622314
2021-11-17,60368.01171875,147.68130493164062,229.5041046142578,242.22999572753906,45.10626983642578,363.0033264160156,1.096290946006775
2021-11-18,56942.13671875,149.46839904785156,204.42291259765625,251.41000366210938,45.585086822509766,365.4599914550781,1.0419540405273438
