Date,BAC,GOOGL,MSFT,TSLA,XOM
2021-03-30,35.727874755859375,102.07075500488281,225.076171875,211.8733367919922,49.25092315673828
2021-03-31,35.452972412109375,102.87127685546875,228.88169860839844,222.64332580566406,48.5037841796875
2021-04-01,36.186038970947266,106.22596740722656,235.26943969726562,220.5833282470703,49.85906982421875
2021-04-05,36.47010803222656,110.6739501953125,241.79310607910156,230.35000610351562,49.08586502075195
2021-04-06,36.369300842285156,110.19014739990234,240.61843872070312,230.5399932861328,48.94685745239258
2021-04-07,36.69918441772461,111.67497253417969,242.5988311767578,223.6566619873047,49.164058685302734
2021-04-08,36.37847137451172,112.24356842041016,245.85096740722656,227.93333435058594,48.65147399902344
2021-04-09,36.644203186035156,113.25306701660156,248.3750457763672,225.67333984375,48.53852844238281
2021-04-12,36.70834732055664,111.95378112792969,248.43325805664062,233.9933319091797,48.21708297729492
2021-04-13,36.03026580810547,112.44306945800781,250.9378662109375,254.10667419433594,48.39952850341797
2021-04-14,36.54341125488281,111.81861877441406,248.12257385253906,244.07666015625,49.79826354980469
2021-04-15,35.49879837036133,113.98026275634766,251.91836547851562,246.28334045410156,49.50288009643555
2021-04-16,35.87449645996094,113.85557556152344,253.1221466064453,246.5933380126953,49.22486877441406
2021-04-19,35.89281463623047,114.20520782470703,251.18052673339844,238.2100067138672,49.068485260009766
2021-04-20,34.894012451171875,113.66903686523438,250.71458435058594,239.663330078125,48.03464126586914
2021-04-21,35.480464935302734,113.63612365722656,252.966796875,248.0399932861328,48.65147399902344
2021-04-22,35.15058135986328,112.34780883789062,249.65643310546875,239.89666748046875,48.017269134521484
2021-04-23,35.9019775390625,114.71245574951172,253.52015686035156,243.13333129882812,48.27790069580078
2021-04-26,36.11272430419922,115.21121978759766,253.908447265625,246.06666564941406,48.37345886230469
2021-04-27,36.54341125488281,114.26605987548828,254.316162109375,234.913330078125,49.00767517089844
2021-04-28,36.68085479736328,117.66065979003906,247.1227264404297,231.46665954589844,50.484596252441406
2021-04-29,37.67050552368164,119.34248352050781,245.13255310058594,225.6666717529297,51.2056770324707
2021-04-30,37.13903045654297,117.38433837890625,244.81222534179688,236.47999572753906,49.728759765625
2021-05-03,37.16651916503906,116.8646240234375,244.50160217285156,228.3000030517578,51.101417541503906
2021-05-04,37.5697021484375,115.05660247802734,240.55044555664062,224.53334045410156,51.42286682128906
2021-05-05,37.92707443237305,115.45262145996094,239.26905822753906,223.64666748046875,52.969295501708984
2021-05-06,38.495201110839844,116.5788345336914,242.4337921142578,221.17999267578125,53.47317886352539
2021-05-07,38.65098190307617,117.30602264404297,245.0840301513672,224.1233367919922,54.23771286010742
2021-05-10,38.5318489074707,114.3044662475586,239.9582977294922,209.67999267578125,54.368019104003906
2021-05-11,38.09202194213867,113.22264099121094,239.03607177734375,205.73333740234375,52.63915252685547
2021-05-12,37.734642028808594,109.74076080322266,232.01731872558594,196.6300048828125,52.92121887207031
2021-05-13,38.33942794799805,111.17671203613281,235.9295654296875,190.56333923339844,52.268959045410156
2021-05-14,38.81592559814453,113.63761138916016,240.8999786376953,196.5800018310547,53.564659118652344
2021-05-17,39.164127349853516,114.16331481933594,238.0167236328125,192.27667236328125,54.81629943847656
2021-05-18,38.632659912109375,112.84407806396484,235.97808837890625,192.6233367919922,53.264976501464844
2021-05-19,38.458553314208984,113.2944564819336,236.5618896484375,187.82000732421875,51.98689270019531
2021-05-20,38.36690902709961,115.06259155273438,239.8312530517578,195.5933380126953,51.86349868774414
2021-05-21,38.85257339477539,114.42316436767578,238.55661010742188,193.6266632080078,51.93401336669922
2021-05-24,39.06332778930664,117.76040649414062,244.01527404785156,202.14666748046875,52.542205810546875
2021-05-25,38.495201110839844,117.8516845703125,244.929931640625,201.56333923339844,51.35226058959961
2021-05-26,38.5226936340332,118.72152709960938,244.70611572265625,206.3766632080078,51.95164108276367
2021-05-27,38.990020751953125,117.84220123291016,242.5849609375,210.28334045410156,51.61669921875
2021-05-28,38.843406677246094,117.55142211914062,242.9449462890625,208.4066619873047,51.44922637939453
2021-06-01,39.32906723022461,118.7649154663086,240.72645568847656,207.96665954589844,53.291419982910156
2021-06-02,39.347389221191406,118.23673248291016,240.62916564941406,201.7066650390625,53.71450424194336
2021-06-03,39.79828643798828,117.08906555175781,239.0820770263672,190.94667053222656,53.926055908203125
2021-06-04,39.81669616699219,119.38288116455078,244.02499389648438,199.68333435058594,54.16403579711914
2021-06-07,39.67865753173828,119.81831359863281,246.96356201171875,201.7100067138672,53.81146240234375
2021-06-08,39.457820892333984,119.62578582763672,245.7570037841797,201.19667053222656,54.76341247558594
2021-06-09,38.9425048828125,120.09961700439453,246.7494659423828,199.5933380126953,55.22175216674805
2021-06-10,38.36278533935547,121.45575714111328,250.3009796142578,203.3733367919922,55.30989456176758
2021-06-11,38.51921844482422,121.2098617553711,250.93350219726562,203.29666137695312,54.798667907714844
2021-06-14,38.05912399291992,122.14305877685547,252.8795623779297,205.89666748046875,54.71052551269531
2021-06-15,38.086727142333984,121.11959075927734,251.3907928466797,199.7866668701172,56.70256423950195
2021-06-16,38.29837417602539,120.47418212890625,250.43722534179688,201.6233367919922,56.49983215332031
2021-06-17,36.623626708984375,121.44278717041016,253.86228942871094,205.53334045410156,54.6400146484375
2021-06-18,35.68502426147461,119.81431579589844,252.4319305419922,207.77000427246094,53.2385368347168
2021-06-21,36.577613830566406,121.5116195678711,255.545654296875,206.94332885742188,55.16886520385742
2021-06-22,36.780059814453125,122.02833557128906,258.34796142578125,207.90333557128906,56.22659683227539
2021-06-23,36.99170684814453,121.82533264160156,258.11444091796875,218.85667419433594,56.640869140625
2021-06-24,37.57142639160156,122.19741821289062,259.49609375,226.60667419433594,56.87003707885742
2021-06-25,38.29837417602539,122.20589447021484,257.87115478515625,223.9566650390625,56.993438720703125
2021-06-28,38.243167877197266,122.23332977294922,261.47137451171875,229.57333374023438,55.5390739440918
2021-06-29,37.62663650512695,121.9704818725586,264.0790710449219,226.9199981689453,55.1953125
2021-06-30,37.93950653076172,121.78793334960938,263.5925598144531,226.56666564941406,55.60076904296875
2021-07-01,38.224761962890625,122.14205932617188,264.273681640625,225.97332763671875,55.759429931640625
2021-07-02,37.86588668823242,124.94810485839844,270.16046142578125,226.3000030517578,55.68009948730469
2021-07-06,36.87207794189453,125.87831115722656,270.17022705078125,219.86000061035156,54.09352111816406
2021-07-07,36.577613830566406,126.1615982055664,272.3789367675781,214.88333129882812,53.24734878540039
2021-07-08,35.68502426147461,124.7351303100586,269.9367370605469,217.60333251953125,53.00936508178711
2021-07-09,36.8444709777832,125.20846557617188,270.4426574707031,218.98333740234375,53.970130920410156
2021-07-12,37.387386322021484,126.661865234375,269.83941650390625,228.56666564941406,53.917236328125
2021-07-13,36.678836822509766,127.02696228027344,273.4006652832031,222.84666442871094,53.661624908447266
2021-07-14,35.75865173339844,127.92024993896484,274.8893737792969,217.7933349609375,52.471683502197266
2021-07-15,35.73103713989258,126.69129180908203,273.44927978515625,216.86666870117188,51.9604606628418
2021-07-16,34.89365768432617,126.65637969970703,273.1768493652344,214.74000549316406,50.52371597290039
2021-07-19,33.98267364501953,124.2702865600586,269.5377502441406,215.4066619873047,48.78730010986328
2021-07-20,34.6820182800293,125.89775848388672,271.7854309082031,220.1666717529297,49.32497024536133
2021-07-21,35.390567779541016,127.23395538330078,273.809326171875,218.42999267578125,50.91154479980469
2021-07-22,34.93046569824219,128.1042938232422,278.42144775390625,216.4199981689453,50.33861541748047
2021-07-23,34.691219329833984,132.6864471435547,281.85626220703125,214.4600067138672,50.276920318603516
2021-07-26,35.08690643310547,133.7039337158203,281.2529602050781,219.2066650390625,51.54619216918945
2021-07-27,34.948875427246094,131.57418823242188,278.8106689453125,214.92666625976562,50.9732551574707
2021-07-28,35.08690643310547,135.75782775878906,278.4992980957031,215.66000366210938,51.317012786865234
2021-07-29,35.593013763427734,135.44212341308594,278.771728515625,225.78334045410156,51.94282531738281
2021-07-30,35.29854965209961,134.3937225341797,277.22467041015625,229.06666564941406,50.744075775146484
2021-08-02,34.93046569824219,134.52142333984375,277.1370544433594,236.55667114257812,50.75289535522461
2021-08-03,35.473388671875,135.29498291015625,279.3750305175781,236.5800018310547,51.299381256103516
2021-08-04,35.215736389160156,134.79173278808594,278.781494140625,236.97332763671875,50.10063552856445
2021-08-05,35.90587615966797,135.91494750976562,281.71026611328125,238.2100067138672,50.417945861816406
2021-08-06,36.94569778442383,135.40321350097656,281.6518859863281,233.03334045410156,50.99968719482422
2021-08-09,37.424190521240234,136.57481384277344,280.5523376464844,237.9199981689453,50.417945861816406
2021-08-10,38.12354278564453,136.46908569335938,278.7134094238281,236.663330078125,51.2817497253418
2021-08-11,38.60203552246094,135.94239807128906,279.20965576171875,235.94000244140625,51.43159484863281
2021-08-12,38.78607940673828,136.85513305664062,281.9924621582031,240.75,51.315277099609375
2021-08-13,38.307579040527344,137.38729858398438,284.9505310058594,239.05667114257812,50.796302795410156
2021-08-16,37.994712829589844,137.96786499023438,286.65325927734375,228.72332763671875,50.053646087646484
2021-08-17,37.81067657470703,136.32394409179688,285.1742858886719,221.90333557128906,49.713626861572266
2021-08-18,37.53460693359375,135.11444091796875,283.4291687011719,229.663330078125,48.666744232177734
2021-08-19,36.982505798339844,135.34486389160156,289.31756591796875,224.49000549316406,47.18142318725586
2021-08-20,37.148136138916016,137.0900421142578,296.7169189453125,226.75332641601562,47.19037628173828
2021-08-23,37.645042419433594,139.6956024169922,296.9996643066406,235.43333435058594,49.13203048706055
2021-08-24,38.16954803466797,140.91258239746094,295.0205993652344,236.163330078125,49.53468322753906
2021-08-25,38.78607940673828,141.72805786132812,294.4258728027344,237.06666564941406,49.62415313720703
2021-08-26,38.684852600097656,141.0911407470703,291.57928466796875,233.72000122070312,48.95307540893555
2021-08-27,39.098941802978516,143.64830017089844,292.1934509277344,237.30667114257812,49.90153503417969
2021-08-30,38.33517837524414,144.2333526611328,295.96630859375,243.6366729736328,49.3557243347168
2021-08-31,38.417999267578125,144.340087890625,294.2991943359375,245.24000549316406,48.7830696105957
2021-09-01,37.902687072753906,144.8568115234375,294.25048828125,244.69667053222656,48.11198806762695
2021-09-02,37.93968963623047,142.93307495117188,293.5875549316406,244.1300048828125,49.284141540527344
2021-09-03,37.967437744140625,143.38446044921875,293.5777893066406,244.52333068847656,49.096229553222656
2021-09-07,38.21715545654297,143.9241180419922,292.64190673828125,250.97332763671875,48.80990982055664
2021-09-08,37.71770477294922,143.33607482910156,292.6711120605469,251.2899932861328,48.362525939941406
2021-09-09,37.8564453125,143.1864471435547,289.7855224609375,251.6199951171875,48.398311614990234
2021-09-10,37.246009826660156,140.5280303955078,288.28411865234375,245.42333984375,48.29988479614258
2021-09-13,37.865692138671875,141.98094177246094,289.5320129394531,247.6666717529297,49.54362106323242
2021-09-14,36.848304748535156,142.19241333007812,292.26171875,248.163330078125,48.836753845214844
2021-09-15,37.125770568847656,144.07275390625,297.1653747558594,251.94332885742188,50.483131408691406
2021-09-16,37.41249084472656,143.25527954101562,297.55535888671875,252.3300018310547,49.946266174316406
2021-09-17,37.458740234375,140.4522247314453,292.3396911621094,253.163330078125,49.3557243347168
2021-09-20,36.17311096191406,138.37684631347656,286.9095764160156,243.38999938964844,48.040401458740234
2021-09-21,36.191612243652344,138.68959045410156,287.39697265625,246.4600067138672,47.99566650390625
2021-09-22,37.125770568847656,139.93699645996094,291.0820617675781,250.64666748046875,49.40045928955078
2021-09-23,38.55937957763672,140.86720275878906,292.0374755859375,251.2133331298828,51.07368850708008
2021-09-24,38.975589752197266,141.8637237548828,291.832763671875,258.1300048828125,51.530025482177734
2021-09-27,40.01148223876953,140.72354125976562,286.7828369140625,263.78668212890625,53.06008529663086
2021-09-28,39.918983459472656,135.49449157714844,276.4002380371094,259.1866760253906,53.614845275878906
2021-09-29,39.835750579833984,134.02163696289062,276.8681945800781,260.4366760253906,53.57905578613281
2021-09-30,39.26230239868164,133.34580993652344,274.84039306640625,258.49334716796875,52.63058853149414
2021-10-01,39.84499740600586,136.2057342529297,281.8401794433594,258.40667724609375,54.51856231689453
2021-10-04,40.08546829223633,133.329345703125,276.0005798339844,260.510009765625,55.225440979003906
2021-10-05,40.899391174316406,135.68701171875,281.5086669921875,260.1966552734375,55.13595962524414
2021-10-06,40.91788864135742,137.22520446777344,285.74945068359375,260.9166564941406,54.12487030029297
2021-10-07,40.80690002441406,138.881103515625,287.4457092285156,264.53668212890625,54.2769775390625
2021-10-08,41.010379791259766,139.4402313232422,287.4457092285156,261.8299865722656,55.63703918457031
2021-10-11,40.492435455322266,138.5708770751953,286.8413391113281,263.9800109863281,55.082271575927734
2021-10-12,40.27045440673828,136.11196899414062,285.5252380371094,268.5733337402344,54.79594039916992
2021-10-13,39.90049362182617,137.24217224121094,288.8690490722656,270.3599853515625,54.64383316040039
2021-10-14,41.68556213378906,140.80233764648438,295.1473693847656,272.7733459472656,55.475975036621094
2021-10-15,42.887939453125,141.01881408691406,296.5707092285156,281.010009765625,56.00388717651367
2021-10-18,42.8046989440918,142.42532348632812,299.5733947753906,290.03668212890625,55.97705078125
2021-10-19,42.989681243896484,142.88319396972656,300.48974609375,288.0899963378906,56.81813049316406
2021-10-20,43.55387496948242,141.4188232421875,299.69036865234375,288.6000061035156,57.13130569458008
2021-10-21,43.31340026855469,141.53553771972656,302.9562072753906,298.0,56.09336471557617
2021-10-22,43.99782943725586,137.22669982910156,301.3963623046875,303.2266540527344,56.478118896484375
2021-10-25,43.94233703613281,137.10751342773438,300.3922424316406,341.6199951171875,57.57868957519531
2021-10-26,44.35853958129883,138.9644012451172,302.32257080078125,339.4766540527344,58.911903381347656
2021-10-27,43.50762939453125,145.85633850097656,315.0545654296875,345.9533386230469,57.381839752197266
2021-10-28,44.192073822021484,145.48875427246094,316.2049560546875,359.0133361816406,57.54289627075195
2021-10-29,44.192073822021484,147.68031311035156,323.2923889160156,371.3333435058594,57.68606948852539
2021-11-01,44.256805419921875,143.14254760742188,321.0989074707031,402.86334228515625,58.724002838134766
2021-11-02,44.284549713134766,145.07327270507812,324.7644958496094,390.6666564941406,57.99924087524414
2021-11-03,44.73775100708008,146.23590087890625,325.6126403808594,404.6199951171875,57.2028923034668
2021-11-04,43.77585220336914,147.90127563476562,327.9913635253906,409.9700012207031,57.632381439208984
2021-11-05,43.4428825378418,148.4843292236328,327.620849609375,407.36334228515625,58.17818832397461
2021-11-08,43.78510284423828,148.6628875732422,328.52752685546875,387.64666748046875,58.80453872680664
2021-11-09,43.35964584350586,148.55067443847656,327.5136413574219,341.1666564941406,59.37718200683594
2021-11-10,43.6833610534668,145.5331268310547,322.492919921875,355.98333740234375,58.20741653442383
2021-11-11,43.92383575439453,145.4064483642578,324.08203125,354.5033264160156,58.31623077392578
2021-11-12,43.38739013671875,148.3107452392578,328.26434326171875,344.47332763671875,57.87189483642578
2021-11-15,43.51688003540039,148.08531188964844,327.6306457519531,337.7966613769531,58.370643615722656
2021-11-16,43.54463195800781,147.5107421875,330.9842224121094,351.57666015625,58.96005630493164
2021-11-17,43.017425537109375,147.68130493164062,331.2088623046875,363.0033264160156,58.31623077392578
2021-11-18,42.841697692871094,149.46839904785156,333.3087158203125,365.4599914550781,57.68147659301758
2021-11-19,41.99077606201172,148.5586395263672,335.1058044433594,379.0199890136719,55.01548767089844
2021-11-22,42.8046989440918,145.9406280517578,331.9023132324219,385.6233215332031,55.77719497680664
2021-11-23,43.93309020996094,145.4219207763672,329.802490234375,369.6766662597656,57.246212005615234
2021-11-24,44.053321838378906,145.75906372070312,330.027099609375,372.0,57.563594818115234
2021-11-26,42.323753356933594,141.83180236816406,321.9891357421875,360.6400146484375,55.54143142700195
2021-11-29,42.16651153564453,145.17103576660156,328.7769775390625,378.9966735839844,55.8497428894043
2021-11-30,41.13062286376953,141.54701232910156,322.87786865234375,381.586669921875,54.262840270996094
2021-12-01,40.54792404174805,140.70309448242188,322.3797912597656,365.0,54.217506408691406
2021-12-02,41.71891784667969,142.6128692626953,321.8035583496094,361.5333251953125,55.56863021850586
2021-12-03,40.77096939086914,141.6507568359375,315.4747009277344,338.3233337402344,55.2149772644043
2021-12-06,41.03119659423828,142.80140686035156,318.5805358886719,336.336669921875,55.84067916870117
2021-12-07,41.5516357421875,146.90574645996094,327.1068115234375,350.5833435058594,56.46636199951172
2021-12-08,41.040489196777344,147.82046508789062,327.15570068359375,356.32000732421875,56.62959289550781
2021-12-09,41.34717559814453,147.27383422851562,325.3293151855469,334.6000061035156,56.774681091308594
2021-12-10,41.375057220458984,147.63592529296875,334.5491027832031,339.010009765625,57.137393951416016
2021-12-13,40.50145721435547,145.46630859375,331.4823303222656,322.13665771484375,55.88601303100586
2021-12-14,41.012603759765625,143.55152893066406,320.6803894042969,319.5033264160156,55.80440139770508
2021-12-15,40.83602523803711,146.07928466796875,326.8431091308594,325.3299865722656,55.55956268310547
2021-12-16,41.82114791870117,144.08822631835938,317.3206481933594,308.97332763671875,55.65024948120117
2021-12-17,40.780269622802734,141.37493896484375,316.24627685546875,310.8566589355469,54.43513107299805
2021-12-20,40.11112594604492,141.25721740722656,312.4470520019531,299.9800109863281,53.64622497558594
2021-12-21,41.06836700439453,143.1181182861328,319.6548767089844,312.84332275390625,54.861324310302734
2021-12-22,41.15199661254883,146.0533447265625,325.42694091796875,336.2900085449219,55.305660247802734
2021-12-23,41.2821159362793,146.55360412597656,326.8822326660156,355.6666564941406,55.33287048339844
2021-12-27,41.48657989501953,147.54115295410156,334.46124267578125,364.64666748046875,56.12177658081055
2021-12-28,41.54233932495117,146.32467651367188,333.2892150878906,362.8233337402344,55.94042205810547
2021-12-29,41.47728729248047,146.29275512695312,333.9728698730469,362.0633239746094,55.45075607299805
2021-12-30,41.38434600830078,145.83937072753906,331.4041748046875,356.7799987792969,55.12430191040039
