Date,CVX,JNJ,KO,LMT,PEP,T,XOM
2022-03-08,154.99595642089844,156.90408325195312,54.001487731933594,420.5650634765625,147.02151489257812,14.840259552001953,80.48123931884766
2022-03-09,151.12400817871094,157.4992218017578,54.27765655517578,420.31219482421875,146.58383178710938,15.00801944732666,75.90613555908203
2022-03-10,155.259521484375,157.7782440185547,53.28343200683594,416.2281494140625,143.89244079589844,14.962852478027344,78.26244354248047
2022-03-11,155.3322296142578,157.48995971679688,53.320255279541016,411.2449951171875,143.16603088378906,14.962852478027344,77.8590316772461
2022-03-14,151.5330047607422,159.6660919189453,54.30354690551758,416.3125305175781,145.17759704589844,14.769286155700684,75.0718002319336
2022-03-15,143.86181640625,163.80442810058594,55.305381774902344,420.2653503417969,148.07388305664062,14.898332595825195,70.79928588867188
2022-03-16,143.34375,162.2978515625,55.156959533691406,394.6655578613281,148.7257843017578,14.962852478027344,70.53339385986328
2022-03-17,145.82505798339844,164.41818237304688,55.741371154785156,401.45654296875,149.88058471679688,14.962852478027344,72.41293334960938
2022-03-18,146.99755859375,162.595458984375,55.750640869140625,399.1990966796875,151.60345458984375,14.982211112976074,72.12871551513672
2022-03-21,149.64247131347656,163.51612854003906,56.1959114074707,412.14422607421875,151.38926696777344,14.943496704101562,75.36518859863281
2022-03-22,149.142578125,162.74427795410156,56.399986267089844,412.6968078613281,153.0469207763672,14.97575855255127,75.0351333618164
2022-03-23,150.75135803222656,162.13047790527344,56.0289421081543,417.0618591308594,152.24603271484375,14.97575855255127,76.21786499023438
2022-03-24,151.15127563476562,162.96743774414062,56.566959381103516,421.25823974609375,153.16798400878906,15.05318546295166,76.44708251953125
2022-03-25,153.88706970214844,164.52980041503906,57.0771598815918,424.93939208984375,153.8850860595703,15.38225269317627,78.11576080322266
2022-03-28,151.19674682617188,165.37606811523438,57.43893814086914,416.80889892578125,154.34141540527344,15.401610374450684,75.92448425292969
2022-03-29,149.3516387939453,165.2923583984375,57.66156768798828,409.474609375,156.63235473632812,15.47903823852539,75.52106475830078
2022-03-30,150.40594482421875,167.01283264160156,57.707950592041016,417.717529296875,156.41818237304688,15.57581901550293,76.81382751464844
2022-03-31,147.9973907470703,164.818115234375,57.513153076171875,413.4555969238281,155.87803649902344,15.246752738952637,75.72277069091797
2022-04-01,149.2607421875,165.71087646484375,58.32018280029297,417.74560546875,158.09446716308594,15.47258186340332,76.20870208740234
2022-04-04,149.39706420898438,164.11131286621094,58.014076232910156,415.9003601074219,157.68472290039062,15.601629257202148,76.24537658691406
2022-04-05,148.4790802001953,165.17149353027344,57.94914245605469,418.92584228515625,157.8523406982422,15.414517402648926,75.85113525390625
2022-04-06,149.79698181152344,169.46792602539062,58.53354263305664,425.8011474609375,160.54373168945312,15.504843711853027,76.69463348388672
2022-04-07,151.87838745117188,169.03082275390625,58.84893798828125,436.0392761230469,160.69273376464844,15.311275482177734,77.97822570800781
2022-04-08,154.4506072998047,169.36563110351562,59.21071243286133,432.30181884765625,161.23289489746094,15.57581901550293,79.619384765625
2022-04-11,150.47866821289062,167.2452850341797,59.192161560058594,434.85894775390625,160.7393341064453,16.769569396972656,76.87799835205078
2022-04-12,153.61439514160156,167.30111694335938,59.887882232666016,437.9500427246094,161.3911895751953,16.70977020263672,78.48248291015625
2022-04-13,156.0321044921875,168.00790405273438,60.045589447021484,439.4862060546875,161.11181640625,16.829362869262695,79.59188079833984
2022-04-14,155.95933532714844,167.30111694335938,60.31459426879883,438.0531311035156,160.08741760253906,16.9333553314209,80.52706909179688
2022-04-18,158.04986572265625,165.21798706054688,59.776573181152344,437.8470153808594,158.70913696289062,16.864025115966797,81.18720245361328
2022-04-19,156.17752075195312,170.25836181640625,60.360984802246094,430.78436279296875,161.01870727539062,16.890026092529297,80.46289825439453
2022-04-20,156.8137664794922,171.0116729736328,61.18656539916992,425.1361389160156,163.41212463378906,16.838029861450195,80.64627838134766
2022-04-21,149.58795166015625,170.51878356933594,61.418479919433594,411.7132873535156,162.8253936767578,17.51397705078125,79.7935791015625
2022-04-22,146.28860473632812,168.82626342773438,60.5279541015625,417.5676574707031,160.32025146484375,16.9160213470459,78.05156707763672
2022-04-25,143.143798828125,172.98321533203125,61.168025970458984,414.8512878417969,161.80099487304688,16.907360076904297,75.42021942138672
2022-04-26,142.271240234375,171.746337890625,60.34242630004883,417.84869384765625,161.3911895751953,16.72536849975586,75.44771575927734
2022-04-27,142.00765991210938,169.3470458984375,60.815521240234375,416.80889892578125,162.834716796875,16.526052474975586,77.60232543945312
2022-04-28,147.05210876464844,170.61178588867188,61.399925231933594,413.7459716796875,165.30258178710938,16.829362869262695,79.94944763183594
2022-04-29,142.3984832763672,167.82188415527344,59.934268951416016,404.7630920410156,159.91050720214844,16.34406852722168,78.16158294677734
2022-05-02,145.19790649414062,166.1293487548828,58.84893798828125,403.5359802246094,156.23190307617188,16.569381713867188,79.22515106201172
2022-05-03,147.68832397460938,165.80384826660156,58.514991760253906,407.2452392578125,156.44610595703125,16.75136947631836,80.85714721679688
2022-05-04,152.32374572753906,167.58009338378906,60.32387161254883,417.52081298828125,161.91273498535156,17.28866195678711,84.07528686523438
2022-05-05,151.1149139404297,164.38099670410156,59.84150695800781,415.09478759765625,158.6811981201172,17.28866195678711,82.80085754394531
2022-05-06,155.14137268066406,164.01832580566406,60.05485534667969,420.9772033691406,158.69979858398438,17.357988357543945,84.06612396240234
2022-05-09,144.7434539794922,164.9110870361328,59.934268951416016,411.05767822265625,159.9011688232422,16.942020416259766,77.43728637695312
2022-05-10,146.1341094970703,164.68789672851562,59.37769317626953,411.32928466796875,159.70559692382812,16.777366638183594,77.95072174072266
2022-05-11,148.29730224609375,163.79513549804688,59.655975341796875,412.5282287597656,158.93264770507812,16.838029861450195,79.57354736328125
2022-05-12,149.7061004638672,165.4132843017578,59.84150695800781,407.0766906738281,158.69049072265625,17.089340209960938,79.93478393554688
2022-05-13,152.57823181152344,164.4647216796875,60.963932037353516,407.6199951171875,161.78233337402344,17.19333267211914,82.30596160888672
2022-05-16,157.2500457763672,165.60858154296875,61.18656539916992,409.8492736816406,163.41212463378906,17.574636459350586,84.2418212890625
2022-05-17,158.17710876464844,166.29673767089844,61.01959228515625,413.0809020996094,162.4715118408203,17.825950622558594,85.31625366210938
2022-05-18,154.00758361816406,163.2092742919922,56.77104568481445,406.8331604003906,152.4043426513672,17.531309127807617,83.96395874023438
2022-05-19,152.9079132080078,161.7584991455078,55.657894134521484,398.674560546875,150.12269592285156,17.51397705078125,84.41780090332031
2022-05-20,153.78762817382812,164.58560180664062,56.566959381103516,397.2976379394531,151.0633087158203,17.67862892150879,85.0846939086914
2022-05-23,157.36155700683594,167.9456329345703,58.310916900634766,405.6155090332031,154.2203369140625,17.9732723236084,86.9649658203125
2022-05-24,158.20462036132812,169.7800750732422,59.386959075927734,414.7482604980469,156.28781127929688,18.33724594116211,87.43734741210938
2022-05-25,160.7429962158203,168.11407470703125,59.433349609375,419.20684814453125,157.3587646484375,18.458568572998047,89.19721984863281
2022-05-26,161.82432556152344,167.96434020996094,59.64670944213867,419.62835693359375,158.42042541503906,18.47590446472168,89.51212310791016
2022-05-27,163.37301635742188,169.48995971679688,59.99919891357422,422.03570556640625,159.9663543701172,18.44990348815918,90.39205932617188
2022-05-31,160.05572509765625,168.02987670898438,58.79328155517578,414.8251647949219,156.22259521484375,18.44990348815918,88.91934204101562
2022-06-01,161.57691955566406,166.3264617919922,58.505714416503906,414.0616760253906,155.04917907714844,18.38924217224121,90.62362670898438
2022-06-02,161.28366088867188,165.80230712890625,59.11795425415039,415.7676696777344,156.3057861328125,18.363243103027344,90.4661636352539
2022-06-03,162.74986267089844,165.1190643310547,58.41294860839844,417.2569274902344,154.5896759033203,18.1119327545166,91.78142547607422
2022-06-06,162.0442657470703,165.10035705566406,58.32018280029297,417.9355773925781,155.23672485351562,18.146595001220703,91.54987335205078
2022-06-07,165.13247680664062,166.91610717773438,58.67268753051758,430.08502197265625,156.19326782226562,18.319913864135742,95.7457504272461
2022-06-08,165.98472595214844,165.9239959716797,58.33873748779297,417.9355773925781,155.41493225097656,18.24191665649414,96.87576293945312
2022-06-09,162.67657470703125,162.58267211914062,57.32762145996094,407.8597717285156,152.64852905273438,18.0945987701416,94.78245544433594
2022-06-10,160.7338409423828,161.4969940185547,56.965850830078125,405.47509765625,152.4047088623047,17.92994499206543,93.05036926269531
2022-06-13,153.33860778808594,159.86843872070312,56.90090560913086,399.57470703125,149.79774475097656,17.124004364013672,88.78040313720703
2022-06-14,153.54022216796875,157.41627502441406,55.340572357177734,392.26055908203125,146.40304565429688,16.855361938476562,89.011962890625
2022-06-15,150.52529907226562,159.10096740722656,55.751678466796875,390.3094787597656,147.96910095214844,16.84669303894043,87.89122009277344
2022-06-16,142.47947692871094,159.18519592285156,55.19108200073242,381.53436279296875,147.25640869140625,16.430723190307617,84.64936828613281
2022-06-17,135.9730987548828,158.6049346923828,55.527442932128906,380.7991638183594,147.28453063964844,16.794696807861328,79.76806640625
2022-06-21,141.66384887695312,161.92752075195312,56.714046478271484,394.89031982421875,150.70738220214844,17.297325134277344,84.73272705078125
2022-06-22,135.5057373046875,164.48263549804688,57.134490966796875,391.5818786621094,151.9451904296875,17.60930061340332,81.37973022460938
2022-06-23,130.5206298828125,168.1515350341797,57.81656265258789,387.0293884277344,153.88636779785156,17.860614776611328,78.9251708984375
2022-06-24,132.6649627685547,170.61306762695312,58.900390625,394.9656982421875,155.79002380371094,18.18992042541504,80.49053192138672
2022-06-27,135.2308807373047,170.45396423339844,58.77892303466797,395.1636047363281,155.99632263183594,18.007938385009766,82.46343231201172
2022-06-28,137.40267944335938,165.6057891845703,58.1902961730957,396.5396728515625,153.8019561767578,17.860614776611328,84.7512435913086
2022-06-29,134.69020080566406,165.65257263183594,58.61073684692383,394.8243103027344,156.3526611328125,18.155258178710938,81.62055206298828
2022-06-30,132.67413330078125,166.13926696777344,58.77892303466797,405.25830078125,156.2870330810547,18.163925170898438,79.32347106933594
2022-07-01,134.2594757080078,168.02052307128906,60.15239334106445,408.6138000488281,158.84710693359375,18.467233657836914,81.09259033203125
2022-07-05,130.73138427734375,166.7288818359375,59.12462615966797,391.3934326171875,158.4907684326172,18.345911026000977,78.55467224121094
2022-07-06,129.0085906982422,166.878662109375,59.246089935302734,401.4221496582031,160.0755615234375,18.27658462524414,77.13752746582031
2022-07-07,131.5194854736328,167.0658416748047,58.77892303466797,397.9347229003906,159.7567596435547,18.32857894897461,79.60133361816406
2022-07-08,130.83221435546875,166.85992431640625,58.99382400512695,396.2004089355469,161.18215942382812,18.265350341796875,79.73101806640625
2022-07-11,129.6775665283203,166.9254608154297,58.80695343017578,394.99395751953125,159.85989379882812,18.142414093017578,79.32347106933594
2022-07-12,127.30409240722656,164.58558654785156,58.55467987060547,390.205810546875,158.9502716064453,18.0897274017334,78.26753234863281
2022-07-13,126.4518814086914,164.20187377929688,58.283729553222656,384.5599060058594,159.512939453125,17.958003997802734,78.58246612548828
2022-07-14,124.57331085205078,164.4264678955078,58.096858978271484,377.31170654296875,160.33816528320312,17.85262680053711,77.00785064697266
2022-07-15,126.14031219482422,166.81314086914062,58.39583969116211,375.49261474609375,160.4694366455078,18.063379287719727,78.30461120605469
2022-07-18,127.90894317626953,163.06936645507812,57.60166549682617,365.0303039550781,157.7874755859375,18.02825355529785,79.74952697753906
2022-07-19,132.51837158203125,160.6920928955078,58.42387008666992,367.95220947265625,159.4754180908203,18.265350341796875,81.75947570800781
2022-07-20,134.26866149902344,159.7748565673828,57.46151351928711,372.51416015625,157.7874755859375,17.98434829711914,82.65794372558594
2022-07-21,133.2423095703125,160.33642578125,57.330711364746094,372.4953308105469,158.0218963623047,16.614444732666016,81.27784729003906
2022-07-22,132.13348388671875,161.0945281982422,57.54560089111328,372.0617370605469,159.05340576171875,16.157812118530273,80.6572494506836
2022-07-25,136.06475830078125,161.41275024414062,58.106201171875,376.8310241699219,159.27847290039062,16.27197265625,83.34335327148438
2022-07-26,135.00177001953125,162.55459594726562,59.05921936035156,374.0128173828125,161.13522338867188,16.06999969482422,83.01918029785156
2022-07-27,136.779541015625,162.10533142089844,58.872352600097656,375.6434020996094,160.91017150878906,16.149028778076172,84.81607818603516
2022-07-28,137.81504821777344,163.04129028320312,59.85340118408203,382.7502136230469,163.95791625976562,16.315876007080078,85.80715942382812
2022-07-29,150.08541870117188,163.3407745361328,59.956180572509766,390.0361633300781,164.07041931152344,16.491506576538086,89.78074645996094
2022-08-01,147.0888671875,162.76986694335938,60.28319549560547,395.19189453125,165.9365692138672,16.44759750366211,87.5114517211914
2022-08-02,145.8334197998047,161.84329223632812,59.46098327636719,404.1460876464844,164.56744384765625,16.12268829345703,87.1316909790039
2022-08-03,142.3695068359375,163.40631103515625,59.72260284423828,404.6361999511719,165.8240509033203,16.131467819213867,84.30664825439453
2022-08-04,138.50234985351562,160.78565979003906,59.489013671875,403.533447265625,164.92381286621094,16.043651580810547,80.75914764404297
2022-08-05,140.79330444335938,160.1492156982422,59.21805953979492,401.91229248046875,163.6859588623047,16.113906860351562,81.92619323730469
2022-08-08,140.5825653076172,159.29751586914062,58.83498001098633,399.5086975097656,163.02951049804688,15.80655574798584,82.38932037353516
2022-08-09,142.4153289794922,159.27879333496094,58.909732818603516,403.9292907714844,163.63906860351562,15.894368171691895,83.90837097167969
2022-08-10,142.79103088378906,159.73739624023438,59.4703254699707,405.28662109375,164.9894256591797,15.81533432006836,84.70494079589844
2022-08-11,146.27330017089844,156.4335479736328,59.06856155395508,404.21209716796875,164.1454620361328,15.841678619384766,87.1552734375
2022-08-12,146.48403930664062,154.71141052246094,59.51704406738281,409.2923889160156,166.29290771484375,16.043651580810547,87.91281127929688
2022-08-15,143.6982421875,155.45079040527344,60.2645149230957,412.8458557128906,168.12155151367188,16.149028778076172,86.34160614013672
2022-08-16,143.33168029785156,156.83599853515625,60.759708404541016,414.8722839355469,169.0968475341797,16.307096481323242,85.53730010986328
2022-08-17,144.5138397216797,156.84535217285156,60.61956024169922,416.2201843261719,169.00306701660156,16.175376892089844,86.22938537597656
2022-08-18,147.0475311279297,156.0872344970703,60.937225341796875,414.1088562011719,169.17184448242188,16.184158325195312,88.26820373535156
2022-08-19,145.8176727294922,158.4645538330078,60.8905143737793,414.7497863769531,168.95616149902344,16.184158325195312,87.98763275146484
2022-08-22,145.08714294433594,157.9086151123047,59.984214782714844,407.49212646484375,167.3432159423828,15.920713424682617,87.92217254638672
2022-08-23,149.79393005371094,156.532958984375,60.04960632324219,408.23675537109375,167.26820373535156,15.859241485595703,91.65379333496094
2022-08-24,150.90357971191406,156.01470947265625,60.13370132446289,408.7928161621094,168.10281372070312,15.81533432006836,92.19623565673828
2022-08-25,152.22592163085938,157.4751739501953,60.42334747314453,413.4396057128906,168.11221313476562,15.885588645935059,92.6731948852539
2022-08-26,151.1070098876953,154.78042602539062,58.96579360961914,406.3610534667969,164.1454620361328,15.7099609375,91.53221130371094
2022-08-29,152.23516845703125,153.58375549316406,58.61073684692383,404.9943542480469,163.62969970703125,15.613363265991211,93.63650512695312
2022-08-30,148.5270538330078,153.04669189453125,58.06883239746094,400.6869201660156,162.2230682373047,15.648488998413086,90.07322692871094
2022-08-31,146.15982055664062,152.0196533203125,57.657718658447266,398.5995178222656,161.54786682128906,15.40261173248291,89.39984893798828
2022-09-01,143.8295440673828,155.78860473632812,57.92867660522461,400.97161865234375,163.18109130859375,15.367486000061035,87.79124450683594
2022-09-02,145.96563720703125,153.3387908935547,57.134490966796875,397.138427734375,161.1135711669922,15.095259666442871,89.39984893798828
2022-09-06,145.29058837890625,153.7533721923828,57.16252517700195,396.388916015625,160.02792358398438,14.744006156921387,88.80130004882812
2022-09-07,143.43191528320312,154.5919647216797,58.21832275390625,398.6280822753906,163.55870056152344,14.814254760742188,88.04374694824219
2022-09-08,144.2086639404297,155.83570861816406,58.040794372558594,398.1631774902344,163.01113891601562,14.726439476013184,88.76388549804688
2022-09-09,147.92601013183594,156.13720703125,58.227664947509766,399.9468994140625,163.53038024902344,14.954757690429688,90.25093078613281
2022-09-12,150.26553344726562,156.07127380371094,58.39583969116211,397.204833984375,164.17234802246094,15.262104988098145,91.2890396118164
2022-09-13,147.4081573486328,152.01023864746094,56.499141693115234,388.37152099609375,158.04539489746094,14.77912712097168,89.15669250488281
2022-09-14,150.97755432128906,155.14788818359375,56.798133850097656,395.2977600097656,159.2443389892578,14.726439476013184,91.34515380859375
2022-09-15,148.5270538330078,155.5436248779297,56.02639389038086,392.4133605957031,156.60098266601562,14.717660903930664,88.6890640258789
2022-09-16,144.6710205078125,157.91806030273438,56.03580093383789,393.0776062011719,157.6300048828125,14.700096130371094,87.1739730834961
2022-09-19,145.08714294433594,156.67431640625,56.459320068359375,395.19342041015625,159.29153442382812,14.717660903930664,87.16461944580078
2022-09-20,144.5138397216797,155.44000244140625,56.3746223449707,399.0455627441406,159.47091674804688,14.54202938079834,86.4538345336914
2022-09-21,143.33944702148438,153.8476104736328,55.904048919677734,398.68499755859375,159.0177764892578,14.269805908203125,85.0603256225586
2022-09-22,143.22845458984375,156.58006286621094,55.77227783203125,400.4687194824219,159.1688232421875,14.261024475097656,84.70494079589844
2022-09-23,133.8704071044922,157.08888244628906,55.151126861572266,391.9200439453125,159.09332275390625,14.059052467346191,80.19706726074219
2022-09-26,130.3472442626953,156.1278076171875,54.464088439941406,386.7775573730469,159.02720642089844,13.760485649108887,78.54170227050781
2022-09-27,130.40274047851562,155.4116973876953,53.061790466308594,379.2725524902344,156.72369384765625,13.81317138671875,80.18771362304688
2022-09-28,134.80435180664062,156.7496795654297,53.626468658447266,379.51922607421875,159.23492431640625,13.90098762512207,83.10567474365234
2022-09-29,133.8704071044922,155.025390625,53.240604400634766,369.83203125,157.29013061523438,13.637545585632324,82.93732452392578
2022-09-30,132.8532257080078,153.9229736328125,52.72296905517578,366.5112609863281,154.1275177001953,13.470697402954102,81.65604400634766
2022-10-03,140.306396484375,153.772216796875,53.31589889526367,379.2725524902344,156.00621032714844,13.962456703186035,85.96751403808594
2022-10-04,145.76219177246094,156.05239868164062,53.4382438659668,385.3164367675781,157.76214599609375,14.129304885864258,89.10057830810547
2022-10-05,146.5944366455078,155.57186889648438,52.930023193359375,381.9007263183594,156.7142791748047,13.988801956176758,92.70125579833984
2022-10-06,149.266845703125,152.55674743652344,51.79124069213867,379.14923095703125,153.69325256347656,13.692079544067383,95.45088195800781
2022-10-07,147.9815216064453,150.94552612304688,51.30183792114258,383.27655029296875,152.56982421875,13.352458953857422,94.4875717163086
2022-10-10,145.30908203125,151.14337158203125,51.18890380859375,388.9977722167969,152.76808166503906,13.3167085647583,92.43938446044922
2022-10-11,145.33682250976562,153.32937622070312,51.27360916137695,390.0129699707031,153.4949951171875,13.236272811889648,91.65379333496094
2022-10-12,145.7714080810547,153.29168701171875,51.8947639465332,377.07135009765625,159.9146270751953,13.075400352478027,92.05595397949219
2022-10-13,152.8362274169922,155.60955810546875,52.5817985534668,385.174072265625,164.84263610839844,13.51333236694336,95.27317810058594
2022-10-14,148.0832061767578,154.9594268798828,51.744178771972656,369.4714660644531,160.66989135742188,13.39714527130127,92.76671600341797
2022-10-17,149.16510009765625,156.9663848876953,52.41239929199219,376.96697998046875,163.06777954101562,13.68314266204834,94.10411834716797
2022-10-18,150.46897888183594,156.41990661621094,53.118255615234375,409.72900390625,165.2674560546875,13.942328453063965,94.27247619628906
2022-10-19,155.3514404296875,155.1761474609375,52.66650390625,417.4332275390625,163.66256713867188,13.888702392578125,97.06884765625
2022-10-20,156.23916625976562,155.57186889648438,51.838294982910156,421.5889892578125,161.86883544921875,14.961190223693848,97.19978332519531
2022-10-21,160.15069580078125,158.9639129638672,52.66650390625,431.3330993652344,163.3793487548828,15.282934188842773,99.00479888916016
2022-10-24,160.09521484375,161.102783203125,54.18175506591797,434.03717041015625,167.74090576171875,15.649370193481445,99.6968765258789
2022-10-25,161.7596893310547,160.848388671875,55.480533599853516,436.5894470214844,168.29791259765625,15.810243606567383,99.02349090576172
2022-10-26,163.75706481933594,162.26171875,55.89463424682617,438.8760986328125,169.0531768798828,16.212421417236328,100.201904296875
2022-10-27,164.50608825683594,162.35595703125,56.02639389038086,447.7662658691406,168.87379455566406,16.114112854003906,100.58535766601562
2022-10-28,166.4294891357422,164.76806640625,57.18400573730469,460.04376220703125,172.036376953125,16.516294479370117,103.53136444091797
2022-10-31,167.2801971435547,163.9200439453125,56.32755661010742,461.7611083984375,171.42274475097656,16.29286003112793,103.63424682617188
2022-11-01,168.50083923339844,163.0908966064453,56.129920959472656,460.7648620605469,170.6486053466797,16.400110244750977,104.66301727294922
2022-11-02,165.06088256835938,160.5845489501953,55.34877014160156,457.3776550292969,168.26959228515625,16.471607208251953,102.511962890625
2022-11-03,167.49288940429688,160.85780334472656,55.320533752441406,459.9963684082031,167.83531188964844,16.239234924316406,103.90547180175781
2022-11-04,169.61048889160156,161.57386779785156,55.77227783203125,457.0076599121094,168.77935791015625,16.3732967376709,105.03711700439453
2022-11-07,171.6355743408203,162.9872589111328,55.98875045776367,463.6112365722656,170.12940979003906,16.409048080444336,106.2809829711914
2022-11-08,171.38592529296875,163.79757690429688,56.09226989746094,468.8200988769531,170.60140991210938,16.596731185913086,106.61766052246094
2022-11-09,164.5338134765625,162.48785400390625,55.31113052368164,460.3378601074219,168.56222534179688,16.426921844482422,101.84793090820312
2022-11-10,167.6501007080078,164.3911895751953,57.296939849853516,465.64166259765625,171.53602600097656,16.838043212890625,103.34432220458984
2022-11-11,172.4215850830078,159.47271728515625,57.7110481262207,440.10943603515625,168.09022521972656,17.025724411010742,106.57090759277344
2022-11-14,172.50482177734375,161.97906494140625,57.155765533447266,438.38275146484375,166.8440399169922,17.0346622467041,106.88202667236328
2022-11-15,173.8918914794922,162.43130493164062,57.06165313720703,443.3258972167969,167.2783203125,16.998912811279297,107.59851837158203
2022-11-16,171.06228637695312,163.43951416015625,56.9581298828125,442.3676452636719,168.3545379638672,16.918476104736328,106.44835662841797
2022-11-17,171.5468292236328,164.7586669921875,57.13694381713867,448.56329345703125,169.95944213867188,16.936351776123047,106.58976745605469
