Date,AMZN,COST,GOOGL,GS,ORCL,PG,WMT
2020-03-06,95.05449676513672,287.1151428222656,64.6269760131836,172.52984619140625,44.14634704589844,108.8090591430664,36.334083557128906
2020-03-09,90.03050231933594,278.4834899902344,60.63935089111328,154.6014404296875,42.878910064697266,103.80059051513672,36.3123893737793
2020-03-10,94.59100341796875,285.32611083984375,63.60101318359375,164.9254913330078,45.27401351928711,107.81632232666016,37.12751770019531
2020-03-11,91.04299926757812,274.2875061035156,60.39544677734375,153.7783660888672,41.67669677734375,99.80277252197266,35.46625518798828
2020-03-12,83.83049774169922,258.0753479003906,55.44021987915039,134.80320739746094,37.09151840209961,91.08267211914062,32.249088287353516
2020-03-13,89.25,278.7508239746094,60.56353759765625,158.5020294189453,44.66824722290039,102.02079772949219,35.363975524902344
2020-03-16,84.4574966430664,261.146240234375,53.51748275756836,138.3638458251953,39.81280517578125,97.03913879394531,33.08902359008789
2020-03-17,90.39199829101562,283.1036071777344,55.764915466308594,141.9513702392578,43.67107391357422,105.75031280517578,36.963253021240234
2020-03-18,91.5,283.5739440917969,54.42473602294922,125.26644134521484,44.05316925048828,105.04376983642578,37.99224853515625
2020-03-19,94.04650115966797,281.4713439941406,55.446205139160156,133.73858642578125,42.00288009643555,99.123046875,37.18595504760742
2020-03-20,92.30449676513672,267.8229675292969,53.27857208251953,123.82606506347656,42.543418884277344,91.61033630371094,35.479984283447266
2020-03-23,95.1415023803711,263.31341552734375,52.57631301879883,120.74856567382812,41.182769775390625,87.37995147705078,35.57648468017578
2020-03-24,97.00499725341797,262.769287109375,56.36094284057617,137.41552734375,44.58438491821289,92.36160278320312,35.80996322631836
2020-03-25,94.29199981689453,259.00677490234375,54.9449462890625,138.7843475341797,42.81367111206055,90.25983428955078,34.05729293823242
2020-03-26,97.77449798583984,269.556640625,58.002376556396484,148.32107543945312,47.04472351074219,96.0374526977539,34.18804168701172
2020-03-27,95.00499725341797,262.2067565917969,55.375877380371094,141.6560516357422,46.438941955566406,98.53274536132812,34.11333465576172
2020-03-30,98.19750213623047,268.468505859375,57.173927307128906,142.8012237548828,46.93288803100586,102.85256958007812,35.85977554321289
2020-03-31,97.48600006103516,262.9444885253906,57.95399856567383,138.3012237548828,45.04103469848633,98.3807144165039,35.37101364135742
2020-04-01,95.38500213623047,264.4661560058594,54.96888732910156,129.9811553955078,45.395172119140625,97.78147888183594,35.532894134521484
2020-04-02,95.94149780273438,268.8004455566406,55.71354675292969,134.13221740722656,46.410987854003906,102.31593322753906,36.9369010925293
2020-04-03,95.32949829101562,266.1905212402344,54.50004577636719,131.4483184814453,46.038211822509766,102.92411804199219,37.19529342651367
2020-04-06,99.87950134277344,281.3791809082031,59.01337432861328,141.55767822265625,47.98598861694336,105.3657455444336,39.246829986572266
2020-04-07,100.58000183105469,280.0050048828125,58.98194885253906,148.52685546875,47.3056640625,100.85811614990234,37.976680755615234
2020-04-08,102.1500015258789,282.1630554199219,60.200931549072266,158.31414794921875,48.8132209777832,102.9419937133789,37.929988861083984
2020-04-09,102.13800048828125,276.6667785644531,60.179481506347656,164.84494018554688,49.796417236328125,102.54847717285156,37.91753005981445
2020-04-13,108.44349670410156,276.3070373535156,60.37101364135742,160.30020141601562,49.59978485107422,103.70220947265625,39.007110595703125
2020-04-14,114.16600036621094,289.69732666015625,63.10524368286133,159.45033264160156,50.564247131347656,108.18301391601562,40.15896224975586
2020-04-15,115.38400268554688,286.1284484863281,62.709720611572266,159.70977783203125,49.777687072753906,108.4155502319336,40.08424377441406
2020-04-16,120.40950012207031,296.53997802734375,62.71620178222656,158.38571166992188,50.28334045410156,108.66597747802734,41.19562530517578
2020-04-17,118.75,293.1832275390625,63.79204177856445,164.15609741210938,51.144798278808594,111.51900482177734,41.13025665283203
2020-04-20,119.68049621582031,287.7975158691406,62.9017448425293,161.39166259765625,50.47998046875,107.86102294921875,40.42357635498047
2020-04-21,116.40599822998047,277.884033203125,60.45829391479492,155.49603271484375,48.0453987121582,107.0382080078125,40.224342346191406
2020-04-22,118.17449951171875,285.34454345703125,62.76508331298828,157.43740844726562,48.9443244934082,106.78779602050781,40.96525955200195
2020-04-23,119.97250366210938,281.6372985839844,63.40150833129883,156.60540771484375,48.66340637207031,107.49995422363281,40.01264953613281
2020-04-24,120.51100158691406,286.38653564453125,63.67233657836914,158.3499298095703,49.63724136352539,106.94175720214844,40.29594039916992
2020-04-27,118.80000305175781,284.75439453125,63.386043548583984,164.20079040527344,49.974327087402344,105.74429321289062,39.941043853759766
2020-04-28,115.7040023803711,281.222412109375,61.477272033691406,167.30520629882812,49.815147399902344,105.24011993408203,39.847652435302734
2020-04-29,118.635498046875,283.1958312988281,66.9432373046875,170.00701904296875,50.45188903808594,105.41118621826172,38.47789001464844
2020-04-30,123.69999694824219,280.0624694824219,67.1686782836914,164.09347534179688,49.59978485107422,106.1224594116211,37.83970260620117
2020-05-01,114.302001953125,279.064208984375,65.70330810546875,158.43939208984375,48.494869232177734,105.17708587646484,38.266197204589844
2020-05-04,115.79949951171875,281.4396667480469,65.98161315917969,157.48214721679688,48.45740509033203,104.23173522949219,38.50902557373047
2020-05-05,115.88999938964844,284.61004638671875,67.28439331054688,159.51295471191406,48.73831558227539,104.44782257080078,38.82966995239258
2020-05-06,117.56300354003906,285.506591796875,67.10533905029297,158.27835083007812,48.56040573120117,101.8278579711914,38.38449478149414
2020-05-07,118.38050079345703,281.9111022949219,68.29489135742188,163.10940551757812,49.253318786621094,100.99053955078125,38.11247253417969
2020-05-08,118.98049926757812,282.7799072265625,69.04603576660156,165.8558807373047,50.16160583496094,104.39379119873047,38.44078063964844
2020-05-11,120.44999694824219,286.83758544921875,70.00614929199219,163.86085510253906,50.124141693115234,103.81757354736328,38.66903305053711
2020-05-12,117.84750366210938,281.76318359375,68.58916473388672,158.53781127929688,48.9443244934082,103.1333236694336,38.70343017578125
2020-05-13,118.39600372314453,279.2676696777344,67.24996948242188,153.69786071777344,48.363773345947266,102.56612396240234,38.68154525756836
2020-05-14,119.44249725341797,277.04931640625,67.67542266845703,156.06861877441406,49.54359436035156,102.4670639038086,38.59086990356445
2020-05-15,120.48899841308594,276.55938720703125,68.4834213256836,153.760498046875,49.55295944213867,103.18734741210938,39.378814697265625
2020-05-18,121.31300354003906,279.8406677246094,69.08792877197266,162.71575927734375,49.76832580566406,104.62787628173828,39.9166259765625
2020-05-19,122.46649932861328,281.56903076171875,68.55025482177734,159.0924835205078,49.009864807128906,101.23363494873047,39.06926727294922
2020-05-20,124.89700317382812,281.827880859375,70.28396606445312,162.32208251953125,49.53424072265625,101.98990631103516,39.22560119628906
2020-05-21,122.33699798583984,279.11041259765625,70.16376495361328,161.12330627441406,48.89751052856445,100.49535369873047,39.0817756652832
2020-05-22,121.84400177001953,279.5356750488281,70.48745727539062,160.97119140625,49.27204513549805,101.377685546875,38.875404357910156
2020-05-26,121.09300231933594,281.7261962890625,70.89295196533203,175.40164184570312,49.421871185302734,100.86448669433594,38.72845458984375
2020-05-27,120.51950073242188,282.84466552734375,70.83859252929688,187.56863403320312,49.815147399902344,102.53909301757812,38.29695129394531
2020-05-28,120.05500030517578,286.1258544921875,70.73684692382812,180.01792907714844,50.20842361450195,104.49283599853516,38.675289154052734
2020-05-29,122.11849975585938,285.118408203125,71.49895477294922,176.88516235351562,50.34888458251953,104.3667984008789,38.79098129272461
2020-06-01,123.552001953125,284.9519958496094,71.56629180908203,179.98191833496094,49.684059143066406,105.5642318725586,38.75971221923828
2020-06-02,123.62049865722656,283.8428649902344,71.93737030029297,183.7718963623047,49.890071868896484,106.29351806640625,38.75346374511719
2020-06-03,123.91999816894531,283.4269104003906,71.78475189208984,189.560302734375,50.08670425415039,106.71666717529297,38.606502532958984
2020-06-04,123.02999877929688,287.2257995605469,70.54032897949219,193.38626098632812,49.48741912841797,104.48382568359375,38.1812629699707
2020-06-05,124.1500015258789,288.418212890625,71.82315063476562,196.1769561767578,50.5455207824707,106.53661346435547,38.00929260253906
2020-06-08,126.2030029296875,283.935302734375,72.2231674194336,198.77862548828125,51.59425735473633,107.18485260009766,37.90922546386719
2020-06-09,130.04299926757812,282.41943359375,72.4246597290039,196.33900451660156,50.7327995300293,106.54560852050781,37.9436149597168
2020-06-10,132.37249755859375,284.064697265625,73.05410766601562,192.2160186767578,50.6672477722168,107.34689331054688,37.88420486450195
2020-06-11,127.89800262451172,278.0567932128906,69.92186737060547,174.76060485839844,48.0453987121582,104.67289733886719,37.54964065551758
2020-06-12,127.2509994506836,276.08807373046875,70.47150421142578,181.64732360839844,48.56040573120117,104.09671020507812,36.81485366821289
2020-06-15,128.63400268554688,274.6830139160156,70.86153411865234,185.725341796875,49.86197280883789,105.06005096435547,36.9211540222168
2020-06-16,130.7635040283203,278.546630859375,72.14485931396484,188.67807006835938,51.1167106628418,106.35652160644531,37.41206359863281
2020-06-17,132.0489959716797,276.9290466308594,72.44760131835938,185.61734008789062,48.24203872680664,106.17647552490234,37.21820068359375
2020-06-18,132.69900512695312,276.8921813964844,71.52888488769531,183.50180053710938,50.27396774291992,107.39192199707031,36.89302062988281
2020-06-19,133.75050354003906,277.1971740722656,71.05606079101562,181.5123291015625,50.93879318237305,107.06779479980469,37.474605560302734
2020-06-22,135.6909942626953,277.7055358886719,72.35383605957031,183.12368774414062,51.61298370361328,106.01441192626953,38.04680252075195
2020-06-23,138.2205047607422,278.48199462890625,73.0181884765625,184.34799194335938,51.67853546142578,105.99639892578125,37.85607147216797
2020-06-24,136.72000122070312,275.4594421386719,71.45806121826172,178.26248168945312,50.97624969482422,104.81696319580078,37.61531448364258
2020-06-25,137.72900390625,277.7794189453125,71.87702178955078,186.43655395507812,51.060523986816406,106.14046478271484,37.430816650390625
2020-06-26,134.64349365234375,274.11004638671875,67.9587173461914,170.3135223388672,50.7327995300293,103.74555206298828,36.9962043762207
2020-06-29,134.0189971923828,278.7591857910156,69.68594360351562,174.16647338867188,51.2758903503418,105.93338012695312,37.22758102416992
2020-06-30,137.9409942626953,280.2566223144531,70.72736358642578,177.90237426757812,51.753440856933594,107.65301513671875,37.45271301269531
2020-07-01,143.93499755859375,281.67999267578125,71.92190551757812,177.85740661621094,51.95945739746094,108.02214813232422,37.42456817626953
2020-07-02,144.51499938964844,282.5950927734375,73.3149642944336,177.70433044433594,52.380821228027344,108.83244323730469,37.27449035644531
2020-07-06,152.8520050048828,287.9097595214844,74.79728698730469,186.6706085205078,52.998817443847656,109.50769805908203,37.1744270324707
2020-07-07,150.00599670410156,292.2908935546875,74.3119888305664,179.46876525878906,52.72726821899414,110.03890228271484,39.69462203979492
2020-07-08,154.0554962158203,292.3741149902344,74.99430847167969,182.07041931152344,53.05500793457031,110.64213562011719,38.90979766845703
2020-07-09,159.13150024414062,300.89617919921875,75.74543762207031,177.19122314453125,53.86964797973633,110.27299499511719,39.944766998291016
2020-07-10,160.0,301.5338439941406,76.76042938232422,185.0501708984375,53.738555908203125,111.54244232177734,40.86091995239258
2020-07-13,155.1999969482422,298.4744873046875,75.42474365234375,188.03892517089844,53.38273620605469,111.6865005493164,40.49821090698242
2020-07-14,154.1999969482422,303.169921875,75.85517120361328,192.65707397460938,53.787086486816406,112.62286376953125,41.27678298950195
2020-07-15,150.44349670410156,301.9683837890625,75.65666198730469,195.2587127685547,53.24169158935547,112.0916748046875,41.273658752441406
2020-07-16,149.9949951171875,301.5709228515625,75.55890655517578,193.25125122070312,52.48941421508789,112.32575225830078,41.33618927001953
2020-07-17,148.09849548339844,300.2029113769531,75.65516662597656,190.3164825439453,51.62432861328125,113.10903930664062,41.19235610961914
2020-07-20,159.8419952392578,301.792724609375,77.99886322021484,190.5865936279297,52.094478607177734,112.75789642333984,41.10793685913086
2020-07-21,156.9145050048828,302.9295654296875,77.60384368896484,190.8656463623047,52.57405090332031,112.60487365722656,41.37683868408203
2020-07-22,154.99549865722656,303.447265625,78.04923248291016,185.44627380371094,52.668087005615234,113.56819915771484,41.48002624511719
2020-07-23,149.32749938964844,301.4230651855469,75.65017700195312,182.76361083984375,52.433006286621094,114.30299377441406,41.161094665527344
2020-07-24,150.44549560546875,301.11798095703125,75.22423553466797,181.3682861328125,52.329566955566406,114.12178039550781,41.036014556884766
2020-07-27,152.760498046875,302.8002014160156,76.28260803222656,182.76361083984375,52.038055419921875,114.44795989990234,41.02663803100586
2020-07-28,150.01649475097656,302.7724609375,74.99679565429688,181.5032958984375,52.047462463378906,115.8613510131836,41.1986083984375
2020-07-29,151.67649841308594,301.4507751464844,75.98734283447266,182.36753845214844,52.3765869140625,116.25090789794922,40.86403274536133
2020-07-30,152.593994140625,300.8764343261719,76.72850799560547,179.62185668945312,51.953426361083984,119.06864929199219,40.68581771850586
2020-07-31,158.23399353027344,301.5340576171875,74.21372985839844,178.20848083496094,52.14150619506836,118.79682922363281,40.46068572998047
2020-08-03,155.59449768066406,305.04473876953125,73.95487213134766,179.4958038330078,52.6398811340332,118.95083618164062,40.429412841796875
2020-08-04,156.94149780273438,314.7430114746094,73.48303985595703,181.52130126953125,52.65868377685547,121.21592712402344,41.161094665527344
2020-08-05,160.25149536132812,314.9096984863281,73.7718276977539,184.11395263671875,52.188514709472656,120.8988037109375,40.588890075683594
2020-08-06,161.25,318.0035095214844,75.06163024902344,183.87088012695312,51.98163604736328,120.2374267578125,40.44505310058594
2020-08-07,158.3730010986328,315.7803955078125,74.73345184326172,187.4897918701172,51.934627532958984,120.99846649169922,40.63892364501953
2020-08-10,157.4080047607422,314.9375,74.65614318847656,188.48902893066406,51.66193389892578,121.49677276611328,41.23612976074219
2020-08-11,154.0334930419922,307.92547607421875,73.84415435791016,190.00140380859375,51.03190994262695,120.70852661132812,40.71083450317383
2020-08-12,158.11199951171875,311.9363098144531,75.17584991455078,190.9646759033203,50.93787384033203,122.72893524169922,41.2392578125
2020-08-13,158.05099487304688,310.9544677734375,75.64518737792969,187.59783935546875,50.796817779541016,123.01885986328125,41.396236419677734
2020-08-14,157.4010009765625,311.4916687011719,75.0456771850586,187.2197265625,50.96608352661133,122.40280151367188,41.63172149658203
2020-08-17,159.12049865722656,314.90045166015625,75.62474060058594,182.8086395263672,50.768611907958984,122.76520538330078,42.5736083984375
2020-08-18,165.62449645996094,315.6322326660156,77.59686279296875,181.22422790527344,51.88760757446289,123.6802749633789,42.29417419433594
2020-08-19,163.0240020751953,315.7711486816406,77.03974151611328,182.76361083984375,52.84675216674805,123.00981140136719,41.57205581665039
2020-08-20,164.86849975585938,315.74334716796875,78.61782836914062,181.7103729248047,51.962833404541016,123.98831939697266,40.994361877441406
2020-08-21,164.23599243164062,319.2076110839844,78.58391571044922,182.2324981689453,51.897010803222656,124.52285766601562,41.32716751098633
2020-08-24,165.3730010986328,318.7630615234375,79.06172943115234,186.65257263183594,52.668087005615234,125.4923095703125,41.23298263549805
2020-08-25,167.32449340820312,319.30029296875,80.09417724609375,185.44627380371094,52.743316650390625,125.99063873291016,41.01319885253906
2020-08-26,172.09249877929688,318.8927307128906,82.0034408569336,186.54454040527344,54.059783935546875,125.38356018066406,41.03517532348633
2020-08-27,170.0,320.82861328125,81.2248764038086,189.18218994140625,53.768272399902344,125.22051239013672,42.89698791503906
2020-08-28,170.08999633789062,322.6905517578125,81.7690200805664,186.9856719970703,54.42650604248047,125.72785949707031,44.04924011230469
2020-08-31,172.54800415039062,322.0328369140625,81.27525329589844,185.54562377929688,53.8058967590332,125.32920837402344,43.593994140625
2020-09-01,174.95599365234375,325.4785461425781,82.54959106445312,186.08001708984375,54.21963882446289,125.19330596923828,46.33804702758789
2020-09-02,176.57249450683594,332.4072265625,85.65739440917969,190.22799682617188,55.50789260864258,127.3043212890625,46.366302490234375
2020-09-03,168.39999389648438,322.6256408691406,81.27425384521484,187.9818878173828,53.69304656982422,125.26578521728516,45.38045883178711
2020-09-04,164.7310028076172,321.023193359375,78.86521911621094,191.04312133789062,52.4047966003418,124.99398803710938,44.843570709228516
2020-09-08,157.49200439453125,313.88153076171875,75.99182891845703,183.38104248046875,52.01925277709961,123.16382598876953,43.468414306640625
2020-09-09,163.4304962158203,320.89349365234375,77.17041778564453,183.1455841064453,53.552005767822266,125.16614532470703,43.9205207824707
2020-09-10,158.7554931640625,314.50213623046875,76.11402893066406,181.14404296875,53.909324645996094,123.85238647460938,42.95350646972656
2020-09-11,155.81100463867188,314.131591796875,75.60079956054688,181.96824645996094,53.59901809692383,125.15705871582031,42.91896438598633
2020-09-14,155.14849853515625,317.6422119140625,75.2551498413086,182.3485870361328,55.912235260009766,125.60101318359375,43.113624572753906
2020-09-15,157.80650329589844,318.55926513671875,76.56640625,179.32362365722656,57.303932189941406,125.60101318359375,43.12617874145508
2020-09-16,153.90499877929688,318.3924865722656,75.41775512695312,181.7508544921875,56.82435989379883,124.75840759277344,42.780826568603516
2020-09-17,150.43649291992188,313.9000244140625,74.16834259033203,176.4526824951172,56.58927536010742,124.5953369140625,42.91582107543945
2020-09-18,147.74549865722656,311.1952819824219,72.37528228759766,176.47984313964844,56.1849365234375,124.45943450927734,42.47628402709961
2020-09-21,148.02349853515625,314.5391845703125,71.33038330078125,175.700927734375,57.19108963012695,123.8614501953125,43.03514099121094
2020-09-22,156.44949340820312,319.0594177246094,72.81070709228516,173.54542541503906,57.003021240234375,124.99398803710938,43.42445755004883
2020-09-23,149.9929962158203,319.2261657714844,70.2954330444336,168.564208984375,55.44207000732422,123.49906921386719,42.6960563659668
2020-09-24,150.989501953125,321.42138671875,70.96726989746094,176.7062530517578,55.761783599853516,124.05171966552734,42.91896438598633
2020-09-25,154.75650024414062,317.32733154296875,71.7752685546875,176.5613555908203,56.23194122314453,124.6859359741211,43.097930908203125
2020-09-28,158.70249938964844,323.84832763671875,72.75284576416016,180.292724609375,56.02506637573242,125.03929138183594,43.091651916503906
2020-09-29,157.24400329589844,326.1825866699219,73.11994934082031,178.227783203125,55.92164611816406,124.35974884033203,43.05710983276367
2020-09-30,157.43649291992188,328.831787109375,73.09899139404297,182.01348876953125,56.13792037963867,125.92717742919922,43.926788330078125
2020-10-01,161.06300354003906,332.03668212890625,74.21124267578125,179.82177734375,56.119117736816406,126.15370178222656,44.92205810546875
2020-10-02,156.25,328.8409729003906,72.60022735595703,181.04443359375,55.319828033447266,125.13893127441406,44.112037658691406
2020-10-05,159.9600067138672,332.1478576660156,73.9583740234375,182.76524353027344,56.00626754760742,126.28958892822266,44.52018737792969
2020-10-06,154.9980010986328,331.934814453125,72.3718032836914,182.12216186523438,55.959251403808594,126.4888916015625,44.15285110473633
2020-10-07,159.7845001220703,336.2606201171875,72.77679443359375,184.39544677734375,57.20552444458008,127.47648620605469,44.234474182128906
2020-10-08,159.52749633789062,338.1780090332031,73.98829650878906,188.3623046875,57.48876190185547,128.337158203125,44.38204574584961
2020-10-09,164.33250427246094,342.2259216308594,75.33595275878906,187.9637908935547,57.7342414855957,129.48782348632812,44.827877044677734
2020-10-12,172.14649963378906,348.7283935546875,78.03626251220703,193.92312622070312,58.026920318603516,130.91030883789062,45.28940200805664
2020-10-13,172.18150329589844,352.6188049316406,78.15996551513672,190.92535400390625,57.564292907714844,130.6565704345703,45.91105270385742
2020-10-14,168.1855010986328,350.4513244628906,77.9789047241211,191.30572509765625,57.554847717285156,130.5025634765625,45.19207763671875
2020-10-15,166.9324951171875,348.8210754394531,77.5813980102539,188.923828125,57.13943099975586,130.3123016357422,45.37730407714844
2020-10-16,163.635498046875,353.4153747558594,78.19139099121094,186.75926208496094,56.922279357910156,130.8196563720703,45.4338264465332
2020-10-19,160.36050415039062,347.87628173828125,76.30854797363281,186.28831481933594,56.28970718383789,128.57275390625,44.88124465942383
2020-10-20,160.85049438476562,350.42352294921875,77.36244201660156,188.40756225585938,56.41244125366211,129.0891876220703,45.17951583862305
2020-10-21,159.2469940185547,349.96966552734375,79.10363006591797,183.77053833007812,56.3369140625,129.78683471679688,45.33649444580078
2020-10-22,158.82000732421875,348.0522155761719,80.13457489013672,186.025634765625,56.35578918457031,128.8675537109375,45.06962585449219
2020-10-23,160.22000122070312,346.98699951171875,81.44732666015625,185.69956970214844,56.55406188964844,129.71485900878906,45.163818359375
2020-10-26,160.3520050048828,343.3836975097656,79.01883697509766,182.16746520996094,54.2786865234375,128.73089599609375,44.63320541381836
2020-10-27,164.31649780273438,345.2455749511719,79.74653625488281,177.2224578857422,53.89158630371094,129.69662475585938,44.85612869262695
2020-10-28,158.13900756835938,338.0576477050781,75.3534164428711,171.86993408203125,52.48480987548828,125.41472625732422,43.967613220214844
2020-10-29,160.55050659179688,338.6144104003906,77.65171813964844,172.02391052246094,52.89079284667969,125.33271789550781,43.929931640625
2020-10-30,151.8074951171875,331.8951721191406,80.60590362548828,171.20880126953125,52.975765228271484,124.90447998046875,43.562599182128906
2020-11-02,150.2239990234375,338.1781921386719,81.01539611816406,172.25938415527344,53.296775817871094,126.17996215820312,44.08063507080078
2020-11-03,152.42050170898438,345.20367431640625,82.07975006103516,179.26022338867188,53.62722396850586,128.65802001953125,44.827877044677734
2020-11-04,162.05799865722656,349.1108703613281,87.07688903808594,179.20587158203125,53.33454132080078,128.129638671875,44.5704231262207
2020-11-05,166.10000610351562,357.5191650390625,87.90733337402344,183.8157958984375,53.49504470825195,129.71485900878906,45.04451370239258
2020-11-06,165.56849670410156,357.918212890625,87.76917266845703,182.27615356445312,53.62722396850586,130.4892120361328,45.766624450683594
2020-11-09,157.18699645996094,338.744384765625,87.85346221923828,194.65670776367188,53.66498565673828,125.71533966064453,45.06648635864258
2020-11-10,151.75100708007812,340.24786376953125,86.67139434814453,196.95713806152344,53.504486083984375,127.78343963623047,45.70069885253906
2020-11-11,156.8695068359375,346.0946960449219,87.14571380615234,197.482421875,54.0048828125,129.43240356445312,46.46050262451172
2020-11-12,155.51400756835938,348.6839294433594,86.92575073242188,194.2763671875,53.296775817871094,129.5052947998047,46.53898620605469
2020-11-13,156.4405059814453,351.5888366699219,88.39411926269531,198.41526794433594,53.7310791015625,131.4458465576172,47.264244079589844
2020-11-16,156.55299377441406,352.470458984375,88.48240661621094,201.40399169921875,53.957672119140625,129.76040649414062,47.86077117919922
2020-11-17,156.7830047607422,354.4472351074219,87.86543273925781,203.4598846435547,53.92934036254883,129.25930786132812,46.89691162109375
