Date,BAC,COST,CVX,MRNA,NVDA,PFE,XRP-USD
2021-05-28,38.84341049194336,361.7399597167969,91.06098175048828,185.00999450683594,16.210081100463867,33.73738479614258,0.9001479744911194
2021-06-01,39.32905960083008,361.7016906738281,93.57022094726562,184.66000366210938,16.23004722595215,33.53702926635742,1.0110009908676147
2021-06-02,39.34739303588867,363.95855712890625,94.82484436035156,191.60000610351562,16.742704391479492,33.78965377807617,1.024399995803833
2021-06-03,39.798282623291016,367.09521484375,94.39493560791016,195.22000122070312,16.93379783630371,33.946449279785156,1.045320987701416
2021-06-04,39.81669616699219,370.5856628417969,95.14945983886719,206.07000732421875,17.541006088256836,34.103240966796875,0.970196008682251
2021-06-07,39.678653717041016,363.77691650390625,94.53530883789062,219.57000732421875,17.58167266845703,33.963871002197266,0.8611549735069275
2021-06-08,39.45781707763672,363.10748291015625,95.39513397216797,213.0,17.420019149780273,33.84191131591797,0.8757879734039307
2021-06-09,38.94251251220703,363.3560485839844,94.56163024902344,217.44000244140625,17.32544708251953,34.67816162109375,0.9200339913368225
2021-06-10,38.36278533935547,366.2727966308594,95.11438751220703,217.0,17.39206886291504,35.43600845336914,0.8691819906234741
2021-06-11,38.51921844482422,365.1443786621094,94.67571258544922,218.85000610351562,17.791563034057617,34.974334716796875,0.8484500050544739
2021-06-14,38.05911636352539,366.9899597167969,94.72834014892578,207.41000366210938,17.984695434570312,34.5213623046875,0.8928970098495483
2021-06-15,38.08673095703125,367.13348388671875,96.77257537841797,201.58999633789062,17.754884719848633,34.486515045166016,0.8898000121116638
2021-06-16,38.298370361328125,362.83013916015625,96.21984100341797,197.83999633789062,17.776592254638672,34.23390197753906,0.8319079875946045
2021-06-17,36.623626708984375,367.93670654296875,93.93871307373047,202.47000122070312,18.621990203857422,34.39070510864258,0.8414379954338074
2021-06-18,35.685035705566406,364.2358703613281,90.39419555664062,199.19000244140625,18.603525161743164,33.80706787109375,0.797648012638092
2021-06-21,36.57761001586914,369.8971862792969,93.04380798339844,208.24000549316406,18.39242935180664,34.33843994140625,0.6103879809379578
2021-06-22,36.780059814453125,375.0420837402344,93.35089874267578,221.36000061035156,18.851055145263672,34.503944396972656,0.5450670123100281
2021-06-23,36.991703033447266,374.84124755859375,93.23683166503906,212.0399932861328,19.021236419677734,34.016136169433594,0.6265349984169006
2021-06-24,37.5714225769043,374.93682861328125,94.0001220703125,220.13999938964844,19.169206619262695,34.13808059692383,0.671999990940094
2021-06-25,38.298370361328125,377.2702331542969,94.14051818847656,219.94000244140625,18.995037078857422,33.955162048339844,0.6133229732513428
2021-06-28,38.24315643310547,379.2115478515625,91.23645782470703,222.94000244140625,19.94723129272461,34.07710647583008,0.643746018409729
2021-06-29,37.62662887573242,381.36322021484375,91.03466033935547,234.4600067138672,19.98890495300293,34.0596809387207,0.7017250061035156
2021-06-30,37.93950271606445,378.3795471191406,91.89447021484375,234.97999572753906,19.96470069885254,34.11195373535156,0.7063739895820618
2021-07-01,38.224761962890625,377.28936767578125,93.18417358398438,235.11000061035156,20.173803329467773,34.46038818359375,0.6611800193786621
2021-07-02,37.86589050292969,381.5066833496094,93.06134796142578,234.3000030517578,20.448284149169922,34.60847473144531,0.6567630171775818
2021-07-06,36.8720703125,381.43017578125,91.23645782470703,233.33999633789062,20.65938377380371,34.22519302368164,0.6654019951820374
2021-07-07,36.57761001586914,386.9958190917969,90.30644989013672,221.89999389648438,20.333251953125,34.277462005615234,0.6515750288963318
2021-07-08,35.685035705566406,389.3579406738281,90.01692962646484,232.7899932861328,19.86513900756836,34.19035339355469,0.623058021068573
2021-07-09,36.8444709777832,394.3497619628906,91.306640625,232.80999755859375,20.012361526489258,34.503944396972656,0.6368039846420288
2021-07-12,37.38738250732422,390.0560302734375,91.49089813232422,239.33999633789062,20.473737716674805,34.63460922241211,0.6301779747009277
2021-07-13,36.678829193115234,389.2718200683594,91.18380737304688,235.14999389648438,20.211732864379883,34.53878402709961,0.6195229887962341
2021-07-14,35.758644104003906,392.03558349609375,89.46419525146484,246.66000366210938,19.804006576538086,34.80011749267578,0.6203240156173706
2021-07-15,35.73103713989258,393.8238525390625,88.87635803222656,259.67498779296875,18.930408477783203,34.92206573486328,0.5969409942626953
2021-07-16,34.8936653137207,392.4372253417969,86.52503967285156,286.42999267578125,18.126678466796875,35.1485481262207,0.5907739996910095
2021-07-19,33.98267364501953,396.05194091796875,84.19124603271484,313.5899963378906,18.7442626953125,34.974334716796875,0.5575559735298157
2021-07-20,34.68202590942383,398.0506896972656,84.69136810302734,307.3299865722656,18.576828002929688,35.75831604003906,0.5293359756469727
2021-07-21,35.39056396484375,396.87445068359375,87.5778579711914,321.1099853515625,19.37331771850586,35.73218536376953,0.569998025894165
2021-07-22,34.93046569824219,399.2939147949219,86.70051574707031,323.4800109863281,19.556970596313477,36.124176025390625,0.5922060012817383
2021-07-23,34.691219329833984,404.9264831542969,86.73561096191406,348.8299865722656,19.521039962768555,36.30710983276367,0.6092240214347839
2021-07-26,35.0869026184082,404.7352294921875,88.56929016113281,335.8699951171875,19.257537841796875,36.420345306396484,0.6256179809570312
2021-07-27,34.94887924194336,405.79669189453125,88.27098083496094,328.5,19.17169952392578,36.67295455932617,0.6446040272712708
