Date,AAPL,BTC-USD,COST,ETH-USD,GOOGL,MSFT,XRP-USD
2023-03-07,150.416748046875,22219.76953125,469.5018310546875,1561.93310546875,93.62816619873047,251.17449951171875,0.38054800033569336
2023-03-08,151.67681884765625,21718.080078125,470.3631896972656,1534.0882568359375,94.01719665527344,250.72976684570312,0.3891879916191101
2023-03-09,149.4146270751953,20363.021484375,464.0534362792969,1438.6607666015625,92.09196472167969,249.36593627929688,0.37213000655174255
2023-03-10,147.34092712402344,20187.244140625,455.94378662109375,1429.1580810546875,90.40613555908203,245.67958068847656,0.37062200903892517
2023-03-13,149.29556274414062,24197.533203125,456.7760314941406,1680.3089599609375,90.88495635986328,250.9472198486328,0.37378600239753723
2023-03-14,151.3990020751953,24746.07421875,466.37603759765625,1703.507080078125,93.7378921508789,257.7367858886719,0.3742789924144745
2023-03-15,151.7958984375,24375.9609375,469.9954833984375,1656.1805419921875,95.87260437011719,262.33233642578125,0.36055800318717957
2023-03-16,154.6335906982422,25052.7890625,471.5438232421875,1677.2154541015625,100.07220458984375,272.96636962890625,0.36602500081062317
2023-03-17,153.79022216796875,27423.9296875,471.340576171875,1792.485107421875,101.3689956665039,276.1585388183594,0.3803820013999939
2023-03-20,156.1714630126953,27767.236328125,473.5083312988281,1735.3212890625,100.96998596191406,269.0428161621094,0.3746280074119568
2023-03-21,158.03680419921875,28175.81640625,475.0180358886719,1806.7607421875,104.66084289550781,270.57470703125,0.46970999240875244
2023-03-22,156.59811401367188,27307.4375,471.79541015625,1737.717041015625,103.11467742919922,269.1021728515625,0.4224799871444702
2023-03-23,157.68954467773438,28333.97265625,472.0276794433594,1816.4051513671875,105.33916473388672,274.4092712402344,0.44484999775886536
2023-03-24,158.9992218017578,27493.28515625,479.2954406738281,1752.0447998046875,105.1795654296875,277.28521728515625,0.42590200901031494
2023-03-27,157.04458618164062,27139.888671875,477.3116149902344,1715.4608154296875,102.20692443847656,273.1442565917969,0.47999098896980286
2023-03-28,156.4195098876953,27268.130859375,471.0696105957031,1772.78564453125,100.78044891357422,272.00775146484375,0.5150579810142517
2023-03-29,159.5151824951172,28348.44140625,475.0373229980469,1793.0018310546875,101.13955688476562,277.2259216308594,0.5435770153999329
2023-03-30,161.09274291992188,28033.5625,475.62774658203125,1792.7371826171875,100.64079284667969,280.72442626953125,0.5342490077018738
2023-03-31,163.6129150390625,28478.484375,480.8438720703125,1822.0220947265625,103.47378540039062,284.9246826171875,0.5384920239448547
2023-04-03,164.87301635742188,27790.220703125,480.9986877441406,1810.297119140625,104.10222625732422,283.86724853515625,0.49696001410484314
2023-04-04,164.33724975585938,28168.08984375,481.6761169433594,1871.005126953125,104.46133422851562,283.81781005859375,0.50347900390625
2023-04-05,162.48182678222656,28177.984375,481.0954895019531,1909.114013671875,104.21195983886719,281.01104736328125,0.5062350034713745
2023-04-06,163.3748321533203,28044.140625,470.3051452636719,1872.922607421875,108.1521987915039,288.18603515625,0.5032979846000671
2023-04-10,160.76535034179688,29652.98046875,477.90185546875,1911.20751953125,106.17709350585938,286.00189208984375,0.5183179974555969
2023-04-11,159.544921875,30235.05859375,482.5664367675781,1892.189697265625,105.08977508544922,279.51873779296875,0.5175179839134216
2023-04-12,158.85040283203125,30139.052734375,473.5664367675781,1920.68212890625,104.38153076171875,280.1710205078125,0.5061150193214417
2023-04-13,164.2677764892578,30399.06640625,481.8309326171875,2012.6346435546875,107.16464233398438,286.4466247558594,0.5132920145988464
2023-04-14,163.92051696777344,30485.69921875,475.4534912109375,2101.635498046875,108.60108184814453,282.78997802734375,0.5239930152893066
2023-04-17,163.9403533935547,29445.044921875,478.0083923339844,2076.242919921875,105.708251953125,285.4187927246094,0.5111269950866699
2023-04-18,165.17068481445312,30397.552734375,480.8728942871094,2104.537353515625,104.24188232421875,284.993896484375,0.532263994216919
2023-04-19,166.32162475585938,28822.6796875,480.03094482421875,1936.4034423828125,103.92266845703125,285.07293701171875,0.4915989935398102
2023-04-20,165.34925842285156,28245.98828125,489.27288818359375,1943.09765625,105.0299301147461,282.7603454589844,0.47485798597335815
2023-04-21,163.7320098876953,27276.91015625,490.0180969238281,1849.9998779296875,105.1496353149414,282.4144287109375,0.449396014213562
2023-04-24,164.03958129882812,27525.33984375,494.9245910644531,1842.7574462890625,105.708251953125,278.47113037109375,0.4612730145454407
2023-04-25,162.4917449951172,28307.59765625,486.940673828125,1866.753662109375,103.5934829711914,272.19549560546875,0.46999499201774597
2023-04-26,162.48182678222656,28422.701171875,478.7051696777344,1866.564208984375,103.4538345336914,291.91192626953125,0.46203699707984924
2023-04-27,167.0955352783203,29473.787109375,485.1019287109375,1908.786376953125,107.32424926757812,301.26116943359375,0.46686801314353943
2023-04-28,168.35560607910156,29340.26171875,486.9891052246094,1892.5128173828125,107.07485961914062,303.6627197265625,0.48027101159095764
2023-05-01,168.26632690429688,28091.568359375,477.6696472167969,1831.954833984375,106.9352035522461,301.98260498046875,0.4649659991264343
2023-05-02,167.22451782226562,28680.537109375,478.8503112792969,1870.789306640625,105.05985260009766,301.8343811035156,0.4649510085582733
2023-05-03,166.14303588867188,29006.30859375,474.2535095214844,1904.65185546875,105.1496353149414,300.8362121582031,0.4634940028190613
2023-05-04,164.4959716796875,28847.7109375,475.51422119140625,1877.7041015625,104.4314193725586,301.8343811035156,0.4615730047225952
2023-05-05,172.2152862548828,29534.384765625,483.9705505371094,1995.0609130859375,105.30923461914062,307.01300048828125,0.46779999136924744
2023-05-08,172.14581298828125,27694.2734375,483.9705505371094,1849.042724609375,107.50379943847656,305.03643798828125,0.42891499400138855
2023-05-09,170.42933654785156,27658.775390625,485.6482238769531,1848.6031494140625,107.0848388671875,303.40576171875,0.4298880100250244
2023-05-10,172.20535278320312,27621.755859375,484.5523986816406,1842.4014892578125,111.4739761352539,308.6535949707031,0.43087300658226013
2023-05-11,172.39385986328125,27000.7890625,486.7149963378906,1796.4906005859375,116.28206634521484,306.4793395996094,0.42187899351119995
2023-05-12,171.45989990234375,26804.990234375,488.8290710449219,1808.019775390625,117.21974182128906,305.3526611328125,0.43071800470352173
2023-05-15,170.963134765625,27192.693359375,486.8604431152344,1817.5499267578125,116.22221374511719,305.83697509765625,0.42756199836730957
2023-05-16,170.963134765625,27036.650390625,481.14849853515625,1824.1214599609375,119.21480560302734,308.0902404785156,0.4414219856262207
2023-05-17,171.57913208007812,27398.802734375,480.0333251953125,1821.859619140625,120.54151916503906,311.002197265625,0.4485889971256256
2023-05-18,173.9239501953125,26832.208984375,483.0395812988281,1801.728515625,122.52660369873047,315.47906494140625,0.46029898524284363
2023-05-19,174.0332489013672,26890.12890625,481.5073547363281,1812.5894775390625,122.45677947998047,315.3007507324219,0.4679819941520691
2023-05-22,173.07940673828125,26851.27734375,476.99798583984375,1817.5347900390625,124.74111938476562,318.1136474609375,0.46160098910331726
2023-05-23,170.45640563964844,27225.7265625,470.2095947265625,1854.380615234375,122.25726318359375,312.25018310546875,0.46542999148368835
2023-05-24,170.73458862304688,26334.818359375,468.16339111328125,1800.0999755859375,120.60137176513672,310.8536376953125,0.45360898971557617
2023-05-25,171.877197265625,26476.20703125,471.8388366699219,1805.9537353515625,123.17500305175781,322.80841064453125,0.45373401045799255
2023-05-26,174.30149841308594,26719.291015625,491.9226379394531,1828.689697265625,124.30220794677734,329.7118835449219,0.4691399931907654
2023-05-30,176.1594696044922,27702.349609375,492.6693115234375,1901.026611328125,123.36453247070312,328.04791259765625,0.5219380259513855
2023-05-31,176.10980224609375,27219.658203125,496.0925598144531,1874.1304931640625,122.56651306152344,325.25482177734375,0.5173860192298889
2023-06-01,178.93153381347656,26819.97265625,497.1011657714844,1862.201416015625,123.4144058227539,329.4048156738281,0.5073170065879822
2023-06-02,179.78599548339844,27249.58984375,497.09149169921875,1907.256591796875,124.36205291748047,332.19793701171875,0.5253869891166687
2023-06-05,178.42481994628906,25760.09765625,502.580322265625,1811.828369140625,125.6987533569336,332.73272705078125,0.5103939771652222
2023-06-06,178.05722045898438,27238.783203125,500.6504821777344,1884.494873046875,126.99553680419922,330.4942932128906,0.5304639935493469
2023-06-07,176.67613220214844,26345.998046875,495.7726135253906,1832.39599609375,122.19741821289062,320.2926330566406,0.5196279883384705
2023-06-08,179.408447265625,26508.216796875,504.3647766113281,1846.3018798828125,121.83831024169922,322.15472412109375,0.5245460271835327
2023-06-09,179.79592895507812,26480.375,501.6397399902344,1840.2252197265625,121.92809295654297,323.67010498046875,0.5379170179367065
2023-06-12,182.6077117919922,25902.5,505.21807861328125,1742.5286865234375,123.33460235595703,328.6817626953125,0.52572101354599
2023-06-13,182.1307830810547,25918.728515625,506.2363586425781,1739.03759765625,123.52413940429688,331.0985107421875,0.5200859904289246
2023-06-14,182.76669311523438,25124.67578125,511.259765625,1650.519287109375,123.36453247070312,334.1193542480469,0.4802199900150299
2023-06-15,184.81344604492188,25576.39453125,513.1797485351562,1665.519775390625,124.78101348876953,344.7766418457031,0.4801180064678192
2023-06-16,183.73045349121094,26327.462890625,507.8170471191406,1716.6688232421875,123.2248764038086,339.0616760253906,0.47574299573898315
2023-06-20,183.8198699951172,28327.48828125,503.98651123046875,1792.1199951171875,122.79593658447266,334.8225402832031,0.4928700029850006
2023-06-21,182.77664184570312,30027.296875,503.9089050292969,1891.0072021484375,120.25223541259766,330.37542724609375,0.500694990158081
2023-06-22,185.7970733642578,29912.28125,508.3504333496094,1872.9429931640625,122.84581756591797,336.46673583984375,0.4949750006198883
2023-06-23,185.4791259765625,30695.46875,508.5831604003906,1892.862060546875,122.03780364990234,331.821533203125,0.4965659976005554
2023-06-26,184.0782012939453,30271.130859375,507.5940246582031,1859.432861328125,118.04768371582031,325.46282958984375,0.47933200001716614
2023-06-27,186.85025024414062,30688.1640625,514.2951049804688,1889.703369140625,118.0377197265625,331.3758239746094,0.4838399887084961
2023-06-28,188.0325927734375,30086.24609375,516.6904296875,1827.97119140625,119.88314819335938,332.6435852050781,0.46522200107574463
2023-06-29,188.3704071044922,30445.3515625,515.6139526367188,1852.227294921875,118.80581665039062,331.85125732421875,0.4747219979763031
2023-06-30,192.7222442626953,30477.251953125,522.1016845703125,1933.18896484375,119.40433502197266,337.2888488769531,0.4740369915962219
2023-07-03,191.22195434570312,31156.439453125,524.6812133789062,1955.38916015625,119.60384368896484,334.7631530761719,0.4895470142364502
2023-07-05,190.09922790527344,30514.166015625,524.7685546875,1910.5880126953125,121.44927215576172,334.921630859375,0.4782719910144806
2023-07-06,190.5761260986328,29909.337890625,521.1222534179688,1848.636474609375,119.81332397460938,338.0118103027344,0.4637390077114105
2023-07-07,189.45339965820312,30342.265625,509.17474365234375,1870.6025390625,119.18488311767578,334.00048828125,0.468764990568161
2023-07-10,187.39671325683594,30414.470703125,511.0754699707031,1880.556396484375,116.162353515625,328.6619567871094,0.4776639938354492
2023-07-11,186.87013244628906,30620.951171875,513.6259765625,1878.3360595703125,116.85066223144531,329.29583740234375,0.47571900486946106
2023-07-12,188.5492706298828,30391.646484375,521.733154296875,1872.11376953125,118.63623809814453,333.9807434082031,0.47110500931739807
2023-07-13,189.3142852783203,31476.048828125,522.1695556640625,2006.511474609375,124.23238372802734,339.3885803222656,0.8153650164604187
2023-07-14,189.46336364746094,30334.068359375,530.1700439453125,1939.3470458984375,125.1102066040039,341.9439392089844,0.7191569805145264
2023-07-17,192.7421112060547,30145.888671875,536.2409057617188,1911.6461181640625,124.34210968017578,342.42926025390625,0.739205002784729
2023-07-18,192.4837646484375,29856.5625,536.8518676757812,1897.5992431640625,123.45430755615234,356.0578308105469,0.7795400023460388
2023-07-19,193.844970703125,29913.923828125,537.3560791015625,1889.0079345703125,121.72857666015625,351.69000244140625,0.8206940293312073
2023-07-20,191.88763427734375,29792.015625,540.119873046875,1890.9691162109375,118.90556335449219,343.5583801269531,0.7940580248832703
2023-07-21,190.70529174804688,29908.744140625,540.9926147460938,1892.080078125,119.72354125976562,340.4879455566406,0.7725020051002502
2023-07-24,191.51010131835938,29176.916015625,546.879150390625,1850.0020751953125,121.22981262207031,341.8151550292969,0.7027649879455566
2023-07-25,192.37448120117188,29227.390625,548.10107421875,1857.741943359375,121.90813446044922,347.629150390625,0.7095999717712402
2023-07-26,193.2488250732422,29354.97265625,549.0514526367188,1872.159912109375,128.95069885253906,334.5452575683594,0.7157989740371704
2023-07-27,191.97706604003906,29210.689453125,544.8426513671875,1860.357177734375,129.0803680419922,327.5625915527344,0.7136459946632385
2023-07-28,194.57028198242188,29319.24609375,546.28759765625,1874.744873046875,132.2525177001953,335.1395263671875,0.7125679850578308
2023-07-31,195.18629455566406,29230.111328125,543.7177734375,1856.162353515625,132.39218139648438,332.7129211425781,0.6985210180282593
2023-08-01,194.35169982910156,29675.732421875,538.6749267578125,1871.7921142578125,131.22506713867188,333.1289367675781,0.7072110176086426
2023-08-02,191.3411865234375,29151.958984375,535.6492919921875,1839.0897216796875,128.06289672851562,324.373291015625,0.6851950287818909
2023-08-03,189.9402618408203,29178.6796875,540.8278198242188,1835.136474609375,128.13272094726562,323.54132080078125,0.6641349792480469
2023-08-04,180.81930541992188,29074.091796875,535.3486328125,1827.712890625,127.7935562133789,324.6506042480469,0.6355389952659607
2023-08-07,177.6995086669922,29180.578125,541.5260620117188,1826.9388427734375,131.20510864257812,326.9583740234375,0.6219310164451599
2023-08-08,178.6433868408203,29765.4921875,539.3053588867188,1855.807373046875,131.07542419433594,322.9371337890625,0.6424059867858887
2023-08-09,177.04376220703125,29561.494140625,542.7770385742188,1854.297607421875,129.33973693847656,319.15362548828125,0.6433650255203247
2023-08-10,176.8251495361328,29429.591796875,544.512939453125,1850.75341796875,129.3696746826172,319.8469543457031,0.6329860091209412
2023-08-11,176.88485717773438,29397.71484375,545.9385986328125,1847.1243896484375,129.23997497558594,317.9452819824219,0.6316750049591064
2023-08-14,178.54635620117188,29408.443359375,544.4935302734375,1844.185791015625,131.00559997558594,320.9463806152344,0.6342819929122925
2023-08-15,176.54660034179688,29170.34765625,541.623046875,1826.9327392578125,129.45944213867188,318.7871398925781,0.6095989942550659
2023-08-16,175.67108154296875,28701.779296875,542.1466674804688,1805.6590576171875,128.38211059570312,318.01300048828125,0.5883280038833618
2023-08-17,173.11415100097656,26664.55078125,530.5676879882812,1684.9334716796875,129.59909057617188,314.51922607421875,0.5071420073509216
2023-08-18,173.6016845703125,26049.556640625,528.46337890625,1660.945068359375,127.1451644897461,314.1221923828125,0.5060999989509583
2023-08-21,174.94479370117188,26124.140625,526.78564453125,1667.26904296875,128.05291748046875,319.4819641113281,0.524537980556488
2023-08-22,176.32769775390625,26031.65625,522.0919189453125,1633.892578125,128.76116943359375,320.0575866699219,0.5209299921989441
2023-08-23,180.19790649414062,26431.640625,524.5066528320312,1679.2744140625,132.04302978515625,324.5638122558594,0.5299019813537598
2023-08-24,175.48204040527344,26162.373046875,516.607666015625,1659.944580078125,129.45944213867188,317.586181640625,0.5184130072593689
2023-08-25,177.70068359375,26047.66796875,518.8423461914062,1652.93505859375,129.55918884277344,320.57379150390625,0.5262460112571716
2023-08-28,179.27264404296875,26106.150390625,520.9603271484375,1652.4573974609375,130.68638610839844,321.2883605957031,0.523248016834259
2023-08-29,183.18263244628906,27727.392578125,527.353515625,1729.7257080078125,134.23760986328125,325.9632873535156,0.5400649905204773
2023-08-30,186.69467163085938,27297.265625,526.8579711914062,1705.1121826171875,135.54437255859375,326.3404846191406,0.528194010257721
2023-08-31,186.9135284423828,25931.47265625,533.6785888671875,1645.63916015625,135.8336639404297,325.31817626953125,0.510798990726471
2023-09-01,188.49546813964844,25800.724609375,528.7914428710938,1628.4912109375,135.32492065429688,326.21142578125,0.498075008392334
2023-09-05,188.73423767089844,25779.982421875,529.2578125,1633.62939453125,135.4346466064453,331.06500244140625,0.5054110288619995
2023-09-06,181.9788055419922,25753.236328125,531.1621704101562,1632.2523193359375,134.1278839111328,330.3999938964844,0.5032430291175842
2023-09-07,176.65602111816406,26240.1953125,533.037353515625,1647.5982666015625,134.92588806152344,327.4521484375,0.5048570036888123
2023-09-08,177.27285766601562,25905.654296875,535.5343627929688,1636.1378173828125,136.0431365966797,331.77960205078125,0.5048499703407288
2023-09-11,178.44686889648438,25162.654296875,542.9087524414062,1551.6376953125,136.581787109375,335.42230224609375,0.474373996257782
2023-09-12,175.40245056152344,25833.34375,542.91845703125,1592.429443359375,135.00570678710938,329.29827880859375,0.4807380139827728
2023-09-13,173.32308959960938,26228.32421875,543.8609008789062,1607.988525390625,136.37232971191406,333.5563049316406,0.48377498984336853
2023-09-14,174.8452911376953,26539.673828125,548.7285766601562,1626.974365234375,137.75889587402344,336.1766357421875,0.48945701122283936
2023-09-15,174.1190185546875,26608.693359375,540.5574951171875,1641.640380859375,137.06060791015625,327.75982666015625,0.5008749961853027
2023-09-18,177.06394958496094,26754.28125,546.73681640625,1637.3470458984375,137.86862182617188,326.60845947265625,0.5032029747962952
2023-09-19,178.15835571289062,27211.1171875,548.3204956054688,1643.544677734375,137.6990203857422,326.2015075683594,0.5141509771347046
2023-09-20,174.59657287597656,27132.0078125,547.8153686523438,1622.890625,133.40965270996094,318.38018798828125,0.5213549733161926
2023-09-21,173.04449462890625,26567.6328125,539.3139038085938,1584.3070068359375,130.11781311035156,317.1494445800781,0.5071790218353271
2023-09-22,173.90011596679688,26579.568359375,542.72412109375,1593.268310546875,129.9282684326172,314.64825439453125,0.5125100016593933
2023-09-25,175.18357849121094,26298.48046875,542.7532958984375,1588.3228759765625,130.78614807128906,315.17431640625,0.5054609775543213
2023-09-26,171.0845489501953,26217.25,537.2540283203125,1593.417236328125,128.25244140625,309.8145446777344,0.5017079710960388
2023-09-27,169.5623321533203,26352.716796875,547.52392578125,1597.4912109375,130.21755981445312,310.45965576171875,0.4995970129966736
2023-09-28,169.82102966308594,27021.546875,552.47900390625,1652.8826904296875,131.98318481445312,311.3033752441406,0.5095250010490417
2023-09-29,170.33836364746094,26911.720703125,548.9132080078125,1667.94384765625,130.53677368164062,313.3976135253906,0.5217189788818359
2023-10-02,172.8654327392578,27530.78515625,555.0828247070312,1663.6275634765625,133.83859252929688,319.40252685546875,0.51283198595047
2023-10-03,171.5222930908203,27429.978515625,548.9909057617188,1656.6856689453125,132.10289001464844,311.0552062988281,0.5383870005607605
2023-10-04,172.77589416503906,27799.39453125,555.5589599609375,1647.838134765625,134.9059600830078,316.58367919921875,0.5329310297966003
2023-10-05,174.01951599121094,27415.912109375,553.34375,1611.4764404296875,134.7363739013672,316.980712890625,0.5233659744262695
2023-10-06,176.58639526367188,27946.59765625,541.6942749023438,1645.83154296875,137.24017333984375,324.8218994140625,0.5261930227279663
2023-10-09,178.07876586914062,27583.677734375,543.0933227539062,1579.806640625,138.07809448242188,327.36279296875,0.5032269954681396
2023-10-10,177.48179626464844,27391.01953125,546.124755859375,1567.7130126953125,137.718994140625,325.9434509277344,0.497435986995697
2023-10-11,178.8846435546875,26873.3203125,549.4573364257812,1566.2547607421875,140.20285034179688,329.9434509277344,0.48883798718452454
2023-10-12,179.79000854492188,26756.798828125,547.7667236328125,1539.6124267578125,138.62673950195312,328.69281005859375,0.48304998874664307
2023-10-13,177.93948364257812,26862.375,550.7398681640625,1552.0894775390625,137.0207061767578,325.2883605957031,0.48569899797439575
2023-10-16,177.81011962890625,28519.466796875,555.986328125,1600.5343017578125,138.7564239501953,330.1617736816406,0.49797698855400085
2023-10-17,176.24810791015625,28415.748046875,558.0267944335938,1565.4395751953125,139.37489318847656,329.58612060546875,0.49169400334358215
2023-10-18,174.94479370117188,28328.341796875,558.3182373046875,1563.7498779296875,137.61923217773438,327.6506042480469,0.4883190095424652
2023-10-19,174.5667266845703,28719.806640625,549.5641479492188,1567.45703125,137.4097442626953,328.8515930175781,0.52012699842453
2023-10-20,171.99986267089844,29682.94921875,537.2249145507812,1604.6668701171875,135.26507568359375,324.2362976074219,0.5160040259361267
2023-10-23,172.11924743652344,33086.234375,536.60302734375,1765.3826904296875,136.162841796875,326.8665466308594,0.5468699932098389
2023-10-24,172.5570068359375,33901.52734375,536.1658935546875,1784.4375,138.4671173095703,328.0675354003906,0.5585319995880127
2023-10-25,170.22891235351562,34502.8203125,534.368408203125,1787.3975830078125,125.29973602294922,338.1319885253906,0.5553060173988342
2023-10-26,166.04037475585938,34156.6484375,532.0462036132812,1804.039306640625,121.97795867919922,325.44720458984375,0.5536829829216003
2023-10-27,167.36358642578125,33909.80078125,527.6061401367188,1780.0452880859375,121.86823272705078,327.3528747558594,0.5461069941520691
2023-10-30,169.42303466796875,34502.36328125,539.1194458007812,1810.088623046875,124.15258026123047,334.7969970703125,0.5789440274238586
2023-10-31,169.90061950683594,34667.78125,536.7489013671875,1816.458984375,123.77352142333984,335.59100341796875,0.6002820134162903
2023-11-01,173.08432006835938,35437.25390625,540.9849243164062,1847.0897216796875,126.13765716552734,343.4917297363281,0.6095380187034607
2023-11-02,176.66600036621094,34938.2421875,541.169921875,1800.6209716796875,127.17509460449219,345.7249755859375,0.6064389944076538
2023-11-03,175.7506561279297,34732.32421875,545.96875,1832.795166015625,128.7811279296875,350.17156982421875,0.6130020022392273
2023-11-06,178.31752014160156,35037.37109375,554.6512451171875,1899.83740234375,129.9282684326172,353.8738098144531,0.715516984462738
2023-11-07,180.89434814453125,35443.5625,556.0626831054688,1888.124267578125,130.64649963378906,357.8440246582031,0.6864020228385925
2023-11-08,181.9589080810547,35655.27734375,552.2761840820312,1889.3223876953125,131.51434326171875,360.4941101074219,0.6880760192871094
2023-11-09,181.48135375976562,36693.125,548.2755737304688,2120.56103515625,129.91830444335938,358.0028076171875,0.6674749851226807
2023-11-10,185.6953582763672,37313.96875,561.7568969726562,2078.289794921875,132.2624969482422,366.9159240722656,0.6605749726295471
2023-11-13,184.1013946533203,36502.35546875,562.8373413085938,2055.265380859375,131.7637176513672,363.94818115234375,0.6715239882469177
2023-11-14,186.73141479492188,35537.640625,575.07275390625,1979.0526123046875,133.28994750976562,367.51141357421875,0.6296730041503906
2023-11-15,187.2992706298828,37880.58203125,580.8936157226562,2060.408447265625,134.2874755859375,367.66064453125,0.6496480107307434
2023-11-16,188.9928436279297,36154.76953125,563.1781005859375,1960.881591796875,136.59178161621094,374.1253356933594,0.61216801404953
2023-11-17,188.972900390625,36596.68359375,561.7861328125,1961.28076171875,134.97576904296875,367.83966064453125,0.6137170195579529
